context: Pre! Preparation! response:	I'm not strong
context: Yeah!\Fake breast special force.\She knows.\That's Minorin for you.\Aisaka?\Huh? You're Aisaka, right?\I can't see too well since I'm not wearing glasses,\but with that figure, you must be Aisaka! response:	Why are you hiding yourself?
context: Fake breast special force.\She knows.\That's Minorin for you.\Aisaka?\Huh? You're Aisaka, right?\I can't see too well since I'm not wearing glasses,\but with that figure, you must be Aisaka!\Why are you hiding yourself? response:	Especially since you look great with that mouse hairstyle.
context: She knows.\That's Minorin for you.\Aisaka?\Huh? You're Aisaka, right?\I can't see too well since I'm not wearing glasses,\but with that figure, you must be Aisaka!\Why are you hiding yourself?\Especially since you look great with that mouse hairstyle. response:	G-Go away!
context: That's Minorin for you.\Aisaka?\Huh? You're Aisaka, right?\I can't see too well since I'm not wearing glasses,\but with that figure, you must be Aisaka!\Why are you hiding yourself?\Especially since you look great with that mouse hairstyle.\G-Go away! response:	Huh?
context: Aisaka?\Huh? You're Aisaka, right?\I can't see too well since I'm not wearing glasses,\but with that figure, you must be Aisaka!\Why are you hiding yourself?\Especially since you look great with that mouse hairstyle.\G-Go away!\Huh? response:	What?!
context: Huh? You're Aisaka, right?\I can't see too well since I'm not wearing glasses,\but with that figure, you must be Aisaka!\Why are you hiding yourself?\Especially since you look great with that mouse hairstyle.\G-Go away!\Huh?\What?! response:	Did I say something wrong?
context: I can't see too well since I'm not wearing glasses,\but with that figure, you must be Aisaka!\Why are you hiding yourself?\Especially since you look great with that mouse hairstyle.\G-Go away!\Huh?\What?!\Did I say something wrong? response:	W-Who knows?
context: but with that figure, you must be Aisaka!\Why are you hiding yourself?\Especially since you look great with that mouse hairstyle.\G-Go away!\Huh?\What?!\Did I say something wrong?\W-Who knows? response:	Hey, show us your biceps!
context: Why are you hiding yourself?\Especially since you look great with that mouse hairstyle.\G-Go away!\Huh?\What?!\Did I say something wrong?\W-Who knows?\Hey, show us your biceps! response:	Like this?
context: Especially since you look great with that mouse hairstyle.\G-Go away!\Huh?\What?!\Did I say something wrong?\W-Who knows?\Hey, show us your biceps!\Like this? response:	Wow, amazing!
context: G-Go away!\Huh?\What?!\Did I say something wrong?\W-Who knows?\Hey, show us your biceps!\Like this?\Wow, amazing! response:	Being all...
context: Huh?\What?!\Did I say something wrong?\W-Who knows?\Hey, show us your biceps!\Like this?\Wow, amazing!\Being all... response:	We object to this unjust society!
context: What?!\Did I say something wrong?\W-Who knows?\Hey, show us your biceps!\Like this?\Wow, amazing!\Being all...\We object to this unjust society! response:	We object to this unjust society!
context: Did I say something wrong?\W-Who knows?\Hey, show us your biceps!\Like this?\Wow, amazing!\Being all...\We object to this unjust society!\We object to this unjust society! response:	This is summer drop!
context: W-Who knows?\Hey, show us your biceps!\Like this?\Wow, amazing!\Being all...\We object to this unjust society!\We object to this unjust society!\This is summer drop! response:	This is summer drop!
context: Hey, show us your biceps!\Like this?\Wow, amazing!\Being all...\We object to this unjust society!\We object to this unjust society!\This is summer drop!\This is summer drop! response:	Maruo!
context: Like this?\Wow, amazing!\Being all...\We object to this unjust society!\We object to this unjust society!\This is summer drop!\This is summer drop!\Maruo! response:	Hey, are you all right?!
context: Wow, amazing!\Being all...\We object to this unjust society!\We object to this unjust society!\This is summer drop!\This is summer drop!\Maruo!\Hey, are you all right?! response:	Hey.
context: Being all...\We object to this unjust society!\We object to this unjust society!\This is summer drop!\This is summer drop!\Maruo!\Hey, are you all right?!\Hey. response:	Let's do it too!
context: We object to this unjust society!\We object to this unjust society!\This is summer drop!\This is summer drop!\Maruo!\Hey, are you all right?!\Hey.\Let's do it too! response:	Usually you're allowed to do whatever you want in this class, but...
context: We object to this unjust society!\This is summer drop!\This is summer drop!\Maruo!\Hey, are you all right?!\Hey.\Let's do it too!\Usually you're allowed to do whatever you want in this class, but... response:	Right, Tai - ?
context: This is summer drop!\This is summer drop!\Maruo!\Hey, are you all right?!\Hey.\Let's do it too!\Usually you're allowed to do whatever you want in this class, but...\Right, Tai - ? response:	Kitamura-kun said my hair was cute...
context: This is summer drop!\Maruo!\Hey, are you all right?!\Hey.\Let's do it too!\Usually you're allowed to do whatever you want in this class, but...\Right, Tai - ?\Kitamura-kun said my hair was cute... response:	No, he said it looked great...
context: Maruo!\Hey, are you all right?!\Hey.\Let's do it too!\Usually you're allowed to do whatever you want in this class, but...\Right, Tai - ?\Kitamura-kun said my hair was cute...\No, he said it looked great... response:	Target spotted!
context: Hey, are you all right?!\Hey.\Let's do it too!\Usually you're allowed to do whatever you want in this class, but...\Right, Tai - ?\Kitamura-kun said my hair was cute...\No, he said it looked great...\Target spotted! response:	Let's go, softball club comrade!
context: Hey.\Let's do it too!\Usually you're allowed to do whatever you want in this class, but...\Right, Tai - ?\Kitamura-kun said my hair was cute...\No, he said it looked great...\Target spotted!\Let's go, softball club comrade! response:	Yeah!
context: Let's do it too!\Usually you're allowed to do whatever you want in this class, but...\Right, Tai - ?\Kitamura-kun said my hair was cute...\No, he said it looked great...\Target spotted!\Let's go, softball club comrade!\Yeah! response:	All right! Next!
context: Usually you're allowed to do whatever you want in this class, but...\Right, Tai - ?\Kitamura-kun said my hair was cute...\No, he said it looked great...\Target spotted!\Let's go, softball club comrade!\Yeah!\All right! Next! response:	Acknowledged, Big Boss!
context: Right, Tai - ?\Kitamura-kun said my hair was cute...\No, he said it looked great...\Target spotted!\Let's go, softball club comrade!\Yeah!\All right! Next!\Acknowledged, Big Boss! response:	Yay, you got tossed in.
context: Kitamura-kun said my hair was cute...\No, he said it looked great...\Target spotted!\Let's go, softball club comrade!\Yeah!\All right! Next!\Acknowledged, Big Boss!\Yay, you got tossed in. response:	That looks like fun, right, Aisaka-san?
context: No, he said it looked great...\Target spotted!\Let's go, softball club comrade!\Yeah!\All right! Next!\Acknowledged, Big Boss!\Yay, you got tossed in.\That looks like fun, right, Aisaka-san? response:	Y-You!
context: Target spotted!\Let's go, softball club comrade!\Yeah!\All right! Next!\Acknowledged, Big Boss!\Yay, you got tossed in.\That looks like fun, right, Aisaka-san?\Y-You! response:	Let's play and have some fun!
context: Let's go, softball club comrade!\Yeah!\All right! Next!\Acknowledged, Big Boss!\Yay, you got tossed in.\That looks like fun, right, Aisaka-san?\Y-You!\Let's play and have some fun! response:	Don't take this personally, now!
context: Yeah!\All right! Next!\Acknowledged, Big Boss!\Yay, you got tossed in.\That looks like fun, right, Aisaka-san?\Y-You!\Let's play and have some fun!\Don't take this personally, now! response:	Whoa.
context: All right! Next!\Acknowledged, Big Boss!\Yay, you got tossed in.\That looks like fun, right, Aisaka-san?\Y-You!\Let's play and have some fun!\Don't take this personally, now!\Whoa. response:	Hey, hold back a little!
context: Acknowledged, Big Boss!\Yay, you got tossed in.\That looks like fun, right, Aisaka-san?\Y-You!\Let's play and have some fun!\Don't take this personally, now!\Whoa.\Hey, hold back a little! response:	Why should I? We're just playing!
context: Yay, you got tossed in.\That looks like fun, right, Aisaka-san?\Y-You!\Let's play and have some fun!\Don't take this personally, now!\Whoa.\Hey, hold back a little!\Why should I? We're just playing! response:	Hey, Taiga! You okay?
context: That looks like fun, right, Aisaka-san?\Y-You!\Let's play and have some fun!\Don't take this personally, now!\Whoa.\Hey, hold back a little!\Why should I? We're just playing!\Hey, Taiga! You okay? response:	Taiga?
context: Y-You!\Let's play and have some fun!\Don't take this personally, now!\Whoa.\Hey, hold back a little!\Why should I? We're just playing!\Hey, Taiga! You okay?\Taiga? response:	She...!
context: Let's play and have some fun!\Don't take this personally, now!\Whoa.\Hey, hold back a little!\Why should I? We're just playing!\Hey, Taiga! You okay?\Taiga?\She...! response:	I can't swim!
context: Don't take this personally, now!\Whoa.\Hey, hold back a little!\Why should I? We're just playing!\Hey, Taiga! You okay?\Taiga?\She...!\I can't swim! response:	Don't tell me...
context: Whoa.\Hey, hold back a little!\Why should I? We're just playing!\Hey, Taiga! You okay?\Taiga?\She...!\I can't swim!\Don't tell me... response:	She really can't swim?!
context: Hey, hold back a little!\Why should I? We're just playing!\Hey, Taiga! You okay?\Taiga?\She...!\I can't swim!\Don't tell me...\She really can't swim?! response:	You're kidding me!
context: Why should I? We're just playing!\Hey, Taiga! You okay?\Taiga?\She...!\I can't swim!\Don't tell me...\She really can't swim?!\You're kidding me! response:	Wai - Stop it!
context: Hey, Taiga! You okay?\Taiga?\She...!\I can't swim!\Don't tell me...\She really can't swim?!\You're kidding me!\Wai - Stop it! response:	Come now, come now!
context: Taiga?\She...!\I can't swim!\Don't tell me...\She really can't swim?!\You're kidding me!\Wai - Stop it!\Come now, come now! response:	Taiga!
context: She...!\I can't swim!\Don't tell me...\She really can't swim?!\You're kidding me!\Wai - Stop it!\Come now, come now!\Taiga! response:	Sensei!
context: I can't swim!\Don't tell me...\She really can't swim?!\You're kidding me!\Wai - Stop it!\Come now, come now!\Taiga!\Sensei! response:	Taiga!
context: Don't tell me...\She really can't swim?!\You're kidding me!\Wai - Stop it!\Come now, come now!\Taiga!\Sensei!\Taiga! response:	N-No!
context: She really can't swim?!\You're kidding me!\Wai - Stop it!\Come now, come now!\Taiga!\Sensei!\Taiga!\N-No! response:	Calm down, Taiga!
context: You're kidding me!\Wai - Stop it!\Come now, come now!\Taiga!\Sensei!\Taiga!\N-No!\Calm down, Taiga! response:	What should I do?! The cup came off!
context: Wai - Stop it!\Come now, come now!\Taiga!\Sensei!\Taiga!\N-No!\Calm down, Taiga!\What should I do?! The cup came off! response:	There's only one side left!
context: Come now, come now!\Taiga!\Sensei!\Taiga!\N-No!\Calm down, Taiga!\What should I do?! The cup came off!\There's only one side left! response:	Wha - ?!
context: Taiga!\Sensei!\Taiga!\N-No!\Calm down, Taiga!\What should I do?! The cup came off!\There's only one side left!\Wha - ?! response:	Hey, isn't that bad?
context: Sensei!\Taiga!\N-No!\Calm down, Taiga!\What should I do?! The cup came off!\There's only one side left!\Wha - ?!\Hey, isn't that bad? response:	Aisaka!
context: Taiga!\N-No!\Calm down, Taiga!\What should I do?! The cup came off!\There's only one side left!\Wha - ?!\Hey, isn't that bad?\Aisaka! response:	Taiga!
context: N-No!\Calm down, Taiga!\What should I do?! The cup came off!\There's only one side left!\Wha - ?!\Hey, isn't that bad?\Aisaka!\Taiga! response:	Aisaka!
context: Calm down, Taiga!\What should I do?! The cup came off!\There's only one side left!\Wha - ?!\Hey, isn't that bad?\Aisaka!\Taiga!\Aisaka! response:	I'm coming now!
context: What should I do?! The cup came off!\There's only one side left!\Wha - ?!\Hey, isn't that bad?\Aisaka!\Taiga!\Aisaka!\I'm coming now! response:	No, don't come!
context: There's only one side left!\Wha - ?!\Hey, isn't that bad?\Aisaka!\Taiga!\Aisaka!\I'm coming now!\No, don't come! response:	Taiga!
context: Wha - ?!\Hey, isn't that bad?\Aisaka!\Taiga!\Aisaka!\I'm coming now!\No, don't come!\Taiga! response:	Dammit!
context: Hey, isn't that bad?\Aisaka!\Taiga!\Aisaka!\I'm coming now!\No, don't come!\Taiga!\Dammit! response:	Now that it's come down to this...!
context: Aisaka!\Taiga!\Aisaka!\I'm coming now!\No, don't come!\Taiga!\Dammit!\Now that it's come down to this...! response:	Taiga!
context: Taiga!\Aisaka!\I'm coming now!\No, don't come!\Taiga!\Dammit!\Now that it's come down to this...!\Taiga! response:	The humiliation...
context: Aisaka!\I'm coming now!\No, don't come!\Taiga!\Dammit!\Now that it's come down to this...!\Taiga!\The humiliation... response:	Look, I'm saying that I'm sorry!
context: I'm coming now!\No, don't come!\Taiga!\Dammit!\Now that it's come down to this...!\Taiga!\The humiliation...\Look, I'm saying that I'm sorry! response:	I didn't know that you couldn't swim.
context: No, don't come!\Taiga!\Dammit!\Now that it's come down to this...!\Taiga!\The humiliation...\Look, I'm saying that I'm sorry!\I didn't know that you couldn't swim. response:	Everyone's gone home already, so just get over it.
context: Taiga!\Dammit!\Now that it's come down to this...!\Taiga!\The humiliation...\Look, I'm saying that I'm sorry!\I didn't know that you couldn't swim.\Everyone's gone home already, so just get over it. response:	This won't be settled with a mere apology.
context: Dammit!\Now that it's come down to this...!\Taiga!\The humiliation...\Look, I'm saying that I'm sorry!\I didn't know that you couldn't swim.\Everyone's gone home already, so just get over it.\This won't be settled with a mere apology. response:	Because you pulled that crap,
context: Now that it's come down to this...!\Taiga!\The humiliation...\Look, I'm saying that I'm sorry!\I didn't know that you couldn't swim.\Everyone's gone home already, so just get over it.\This won't be settled with a mere apology.\Because you pulled that crap, response:	my b-breast - !
context: Taiga!\The humiliation...\Look, I'm saying that I'm sorry!\I didn't know that you couldn't swim.\Everyone's gone home already, so just get over it.\This won't be settled with a mere apology.\Because you pulled that crap,\my b-breast - ! response:	Either way!
context: The humiliation...\Look, I'm saying that I'm sorry!\I didn't know that you couldn't swim.\Everyone's gone home already, so just get over it.\This won't be settled with a mere apology.\Because you pulled that crap,\my b-breast - !\Either way! response:	Apologise! Apologise! Apologise!
context: Look, I'm saying that I'm sorry!\I didn't know that you couldn't swim.\Everyone's gone home already, so just get over it.\This won't be settled with a mere apology.\Because you pulled that crap,\my b-breast - !\Either way!\Apologise! Apologise! Apologise! response:	At any rate, if Aisaka-san can't swim,
context: I didn't know that you couldn't swim.\Everyone's gone home already, so just get over it.\This won't be settled with a mere apology.\Because you pulled that crap,\my b-breast - !\Either way!\Apologise! Apologise! Apologise!\At any rate, if Aisaka-san can't swim, response:	she can't go to the pool or the sea with us.
context: Everyone's gone home already, so just get over it.\This won't be settled with a mere apology.\Because you pulled that crap,\my b-breast - !\Either way!\Apologise! Apologise! Apologise!\At any rate, if Aisaka-san can't swim,\she can't go to the pool or the sea with us. response:	Hey, Takasu-kun, my vacation home is by the sea.
context: This won't be settled with a mere apology.\Because you pulled that crap,\my b-breast - !\Either way!\Apologise! Apologise! Apologise!\At any rate, if Aisaka-san can't swim,\she can't go to the pool or the sea with us.\Hey, Takasu-kun, my vacation home is by the sea. response:	If you'd like, how about we spend the summer vacation together?
context: Because you pulled that crap,\my b-breast - !\Either way!\Apologise! Apologise! Apologise!\At any rate, if Aisaka-san can't swim,\she can't go to the pool or the sea with us.\Hey, Takasu-kun, my vacation home is by the sea.\If you'd like, how about we spend the summer vacation together? response:	What?
context: my b-breast - !\Either way!\Apologise! Apologise! Apologise!\At any rate, if Aisaka-san can't swim,\she can't go to the pool or the sea with us.\Hey, Takasu-kun, my vacation home is by the sea.\If you'd like, how about we spend the summer vacation together?\What? response:	Wait a second. Weren't you just apologising to Taiga?
context: Either way!\Apologise! Apologise! Apologise!\At any rate, if Aisaka-san can't swim,\she can't go to the pool or the sea with us.\Hey, Takasu-kun, my vacation home is by the sea.\If you'd like, how about we spend the summer vacation together?\What?\Wait a second. Weren't you just apologising to Taiga? response:	Then, well, how about I bring Yuusaku along too? You'd come then, right?
context: Apologise! Apologise! Apologise!\At any rate, if Aisaka-san can't swim,\she can't go to the pool or the sea with us.\Hey, Takasu-kun, my vacation home is by the sea.\If you'd like, how about we spend the summer vacation together?\What?\Wait a second. Weren't you just apologising to Taiga?\Then, well, how about I bring Yuusaku along too? You'd come then, right? response:	Oh? Is something wrong, Aisaka-san?
context: At any rate, if Aisaka-san can't swim,\she can't go to the pool or the sea with us.\Hey, Takasu-kun, my vacation home is by the sea.\If you'd like, how about we spend the summer vacation together?\What?\Wait a second. Weren't you just apologising to Taiga?\Then, well, how about I bring Yuusaku along too? You'd come then, right?\Oh? Is something wrong, Aisaka-san? response:	If you keep this crap up,
context: she can't go to the pool or the sea with us.\Hey, Takasu-kun, my vacation home is by the sea.\If you'd like, how about we spend the summer vacation together?\What?\Wait a second. Weren't you just apologising to Taiga?\Then, well, how about I bring Yuusaku along too? You'd come then, right?\Oh? Is something wrong, Aisaka-san?\If you keep this crap up, response:	I'll spread around the footage I took of you doing 100 different imitations in rapid succession.
context: Hey, Takasu-kun, my vacation home is by the sea.\If you'd like, how about we spend the summer vacation together?\What?\Wait a second. Weren't you just apologising to Taiga?\Then, well, how about I bring Yuusaku along too? You'd come then, right?\Oh? Is something wrong, Aisaka-san?\If you keep this crap up,\I'll spread around the footage I took of you doing 100 different imitations in rapid succession. response:	Wait, it was 150, wasn't it?
context: If you'd like, how about we spend the summer vacation together?\What?\Wait a second. Weren't you just apologising to Taiga?\Then, well, how about I bring Yuusaku along too? You'd come then, right?\Oh? Is something wrong, Aisaka-san?\If you keep this crap up,\I'll spread around the footage I took of you doing 100 different imitations in rapid succession.\Wait, it was 150, wasn't it? response:	If you do that, I might just sue you for infringing on portrait rights.
context: What?\Wait a second. Weren't you just apologising to Taiga?\Then, well, how about I bring Yuusaku along too? You'd come then, right?\Oh? Is something wrong, Aisaka-san?\If you keep this crap up,\I'll spread around the footage I took of you doing 100 different imitations in rapid succession.\Wait, it was 150, wasn't it?\If you do that, I might just sue you for infringing on portrait rights. response:	Not even a Palmtop Tiger can win against the hand of the law, right?
context: Wait a second. Weren't you just apologising to Taiga?\Then, well, how about I bring Yuusaku along too? You'd come then, right?\Oh? Is something wrong, Aisaka-san?\If you keep this crap up,\I'll spread around the footage I took of you doing 100 different imitations in rapid succession.\Wait, it was 150, wasn't it?\If you do that, I might just sue you for infringing on portrait rights.\Not even a Palmtop Tiger can win against the hand of the law, right? response:	Hey, you two.
context: Then, well, how about I bring Yuusaku along too? You'd come then, right?\Oh? Is something wrong, Aisaka-san?\If you keep this crap up,\I'll spread around the footage I took of you doing 100 different imitations in rapid succession.\Wait, it was 150, wasn't it?\If you do that, I might just sue you for infringing on portrait rights.\Not even a Palmtop Tiger can win against the hand of the law, right?\Hey, you two. response:	Stop this right now!
context: Oh? Is something wrong, Aisaka-san?\If you keep this crap up,\I'll spread around the footage I took of you doing 100 different imitations in rapid succession.\Wait, it was 150, wasn't it?\If you do that, I might just sue you for infringing on portrait rights.\Not even a Palmtop Tiger can win against the hand of the law, right?\Hey, you two.\Stop this right now! response:	Your fists...
context: If you keep this crap up,\I'll spread around the footage I took of you doing 100 different imitations in rapid succession.\Wait, it was 150, wasn't it?\If you do that, I might just sue you for infringing on portrait rights.\Not even a Palmtop Tiger can win against the hand of the law, right?\Hey, you two.\Stop this right now!\Your fists... response:	But listen, Minori-chan, Aisaka-san's been treating me -
context: I'll spread around the footage I took of you doing 100 different imitations in rapid succession.\Wait, it was 150, wasn't it?\If you do that, I might just sue you for infringing on portrait rights.\Not even a Palmtop Tiger can win against the hand of the law, right?\Hey, you two.\Stop this right now!\Your fists...\But listen, Minori-chan, Aisaka-san's been treating me - response:	It's this moronic chihuahua's fault!
context: Wait, it was 150, wasn't it?\If you do that, I might just sue you for infringing on portrait rights.\Not even a Palmtop Tiger can win against the hand of the law, right?\Hey, you two.\Stop this right now!\Your fists...\But listen, Minori-chan, Aisaka-san's been treating me -\It's this moronic chihuahua's fault! response:	Wha - What the hell are you saying?!
context: If you do that, I might just sue you for infringing on portrait rights.\Not even a Palmtop Tiger can win against the hand of the law, right?\Hey, you two.\Stop this right now!\Your fists...\But listen, Minori-chan, Aisaka-san's been treating me -\It's this moronic chihuahua's fault!\Wha - What the hell are you saying?! response:	The one who started -
context: Not even a Palmtop Tiger can win against the hand of the law, right?\Hey, you two.\Stop this right now!\Your fists...\But listen, Minori-chan, Aisaka-san's been treating me -\It's this moronic chihuahua's fault!\Wha - What the hell are you saying?!\The one who started - response:	Shut up right this instant!
context: Hey, you two.\Stop this right now!\Your fists...\But listen, Minori-chan, Aisaka-san's been treating me -\It's this moronic chihuahua's fault!\Wha - What the hell are you saying?!\The one who started -\Shut up right this instant! response:	If you want to develop your friendship by fighting,
context: Stop this right now!\Your fists...\But listen, Minori-chan, Aisaka-san's been treating me -\It's this moronic chihuahua's fault!\Wha - What the hell are you saying?!\The one who started -\Shut up right this instant!\If you want to develop your friendship by fighting, response:	don't do it with your fists, but instead...
context: Your fists...\But listen, Minori-chan, Aisaka-san's been treating me -\It's this moronic chihuahua's fault!\Wha - What the hell are you saying?!\The one who started -\Shut up right this instant!\If you want to develop your friendship by fighting,\don't do it with your fists, but instead... response:	Sports?
context: But listen, Minori-chan, Aisaka-san's been treating me -\It's this moronic chihuahua's fault!\Wha - What the hell are you saying?!\The one who started -\Shut up right this instant!\If you want to develop your friendship by fighting,\don't do it with your fists, but instead...\Sports? response:	Sports?
context: It's this moronic chihuahua's fault!\Wha - What the hell are you saying?!\The one who started -\Shut up right this instant!\If you want to develop your friendship by fighting,\don't do it with your fists, but instead...\Sports?\Sports? response:	Takasu competition!
context: Wha - What the hell are you saying?!\The one who started -\Shut up right this instant!\If you want to develop your friendship by fighting,\don't do it with your fists, but instead...\Sports?\Sports?\Takasu competition! response:	Ami-tan vs. Taiga?!
context: The one who started -\Shut up right this instant!\If you want to develop your friendship by fighting,\don't do it with your fists, but instead...\Sports?\Sports?\Takasu competition!\Ami-tan vs. Taiga?! response:	Why is Takasu getting all the good stuff?!
context: Shut up right this instant!\If you want to develop your friendship by fighting,\don't do it with your fists, but instead...\Sports?\Sports?\Takasu competition!\Ami-tan vs. Taiga?!\Why is Takasu getting all the good stuff?! response:	Waa, snatch me away and mess me up too!
