context: I had lost my way during my journey. response:	Only my soul was wandering, while I stood still.
context: We can buy some clothes for the cold when we head a bit more north.\You're going to sell them?\There's no point in keeping them if we're not going to use them, right?\That's true, but will they sell high?\I'm not sure.\Gaining a profit would be difficult.\I'll probably have a bit of a loss.\You're still going to sell them if you have a loss? response:	You don't understand why?
context: You're going to sell them?\There's no point in keeping them if we're not going to use them, right?\That's true, but will they sell high?\I'm not sure.\Gaining a profit would be difficult.\I'll probably have a bit of a loss.\You're still going to sell them if you have a loss?\You don't understand why? response:	Hold on, I'm thinking now.
context: There's no point in keeping them if we're not going to use them, right?\That's true, but will they sell high?\I'm not sure.\Gaining a profit would be difficult.\I'll probably have a bit of a loss.\You're still going to sell them if you have a loss?\You don't understand why?\Hold on, I'm thinking now. response:	Shall I tell you the secret?
context: That's true, but will they sell high?\I'm not sure.\Gaining a profit would be difficult.\I'll probably have a bit of a loss.\You're still going to sell them if you have a loss?\You don't understand why?\Hold on, I'm thinking now.\Shall I tell you the secret? response:	I won't ask you to tell me!
context: I'm not sure.\Gaining a profit would be difficult.\I'll probably have a bit of a loss.\You're still going to sell them if you have a loss?\You don't understand why?\Hold on, I'm thinking now.\Shall I tell you the secret?\I won't ask you to tell me! response:	But if you want to say it, then go ahead.
context: Gaining a profit would be difficult.\I'll probably have a bit of a loss.\You're still going to sell them if you have a loss?\You don't understand why?\Hold on, I'm thinking now.\Shall I tell you the secret?\I won't ask you to tell me!\But if you want to say it, then go ahead. response:	Still, it's nothing great, and you were more amazing back there.
context: I'll probably have a bit of a loss.\You're still going to sell them if you have a loss?\You don't understand why?\Hold on, I'm thinking now.\Shall I tell you the secret?\I won't ask you to tell me!\But if you want to say it, then go ahead.\Still, it's nothing great, and you were more amazing back there. response:	This bunch of clothes is worth two coins.
context: You're still going to sell them if you have a loss?\You don't understand why?\Hold on, I'm thinking now.\Shall I tell you the secret?\I won't ask you to tell me!\But if you want to say it, then go ahead.\Still, it's nothing great, and you were more amazing back there.\This bunch of clothes is worth two coins. response:	For example, let's say we sell these at a different store for half the price.
context: You don't understand why?\Hold on, I'm thinking now.\Shall I tell you the secret?\I won't ask you to tell me!\But if you want to say it, then go ahead.\Still, it's nothing great, and you were more amazing back there.\This bunch of clothes is worth two coins.\For example, let's say we sell these at a different store for half the price. response:	I'd have a loss of one coin.
context: Hold on, I'm thinking now.\Shall I tell you the secret?\I won't ask you to tell me!\But if you want to say it, then go ahead.\Still, it's nothing great, and you were more amazing back there.\This bunch of clothes is worth two coins.\For example, let's say we sell these at a different store for half the price.\I'd have a loss of one coin. response:	Right.
context: Shall I tell you the secret?\I won't ask you to tell me!\But if you want to say it, then go ahead.\Still, it's nothing great, and you were more amazing back there.\This bunch of clothes is worth two coins.\For example, let's say we sell these at a different store for half the price.\I'd have a loss of one coin.\Right. response:	But, let's think of it a different way.
context: I won't ask you to tell me!\But if you want to say it, then go ahead.\Still, it's nothing great, and you were more amazing back there.\This bunch of clothes is worth two coins.\For example, let's say we sell these at a different store for half the price.\I'd have a loss of one coin.\Right.\But, let's think of it a different way. response:	A different way?
context: But if you want to say it, then go ahead.\Still, it's nothing great, and you were more amazing back there.\This bunch of clothes is worth two coins.\For example, let's say we sell these at a different store for half the price.\I'd have a loss of one coin.\Right.\But, let's think of it a different way.\A different way? response:	Yes, everyone would think that the robe you're wearing is high-grade, right?
context: Still, it's nothing great, and you were more amazing back there.\This bunch of clothes is worth two coins.\For example, let's say we sell these at a different store for half the price.\I'd have a loss of one coin.\Right.\But, let's think of it a different way.\A different way?\Yes, everyone would think that the robe you're wearing is high-grade, right? response:	Robe...
context: This bunch of clothes is worth two coins.\For example, let's say we sell these at a different store for half the price.\I'd have a loss of one coin.\Right.\But, let's think of it a different way.\A different way?\Yes, everyone would think that the robe you're wearing is high-grade, right?\Robe... response:	It's safe to say that a person wearing that wouldn't ever go to a shop like that.
context: For example, let's say we sell these at a different store for half the price.\I'd have a loss of one coin.\Right.\But, let's think of it a different way.\A different way?\Yes, everyone would think that the robe you're wearing is high-grade, right?\Robe...\It's safe to say that a person wearing that wouldn't ever go to a shop like that. response:	That's why that shop keeper actually wanted to have a good relation with me, who brought you.
context: I'd have a loss of one coin.\Right.\But, let's think of it a different way.\A different way?\Yes, everyone would think that the robe you're wearing is high-grade, right?\Robe...\It's safe to say that a person wearing that wouldn't ever go to a shop like that.\That's why that shop keeper actually wanted to have a good relation with me, who brought you. response:	Now then, if it were you, what would you do?
context: Right.\But, let's think of it a different way.\A different way?\Yes, everyone would think that the robe you're wearing is high-grade, right?\Robe...\It's safe to say that a person wearing that wouldn't ever go to a shop like that.\That's why that shop keeper actually wanted to have a good relation with me, who brought you.\Now then, if it were you, what would you do? response:	I'd sell things cheap to leave a good impression.
context: But, let's think of it a different way.\A different way?\Yes, everyone would think that the robe you're wearing is high-grade, right?\Robe...\It's safe to say that a person wearing that wouldn't ever go to a shop like that.\That's why that shop keeper actually wanted to have a good relation with me, who brought you.\Now then, if it were you, what would you do?\I'd sell things cheap to leave a good impression. response:	That's right.
context: A different way?\Yes, everyone would think that the robe you're wearing is high-grade, right?\Robe...\It's safe to say that a person wearing that wouldn't ever go to a shop like that.\That's why that shop keeper actually wanted to have a good relation with me, who brought you.\Now then, if it were you, what would you do?\I'd sell things cheap to leave a good impression.\That's right. response:	And what would lead from that?
context: Yes, everyone would think that the robe you're wearing is high-grade, right?\Robe...\It's safe to say that a person wearing that wouldn't ever go to a shop like that.\That's why that shop keeper actually wanted to have a good relation with me, who brought you.\Now then, if it were you, what would you do?\I'd sell things cheap to leave a good impression.\That's right.\And what would lead from that? response:	That store lost a bit off these.
context: Robe...\It's safe to say that a person wearing that wouldn't ever go to a shop like that.\That's why that shop keeper actually wanted to have a good relation with me, who brought you.\Now then, if it were you, what would you do?\I'd sell things cheap to leave a good impression.\That's right.\And what would lead from that?\That store lost a bit off these. response:	And they lost quite a bit off yours.
context: It's safe to say that a person wearing that wouldn't ever go to a shop like that.\That's why that shop keeper actually wanted to have a good relation with me, who brought you.\Now then, if it were you, what would you do?\I'd sell things cheap to leave a good impression.\That's right.\And what would lead from that?\That store lost a bit off these.\And they lost quite a bit off yours. response:	We bought these near-ragged clothes for two coins.
context: That's why that shop keeper actually wanted to have a good relation with me, who brought you.\Now then, if it were you, what would you do?\I'd sell things cheap to leave a good impression.\That's right.\And what would lead from that?\That store lost a bit off these.\And they lost quite a bit off yours.\We bought these near-ragged clothes for two coins. response:	However, there is a huge gap between the two prices.
context: Now then, if it were you, what would you do?\I'd sell things cheap to leave a good impression.\That's right.\And what would lead from that?\That store lost a bit off these.\And they lost quite a bit off yours.\We bought these near-ragged clothes for two coins.\However, there is a huge gap between the two prices. response:	And what would lead from that?
context: I'd sell things cheap to leave a good impression.\That's right.\And what would lead from that?\That store lost a bit off these.\And they lost quite a bit off yours.\We bought these near-ragged clothes for two coins.\However, there is a huge gap between the two prices.\And what would lead from that? response:	If we think about the difference, there is a huge profit gained.
context: That's right.\And what would lead from that?\That store lost a bit off these.\And they lost quite a bit off yours.\We bought these near-ragged clothes for two coins.\However, there is a huge gap between the two prices.\And what would lead from that?\If we think about the difference, there is a huge profit gained. response:	Well done.
context: And what would lead from that?\That store lost a bit off these.\And they lost quite a bit off yours.\We bought these near-ragged clothes for two coins.\However, there is a huge gap between the two prices.\And what would lead from that?\If we think about the difference, there is a huge profit gained.\Well done. response:	What a cheap trick. A completely cheap trick!
context: That store lost a bit off these.\And they lost quite a bit off yours.\We bought these near-ragged clothes for two coins.\However, there is a huge gap between the two prices.\And what would lead from that?\If we think about the difference, there is a huge profit gained.\Well done.\What a cheap trick. A completely cheap trick! response:	That trick?
context: And they lost quite a bit off yours.\We bought these near-ragged clothes for two coins.\However, there is a huge gap between the two prices.\And what would lead from that?\If we think about the difference, there is a huge profit gained.\Well done.\What a cheap trick. A completely cheap trick!\That trick? response:	Fool!
context: We bought these near-ragged clothes for two coins.\However, there is a huge gap between the two prices.\And what would lead from that?\If we think about the difference, there is a huge profit gained.\Well done.\What a cheap trick. A completely cheap trick!\That trick?\Fool! response:	I'm amazed you even thought of that.
context: However, there is a huge gap between the two prices.\And what would lead from that?\If we think about the difference, there is a huge profit gained.\Well done.\What a cheap trick. A completely cheap trick!\That trick?\Fool!\I'm amazed you even thought of that. response:	That's called business sense.
context: And what would lead from that?\If we think about the difference, there is a huge profit gained.\Well done.\What a cheap trick. A completely cheap trick!\That trick?\Fool!\I'm amazed you even thought of that.\That's called business sense. response:	But yours beat mine.
context: If we think about the difference, there is a huge profit gained.\Well done.\What a cheap trick. A completely cheap trick!\That trick?\Fool!\I'm amazed you even thought of that.\That's called business sense.\But yours beat mine. response:	Naturally.
context: Well done.\What a cheap trick. A completely cheap trick!\That trick?\Fool!\I'm amazed you even thought of that.\That's called business sense.\But yours beat mine.\Naturally. response:	Your shallow thinking can't beat my planning.
context: What a cheap trick. A completely cheap trick!\That trick?\Fool!\I'm amazed you even thought of that.\That's called business sense.\But yours beat mine.\Naturally.\Your shallow thinking can't beat my planning. response:	You said it now.
context: That trick?\Fool!\I'm amazed you even thought of that.\That's called business sense.\But yours beat mine.\Naturally.\Your shallow thinking can't beat my planning.\You said it now. response:	You think you can win?
context: Fool!\I'm amazed you even thought of that.\That's called business sense.\But yours beat mine.\Naturally.\Your shallow thinking can't beat my planning.\You said it now.\You think you can win? response:	Well, if you're confident about it,
context: I'm amazed you even thought of that.\That's called business sense.\But yours beat mine.\Naturally.\Your shallow thinking can't beat my planning.\You said it now.\You think you can win?\Well, if you're confident about it, response:	maybe you could show me your skills when we go drinking.
context: That's called business sense.\But yours beat mine.\Naturally.\Your shallow thinking can't beat my planning.\You said it now.\You think you can win?\Well, if you're confident about it,\maybe you could show me your skills when we go drinking. response:	When we go drinking?
context: But yours beat mine.\Naturally.\Your shallow thinking can't beat my planning.\You said it now.\You think you can win?\Well, if you're confident about it,\maybe you could show me your skills when we go drinking.\When we go drinking? response:	Could you buy me at a high price?
context: Naturally.\Your shallow thinking can't beat my planning.\You said it now.\You think you can win?\Well, if you're confident about it,\maybe you could show me your skills when we go drinking.\When we go drinking?\Could you buy me at a high price? response:	Sure, I'll buy you.
context: Your shallow thinking can't beat my planning.\You said it now.\You think you can win?\Well, if you're confident about it,\maybe you could show me your skills when we go drinking.\When we go drinking?\Could you buy me at a high price?\Sure, I'll buy you. response:	But the payment will be in apples.
context: You said it now.\You think you can win?\Well, if you're confident about it,\maybe you could show me your skills when we go drinking.\When we go drinking?\Could you buy me at a high price?\Sure, I'll buy you.\But the payment will be in apples. response:	You're pretty tough too.
context: You think you can win?\Well, if you're confident about it,\maybe you could show me your skills when we go drinking.\When we go drinking?\Could you buy me at a high price?\Sure, I'll buy you.\But the payment will be in apples.\You're pretty tough too. response:	If you bake me, I might become a bit sweeter.
context: Well, if you're confident about it,\maybe you could show me your skills when we go drinking.\When we go drinking?\Could you buy me at a high price?\Sure, I'll buy you.\But the payment will be in apples.\You're pretty tough too.\If you bake me, I might become a bit sweeter. response:	You're pretty well baked already.
context: maybe you could show me your skills when we go drinking.\When we go drinking?\Could you buy me at a high price?\Sure, I'll buy you.\But the payment will be in apples.\You're pretty tough too.\If you bake me, I might become a bit sweeter.\You're pretty well baked already. response:	I can't eat a baked male that's too sweet.
context: When we go drinking?\Could you buy me at a high price?\Sure, I'll buy you.\But the payment will be in apples.\You're pretty tough too.\If you bake me, I might become a bit sweeter.\You're pretty well baked already.\I can't eat a baked male that's too sweet. response:	What about you, then?
context: Could you buy me at a high price?\Sure, I'll buy you.\But the payment will be in apples.\You're pretty tough too.\If you bake me, I might become a bit sweeter.\You're pretty well baked already.\I can't eat a baked male that's too sweet.\What about you, then? response:	Do you want to have a bite and see for yourself?
context: Sure, I'll buy you.\But the payment will be in apples.\You're pretty tough too.\If you bake me, I might become a bit sweeter.\You're pretty well baked already.\I can't eat a baked male that's too sweet.\What about you, then?\Do you want to have a bite and see for yourself? response:	I'll think about it.
context: But the payment will be in apples.\You're pretty tough too.\If you bake me, I might become a bit sweeter.\You're pretty well baked already.\I can't eat a baked male that's too sweet.\What about you, then?\Do you want to have a bite and see for yourself?\I'll think about it. response:	You grasped it properly the third time.
context: You're pretty tough too.\If you bake me, I might become a bit sweeter.\You're pretty well baked already.\I can't eat a baked male that's too sweet.\What about you, then?\Do you want to have a bite and see for yourself?\I'll think about it.\You grasped it properly the third time. response:	Seven apples on the witch's tree
context: If you bake me, I might become a bit sweeter.\You're pretty well baked already.\I can't eat a baked male that's too sweet.\What about you, then?\Do you want to have a bite and see for yourself?\I'll think about it.\You grasped it properly the third time.\Seven apples on the witch's tree response:	With seven seeds to plant inside of me
context: You're pretty well baked already.\I can't eat a baked male that's too sweet.\What about you, then?\Do you want to have a bite and see for yourself?\I'll think about it.\You grasped it properly the third time.\Seven apples on the witch's tree\With seven seeds to plant inside of me response:	In spring time I grew a magic song
context: I can't eat a baked male that's too sweet.\What about you, then?\Do you want to have a bite and see for yourself?\I'll think about it.\You grasped it properly the third time.\Seven apples on the witch's tree\With seven seeds to plant inside of me\In spring time I grew a magic song response:	Then skipping along,
context: What about you, then?\Do you want to have a bite and see for yourself?\I'll think about it.\You grasped it properly the third time.\Seven apples on the witch's tree\With seven seeds to plant inside of me\In spring time I grew a magic song\Then skipping along, response:	I sang the song to everyone
context: Do you want to have a bite and see for yourself?\I'll think about it.\You grasped it properly the third time.\Seven apples on the witch's tree\With seven seeds to plant inside of me\In spring time I grew a magic song\Then skipping along,\I sang the song to everyone response:	I look at the world through apple eyes
context: I'll think about it.\You grasped it properly the third time.\Seven apples on the witch's tree\With seven seeds to plant inside of me\In spring time I grew a magic song\Then skipping along,\I sang the song to everyone\I look at the world through apple eyes response:	And cut myself a slice of sunshine pie
context: You grasped it properly the third time.\Seven apples on the witch's tree\With seven seeds to plant inside of me\In spring time I grew a magic song\Then skipping along,\I sang the song to everyone\I look at the world through apple eyes\And cut myself a slice of sunshine pie response:	I danced with the peanuts for the flies
context: Seven apples on the witch's tree\With seven seeds to plant inside of me\In spring time I grew a magic song\Then skipping along,\I sang the song to everyone\I look at the world through apple eyes\And cut myself a slice of sunshine pie\I danced with the peanuts for the flies response:	Till someone had told me
context: With seven seeds to plant inside of me\In spring time I grew a magic song\Then skipping along,\I sang the song to everyone\I look at the world through apple eyes\And cut myself a slice of sunshine pie\I danced with the peanuts for the flies\Till someone had told me response:	To say hello for every good-bye
context: In spring time I grew a magic song\Then skipping along,\I sang the song to everyone\I look at the world through apple eyes\And cut myself a slice of sunshine pie\I danced with the peanuts for the flies\Till someone had told me\To say hello for every good-bye response:	Saw some sugar stars
context: Then skipping along,\I sang the song to everyone\I look at the world through apple eyes\And cut myself a slice of sunshine pie\I danced with the peanuts for the flies\Till someone had told me\To say hello for every good-bye\Saw some sugar stars response:	I'll put them in a jar
context: I sang the song to everyone\I look at the world through apple eyes\And cut myself a slice of sunshine pie\I danced with the peanuts for the flies\Till someone had told me\To say hello for every good-bye\Saw some sugar stars\I'll put them in a jar response:	And we'll wish around the world
context: I look at the world through apple eyes\And cut myself a slice of sunshine pie\I danced with the peanuts for the flies\Till someone had told me\To say hello for every good-bye\Saw some sugar stars\I'll put them in a jar\And we'll wish around the world response:	Oh we'll wish around the world
context: And cut myself a slice of sunshine pie\I danced with the peanuts for the flies\Till someone had told me\To say hello for every good-bye\Saw some sugar stars\I'll put them in a jar\And we'll wish around the world\Oh we'll wish around the world response:	I'm a little wolf inside a cart
context: I danced with the peanuts for the flies\Till someone had told me\To say hello for every good-bye\Saw some sugar stars\I'll put them in a jar\And we'll wish around the world\Oh we'll wish around the world\I'm a little wolf inside a cart response:	You say,
context: Till someone had told me\To say hello for every good-bye\Saw some sugar stars\I'll put them in a jar\And we'll wish around the world\Oh we'll wish around the world\I'm a little wolf inside a cart\You say, response:	And off I go from June to May
context: To say hello for every good-bye\Saw some sugar stars\I'll put them in a jar\And we'll wish around the world\Oh we'll wish around the world\I'm a little wolf inside a cart\You say,\And off I go from June to May response:	Oh we'll wish around the world
context: Saw some sugar stars\I'll put them in a jar\And we'll wish around the world\Oh we'll wish around the world\I'm a little wolf inside a cart\You say,\And off I go from June to May\Oh we'll wish around the world response:	Let's wish around the world
context: I'll put them in a jar\And we'll wish around the world\Oh we'll wish around the world\I'm a little wolf inside a cart\You say,\And off I go from June to May\Oh we'll wish around the world\Let's wish around the world response:	Next, Wolf and Righteous Scale
context: And we'll wish around the world\Oh we'll wish around the world\I'm a little wolf inside a cart\You say,\And off I go from June to May\Oh we'll wish around the world\Let's wish around the world\Next, Wolf and Righteous Scale response:	Next, Wolf and Righteous Scale
