context: The Second Plate response:	Episode 11
context: because of the changes in the area.\So I think this is a possible option for you to take.\It's too bad for customers trying to drop in, but...\Reservations only, huh?\It's easy to say, but will it actually work?\It's a huge risk to turn away customers who find their way to our door.\Why do we suddenly have to change how we've been doing things now?\If the circumstances have changed, response:	and you don't also change, you won't be able to move forward!
context: So I think this is a possible option for you to take.\It's too bad for customers trying to drop in, but...\Reservations only, huh?\It's easy to say, but will it actually work?\It's a huge risk to turn away customers who find their way to our door.\Why do we suddenly have to change how we've been doing things now?\If the circumstances have changed,\and you don't also change, you won't be able to move forward! response:	If there is something you really want to pursue,
context: It's too bad for customers trying to drop in, but...\Reservations only, huh?\It's easy to say, but will it actually work?\It's a huge risk to turn away customers who find their way to our door.\Why do we suddenly have to change how we've been doing things now?\If the circumstances have changed,\and you don't also change, you won't be able to move forward!\If there is something you really want to pursue, response:	you should cling to it without worrying about appearances!
context: Reservations only, huh?\It's easy to say, but will it actually work?\It's a huge risk to turn away customers who find their way to our door.\Why do we suddenly have to change how we've been doing things now?\If the circumstances have changed,\and you don't also change, you won't be able to move forward!\If there is something you really want to pursue,\you should cling to it without worrying about appearances! response:	I believe this restaurant has great potential!
context: It's easy to say, but will it actually work?\It's a huge risk to turn away customers who find their way to our door.\Why do we suddenly have to change how we've been doing things now?\If the circumstances have changed,\and you don't also change, you won't be able to move forward!\If there is something you really want to pursue,\you should cling to it without worrying about appearances!\I believe this restaurant has great potential! response:	I want to believe that!
context: It's a huge risk to turn away customers who find their way to our door.\Why do we suddenly have to change how we've been doing things now?\If the circumstances have changed,\and you don't also change, you won't be able to move forward!\If there is something you really want to pursue,\you should cling to it without worrying about appearances!\I believe this restaurant has great potential!\I want to believe that! response:	Well, it's not us who'll be making that decision.
context: Why do we suddenly have to change how we've been doing things now?\If the circumstances have changed,\and you don't also change, you won't be able to move forward!\If there is something you really want to pursue,\you should cling to it without worrying about appearances!\I believe this restaurant has great potential!\I want to believe that!\Well, it's not us who'll be making that decision. response:	It's the man at the top, right? Mitamura-san?
context: If the circumstances have changed,\and you don't also change, you won't be able to move forward!\If there is something you really want to pursue,\you should cling to it without worrying about appearances!\I believe this restaurant has great potential!\I want to believe that!\Well, it's not us who'll be making that decision.\It's the man at the top, right? Mitamura-san? response:	What is it you want to pursue as the chef?
context: and you don't also change, you won't be able to move forward!\If there is something you really want to pursue,\you should cling to it without worrying about appearances!\I believe this restaurant has great potential!\I want to believe that!\Well, it's not us who'll be making that decision.\It's the man at the top, right? Mitamura-san?\What is it you want to pursue as the chef? response:	Shimizu-san, thank you for the reservation!
context: If there is something you really want to pursue,\you should cling to it without worrying about appearances!\I believe this restaurant has great potential!\I want to believe that!\Well, it's not us who'll be making that decision.\It's the man at the top, right? Mitamura-san?\What is it you want to pursue as the chef?\Shimizu-san, thank you for the reservation! response:	Hey, sorry for not coming by for a while.
context: you should cling to it without worrying about appearances!\I believe this restaurant has great potential!\I want to believe that!\Well, it's not us who'll be making that decision.\It's the man at the top, right? Mitamura-san?\What is it you want to pursue as the chef?\Shimizu-san, thank you for the reservation!\Hey, sorry for not coming by for a while. response:	It seemed really busy recently,
context: I believe this restaurant has great potential!\I want to believe that!\Well, it's not us who'll be making that decision.\It's the man at the top, right? Mitamura-san?\What is it you want to pursue as the chef?\Shimizu-san, thank you for the reservation!\Hey, sorry for not coming by for a while.\It seemed really busy recently, response:	so I found it hard to drop in.
context: I want to believe that!\Well, it's not us who'll be making that decision.\It's the man at the top, right? Mitamura-san?\What is it you want to pursue as the chef?\Shimizu-san, thank you for the reservation!\Hey, sorry for not coming by for a while.\It seemed really busy recently,\so I found it hard to drop in. response:	Now that you're only allowing reservations,
context: Well, it's not us who'll be making that decision.\It's the man at the top, right? Mitamura-san?\What is it you want to pursue as the chef?\Shimizu-san, thank you for the reservation!\Hey, sorry for not coming by for a while.\It seemed really busy recently,\so I found it hard to drop in.\Now that you're only allowing reservations, response:	I came rushing back!
context: It's the man at the top, right? Mitamura-san?\What is it you want to pursue as the chef?\Shimizu-san, thank you for the reservation!\Hey, sorry for not coming by for a while.\It seemed really busy recently,\so I found it hard to drop in.\Now that you're only allowing reservations,\I came rushing back! response:	I want the usual Napolitan, and two side dishes.
context: What is it you want to pursue as the chef?\Shimizu-san, thank you for the reservation!\Hey, sorry for not coming by for a while.\It seemed really busy recently,\so I found it hard to drop in.\Now that you're only allowing reservations,\I came rushing back!\I want the usual Napolitan, and two side dishes. response:	Oh, and...
context: Shimizu-san, thank you for the reservation!\Hey, sorry for not coming by for a while.\It seemed really busy recently,\so I found it hard to drop in.\Now that you're only allowing reservations,\I came rushing back!\I want the usual Napolitan, and two side dishes.\Oh, and... response:	Cut back a bit on the salt, right?
context: Hey, sorry for not coming by for a while.\It seemed really busy recently,\so I found it hard to drop in.\Now that you're only allowing reservations,\I came rushing back!\I want the usual Napolitan, and two side dishes.\Oh, and...\Cut back a bit on the salt, right? response:	You know me, third-generation chef!
context: It seemed really busy recently,\so I found it hard to drop in.\Now that you're only allowing reservations,\I came rushing back!\I want the usual Napolitan, and two side dishes.\Oh, and...\Cut back a bit on the salt, right?\You know me, third-generation chef! response:	Thank you for waiting.
context: so I found it hard to drop in.\Now that you're only allowing reservations,\I came rushing back!\I want the usual Napolitan, and two side dishes.\Oh, and...\Cut back a bit on the salt, right?\You know me, third-generation chef!\Thank you for waiting. response:	Oh, yes.
context: Now that you're only allowing reservations,\I came rushing back!\I want the usual Napolitan, and two side dishes.\Oh, and...\Cut back a bit on the salt, right?\You know me, third-generation chef!\Thank you for waiting.\Oh, yes. response:	The food here tastes just as good as I remember.
context: I came rushing back!\I want the usual Napolitan, and two side dishes.\Oh, and...\Cut back a bit on the salt, right?\You know me, third-generation chef!\Thank you for waiting.\Oh, yes.\The food here tastes just as good as I remember. response:	May I have coffee afterward, as well?
context: I want the usual Napolitan, and two side dishes.\Oh, and...\Cut back a bit on the salt, right?\You know me, third-generation chef!\Thank you for waiting.\Oh, yes.\The food here tastes just as good as I remember.\May I have coffee afterward, as well? response:	Of course.
context: Oh, and...\Cut back a bit on the salt, right?\You know me, third-generation chef!\Thank you for waiting.\Oh, yes.\The food here tastes just as good as I remember.\May I have coffee afterward, as well?\Of course. response:	It seems they've overcome one of the criteria for passing the Stagiaire.
context: Cut back a bit on the salt, right?\You know me, third-generation chef!\Thank you for waiting.\Oh, yes.\The food here tastes just as good as I remember.\May I have coffee afterward, as well?\Of course.\It seems they've overcome one of the criteria for passing the Stagiaire. response:	Totsuki Academy Academic Affairs Division Nishizono Kazue
context: You know me, third-generation chef!\Thank you for waiting.\Oh, yes.\The food here tastes just as good as I remember.\May I have coffee afterward, as well?\Of course.\It seems they've overcome one of the criteria for passing the Stagiaire.\Totsuki Academy Academic Affairs Division Nishizono Kazue response:	It's not just enough to handle the job you were given.
context: Thank you for waiting.\Oh, yes.\The food here tastes just as good as I remember.\May I have coffee afterward, as well?\Of course.\It seems they've overcome one of the criteria for passing the Stagiaire.\Totsuki Academy Academic Affairs Division Nishizono Kazue\It's not just enough to handle the job you were given. response:	You have to figure out what you can do to improve the restaurant and take action.
context: Oh, yes.\The food here tastes just as good as I remember.\May I have coffee afterward, as well?\Of course.\It seems they've overcome one of the criteria for passing the Stagiaire.\Totsuki Academy Academic Affairs Division Nishizono Kazue\It's not just enough to handle the job you were given.\You have to figure out what you can do to improve the restaurant and take action. response:	That's the first step in the Stagiaire.
context: The food here tastes just as good as I remember.\May I have coffee afterward, as well?\Of course.\It seems they've overcome one of the criteria for passing the Stagiaire.\Totsuki Academy Academic Affairs Division Nishizono Kazue\It's not just enough to handle the job you were given.\You have to figure out what you can do to improve the restaurant and take action.\That's the first step in the Stagiaire. response:	You were looking pretty blue on the first day,
context: May I have coffee afterward, as well?\Of course.\It seems they've overcome one of the criteria for passing the Stagiaire.\Totsuki Academy Academic Affairs Division Nishizono Kazue\It's not just enough to handle the job you were given.\You have to figure out what you can do to improve the restaurant and take action.\That's the first step in the Stagiaire.\You were looking pretty blue on the first day, response:	but you look like you're feeling a bit better now.
context: Of course.\It seems they've overcome one of the criteria for passing the Stagiaire.\Totsuki Academy Academic Affairs Division Nishizono Kazue\It's not just enough to handle the job you were given.\You have to figure out what you can do to improve the restaurant and take action.\That's the first step in the Stagiaire.\You were looking pretty blue on the first day,\but you look like you're feeling a bit better now. response:	Hmph.
context: It seems they've overcome one of the criteria for passing the Stagiaire.\Totsuki Academy Academic Affairs Division Nishizono Kazue\It's not just enough to handle the job you were given.\You have to figure out what you can do to improve the restaurant and take action.\That's the first step in the Stagiaire.\You were looking pretty blue on the first day,\but you look like you're feeling a bit better now.\Hmph. response:	If you have time to waste in idle talk,
context: Totsuki Academy Academic Affairs Division Nishizono Kazue\It's not just enough to handle the job you were given.\You have to figure out what you can do to improve the restaurant and take action.\That's the first step in the Stagiaire.\You were looking pretty blue on the first day,\but you look like you're feeling a bit better now.\Hmph.\If you have time to waste in idle talk, response:	you can work harder, Yukihira Soma!
context: It's not just enough to handle the job you were given.\You have to figure out what you can do to improve the restaurant and take action.\That's the first step in the Stagiaire.\You were looking pretty blue on the first day,\but you look like you're feeling a bit better now.\Hmph.\If you have time to waste in idle talk,\you can work harder, Yukihira Soma! response:	Glad you enjoyed it!
context: You have to figure out what you can do to improve the restaurant and take action.\That's the first step in the Stagiaire.\You were looking pretty blue on the first day,\but you look like you're feeling a bit better now.\Hmph.\If you have time to waste in idle talk,\you can work harder, Yukihira Soma!\Glad you enjoyed it! response:	It's, Thank you! Please come again!
context: That's the first step in the Stagiaire.\You were looking pretty blue on the first day,\but you look like you're feeling a bit better now.\Hmph.\If you have time to waste in idle talk,\you can work harder, Yukihira Soma!\Glad you enjoyed it!\It's, Thank you! Please come again! response:	Don't start using your own catchphrase!
context: You were looking pretty blue on the first day,\but you look like you're feeling a bit better now.\Hmph.\If you have time to waste in idle talk,\you can work harder, Yukihira Soma!\Glad you enjoyed it!\It's, Thank you! Please come again!\Don't start using your own catchphrase! response:	You've passed the first Stagiaire.
context: but you look like you're feeling a bit better now.\Hmph.\If you have time to waste in idle talk,\you can work harder, Yukihira Soma!\Glad you enjoyed it!\It's, Thank you! Please come again!\Don't start using your own catchphrase!\You've passed the first Stagiaire. response:	Huh?
context: Hmph.\If you have time to waste in idle talk,\you can work harder, Yukihira Soma!\Glad you enjoyed it!\It's, Thank you! Please come again!\Don't start using your own catchphrase!\You've passed the first Stagiaire.\Huh? response:	Your work was faultless, both of you.
context: If you have time to waste in idle talk,\you can work harder, Yukihira Soma!\Glad you enjoyed it!\It's, Thank you! Please come again!\Don't start using your own catchphrase!\You've passed the first Stagiaire.\Huh?\Your work was faultless, both of you. response:	Thank you.
context: you can work harder, Yukihira Soma!\Glad you enjoyed it!\It's, Thank you! Please come again!\Don't start using your own catchphrase!\You've passed the first Stagiaire.\Huh?\Your work was faultless, both of you.\Thank you. response:	Where were they watching us from?
context: Glad you enjoyed it!\It's, Thank you! Please come again!\Don't start using your own catchphrase!\You've passed the first Stagiaire.\Huh?\Your work was faultless, both of you.\Thank you.\Where were they watching us from? response:	Totsuki sure is amazing.
context: It's, Thank you! Please come again!\Don't start using your own catchphrase!\You've passed the first Stagiaire.\Huh?\Your work was faultless, both of you.\Thank you.\Where were they watching us from?\Totsuki sure is amazing. response:	Information about the next training location should be delivered by tomorrow.
context: Don't start using your own catchphrase!\You've passed the first Stagiaire.\Huh?\Your work was faultless, both of you.\Thank you.\Where were they watching us from?\Totsuki sure is amazing.\Information about the next training location should be delivered by tomorrow. response:	Good luck.
context: You've passed the first Stagiaire.\Huh?\Your work was faultless, both of you.\Thank you.\Where were they watching us from?\Totsuki sure is amazing.\Information about the next training location should be delivered by tomorrow.\Good luck. response:	By the way, Arato.
context: Huh?\Your work was faultless, both of you.\Thank you.\Where were they watching us from?\Totsuki sure is amazing.\Information about the next training location should be delivered by tomorrow.\Good luck.\By the way, Arato. response:	You're going to go back to Nakiri's place soon, aren't you?
context: Your work was faultless, both of you.\Thank you.\Where were they watching us from?\Totsuki sure is amazing.\Information about the next training location should be delivered by tomorrow.\Good luck.\By the way, Arato.\You're going to go back to Nakiri's place soon, aren't you? response:	Not again...
context: Thank you.\Where were they watching us from?\Totsuki sure is amazing.\Information about the next training location should be delivered by tomorrow.\Good luck.\By the way, Arato.\You're going to go back to Nakiri's place soon, aren't you?\Not again... response:	What's wrong?
context: Where were they watching us from?\Totsuki sure is amazing.\Information about the next training location should be delivered by tomorrow.\Good luck.\By the way, Arato.\You're going to go back to Nakiri's place soon, aren't you?\Not again...\What's wrong? response:	Cheer up. I can hear you out.
context: Totsuki sure is amazing.\Information about the next training location should be delivered by tomorrow.\Good luck.\By the way, Arato.\You're going to go back to Nakiri's place soon, aren't you?\Not again...\What's wrong?\Cheer up. I can hear you out. response:	I-I'm so nervous!
context: Information about the next training location should be delivered by tomorrow.\Good luck.\By the way, Arato.\You're going to go back to Nakiri's place soon, aren't you?\Not again...\What's wrong?\Cheer up. I can hear you out.\I-I'm so nervous! response:	Why's this happening?!
context: Good luck.\By the way, Arato.\You're going to go back to Nakiri's place soon, aren't you?\Not again...\What's wrong?\Cheer up. I can hear you out.\I-I'm so nervous!\Why's this happening?! response:	You seem to have a lot of luggage.
context: By the way, Arato.\You're going to go back to Nakiri's place soon, aren't you?\Not again...\What's wrong?\Cheer up. I can hear you out.\I-I'm so nervous!\Why's this happening?!\You seem to have a lot of luggage. response:	I'll give you a ride.
context: You're going to go back to Nakiri's place soon, aren't you?\Not again...\What's wrong?\Cheer up. I can hear you out.\I-I'm so nervous!\Why's this happening?!\You seem to have a lot of luggage.\I'll give you a ride. response:	I don't know why someone with your talent has been unknown for so long.
context: Not again...\What's wrong?\Cheer up. I can hear you out.\I-I'm so nervous!\Why's this happening?!\You seem to have a lot of luggage.\I'll give you a ride.\I don't know why someone with your talent has been unknown for so long. response:	Wh-Wh-Wh-What? This is embarrassing.
context: What's wrong?\Cheer up. I can hear you out.\I-I'm so nervous!\Why's this happening?!\You seem to have a lot of luggage.\I'll give you a ride.\I don't know why someone with your talent has been unknown for so long.\Wh-Wh-Wh-What? This is embarrassing. response:	What was the score on your high school division entrance exam?
context: Cheer up. I can hear you out.\I-I'm so nervous!\Why's this happening?!\You seem to have a lot of luggage.\I'll give you a ride.\I don't know why someone with your talent has been unknown for so long.\Wh-Wh-Wh-What? This is embarrassing.\What was the score on your high school division entrance exam? response:	Um, it was really low!
context: I-I'm so nervous!\Why's this happening?!\You seem to have a lot of luggage.\I'll give you a ride.\I don't know why someone with your talent has been unknown for so long.\Wh-Wh-Wh-What? This is embarrassing.\What was the score on your high school division entrance exam?\Um, it was really low! response:	I can't tell her I got the worst grade!
context: Why's this happening?!\You seem to have a lot of luggage.\I'll give you a ride.\I don't know why someone with your talent has been unknown for so long.\Wh-Wh-Wh-What? This is embarrassing.\What was the score on your high school division entrance exam?\Um, it was really low!\I can't tell her I got the worst grade! response:	But I didn't manage to make my way back from that on my own.
context: You seem to have a lot of luggage.\I'll give you a ride.\I don't know why someone with your talent has been unknown for so long.\Wh-Wh-Wh-What? This is embarrassing.\What was the score on your high school division entrance exam?\Um, it was really low!\I can't tell her I got the worst grade!\But I didn't manage to make my way back from that on my own. response:	I managed to survive camp and enter the Autumn Elections
context: I'll give you a ride.\I don't know why someone with your talent has been unknown for so long.\Wh-Wh-Wh-What? This is embarrassing.\What was the score on your high school division entrance exam?\Um, it was really low!\I can't tell her I got the worst grade!\But I didn't manage to make my way back from that on my own.\I managed to survive camp and enter the Autumn Elections response:	all thanks to everyone at the dorm and Soma-kun.
context: I don't know why someone with your talent has been unknown for so long.\Wh-Wh-Wh-What? This is embarrassing.\What was the score on your high school division entrance exam?\Um, it was really low!\I can't tell her I got the worst grade!\But I didn't manage to make my way back from that on my own.\I managed to survive camp and enter the Autumn Elections\all thanks to everyone at the dorm and Soma-kun. response:	When I first saw Soma-kun,
context: Wh-Wh-Wh-What? This is embarrassing.\What was the score on your high school division entrance exam?\Um, it was really low!\I can't tell her I got the worst grade!\But I didn't manage to make my way back from that on my own.\I managed to survive camp and enter the Autumn Elections\all thanks to everyone at the dorm and Soma-kun.\When I first saw Soma-kun, response:	I made up my mind to stay as far away as I could,
context: What was the score on your high school division entrance exam?\Um, it was really low!\I can't tell her I got the worst grade!\But I didn't manage to make my way back from that on my own.\I managed to survive camp and enter the Autumn Elections\all thanks to everyone at the dorm and Soma-kun.\When I first saw Soma-kun,\I made up my mind to stay as far away as I could, response:	but we somehow became friends...
context: Um, it was really low!\I can't tell her I got the worst grade!\But I didn't manage to make my way back from that on my own.\I managed to survive camp and enter the Autumn Elections\all thanks to everyone at the dorm and Soma-kun.\When I first saw Soma-kun,\I made up my mind to stay as far away as I could,\but we somehow became friends... response:	Please don't talk any more about him.
context: I can't tell her I got the worst grade!\But I didn't manage to make my way back from that on my own.\I managed to survive camp and enter the Autumn Elections\all thanks to everyone at the dorm and Soma-kun.\When I first saw Soma-kun,\I made up my mind to stay as far away as I could,\but we somehow became friends...\Please don't talk any more about him. response:	Oh, sorry.
context: But I didn't manage to make my way back from that on my own.\I managed to survive camp and enter the Autumn Elections\all thanks to everyone at the dorm and Soma-kun.\When I first saw Soma-kun,\I made up my mind to stay as far away as I could,\but we somehow became friends...\Please don't talk any more about him.\Oh, sorry. response:	I wonder if I said something that got on her nerves.
context: I managed to survive camp and enter the Autumn Elections\all thanks to everyone at the dorm and Soma-kun.\When I first saw Soma-kun,\I made up my mind to stay as far away as I could,\but we somehow became friends...\Please don't talk any more about him.\Oh, sorry.\I wonder if I said something that got on her nerves. response:	By the way, Nakiri-san, you're always with Arato-san, right?
context: all thanks to everyone at the dorm and Soma-kun.\When I first saw Soma-kun,\I made up my mind to stay as far away as I could,\but we somehow became friends...\Please don't talk any more about him.\Oh, sorry.\I wonder if I said something that got on her nerves.\By the way, Nakiri-san, you're always with Arato-san, right? response:	What?
context: When I first saw Soma-kun,\I made up my mind to stay as far away as I could,\but we somehow became friends...\Please don't talk any more about him.\Oh, sorry.\I wonder if I said something that got on her nerves.\By the way, Nakiri-san, you're always with Arato-san, right?\What? response:	Um, is something wrong?!
context: I made up my mind to stay as far away as I could,\but we somehow became friends...\Please don't talk any more about him.\Oh, sorry.\I wonder if I said something that got on her nerves.\By the way, Nakiri-san, you're always with Arato-san, right?\What?\Um, is something wrong?! response:	Hisako...
context: but we somehow became friends...\Please don't talk any more about him.\Oh, sorry.\I wonder if I said something that got on her nerves.\By the way, Nakiri-san, you're always with Arato-san, right?\What?\Um, is something wrong?!\Hisako... response:	See, Hisako?
context: Please don't talk any more about him.\Oh, sorry.\I wonder if I said something that got on her nerves.\By the way, Nakiri-san, you're always with Arato-san, right?\What?\Um, is something wrong?!\Hisako...\See, Hisako? response:	The cherry blossoms are so pretty!
context: Oh, sorry.\I wonder if I said something that got on her nerves.\By the way, Nakiri-san, you're always with Arato-san, right?\What?\Um, is something wrong?!\Hisako...\See, Hisako?\The cherry blossoms are so pretty! response:	You should come over here, too!
context: I wonder if I said something that got on her nerves.\By the way, Nakiri-san, you're always with Arato-san, right?\What?\Um, is something wrong?!\Hisako...\See, Hisako?\The cherry blossoms are so pretty!\You should come over here, too! response:	Oh, that would be improper!
context: By the way, Nakiri-san, you're always with Arato-san, right?\What?\Um, is something wrong?!\Hisako...\See, Hisako?\The cherry blossoms are so pretty!\You should come over here, too!\Oh, that would be improper! response:	I'll stay behind you, Erina-sama.
context: What?\Um, is something wrong?!\Hisako...\See, Hisako?\The cherry blossoms are so pretty!\You should come over here, too!\Oh, that would be improper!\I'll stay behind you, Erina-sama. response:	I am your aide.
context: Um, is something wrong?!\Hisako...\See, Hisako?\The cherry blossoms are so pretty!\You should come over here, too!\Oh, that would be improper!\I'll stay behind you, Erina-sama.\I am your aide. response:	Hisako...
context: Hisako...\See, Hisako?\The cherry blossoms are so pretty!\You should come over here, too!\Oh, that would be improper!\I'll stay behind you, Erina-sama.\I am your aide.\Hisako... response:	What I wanted back then was for you to...
context: See, Hisako?\The cherry blossoms are so pretty!\You should come over here, too!\Oh, that would be improper!\I'll stay behind you, Erina-sama.\I am your aide.\Hisako...\What I wanted back then was for you to... response:	How pathetic.
context: The cherry blossoms are so pretty!\You should come over here, too!\Oh, that would be improper!\I'll stay behind you, Erina-sama.\I am your aide.\Hisako...\What I wanted back then was for you to...\How pathetic. response:	I still lack confidence somehow.
context: You should come over here, too!\Oh, that would be improper!\I'll stay behind you, Erina-sama.\I am your aide.\Hisako...\What I wanted back then was for you to...\How pathetic.\I still lack confidence somehow. response:	I think I've been too complacent.
context: Oh, that would be improper!\I'll stay behind you, Erina-sama.\I am your aide.\Hisako...\What I wanted back then was for you to...\How pathetic.\I still lack confidence somehow.\I think I've been too complacent. response:	I was fine as long as I could walk behind Erina-sama.
context: I'll stay behind you, Erina-sama.\I am your aide.\Hisako...\What I wanted back then was for you to...\How pathetic.\I still lack confidence somehow.\I think I've been too complacent.\I was fine as long as I could walk behind Erina-sama. response:	I didn't want anything more.
context: I am your aide.\Hisako...\What I wanted back then was for you to...\How pathetic.\I still lack confidence somehow.\I think I've been too complacent.\I was fine as long as I could walk behind Erina-sama.\I didn't want anything more. response:	So, why are you stressing out?
context: Hisako...\What I wanted back then was for you to...\How pathetic.\I still lack confidence somehow.\I think I've been too complacent.\I was fine as long as I could walk behind Erina-sama.\I didn't want anything more.\So, why are you stressing out? response:	Did you even hear what I said?!
context: What I wanted back then was for you to...\How pathetic.\I still lack confidence somehow.\I think I've been too complacent.\I was fine as long as I could walk behind Erina-sama.\I didn't want anything more.\So, why are you stressing out?\Did you even hear what I said?! response:	The answer's simple.
context: How pathetic.\I still lack confidence somehow.\I think I've been too complacent.\I was fine as long as I could walk behind Erina-sama.\I didn't want anything more.\So, why are you stressing out?\Did you even hear what I said?!\The answer's simple. response:	From now on, try to become someone
context: I still lack confidence somehow.\I think I've been too complacent.\I was fine as long as I could walk behind Erina-sama.\I didn't want anything more.\So, why are you stressing out?\Did you even hear what I said?!\The answer's simple.\From now on, try to become someone response:	who can walk beside her instead of behind her.
context: I think I've been too complacent.\I was fine as long as I could walk behind Erina-sama.\I didn't want anything more.\So, why are you stressing out?\Did you even hear what I said?!\The answer's simple.\From now on, try to become someone\who can walk beside her instead of behind her. response:	I lost to Hayama, too.
context: I was fine as long as I could walk behind Erina-sama.\I didn't want anything more.\So, why are you stressing out?\Did you even hear what I said?!\The answer's simple.\From now on, try to become someone\who can walk beside her instead of behind her.\I lost to Hayama, too. response:	So let's beat him someday, yeah?
context: I didn't want anything more.\So, why are you stressing out?\Did you even hear what I said?!\The answer's simple.\From now on, try to become someone\who can walk beside her instead of behind her.\I lost to Hayama, too.\So let's beat him someday, yeah? response:	But... I lost. I don't have the right...
context: So, why are you stressing out?\Did you even hear what I said?!\The answer's simple.\From now on, try to become someone\who can walk beside her instead of behind her.\I lost to Hayama, too.\So let's beat him someday, yeah?\But... I lost. I don't have the right... response:	If there's something you really want to pursue,
context: Did you even hear what I said?!\The answer's simple.\From now on, try to become someone\who can walk beside her instead of behind her.\I lost to Hayama, too.\So let's beat him someday, yeah?\But... I lost. I don't have the right...\If there's something you really want to pursue, response:	you cling to it without worrying about appearances.
context: The answer's simple.\From now on, try to become someone\who can walk beside her instead of behind her.\I lost to Hayama, too.\So let's beat him someday, yeah?\But... I lost. I don't have the right...\If there's something you really want to pursue,\you cling to it without worrying about appearances. response:	You said that.
context: From now on, try to become someone\who can walk beside her instead of behind her.\I lost to Hayama, too.\So let's beat him someday, yeah?\But... I lost. I don't have the right...\If there's something you really want to pursue,\you cling to it without worrying about appearances.\You said that. response:	Oh, and these belong to one of my dorm mates,
context: who can walk beside her instead of behind her.\I lost to Hayama, too.\So let's beat him someday, yeah?\But... I lost. I don't have the right...\If there's something you really want to pursue,\you cling to it without worrying about appearances.\You said that.\Oh, and these belong to one of my dorm mates, response:	but she said she could spare them for a bit.
context: I lost to Hayama, too.\So let's beat him someday, yeah?\But... I lost. I don't have the right...\If there's something you really want to pursue,\you cling to it without worrying about appearances.\You said that.\Oh, and these belong to one of my dorm mates,\but she said she could spare them for a bit. response:	With Heart
context: So let's beat him someday, yeah?\But... I lost. I don't have the right...\If there's something you really want to pursue,\you cling to it without worrying about appearances.\You said that.\Oh, and these belong to one of my dorm mates,\but she said she could spare them for a bit.\With Heart response:	I promised Nakiri she could read them,
context: But... I lost. I don't have the right...\If there's something you really want to pursue,\you cling to it without worrying about appearances.\You said that.\Oh, and these belong to one of my dorm mates,\but she said she could spare them for a bit.\With Heart\I promised Nakiri she could read them, response:	but it's hard to find time to drop them off.
context: If there's something you really want to pursue,\you cling to it without worrying about appearances.\You said that.\Oh, and these belong to one of my dorm mates,\but she said she could spare them for a bit.\With Heart\I promised Nakiri she could read them,\but it's hard to find time to drop them off. response:	So this is a great opportunity.
context: you cling to it without worrying about appearances.\You said that.\Oh, and these belong to one of my dorm mates,\but she said she could spare them for a bit.\With Heart\I promised Nakiri she could read them,\but it's hard to find time to drop them off.\So this is a great opportunity. response:	Take them to Nakiri, will you?
context: You said that.\Oh, and these belong to one of my dorm mates,\but she said she could spare them for a bit.\With Heart\I promised Nakiri she could read them,\but it's hard to find time to drop them off.\So this is a great opportunity.\Take them to Nakiri, will you? response:	Thanks, Arato.
context: Oh, and these belong to one of my dorm mates,\but she said she could spare them for a bit.\With Heart\I promised Nakiri she could read them,\but it's hard to find time to drop them off.\So this is a great opportunity.\Take them to Nakiri, will you?\Thanks, Arato. response:	Don't drop them on the way, yeah?
context: but she said she could spare them for a bit.\With Heart\I promised Nakiri she could read them,\but it's hard to find time to drop them off.\So this is a great opportunity.\Take them to Nakiri, will you?\Thanks, Arato.\Don't drop them on the way, yeah? response:	Yukihira Soma...
context: With Heart\I promised Nakiri she could read them,\but it's hard to find time to drop them off.\So this is a great opportunity.\Take them to Nakiri, will you?\Thanks, Arato.\Don't drop them on the way, yeah?\Yukihira Soma... response:	Thank you!
context: I promised Nakiri she could read them,\but it's hard to find time to drop them off.\So this is a great opportunity.\Take them to Nakiri, will you?\Thanks, Arato.\Don't drop them on the way, yeah?\Yukihira Soma...\Thank you! response:	Come over here.
context: but it's hard to find time to drop them off.\So this is a great opportunity.\Take them to Nakiri, will you?\Thanks, Arato.\Don't drop them on the way, yeah?\Yukihira Soma...\Thank you!\Come over here. response:	I'm the same way, Arato.
context: So this is a great opportunity.\Take them to Nakiri, will you?\Thanks, Arato.\Don't drop them on the way, yeah?\Yukihira Soma...\Thank you!\Come over here.\I'm the same way, Arato. response:	In the end, my cooking may have just been me chasing after my dad!
context: Take them to Nakiri, will you?\Thanks, Arato.\Don't drop them on the way, yeah?\Yukihira Soma...\Thank you!\Come over here.\I'm the same way, Arato.\In the end, my cooking may have just been me chasing after my dad! response:	I'm gonna take my time
context: Thanks, Arato.\Don't drop them on the way, yeah?\Yukihira Soma...\Thank you!\Come over here.\I'm the same way, Arato.\In the end, my cooking may have just been me chasing after my dad!\I'm gonna take my time response:	checking out the cooking world outside of Yukihira, with wide-open eyes!
context: Don't drop them on the way, yeah?\Yukihira Soma...\Thank you!\Come over here.\I'm the same way, Arato.\In the end, my cooking may have just been me chasing after my dad!\I'm gonna take my time\checking out the cooking world outside of Yukihira, with wide-open eyes! response:	Then I'm gonna shine a new light on my own cooking!
context: Yukihira Soma...\Thank you!\Come over here.\I'm the same way, Arato.\In the end, my cooking may have just been me chasing after my dad!\I'm gonna take my time\checking out the cooking world outside of Yukihira, with wide-open eyes!\Then I'm gonna shine a new light on my own cooking! response:	All right!
