context: watashi ga umareta asa no machi yuki no naka ni umoreta response:	sore wa sore wa chiisai te de aozora wo aoida
context: The backs of your legs are so fluffy.\Don't you wonder where Miwako-san went, Leader?\Health Land was so much fun.\We drank beer together under the fragrant olives.\The fragrant olives...\Yamada-san, when you feel helpless, please call me.\When you feel helpless...\Eek! response:	N-Nomiya-san.
context: Don't you wonder where Miwako-san went, Leader?\Health Land was so much fun.\We drank beer together under the fragrant olives.\The fragrant olives...\Yamada-san, when you feel helpless, please call me.\When you feel helpless...\Eek!\N-Nomiya-san. response:	Nomiya-san, Nomiya-san!
context: Health Land was so much fun.\We drank beer together under the fragrant olives.\The fragrant olives...\Yamada-san, when you feel helpless, please call me.\When you feel helpless...\Eek!\N-Nomiya-san.\Nomiya-san, Nomiya-san! response:	Hey, Leader. How've ya been?
context: We drank beer together under the fragrant olives.\The fragrant olives...\Yamada-san, when you feel helpless, please call me.\When you feel helpless...\Eek!\N-Nomiya-san.\Nomiya-san, Nomiya-san!\Hey, Leader. How've ya been? response:	Yeah, yeah. You're doing fine.
context: The fragrant olives...\Yamada-san, when you feel helpless, please call me.\When you feel helpless...\Eek!\N-Nomiya-san.\Nomiya-san, Nomiya-san!\Hey, Leader. How've ya been?\Yeah, yeah. You're doing fine. response:	I wanted to see you, too.
context: Yamada-san, when you feel helpless, please call me.\When you feel helpless...\Eek!\N-Nomiya-san.\Nomiya-san, Nomiya-san!\Hey, Leader. How've ya been?\Yeah, yeah. You're doing fine.\I wanted to see you, too. response:	And Yamada-san...
context: When you feel helpless...\Eek!\N-Nomiya-san.\Nomiya-san, Nomiya-san!\Hey, Leader. How've ya been?\Yeah, yeah. You're doing fine.\I wanted to see you, too.\And Yamada-san... response:	I'm home...
context: Eek!\N-Nomiya-san.\Nomiya-san, Nomiya-san!\Hey, Leader. How've ya been?\Yeah, yeah. You're doing fine.\I wanted to see you, too.\And Yamada-san...\I'm home... response:	A r-roundhouse?!
context: N-Nomiya-san.\Nomiya-san, Nomiya-san!\Hey, Leader. How've ya been?\Yeah, yeah. You're doing fine.\I wanted to see you, too.\And Yamada-san...\I'm home...\A r-roundhouse?! response:	I ran out because it felt like he saw right through me.
context: Nomiya-san, Nomiya-san!\Hey, Leader. How've ya been?\Yeah, yeah. You're doing fine.\I wanted to see you, too.\And Yamada-san...\I'm home...\A r-roundhouse?!\I ran out because it felt like he saw right through me. response:	I honestly wanted to call him.
context: Hey, Leader. How've ya been?\Yeah, yeah. You're doing fine.\I wanted to see you, too.\And Yamada-san...\I'm home...\A r-roundhouse?!\I ran out because it felt like he saw right through me.\I honestly wanted to call him. response:	I wanted to listen to a lot of things.
context: Yeah, yeah. You're doing fine.\I wanted to see you, too.\And Yamada-san...\I'm home...\A r-roundhouse?!\I ran out because it felt like he saw right through me.\I honestly wanted to call him.\I wanted to listen to a lot of things. response:	And I wanted to ask him so many things...
context: I wanted to see you, too.\And Yamada-san...\I'm home...\A r-roundhouse?!\I ran out because it felt like he saw right through me.\I honestly wanted to call him.\I wanted to listen to a lot of things.\And I wanted to ask him so many things... response:	I mean, if I thought that, all of my feelings for Mayama would turn into lies...
context: And Yamada-san...\I'm home...\A r-roundhouse?!\I ran out because it felt like he saw right through me.\I honestly wanted to call him.\I wanted to listen to a lot of things.\And I wanted to ask him so many things...\I mean, if I thought that, all of my feelings for Mayama would turn into lies... response:	I don't care how pathetic or embarrassing I look in front of everyone.
context: I'm home...\A r-roundhouse?!\I ran out because it felt like he saw right through me.\I honestly wanted to call him.\I wanted to listen to a lot of things.\And I wanted to ask him so many things...\I mean, if I thought that, all of my feelings for Mayama would turn into lies...\I don't care how pathetic or embarrassing I look in front of everyone. response:	My feelings for him... only that...
context: A r-roundhouse?!\I ran out because it felt like he saw right through me.\I honestly wanted to call him.\I wanted to listen to a lot of things.\And I wanted to ask him so many things...\I mean, if I thought that, all of my feelings for Mayama would turn into lies...\I don't care how pathetic or embarrassing I look in front of everyone.\My feelings for him... only that... response:	Leader...
context: I ran out because it felt like he saw right through me.\I honestly wanted to call him.\I wanted to listen to a lot of things.\And I wanted to ask him so many things...\I mean, if I thought that, all of my feelings for Mayama would turn into lies...\I don't care how pathetic or embarrassing I look in front of everyone.\My feelings for him... only that...\Leader... response:	God...
context: I honestly wanted to call him.\I wanted to listen to a lot of things.\And I wanted to ask him so many things...\I mean, if I thought that, all of my feelings for Mayama would turn into lies...\I don't care how pathetic or embarrassing I look in front of everyone.\My feelings for him... only that...\Leader...\God... response:	I didn't want to be saved.
context: I wanted to listen to a lot of things.\And I wanted to ask him so many things...\I mean, if I thought that, all of my feelings for Mayama would turn into lies...\I don't care how pathetic or embarrassing I look in front of everyone.\My feelings for him... only that...\Leader...\God...\I didn't want to be saved. response:	I wanted to keep crying over Mayama...
context: And I wanted to ask him so many things...\I mean, if I thought that, all of my feelings for Mayama would turn into lies...\I don't care how pathetic or embarrassing I look in front of everyone.\My feelings for him... only that...\Leader...\God...\I didn't want to be saved.\I wanted to keep crying over Mayama... response:	And yet...
context: I mean, if I thought that, all of my feelings for Mayama would turn into lies...\I don't care how pathetic or embarrassing I look in front of everyone.\My feelings for him... only that...\Leader...\God...\I didn't want to be saved.\I wanted to keep crying over Mayama...\And yet... response:	And yet...
context: I don't care how pathetic or embarrassing I look in front of everyone.\My feelings for him... only that...\Leader...\God...\I didn't want to be saved.\I wanted to keep crying over Mayama...\And yet...\And yet... response:	I'm so happy that he came back...
context: My feelings for him... only that...\Leader...\God...\I didn't want to be saved.\I wanted to keep crying over Mayama...\And yet...\And yet...\I'm so happy that he came back... response:	Though...
context: Leader...\God...\I didn't want to be saved.\I wanted to keep crying over Mayama...\And yet...\And yet...\I'm so happy that he came back...\Though... response:	arifurete iru kimochi nante sa
context: God...\I didn't want to be saved.\I wanted to keep crying over Mayama...\And yet...\And yet...\I'm so happy that he came back...\Though...\arifurete iru kimochi nante sa response:	It would be so much easier...
context: I didn't want to be saved.\I wanted to keep crying over Mayama...\And yet...\And yet...\I'm so happy that he came back...\Though...\arifurete iru kimochi nante sa\It would be so much easier... response:	nanimo iwazu ni isso kieteshimaeba
context: I wanted to keep crying over Mayama...\And yet...\And yet...\I'm so happy that he came back...\Though...\arifurete iru kimochi nante sa\It would be so much easier...\nanimo iwazu ni isso kieteshimaeba response:	raku ni nareru no ni
context: And yet...\And yet...\I'm so happy that he came back...\Though...\arifurete iru kimochi nante sa\It would be so much easier...\nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni response:	sorezore no michi wo yuku sono wakaremichi
context: And yet...\I'm so happy that he came back...\Though...\arifurete iru kimochi nante sa\It would be so much easier...\nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi response:	At the crossroads where we split ways...
context: I'm so happy that he came back...\Though...\arifurete iru kimochi nante sa\It would be so much easier...\nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways... response:	mou nidoto au koto no nai deai wa kanashisugiru
context: Though...\arifurete iru kimochi nante sa\It would be so much easier...\nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru response:	tarinai kimochi wo mochiyotte
context: arifurete iru kimochi nante sa\It would be so much easier...\nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte response:	Despite adding the emotions that are lacking...
context: It would be so much easier...\nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte\Despite adding the emotions that are lacking... response:	atatameta saki kara hieteitte
context: nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte\Despite adding the emotions that are lacking...\atatameta saki kara hieteitte response:	sonna hazu naitte shinjiteru
context: raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte\Despite adding the emotions that are lacking...\atatameta saki kara hieteitte\sonna hazu naitte shinjiteru response:	ittai itsumade onaji kotoba wo kakaekondenda
context: sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte\Despite adding the emotions that are lacking...\atatameta saki kara hieteitte\sonna hazu naitte shinjiteru\ittai itsumade onaji kotoba wo kakaekondenda response:	Just how long am I going to brood over the same word?
context: At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte\Despite adding the emotions that are lacking...\atatameta saki kara hieteitte\sonna hazu naitte shinjiteru\ittai itsumade onaji kotoba wo kakaekondenda\Just how long am I going to brood over the same word? response:	kakekondenda
context: mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte\Despite adding the emotions that are lacking...\atatameta saki kara hieteitte\sonna hazu naitte shinjiteru\ittai itsumade onaji kotoba wo kakaekondenda\Just how long am I going to brood over the same word?\kakekondenda response:	How long...?
context: tarinai kimochi wo mochiyotte\Despite adding the emotions that are lacking...\atatameta saki kara hieteitte\sonna hazu naitte shinjiteru\ittai itsumade onaji kotoba wo kakaekondenda\Just how long am I going to brood over the same word?\kakekondenda\How long...? response:	Next episode: We were never to go to the beach.
