context: Summer response:	Summer
context: Hey... if we...\If we had dated for real, do you think it would've worked out?\What's up with that all of a sudden, huh?\That was out-of-character.\Never mind!\Just answer the question.\What the hell is wrong with her today?\She's not acting like herself today. Something must have happened! response:	Wait, why am I feeling so self-conscious too?
context: If we had dated for real, do you think it would've worked out?\What's up with that all of a sudden, huh?\That was out-of-character.\Never mind!\Just answer the question.\What the hell is wrong with her today?\She's not acting like herself today. Something must have happened!\Wait, why am I feeling so self-conscious too? response:	This isn't good! I already have Onodera!
context: What's up with that all of a sudden, huh?\That was out-of-character.\Never mind!\Just answer the question.\What the hell is wrong with her today?\She's not acting like herself today. Something must have happened!\Wait, why am I feeling so self-conscious too?\This isn't good! I already have Onodera! response:	Why do I get so nervous around this girl?
context: That was out-of-character.\Never mind!\Just answer the question.\What the hell is wrong with her today?\She's not acting like herself today. Something must have happened!\Wait, why am I feeling so self-conscious too?\This isn't good! I already have Onodera!\Why do I get so nervous around this girl? response:	Also...
context: Never mind!\Just answer the question.\What the hell is wrong with her today?\She's not acting like herself today. Something must have happened!\Wait, why am I feeling so self-conscious too?\This isn't good! I already have Onodera!\Why do I get so nervous around this girl?\Also... response:	Has she...
context: Just answer the question.\What the hell is wrong with her today?\She's not acting like herself today. Something must have happened!\Wait, why am I feeling so self-conscious too?\This isn't good! I already have Onodera!\Why do I get so nervous around this girl?\Also...\Has she... response:	Has she always looked like this?
context: What the hell is wrong with her today?\She's not acting like herself today. Something must have happened!\Wait, why am I feeling so self-conscious too?\This isn't good! I already have Onodera!\Why do I get so nervous around this girl?\Also...\Has she...\Has she always looked like this? response:	Are...
context: She's not acting like herself today. Something must have happened!\Wait, why am I feeling so self-conscious too?\This isn't good! I already have Onodera!\Why do I get so nervous around this girl?\Also...\Has she...\Has she always looked like this?\Are... response:	Are you kidding?
context: Wait, why am I feeling so self-conscious too?\This isn't good! I already have Onodera!\Why do I get so nervous around this girl?\Also...\Has she...\Has she always looked like this?\Are...\Are you kidding? response:	Of course there's no way it'd work out!
context: This isn't good! I already have Onodera!\Why do I get so nervous around this girl?\Also...\Has she...\Has she always looked like this?\Are...\Are you kidding?\Of course there's no way it'd work out! response:	To sum it up, you're just not my type, okay?
context: Why do I get so nervous around this girl?\Also...\Has she...\Has she always looked like this?\Are...\Are you kidding?\Of course there's no way it'd work out!\To sum it up, you're just not my type, okay? response:	You're ungraceful, violent, and you're hardly charming.
context: Also...\Has she...\Has she always looked like this?\Are...\Are you kidding?\Of course there's no way it'd work out!\To sum it up, you're just not my type, okay?\You're ungraceful, violent, and you're hardly charming. response:	We'd probably fight all the time like we do right now!
context: Has she...\Has she always looked like this?\Are...\Are you kidding?\Of course there's no way it'd work out!\To sum it up, you're just not my type, okay?\You're ungraceful, violent, and you're hardly charming.\We'd probably fight all the time like we do right now! response:	For starters, you could be more girlish, like, feminine!
context: Has she always looked like this?\Are...\Are you kidding?\Of course there's no way it'd work out!\To sum it up, you're just not my type, okay?\You're ungraceful, violent, and you're hardly charming.\We'd probably fight all the time like we do right now!\For starters, you could be more girlish, like, feminine! response:	I'm telling you...
context: Are...\Are you kidding?\Of course there's no way it'd work out!\To sum it up, you're just not my type, okay?\You're ungraceful, violent, and you're hardly charming.\We'd probably fight all the time like we do right now!\For starters, you could be more girlish, like, feminine!\I'm telling you... response:	Oh, just shut up, will you? I get it, so just shut your mouth!
context: Are you kidding?\Of course there's no way it'd work out!\To sum it up, you're just not my type, okay?\You're ungraceful, violent, and you're hardly charming.\We'd probably fight all the time like we do right now!\For starters, you could be more girlish, like, feminine!\I'm telling you...\Oh, just shut up, will you? I get it, so just shut your mouth! response:	Sorry.
context: Of course there's no way it'd work out!\To sum it up, you're just not my type, okay?\You're ungraceful, violent, and you're hardly charming.\We'd probably fight all the time like we do right now!\For starters, you could be more girlish, like, feminine!\I'm telling you...\Oh, just shut up, will you? I get it, so just shut your mouth!\Sorry. response:	Oh... Hey!
context: To sum it up, you're just not my type, okay?\You're ungraceful, violent, and you're hardly charming.\We'd probably fight all the time like we do right now!\For starters, you could be more girlish, like, feminine!\I'm telling you...\Oh, just shut up, will you? I get it, so just shut your mouth!\Sorry.\Oh... Hey! response:	After that, right up until summer vacation ended,
context: You're ungraceful, violent, and you're hardly charming.\We'd probably fight all the time like we do right now!\For starters, you could be more girlish, like, feminine!\I'm telling you...\Oh, just shut up, will you? I get it, so just shut your mouth!\Sorry.\Oh... Hey!\After that, right up until summer vacation ended, response:	Chitoge and I didn't say a single word to each other.
context: We'd probably fight all the time like we do right now!\For starters, you could be more girlish, like, feminine!\I'm telling you...\Oh, just shut up, will you? I get it, so just shut your mouth!\Sorry.\Oh... Hey!\After that, right up until summer vacation ended,\Chitoge and I didn't say a single word to each other. response:	Thank you very much!
context: For starters, you could be more girlish, like, feminine!\I'm telling you...\Oh, just shut up, will you? I get it, so just shut your mouth!\Sorry.\Oh... Hey!\After that, right up until summer vacation ended,\Chitoge and I didn't say a single word to each other.\Thank you very much! response:	Take that!
context: I'm telling you...\Oh, just shut up, will you? I get it, so just shut your mouth!\Sorry.\Oh... Hey!\After that, right up until summer vacation ended,\Chitoge and I didn't say a single word to each other.\Thank you very much!\Take that! response:	And now the new semester has started.
context: Oh, just shut up, will you? I get it, so just shut your mouth!\Sorry.\Oh... Hey!\After that, right up until summer vacation ended,\Chitoge and I didn't say a single word to each other.\Thank you very much!\Take that!\And now the new semester has started. response:	Screw Chitoge.
context: Sorry.\Oh... Hey!\After that, right up until summer vacation ended,\Chitoge and I didn't say a single word to each other.\Thank you very much!\Take that!\And now the new semester has started.\Screw Chitoge. response:	Ever since that night on the beach, she's been ignoring all my calls and texts.
context: Oh... Hey!\After that, right up until summer vacation ended,\Chitoge and I didn't say a single word to each other.\Thank you very much!\Take that!\And now the new semester has started.\Screw Chitoge.\Ever since that night on the beach, she's been ignoring all my calls and texts. response:	What the hell's going on?
context: After that, right up until summer vacation ended,\Chitoge and I didn't say a single word to each other.\Thank you very much!\Take that!\And now the new semester has started.\Screw Chitoge.\Ever since that night on the beach, she's been ignoring all my calls and texts.\What the hell's going on? response:	What's up with her, anyway? Why's she so mad?
context: Chitoge and I didn't say a single word to each other.\Thank you very much!\Take that!\And now the new semester has started.\Screw Chitoge.\Ever since that night on the beach, she's been ignoring all my calls and texts.\What the hell's going on?\What's up with her, anyway? Why's she so mad? response:	Wait, actually, was she upset to begin with?
context: Thank you very much!\Take that!\And now the new semester has started.\Screw Chitoge.\Ever since that night on the beach, she's been ignoring all my calls and texts.\What the hell's going on?\What's up with her, anyway? Why's she so mad?\Wait, actually, was she upset to begin with? response:	Damn it, why am I the one getting pissed?
context: Take that!\And now the new semester has started.\Screw Chitoge.\Ever since that night on the beach, she's been ignoring all my calls and texts.\What the hell's going on?\What's up with her, anyway? Why's she so mad?\Wait, actually, was she upset to begin with?\Damn it, why am I the one getting pissed? response:	It looks like Ichijou-kun is upset about something.
context: And now the new semester has started.\Screw Chitoge.\Ever since that night on the beach, she's been ignoring all my calls and texts.\What the hell's going on?\What's up with her, anyway? Why's she so mad?\Wait, actually, was she upset to begin with?\Damn it, why am I the one getting pissed?\It looks like Ichijou-kun is upset about something. response:	I wonder if he's still fighting with Chitoge-chan.
context: Screw Chitoge.\Ever since that night on the beach, she's been ignoring all my calls and texts.\What the hell's going on?\What's up with her, anyway? Why's she so mad?\Wait, actually, was she upset to begin with?\Damn it, why am I the one getting pissed?\It looks like Ichijou-kun is upset about something.\I wonder if he's still fighting with Chitoge-chan. response:	Oh, man, I can't take this! I'm totally clueless!
context: Ever since that night on the beach, she's been ignoring all my calls and texts.\What the hell's going on?\What's up with her, anyway? Why's she so mad?\Wait, actually, was she upset to begin with?\Damn it, why am I the one getting pissed?\It looks like Ichijou-kun is upset about something.\I wonder if he's still fighting with Chitoge-chan.\Oh, man, I can't take this! I'm totally clueless! response:	Not that I could ever tell what she's thinking to begin with...
context: What the hell's going on?\What's up with her, anyway? Why's she so mad?\Wait, actually, was she upset to begin with?\Damn it, why am I the one getting pissed?\It looks like Ichijou-kun is upset about something.\I wonder if he's still fighting with Chitoge-chan.\Oh, man, I can't take this! I'm totally clueless!\Not that I could ever tell what she's thinking to begin with... response:	If we were really dating, do you think it would've worked out?
context: What's up with her, anyway? Why's she so mad?\Wait, actually, was she upset to begin with?\Damn it, why am I the one getting pissed?\It looks like Ichijou-kun is upset about something.\I wonder if he's still fighting with Chitoge-chan.\Oh, man, I can't take this! I'm totally clueless!\Not that I could ever tell what she's thinking to begin with...\If we were really dating, do you think it would've worked out? response:	Answer me.
context: Wait, actually, was she upset to begin with?\Damn it, why am I the one getting pissed?\It looks like Ichijou-kun is upset about something.\I wonder if he's still fighting with Chitoge-chan.\Oh, man, I can't take this! I'm totally clueless!\Not that I could ever tell what she's thinking to begin with...\If we were really dating, do you think it would've worked out?\Answer me. response:	Sorry...
context: Damn it, why am I the one getting pissed?\It looks like Ichijou-kun is upset about something.\I wonder if he's still fighting with Chitoge-chan.\Oh, man, I can't take this! I'm totally clueless!\Not that I could ever tell what she's thinking to begin with...\If we were really dating, do you think it would've worked out?\Answer me.\Sorry... response:	What the hell did she mean by sorry?
context: It looks like Ichijou-kun is upset about something.\I wonder if he's still fighting with Chitoge-chan.\Oh, man, I can't take this! I'm totally clueless!\Not that I could ever tell what she's thinking to begin with...\If we were really dating, do you think it would've worked out?\Answer me.\Sorry...\What the hell did she mean by sorry? response:	She's never apologized to me after a fight till now.
context: I wonder if he's still fighting with Chitoge-chan.\Oh, man, I can't take this! I'm totally clueless!\Not that I could ever tell what she's thinking to begin with...\If we were really dating, do you think it would've worked out?\Answer me.\Sorry...\What the hell did she mean by sorry?\She's never apologized to me after a fight till now. response:	Don't tell me she's never coming back to school.
context: Oh, man, I can't take this! I'm totally clueless!\Not that I could ever tell what she's thinking to begin with...\If we were really dating, do you think it would've worked out?\Answer me.\Sorry...\What the hell did she mean by sorry?\She's never apologized to me after a fight till now.\Don't tell me she's never coming back to school. response:	Morning...
context: Not that I could ever tell what she's thinking to begin with...\If we were really dating, do you think it would've worked out?\Answer me.\Sorry...\What the hell did she mean by sorry?\She's never apologized to me after a fight till now.\Don't tell me she's never coming back to school.\Morning... response:	H-Hey...
context: If we were really dating, do you think it would've worked out?\Answer me.\Sorry...\What the hell did she mean by sorry?\She's never apologized to me after a fight till now.\Don't tell me she's never coming back to school.\Morning...\H-Hey... response:	You could at least get in touch with me.
context: Answer me.\Sorry...\What the hell did she mean by sorry?\She's never apologized to me after a fight till now.\Don't tell me she's never coming back to school.\Morning...\H-Hey...\You could at least get in touch with me. response:	Ignoring me is a little too harsh, don't you think?
context: Sorry...\What the hell did she mean by sorry?\She's never apologized to me after a fight till now.\Don't tell me she's never coming back to school.\Morning...\H-Hey...\You could at least get in touch with me.\Ignoring me is a little too harsh, don't you think? response:	Sorry, I just had a lot going on.
context: What the hell did she mean by sorry?\She's never apologized to me after a fight till now.\Don't tell me she's never coming back to school.\Morning...\H-Hey...\You could at least get in touch with me.\Ignoring me is a little too harsh, don't you think?\Sorry, I just had a lot going on. response:	How frigid is that?
context: She's never apologized to me after a fight till now.\Don't tell me she's never coming back to school.\Morning...\H-Hey...\You could at least get in touch with me.\Ignoring me is a little too harsh, don't you think?\Sorry, I just had a lot going on.\How frigid is that? response:	What are you so mad about? Talk to me, will you?
context: Don't tell me she's never coming back to school.\Morning...\H-Hey...\You could at least get in touch with me.\Ignoring me is a little too harsh, don't you think?\Sorry, I just had a lot going on.\How frigid is that?\What are you so mad about? Talk to me, will you? response:	If you don't tell me, how will I know?
context: Morning...\H-Hey...\You could at least get in touch with me.\Ignoring me is a little too harsh, don't you think?\Sorry, I just had a lot going on.\How frigid is that?\What are you so mad about? Talk to me, will you?\If you don't tell me, how will I know? response:	I'm not mad or anything.
context: H-Hey...\You could at least get in touch with me.\Ignoring me is a little too harsh, don't you think?\Sorry, I just had a lot going on.\How frigid is that?\What are you so mad about? Talk to me, will you?\If you don't tell me, how will I know?\I'm not mad or anything. response:	Hey, we'd better pipe down. Homeroom's about to start.
context: You could at least get in touch with me.\Ignoring me is a little too harsh, don't you think?\Sorry, I just had a lot going on.\How frigid is that?\What are you so mad about? Talk to me, will you?\If you don't tell me, how will I know?\I'm not mad or anything.\Hey, we'd better pipe down. Homeroom's about to start. response:	What...
context: Ignoring me is a little too harsh, don't you think?\Sorry, I just had a lot going on.\How frigid is that?\What are you so mad about? Talk to me, will you?\If you don't tell me, how will I know?\I'm not mad or anything.\Hey, we'd better pipe down. Homeroom's about to start.\What... response:	What the hell?
context: Sorry, I just had a lot going on.\How frigid is that?\What are you so mad about? Talk to me, will you?\If you don't tell me, how will I know?\I'm not mad or anything.\Hey, we'd better pipe down. Homeroom's about to start.\What...\What the hell? response:	What's with her attitude?
context: How frigid is that?\What are you so mad about? Talk to me, will you?\If you don't tell me, how will I know?\I'm not mad or anything.\Hey, we'd better pipe down. Homeroom's about to start.\What...\What the hell?\What's with her attitude? response:	Until today, even if something happened the day before,
context: What are you so mad about? Talk to me, will you?\If you don't tell me, how will I know?\I'm not mad or anything.\Hey, we'd better pipe down. Homeroom's about to start.\What...\What the hell?\What's with her attitude?\Until today, even if something happened the day before, response:	hasn't she always acted like nothing happened the next day?
context: If you don't tell me, how will I know?\I'm not mad or anything.\Hey, we'd better pipe down. Homeroom's about to start.\What...\What the hell?\What's with her attitude?\Until today, even if something happened the day before,\hasn't she always acted like nothing happened the next day? response:	But this isn't like any of those other times, is it?
context: I'm not mad or anything.\Hey, we'd better pipe down. Homeroom's about to start.\What...\What the hell?\What's with her attitude?\Until today, even if something happened the day before,\hasn't she always acted like nothing happened the next day?\But this isn't like any of those other times, is it? response:	All right, listen up!
context: Hey, we'd better pipe down. Homeroom's about to start.\What...\What the hell?\What's with her attitude?\Until today, even if something happened the day before,\hasn't she always acted like nothing happened the next day?\But this isn't like any of those other times, is it?\All right, listen up! response:	Okay, I'd like to start the discourse on the Culture Festival that our school will host this year!
context: What...\What the hell?\What's with her attitude?\Until today, even if something happened the day before,\hasn't she always acted like nothing happened the next day?\But this isn't like any of those other times, is it?\All right, listen up!\Okay, I'd like to start the discourse on the Culture Festival that our school will host this year! response:	Holy crap! Don't tell me Maiko's in charge!
context: What the hell?\What's with her attitude?\Until today, even if something happened the day before,\hasn't she always acted like nothing happened the next day?\But this isn't like any of those other times, is it?\All right, listen up!\Okay, I'd like to start the discourse on the Culture Festival that our school will host this year!\Holy crap! Don't tell me Maiko's in charge! response:	Don't you dare start planning something freaky!
context: What's with her attitude?\Until today, even if something happened the day before,\hasn't she always acted like nothing happened the next day?\But this isn't like any of those other times, is it?\All right, listen up!\Okay, I'd like to start the discourse on the Culture Festival that our school will host this year!\Holy crap! Don't tell me Maiko's in charge!\Don't you dare start planning something freaky! response:	Shut up! Since I've nominated myself to the Culture Festival Committee,
context: Until today, even if something happened the day before,\hasn't she always acted like nothing happened the next day?\But this isn't like any of those other times, is it?\All right, listen up!\Okay, I'd like to start the discourse on the Culture Festival that our school will host this year!\Holy crap! Don't tell me Maiko's in charge!\Don't you dare start planning something freaky!\Shut up! Since I've nominated myself to the Culture Festival Committee, response:	I'm gonna produce an unforgettable, mind-blowing Culture Festival!
context: hasn't she always acted like nothing happened the next day?\But this isn't like any of those other times, is it?\All right, listen up!\Okay, I'd like to start the discourse on the Culture Festival that our school will host this year!\Holy crap! Don't tell me Maiko's in charge!\Don't you dare start planning something freaky!\Shut up! Since I've nominated myself to the Culture Festival Committee,\I'm gonna produce an unforgettable, mind-blowing Culture Festival! response:	After stringent voting, it has been decided that our class will be putting on a play on the day of the festival.
context: But this isn't like any of those other times, is it?\All right, listen up!\Okay, I'd like to start the discourse on the Culture Festival that our school will host this year!\Holy crap! Don't tell me Maiko's in charge!\Don't you dare start planning something freaky!\Shut up! Since I've nominated myself to the Culture Festival Committee,\I'm gonna produce an unforgettable, mind-blowing Culture Festival!\After stringent voting, it has been decided that our class will be putting on a play on the day of the festival. response:	As for the title that we've picked...
context: All right, listen up!\Okay, I'd like to start the discourse on the Culture Festival that our school will host this year!\Holy crap! Don't tell me Maiko's in charge!\Don't you dare start planning something freaky!\Shut up! Since I've nominated myself to the Culture Festival Committee,\I'm gonna produce an unforgettable, mind-blowing Culture Festival!\After stringent voting, it has been decided that our class will be putting on a play on the day of the festival.\As for the title that we've picked... response:	It's Romeo and Juliet!
context: Okay, I'd like to start the discourse on the Culture Festival that our school will host this year!\Holy crap! Don't tell me Maiko's in charge!\Don't you dare start planning something freaky!\Shut up! Since I've nominated myself to the Culture Festival Committee,\I'm gonna produce an unforgettable, mind-blowing Culture Festival!\After stringent voting, it has been decided that our class will be putting on a play on the day of the festival.\As for the title that we've picked...\It's Romeo and Juliet! response:	Today, I'd like to do the casting.
context: Holy crap! Don't tell me Maiko's in charge!\Don't you dare start planning something freaky!\Shut up! Since I've nominated myself to the Culture Festival Committee,\I'm gonna produce an unforgettable, mind-blowing Culture Festival!\After stringent voting, it has been decided that our class will be putting on a play on the day of the festival.\As for the title that we've picked...\It's Romeo and Juliet!\Today, I'd like to do the casting. response:	All right, what do you think about this?
context: Don't you dare start planning something freaky!\Shut up! Since I've nominated myself to the Culture Festival Committee,\I'm gonna produce an unforgettable, mind-blowing Culture Festival!\After stringent voting, it has been decided that our class will be putting on a play on the day of the festival.\As for the title that we've picked...\It's Romeo and Juliet!\Today, I'd like to do the casting.\All right, what do you think about this? response:	This is my own personal suggestion, but for the main roles, Romeo and Juliet,
context: Shut up! Since I've nominated myself to the Culture Festival Committee,\I'm gonna produce an unforgettable, mind-blowing Culture Festival!\After stringent voting, it has been decided that our class will be putting on a play on the day of the festival.\As for the title that we've picked...\It's Romeo and Juliet!\Today, I'd like to do the casting.\All right, what do you think about this?\This is my own personal suggestion, but for the main roles, Romeo and Juliet, response:	how about casting our class's very own item...
context: I'm gonna produce an unforgettable, mind-blowing Culture Festival!\After stringent voting, it has been decided that our class will be putting on a play on the day of the festival.\As for the title that we've picked...\It's Romeo and Juliet!\Today, I'd like to do the casting.\All right, what do you think about this?\This is my own personal suggestion, but for the main roles, Romeo and Juliet,\how about casting our class's very own item... response:	Ichijou Raku and Kirisaki Chitoge? What do you say?
context: After stringent voting, it has been decided that our class will be putting on a play on the day of the festival.\As for the title that we've picked...\It's Romeo and Juliet!\Today, I'd like to do the casting.\All right, what do you think about this?\This is my own personal suggestion, but for the main roles, Romeo and Juliet,\how about casting our class's very own item...\Ichijou Raku and Kirisaki Chitoge? What do you say? response:	H-Hey! Hold up, damn it! Hey! Shuu!
context: As for the title that we've picked...\It's Romeo and Juliet!\Today, I'd like to do the casting.\All right, what do you think about this?\This is my own personal suggestion, but for the main roles, Romeo and Juliet,\how about casting our class's very own item...\Ichijou Raku and Kirisaki Chitoge? What do you say?\H-Hey! Hold up, damn it! Hey! Shuu! response:	No objection!
context: It's Romeo and Juliet!\Today, I'd like to do the casting.\All right, what do you think about this?\This is my own personal suggestion, but for the main roles, Romeo and Juliet,\how about casting our class's very own item...\Ichijou Raku and Kirisaki Chitoge? What do you say?\H-Hey! Hold up, damn it! Hey! Shuu!\No objection! response:	I'm not doing it.
