context: Uka's Room response:	Maid Cafe Flea Market
context: What?! But why?\You seemed so thrilled about it before.\Well, bein' a stagehand is pretty excitin', too!\Hard work, though.\Inari?\So, uh... You haven't been playing games with my brother much, huh?\N-No, that's right.\Touka's been rather busy himself, it seems. response:	Oh, okay...
context: You seemed so thrilled about it before.\Well, bein' a stagehand is pretty excitin', too!\Hard work, though.\Inari?\So, uh... You haven't been playing games with my brother much, huh?\N-No, that's right.\Touka's been rather busy himself, it seems.\Oh, okay... response:	Any good games come out lately?
context: Well, bein' a stagehand is pretty excitin', too!\Hard work, though.\Inari?\So, uh... You haven't been playing games with my brother much, huh?\N-No, that's right.\Touka's been rather busy himself, it seems.\Oh, okay...\Any good games come out lately? response:	Maybe we could go head-to-head on something!
context: Hard work, though.\Inari?\So, uh... You haven't been playing games with my brother much, huh?\N-No, that's right.\Touka's been rather busy himself, it seems.\Oh, okay...\Any good games come out lately?\Maybe we could go head-to-head on something! response:	The real reason Miss Inari quit the play is that she'd accidentally used her divine power to get the part.
context: Inari?\So, uh... You haven't been playing games with my brother much, huh?\N-No, that's right.\Touka's been rather busy himself, it seems.\Oh, okay...\Any good games come out lately?\Maybe we could go head-to-head on something!\The real reason Miss Inari quit the play is that she'd accidentally used her divine power to get the part. response:	It really started to bother her, and so...
context: So, uh... You haven't been playing games with my brother much, huh?\N-No, that's right.\Touka's been rather busy himself, it seems.\Oh, okay...\Any good games come out lately?\Maybe we could go head-to-head on something!\The real reason Miss Inari quit the play is that she'd accidentally used her divine power to get the part.\It really started to bother her, and so... response:	So it was because of my divine power?
context: N-No, that's right.\Touka's been rather busy himself, it seems.\Oh, okay...\Any good games come out lately?\Maybe we could go head-to-head on something!\The real reason Miss Inari quit the play is that she'd accidentally used her divine power to get the part.\It really started to bother her, and so...\So it was because of my divine power? response:	Fujinokusa Festival
context: Touka's been rather busy himself, it seems.\Oh, okay...\Any good games come out lately?\Maybe we could go head-to-head on something!\The real reason Miss Inari quit the play is that she'd accidentally used her divine power to get the part.\It really started to bother her, and so...\So it was because of my divine power?\Fujinokusa Festival response:	Tarot
context: Oh, okay...\Any good games come out lately?\Maybe we could go head-to-head on something!\The real reason Miss Inari quit the play is that she'd accidentally used her divine power to get the part.\It really started to bother her, and so...\So it was because of my divine power?\Fujinokusa Festival\Tarot response:	Tarot
context: Any good games come out lately?\Maybe we could go head-to-head on something!\The real reason Miss Inari quit the play is that she'd accidentally used her divine power to get the part.\It really started to bother her, and so...\So it was because of my divine power?\Fujinokusa Festival\Tarot\Tarot response:	Readings
context: Maybe we could go head-to-head on something!\The real reason Miss Inari quit the play is that she'd accidentally used her divine power to get the part.\It really started to bother her, and so...\So it was because of my divine power?\Fujinokusa Festival\Tarot\Tarot\Readings response:	Readings
context: The real reason Miss Inari quit the play is that she'd accidentally used her divine power to get the part.\It really started to bother her, and so...\So it was because of my divine power?\Fujinokusa Festival\Tarot\Tarot\Readings\Readings response:	Our next program is a play by our second-years in Class A.
context: It really started to bother her, and so...\So it was because of my divine power?\Fujinokusa Festival\Tarot\Tarot\Readings\Readings\Our next program is a play by our second-years in Class A. response:	The princess is mine!
context: So it was because of my divine power?\Fujinokusa Festival\Tarot\Tarot\Readings\Readings\Our next program is a play by our second-years in Class A.\The princess is mine! response:	Not so fast!
context: Fujinokusa Festival\Tarot\Tarot\Readings\Readings\Our next program is a play by our second-years in Class A.\The princess is mine!\Not so fast! response:	dizzy
context: Tarot\Tarot\Readings\Readings\Our next program is a play by our second-years in Class A.\The princess is mine!\Not so fast!\dizzy response:	dizzy
context: Tarot\Readings\Readings\Our next program is a play by our second-years in Class A.\The princess is mine!\Not so fast!\dizzy\dizzy response:	dizzy
context: Readings\Readings\Our next program is a play by our second-years in Class A.\The princess is mine!\Not so fast!\dizzy\dizzy\dizzy response:	dizzy
context: Readings\Our next program is a play by our second-years in Class A.\The princess is mine!\Not so fast!\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: Our next program is a play by our second-years in Class A.\The princess is mine!\Not so fast!\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: The princess is mine!\Not so fast!\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: Not so fast!\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	Stagehand! Here! Now!
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\Stagehand! Here! Now! response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\Stagehand! Here! Now!\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\Stagehand! Here! Now!\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\Stagehand! Here! Now!\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\Stagehand! Here! Now!\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\Stagehand! Here! Now!\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\Stagehand! Here! Now!\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: Stagehand! Here! Now!\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	Coming!
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\Coming! response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\Coming!\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\Coming!\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\Coming!\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\Coming!\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\Coming!\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\Coming!\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: Coming!\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	Won't you tell me your name, princess?
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\Won't you tell me your name, princess? response:	Yes, handsome gentleman.
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\Won't you tell me your name, princess?\Yes, handsome gentleman. response:	Fushimi! We need help with this backdrop!
context: dizzy\dizzy\dizzy\dizzy\dizzy\Won't you tell me your name, princess?\Yes, handsome gentleman.\Fushimi! We need help with this backdrop! response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\Won't you tell me your name, princess?\Yes, handsome gentleman.\Fushimi! We need help with this backdrop!\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\Won't you tell me your name, princess?\Yes, handsome gentleman.\Fushimi! We need help with this backdrop!\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\Won't you tell me your name, princess?\Yes, handsome gentleman.\Fushimi! We need help with this backdrop!\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\Won't you tell me your name, princess?\Yes, handsome gentleman.\Fushimi! We need help with this backdrop!\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: Won't you tell me your name, princess?\Yes, handsome gentleman.\Fushimi! We need help with this backdrop!\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: Yes, handsome gentleman.\Fushimi! We need help with this backdrop!\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: Fushimi! We need help with this backdrop!\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
