context: Pre! Preparation! response:	I'm not strong
context: He asked me to -\It's none of your business!\Don't butt into other people's families!\What?! You're the one who made me go!\Is it over now that you got the money from him?!\That's right.\That's why I'm standing here right now doing the dishes.\That's why this is the end. response:	I won't ever see that guy again.
context: It's none of your business!\Don't butt into other people's families!\What?! You're the one who made me go!\Is it over now that you got the money from him?!\That's right.\That's why I'm standing here right now doing the dishes.\That's why this is the end.\I won't ever see that guy again. response:	Hey. Don't give me that crap! Properly -
context: Don't butt into other people's families!\What?! You're the one who made me go!\Is it over now that you got the money from him?!\That's right.\That's why I'm standing here right now doing the dishes.\That's why this is the end.\I won't ever see that guy again.\Hey. Don't give me that crap! Properly - response:	Shut up!
context: What?! You're the one who made me go!\Is it over now that you got the money from him?!\That's right.\That's why I'm standing here right now doing the dishes.\That's why this is the end.\I won't ever see that guy again.\Hey. Don't give me that crap! Properly -\Shut up! response:	Don't touch me so familiarly!
context: Is it over now that you got the money from him?!\That's right.\That's why I'm standing here right now doing the dishes.\That's why this is the end.\I won't ever see that guy again.\Hey. Don't give me that crap! Properly -\Shut up!\Don't touch me so familiarly! response:	Your old man was depressed because he's being ignored by you!
context: That's right.\That's why I'm standing here right now doing the dishes.\That's why this is the end.\I won't ever see that guy again.\Hey. Don't give me that crap! Properly -\Shut up!\Don't touch me so familiarly!\Your old man was depressed because he's being ignored by you! response:	I felt sorry for him!
context: That's why I'm standing here right now doing the dishes.\That's why this is the end.\I won't ever see that guy again.\Hey. Don't give me that crap! Properly -\Shut up!\Don't touch me so familiarly!\Your old man was depressed because he's being ignored by you!\I felt sorry for him! response:	I'm the one you should feel sorry for!
context: That's why this is the end.\I won't ever see that guy again.\Hey. Don't give me that crap! Properly -\Shut up!\Don't touch me so familiarly!\Your old man was depressed because he's being ignored by you!\I felt sorry for him!\I'm the one you should feel sorry for! response:	Tai...
context: I won't ever see that guy again.\Hey. Don't give me that crap! Properly -\Shut up!\Don't touch me so familiarly!\Your old man was depressed because he's being ignored by you!\I felt sorry for him!\I'm the one you should feel sorry for!\Tai... response:	All right!
context: Hey. Don't give me that crap! Properly -\Shut up!\Don't touch me so familiarly!\Your old man was depressed because he's being ignored by you!\I felt sorry for him!\I'm the one you should feel sorry for!\Tai...\All right! response:	Has it been passed out to everyone?
context: Shut up!\Don't touch me so familiarly!\Your old man was depressed because he's being ignored by you!\I felt sorry for him!\I'm the one you should feel sorry for!\Tai...\All right!\Has it been passed out to everyone? response:	I really felt responsible for this.
context: Don't touch me so familiarly!\Your old man was depressed because he's being ignored by you!\I felt sorry for him!\I'm the one you should feel sorry for!\Tai...\All right!\Has it been passed out to everyone?\I really felt responsible for this. response:	That's why I made this: a pro-wrestling show script.
context: Your old man was depressed because he's being ignored by you!\I felt sorry for him!\I'm the one you should feel sorry for!\Tai...\All right!\Has it been passed out to everyone?\I really felt responsible for this.\That's why I made this: a pro-wrestling show script. response:	Hey, maybe we should just drop it?
context: I felt sorry for him!\I'm the one you should feel sorry for!\Tai...\All right!\Has it been passed out to everyone?\I really felt responsible for this.\That's why I made this: a pro-wrestling show script.\Hey, maybe we should just drop it? response:	Drop the class exhibition, and focus on the Miss Oohashi contest.
context: I'm the one you should feel sorry for!\Tai...\All right!\Has it been passed out to everyone?\I really felt responsible for this.\That's why I made this: a pro-wrestling show script.\Hey, maybe we should just drop it?\Drop the class exhibition, and focus on the Miss Oohashi contest. response:	Here you go.
context: Tai...\All right!\Has it been passed out to everyone?\I really felt responsible for this.\That's why I made this: a pro-wrestling show script.\Hey, maybe we should just drop it?\Drop the class exhibition, and focus on the Miss Oohashi contest.\Here you go. response:	Everyone!
context: All right!\Has it been passed out to everyone?\I really felt responsible for this.\That's why I made this: a pro-wrestling show script.\Hey, maybe we should just drop it?\Drop the class exhibition, and focus on the Miss Oohashi contest.\Here you go.\Everyone! response:	Come on, have some interest!
context: Has it been passed out to everyone?\I really felt responsible for this.\That's why I made this: a pro-wrestling show script.\Hey, maybe we should just drop it?\Drop the class exhibition, and focus on the Miss Oohashi contest.\Here you go.\Everyone!\Come on, have some interest! response:	We can't go back on this now!
context: I really felt responsible for this.\That's why I made this: a pro-wrestling show script.\Hey, maybe we should just drop it?\Drop the class exhibition, and focus on the Miss Oohashi contest.\Here you go.\Everyone!\Come on, have some interest!\We can't go back on this now! response:	Yuri-chan already stamped and submitted the exhibition activity plan!
context: That's why I made this: a pro-wrestling show script.\Hey, maybe we should just drop it?\Drop the class exhibition, and focus on the Miss Oohashi contest.\Here you go.\Everyone!\Come on, have some interest!\We can't go back on this now!\Yuri-chan already stamped and submitted the exhibition activity plan! response:	This might actually be a lot of fun.
context: Hey, maybe we should just drop it?\Drop the class exhibition, and focus on the Miss Oohashi contest.\Here you go.\Everyone!\Come on, have some interest!\We can't go back on this now!\Yuri-chan already stamped and submitted the exhibition activity plan!\This might actually be a lot of fun. response:	Everyone's got a role properly assigned to them.
context: Drop the class exhibition, and focus on the Miss Oohashi contest.\Here you go.\Everyone!\Come on, have some interest!\We can't go back on this now!\Yuri-chan already stamped and submitted the exhibition activity plan!\This might actually be a lot of fun.\Everyone's got a role properly assigned to them. response:	You've outdone yourself, Haruta-kun.
context: Here you go.\Everyone!\Come on, have some interest!\We can't go back on this now!\Yuri-chan already stamped and submitted the exhibition activity plan!\This might actually be a lot of fun.\Everyone's got a role properly assigned to them.\You've outdone yourself, Haruta-kun. response:	Oh, I'm the lead!
context: Everyone!\Come on, have some interest!\We can't go back on this now!\Yuri-chan already stamped and submitted the exhibition activity plan!\This might actually be a lot of fun.\Everyone's got a role properly assigned to them.\You've outdone yourself, Haruta-kun.\Oh, I'm the lead! response:	That makes me kinda happy.
context: Come on, have some interest!\We can't go back on this now!\Yuri-chan already stamped and submitted the exhibition activity plan!\This might actually be a lot of fun.\Everyone's got a role properly assigned to them.\You've outdone yourself, Haruta-kun.\Oh, I'm the lead!\That makes me kinda happy. response:	Ami-chan...
context: We can't go back on this now!\Yuri-chan already stamped and submitted the exhibition activity plan!\This might actually be a lot of fun.\Everyone's got a role properly assigned to them.\You've outdone yourself, Haruta-kun.\Oh, I'm the lead!\That makes me kinda happy.\Ami-chan... response:	It's true.
context: Yuri-chan already stamped and submitted the exhibition activity plan!\This might actually be a lot of fun.\Everyone's got a role properly assigned to them.\You've outdone yourself, Haruta-kun.\Oh, I'm the lead!\That makes me kinda happy.\Ami-chan...\It's true. response:	It's been done really well.
context: This might actually be a lot of fun.\Everyone's got a role properly assigned to them.\You've outdone yourself, Haruta-kun.\Oh, I'm the lead!\That makes me kinda happy.\Ami-chan...\It's true.\It's been done really well. response:	Haruta-kun, let's do our best!
context: Everyone's got a role properly assigned to them.\You've outdone yourself, Haruta-kun.\Oh, I'm the lead!\That makes me kinda happy.\Ami-chan...\It's true.\It's been done really well.\Haruta-kun, let's do our best! response:	All right!
context: You've outdone yourself, Haruta-kun.\Oh, I'm the lead!\That makes me kinda happy.\Ami-chan...\It's true.\It's been done really well.\Haruta-kun, let's do our best!\All right! response:	For now, let's start practising!
context: Oh, I'm the lead!\That makes me kinda happy.\Ami-chan...\It's true.\It's been done really well.\Haruta-kun, let's do our best!\All right!\For now, let's start practising! response:	Yeah!
context: That makes me kinda happy.\Ami-chan...\It's true.\It's been done really well.\Haruta-kun, let's do our best!\All right!\For now, let's start practising!\Yeah! response:	In the near future,
context: Ami-chan...\It's true.\It's been done really well.\Haruta-kun, let's do our best!\All right!\For now, let's start practising!\Yeah!\In the near future, response:	the students of class 2-C were living happily and peacefully under the class leader, Ami-chan.
context: It's true.\It's been done really well.\Haruta-kun, let's do our best!\All right!\For now, let's start practising!\Yeah!\In the near future,\the students of class 2-C were living happily and peacefully under the class leader, Ami-chan. response:	But there were some who considered this peace unpleasant!
context: It's been done really well.\Haruta-kun, let's do our best!\All right!\For now, let's start practising!\Yeah!\In the near future,\the students of class 2-C were living happily and peacefully under the class leader, Ami-chan.\But there were some who considered this peace unpleasant! response:	They were the personification of evil, the Palmtop Tiger,
context: Haruta-kun, let's do our best!\All right!\For now, let's start practising!\Yeah!\In the near future,\the students of class 2-C were living happily and peacefully under the class leader, Ami-chan.\But there were some who considered this peace unpleasant!\They were the personification of evil, the Palmtop Tiger, response:	and her follower, Delinquent Takasu Ryuuji!
context: All right!\For now, let's start practising!\Yeah!\In the near future,\the students of class 2-C were living happily and peacefully under the class leader, Ami-chan.\But there were some who considered this peace unpleasant!\They were the personification of evil, the Palmtop Tiger,\and her follower, Delinquent Takasu Ryuuji! response:	Wait a sec.
context: For now, let's start practising!\Yeah!\In the near future,\the students of class 2-C were living happily and peacefully under the class leader, Ami-chan.\But there were some who considered this peace unpleasant!\They were the personification of evil, the Palmtop Tiger,\and her follower, Delinquent Takasu Ryuuji!\Wait a sec. response:	Why am I her follower, and on top of that, a delinquent?
context: Yeah!\In the near future,\the students of class 2-C were living happily and peacefully under the class leader, Ami-chan.\But there were some who considered this peace unpleasant!\They were the personification of evil, the Palmtop Tiger,\and her follower, Delinquent Takasu Ryuuji!\Wait a sec.\Why am I her follower, and on top of that, a delinquent? response:	Why am I the personification of evil?
context: In the near future,\the students of class 2-C were living happily and peacefully under the class leader, Ami-chan.\But there were some who considered this peace unpleasant!\They were the personification of evil, the Palmtop Tiger,\and her follower, Delinquent Takasu Ryuuji!\Wait a sec.\Why am I her follower, and on top of that, a delinquent?\Why am I the personification of evil? response:	Hey, come on, come on! Hear me out, okay?
context: the students of class 2-C were living happily and peacefully under the class leader, Ami-chan.\But there were some who considered this peace unpleasant!\They were the personification of evil, the Palmtop Tiger,\and her follower, Delinquent Takasu Ryuuji!\Wait a sec.\Why am I her follower, and on top of that, a delinquent?\Why am I the personification of evil?\Hey, come on, come on! Hear me out, okay? response:	The Palmtop Tiger attacks her classmates of 2-C!
context: But there were some who considered this peace unpleasant!\They were the personification of evil, the Palmtop Tiger,\and her follower, Delinquent Takasu Ryuuji!\Wait a sec.\Why am I her follower, and on top of that, a delinquent?\Why am I the personification of evil?\Hey, come on, come on! Hear me out, okay?\The Palmtop Tiger attacks her classmates of 2-C! response:	The classmates are brainwashed one by one!
context: They were the personification of evil, the Palmtop Tiger,\and her follower, Delinquent Takasu Ryuuji!\Wait a sec.\Why am I her follower, and on top of that, a delinquent?\Why am I the personification of evil?\Hey, come on, come on! Hear me out, okay?\The Palmtop Tiger attacks her classmates of 2-C!\The classmates are brainwashed one by one! response:	But by the desperate persuasion of Ami-chan, the brainwashing gets removed!
context: and her follower, Delinquent Takasu Ryuuji!\Wait a sec.\Why am I her follower, and on top of that, a delinquent?\Why am I the personification of evil?\Hey, come on, come on! Hear me out, okay?\The Palmtop Tiger attacks her classmates of 2-C!\The classmates are brainwashed one by one!\But by the desperate persuasion of Ami-chan, the brainwashing gets removed! response:	In the end, everyone combines their powers,
context: Wait a sec.\Why am I her follower, and on top of that, a delinquent?\Why am I the personification of evil?\Hey, come on, come on! Hear me out, okay?\The Palmtop Tiger attacks her classmates of 2-C!\The classmates are brainwashed one by one!\But by the desperate persuasion of Ami-chan, the brainwashing gets removed!\In the end, everyone combines their powers, response:	and successfully drive away the Palmtop Tiger and Delinquent Takasu Ryuuji!
context: Why am I her follower, and on top of that, a delinquent?\Why am I the personification of evil?\Hey, come on, come on! Hear me out, okay?\The Palmtop Tiger attacks her classmates of 2-C!\The classmates are brainwashed one by one!\But by the desperate persuasion of Ami-chan, the brainwashing gets removed!\In the end, everyone combines their powers,\and successfully drive away the Palmtop Tiger and Delinquent Takasu Ryuuji! response:	And with that, they lived happily ever after! Happy end!
context: Why am I the personification of evil?\Hey, come on, come on! Hear me out, okay?\The Palmtop Tiger attacks her classmates of 2-C!\The classmates are brainwashed one by one!\But by the desperate persuasion of Ami-chan, the brainwashing gets removed!\In the end, everyone combines their powers,\and successfully drive away the Palmtop Tiger and Delinquent Takasu Ryuuji!\And with that, they lived happily ever after! Happy end! response:	How's this?!
context: Hey, come on, come on! Hear me out, okay?\The Palmtop Tiger attacks her classmates of 2-C!\The classmates are brainwashed one by one!\But by the desperate persuasion of Ami-chan, the brainwashing gets removed!\In the end, everyone combines their powers,\and successfully drive away the Palmtop Tiger and Delinquent Takasu Ryuuji!\And with that, they lived happily ever after! Happy end!\How's this?! response:	You ask us to hear you out and then we get that?
context: The Palmtop Tiger attacks her classmates of 2-C!\The classmates are brainwashed one by one!\But by the desperate persuasion of Ami-chan, the brainwashing gets removed!\In the end, everyone combines their powers,\and successfully drive away the Palmtop Tiger and Delinquent Takasu Ryuuji!\And with that, they lived happily ever after! Happy end!\How's this?!\You ask us to hear you out and then we get that? response:	But it's simple, yet dramatic.
context: The classmates are brainwashed one by one!\But by the desperate persuasion of Ami-chan, the brainwashing gets removed!\In the end, everyone combines their powers,\and successfully drive away the Palmtop Tiger and Delinquent Takasu Ryuuji!\And with that, they lived happily ever after! Happy end!\How's this?!\You ask us to hear you out and then we get that?\But it's simple, yet dramatic. response:	This might just go well.
context: But by the desperate persuasion of Ami-chan, the brainwashing gets removed!\In the end, everyone combines their powers,\and successfully drive away the Palmtop Tiger and Delinquent Takasu Ryuuji!\And with that, they lived happily ever after! Happy end!\How's this?!\You ask us to hear you out and then we get that?\But it's simple, yet dramatic.\This might just go well. response:	No way!
context: In the end, everyone combines their powers,\and successfully drive away the Palmtop Tiger and Delinquent Takasu Ryuuji!\And with that, they lived happily ever after! Happy end!\How's this?!\You ask us to hear you out and then we get that?\But it's simple, yet dramatic.\This might just go well.\No way! response:	There's no way I'm doing something like that!
context: and successfully drive away the Palmtop Tiger and Delinquent Takasu Ryuuji!\And with that, they lived happily ever after! Happy end!\How's this?!\You ask us to hear you out and then we get that?\But it's simple, yet dramatic.\This might just go well.\No way!\There's no way I'm doing something like that! response:	Sheesh, Aisaka-san is as selfish as ever.
context: And with that, they lived happily ever after! Happy end!\How's this?!\You ask us to hear you out and then we get that?\But it's simple, yet dramatic.\This might just go well.\No way!\There's no way I'm doing something like that!\Sheesh, Aisaka-san is as selfish as ever. response:	Hey! First the Miss Oohashi contest, and now this!
context: How's this?!\You ask us to hear you out and then we get that?\But it's simple, yet dramatic.\This might just go well.\No way!\There's no way I'm doing something like that!\Sheesh, Aisaka-san is as selfish as ever.\Hey! First the Miss Oohashi contest, and now this! response:	Why are you only making me do weird things!
context: You ask us to hear you out and then we get that?\But it's simple, yet dramatic.\This might just go well.\No way!\There's no way I'm doing something like that!\Sheesh, Aisaka-san is as selfish as ever.\Hey! First the Miss Oohashi contest, and now this!\Why are you only making me do weird things! response:	If hitting me will end it, hit me as much as you please!
context: But it's simple, yet dramatic.\This might just go well.\No way!\There's no way I'm doing something like that!\Sheesh, Aisaka-san is as selfish as ever.\Hey! First the Miss Oohashi contest, and now this!\Why are you only making me do weird things!\If hitting me will end it, hit me as much as you please! response:	As you wish!
context: This might just go well.\No way!\There's no way I'm doing something like that!\Sheesh, Aisaka-san is as selfish as ever.\Hey! First the Miss Oohashi contest, and now this!\Why are you only making me do weird things!\If hitting me will end it, hit me as much as you please!\As you wish! response:	But nothing good will come from doing so!
context: No way!\There's no way I'm doing something like that!\Sheesh, Aisaka-san is as selfish as ever.\Hey! First the Miss Oohashi contest, and now this!\Why are you only making me do weird things!\If hitting me will end it, hit me as much as you please!\As you wish!\But nothing good will come from doing so! response:	What?
context: There's no way I'm doing something like that!\Sheesh, Aisaka-san is as selfish as ever.\Hey! First the Miss Oohashi contest, and now this!\Why are you only making me do weird things!\If hitting me will end it, hit me as much as you please!\As you wish!\But nothing good will come from doing so!\What? response:	Oh, the Palmtop Tiger's really into it.
context: Sheesh, Aisaka-san is as selfish as ever.\Hey! First the Miss Oohashi contest, and now this!\Why are you only making me do weird things!\If hitting me will end it, hit me as much as you please!\As you wish!\But nothing good will come from doing so!\What?\Oh, the Palmtop Tiger's really into it. response:	Already practising, huh? Such intensity!
context: Hey! First the Miss Oohashi contest, and now this!\Why are you only making me do weird things!\If hitting me will end it, hit me as much as you please!\As you wish!\But nothing good will come from doing so!\What?\Oh, the Palmtop Tiger's really into it.\Already practising, huh? Such intensity! response:	All right!
context: Why are you only making me do weird things!\If hitting me will end it, hit me as much as you please!\As you wish!\But nothing good will come from doing so!\What?\Oh, the Palmtop Tiger's really into it.\Already practising, huh? Such intensity!\All right! response:	Now, Taiga, the brainwashing line!
context: If hitting me will end it, hit me as much as you please!\As you wish!\But nothing good will come from doing so!\What?\Oh, the Palmtop Tiger's really into it.\Already practising, huh? Such intensity!\All right!\Now, Taiga, the brainwashing line! response:	What?
context: As you wish!\But nothing good will come from doing so!\What?\Oh, the Palmtop Tiger's really into it.\Already practising, huh? Such intensity!\All right!\Now, Taiga, the brainwashing line!\What? response:	The line, the line! Look, this one.
context: But nothing good will come from doing so!\What?\Oh, the Palmtop Tiger's really into it.\Already practising, huh? Such intensity!\All right!\Now, Taiga, the brainwashing line!\What?\The line, the line! Look, this one. response:	Taiga keeps screaming something...
context: What?\Oh, the Palmtop Tiger's really into it.\Already practising, huh? Such intensity!\All right!\Now, Taiga, the brainwashing line!\What?\The line, the line! Look, this one.\Taiga keeps screaming something... response:	Amin has changed lately.
context: Oh, the Palmtop Tiger's really into it.\Already practising, huh? Such intensity!\All right!\Now, Taiga, the brainwashing line!\What?\The line, the line! Look, this one.\Taiga keeps screaming something...\Amin has changed lately. response:	Yeah, that's true.
context: Already practising, huh? Such intensity!\All right!\Now, Taiga, the brainwashing line!\What?\The line, the line! Look, this one.\Taiga keeps screaming something...\Amin has changed lately.\Yeah, that's true. response:	Wait, what the hell is that?!
context: All right!\Now, Taiga, the brainwashing line!\What?\The line, the line! Look, this one.\Taiga keeps screaming something...\Amin has changed lately.\Yeah, that's true.\Wait, what the hell is that?! response:	Dunno. Haruta-kun said he was giving me an especially nice role.
context: Now, Taiga, the brainwashing line!\What?\The line, the line! Look, this one.\Taiga keeps screaming something...\Amin has changed lately.\Yeah, that's true.\Wait, what the hell is that?!\Dunno. Haruta-kun said he was giving me an especially nice role. response:	Everyone, hear me out!
context: What?\The line, the line! Look, this one.\Taiga keeps screaming something...\Amin has changed lately.\Yeah, that's true.\Wait, what the hell is that?!\Dunno. Haruta-kun said he was giving me an especially nice role.\Everyone, hear me out! response:	A decision was just made by the school!
context: The line, the line! Look, this one.\Taiga keeps screaming something...\Amin has changed lately.\Yeah, that's true.\Wait, what the hell is that?!\Dunno. Haruta-kun said he was giving me an especially nice role.\Everyone, hear me out!\A decision was just made by the school! response:	This year's cultural festival will be a competition between all classes.
context: Taiga keeps screaming something...\Amin has changed lately.\Yeah, that's true.\Wait, what the hell is that?!\Dunno. Haruta-kun said he was giving me an especially nice role.\Everyone, hear me out!\A decision was just made by the school!\This year's cultural festival will be a competition between all classes. response:	The class who places first will receive extravagant prizes!
context: Amin has changed lately.\Yeah, that's true.\Wait, what the hell is that?!\Dunno. Haruta-kun said he was giving me an especially nice role.\Everyone, hear me out!\A decision was just made by the school!\This year's cultural festival will be a competition between all classes.\The class who places first will receive extravagant prizes! response:	And while I'm at it, these are the prizes!
context: Yeah, that's true.\Wait, what the hell is that?!\Dunno. Haruta-kun said he was giving me an especially nice role.\Everyone, hear me out!\A decision was just made by the school!\This year's cultural festival will be a competition between all classes.\The class who places first will receive extravagant prizes!\And while I'm at it, these are the prizes! response:	One: for the rest of this year, a refrigerator will be set up for your class!
context: Wait, what the hell is that?!\Dunno. Haruta-kun said he was giving me an especially nice role.\Everyone, hear me out!\A decision was just made by the school!\This year's cultural festival will be a competition between all classes.\The class who places first will receive extravagant prizes!\And while I'm at it, these are the prizes!\One: for the rest of this year, a refrigerator will be set up for your class! response:	Don't you... wanna cool your juice?
context: Dunno. Haruta-kun said he was giving me an especially nice role.\Everyone, hear me out!\A decision was just made by the school!\This year's cultural festival will be a competition between all classes.\The class who places first will receive extravagant prizes!\And while I'm at it, these are the prizes!\One: for the rest of this year, a refrigerator will be set up for your class!\Don't you... wanna cool your juice? response:	One: your class will be getting next year's new state-of-the-art humidifying air conditioner installed!
context: Everyone, hear me out!\A decision was just made by the school!\This year's cultural festival will be a competition between all classes.\The class who places first will receive extravagant prizes!\And while I'm at it, these are the prizes!\One: for the rest of this year, a refrigerator will be set up for your class!\Don't you... wanna cool your juice?\One: your class will be getting next year's new state-of-the-art humidifying air conditioner installed! response:	Don't you... want moisture?
context: A decision was just made by the school!\This year's cultural festival will be a competition between all classes.\The class who places first will receive extravagant prizes!\And while I'm at it, these are the prizes!\One: for the rest of this year, a refrigerator will be set up for your class!\Don't you... wanna cool your juice?\One: your class will be getting next year's new state-of-the-art humidifying air conditioner installed!\Don't you... want moisture? response:	The current restrictions on the use of electrical outlets in the bathrooms will be lifted!
context: This year's cultural festival will be a competition between all classes.\The class who places first will receive extravagant prizes!\And while I'm at it, these are the prizes!\One: for the rest of this year, a refrigerator will be set up for your class!\Don't you... wanna cool your juice?\One: your class will be getting next year's new state-of-the-art humidifying air conditioner installed!\Don't you... want moisture?\The current restrictions on the use of electrical outlets in the bathrooms will be lifted! response:	Don't you wanna... curl your hair?
context: The class who places first will receive extravagant prizes!\And while I'm at it, these are the prizes!\One: for the rest of this year, a refrigerator will be set up for your class!\Don't you... wanna cool your juice?\One: your class will be getting next year's new state-of-the-art humidifying air conditioner installed!\Don't you... want moisture?\The current restrictions on the use of electrical outlets in the bathrooms will be lifted!\Don't you wanna... curl your hair? response:	And finally: discount coupons at Super Kanoya!
context: And while I'm at it, these are the prizes!\One: for the rest of this year, a refrigerator will be set up for your class!\Don't you... wanna cool your juice?\One: your class will be getting next year's new state-of-the-art humidifying air conditioner installed!\Don't you... want moisture?\The current restrictions on the use of electrical outlets in the bathrooms will be lifted!\Don't you wanna... curl your hair?\And finally: discount coupons at Super Kanoya! response:	Don't you want... discount coupons?
context: One: for the rest of this year, a refrigerator will be set up for your class!\Don't you... wanna cool your juice?\One: your class will be getting next year's new state-of-the-art humidifying air conditioner installed!\Don't you... want moisture?\The current restrictions on the use of electrical outlets in the bathrooms will be lifted!\Don't you wanna... curl your hair?\And finally: discount coupons at Super Kanoya!\Don't you want... discount coupons? response:	Wait, what?
context: Don't you... wanna cool your juice?\One: your class will be getting next year's new state-of-the-art humidifying air conditioner installed!\Don't you... want moisture?\The current restrictions on the use of electrical outlets in the bathrooms will be lifted!\Don't you wanna... curl your hair?\And finally: discount coupons at Super Kanoya!\Don't you want... discount coupons?\Wait, what? response:	Hey boys, get your act together, okay?!
context: One: your class will be getting next year's new state-of-the-art humidifying air conditioner installed!\Don't you... want moisture?\The current restrictions on the use of electrical outlets in the bathrooms will be lifted!\Don't you wanna... curl your hair?\And finally: discount coupons at Super Kanoya!\Don't you want... discount coupons?\Wait, what?\Hey boys, get your act together, okay?! response:	Y-Yeah...
context: Don't you... want moisture?\The current restrictions on the use of electrical outlets in the bathrooms will be lifted!\Don't you wanna... curl your hair?\And finally: discount coupons at Super Kanoya!\Don't you want... discount coupons?\Wait, what?\Hey boys, get your act together, okay?!\Y-Yeah... response:	Hey, what should we get for dinner?
context: The current restrictions on the use of electrical outlets in the bathrooms will be lifted!\Don't you wanna... curl your hair?\And finally: discount coupons at Super Kanoya!\Don't you want... discount coupons?\Wait, what?\Hey boys, get your act together, okay?!\Y-Yeah...\Hey, what should we get for dinner? response:	Amberjack.
context: Don't you wanna... curl your hair?\And finally: discount coupons at Super Kanoya!\Don't you want... discount coupons?\Wait, what?\Hey boys, get your act together, okay?!\Y-Yeah...\Hey, what should we get for dinner?\Amberjack. response:	What should we do with the amberjack?
context: And finally: discount coupons at Super Kanoya!\Don't you want... discount coupons?\Wait, what?\Hey boys, get your act together, okay?!\Y-Yeah...\Hey, what should we get for dinner?\Amberjack.\What should we do with the amberjack? response:	Teri...
context: Don't you want... discount coupons?\Wait, what?\Hey boys, get your act together, okay?!\Y-Yeah...\Hey, what should we get for dinner?\Amberjack.\What should we do with the amberjack?\Teri... response:	Sorry.
context: Wait, what?\Hey boys, get your act together, okay?!\Y-Yeah...\Hey, what should we get for dinner?\Amberjack.\What should we do with the amberjack?\Teri...\Sorry. response:	I waited for you here.
context: Hey boys, get your act together, okay?!\Y-Yeah...\Hey, what should we get for dinner?\Amberjack.\What should we do with the amberjack?\Teri...\Sorry.\I waited for you here. response:	For a while now...
context: Y-Yeah...\Hey, what should we get for dinner?\Amberjack.\What should we do with the amberjack?\Teri...\Sorry.\I waited for you here.\For a while now... response:	Um...
context: Hey, what should we get for dinner?\Amberjack.\What should we do with the amberjack?\Teri...\Sorry.\I waited for you here.\For a while now...\Um... response:	You bastard stalker!
context: Amberjack.\What should we do with the amberjack?\Teri...\Sorry.\I waited for you here.\For a while now...\Um...\You bastard stalker! response:	Taiga!
context: What should we do with the amberjack?\Teri...\Sorry.\I waited for you here.\For a while now...\Um...\You bastard stalker!\Taiga! response:	Stop being so stubborn already!
context: Teri...\Sorry.\I waited for you here.\For a while now...\Um...\You bastard stalker!\Taiga!\Stop being so stubborn already! response:	Let go of me, stupid dog!
context: Sorry.\I waited for you here.\For a while now...\Um...\You bastard stalker!\Taiga!\Stop being so stubborn already!\Let go of me, stupid dog! response:	Are you on his side?!
context: I waited for you here.\For a while now...\Um...\You bastard stalker!\Taiga!\Stop being so stubborn already!\Let go of me, stupid dog!\Are you on his side?! response:	How cruel! Here I thought that at least you would be on my side!
context: For a while now...\Um...\You bastard stalker!\Taiga!\Stop being so stubborn already!\Let go of me, stupid dog!\Are you on his side?!\How cruel! Here I thought that at least you would be on my side! response:	I'm saying this because I'm on your side!
context: Um...\You bastard stalker!\Taiga!\Stop being so stubborn already!\Let go of me, stupid dog!\Are you on his side?!\How cruel! Here I thought that at least you would be on my side!\I'm saying this because I'm on your side! response:	I'm saying this for your sake!
context: You bastard stalker!\Taiga!\Stop being so stubborn already!\Let go of me, stupid dog!\Are you on his side?!\How cruel! Here I thought that at least you would be on my side!\I'm saying this because I'm on your side!\I'm saying this for your sake! response:	Who is that? He's your father, right?!
context: Taiga!\Stop being so stubborn already!\Let go of me, stupid dog!\Are you on his side?!\How cruel! Here I thought that at least you would be on my side!\I'm saying this because I'm on your side!\I'm saying this for your sake!\Who is that? He's your father, right?! response:	Don't you see he has come for you?!
context: Stop being so stubborn already!\Let go of me, stupid dog!\Are you on his side?!\How cruel! Here I thought that at least you would be on my side!\I'm saying this because I'm on your side!\I'm saying this for your sake!\Who is that? He's your father, right?!\Don't you see he has come for you?! response:	You should at least hear what he has to say!
context: Let go of me, stupid dog!\Are you on his side?!\How cruel! Here I thought that at least you would be on my side!\I'm saying this because I'm on your side!\I'm saying this for your sake!\Who is that? He's your father, right?!\Don't you see he has come for you?!\You should at least hear what he has to say! response:	Wrong!
context: Are you on his side?!\How cruel! Here I thought that at least you would be on my side!\I'm saying this because I'm on your side!\I'm saying this for your sake!\Who is that? He's your father, right?!\Don't you see he has come for you?!\You should at least hear what he has to say!\Wrong! response:	That's a stalker! I don't want that!
context: How cruel! Here I thought that at least you would be on my side!\I'm saying this because I'm on your side!\I'm saying this for your sake!\Who is that? He's your father, right?!\Don't you see he has come for you?!\You should at least hear what he has to say!\Wrong!\That's a stalker! I don't want that! response:	Don't you go spewing bullshit!
context: I'm saying this because I'm on your side!\I'm saying this for your sake!\Who is that? He's your father, right?!\Don't you see he has come for you?!\You should at least hear what he has to say!\Wrong!\That's a stalker! I don't want that!\Don't you go spewing bullshit! response:	Weren't you crying because you had been abandoned?!
context: I'm saying this for your sake!\Who is that? He's your father, right?!\Don't you see he has come for you?!\You should at least hear what he has to say!\Wrong!\That's a stalker! I don't want that!\Don't you go spewing bullshit!\Weren't you crying because you had been abandoned?! response:	Be honest!
