context: That was close. I almost got killed. response:	You're slacking off.
context: Grandpa...\Are you really senile? Are you alright?\Carthage will fall!\If we don't take any measures, Carthage will be destroyed!\Hey, Mago! Mago!\I have a great idea. How about climbing over the Alps and invading Rome?\That's not my name.\I'm Shimazu Toyohisa. response:	Huh? Are you Hasdrubal?
context: Are you really senile? Are you alright?\Carthage will fall!\If we don't take any measures, Carthage will be destroyed!\Hey, Mago! Mago!\I have a great idea. How about climbing over the Alps and invading Rome?\That's not my name.\I'm Shimazu Toyohisa.\Huh? Are you Hasdrubal? response:	What on earth are you doing here?! What happened to Carthage Nova, eh?!
context: Carthage will fall!\If we don't take any measures, Carthage will be destroyed!\Hey, Mago! Mago!\I have a great idea. How about climbing over the Alps and invading Rome?\That's not my name.\I'm Shimazu Toyohisa.\Huh? Are you Hasdrubal?\What on earth are you doing here?! What happened to Carthage Nova, eh?! response:	What is that? Is this another Roman attack?
context: If we don't take any measures, Carthage will be destroyed!\Hey, Mago! Mago!\I have a great idea. How about climbing over the Alps and invading Rome?\That's not my name.\I'm Shimazu Toyohisa.\Huh? Are you Hasdrubal?\What on earth are you doing here?! What happened to Carthage Nova, eh?!\What is that? Is this another Roman attack? response:	I'm the only one who can save Carthage.
context: Hey, Mago! Mago!\I have a great idea. How about climbing over the Alps and invading Rome?\That's not my name.\I'm Shimazu Toyohisa.\Huh? Are you Hasdrubal?\What on earth are you doing here?! What happened to Carthage Nova, eh?!\What is that? Is this another Roman attack?\I'm the only one who can save Carthage. response:	Is that you, Marcus? Or is it Valerius?
context: I have a great idea. How about climbing over the Alps and invading Rome?\That's not my name.\I'm Shimazu Toyohisa.\Huh? Are you Hasdrubal?\What on earth are you doing here?! What happened to Carthage Nova, eh?!\What is that? Is this another Roman attack?\I'm the only one who can save Carthage.\Is that you, Marcus? Or is it Valerius? response:	Well, doesn't matter. I'll kick both of your asses.
context: That's not my name.\I'm Shimazu Toyohisa.\Huh? Are you Hasdrubal?\What on earth are you doing here?! What happened to Carthage Nova, eh?!\What is that? Is this another Roman attack?\I'm the only one who can save Carthage.\Is that you, Marcus? Or is it Valerius?\Well, doesn't matter. I'll kick both of your asses. response:	Maybe you really are senile. Even so, your eyes are not quite dead yet.
context: I'm Shimazu Toyohisa.\Huh? Are you Hasdrubal?\What on earth are you doing here?! What happened to Carthage Nova, eh?!\What is that? Is this another Roman attack?\I'm the only one who can save Carthage.\Is that you, Marcus? Or is it Valerius?\Well, doesn't matter. I'll kick both of your asses.\Maybe you really are senile. Even so, your eyes are not quite dead yet. response:	-Grandpa, what did you do before you lost it? -By the way, Hamilcar, will we eat dinner soon?
context: Huh? Are you Hasdrubal?\What on earth are you doing here?! What happened to Carthage Nova, eh?!\What is that? Is this another Roman attack?\I'm the only one who can save Carthage.\Is that you, Marcus? Or is it Valerius?\Well, doesn't matter. I'll kick both of your asses.\Maybe you really are senile. Even so, your eyes are not quite dead yet.\-Grandpa, what did you do before you lost it? -By the way, Hamilcar, will we eat dinner soon? response:	You must have fought a great battle.
context: What on earth are you doing here?! What happened to Carthage Nova, eh?!\What is that? Is this another Roman attack?\I'm the only one who can save Carthage.\Is that you, Marcus? Or is it Valerius?\Well, doesn't matter. I'll kick both of your asses.\Maybe you really are senile. Even so, your eyes are not quite dead yet.\-Grandpa, what did you do before you lost it? -By the way, Hamilcar, will we eat dinner soon?\You must have fought a great battle. response:	Wh...?! What was that?! Is it the enemy?
context: What is that? Is this another Roman attack?\I'm the only one who can save Carthage.\Is that you, Marcus? Or is it Valerius?\Well, doesn't matter. I'll kick both of your asses.\Maybe you really are senile. Even so, your eyes are not quite dead yet.\-Grandpa, what did you do before you lost it? -By the way, Hamilcar, will we eat dinner soon?\You must have fought a great battle.\Wh...?! What was that?! Is it the enemy? response:	Olminu!
context: I'm the only one who can save Carthage.\Is that you, Marcus? Or is it Valerius?\Well, doesn't matter. I'll kick both of your asses.\Maybe you really are senile. Even so, your eyes are not quite dead yet.\-Grandpa, what did you do before you lost it? -By the way, Hamilcar, will we eat dinner soon?\You must have fought a great battle.\Wh...?! What was that?! Is it the enemy?\Olminu! response:	Take care of grandpa.
context: Is that you, Marcus? Or is it Valerius?\Well, doesn't matter. I'll kick both of your asses.\Maybe you really are senile. Even so, your eyes are not quite dead yet.\-Grandpa, what did you do before you lost it? -By the way, Hamilcar, will we eat dinner soon?\You must have fought a great battle.\Wh...?! What was that?! Is it the enemy?\Olminu!\Take care of grandpa. response:	That man has the same eyes as my uncle.
context: Well, doesn't matter. I'll kick both of your asses.\Maybe you really are senile. Even so, your eyes are not quite dead yet.\-Grandpa, what did you do before you lost it? -By the way, Hamilcar, will we eat dinner soon?\You must have fought a great battle.\Wh...?! What was that?! Is it the enemy?\Olminu!\Take care of grandpa.\That man has the same eyes as my uncle. response:	I'm gonna go free the Dwarves.
context: Maybe you really are senile. Even so, your eyes are not quite dead yet.\-Grandpa, what did you do before you lost it? -By the way, Hamilcar, will we eat dinner soon?\You must have fought a great battle.\Wh...?! What was that?! Is it the enemy?\Olminu!\Take care of grandpa.\That man has the same eyes as my uncle.\I'm gonna go free the Dwarves. response:	-Eh?! -Eh?!
context: -Grandpa, what did you do before you lost it? -By the way, Hamilcar, will we eat dinner soon?\You must have fought a great battle.\Wh...?! What was that?! Is it the enemy?\Olminu!\Take care of grandpa.\That man has the same eyes as my uncle.\I'm gonna go free the Dwarves.\-Eh?! -Eh?! response:	D-Dwarves?!
context: You must have fought a great battle.\Wh...?! What was that?! Is it the enemy?\Olminu!\Take care of grandpa.\That man has the same eyes as my uncle.\I'm gonna go free the Dwarves.\-Eh?! -Eh?!\D-Dwarves?! response:	-Dwarves?! -A-Are you kidding me?!
context: Wh...?! What was that?! Is it the enemy?\Olminu!\Take care of grandpa.\That man has the same eyes as my uncle.\I'm gonna go free the Dwarves.\-Eh?! -Eh?!\D-Dwarves?!\-Dwarves?! -A-Are you kidding me?! response:	Why?! Why those damn Dwarves?!
context: Olminu!\Take care of grandpa.\That man has the same eyes as my uncle.\I'm gonna go free the Dwarves.\-Eh?! -Eh?!\D-Dwarves?!\-Dwarves?! -A-Are you kidding me?!\Why?! Why those damn Dwarves?! response:	Yeah! That's right! Why them?! We are not obligated to save them!
context: Take care of grandpa.\That man has the same eyes as my uncle.\I'm gonna go free the Dwarves.\-Eh?! -Eh?!\D-Dwarves?!\-Dwarves?! -A-Are you kidding me?!\Why?! Why those damn Dwarves?!\Yeah! That's right! Why them?! We are not obligated to save them! response:	-Right! -Right!
context: That man has the same eyes as my uncle.\I'm gonna go free the Dwarves.\-Eh?! -Eh?!\D-Dwarves?!\-Dwarves?! -A-Are you kidding me?!\Why?! Why those damn Dwarves?!\Yeah! That's right! Why them?! We are not obligated to save them!\-Right! -Right! response:	Toyo, you all don't know about the feud between Elves and Dwarves.
context: I'm gonna go free the Dwarves.\-Eh?! -Eh?!\D-Dwarves?!\-Dwarves?! -A-Are you kidding me?!\Why?! Why those damn Dwarves?!\Yeah! That's right! Why them?! We are not obligated to save them!\-Right! -Right!\Toyo, you all don't know about the feud between Elves and Dwarves. response:	There has been hostility between us since the dawn of this world.
context: -Eh?! -Eh?!\D-Dwarves?!\-Dwarves?! -A-Are you kidding me?!\Why?! Why those damn Dwarves?!\Yeah! That's right! Why them?! We are not obligated to save them!\-Right! -Right!\Toyo, you all don't know about the feud between Elves and Dwarves.\There has been hostility between us since the dawn of this world. response:	We are like oil and water. We never get along.
context: D-Dwarves?!\-Dwarves?! -A-Are you kidding me?!\Why?! Why those damn Dwarves?!\Yeah! That's right! Why them?! We are not obligated to save them!\-Right! -Right!\Toyo, you all don't know about the feud between Elves and Dwarves.\There has been hostility between us since the dawn of this world.\We are like oil and water. We never get along. response:	When Orte destroyed the countries, they didn't even try to help us Elves.
context: -Dwarves?! -A-Are you kidding me?!\Why?! Why those damn Dwarves?!\Yeah! That's right! Why them?! We are not obligated to save them!\-Right! -Right!\Toyo, you all don't know about the feud between Elves and Dwarves.\There has been hostility between us since the dawn of this world.\We are like oil and water. We never get along.\When Orte destroyed the countries, they didn't even try to help us Elves. response:	Now, you want us to go save those Dwarves...?
context: Why?! Why those damn Dwarves?!\Yeah! That's right! Why them?! We are not obligated to save them!\-Right! -Right!\Toyo, you all don't know about the feud between Elves and Dwarves.\There has been hostility between us since the dawn of this world.\We are like oil and water. We never get along.\When Orte destroyed the countries, they didn't even try to help us Elves.\Now, you want us to go save those Dwarves...? response:	Those who don't want to help don't have to come.
context: Yeah! That's right! Why them?! We are not obligated to save them!\-Right! -Right!\Toyo, you all don't know about the feud between Elves and Dwarves.\There has been hostility between us since the dawn of this world.\We are like oil and water. We never get along.\When Orte destroyed the countries, they didn't even try to help us Elves.\Now, you want us to go save those Dwarves...?\Those who don't want to help don't have to come. response:	I'm just gonna go conquering. Only true soldiers should join me.
context: -Right! -Right!\Toyo, you all don't know about the feud between Elves and Dwarves.\There has been hostility between us since the dawn of this world.\We are like oil and water. We never get along.\When Orte destroyed the countries, they didn't even try to help us Elves.\Now, you want us to go save those Dwarves...?\Those who don't want to help don't have to come.\I'm just gonna go conquering. Only true soldiers should join me. response:	Wa... Wait!
context: Toyo, you all don't know about the feud between Elves and Dwarves.\There has been hostility between us since the dawn of this world.\We are like oil and water. We never get along.\When Orte destroyed the countries, they didn't even try to help us Elves.\Now, you want us to go save those Dwarves...?\Those who don't want to help don't have to come.\I'm just gonna go conquering. Only true soldiers should join me.\Wa... Wait! response:	Toyo, just hold on!
context: There has been hostility between us since the dawn of this world.\We are like oil and water. We never get along.\When Orte destroyed the countries, they didn't even try to help us Elves.\Now, you want us to go save those Dwarves...?\Those who don't want to help don't have to come.\I'm just gonna go conquering. Only true soldiers should join me.\Wa... Wait!\Toyo, just hold on! response:	Don't do it! Seriously, don't do it!
context: We are like oil and water. We never get along.\When Orte destroyed the countries, they didn't even try to help us Elves.\Now, you want us to go save those Dwarves...?\Those who don't want to help don't have to come.\I'm just gonna go conquering. Only true soldiers should join me.\Wa... Wait!\Toyo, just hold on!\Don't do it! Seriously, don't do it! response:	Don't do anything that messes up the plan! I'm serious. Stop it!
context: When Orte destroyed the countries, they didn't even try to help us Elves.\Now, you want us to go save those Dwarves...?\Those who don't want to help don't have to come.\I'm just gonna go conquering. Only true soldiers should join me.\Wa... Wait!\Toyo, just hold on!\Don't do it! Seriously, don't do it!\Don't do anything that messes up the plan! I'm serious. Stop it! response:	Grrr, that idiot! He'll ruin everything!
context: Now, you want us to go save those Dwarves...?\Those who don't want to help don't have to come.\I'm just gonna go conquering. Only true soldiers should join me.\Wa... Wait!\Toyo, just hold on!\Don't do it! Seriously, don't do it!\Don't do anything that messes up the plan! I'm serious. Stop it!\Grrr, that idiot! He'll ruin everything! response:	Grrr, you fool! Damn idiot!
context: Those who don't want to help don't have to come.\I'm just gonna go conquering. Only true soldiers should join me.\Wa... Wait!\Toyo, just hold on!\Don't do it! Seriously, don't do it!\Don't do anything that messes up the plan! I'm serious. Stop it!\Grrr, that idiot! He'll ruin everything!\Grrr, you fool! Damn idiot! response:	What now, Shara?
context: I'm just gonna go conquering. Only true soldiers should join me.\Wa... Wait!\Toyo, just hold on!\Don't do it! Seriously, don't do it!\Don't do anything that messes up the plan! I'm serious. Stop it!\Grrr, that idiot! He'll ruin everything!\Grrr, you fool! Damn idiot!\What now, Shara? response:	He's actually going alone.
context: Wa... Wait!\Toyo, just hold on!\Don't do it! Seriously, don't do it!\Don't do anything that messes up the plan! I'm serious. Stop it!\Grrr, that idiot! He'll ruin everything!\Grrr, you fool! Damn idiot!\What now, Shara?\He's actually going alone. response:	That man saved our lives.
context: Toyo, just hold on!\Don't do it! Seriously, don't do it!\Don't do anything that messes up the plan! I'm serious. Stop it!\Grrr, that idiot! He'll ruin everything!\Grrr, you fool! Damn idiot!\What now, Shara?\He's actually going alone.\That man saved our lives. response:	In the previous war with the Empire,
context: Don't do it! Seriously, don't do it!\Don't do anything that messes up the plan! I'm serious. Stop it!\Grrr, that idiot! He'll ruin everything!\Grrr, you fool! Damn idiot!\What now, Shara?\He's actually going alone.\That man saved our lives.\In the previous war with the Empire, response:	if either the Elves or the Dwarves had thrown away this grudge,
context: Don't do anything that messes up the plan! I'm serious. Stop it!\Grrr, that idiot! He'll ruin everything!\Grrr, you fool! Damn idiot!\What now, Shara?\He's actually going alone.\That man saved our lives.\In the previous war with the Empire,\if either the Elves or the Dwarves had thrown away this grudge, response:	and if we had joined our forces and risen up against them,
context: Grrr, that idiot! He'll ruin everything!\Grrr, you fool! Damn idiot!\What now, Shara?\He's actually going alone.\That man saved our lives.\In the previous war with the Empire,\if either the Elves or the Dwarves had thrown away this grudge,\and if we had joined our forces and risen up against them, response:	maybe then, neither us nor them would have fallen to slavery.
context: Grrr, you fool! Damn idiot!\What now, Shara?\He's actually going alone.\That man saved our lives.\In the previous war with the Empire,\if either the Elves or the Dwarves had thrown away this grudge,\and if we had joined our forces and risen up against them,\maybe then, neither us nor them would have fallen to slavery. response:	Are you really going?
context: What now, Shara?\He's actually going alone.\That man saved our lives.\In the previous war with the Empire,\if either the Elves or the Dwarves had thrown away this grudge,\and if we had joined our forces and risen up against them,\maybe then, neither us nor them would have fallen to slavery.\Are you really going? response:	You, sir, really are an unstoppable arrow. What is your objective?
context: He's actually going alone.\That man saved our lives.\In the previous war with the Empire,\if either the Elves or the Dwarves had thrown away this grudge,\and if we had joined our forces and risen up against them,\maybe then, neither us nor them would have fallen to slavery.\Are you really going?\You, sir, really are an unstoppable arrow. What is your objective? response:	Are you like Nobunaga, who wants to change the world?
context: That man saved our lives.\In the previous war with the Empire,\if either the Elves or the Dwarves had thrown away this grudge,\and if we had joined our forces and risen up against them,\maybe then, neither us nor them would have fallen to slavery.\Are you really going?\You, sir, really are an unstoppable arrow. What is your objective?\Are you like Nobunaga, who wants to change the world? response:	-Their heads. -Huh?
context: In the previous war with the Empire,\if either the Elves or the Dwarves had thrown away this grudge,\and if we had joined our forces and risen up against them,\maybe then, neither us nor them would have fallen to slavery.\Are you really going?\You, sir, really are an unstoppable arrow. What is your objective?\Are you like Nobunaga, who wants to change the world?\-Their heads. -Huh? response:	Waking or sleeping, all a Satsuma warrior thinks about is charging forward.
context: if either the Elves or the Dwarves had thrown away this grudge,\and if we had joined our forces and risen up against them,\maybe then, neither us nor them would have fallen to slavery.\Are you really going?\You, sir, really are an unstoppable arrow. What is your objective?\Are you like Nobunaga, who wants to change the world?\-Their heads. -Huh?\Waking or sleeping, all a Satsuma warrior thinks about is charging forward. response:	Are you coming with me?
context: and if we had joined our forces and risen up against them,\maybe then, neither us nor them would have fallen to slavery.\Are you really going?\You, sir, really are an unstoppable arrow. What is your objective?\Are you like Nobunaga, who wants to change the world?\-Their heads. -Huh?\Waking or sleeping, all a Satsuma warrior thinks about is charging forward.\Are you coming with me? response:	This Japanese guy is interesting!
context: maybe then, neither us nor them would have fallen to slavery.\Are you really going?\You, sir, really are an unstoppable arrow. What is your objective?\Are you like Nobunaga, who wants to change the world?\-Their heads. -Huh?\Waking or sleeping, all a Satsuma warrior thinks about is charging forward.\Are you coming with me?\This Japanese guy is interesting! response:	We... need to go back to headquarters.
context: Are you really going?\You, sir, really are an unstoppable arrow. What is your objective?\Are you like Nobunaga, who wants to change the world?\-Their heads. -Huh?\Waking or sleeping, all a Satsuma warrior thinks about is charging forward.\Are you coming with me?\This Japanese guy is interesting!\We... need to go back to headquarters. response:	We need to find Scipio and also investigate the movements of the Drifters and the Ends.
context: You, sir, really are an unstoppable arrow. What is your objective?\Are you like Nobunaga, who wants to change the world?\-Their heads. -Huh?\Waking or sleeping, all a Satsuma warrior thinks about is charging forward.\Are you coming with me?\This Japanese guy is interesting!\We... need to go back to headquarters.\We need to find Scipio and also investigate the movements of the Drifters and the Ends. response:	Is that so? Sounds rough.
context: Are you like Nobunaga, who wants to change the world?\-Their heads. -Huh?\Waking or sleeping, all a Satsuma warrior thinks about is charging forward.\Are you coming with me?\This Japanese guy is interesting!\We... need to go back to headquarters.\We need to find Scipio and also investigate the movements of the Drifters and the Ends.\Is that so? Sounds rough. response:	Please take Olminu with you. She should be of use to you.
context: -Their heads. -Huh?\Waking or sleeping, all a Satsuma warrior thinks about is charging forward.\Are you coming with me?\This Japanese guy is interesting!\We... need to go back to headquarters.\We need to find Scipio and also investigate the movements of the Drifters and the Ends.\Is that so? Sounds rough.\Please take Olminu with you. She should be of use to you. response:	Wait! Wait! Wait!
context: Waking or sleeping, all a Satsuma warrior thinks about is charging forward.\Are you coming with me?\This Japanese guy is interesting!\We... need to go back to headquarters.\We need to find Scipio and also investigate the movements of the Drifters and the Ends.\Is that so? Sounds rough.\Please take Olminu with you. She should be of use to you.\Wait! Wait! Wait! response:	Toyo! Wait!
context: Are you coming with me?\This Japanese guy is interesting!\We... need to go back to headquarters.\We need to find Scipio and also investigate the movements of the Drifters and the Ends.\Is that so? Sounds rough.\Please take Olminu with you. She should be of use to you.\Wait! Wait! Wait!\Toyo! Wait! response:	Is dinner ready yet, grandma?
context: This Japanese guy is interesting!\We... need to go back to headquarters.\We need to find Scipio and also investigate the movements of the Drifters and the Ends.\Is that so? Sounds rough.\Please take Olminu with you. She should be of use to you.\Wait! Wait! Wait!\Toyo! Wait!\Is dinner ready yet, grandma? response:	You just ate, grandpa!
context: We... need to go back to headquarters.\We need to find Scipio and also investigate the movements of the Drifters and the Ends.\Is that so? Sounds rough.\Please take Olminu with you. She should be of use to you.\Wait! Wait! Wait!\Toyo! Wait!\Is dinner ready yet, grandma?\You just ate, grandpa! response:	Why me?!
context: We need to find Scipio and also investigate the movements of the Drifters and the Ends.\Is that so? Sounds rough.\Please take Olminu with you. She should be of use to you.\Wait! Wait! Wait!\Toyo! Wait!\Is dinner ready yet, grandma?\You just ate, grandpa!\Why me?! response:	Are you a dumbass?!
context: Is that so? Sounds rough.\Please take Olminu with you. She should be of use to you.\Wait! Wait! Wait!\Toyo! Wait!\Is dinner ready yet, grandma?\You just ate, grandpa!\Why me?!\Are you a dumbass?! response:	If they don't come on their own, they don't have to come. They'll be useless.
context: Please take Olminu with you. She should be of use to you.\Wait! Wait! Wait!\Toyo! Wait!\Is dinner ready yet, grandma?\You just ate, grandpa!\Why me?!\Are you a dumbass?!\If they don't come on their own, they don't have to come. They'll be useless. response:	Spread the word to the villages! We're gathering troops!
context: Wait! Wait! Wait!\Toyo! Wait!\Is dinner ready yet, grandma?\You just ate, grandpa!\Why me?!\Are you a dumbass?!\If they don't come on their own, they don't have to come. They'll be useless.\Spread the word to the villages! We're gathering troops! response:	Great. Way to go.
context: Toyo! Wait!\Is dinner ready yet, grandma?\You just ate, grandpa!\Why me?!\Are you a dumbass?!\If they don't come on their own, they don't have to come. They'll be useless.\Spread the word to the villages! We're gathering troops!\Great. Way to go. response:	Boobienu, prepare that thing.
context: Is dinner ready yet, grandma?\You just ate, grandpa!\Why me?!\Are you a dumbass?!\If they don't come on their own, they don't have to come. They'll be useless.\Spread the word to the villages! We're gathering troops!\Great. Way to go.\Boobienu, prepare that thing. response:	Yo! Beard man.
context: You just ate, grandpa!\Why me?!\Are you a dumbass?!\If they don't come on their own, they don't have to come. They'll be useless.\Spread the word to the villages! We're gathering troops!\Great. Way to go.\Boobienu, prepare that thing.\Yo! Beard man. response:	Huh?
context: Why me?!\Are you a dumbass?!\If they don't come on their own, they don't have to come. They'll be useless.\Spread the word to the villages! We're gathering troops!\Great. Way to go.\Boobienu, prepare that thing.\Yo! Beard man.\Huh? response:	Ya like it, right? Keep that one.
context: Are you a dumbass?!\If they don't come on their own, they don't have to come. They'll be useless.\Spread the word to the villages! We're gathering troops!\Great. Way to go.\Boobienu, prepare that thing.\Yo! Beard man.\Huh?\Ya like it, right? Keep that one. response:	We'll also be leaving the Gatling gun here. With no bullets, it ain't worth crap.
context: If they don't come on their own, they don't have to come. They'll be useless.\Spread the word to the villages! We're gathering troops!\Great. Way to go.\Boobienu, prepare that thing.\Yo! Beard man.\Huh?\Ya like it, right? Keep that one.\We'll also be leaving the Gatling gun here. With no bullets, it ain't worth crap. response:	Ya keep talking about incredible things like making guns and bullets, right?
context: Spread the word to the villages! We're gathering troops!\Great. Way to go.\Boobienu, prepare that thing.\Yo! Beard man.\Huh?\Ya like it, right? Keep that one.\We'll also be leaving the Gatling gun here. With no bullets, it ain't worth crap.\Ya keep talking about incredible things like making guns and bullets, right? response:	If you perfect it, pass some on. But I am not expecting anything.
context: Great. Way to go.\Boobienu, prepare that thing.\Yo! Beard man.\Huh?\Ya like it, right? Keep that one.\We'll also be leaving the Gatling gun here. With no bullets, it ain't worth crap.\Ya keep talking about incredible things like making guns and bullets, right?\If you perfect it, pass some on. But I am not expecting anything. response:	Alright, Samurai. We are heading out.
context: Boobienu, prepare that thing.\Yo! Beard man.\Huh?\Ya like it, right? Keep that one.\We'll also be leaving the Gatling gun here. With no bullets, it ain't worth crap.\Ya keep talking about incredible things like making guns and bullets, right?\If you perfect it, pass some on. But I am not expecting anything.\Alright, Samurai. We are heading out. response:	Don't die.
context: Yo! Beard man.\Huh?\Ya like it, right? Keep that one.\We'll also be leaving the Gatling gun here. With no bullets, it ain't worth crap.\Ya keep talking about incredible things like making guns and bullets, right?\If you perfect it, pass some on. But I am not expecting anything.\Alright, Samurai. We are heading out.\Don't die. response:	Good.
context: Huh?\Ya like it, right? Keep that one.\We'll also be leaving the Gatling gun here. With no bullets, it ain't worth crap.\Ya keep talking about incredible things like making guns and bullets, right?\If you perfect it, pass some on. But I am not expecting anything.\Alright, Samurai. We are heading out.\Don't die.\Good. response:	You all are good soldiers.
context: Ya like it, right? Keep that one.\We'll also be leaving the Gatling gun here. With no bullets, it ain't worth crap.\Ya keep talking about incredible things like making guns and bullets, right?\If you perfect it, pass some on. But I am not expecting anything.\Alright, Samurai. We are heading out.\Don't die.\Good.\You all are good soldiers. response:	Castle Town
context: We'll also be leaving the Gatling gun here. With no bullets, it ain't worth crap.\Ya keep talking about incredible things like making guns and bullets, right?\If you perfect it, pass some on. But I am not expecting anything.\Alright, Samurai. We are heading out.\Don't die.\Good.\You all are good soldiers.\Castle Town response:	Armed Guards Corps
context: Ya keep talking about incredible things like making guns and bullets, right?\If you perfect it, pass some on. But I am not expecting anything.\Alright, Samurai. We are heading out.\Don't die.\Good.\You all are good soldiers.\Castle Town\Armed Guards Corps response:	Eating in the Presence of the Enemy
context: If you perfect it, pass some on. But I am not expecting anything.\Alright, Samurai. We are heading out.\Don't die.\Good.\You all are good soldiers.\Castle Town\Armed Guards Corps\Eating in the Presence of the Enemy response:	Act 9 Serious Bomber
