context: watashi ga umareta asa no machi yuki no naka ni umoreta response:	sore wa sore wa chiisai te de aozora wo aoida
context: Um...\Nomiya-san?\This is the third time I've seen you wake up.\Oh, you have bread...\Here you go.\Thanks for the meal...\Oh, it's good...\Once you finish eating those, let's go see the sand dunes. response:	Sand dunes?
context: Nomiya-san?\This is the third time I've seen you wake up.\Oh, you have bread...\Here you go.\Thanks for the meal...\Oh, it's good...\Once you finish eating those, let's go see the sand dunes.\Sand dunes? response:	You have some time until your train leaves, right?
context: This is the third time I've seen you wake up.\Oh, you have bread...\Here you go.\Thanks for the meal...\Oh, it's good...\Once you finish eating those, let's go see the sand dunes.\Sand dunes?\You have some time until your train leaves, right? response:	Wow!
context: Oh, you have bread...\Here you go.\Thanks for the meal...\Oh, it's good...\Once you finish eating those, let's go see the sand dunes.\Sand dunes?\You have some time until your train leaves, right?\Wow! response:	They're huge when you see them up close!
context: Here you go.\Thanks for the meal...\Oh, it's good...\Once you finish eating those, let's go see the sand dunes.\Sand dunes?\You have some time until your train leaves, right?\Wow!\They're huge when you see them up close! response:	It's amazing that there's a place like this in Japan.
context: Thanks for the meal...\Oh, it's good...\Once you finish eating those, let's go see the sand dunes.\Sand dunes?\You have some time until your train leaves, right?\Wow!\They're huge when you see them up close!\It's amazing that there's a place like this in Japan. response:	You should take off your shoes.
context: Oh, it's good...\Once you finish eating those, let's go see the sand dunes.\Sand dunes?\You have some time until your train leaves, right?\Wow!\They're huge when you see them up close!\It's amazing that there's a place like this in Japan.\You should take off your shoes. response:	Once you get sand in them, you can't get it out, since the grains are too fine.
context: Once you finish eating those, let's go see the sand dunes.\Sand dunes?\You have some time until your train leaves, right?\Wow!\They're huge when you see them up close!\It's amazing that there's a place like this in Japan.\You should take off your shoes.\Once you get sand in them, you can't get it out, since the grains are too fine. response:	Oh, that's right. Where were you yesterday, Nomiya-san?
context: Sand dunes?\You have some time until your train leaves, right?\Wow!\They're huge when you see them up close!\It's amazing that there's a place like this in Japan.\You should take off your shoes.\Once you get sand in them, you can't get it out, since the grains are too fine.\Oh, that's right. Where were you yesterday, Nomiya-san? response:	Oh, I was in Tokyo.
context: You have some time until your train leaves, right?\Wow!\They're huge when you see them up close!\It's amazing that there's a place like this in Japan.\You should take off your shoes.\Once you get sand in them, you can't get it out, since the grains are too fine.\Oh, that's right. Where were you yesterday, Nomiya-san?\Oh, I was in Tokyo. response:	Huh, Tokyo?
context: Wow!\They're huge when you see them up close!\It's amazing that there's a place like this in Japan.\You should take off your shoes.\Once you get sand in them, you can't get it out, since the grains are too fine.\Oh, that's right. Where were you yesterday, Nomiya-san?\Oh, I was in Tokyo.\Huh, Tokyo? response:	Was it for work?
context: They're huge when you see them up close!\It's amazing that there's a place like this in Japan.\You should take off your shoes.\Once you get sand in them, you can't get it out, since the grains are too fine.\Oh, that's right. Where were you yesterday, Nomiya-san?\Oh, I was in Tokyo.\Huh, Tokyo?\Was it for work? response:	I went to see you.
context: It's amazing that there's a place like this in Japan.\You should take off your shoes.\Once you get sand in them, you can't get it out, since the grains are too fine.\Oh, that's right. Where were you yesterday, Nomiya-san?\Oh, I was in Tokyo.\Huh, Tokyo?\Was it for work?\I went to see you. response:	So what's the real reason?
context: You should take off your shoes.\Once you get sand in them, you can't get it out, since the grains are too fine.\Oh, that's right. Where were you yesterday, Nomiya-san?\Oh, I was in Tokyo.\Huh, Tokyo?\Was it for work?\I went to see you.\So what's the real reason? response:	Did something happen?
context: Once you get sand in them, you can't get it out, since the grains are too fine.\Oh, that's right. Where were you yesterday, Nomiya-san?\Oh, I was in Tokyo.\Huh, Tokyo?\Was it for work?\I went to see you.\So what's the real reason?\Did something happen? response:	You were sobbing when I called you.
context: Oh, that's right. Where were you yesterday, Nomiya-san?\Oh, I was in Tokyo.\Huh, Tokyo?\Was it for work?\I went to see you.\So what's the real reason?\Did something happen?\You were sobbing when I called you. response:	I-I wasn't!
context: Oh, I was in Tokyo.\Huh, Tokyo?\Was it for work?\I went to see you.\So what's the real reason?\Did something happen?\You were sobbing when I called you.\I-I wasn't! response:	Really? Then it must've been after I got off the phone with you.
context: Huh, Tokyo?\Was it for work?\I went to see you.\So what's the real reason?\Did something happen?\You were sobbing when I called you.\I-I wasn't!\Really? Then it must've been after I got off the phone with you. response:	H-H-H-H-How? Nomiya-san, how did you...
context: Was it for work?\I went to see you.\So what's the real reason?\Did something happen?\You were sobbing when I called you.\I-I wasn't!\Really? Then it must've been after I got off the phone with you.\H-H-H-H-How? Nomiya-san, how did you... response:	Oh, I wonder why...
context: I went to see you.\So what's the real reason?\Did something happen?\You were sobbing when I called you.\I-I wasn't!\Really? Then it must've been after I got off the phone with you.\H-H-H-H-How? Nomiya-san, how did you...\Oh, I wonder why... response:	I know.
context: So what's the real reason?\Did something happen?\You were sobbing when I called you.\I-I wasn't!\Really? Then it must've been after I got off the phone with you.\H-H-H-H-How? Nomiya-san, how did you...\Oh, I wonder why...\I know. response:	I mean, I've be watching you all this time.
context: Did something happen?\You were sobbing when I called you.\I-I wasn't!\Really? Then it must've been after I got off the phone with you.\H-H-H-H-How? Nomiya-san, how did you...\Oh, I wonder why...\I know.\I mean, I've be watching you all this time. response:	You just didn't notice because you were always looking at Mayama.
context: You were sobbing when I called you.\I-I wasn't!\Really? Then it must've been after I got off the phone with you.\H-H-H-H-How? Nomiya-san, how did you...\Oh, I wonder why...\I know.\I mean, I've be watching you all this time.\You just didn't notice because you were always looking at Mayama. response:	Yamada-san...
context: I-I wasn't!\Really? Then it must've been after I got off the phone with you.\H-H-H-H-How? Nomiya-san, how did you...\Oh, I wonder why...\I know.\I mean, I've be watching you all this time.\You just didn't notice because you were always looking at Mayama.\Yamada-san... response:	The guy that you're in love with is going to go far away with another woman.
context: Really? Then it must've been after I got off the phone with you.\H-H-H-H-How? Nomiya-san, how did you...\Oh, I wonder why...\I know.\I mean, I've be watching you all this time.\You just didn't notice because you were always looking at Mayama.\Yamada-san...\The guy that you're in love with is going to go far away with another woman. response:	Even so, I'm not going to say anything.
context: H-H-H-H-How? Nomiya-san, how did you...\Oh, I wonder why...\I know.\I mean, I've be watching you all this time.\You just didn't notice because you were always looking at Mayama.\Yamada-san...\The guy that you're in love with is going to go far away with another woman.\Even so, I'm not going to say anything. response:	I bet you still have a lot of crying to do...
context: Oh, I wonder why...\I know.\I mean, I've be watching you all this time.\You just didn't notice because you were always looking at Mayama.\Yamada-san...\The guy that you're in love with is going to go far away with another woman.\Even so, I'm not going to say anything.\I bet you still have a lot of crying to do... response:	Once you're crushed, I'll show up with an understanding expression and listen to what you have to say.
context: I know.\I mean, I've be watching you all this time.\You just didn't notice because you were always looking at Mayama.\Yamada-san...\The guy that you're in love with is going to go far away with another woman.\Even so, I'm not going to say anything.\I bet you still have a lot of crying to do...\Once you're crushed, I'll show up with an understanding expression and listen to what you have to say. response:	You must've cried your heart out already...
context: I mean, I've be watching you all this time.\You just didn't notice because you were always looking at Mayama.\Yamada-san...\The guy that you're in love with is going to go far away with another woman.\Even so, I'm not going to say anything.\I bet you still have a lot of crying to do...\Once you're crushed, I'll show up with an understanding expression and listen to what you have to say.\You must've cried your heart out already... response:	I just want to speak kind words to you and caution you a little.
context: You just didn't notice because you were always looking at Mayama.\Yamada-san...\The guy that you're in love with is going to go far away with another woman.\Even so, I'm not going to say anything.\I bet you still have a lot of crying to do...\Once you're crushed, I'll show up with an understanding expression and listen to what you have to say.\You must've cried your heart out already...\I just want to speak kind words to you and caution you a little. response:	But you still need to cry even more...
context: Yamada-san...\The guy that you're in love with is going to go far away with another woman.\Even so, I'm not going to say anything.\I bet you still have a lot of crying to do...\Once you're crushed, I'll show up with an understanding expression and listen to what you have to say.\You must've cried your heart out already...\I just want to speak kind words to you and caution you a little.\But you still need to cry even more... response:	And you'll come to be by my side.
context: The guy that you're in love with is going to go far away with another woman.\Even so, I'm not going to say anything.\I bet you still have a lot of crying to do...\Once you're crushed, I'll show up with an understanding expression and listen to what you have to say.\You must've cried your heart out already...\I just want to speak kind words to you and caution you a little.\But you still need to cry even more...\And you'll come to be by my side. response:	But you'll probably choose to cry...
context: Even so, I'm not going to say anything.\I bet you still have a lot of crying to do...\Once you're crushed, I'll show up with an understanding expression and listen to what you have to say.\You must've cried your heart out already...\I just want to speak kind words to you and caution you a little.\But you still need to cry even more...\And you'll come to be by my side.\But you'll probably choose to cry... response:	Somewhere far away, where I can't console you...
context: I bet you still have a lot of crying to do...\Once you're crushed, I'll show up with an understanding expression and listen to what you have to say.\You must've cried your heart out already...\I just want to speak kind words to you and caution you a little.\But you still need to cry even more...\And you'll come to be by my side.\But you'll probably choose to cry...\Somewhere far away, where I can't console you... response:	All alone.
context: Once you're crushed, I'll show up with an understanding expression and listen to what you have to say.\You must've cried your heart out already...\I just want to speak kind words to you and caution you a little.\But you still need to cry even more...\And you'll come to be by my side.\But you'll probably choose to cry...\Somewhere far away, where I can't console you...\All alone. response:	It was a lot of fun!
context: You must've cried your heart out already...\I just want to speak kind words to you and caution you a little.\But you still need to cry even more...\And you'll come to be by my side.\But you'll probably choose to cry...\Somewhere far away, where I can't console you...\All alone.\It was a lot of fun! response:	And you bought me so many souvenirs...
context: I just want to speak kind words to you and caution you a little.\But you still need to cry even more...\And you'll come to be by my side.\But you'll probably choose to cry...\Somewhere far away, where I can't console you...\All alone.\It was a lot of fun!\And you bought me so many souvenirs... response:	Thank you so much.
context: But you still need to cry even more...\And you'll come to be by my side.\But you'll probably choose to cry...\Somewhere far away, where I can't console you...\All alone.\It was a lot of fun!\And you bought me so many souvenirs...\Thank you so much. response:	I'm glad that I saw the sand dunes.
context: And you'll come to be by my side.\But you'll probably choose to cry...\Somewhere far away, where I can't console you...\All alone.\It was a lot of fun!\And you bought me so many souvenirs...\Thank you so much.\I'm glad that I saw the sand dunes. response:	They were beautiful.
context: But you'll probably choose to cry...\Somewhere far away, where I can't console you...\All alone.\It was a lot of fun!\And you bought me so many souvenirs...\Thank you so much.\I'm glad that I saw the sand dunes.\They were beautiful. response:	I'm starting to feel better, so I'll do my best!
context: Somewhere far away, where I can't console you...\All alone.\It was a lot of fun!\And you bought me so many souvenirs...\Thank you so much.\I'm glad that I saw the sand dunes.\They were beautiful.\I'm starting to feel better, so I'll do my best! response:	Nomiya-san, please watch out for your health and do your best at work.
context: All alone.\It was a lot of fun!\And you bought me so many souvenirs...\Thank you so much.\I'm glad that I saw the sand dunes.\They were beautiful.\I'm starting to feel better, so I'll do my best!\Nomiya-san, please watch out for your health and do your best at work. response:	Um, well then.
context: It was a lot of fun!\And you bought me so many souvenirs...\Thank you so much.\I'm glad that I saw the sand dunes.\They were beautiful.\I'm starting to feel better, so I'll do my best!\Nomiya-san, please watch out for your health and do your best at work.\Um, well then. response:	Yamada-san.
context: And you bought me so many souvenirs...\Thank you so much.\I'm glad that I saw the sand dunes.\They were beautiful.\I'm starting to feel better, so I'll do my best!\Nomiya-san, please watch out for your health and do your best at work.\Um, well then.\Yamada-san. response:	When you feel helpless, please call me.
context: Thank you so much.\I'm glad that I saw the sand dunes.\They were beautiful.\I'm starting to feel better, so I'll do my best!\Nomiya-san, please watch out for your health and do your best at work.\Um, well then.\Yamada-san.\When you feel helpless, please call me. response:	S-Sure.
context: I'm glad that I saw the sand dunes.\They were beautiful.\I'm starting to feel better, so I'll do my best!\Nomiya-san, please watch out for your health and do your best at work.\Um, well then.\Yamada-san.\When you feel helpless, please call me.\S-Sure. response:	But why are you saying that?
context: They were beautiful.\I'm starting to feel better, so I'll do my best!\Nomiya-san, please watch out for your health and do your best at work.\Um, well then.\Yamada-san.\When you feel helpless, please call me.\S-Sure.\But why are you saying that? response:	Why?
context: I'm starting to feel better, so I'll do my best!\Nomiya-san, please watch out for your health and do your best at work.\Um, well then.\Yamada-san.\When you feel helpless, please call me.\S-Sure.\But why are you saying that?\Why? response:	It's because I'm in love with you!
context: Nomiya-san, please watch out for your health and do your best at work.\Um, well then.\Yamada-san.\When you feel helpless, please call me.\S-Sure.\But why are you saying that?\Why?\It's because I'm in love with you! response:	The train on platform 4 is departing.
context: Um, well then.\Yamada-san.\When you feel helpless, please call me.\S-Sure.\But why are you saying that?\Why?\It's because I'm in love with you!\The train on platform 4 is departing. response:	Please be careful of the closing doors.
context: Yamada-san.\When you feel helpless, please call me.\S-Sure.\But why are you saying that?\Why?\It's because I'm in love with you!\The train on platform 4 is departing.\Please be careful of the closing doors. response:	What am I being all honest for?
context: When you feel helpless, please call me.\S-Sure.\But why are you saying that?\Why?\It's because I'm in love with you!\The train on platform 4 is departing.\Please be careful of the closing doors.\What am I being all honest for? response:	Nomiya...
context: S-Sure.\But why are you saying that?\Why?\It's because I'm in love with you!\The train on platform 4 is departing.\Please be careful of the closing doors.\What am I being all honest for?\Nomiya... response:	This is the pits...
context: But why are you saying that?\Why?\It's because I'm in love with you!\The train on platform 4 is departing.\Please be careful of the closing doors.\What am I being all honest for?\Nomiya...\This is the pits... response:	Please wait a moment (processing capacity exceeded)
context: Why?\It's because I'm in love with you!\The train on platform 4 is departing.\Please be careful of the closing doors.\What am I being all honest for?\Nomiya...\This is the pits...\Please wait a moment (processing capacity exceeded) response:	Nomiya, I'm incredibly moved right now!
context: It's because I'm in love with you!\The train on platform 4 is departing.\Please be careful of the closing doors.\What am I being all honest for?\Nomiya...\This is the pits...\Please wait a moment (processing capacity exceeded)\Nomiya, I'm incredibly moved right now! response:	Nomiya Takumi - re-equipped with the suit of adolescence!!
context: The train on platform 4 is departing.\Please be careful of the closing doors.\What am I being all honest for?\Nomiya...\This is the pits...\Please wait a moment (processing capacity exceeded)\Nomiya, I'm incredibly moved right now!\Nomiya Takumi - re-equipped with the suit of adolescence!! response:	We're going to drink the night away!
context: Please be careful of the closing doors.\What am I being all honest for?\Nomiya...\This is the pits...\Please wait a moment (processing capacity exceeded)\Nomiya, I'm incredibly moved right now!\Nomiya Takumi - re-equipped with the suit of adolescence!!\We're going to drink the night away! response:	All hands, return to Kanto, dammit!
context: What am I being all honest for?\Nomiya...\This is the pits...\Please wait a moment (processing capacity exceeded)\Nomiya, I'm incredibly moved right now!\Nomiya Takumi - re-equipped with the suit of adolescence!!\We're going to drink the night away!\All hands, return to Kanto, dammit! response:	Don't lose sight of her, dammit!
context: Nomiya...\This is the pits...\Please wait a moment (processing capacity exceeded)\Nomiya, I'm incredibly moved right now!\Nomiya Takumi - re-equipped with the suit of adolescence!!\We're going to drink the night away!\All hands, return to Kanto, dammit!\Don't lose sight of her, dammit! response:	Return at once, dammit!
context: This is the pits...\Please wait a moment (processing capacity exceeded)\Nomiya, I'm incredibly moved right now!\Nomiya Takumi - re-equipped with the suit of adolescence!!\We're going to drink the night away!\All hands, return to Kanto, dammit!\Don't lose sight of her, dammit!\Return at once, dammit! response:	We're calling for backup, dammit!
context: Please wait a moment (processing capacity exceeded)\Nomiya, I'm incredibly moved right now!\Nomiya Takumi - re-equipped with the suit of adolescence!!\We're going to drink the night away!\All hands, return to Kanto, dammit!\Don't lose sight of her, dammit!\Return at once, dammit!\We're calling for backup, dammit! response:	The princess is in a pinch, dammit!
context: Nomiya, I'm incredibly moved right now!\Nomiya Takumi - re-equipped with the suit of adolescence!!\We're going to drink the night away!\All hands, return to Kanto, dammit!\Don't lose sight of her, dammit!\Return at once, dammit!\We're calling for backup, dammit!\The princess is in a pinch, dammit! response:	arifurete iru kimochi nante sa
context: Nomiya Takumi - re-equipped with the suit of adolescence!!\We're going to drink the night away!\All hands, return to Kanto, dammit!\Don't lose sight of her, dammit!\Return at once, dammit!\We're calling for backup, dammit!\The princess is in a pinch, dammit!\arifurete iru kimochi nante sa response:	It would be so much easier...
context: We're going to drink the night away!\All hands, return to Kanto, dammit!\Don't lose sight of her, dammit!\Return at once, dammit!\We're calling for backup, dammit!\The princess is in a pinch, dammit!\arifurete iru kimochi nante sa\It would be so much easier... response:	nanimo iwazu ni isso kieteshimaeba
context: All hands, return to Kanto, dammit!\Don't lose sight of her, dammit!\Return at once, dammit!\We're calling for backup, dammit!\The princess is in a pinch, dammit!\arifurete iru kimochi nante sa\It would be so much easier...\nanimo iwazu ni isso kieteshimaeba response:	raku ni nareru no ni
context: Don't lose sight of her, dammit!\Return at once, dammit!\We're calling for backup, dammit!\The princess is in a pinch, dammit!\arifurete iru kimochi nante sa\It would be so much easier...\nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni response:	sorezore no michi wo yuku sono wakaremichi
context: Return at once, dammit!\We're calling for backup, dammit!\The princess is in a pinch, dammit!\arifurete iru kimochi nante sa\It would be so much easier...\nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi response:	At the crossroads where we split ways...
context: We're calling for backup, dammit!\The princess is in a pinch, dammit!\arifurete iru kimochi nante sa\It would be so much easier...\nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways... response:	mou nidoto au koto no nai deai wa kanashisugiru
context: The princess is in a pinch, dammit!\arifurete iru kimochi nante sa\It would be so much easier...\nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru response:	tarinai kimochi wo mochiyotte
context: arifurete iru kimochi nante sa\It would be so much easier...\nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte response:	Despite adding the emotions that are lacking...
context: It would be so much easier...\nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte\Despite adding the emotions that are lacking... response:	atatameta saki kara hieteitte
context: nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte\Despite adding the emotions that are lacking...\atatameta saki kara hieteitte response:	sonna hazu naitte shinjiteru
context: raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte\Despite adding the emotions that are lacking...\atatameta saki kara hieteitte\sonna hazu naitte shinjiteru response:	ittai itsumade onaji kotoba wo kakaekondenda
context: sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte\Despite adding the emotions that are lacking...\atatameta saki kara hieteitte\sonna hazu naitte shinjiteru\ittai itsumade onaji kotoba wo kakaekondenda response:	Just how long am I going to brood over the same word?
context: At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte\Despite adding the emotions that are lacking...\atatameta saki kara hieteitte\sonna hazu naitte shinjiteru\ittai itsumade onaji kotoba wo kakaekondenda\Just how long am I going to brood over the same word? response:	kakekondenda
context: mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte\Despite adding the emotions that are lacking...\atatameta saki kara hieteitte\sonna hazu naitte shinjiteru\ittai itsumade onaji kotoba wo kakaekondenda\Just how long am I going to brood over the same word?\kakekondenda response:	How long...?
context: tarinai kimochi wo mochiyotte\Despite adding the emotions that are lacking...\atatameta saki kara hieteitte\sonna hazu naitte shinjiteru\ittai itsumade onaji kotoba wo kakaekondenda\Just how long am I going to brood over the same word?\kakekondenda\How long...? response:	Next episode: I won't let you go anywhere.
