context: I say yes response:	Stay with me
context: Step aside!\Michel! Stop the futile resistance!\Captain, were you suspecting me from the beginning?\I respected your hard work.\There was much mystery in your background,\but I trusted you as a swordswoman.\But if the culprit behind the incidents at the castle and today's case were the same individual,\I realised that it had to be someone close to me. response:	What?! You could've told me, then!
context: Michel! Stop the futile resistance!\Captain, were you suspecting me from the beginning?\I respected your hard work.\There was much mystery in your background,\but I trusted you as a swordswoman.\But if the culprit behind the incidents at the castle and today's case were the same individual,\I realised that it had to be someone close to me.\What?! You could've told me, then! response:	You need to use a real sword, right?
context: Captain, were you suspecting me from the beginning?\I respected your hard work.\There was much mystery in your background,\but I trusted you as a swordswoman.\But if the culprit behind the incidents at the castle and today's case were the same individual,\I realised that it had to be someone close to me.\What?! You could've told me, then!\You need to use a real sword, right? response:	Don't get in my way.
context: I respected your hard work.\There was much mystery in your background,\but I trusted you as a swordswoman.\But if the culprit behind the incidents at the castle and today's case were the same individual,\I realised that it had to be someone close to me.\What?! You could've told me, then!\You need to use a real sword, right?\Don't get in my way. response:	I won't be a loser forever!
context: There was much mystery in your background,\but I trusted you as a swordswoman.\But if the culprit behind the incidents at the castle and today's case were the same individual,\I realised that it had to be someone close to me.\What?! You could've told me, then!\You need to use a real sword, right?\Don't get in my way.\I won't be a loser forever! response:	He did it!
context: but I trusted you as a swordswoman.\But if the culprit behind the incidents at the castle and today's case were the same individual,\I realised that it had to be someone close to me.\What?! You could've told me, then!\You need to use a real sword, right?\Don't get in my way.\I won't be a loser forever!\He did it! response:	Damn you!
context: But if the culprit behind the incidents at the castle and today's case were the same individual,\I realised that it had to be someone close to me.\What?! You could've told me, then!\You need to use a real sword, right?\Don't get in my way.\I won't be a loser forever!\He did it!\Damn you! response:	That's far enough!
context: I realised that it had to be someone close to me.\What?! You could've told me, then!\You need to use a real sword, right?\Don't get in my way.\I won't be a loser forever!\He did it!\Damn you!\That's far enough! response:	Looks like the case is closed.
context: What?! You could've told me, then!\You need to use a real sword, right?\Don't get in my way.\I won't be a loser forever!\He did it!\Damn you!\That's far enough!\Looks like the case is closed. response:	Cattleya, I'm sure you can't sleep here, so come to my room.
context: You need to use a real sword, right?\Don't get in my way.\I won't be a loser forever!\He did it!\Damn you!\That's far enough!\Looks like the case is closed.\Cattleya, I'm sure you can't sleep here, so come to my room. response:	Thank you, Onee-sama.
context: Don't get in my way.\I won't be a loser forever!\He did it!\Damn you!\That's far enough!\Looks like the case is closed.\Cattleya, I'm sure you can't sleep here, so come to my room.\Thank you, Onee-sama. response:	Louise, you should go to bed, too.
context: I won't be a loser forever!\He did it!\Damn you!\That's far enough!\Looks like the case is closed.\Cattleya, I'm sure you can't sleep here, so come to my room.\Thank you, Onee-sama.\Louise, you should go to bed, too. response:	It's no time for a child to be awake.
context: He did it!\Damn you!\That's far enough!\Looks like the case is closed.\Cattleya, I'm sure you can't sleep here, so come to my room.\Thank you, Onee-sama.\Louise, you should go to bed, too.\It's no time for a child to be awake. response:	Child?
context: Damn you!\That's far enough!\Looks like the case is closed.\Cattleya, I'm sure you can't sleep here, so come to my room.\Thank you, Onee-sama.\Louise, you should go to bed, too.\It's no time for a child to be awake.\Child? response:	Geez, Onee-sama...
context: That's far enough!\Looks like the case is closed.\Cattleya, I'm sure you can't sleep here, so come to my room.\Thank you, Onee-sama.\Louise, you should go to bed, too.\It's no time for a child to be awake.\Child?\Geez, Onee-sama... response:	I'm the one who was betrayed!
context: Looks like the case is closed.\Cattleya, I'm sure you can't sleep here, so come to my room.\Thank you, Onee-sama.\Louise, you should go to bed, too.\It's no time for a child to be awake.\Child?\Geez, Onee-sama...\I'm the one who was betrayed! response:	Ten years ago, my father was a Legal Affairs Committee counsellor.
context: Cattleya, I'm sure you can't sleep here, so come to my room.\Thank you, Onee-sama.\Louise, you should go to bed, too.\It's no time for a child to be awake.\Child?\Geez, Onee-sama...\I'm the one who was betrayed!\Ten years ago, my father was a Legal Affairs Committee counsellor. response:	He was accused of being the leader of the graft...
context: Thank you, Onee-sama.\Louise, you should go to bed, too.\It's no time for a child to be awake.\Child?\Geez, Onee-sama...\I'm the one who was betrayed!\Ten years ago, my father was a Legal Affairs Committee counsellor.\He was accused of being the leader of the graft... response:	He said he was betrayed by his country and then committed suicide.
context: Louise, you should go to bed, too.\It's no time for a child to be awake.\Child?\Geez, Onee-sama...\I'm the one who was betrayed!\Ten years ago, my father was a Legal Affairs Committee counsellor.\He was accused of being the leader of the graft...\He said he was betrayed by his country and then committed suicide. response:	Mother followed him afterwards.
context: It's no time for a child to be awake.\Child?\Geez, Onee-sama...\I'm the one who was betrayed!\Ten years ago, my father was a Legal Affairs Committee counsellor.\He was accused of being the leader of the graft...\He said he was betrayed by his country and then committed suicide.\Mother followed him afterwards. response:	I was left alone, without a place to call home, wandering about the country.
context: Child?\Geez, Onee-sama...\I'm the one who was betrayed!\Ten years ago, my father was a Legal Affairs Committee counsellor.\He was accused of being the leader of the graft...\He said he was betrayed by his country and then committed suicide.\Mother followed him afterwards.\I was left alone, without a place to call home, wandering about the country. response:	I understand that.
context: Geez, Onee-sama...\I'm the one who was betrayed!\Ten years ago, my father was a Legal Affairs Committee counsellor.\He was accused of being the leader of the graft...\He said he was betrayed by his country and then committed suicide.\Mother followed him afterwards.\I was left alone, without a place to call home, wandering about the country.\I understand that. response:	You understand?
context: I'm the one who was betrayed!\Ten years ago, my father was a Legal Affairs Committee counsellor.\He was accused of being the leader of the graft...\He said he was betrayed by his country and then committed suicide.\Mother followed him afterwards.\I was left alone, without a place to call home, wandering about the country.\I understand that.\You understand? response:	My home town was razed, and I, too, was the sole survivor.
context: Ten years ago, my father was a Legal Affairs Committee counsellor.\He was accused of being the leader of the graft...\He said he was betrayed by his country and then committed suicide.\Mother followed him afterwards.\I was left alone, without a place to call home, wandering about the country.\I understand that.\You understand?\My home town was razed, and I, too, was the sole survivor. response:	But I never held undue resentment against Her Highness!
context: He was accused of being the leader of the graft...\He said he was betrayed by his country and then committed suicide.\Mother followed him afterwards.\I was left alone, without a place to call home, wandering about the country.\I understand that.\You understand?\My home town was razed, and I, too, was the sole survivor.\But I never held undue resentment against Her Highness! response:	What did she ever do for us?
context: He said he was betrayed by his country and then committed suicide.\Mother followed him afterwards.\I was left alone, without a place to call home, wandering about the country.\I understand that.\You understand?\My home town was razed, and I, too, was the sole survivor.\But I never held undue resentment against Her Highness!\What did she ever do for us? response:	Even if it means borrowing Albion's power,
context: Mother followed him afterwards.\I was left alone, without a place to call home, wandering about the country.\I understand that.\You understand?\My home town was razed, and I, too, was the sole survivor.\But I never held undue resentment against Her Highness!\What did she ever do for us?\Even if it means borrowing Albion's power, response:	unless we destroy the royal family, this country will remain rotten!
context: I was left alone, without a place to call home, wandering about the country.\I understand that.\You understand?\My home town was razed, and I, too, was the sole survivor.\But I never held undue resentment against Her Highness!\What did she ever do for us?\Even if it means borrowing Albion's power,\unless we destroy the royal family, this country will remain rotten! response:	No!
context: I understand that.\You understand?\My home town was razed, and I, too, was the sole survivor.\But I never held undue resentment against Her Highness!\What did she ever do for us?\Even if it means borrowing Albion's power,\unless we destroy the royal family, this country will remain rotten!\No! response:	The ones we must fight are the ones who monopolise this country's authority and deceive the Queen!
context: You understand?\My home town was razed, and I, too, was the sole survivor.\But I never held undue resentment against Her Highness!\What did she ever do for us?\Even if it means borrowing Albion's power,\unless we destroy the royal family, this country will remain rotten!\No!\The ones we must fight are the ones who monopolise this country's authority and deceive the Queen! response:	Spill it! Whose orders were you following?!
context: My home town was razed, and I, too, was the sole survivor.\But I never held undue resentment against Her Highness!\What did she ever do for us?\Even if it means borrowing Albion's power,\unless we destroy the royal family, this country will remain rotten!\No!\The ones we must fight are the ones who monopolise this country's authority and deceive the Queen!\Spill it! Whose orders were you following?! response:	An old friend of my father's.
context: But I never held undue resentment against Her Highness!\What did she ever do for us?\Even if it means borrowing Albion's power,\unless we destroy the royal family, this country will remain rotten!\No!\The ones we must fight are the ones who monopolise this country's authority and deceive the Queen!\Spill it! Whose orders were you following?!\An old friend of my father's. response:	I can't say any more than that.
context: What did she ever do for us?\Even if it means borrowing Albion's power,\unless we destroy the royal family, this country will remain rotten!\No!\The ones we must fight are the ones who monopolise this country's authority and deceive the Queen!\Spill it! Whose orders were you following?!\An old friend of my father's.\I can't say any more than that. response:	Friend?
context: Even if it means borrowing Albion's power,\unless we destroy the royal family, this country will remain rotten!\No!\The ones we must fight are the ones who monopolise this country's authority and deceive the Queen!\Spill it! Whose orders were you following?!\An old friend of my father's.\I can't say any more than that.\Friend? response:	Yes. He believed in my father's innocence,
context: unless we destroy the royal family, this country will remain rotten!\No!\The ones we must fight are the ones who monopolise this country's authority and deceive the Queen!\Spill it! Whose orders were you following?!\An old friend of my father's.\I can't say any more than that.\Friend?\Yes. He believed in my father's innocence, response:	and took me in when I was left alone.
context: No!\The ones we must fight are the ones who monopolise this country's authority and deceive the Queen!\Spill it! Whose orders were you following?!\An old friend of my father's.\I can't say any more than that.\Friend?\Yes. He believed in my father's innocence,\and took me in when I was left alone. response:	Lishman, the Chair President of Legal Affairs.
context: The ones we must fight are the ones who monopolise this country's authority and deceive the Queen!\Spill it! Whose orders were you following?!\An old friend of my father's.\I can't say any more than that.\Friend?\Yes. He believed in my father's innocence,\and took me in when I was left alone.\Lishman, the Chair President of Legal Affairs. response:	That case ten years ago.
context: Spill it! Whose orders were you following?!\An old friend of my father's.\I can't say any more than that.\Friend?\Yes. He believed in my father's innocence,\and took me in when I was left alone.\Lishman, the Chair President of Legal Affairs.\That case ten years ago. response:	I don't have solid proof, but the true leader of the graft was probably Lishman.
context: An old friend of my father's.\I can't say any more than that.\Friend?\Yes. He believed in my father's innocence,\and took me in when I was left alone.\Lishman, the Chair President of Legal Affairs.\That case ten years ago.\I don't have solid proof, but the true leader of the graft was probably Lishman. response:	What?
context: I can't say any more than that.\Friend?\Yes. He believed in my father's innocence,\and took me in when I was left alone.\Lishman, the Chair President of Legal Affairs.\That case ten years ago.\I don't have solid proof, but the true leader of the graft was probably Lishman.\What? response:	The one who cornered your father into death was Lishman.
context: Friend?\Yes. He believed in my father's innocence,\and took me in when I was left alone.\Lishman, the Chair President of Legal Affairs.\That case ten years ago.\I don't have solid proof, but the true leader of the graft was probably Lishman.\What?\The one who cornered your father into death was Lishman. response:	You're lying!
context: Yes. He believed in my father's innocence,\and took me in when I was left alone.\Lishman, the Chair President of Legal Affairs.\That case ten years ago.\I don't have solid proof, but the true leader of the graft was probably Lishman.\What?\The one who cornered your father into death was Lishman.\You're lying! response:	Stop making things up!
context: and took me in when I was left alone.\Lishman, the Chair President of Legal Affairs.\That case ten years ago.\I don't have solid proof, but the true leader of the graft was probably Lishman.\What?\The one who cornered your father into death was Lishman.\You're lying!\Stop making things up! response:	I'm not lying.
context: Lishman, the Chair President of Legal Affairs.\That case ten years ago.\I don't have solid proof, but the true leader of the graft was probably Lishman.\What?\The one who cornered your father into death was Lishman.\You're lying!\Stop making things up!\I'm not lying. response:	I've searched everything concerning him.
context: That case ten years ago.\I don't have solid proof, but the true leader of the graft was probably Lishman.\What?\The one who cornered your father into death was Lishman.\You're lying!\Stop making things up!\I'm not lying.\I've searched everything concerning him. response:	Why?
context: I don't have solid proof, but the true leader of the graft was probably Lishman.\What?\The one who cornered your father into death was Lishman.\You're lying!\Stop making things up!\I'm not lying.\I've searched everything concerning him.\Why? response:	Because Lishman is my foe!
context: What?\The one who cornered your father into death was Lishman.\You're lying!\Stop making things up!\I'm not lying.\I've searched everything concerning him.\Why?\Because Lishman is my foe! response:	It's already morning.
context: The one who cornered your father into death was Lishman.\You're lying!\Stop making things up!\I'm not lying.\I've searched everything concerning him.\Why?\Because Lishman is my foe!\It's already morning. response:	Let's go to bed already.
context: You're lying!\Stop making things up!\I'm not lying.\I've searched everything concerning him.\Why?\Because Lishman is my foe!\It's already morning.\Let's go to bed already. response:	Saito.
context: Stop making things up!\I'm not lying.\I've searched everything concerning him.\Why?\Because Lishman is my foe!\It's already morning.\Let's go to bed already.\Saito. response:	Haven't you forgotten three important things?
context: I'm not lying.\I've searched everything concerning him.\Why?\Because Lishman is my foe!\It's already morning.\Let's go to bed already.\Saito.\Haven't you forgotten three important things? response:	Huh? Three?
context: I've searched everything concerning him.\Why?\Because Lishman is my foe!\It's already morning.\Let's go to bed already.\Saito.\Haven't you forgotten three important things?\Huh? Three? response:	How you were doing something with that maid.
context: Why?\Because Lishman is my foe!\It's already morning.\Let's go to bed already.\Saito.\Haven't you forgotten three important things?\Huh? Three?\How you were doing something with that maid. response:	How you were helping with Agnes' search without telling me anything.
context: Because Lishman is my foe!\It's already morning.\Let's go to bed already.\Saito.\Haven't you forgotten three important things?\Huh? Three?\How you were doing something with that maid.\How you were helping with Agnes' search without telling me anything. response:	How you snuck into Eleonore-oneesama's bedroom.
context: It's already morning.\Let's go to bed already.\Saito.\Haven't you forgotten three important things?\Huh? Three?\How you were doing something with that maid.\How you were helping with Agnes' search without telling me anything.\How you snuck into Eleonore-oneesama's bedroom. response:	How you even stepped into Chii-neesama's room.
context: Let's go to bed already.\Saito.\Haven't you forgotten three important things?\Huh? Three?\How you were doing something with that maid.\How you were helping with Agnes' search without telling me anything.\How you snuck into Eleonore-oneesama's bedroom.\How you even stepped into Chii-neesama's room. response:	That makes four, not three.
context: Saito.\Haven't you forgotten three important things?\Huh? Three?\How you were doing something with that maid.\How you were helping with Agnes' search without telling me anything.\How you snuck into Eleonore-oneesama's bedroom.\How you even stepped into Chii-neesama's room.\That makes four, not three. response:	I'll give you extra punishment to compensate, then!
context: Haven't you forgotten three important things?\Huh? Three?\How you were doing something with that maid.\How you were helping with Agnes' search without telling me anything.\How you snuck into Eleonore-oneesama's bedroom.\How you even stepped into Chii-neesama's room.\That makes four, not three.\I'll give you extra punishment to compensate, then! response:	Mercy!
context: Huh? Three?\How you were doing something with that maid.\How you were helping with Agnes' search without telling me anything.\How you snuck into Eleonore-oneesama's bedroom.\How you even stepped into Chii-neesama's room.\That makes four, not three.\I'll give you extra punishment to compensate, then!\Mercy! response:	You dog!
context: How you were doing something with that maid.\How you were helping with Agnes' search without telling me anything.\How you snuck into Eleonore-oneesama's bedroom.\How you even stepped into Chii-neesama's room.\That makes four, not three.\I'll give you extra punishment to compensate, then!\Mercy!\You dog! response:	I'll behead you if you try to take advantage of being alone with Her Highness and... k-kiss her!
context: How you were helping with Agnes' search without telling me anything.\How you snuck into Eleonore-oneesama's bedroom.\How you even stepped into Chii-neesama's room.\That makes four, not three.\I'll give you extra punishment to compensate, then!\Mercy!\You dog!\I'll behead you if you try to take advantage of being alone with Her Highness and... k-kiss her! response:	Zero no Tsukaima. Futatsuki no Kishi.
context: How you snuck into Eleonore-oneesama's bedroom.\How you even stepped into Chii-neesama's room.\That makes four, not three.\I'll give you extra punishment to compensate, then!\Mercy!\You dog!\I'll behead you if you try to take advantage of being alone with Her Highness and... k-kiss her!\Zero no Tsukaima. Futatsuki no Kishi. response:	The Queen's Holiday.
context: How you even stepped into Chii-neesama's room.\That makes four, not three.\I'll give you extra punishment to compensate, then!\Mercy!\You dog!\I'll behead you if you try to take advantage of being alone with Her Highness and... k-kiss her!\Zero no Tsukaima. Futatsuki no Kishi.\The Queen's Holiday. response:	If you want to meet me again next week, then sit tightly and wait!
