context: dou ka please can you keep my se cret? response:	mu ga mu chuu da that's all right
context: Everyone wanted to go see the girls, and I wanted to see you as well...\This looks like fun!\It'll be fun to play poker with the girls under the teachers' noses!\Shintani...\Do you think these guys just want to play poker?\You're as sharp as ever, Prez.\Everyone, charge!\What... are you guys doing?! response:	I won't forgive anyone who gets rough with my Misaki-chan!
context: This looks like fun!\It'll be fun to play poker with the girls under the teachers' noses!\Shintani...\Do you think these guys just want to play poker?\You're as sharp as ever, Prez.\Everyone, charge!\What... are you guys doing?!\I won't forgive anyone who gets rough with my Misaki-chan! response:	Get your hands off her!
context: It'll be fun to play poker with the girls under the teachers' noses!\Shintani...\Do you think these guys just want to play poker?\You're as sharp as ever, Prez.\Everyone, charge!\What... are you guys doing?!\I won't forgive anyone who gets rough with my Misaki-chan!\Get your hands off her! response:	Just who are you calling your Misaki-chan?!
context: Shintani...\Do you think these guys just want to play poker?\You're as sharp as ever, Prez.\Everyone, charge!\What... are you guys doing?!\I won't forgive anyone who gets rough with my Misaki-chan!\Get your hands off her!\Just who are you calling your Misaki-chan?! response:	Take a look at the situation, will ya? These guys are crazy!
context: Do you think these guys just want to play poker?\You're as sharp as ever, Prez.\Everyone, charge!\What... are you guys doing?!\I won't forgive anyone who gets rough with my Misaki-chan!\Get your hands off her!\Just who are you calling your Misaki-chan?!\Take a look at the situation, will ya? These guys are crazy! response:	They'll definitely upset the girls if they go there now!
context: You're as sharp as ever, Prez.\Everyone, charge!\What... are you guys doing?!\I won't forgive anyone who gets rough with my Misaki-chan!\Get your hands off her!\Just who are you calling your Misaki-chan?!\Take a look at the situation, will ya? These guys are crazy!\They'll definitely upset the girls if they go there now! response:	Don't worry, Prez!
context: Everyone, charge!\What... are you guys doing?!\I won't forgive anyone who gets rough with my Misaki-chan!\Get your hands off her!\Just who are you calling your Misaki-chan?!\Take a look at the situation, will ya? These guys are crazy!\They'll definitely upset the girls if they go there now!\Don't worry, Prez! response:	We only want to have some fun!
context: What... are you guys doing?!\I won't forgive anyone who gets rough with my Misaki-chan!\Get your hands off her!\Just who are you calling your Misaki-chan?!\Take a look at the situation, will ya? These guys are crazy!\They'll definitely upset the girls if they go there now!\Don't worry, Prez!\We only want to have some fun! response:	Wait!
context: I won't forgive anyone who gets rough with my Misaki-chan!\Get your hands off her!\Just who are you calling your Misaki-chan?!\Take a look at the situation, will ya? These guys are crazy!\They'll definitely upset the girls if they go there now!\Don't worry, Prez!\We only want to have some fun!\Wait! response:	What are you doing? Playing tag?
context: Get your hands off her!\Just who are you calling your Misaki-chan?!\Take a look at the situation, will ya? These guys are crazy!\They'll definitely upset the girls if they go there now!\Don't worry, Prez!\We only want to have some fun!\Wait!\What are you doing? Playing tag? response:	Let me join the fun!
context: Just who are you calling your Misaki-chan?!\Take a look at the situation, will ya? These guys are crazy!\They'll definitely upset the girls if they go there now!\Don't worry, Prez!\We only want to have some fun!\Wait!\What are you doing? Playing tag?\Let me join the fun! response:	Usui!
context: Take a look at the situation, will ya? These guys are crazy!\They'll definitely upset the girls if they go there now!\Don't worry, Prez!\We only want to have some fun!\Wait!\What are you doing? Playing tag?\Let me join the fun!\Usui! response:	I'll be it then.
context: They'll definitely upset the girls if they go there now!\Don't worry, Prez!\We only want to have some fun!\Wait!\What are you doing? Playing tag?\Let me join the fun!\Usui!\I'll be it then. response:	I'll catch you if you don't run.
context: Don't worry, Prez!\We only want to have some fun!\Wait!\What are you doing? Playing tag?\Let me join the fun!\Usui!\I'll be it then.\I'll catch you if you don't run. response:	H-Hey! How did this happen?!
context: We only want to have some fun!\Wait!\What are you doing? Playing tag?\Let me join the fun!\Usui!\I'll be it then.\I'll catch you if you don't run.\H-Hey! How did this happen?! response:	That Usui-!
context: Wait!\What are you doing? Playing tag?\Let me join the fun!\Usui!\I'll be it then.\I'll catch you if you don't run.\H-Hey! How did this happen?!\That Usui-! response:	I'll be it too, then!
context: What are you doing? Playing tag?\Let me join the fun!\Usui!\I'll be it then.\I'll catch you if you don't run.\H-Hey! How did this happen?!\That Usui-!\I'll be it too, then! response:	Me too! Me too!
context: Let me join the fun!\Usui!\I'll be it then.\I'll catch you if you don't run.\H-Hey! How did this happen?!\That Usui-!\I'll be it too, then!\Me too! Me too! response:	Shall we... play?
context: Usui!\I'll be it then.\I'll catch you if you don't run.\H-Hey! How did this happen?!\That Usui-!\I'll be it too, then!\Me too! Me too!\Shall we... play? response:	I'd rather not play now!
context: I'll be it then.\I'll catch you if you don't run.\H-Hey! How did this happen?!\That Usui-!\I'll be it too, then!\Me too! Me too!\Shall we... play?\I'd rather not play now! response:	Let's play with non-violent rules, please!
context: I'll catch you if you don't run.\H-Hey! How did this happen?!\That Usui-!\I'll be it too, then!\Me too! Me too!\Shall we... play?\I'd rather not play now!\Let's play with non-violent rules, please! response:	Why aren't we chasing them?
context: H-Hey! How did this happen?!\That Usui-!\I'll be it too, then!\Me too! Me too!\Shall we... play?\I'd rather not play now!\Let's play with non-violent rules, please!\Why aren't we chasing them? response:	Everyone's running away!
context: That Usui-!\I'll be it too, then!\Me too! Me too!\Shall we... play?\I'd rather not play now!\Let's play with non-violent rules, please!\Why aren't we chasing them?\Everyone's running away! response:	That's fine! The whole purpose was to drive them off!
context: I'll be it too, then!\Me too! Me too!\Shall we... play?\I'd rather not play now!\Let's play with non-violent rules, please!\Why aren't we chasing them?\Everyone's running away!\That's fine! The whole purpose was to drive them off! response:	So this is a victory for the its, eh?
context: Me too! Me too!\Shall we... play?\I'd rather not play now!\Let's play with non-violent rules, please!\Why aren't we chasing them?\Everyone's running away!\That's fine! The whole purpose was to drive them off!\So this is a victory for the its, eh? response:	Yeah! A total victory!
context: Shall we... play?\I'd rather not play now!\Let's play with non-violent rules, please!\Why aren't we chasing them?\Everyone's running away!\That's fine! The whole purpose was to drive them off!\So this is a victory for the its, eh?\Yeah! A total victory! response:	They changed their attitudes when Takumi appeared, for some reason.
context: I'd rather not play now!\Let's play with non-violent rules, please!\Why aren't we chasing them?\Everyone's running away!\That's fine! The whole purpose was to drive them off!\So this is a victory for the its, eh?\Yeah! A total victory!\They changed their attitudes when Takumi appeared, for some reason. response:	That's because the guys acknowledge Usui's superiority.
context: Let's play with non-violent rules, please!\Why aren't we chasing them?\Everyone's running away!\That's fine! The whole purpose was to drive them off!\So this is a victory for the its, eh?\Yeah! A total victory!\They changed their attitudes when Takumi appeared, for some reason.\That's because the guys acknowledge Usui's superiority. response:	Yeah! That's also what I felt from this outdoor education experience!
context: Why aren't we chasing them?\Everyone's running away!\That's fine! The whole purpose was to drive them off!\So this is a victory for the its, eh?\Yeah! A total victory!\They changed their attitudes when Takumi appeared, for some reason.\That's because the guys acknowledge Usui's superiority.\Yeah! That's also what I felt from this outdoor education experience! response:	You're one amazing guy, aren't you?
context: Everyone's running away!\That's fine! The whole purpose was to drive them off!\So this is a victory for the its, eh?\Yeah! A total victory!\They changed their attitudes when Takumi appeared, for some reason.\That's because the guys acknowledge Usui's superiority.\Yeah! That's also what I felt from this outdoor education experience!\You're one amazing guy, aren't you? response:	In what way?
context: That's fine! The whole purpose was to drive them off!\So this is a victory for the its, eh?\Yeah! A total victory!\They changed their attitudes when Takumi appeared, for some reason.\That's because the guys acknowledge Usui's superiority.\Yeah! That's also what I felt from this outdoor education experience!\You're one amazing guy, aren't you?\In what way? response:	In many ways!
context: So this is a victory for the its, eh?\Yeah! A total victory!\They changed their attitudes when Takumi appeared, for some reason.\That's because the guys acknowledge Usui's superiority.\Yeah! That's also what I felt from this outdoor education experience!\You're one amazing guy, aren't you?\In what way?\In many ways! response:	Anyways, you're just amazing!
context: Yeah! A total victory!\They changed their attitudes when Takumi appeared, for some reason.\That's because the guys acknowledge Usui's superiority.\Yeah! That's also what I felt from this outdoor education experience!\You're one amazing guy, aren't you?\In what way?\In many ways!\Anyways, you're just amazing! response:	Your vocabulary's limited, isn't it, Mr. Third Rate?
context: They changed their attitudes when Takumi appeared, for some reason.\That's because the guys acknowledge Usui's superiority.\Yeah! That's also what I felt from this outdoor education experience!\You're one amazing guy, aren't you?\In what way?\In many ways!\Anyways, you're just amazing!\Your vocabulary's limited, isn't it, Mr. Third Rate? response:	Stop that! And don't use difficult words!
context: That's because the guys acknowledge Usui's superiority.\Yeah! That's also what I felt from this outdoor education experience!\You're one amazing guy, aren't you?\In what way?\In many ways!\Anyways, you're just amazing!\Your vocabulary's limited, isn't it, Mr. Third Rate?\Stop that! And don't use difficult words! response:	I meant You're an idiot!, Mr. Third Rate.
context: Yeah! That's also what I felt from this outdoor education experience!\You're one amazing guy, aren't you?\In what way?\In many ways!\Anyways, you're just amazing!\Your vocabulary's limited, isn't it, Mr. Third Rate?\Stop that! And don't use difficult words!\I meant You're an idiot!, Mr. Third Rate. response:	What's wrong?
context: You're one amazing guy, aren't you?\In what way?\In many ways!\Anyways, you're just amazing!\Your vocabulary's limited, isn't it, Mr. Third Rate?\Stop that! And don't use difficult words!\I meant You're an idiot!, Mr. Third Rate.\What's wrong? response:	Don't mind me.
context: In what way?\In many ways!\Anyways, you're just amazing!\Your vocabulary's limited, isn't it, Mr. Third Rate?\Stop that! And don't use difficult words!\I meant You're an idiot!, Mr. Third Rate.\What's wrong?\Don't mind me. response:	Everything has been devoured already.
context: In many ways!\Anyways, you're just amazing!\Your vocabulary's limited, isn't it, Mr. Third Rate?\Stop that! And don't use difficult words!\I meant You're an idiot!, Mr. Third Rate.\What's wrong?\Don't mind me.\Everything has been devoured already. response:	When did this happen-
context: Anyways, you're just amazing!\Your vocabulary's limited, isn't it, Mr. Third Rate?\Stop that! And don't use difficult words!\I meant You're an idiot!, Mr. Third Rate.\What's wrong?\Don't mind me.\Everything has been devoured already.\When did this happen- response:	This is...
context: Your vocabulary's limited, isn't it, Mr. Third Rate?\Stop that! And don't use difficult words!\I meant You're an idiot!, Mr. Third Rate.\What's wrong?\Don't mind me.\Everything has been devoured already.\When did this happen-\This is... response:	That guy, he already-!
context: Stop that! And don't use difficult words!\I meant You're an idiot!, Mr. Third Rate.\What's wrong?\Don't mind me.\Everything has been devoured already.\When did this happen-\This is...\That guy, he already-! response:	The BBQ will be done separately.
context: I meant You're an idiot!, Mr. Third Rate.\What's wrong?\Don't mind me.\Everything has been devoured already.\When did this happen-\This is...\That guy, he already-!\The BBQ will be done separately. response:	The rain's slowed down now, and the teachers are quickly creating the barricade.
context: What's wrong?\Don't mind me.\Everything has been devoured already.\When did this happen-\This is...\That guy, he already-!\The BBQ will be done separately.\The rain's slowed down now, and the teachers are quickly creating the barricade. response:	It's safe for the girls to eat.
context: Don't mind me.\Everything has been devoured already.\When did this happen-\This is...\That guy, he already-!\The BBQ will be done separately.\The rain's slowed down now, and the teachers are quickly creating the barricade.\It's safe for the girls to eat. response:	We were so worried about you!
context: Everything has been devoured already.\When did this happen-\This is...\That guy, he already-!\The BBQ will be done separately.\The rain's slowed down now, and the teachers are quickly creating the barricade.\It's safe for the girls to eat.\We were so worried about you! response:	You're late!
context: When did this happen-\This is...\That guy, he already-!\The BBQ will be done separately.\The rain's slowed down now, and the teachers are quickly creating the barricade.\It's safe for the girls to eat.\We were so worried about you!\You're late! response:	I'm glad you're OK!
context: This is...\That guy, he already-!\The BBQ will be done separately.\The rain's slowed down now, and the teachers are quickly creating the barricade.\It's safe for the girls to eat.\We were so worried about you!\You're late!\I'm glad you're OK! response:	You're still here?
context: That guy, he already-!\The BBQ will be done separately.\The rain's slowed down now, and the teachers are quickly creating the barricade.\It's safe for the girls to eat.\We were so worried about you!\You're late!\I'm glad you're OK!\You're still here? response:	That was some remark you made.
context: The BBQ will be done separately.\The rain's slowed down now, and the teachers are quickly creating the barricade.\It's safe for the girls to eat.\We were so worried about you!\You're late!\I'm glad you're OK!\You're still here?\That was some remark you made. response:	Come with me for a bit.
context: The rain's slowed down now, and the teachers are quickly creating the barricade.\It's safe for the girls to eat.\We were so worried about you!\You're late!\I'm glad you're OK!\You're still here?\That was some remark you made.\Come with me for a bit. response:	The two of them are getting along well even though they keep fighting...
context: It's safe for the girls to eat.\We were so worried about you!\You're late!\I'm glad you're OK!\You're still here?\That was some remark you made.\Come with me for a bit.\The two of them are getting along well even though they keep fighting... response:	Must be what you were thinking just now. Am I right?
context: We were so worried about you!\You're late!\I'm glad you're OK!\You're still here?\That was some remark you made.\Come with me for a bit.\The two of them are getting along well even though they keep fighting...\Must be what you were thinking just now. Am I right? response:	You're still thinking about that? Didn't I tell you to not worry?
context: You're late!\I'm glad you're OK!\You're still here?\That was some remark you made.\Come with me for a bit.\The two of them are getting along well even though they keep fighting...\Must be what you were thinking just now. Am I right?\You're still thinking about that? Didn't I tell you to not worry? response:	So you said the same thing to him as well, huh?
context: I'm glad you're OK!\You're still here?\That was some remark you made.\Come with me for a bit.\The two of them are getting along well even though they keep fighting...\Must be what you were thinking just now. Am I right?\You're still thinking about that? Didn't I tell you to not worry?\So you said the same thing to him as well, huh? response:	Hey.
context: You're still here?\That was some remark you made.\Come with me for a bit.\The two of them are getting along well even though they keep fighting...\Must be what you were thinking just now. Am I right?\You're still thinking about that? Didn't I tell you to not worry?\So you said the same thing to him as well, huh?\Hey. response:	Is that guy special to you?
context: That was some remark you made.\Come with me for a bit.\The two of them are getting along well even though they keep fighting...\Must be what you were thinking just now. Am I right?\You're still thinking about that? Didn't I tell you to not worry?\So you said the same thing to him as well, huh?\Hey.\Is that guy special to you? response:	What do you mean special? There's nothing-
context: Come with me for a bit.\The two of them are getting along well even though they keep fighting...\Must be what you were thinking just now. Am I right?\You're still thinking about that? Didn't I tell you to not worry?\So you said the same thing to him as well, huh?\Hey.\Is that guy special to you?\What do you mean special? There's nothing- response:	We were childhood friends, so I've spent more time with him than other guys, but...
context: The two of them are getting along well even though they keep fighting...\Must be what you were thinking just now. Am I right?\You're still thinking about that? Didn't I tell you to not worry?\So you said the same thing to him as well, huh?\Hey.\Is that guy special to you?\What do you mean special? There's nothing-\We were childhood friends, so I've spent more time with him than other guys, but... response:	Is that why you were so worried you couldn't take your eyes off him?
context: Must be what you were thinking just now. Am I right?\You're still thinking about that? Didn't I tell you to not worry?\So you said the same thing to him as well, huh?\Hey.\Is that guy special to you?\What do you mean special? There's nothing-\We were childhood friends, so I've spent more time with him than other guys, but...\Is that why you were so worried you couldn't take your eyes off him? response:	What do you mean?
context: You're still thinking about that? Didn't I tell you to not worry?\So you said the same thing to him as well, huh?\Hey.\Is that guy special to you?\What do you mean special? There's nothing-\We were childhood friends, so I've spent more time with him than other guys, but...\Is that why you were so worried you couldn't take your eyes off him?\What do you mean? response:	I don't know... You're always watching him, right?
context: So you said the same thing to him as well, huh?\Hey.\Is that guy special to you?\What do you mean special? There's nothing-\We were childhood friends, so I've spent more time with him than other guys, but...\Is that why you were so worried you couldn't take your eyes off him?\What do you mean?\I don't know... You're always watching him, right? response:	You're worried about him, aren't you?
context: Hey.\Is that guy special to you?\What do you mean special? There's nothing-\We were childhood friends, so I've spent more time with him than other guys, but...\Is that why you were so worried you couldn't take your eyes off him?\What do you mean?\I don't know... You're always watching him, right?\You're worried about him, aren't you? response:	Of course I am! He's a troublesome idiot!
context: Is that guy special to you?\What do you mean special? There's nothing-\We were childhood friends, so I've spent more time with him than other guys, but...\Is that why you were so worried you couldn't take your eyes off him?\What do you mean?\I don't know... You're always watching him, right?\You're worried about him, aren't you?\Of course I am! He's a troublesome idiot! response:	But... You're even more troublesome than him, you idiot.
context: What do you mean special? There's nothing-\We were childhood friends, so I've spent more time with him than other guys, but...\Is that why you were so worried you couldn't take your eyes off him?\What do you mean?\I don't know... You're always watching him, right?\You're worried about him, aren't you?\Of course I am! He's a troublesome idiot!\But... You're even more troublesome than him, you idiot. response:	Wait-
context: We were childhood friends, so I've spent more time with him than other guys, but...\Is that why you were so worried you couldn't take your eyes off him?\What do you mean?\I don't know... You're always watching him, right?\You're worried about him, aren't you?\Of course I am! He's a troublesome idiot!\But... You're even more troublesome than him, you idiot.\Wait- response:	Usui!
context: Is that why you were so worried you couldn't take your eyes off him?\What do you mean?\I don't know... You're always watching him, right?\You're worried about him, aren't you?\Of course I am! He's a troublesome idiot!\But... You're even more troublesome than him, you idiot.\Wait-\Usui! response:	I can't hold it any more.
context: What do you mean?\I don't know... You're always watching him, right?\You're worried about him, aren't you?\Of course I am! He's a troublesome idiot!\But... You're even more troublesome than him, you idiot.\Wait-\Usui!\I can't hold it any more. response:	I've pointlessly exhausted myself because of him.
context: I don't know... You're always watching him, right?\You're worried about him, aren't you?\Of course I am! He's a troublesome idiot!\But... You're even more troublesome than him, you idiot.\Wait-\Usui!\I can't hold it any more.\I've pointlessly exhausted myself because of him. response:	What's so funny?
context: You're worried about him, aren't you?\Of course I am! He's a troublesome idiot!\But... You're even more troublesome than him, you idiot.\Wait-\Usui!\I can't hold it any more.\I've pointlessly exhausted myself because of him.\What's so funny? response:	Nothing, it's about time for the guys' BBQ! You should hurry back if you're hungry-
context: Of course I am! He's a troublesome idiot!\But... You're even more troublesome than him, you idiot.\Wait-\Usui!\I can't hold it any more.\I've pointlessly exhausted myself because of him.\What's so funny?\Nothing, it's about time for the guys' BBQ! You should hurry back if you're hungry- response:	I don't have the energy to move even an inch right now.
context: But... You're even more troublesome than him, you idiot.\Wait-\Usui!\I can't hold it any more.\I've pointlessly exhausted myself because of him.\What's so funny?\Nothing, it's about time for the guys' BBQ! You should hurry back if you're hungry-\I don't have the energy to move even an inch right now. response:	The sky cleared up...
context: Wait-\Usui!\I can't hold it any more.\I've pointlessly exhausted myself because of him.\What's so funny?\Nothing, it's about time for the guys' BBQ! You should hurry back if you're hungry-\I don't have the energy to move even an inch right now.\The sky cleared up... response:	Yeah...
context: Usui!\I can't hold it any more.\I've pointlessly exhausted myself because of him.\What's so funny?\Nothing, it's about time for the guys' BBQ! You should hurry back if you're hungry-\I don't have the energy to move even an inch right now.\The sky cleared up...\Yeah... response:	Damn that Shintani, devouring all the meat!
context: I can't hold it any more.\I've pointlessly exhausted myself because of him.\What's so funny?\Nothing, it's about time for the guys' BBQ! You should hurry back if you're hungry-\I don't have the energy to move even an inch right now.\The sky cleared up...\Yeah...\Damn that Shintani, devouring all the meat! response:	Hey, there's a delicious lamb right there!
context: I've pointlessly exhausted myself because of him.\What's so funny?\Nothing, it's about time for the guys' BBQ! You should hurry back if you're hungry-\I don't have the energy to move even an inch right now.\The sky cleared up...\Yeah...\Damn that Shintani, devouring all the meat!\Hey, there's a delicious lamb right there! response:	If only he were a girl...
context: What's so funny?\Nothing, it's about time for the guys' BBQ! You should hurry back if you're hungry-\I don't have the energy to move even an inch right now.\The sky cleared up...\Yeah...\Damn that Shintani, devouring all the meat!\Hey, there's a delicious lamb right there!\If only he were a girl... response:	Mommy...
context: Nothing, it's about time for the guys' BBQ! You should hurry back if you're hungry-\I don't have the energy to move even an inch right now.\The sky cleared up...\Yeah...\Damn that Shintani, devouring all the meat!\Hey, there's a delicious lamb right there!\If only he were a girl...\Mommy... response:	The training sure was tough, but...
context: I don't have the energy to move even an inch right now.\The sky cleared up...\Yeah...\Damn that Shintani, devouring all the meat!\Hey, there's a delicious lamb right there!\If only he were a girl...\Mommy...\The training sure was tough, but... response:	Let's be thankful for the meals.
context: The sky cleared up...\Yeah...\Damn that Shintani, devouring all the meat!\Hey, there's a delicious lamb right there!\If only he were a girl...\Mommy...\The training sure was tough, but...\Let's be thankful for the meals. response:	Ah, I'm grateful for the warm rays of sunlight...
context: Yeah...\Damn that Shintani, devouring all the meat!\Hey, there's a delicious lamb right there!\If only he were a girl...\Mommy...\The training sure was tough, but...\Let's be thankful for the meals.\Ah, I'm grateful for the warm rays of sunlight... response:	The enlightenment of the three idiots somehow seemed depressing...
context: Damn that Shintani, devouring all the meat!\Hey, there's a delicious lamb right there!\If only he were a girl...\Mommy...\The training sure was tough, but...\Let's be thankful for the meals.\Ah, I'm grateful for the warm rays of sunlight...\The enlightenment of the three idiots somehow seemed depressing... response:	I'm sure they'll be the first ones to deceive the second years next year.
context: Hey, there's a delicious lamb right there!\If only he were a girl...\Mommy...\The training sure was tough, but...\Let's be thankful for the meals.\Ah, I'm grateful for the warm rays of sunlight...\The enlightenment of the three idiots somehow seemed depressing...\I'm sure they'll be the first ones to deceive the second years next year. response:	Now, after having food from the wild, how about having something starting with S?
context: If only he were a girl...\Mommy...\The training sure was tough, but...\Let's be thankful for the meals.\Ah, I'm grateful for the warm rays of sunlight...\The enlightenment of the three idiots somehow seemed depressing...\I'm sure they'll be the first ones to deceive the second years next year.\Now, after having food from the wild, how about having something starting with S? response:	Sushi? Steak? Watermelon? Sukiyaki?!
context: Mommy...\The training sure was tough, but...\Let's be thankful for the meals.\Ah, I'm grateful for the warm rays of sunlight...\The enlightenment of the three idiots somehow seemed depressing...\I'm sure they'll be the first ones to deceive the second years next year.\Now, after having food from the wild, how about having something starting with S?\Sushi? Steak? Watermelon? Sukiyaki?! response:	All wrong! When it comes to food starting with S, it has to be sweets!
context: The training sure was tough, but...\Let's be thankful for the meals.\Ah, I'm grateful for the warm rays of sunlight...\The enlightenment of the three idiots somehow seemed depressing...\I'm sure they'll be the first ones to deceive the second years next year.\Now, after having food from the wild, how about having something starting with S?\Sushi? Steak? Watermelon? Sukiyaki?!\All wrong! When it comes to food starting with S, it has to be sweets! response:	There seems to be an event related to sweets at Maid Latte...
context: Let's be thankful for the meals.\Ah, I'm grateful for the warm rays of sunlight...\The enlightenment of the three idiots somehow seemed depressing...\I'm sure they'll be the first ones to deceive the second years next year.\Now, after having food from the wild, how about having something starting with S?\Sushi? Steak? Watermelon? Sukiyaki?!\All wrong! When it comes to food starting with S, it has to be sweets!\There seems to be an event related to sweets at Maid Latte... response:	It's the Full-Course Sweets Challenge, Misa-chan.
context: Ah, I'm grateful for the warm rays of sunlight...\The enlightenment of the three idiots somehow seemed depressing...\I'm sure they'll be the first ones to deceive the second years next year.\Now, after having food from the wild, how about having something starting with S?\Sushi? Steak? Watermelon? Sukiyaki?!\All wrong! When it comes to food starting with S, it has to be sweets!\There seems to be an event related to sweets at Maid Latte...\It's the Full-Course Sweets Challenge, Misa-chan. response:	I smell something sweet!
context: The enlightenment of the three idiots somehow seemed depressing...\I'm sure they'll be the first ones to deceive the second years next year.\Now, after having food from the wild, how about having something starting with S?\Sushi? Steak? Watermelon? Sukiyaki?!\All wrong! When it comes to food starting with S, it has to be sweets!\There seems to be an event related to sweets at Maid Latte...\It's the Full-Course Sweets Challenge, Misa-chan.\I smell something sweet! response:	Playing Tag At The Outdoor School
context: I'm sure they'll be the first ones to deceive the second years next year.\Now, after having food from the wild, how about having something starting with S?\Sushi? Steak? Watermelon? Sukiyaki?!\All wrong! When it comes to food starting with S, it has to be sweets!\There seems to be an event related to sweets at Maid Latte...\It's the Full-Course Sweets Challenge, Misa-chan.\I smell something sweet!\Playing Tag At The Outdoor School response:	Playing Tag At The Outdoor School
context: Now, after having food from the wild, how about having something starting with S?\Sushi? Steak? Watermelon? Sukiyaki?!\All wrong! When it comes to food starting with S, it has to be sweets!\There seems to be an event related to sweets at Maid Latte...\It's the Full-Course Sweets Challenge, Misa-chan.\I smell something sweet!\Playing Tag At The Outdoor School\Playing Tag At The Outdoor School response:	Smile of a Fool
context: Sushi? Steak? Watermelon? Sukiyaki?!\All wrong! When it comes to food starting with S, it has to be sweets!\There seems to be an event related to sweets at Maid Latte...\It's the Full-Course Sweets Challenge, Misa-chan.\I smell something sweet!\Playing Tag At The Outdoor School\Playing Tag At The Outdoor School\Smile of a Fool response:	Devil Prez Level UP
context: All wrong! When it comes to food starting with S, it has to be sweets!\There seems to be an event related to sweets at Maid Latte...\It's the Full-Course Sweets Challenge, Misa-chan.\I smell something sweet!\Playing Tag At The Outdoor School\Playing Tag At The Outdoor School\Smile of a Fool\Devil Prez Level UP response:	Almost blurted it out...
context: There seems to be an event related to sweets at Maid Latte...\It's the Full-Course Sweets Challenge, Misa-chan.\I smell something sweet!\Playing Tag At The Outdoor School\Playing Tag At The Outdoor School\Smile of a Fool\Devil Prez Level UP\Almost blurted it out... response:	Yukimura
context: It's the Full-Course Sweets Challenge, Misa-chan.\I smell something sweet!\Playing Tag At The Outdoor School\Playing Tag At The Outdoor School\Smile of a Fool\Devil Prez Level UP\Almost blurted it out...\Yukimura response:	Sign: Waves Of Regret
context: I smell something sweet!\Playing Tag At The Outdoor School\Playing Tag At The Outdoor School\Smile of a Fool\Devil Prez Level UP\Almost blurted it out...\Yukimura\Sign: Waves Of Regret response:	Sign: Mosquito
context: Playing Tag At The Outdoor School\Playing Tag At The Outdoor School\Smile of a Fool\Devil Prez Level UP\Almost blurted it out...\Yukimura\Sign: Waves Of Regret\Sign: Mosquito response:	What the guys saw
context: Playing Tag At The Outdoor School\Smile of a Fool\Devil Prez Level UP\Almost blurted it out...\Yukimura\Sign: Waves Of Regret\Sign: Mosquito\What the guys saw response:	What the guys saw
context: Smile of a Fool\Devil Prez Level UP\Almost blurted it out...\Yukimura\Sign: Waves Of Regret\Sign: Mosquito\What the guys saw\What the guys saw response:	What the guys saw
context: Devil Prez Level UP\Almost blurted it out...\Yukimura\Sign: Waves Of Regret\Sign: Mosquito\What the guys saw\What the guys saw\What the guys saw response:	Campsite (Guys)
context: Almost blurted it out...\Yukimura\Sign: Waves Of Regret\Sign: Mosquito\What the guys saw\What the guys saw\What the guys saw\Campsite (Guys) response:	Rough Sketch
context: Yukimura\Sign: Waves Of Regret\Sign: Mosquito\What the guys saw\What the guys saw\What the guys saw\Campsite (Guys)\Rough Sketch response:	Barricade
context: Sign: Waves Of Regret\Sign: Mosquito\What the guys saw\What the guys saw\What the guys saw\Campsite (Guys)\Rough Sketch\Barricade response:	No Entry!!
context: Sign: Mosquito\What the guys saw\What the guys saw\What the guys saw\Campsite (Guys)\Rough Sketch\Barricade\No Entry!! response:	Restrain Yourself Don't act rashly!!
context: What the guys saw\What the guys saw\What the guys saw\Campsite (Guys)\Rough Sketch\Barricade\No Entry!!\Restrain Yourself Don't act rashly!! response:	Wake up!!
context: What the guys saw\What the guys saw\Campsite (Guys)\Rough Sketch\Barricade\No Entry!!\Restrain Yourself Don't act rashly!!\Wake up!! response:	Your Parents Are Crying!!
context: What the guys saw\Campsite (Guys)\Rough Sketch\Barricade\No Entry!!\Restrain Yourself Don't act rashly!!\Wake up!!\Your Parents Are Crying!! response:	Get A Hold Of Yourself!!!
context: Campsite (Guys)\Rough Sketch\Barricade\No Entry!!\Restrain Yourself Don't act rashly!!\Wake up!!\Your Parents Are Crying!!\Get A Hold Of Yourself!!! response:	It's Not Too Late!!
context: Rough Sketch\Barricade\No Entry!!\Restrain Yourself Don't act rashly!!\Wake up!!\Your Parents Are Crying!!\Get A Hold Of Yourself!!!\It's Not Too Late!! response:	Sign: Yukimura
context: Barricade\No Entry!!\Restrain Yourself Don't act rashly!!\Wake up!!\Your Parents Are Crying!!\Get A Hold Of Yourself!!!\It's Not Too Late!!\Sign: Yukimura response:	Preview
context: No Entry!!\Restrain Yourself Don't act rashly!!\Wake up!!\Your Parents Are Crying!!\Get A Hold Of Yourself!!!\It's Not Too Late!!\Sign: Yukimura\Preview response:	Sweets Feast At Maid Latte
context: Restrain Yourself Don't act rashly!!\Wake up!!\Your Parents Are Crying!!\Get A Hold Of Yourself!!!\It's Not Too Late!!\Sign: Yukimura\Preview\Sweets Feast At Maid Latte response:	Sweets Feast At Maid Latte
context: Wake up!!\Your Parents Are Crying!!\Get A Hold Of Yourself!!!\It's Not Too Late!!\Sign: Yukimura\Preview\Sweets Feast At Maid Latte\Sweets Feast At Maid Latte response:	TL Note: Watermelon in Japanese is suika, .
