context: Intro response:	Why?
context: He knew I got my demon form back for a bit,\but he was beating himself up all night over not being able to do anything when I was in trouble.\That's why he's out like a light now.\Jeez.\What about you?\Were you all right?\You used some of your powers to put Chiho to sleep, didn't you?\I-I've not fallen so far that I need my enemy to worry about me! response:	Maou
context: but he was beating himself up all night over not being able to do anything when I was in trouble.\That's why he's out like a light now.\Jeez.\What about you?\Were you all right?\You used some of your powers to put Chiho to sleep, didn't you?\I-I've not fallen so far that I need my enemy to worry about me!\Maou response:	Sadao
context: That's why he's out like a light now.\Jeez.\What about you?\Were you all right?\You used some of your powers to put Chiho to sleep, didn't you?\I-I've not fallen so far that I need my enemy to worry about me!\Maou\Sadao response:	Shirou
context: Jeez.\What about you?\Were you all right?\You used some of your powers to put Chiho to sleep, didn't you?\I-I've not fallen so far that I need my enemy to worry about me!\Maou\Sadao\Shirou response:	That so?
context: What about you?\Were you all right?\You used some of your powers to put Chiho to sleep, didn't you?\I-I've not fallen so far that I need my enemy to worry about me!\Maou\Sadao\Shirou\That so? response:	Well, whatever.
context: Were you all right?\You used some of your powers to put Chiho to sleep, didn't you?\I-I've not fallen so far that I need my enemy to worry about me!\Maou\Sadao\Shirou\That so?\Well, whatever. response:	Leave if you're done here.
context: You used some of your powers to put Chiho to sleep, didn't you?\I-I've not fallen so far that I need my enemy to worry about me!\Maou\Sadao\Shirou\That so?\Well, whatever.\Leave if you're done here. response:	You don't have to tell me to!
context: I-I've not fallen so far that I need my enemy to worry about me!\Maou\Sadao\Shirou\That so?\Well, whatever.\Leave if you're done here.\You don't have to tell me to! response:	First thing in the morning, man...
context: Maou\Sadao\Shirou\That so?\Well, whatever.\Leave if you're done here.\You don't have to tell me to!\First thing in the morning, man... response:	Huh?
context: Sadao\Shirou\That so?\Well, whatever.\Leave if you're done here.\You don't have to tell me to!\First thing in the morning, man...\Huh? response:	Hey, Emi.
context: Shirou\That so?\Well, whatever.\Leave if you're done here.\You don't have to tell me to!\First thing in the morning, man...\Huh?\Hey, Emi. response:	Be careful walking down these stairs with heels
context: That so?\Well, whatever.\Leave if you're done here.\You don't have to tell me to!\First thing in the morning, man...\Huh?\Hey, Emi.\Be careful walking down these stairs with heels response:	An enemy attack?!
context: Well, whatever.\Leave if you're done here.\You don't have to tell me to!\First thing in the morning, man...\Huh?\Hey, Emi.\Be careful walking down these stairs with heels\An enemy attack?! response:	Good grief.
context: Leave if you're done here.\You don't have to tell me to!\First thing in the morning, man...\Huh?\Hey, Emi.\Be careful walking down these stairs with heels\An enemy attack?!\Good grief. response:	Sure, this might only be your temporary form,
context: You don't have to tell me to!\First thing in the morning, man...\Huh?\Hey, Emi.\Be careful walking down these stairs with heels\An enemy attack?!\Good grief.\Sure, this might only be your temporary form, response:	but you're still Hero Emilia, who drove Milord into a corner.
context: First thing in the morning, man...\Huh?\Hey, Emi.\Be careful walking down these stairs with heels\An enemy attack?!\Good grief.\Sure, this might only be your temporary form,\but you're still Hero Emilia, who drove Milord into a corner. response:	Why are you falling down staircases and hurting yourself all over?
context: Huh?\Hey, Emi.\Be careful walking down these stairs with heels\An enemy attack?!\Good grief.\Sure, this might only be your temporary form,\but you're still Hero Emilia, who drove Milord into a corner.\Why are you falling down staircases and hurting yourself all over? response:	This hurts Milord's reputation more than it does yours.
context: Hey, Emi.\Be careful walking down these stairs with heels\An enemy attack?!\Good grief.\Sure, this might only be your temporary form,\but you're still Hero Emilia, who drove Milord into a corner.\Why are you falling down staircases and hurting yourself all over?\This hurts Milord's reputation more than it does yours. response:	Oops.
context: Be careful walking down these stairs with heels\An enemy attack?!\Good grief.\Sure, this might only be your temporary form,\but you're still Hero Emilia, who drove Milord into a corner.\Why are you falling down staircases and hurting yourself all over?\This hurts Milord's reputation more than it does yours.\Oops. response:	We only have band-aids.
context: An enemy attack?!\Good grief.\Sure, this might only be your temporary form,\but you're still Hero Emilia, who drove Milord into a corner.\Why are you falling down staircases and hurting yourself all over?\This hurts Milord's reputation more than it does yours.\Oops.\We only have band-aids. response:	Didn't we buy gauze and stuff like that?
context: Good grief.\Sure, this might only be your temporary form,\but you're still Hero Emilia, who drove Milord into a corner.\Why are you falling down staircases and hurting yourself all over?\This hurts Milord's reputation more than it does yours.\Oops.\We only have band-aids.\Didn't we buy gauze and stuff like that? response:	Oh.
context: Sure, this might only be your temporary form,\but you're still Hero Emilia, who drove Milord into a corner.\Why are you falling down staircases and hurting yourself all over?\This hurts Milord's reputation more than it does yours.\Oops.\We only have band-aids.\Didn't we buy gauze and stuff like that?\Oh. response:	It's a pain,
context: but you're still Hero Emilia, who drove Milord into a corner.\Why are you falling down staircases and hurting yourself all over?\This hurts Milord's reputation more than it does yours.\Oops.\We only have band-aids.\Didn't we buy gauze and stuff like that?\Oh.\It's a pain, response:	but could you go to the drugstore in front of the station and buy some gauze and bandages?
context: Why are you falling down staircases and hurting yourself all over?\This hurts Milord's reputation more than it does yours.\Oops.\We only have band-aids.\Didn't we buy gauze and stuff like that?\Oh.\It's a pain,\but could you go to the drugstore in front of the station and buy some gauze and bandages? response:	I don't want her to nitpick our shit again.
context: This hurts Milord's reputation more than it does yours.\Oops.\We only have band-aids.\Didn't we buy gauze and stuff like that?\Oh.\It's a pain,\but could you go to the drugstore in front of the station and buy some gauze and bandages?\I don't want her to nitpick our shit again. response:	Certainly, Milord.
context: Oops.\We only have band-aids.\Didn't we buy gauze and stuff like that?\Oh.\It's a pain,\but could you go to the drugstore in front of the station and buy some gauze and bandages?\I don't want her to nitpick our shit again.\Certainly, Milord. response:	Could I borrow Dullahan for a while, then?
context: We only have band-aids.\Didn't we buy gauze and stuff like that?\Oh.\It's a pain,\but could you go to the drugstore in front of the station and buy some gauze and bandages?\I don't want her to nitpick our shit again.\Certainly, Milord.\Could I borrow Dullahan for a while, then? response:	You have my permission.
context: Didn't we buy gauze and stuff like that?\Oh.\It's a pain,\but could you go to the drugstore in front of the station and buy some gauze and bandages?\I don't want her to nitpick our shit again.\Certainly, Milord.\Could I borrow Dullahan for a while, then?\You have my permission. response:	Guess I should at least disinfect your wounds first.
context: Oh.\It's a pain,\but could you go to the drugstore in front of the station and buy some gauze and bandages?\I don't want her to nitpick our shit again.\Certainly, Milord.\Could I borrow Dullahan for a while, then?\You have my permission.\Guess I should at least disinfect your wounds first. response:	First, use this
context: It's a pain,\but could you go to the drugstore in front of the station and buy some gauze and bandages?\I don't want her to nitpick our shit again.\Certainly, Milord.\Could I borrow Dullahan for a while, then?\You have my permission.\Guess I should at least disinfect your wounds first.\First, use this response:	Don't touch me!
context: but could you go to the drugstore in front of the station and buy some gauze and bandages?\I don't want her to nitpick our shit again.\Certainly, Milord.\Could I borrow Dullahan for a while, then?\You have my permission.\Guess I should at least disinfect your wounds first.\First, use this\Don't touch me! response:	I can do it myself!
context: I don't want her to nitpick our shit again.\Certainly, Milord.\Could I borrow Dullahan for a while, then?\You have my permission.\Guess I should at least disinfect your wounds first.\First, use this\Don't touch me!\I can do it myself! response:	Gotcha.
context: Certainly, Milord.\Could I borrow Dullahan for a while, then?\You have my permission.\Guess I should at least disinfect your wounds first.\First, use this\Don't touch me!\I can do it myself!\Gotcha. response:	I'm so sorry.
context: Could I borrow Dullahan for a while, then?\You have my permission.\Guess I should at least disinfect your wounds first.\First, use this\Don't touch me!\I can do it myself!\Gotcha.\I'm so sorry. response:	Go ahead and do whatever.
context: You have my permission.\Guess I should at least disinfect your wounds first.\First, use this\Don't touch me!\I can do it myself!\Gotcha.\I'm so sorry.\Go ahead and do whatever. response:	Oww!
context: Guess I should at least disinfect your wounds first.\First, use this\Don't touch me!\I can do it myself!\Gotcha.\I'm so sorry.\Go ahead and do whatever.\Oww! response:	Does it sting?
context: First, use this\Don't touch me!\I can do it myself!\Gotcha.\I'm so sorry.\Go ahead and do whatever.\Oww!\Does it sting? response:	It does not!
context: Don't touch me!\I can do it myself!\Gotcha.\I'm so sorry.\Go ahead and do whatever.\Oww!\Does it sting?\It does not! response:	Whoa!
context: I can do it myself!\Gotcha.\I'm so sorry.\Go ahead and do whatever.\Oww!\Does it sting?\It does not!\Whoa! response:	What the hell are you doing?!
context: Gotcha.\I'm so sorry.\Go ahead and do whatever.\Oww!\Does it sting?\It does not!\Whoa!\What the hell are you doing?! response:	Shut up!
context: I'm so sorry.\Go ahead and do whatever.\Oww!\Does it sting?\It does not!\Whoa!\What the hell are you doing?!\Shut up! response:	What the hell are you doing?!
context: Go ahead and do whatever.\Oww!\Does it sting?\It does not!\Whoa!\What the hell are you doing?!\Shut up!\What the hell are you doing?! response:	Aren't you supposed to be the Overlord?!
context: Oww!\Does it sting?\It does not!\Whoa!\What the hell are you doing?!\Shut up!\What the hell are you doing?!\Aren't you supposed to be the Overlord?! response:	Act like one and go cause the world pain and suffering!
context: Does it sting?\It does not!\Whoa!\What the hell are you doing?!\Shut up!\What the hell are you doing?!\Aren't you supposed to be the Overlord?!\Act like one and go cause the world pain and suffering! response:	Huh?
context: It does not!\Whoa!\What the hell are you doing?!\Shut up!\What the hell are you doing?!\Aren't you supposed to be the Overlord?!\Act like one and go cause the world pain and suffering!\Huh? response:	What are you even saying?
context: Whoa!\What the hell are you doing?!\Shut up!\What the hell are you doing?!\Aren't you supposed to be the Overlord?!\Act like one and go cause the world pain and suffering!\Huh?\What are you even saying? response:	What the heck?!
context: What the hell are you doing?!\Shut up!\What the hell are you doing?!\Aren't you supposed to be the Overlord?!\Act like one and go cause the world pain and suffering!\Huh?\What are you even saying?\What the heck?! response:	You're broke, you cook for yourself,
context: Shut up!\What the hell are you doing?!\Aren't you supposed to be the Overlord?!\Act like one and go cause the world pain and suffering!\Huh?\What are you even saying?\What the heck?!\You're broke, you cook for yourself, response:	you're highly valued at your workplace,
context: What the hell are you doing?!\Aren't you supposed to be the Overlord?!\Act like one and go cause the world pain and suffering!\Huh?\What are you even saying?\What the heck?!\You're broke, you cook for yourself,\you're highly valued at your workplace, response:	and you even seduced a high school girl!
context: Aren't you supposed to be the Overlord?!\Act like one and go cause the world pain and suffering!\Huh?\What are you even saying?\What the heck?!\You're broke, you cook for yourself,\you're highly valued at your workplace,\and you even seduced a high school girl! response:	I've never even heard of an overlord getting cocky just because a high school girl loves him!
context: Act like one and go cause the world pain and suffering!\Huh?\What are you even saying?\What the heck?!\You're broke, you cook for yourself,\you're highly valued at your workplace,\and you even seduced a high school girl!\I've never even heard of an overlord getting cocky just because a high school girl loves him! response:	Hey, one of them's not like the others.
context: Huh?\What are you even saying?\What the heck?!\You're broke, you cook for yourself,\you're highly valued at your workplace,\and you even seduced a high school girl!\I've never even heard of an overlord getting cocky just because a high school girl loves him!\Hey, one of them's not like the others. response:	I'm right on all counts!
context: What are you even saying?\What the heck?!\You're broke, you cook for yourself,\you're highly valued at your workplace,\and you even seduced a high school girl!\I've never even heard of an overlord getting cocky just because a high school girl loves him!\Hey, one of them's not like the others.\I'm right on all counts! response:	Well, what about you?
context: What the heck?!\You're broke, you cook for yourself,\you're highly valued at your workplace,\and you even seduced a high school girl!\I've never even heard of an overlord getting cocky just because a high school girl loves him!\Hey, one of them's not like the others.\I'm right on all counts!\Well, what about you? response:	I've never seen a Hero fall down stairs, cry, and get first-aid from demons before!
context: You're broke, you cook for yourself,\you're highly valued at your workplace,\and you even seduced a high school girl!\I've never even heard of an overlord getting cocky just because a high school girl loves him!\Hey, one of them's not like the others.\I'm right on all counts!\Well, what about you?\I've never seen a Hero fall down stairs, cry, and get first-aid from demons before! response:	Why are you so nice to me?
context: you're highly valued at your workplace,\and you even seduced a high school girl!\I've never even heard of an overlord getting cocky just because a high school girl loves him!\Hey, one of them's not like the others.\I'm right on all counts!\Well, what about you?\I've never seen a Hero fall down stairs, cry, and get first-aid from demons before!\Why are you so nice to me? response:	Why are you so nice to me,
context: and you even seduced a high school girl!\I've never even heard of an overlord getting cocky just because a high school girl loves him!\Hey, one of them's not like the others.\I'm right on all counts!\Well, what about you?\I've never seen a Hero fall down stairs, cry, and get first-aid from demons before!\Why are you so nice to me?\Why are you so nice to me, response:	to people,
context: I've never even heard of an overlord getting cocky just because a high school girl loves him!\Hey, one of them's not like the others.\I'm right on all counts!\Well, what about you?\I've never seen a Hero fall down stairs, cry, and get first-aid from demons before!\Why are you so nice to me?\Why are you so nice to me,\to people, response:	and to the entire world?!
context: Hey, one of them's not like the others.\I'm right on all counts!\Well, what about you?\I've never seen a Hero fall down stairs, cry, and get first-aid from demons before!\Why are you so nice to me?\Why are you so nice to me,\to people,\and to the entire world?! response:	How can you even be nice?
context: I'm right on all counts!\Well, what about you?\I've never seen a Hero fall down stairs, cry, and get first-aid from demons before!\Why are you so nice to me?\Why are you so nice to me,\to people,\and to the entire world?!\How can you even be nice? response:	If you can be a nice guy, then why...
context: Well, what about you?\I've never seen a Hero fall down stairs, cry, and get first-aid from demons before!\Why are you so nice to me?\Why are you so nice to me,\to people,\and to the entire world?!\How can you even be nice?\If you can be a nice guy, then why... response:	Why did you kill my dad?!
context: I've never seen a Hero fall down stairs, cry, and get first-aid from demons before!\Why are you so nice to me?\Why are you so nice to me,\to people,\and to the entire world?!\How can you even be nice?\If you can be a nice guy, then why...\Why did you kill my dad?! response:	The Overlord I knew was supposed to be heartless!
context: Why are you so nice to me?\Why are you so nice to me,\to people,\and to the entire world?!\How can you even be nice?\If you can be a nice guy, then why...\Why did you kill my dad?!\The Overlord I knew was supposed to be heartless! response:	He was supposed to think nothing of human lives!
context: Why are you so nice to me,\to people,\and to the entire world?!\How can you even be nice?\If you can be a nice guy, then why...\Why did you kill my dad?!\The Overlord I knew was supposed to be heartless!\He was supposed to think nothing of human lives! response:	He was supposed to like seeing the world painted red and filled with sorrow more than anything else!
context: to people,\and to the entire world?!\How can you even be nice?\If you can be a nice guy, then why...\Why did you kill my dad?!\The Overlord I knew was supposed to be heartless!\He was supposed to think nothing of human lives!\He was supposed to like seeing the world painted red and filled with sorrow more than anything else! response:	You burned down fields,
context: and to the entire world?!\How can you even be nice?\If you can be a nice guy, then why...\Why did you kill my dad?!\The Overlord I knew was supposed to be heartless!\He was supposed to think nothing of human lives!\He was supposed to like seeing the world painted red and filled with sorrow more than anything else!\You burned down fields, response:	destroyed castles with lightning,
context: How can you even be nice?\If you can be a nice guy, then why...\Why did you kill my dad?!\The Overlord I knew was supposed to be heartless!\He was supposed to think nothing of human lives!\He was supposed to like seeing the world painted red and filled with sorrow more than anything else!\You burned down fields,\destroyed castles with lightning, response:	flooded towns,
context: If you can be a nice guy, then why...\Why did you kill my dad?!\The Overlord I knew was supposed to be heartless!\He was supposed to think nothing of human lives!\He was supposed to like seeing the world painted red and filled with sorrow more than anything else!\You burned down fields,\destroyed castles with lightning,\flooded towns, response:	and let your demons commit countless atrocities.
context: Why did you kill my dad?!\The Overlord I knew was supposed to be heartless!\He was supposed to think nothing of human lives!\He was supposed to like seeing the world painted red and filled with sorrow more than anything else!\You burned down fields,\destroyed castles with lightning,\flooded towns,\and let your demons commit countless atrocities. response:	So Overlord Satan,
context: The Overlord I knew was supposed to be heartless!\He was supposed to think nothing of human lives!\He was supposed to like seeing the world painted red and filled with sorrow more than anything else!\You burned down fields,\destroyed castles with lightning,\flooded towns,\and let your demons commit countless atrocities.\So Overlord Satan, response:	I will never forgive you even when I'm dead.
context: He was supposed to think nothing of human lives!\He was supposed to like seeing the world painted red and filled with sorrow more than anything else!\You burned down fields,\destroyed castles with lightning,\flooded towns,\and let your demons commit countless atrocities.\So Overlord Satan,\I will never forgive you even when I'm dead. response:	You took the home Daddy and I lived in,
context: He was supposed to like seeing the world painted red and filled with sorrow more than anything else!\You burned down fields,\destroyed castles with lightning,\flooded towns,\and let your demons commit countless atrocities.\So Overlord Satan,\I will never forgive you even when I'm dead.\You took the home Daddy and I lived in, response:	Daddy's fields,
context: You burned down fields,\destroyed castles with lightning,\flooded towns,\and let your demons commit countless atrocities.\So Overlord Satan,\I will never forgive you even when I'm dead.\You took the home Daddy and I lived in,\Daddy's fields, response:	Daddy's life,
context: destroyed castles with lightning,\flooded towns,\and let your demons commit countless atrocities.\So Overlord Satan,\I will never forgive you even when I'm dead.\You took the home Daddy and I lived in,\Daddy's fields,\Daddy's life, response:	and my peaceful life away from me!
context: flooded towns,\and let your demons commit countless atrocities.\So Overlord Satan,\I will never forgive you even when I'm dead.\You took the home Daddy and I lived in,\Daddy's fields,\Daddy's life,\and my peaceful life away from me! response:	I cannot forgive you!
context: and let your demons commit countless atrocities.\So Overlord Satan,\I will never forgive you even when I'm dead.\You took the home Daddy and I lived in,\Daddy's fields,\Daddy's life,\and my peaceful life away from me!\I cannot forgive you! response:	I've never thought about it too deeply myself,
context: So Overlord Satan,\I will never forgive you even when I'm dead.\You took the home Daddy and I lived in,\Daddy's fields,\Daddy's life,\and my peaceful life away from me!\I cannot forgive you!\I've never thought about it too deeply myself, response:	but I'm sorry.
context: I will never forgive you even when I'm dead.\You took the home Daddy and I lived in,\Daddy's fields,\Daddy's life,\and my peaceful life away from me!\I cannot forgive you!\I've never thought about it too deeply myself,\but I'm sorry. response:	Back then,
context: You took the home Daddy and I lived in,\Daddy's fields,\Daddy's life,\and my peaceful life away from me!\I cannot forgive you!\I've never thought about it too deeply myself,\but I'm sorry.\Back then, response:	I didn't understand humans too well.
context: Daddy's fields,\Daddy's life,\and my peaceful life away from me!\I cannot forgive you!\I've never thought about it too deeply myself,\but I'm sorry.\Back then,\I didn't understand humans too well. response:	Pardon my intrusion!
context: Daddy's life,\and my peaceful life away from me!\I cannot forgive you!\I've never thought about it too deeply myself,\but I'm sorry.\Back then,\I didn't understand humans too well.\Pardon my intrusion! response:	I met Sasaki over there, and she said she wanted to meet you, Milord, so
context: and my peaceful life away from me!\I cannot forgive you!\I've never thought about it too deeply myself,\but I'm sorry.\Back then,\I didn't understand humans too well.\Pardon my intrusion!\I met Sasaki over there, and she said she wanted to meet you, Milord, so response:	Oh...
context: I cannot forgive you!\I've never thought about it too deeply myself,\but I'm sorry.\Back then,\I didn't understand humans too well.\Pardon my intrusion!\I met Sasaki over there, and she said she wanted to meet you, Milord, so\Oh... response:	I knew it...
context: I've never thought about it too deeply myself,\but I'm sorry.\Back then,\I didn't understand humans too well.\Pardon my intrusion!\I met Sasaki over there, and she said she wanted to meet you, Milord, so\Oh...\I knew it... response:	So the two of you were like that...
context: but I'm sorry.\Back then,\I didn't understand humans too well.\Pardon my intrusion!\I met Sasaki over there, and she said she wanted to meet you, Milord, so\Oh...\I knew it...\So the two of you were like that... response:	Ch-Chiho...
context: Back then,\I didn't understand humans too well.\Pardon my intrusion!\I met Sasaki over there, and she said she wanted to meet you, Milord, so\Oh...\I knew it...\So the two of you were like that...\Ch-Chiho... response:	Ch-Chiho!
context: I didn't understand humans too well.\Pardon my intrusion!\I met Sasaki over there, and she said she wanted to meet you, Milord, so\Oh...\I knew it...\So the two of you were like that...\Ch-Chiho...\Ch-Chiho! response:	You've got the wrong idea!
context: Pardon my intrusion!\I met Sasaki over there, and she said she wanted to meet you, Milord, so\Oh...\I knew it...\So the two of you were like that...\Ch-Chiho...\Ch-Chiho!\You've got the wrong idea! response:	I-I'm so sorry!
context: I met Sasaki over there, and she said she wanted to meet you, Milord, so\Oh...\I knew it...\So the two of you were like that...\Ch-Chiho...\Ch-Chiho!\You've got the wrong idea!\I-I'm so sorry! response:	Chiho!
context: Oh...\I knew it...\So the two of you were like that...\Ch-Chiho...\Ch-Chiho!\You've got the wrong idea!\I-I'm so sorry!\Chiho! response:	This is bad, isn't it?
context: I knew it...\So the two of you were like that...\Ch-Chiho...\Ch-Chiho!\You've got the wrong idea!\I-I'm so sorry!\Chiho!\This is bad, isn't it? response:	A quarrel with your ex over another beautiful woman, I take it?
context: So the two of you were like that...\Ch-Chiho...\Ch-Chiho!\You've got the wrong idea!\I-I'm so sorry!\Chiho!\This is bad, isn't it?\A quarrel with your ex over another beautiful woman, I take it? response:	That's when the woman involved shows up
context: Ch-Chiho...\Ch-Chiho!\You've got the wrong idea!\I-I'm so sorry!\Chiho!\This is bad, isn't it?\A quarrel with your ex over another beautiful woman, I take it?\That's when the woman involved shows up response:	and finds out that your ex is still a part of your life.
context: Ch-Chiho!\You've got the wrong idea!\I-I'm so sorry!\Chiho!\This is bad, isn't it?\A quarrel with your ex over another beautiful woman, I take it?\That's when the woman involved shows up\and finds out that your ex is still a part of your life. response:	Much like blood with high cholestrol levels,
context: You've got the wrong idea!\I-I'm so sorry!\Chiho!\This is bad, isn't it?\A quarrel with your ex over another beautiful woman, I take it?\That's when the woman involved shows up\and finds out that your ex is still a part of your life.\Much like blood with high cholestrol levels, response:	this is one messy romantic drama.
context: I-I'm so sorry!\Chiho!\This is bad, isn't it?\A quarrel with your ex over another beautiful woman, I take it?\That's when the woman involved shows up\and finds out that your ex is still a part of your life.\Much like blood with high cholestrol levels,\this is one messy romantic drama. response:	Huh?
context: Chiho!\This is bad, isn't it?\A quarrel with your ex over another beautiful woman, I take it?\That's when the woman involved shows up\and finds out that your ex is still a part of your life.\Much like blood with high cholestrol levels,\this is one messy romantic drama.\Huh? response:	Really?
context: This is bad, isn't it?\A quarrel with your ex over another beautiful woman, I take it?\That's when the woman involved shows up\and finds out that your ex is still a part of your life.\Much like blood with high cholestrol levels,\this is one messy romantic drama.\Huh?\Really? response:	Hold it right there.
context: A quarrel with your ex over another beautiful woman, I take it?\That's when the woman involved shows up\and finds out that your ex is still a part of your life.\Much like blood with high cholestrol levels,\this is one messy romantic drama.\Huh?\Really?\Hold it right there. response:	I'm Shiba Miki, the landlord.
context: That's when the woman involved shows up\and finds out that your ex is still a part of your life.\Much like blood with high cholestrol levels,\this is one messy romantic drama.\Huh?\Really?\Hold it right there.\I'm Shiba Miki, the landlord. response:	You're Mr. Maou's girlfriend, are you not?
context: and finds out that your ex is still a part of your life.\Much like blood with high cholestrol levels,\this is one messy romantic drama.\Huh?\Really?\Hold it right there.\I'm Shiba Miki, the landlord.\You're Mr. Maou's girlfriend, are you not? response:	Wh-Who'd go out with a guy like him?!
context: Much like blood with high cholestrol levels,\this is one messy romantic drama.\Huh?\Really?\Hold it right there.\I'm Shiba Miki, the landlord.\You're Mr. Maou's girlfriend, are you not?\Wh-Who'd go out with a guy like him?! response:	What?!
context: this is one messy romantic drama.\Huh?\Really?\Hold it right there.\I'm Shiba Miki, the landlord.\You're Mr. Maou's girlfriend, are you not?\Wh-Who'd go out with a guy like him?!\What?! response:	Um, ma'am
context: Huh?\Really?\Hold it right there.\I'm Shiba Miki, the landlord.\You're Mr. Maou's girlfriend, are you not?\Wh-Who'd go out with a guy like him?!\What?!\Um, ma'am response:	Non.
context: Really?\Hold it right there.\I'm Shiba Miki, the landlord.\You're Mr. Maou's girlfriend, are you not?\Wh-Who'd go out with a guy like him?!\What?!\Um, ma'am\Non. response:	Call me Mikity.
context: Hold it right there.\I'm Shiba Miki, the landlord.\You're Mr. Maou's girlfriend, are you not?\Wh-Who'd go out with a guy like him?!\What?!\Um, ma'am\Non.\Call me Mikity. response:	R-Right...
context: I'm Shiba Miki, the landlord.\You're Mr. Maou's girlfriend, are you not?\Wh-Who'd go out with a guy like him?!\What?!\Um, ma'am\Non.\Call me Mikity.\R-Right... response:	I've decided to renovate this place.
context: You're Mr. Maou's girlfriend, are you not?\Wh-Who'd go out with a guy like him?!\What?!\Um, ma'am\Non.\Call me Mikity.\R-Right...\I've decided to renovate this place. response:	I'm here to notify the tenants.
context: Wh-Who'd go out with a guy like him?!\What?!\Um, ma'am\Non.\Call me Mikity.\R-Right...\I've decided to renovate this place.\I'm here to notify the tenants. response:	Things have been quite dangerous lately, what with the collapses and all.
context: What?!\Um, ma'am\Non.\Call me Mikity.\R-Right...\I've decided to renovate this place.\I'm here to notify the tenants.\Things have been quite dangerous lately, what with the collapses and all. response:	I-Indeed.
context: Um, ma'am\Non.\Call me Mikity.\R-Right...\I've decided to renovate this place.\I'm here to notify the tenants.\Things have been quite dangerous lately, what with the collapses and all.\I-Indeed. response:	Maybe something will happen today as well.
context: Non.\Call me Mikity.\R-Right...\I've decided to renovate this place.\I'm here to notify the tenants.\Things have been quite dangerous lately, what with the collapses and all.\I-Indeed.\Maybe something will happen today as well. response:	Wh-Who knows...
context: Call me Mikity.\R-Right...\I've decided to renovate this place.\I'm here to notify the tenants.\Things have been quite dangerous lately, what with the collapses and all.\I-Indeed.\Maybe something will happen today as well.\Wh-Who knows... response:	Anyway, it looks like that cute girl from earlier ran off toward the station in tears.
context: R-Right...\I've decided to renovate this place.\I'm here to notify the tenants.\Things have been quite dangerous lately, what with the collapses and all.\I-Indeed.\Maybe something will happen today as well.\Wh-Who knows...\Anyway, it looks like that cute girl from earlier ran off toward the station in tears. response:	It shook?
context: I've decided to renovate this place.\I'm here to notify the tenants.\Things have been quite dangerous lately, what with the collapses and all.\I-Indeed.\Maybe something will happen today as well.\Wh-Who knows...\Anyway, it looks like that cute girl from earlier ran off toward the station in tears.\It shook? response:	Mr. Maou.
context: I'm here to notify the tenants.\Things have been quite dangerous lately, what with the collapses and all.\I-Indeed.\Maybe something will happen today as well.\Wh-Who knows...\Anyway, it looks like that cute girl from earlier ran off toward the station in tears.\It shook?\Mr. Maou. response:	If you dragged her into this mess, you have to be the one to get her out of it.
context: Things have been quite dangerous lately, what with the collapses and all.\I-Indeed.\Maybe something will happen today as well.\Wh-Who knows...\Anyway, it looks like that cute girl from earlier ran off toward the station in tears.\It shook?\Mr. Maou.\If you dragged her into this mess, you have to be the one to get her out of it. response:	Uh, what?
context: I-Indeed.\Maybe something will happen today as well.\Wh-Who knows...\Anyway, it looks like that cute girl from earlier ran off toward the station in tears.\It shook?\Mr. Maou.\If you dragged her into this mess, you have to be the one to get her out of it.\Uh, what? response:	She took the brunt of a Sonar and formed an Idea Link.
context: Maybe something will happen today as well.\Wh-Who knows...\Anyway, it looks like that cute girl from earlier ran off toward the station in tears.\It shook?\Mr. Maou.\If you dragged her into this mess, you have to be the one to get her out of it.\Uh, what?\She took the brunt of a Sonar and formed an Idea Link. response:	I'm sure you've already realized that it was no mere coincidence.
context: Wh-Who knows...\Anyway, it looks like that cute girl from earlier ran off toward the station in tears.\It shook?\Mr. Maou.\If you dragged her into this mess, you have to be the one to get her out of it.\Uh, what?\She took the brunt of a Sonar and formed an Idea Link.\I'm sure you've already realized that it was no mere coincidence. response:	Don't the three of you know better than anyone that thoughts and free will hold mighty power?
context: Anyway, it looks like that cute girl from earlier ran off toward the station in tears.\It shook?\Mr. Maou.\If you dragged her into this mess, you have to be the one to get her out of it.\Uh, what?\She took the brunt of a Sonar and formed an Idea Link.\I'm sure you've already realized that it was no mere coincidence.\Don't the three of you know better than anyone that thoughts and free will hold mighty power? response:	You'd better hurry up,
context: It shook?\Mr. Maou.\If you dragged her into this mess, you have to be the one to get her out of it.\Uh, what?\She took the brunt of a Sonar and formed an Idea Link.\I'm sure you've already realized that it was no mere coincidence.\Don't the three of you know better than anyone that thoughts and free will hold mighty power?\You'd better hurry up, response:	or it'll be too late to do anything.
context: Mr. Maou.\If you dragged her into this mess, you have to be the one to get her out of it.\Uh, what?\She took the brunt of a Sonar and formed an Idea Link.\I'm sure you've already realized that it was no mere coincidence.\Don't the three of you know better than anyone that thoughts and free will hold mighty power?\You'd better hurry up,\or it'll be too late to do anything. response:	Landlord?
context: If you dragged her into this mess, you have to be the one to get her out of it.\Uh, what?\She took the brunt of a Sonar and formed an Idea Link.\I'm sure you've already realized that it was no mere coincidence.\Don't the three of you know better than anyone that thoughts and free will hold mighty power?\You'd better hurry up,\or it'll be too late to do anything.\Landlord? response:	Ugh.
