context: Ye Hua! response:	You plotted to kill my son.
context: The young prince no longer has any signs of being alive.\I think Your Highness should return to the Ghost Realm.\I will give you a medicine, and have the young prince...\Your Highness, now that it has come to this\your own health is more important.\No.\I must save this child!\Didn't you see? response:	In these 70,000 years, His Majesty has never treated me with such patience.
context: I think Your Highness should return to the Ghost Realm.\I will give you a medicine, and have the young prince...\Your Highness, now that it has come to this\your own health is more important.\No.\I must save this child!\Didn't you see?\In these 70,000 years, His Majesty has never treated me with such patience. response:	I must keep this child.
context: I will give you a medicine, and have the young prince...\Your Highness, now that it has come to this\your own health is more important.\No.\I must save this child!\Didn't you see?\In these 70,000 years, His Majesty has never treated me with such patience.\I must keep this child. response:	I must!
context: Your Highness, now that it has come to this\your own health is more important.\No.\I must save this child!\Didn't you see?\In these 70,000 years, His Majesty has never treated me with such patience.\I must keep this child.\I must! response:	You are not allowed to tell anybody. Do you hear me?
context: your own health is more important.\No.\I must save this child!\Didn't you see?\In these 70,000 years, His Majesty has never treated me with such patience.\I must keep this child.\I must!\You are not allowed to tell anybody. Do you hear me? response:	Otherwise, I will take your life. Your entire clan's life!
context: No.\I must save this child!\Didn't you see?\In these 70,000 years, His Majesty has never treated me with such patience.\I must keep this child.\I must!\You are not allowed to tell anybody. Do you hear me?\Otherwise, I will take your life. Your entire clan's life! response:	I will definitely keep my mouth shut.
context: I must save this child!\Didn't you see?\In these 70,000 years, His Majesty has never treated me with such patience.\I must keep this child.\I must!\You are not allowed to tell anybody. Do you hear me?\Otherwise, I will take your life. Your entire clan's life!\I will definitely keep my mouth shut. response:	Where is that peach blossom fragrance coming from? It is so familiar.
context: Didn't you see?\In these 70,000 years, His Majesty has never treated me with such patience.\I must keep this child.\I must!\You are not allowed to tell anybody. Do you hear me?\Otherwise, I will take your life. Your entire clan's life!\I will definitely keep my mouth shut.\Where is that peach blossom fragrance coming from? It is so familiar. response:	Ghost Lord?
context: In these 70,000 years, His Majesty has never treated me with such patience.\I must keep this child.\I must!\You are not allowed to tell anybody. Do you hear me?\Otherwise, I will take your life. Your entire clan's life!\I will definitely keep my mouth shut.\Where is that peach blossom fragrance coming from? It is so familiar.\Ghost Lord? response:	Lord of Numinous Treasures.
context: I must keep this child.\I must!\You are not allowed to tell anybody. Do you hear me?\Otherwise, I will take your life. Your entire clan's life!\I will definitely keep my mouth shut.\Where is that peach blossom fragrance coming from? It is so familiar.\Ghost Lord?\Lord of Numinous Treasures. response:	It has been many millennia since I last saw you.
context: I must!\You are not allowed to tell anybody. Do you hear me?\Otherwise, I will take your life. Your entire clan's life!\I will definitely keep my mouth shut.\Where is that peach blossom fragrance coming from? It is so familiar.\Ghost Lord?\Lord of Numinous Treasures.\It has been many millennia since I last saw you. response:	Seeing your back just now, I wasn't certain it was you.
context: You are not allowed to tell anybody. Do you hear me?\Otherwise, I will take your life. Your entire clan's life!\I will definitely keep my mouth shut.\Where is that peach blossom fragrance coming from? It is so familiar.\Ghost Lord?\Lord of Numinous Treasures.\It has been many millennia since I last saw you.\Seeing your back just now, I wasn't certain it was you. response:	Yes, it's been 70,000 years.
context: Otherwise, I will take your life. Your entire clan's life!\I will definitely keep my mouth shut.\Where is that peach blossom fragrance coming from? It is so familiar.\Ghost Lord?\Lord of Numinous Treasures.\It has been many millennia since I last saw you.\Seeing your back just now, I wasn't certain it was you.\Yes, it's been 70,000 years. response:	I remember the first time I met you was at Kunlun Mountain.
context: I will definitely keep my mouth shut.\Where is that peach blossom fragrance coming from? It is so familiar.\Ghost Lord?\Lord of Numinous Treasures.\It has been many millennia since I last saw you.\Seeing your back just now, I wasn't certain it was you.\Yes, it's been 70,000 years.\I remember the first time I met you was at Kunlun Mountain. response:	Just now, I heard the palace maids say
context: Where is that peach blossom fragrance coming from? It is so familiar.\Ghost Lord?\Lord of Numinous Treasures.\It has been many millennia since I last saw you.\Seeing your back just now, I wasn't certain it was you.\Yes, it's been 70,000 years.\I remember the first time I met you was at Kunlun Mountain.\Just now, I heard the palace maids say response:	you had just arrived.
context: Ghost Lord?\Lord of Numinous Treasures.\It has been many millennia since I last saw you.\Seeing your back just now, I wasn't certain it was you.\Yes, it's been 70,000 years.\I remember the first time I met you was at Kunlun Mountain.\Just now, I heard the palace maids say\you had just arrived. response:	How come you would be in the mood to admire this lotus?
context: Lord of Numinous Treasures.\It has been many millennia since I last saw you.\Seeing your back just now, I wasn't certain it was you.\Yes, it's been 70,000 years.\I remember the first time I met you was at Kunlun Mountain.\Just now, I heard the palace maids say\you had just arrived.\How come you would be in the mood to admire this lotus? response:	I came to see the winter lotus.
context: It has been many millennia since I last saw you.\Seeing your back just now, I wasn't certain it was you.\Yes, it's been 70,000 years.\I remember the first time I met you was at Kunlun Mountain.\Just now, I heard the palace maids say\you had just arrived.\How come you would be in the mood to admire this lotus?\I came to see the winter lotus. response:	I'm afraid it had been in the Ghost Realm for too long
context: Seeing your back just now, I wasn't certain it was you.\Yes, it's been 70,000 years.\I remember the first time I met you was at Kunlun Mountain.\Just now, I heard the palace maids say\you had just arrived.\How come you would be in the mood to admire this lotus?\I came to see the winter lotus.\I'm afraid it had been in the Ghost Realm for too long response:	and is not used to the Celestial Realm's lotus pond.
context: Yes, it's been 70,000 years.\I remember the first time I met you was at Kunlun Mountain.\Just now, I heard the palace maids say\you had just arrived.\How come you would be in the mood to admire this lotus?\I came to see the winter lotus.\I'm afraid it had been in the Ghost Realm for too long\and is not used to the Celestial Realm's lotus pond. response:	I did not expect you to be such an attentive person.
context: I remember the first time I met you was at Kunlun Mountain.\Just now, I heard the palace maids say\you had just arrived.\How come you would be in the mood to admire this lotus?\I came to see the winter lotus.\I'm afraid it had been in the Ghost Realm for too long\and is not used to the Celestial Realm's lotus pond.\I did not expect you to be such an attentive person. response:	You would be so concerned about a lotus.
context: Just now, I heard the palace maids say\you had just arrived.\How come you would be in the mood to admire this lotus?\I came to see the winter lotus.\I'm afraid it had been in the Ghost Realm for too long\and is not used to the Celestial Realm's lotus pond.\I did not expect you to be such an attentive person.\You would be so concerned about a lotus. response:	- Fire! Help put out the fire! - Help! Fire!
context: you had just arrived.\How come you would be in the mood to admire this lotus?\I came to see the winter lotus.\I'm afraid it had been in the Ghost Realm for too long\and is not used to the Celestial Realm's lotus pond.\I did not expect you to be such an attentive person.\You would be so concerned about a lotus.\- Fire! Help put out the fire! - Help! Fire! response:	- Someone! Help! - Zhaohua Palace!
context: How come you would be in the mood to admire this lotus?\I came to see the winter lotus.\I'm afraid it had been in the Ghost Realm for too long\and is not used to the Celestial Realm's lotus pond.\I did not expect you to be such an attentive person.\You would be so concerned about a lotus.\- Fire! Help put out the fire! - Help! Fire!\- Someone! Help! - Zhaohua Palace! response:	Quickly find someone to put out the fire. There's still someone inside.
context: I came to see the winter lotus.\I'm afraid it had been in the Ghost Realm for too long\and is not used to the Celestial Realm's lotus pond.\I did not expect you to be such an attentive person.\You would be so concerned about a lotus.\- Fire! Help put out the fire! - Help! Fire!\- Someone! Help! - Zhaohua Palace!\Quickly find someone to put out the fire. There's still someone inside. response:	How come there is a fire?
context: I'm afraid it had been in the Ghost Realm for too long\and is not used to the Celestial Realm's lotus pond.\I did not expect you to be such an attentive person.\You would be so concerned about a lotus.\- Fire! Help put out the fire! - Help! Fire!\- Someone! Help! - Zhaohua Palace!\Quickly find someone to put out the fire. There's still someone inside.\How come there is a fire? response:	It is my mount who has caused this trouble.
context: and is not used to the Celestial Realm's lotus pond.\I did not expect you to be such an attentive person.\You would be so concerned about a lotus.\- Fire! Help put out the fire! - Help! Fire!\- Someone! Help! - Zhaohua Palace!\Quickly find someone to put out the fire. There's still someone inside.\How come there is a fire?\It is my mount who has caused this trouble. response:	Please forgive me, Lord.
context: I did not expect you to be such an attentive person.\You would be so concerned about a lotus.\- Fire! Help put out the fire! - Help! Fire!\- Someone! Help! - Zhaohua Palace!\Quickly find someone to put out the fire. There's still someone inside.\How come there is a fire?\It is my mount who has caused this trouble.\Please forgive me, Lord. response:	You need not blame yourself too much.
context: You would be so concerned about a lotus.\- Fire! Help put out the fire! - Help! Fire!\- Someone! Help! - Zhaohua Palace!\Quickly find someone to put out the fire. There's still someone inside.\How come there is a fire?\It is my mount who has caused this trouble.\Please forgive me, Lord.\You need not blame yourself too much. response:	- Is this lady hurt? - I am not certain.
context: - Fire! Help put out the fire! - Help! Fire!\- Someone! Help! - Zhaohua Palace!\Quickly find someone to put out the fire. There's still someone inside.\How come there is a fire?\It is my mount who has caused this trouble.\Please forgive me, Lord.\You need not blame yourself too much.\- Is this lady hurt? - I am not certain. response:	I'm taking her back to Realm of Supreme Purity
context: - Someone! Help! - Zhaohua Palace!\Quickly find someone to put out the fire. There's still someone inside.\How come there is a fire?\It is my mount who has caused this trouble.\Please forgive me, Lord.\You need not blame yourself too much.\- Is this lady hurt? - I am not certain.\I'm taking her back to Realm of Supreme Purity response:	and have my shaman take a look.
context: Quickly find someone to put out the fire. There's still someone inside.\How come there is a fire?\It is my mount who has caused this trouble.\Please forgive me, Lord.\You need not blame yourself too much.\- Is this lady hurt? - I am not certain.\I'm taking her back to Realm of Supreme Purity\and have my shaman take a look. response:	A-Yin.
context: How come there is a fire?\It is my mount who has caused this trouble.\Please forgive me, Lord.\You need not blame yourself too much.\- Is this lady hurt? - I am not certain.\I'm taking her back to Realm of Supreme Purity\and have my shaman take a look.\A-Yin. response:	A-Yin.
context: It is my mount who has caused this trouble.\Please forgive me, Lord.\You need not blame yourself too much.\- Is this lady hurt? - I am not certain.\I'm taking her back to Realm of Supreme Purity\and have my shaman take a look.\A-Yin.\A-Yin. response:	Her? How come she is here?
context: Please forgive me, Lord.\You need not blame yourself too much.\- Is this lady hurt? - I am not certain.\I'm taking her back to Realm of Supreme Purity\and have my shaman take a look.\A-Yin.\A-Yin.\Her? How come she is here? response:	No, it's impossible.
context: You need not blame yourself too much.\- Is this lady hurt? - I am not certain.\I'm taking her back to Realm of Supreme Purity\and have my shaman take a look.\A-Yin.\A-Yin.\Her? How come she is here?\No, it's impossible. response:	Your Majesty, it must be a Celestial transformed. It must be.
context: - Is this lady hurt? - I am not certain.\I'm taking her back to Realm of Supreme Purity\and have my shaman take a look.\A-Yin.\A-Yin.\Her? How come she is here?\No, it's impossible.\Your Majesty, it must be a Celestial transformed. It must be. response:	They know Your Majesty had a relationship to Si Yin
context: I'm taking her back to Realm of Supreme Purity\and have my shaman take a look.\A-Yin.\A-Yin.\Her? How come she is here?\No, it's impossible.\Your Majesty, it must be a Celestial transformed. It must be.\They know Your Majesty had a relationship to Si Yin response:	and must have transformed someone into Si Yin's image to deceive you.
context: and have my shaman take a look.\A-Yin.\A-Yin.\Her? How come she is here?\No, it's impossible.\Your Majesty, it must be a Celestial transformed. It must be.\They know Your Majesty had a relationship to Si Yin\and must have transformed someone into Si Yin's image to deceive you. response:	Shaman!
context: A-Yin.\A-Yin.\Her? How come she is here?\No, it's impossible.\Your Majesty, it must be a Celestial transformed. It must be.\They know Your Majesty had a relationship to Si Yin\and must have transformed someone into Si Yin's image to deceive you.\Shaman! response:	- Your Majesty. - Quick, treat her injuries.
context: A-Yin.\Her? How come she is here?\No, it's impossible.\Your Majesty, it must be a Celestial transformed. It must be.\They know Your Majesty had a relationship to Si Yin\and must have transformed someone into Si Yin's image to deceive you.\Shaman!\- Your Majesty. - Quick, treat her injuries. response:	She was hurt by crimson hellfire. Quick!
context: Her? How come she is here?\No, it's impossible.\Your Majesty, it must be a Celestial transformed. It must be.\They know Your Majesty had a relationship to Si Yin\and must have transformed someone into Si Yin's image to deceive you.\Shaman!\- Your Majesty. - Quick, treat her injuries.\She was hurt by crimson hellfire. Quick! response:	Yes.
context: No, it's impossible.\Your Majesty, it must be a Celestial transformed. It must be.\They know Your Majesty had a relationship to Si Yin\and must have transformed someone into Si Yin's image to deceive you.\Shaman!\- Your Majesty. - Quick, treat her injuries.\She was hurt by crimson hellfire. Quick!\Yes. response:	How is she?
context: Your Majesty, it must be a Celestial transformed. It must be.\They know Your Majesty had a relationship to Si Yin\and must have transformed someone into Si Yin's image to deceive you.\Shaman!\- Your Majesty. - Quick, treat her injuries.\She was hurt by crimson hellfire. Quick!\Yes.\How is she? response:	She may be an immortal
context: They know Your Majesty had a relationship to Si Yin\and must have transformed someone into Si Yin's image to deceive you.\Shaman!\- Your Majesty. - Quick, treat her injuries.\She was hurt by crimson hellfire. Quick!\Yes.\How is she?\She may be an immortal response:	but being injured by crimson hellfire can be very troublesome.
context: and must have transformed someone into Si Yin's image to deceive you.\Shaman!\- Your Majesty. - Quick, treat her injuries.\She was hurt by crimson hellfire. Quick!\Yes.\How is she?\She may be an immortal\but being injured by crimson hellfire can be very troublesome. response:	Do you think she needs...
context: Shaman!\- Your Majesty. - Quick, treat her injuries.\She was hurt by crimson hellfire. Quick!\Yes.\How is she?\She may be an immortal\but being injured by crimson hellfire can be very troublesome.\Do you think she needs... response:	Your Majesty.
context: - Your Majesty. - Quick, treat her injuries.\She was hurt by crimson hellfire. Quick!\Yes.\How is she?\She may be an immortal\but being injured by crimson hellfire can be very troublesome.\Do you think she needs...\Your Majesty. response:	This is just a mortal.
context: She was hurt by crimson hellfire. Quick!\Yes.\How is she?\She may be an immortal\but being injured by crimson hellfire can be very troublesome.\Do you think she needs...\Your Majesty.\This is just a mortal. response:	What? Mortal?
context: Yes.\How is she?\She may be an immortal\but being injured by crimson hellfire can be very troublesome.\Do you think she needs...\Your Majesty.\This is just a mortal.\What? Mortal? response:	Mortal?
context: How is she?\She may be an immortal\but being injured by crimson hellfire can be very troublesome.\Do you think she needs...\Your Majesty.\This is just a mortal.\What? Mortal?\Mortal? response:	Yes, Your Majesty. She is not an immortal.
context: She may be an immortal\but being injured by crimson hellfire can be very troublesome.\Do you think she needs...\Your Majesty.\This is just a mortal.\What? Mortal?\Mortal?\Yes, Your Majesty. She is not an immortal. response:	She is just a mortal woman.
context: but being injured by crimson hellfire can be very troublesome.\Do you think she needs...\Your Majesty.\This is just a mortal.\What? Mortal?\Mortal?\Yes, Your Majesty. She is not an immortal.\She is just a mortal woman. response:	Are you certain?
context: Do you think she needs...\Your Majesty.\This is just a mortal.\What? Mortal?\Mortal?\Yes, Your Majesty. She is not an immortal.\She is just a mortal woman.\Are you certain? response:	There is no sign of immortal essence.
context: Your Majesty.\This is just a mortal.\What? Mortal?\Mortal?\Yes, Your Majesty. She is not an immortal.\She is just a mortal woman.\Are you certain?\There is no sign of immortal essence. response:	She is indeed a mortal.
context: This is just a mortal.\What? Mortal?\Mortal?\Yes, Your Majesty. She is not an immortal.\She is just a mortal woman.\Are you certain?\There is no sign of immortal essence.\She is indeed a mortal. response:	I was confused.
context: What? Mortal?\Mortal?\Yes, Your Majesty. She is not an immortal.\She is just a mortal woman.\Are you certain?\There is no sign of immortal essence.\She is indeed a mortal.\I was confused. response:	I actually failed to tell the difference between immortal and mortal.
context: Mortal?\Yes, Your Majesty. She is not an immortal.\She is just a mortal woman.\Are you certain?\There is no sign of immortal essence.\She is indeed a mortal.\I was confused.\I actually failed to tell the difference between immortal and mortal. response:	- Treat her injuries. - Yes.
context: Yes, Your Majesty. She is not an immortal.\She is just a mortal woman.\Are you certain?\There is no sign of immortal essence.\She is indeed a mortal.\I was confused.\I actually failed to tell the difference between immortal and mortal.\- Treat her injuries. - Yes. response:	Rather than say her face looks like Si Yin
context: She is just a mortal woman.\Are you certain?\There is no sign of immortal essence.\She is indeed a mortal.\I was confused.\I actually failed to tell the difference between immortal and mortal.\- Treat her injuries. - Yes.\Rather than say her face looks like Si Yin response:	I'd say she looks more like Bai Qian.
context: Are you certain?\There is no sign of immortal essence.\She is indeed a mortal.\I was confused.\I actually failed to tell the difference between immortal and mortal.\- Treat her injuries. - Yes.\Rather than say her face looks like Si Yin\I'd say she looks more like Bai Qian. response:	Fortunately, she is neither.
context: There is no sign of immortal essence.\She is indeed a mortal.\I was confused.\I actually failed to tell the difference between immortal and mortal.\- Treat her injuries. - Yes.\Rather than say her face looks like Si Yin\I'd say she looks more like Bai Qian.\Fortunately, she is neither. response:	Come in.
context: She is indeed a mortal.\I was confused.\I actually failed to tell the difference between immortal and mortal.\- Treat her injuries. - Yes.\Rather than say her face looks like Si Yin\I'd say she looks more like Bai Qian.\Fortunately, she is neither.\Come in. response:	Your Majesty, I have done wrong.
context: I was confused.\I actually failed to tell the difference between immortal and mortal.\- Treat her injuries. - Yes.\Rather than say her face looks like Si Yin\I'd say she looks more like Bai Qian.\Fortunately, she is neither.\Come in.\Your Majesty, I have done wrong. response:	Do you know this is not Ghost Realm's Grand Ziming Palace?
context: I actually failed to tell the difference between immortal and mortal.\- Treat her injuries. - Yes.\Rather than say her face looks like Si Yin\I'd say she looks more like Bai Qian.\Fortunately, she is neither.\Come in.\Your Majesty, I have done wrong.\Do you know this is not Ghost Realm's Grand Ziming Palace? response:	This is the Nine Heavens.
context: - Treat her injuries. - Yes.\Rather than say her face looks like Si Yin\I'd say she looks more like Bai Qian.\Fortunately, she is neither.\Come in.\Your Majesty, I have done wrong.\Do you know this is not Ghost Realm's Grand Ziming Palace?\This is the Nine Heavens. response:	Why did you use crimson hellfire in the Celestial Palace?
context: Rather than say her face looks like Si Yin\I'd say she looks more like Bai Qian.\Fortunately, she is neither.\Come in.\Your Majesty, I have done wrong.\Do you know this is not Ghost Realm's Grand Ziming Palace?\This is the Nine Heavens.\Why did you use crimson hellfire in the Celestial Palace? response:	I passed by that abandoned palace
context: I'd say she looks more like Bai Qian.\Fortunately, she is neither.\Come in.\Your Majesty, I have done wrong.\Do you know this is not Ghost Realm's Grand Ziming Palace?\This is the Nine Heavens.\Why did you use crimson hellfire in the Celestial Palace?\I passed by that abandoned palace response:	and felt that fragrance was so familiar, so I followed the scent
context: Fortunately, she is neither.\Come in.\Your Majesty, I have done wrong.\Do you know this is not Ghost Realm's Grand Ziming Palace?\This is the Nine Heavens.\Why did you use crimson hellfire in the Celestial Palace?\I passed by that abandoned palace\and felt that fragrance was so familiar, so I followed the scent response:	and saw this woman locked in the chambers and she was crying.
context: Come in.\Your Majesty, I have done wrong.\Do you know this is not Ghost Realm's Grand Ziming Palace?\This is the Nine Heavens.\Why did you use crimson hellfire in the Celestial Palace?\I passed by that abandoned palace\and felt that fragrance was so familiar, so I followed the scent\and saw this woman locked in the chambers and she was crying. response:	So...
context: Your Majesty, I have done wrong.\Do you know this is not Ghost Realm's Grand Ziming Palace?\This is the Nine Heavens.\Why did you use crimson hellfire in the Celestial Palace?\I passed by that abandoned palace\and felt that fragrance was so familiar, so I followed the scent\and saw this woman locked in the chambers and she was crying.\So... response:	So I wanted to help her out.
context: Do you know this is not Ghost Realm's Grand Ziming Palace?\This is the Nine Heavens.\Why did you use crimson hellfire in the Celestial Palace?\I passed by that abandoned palace\and felt that fragrance was so familiar, so I followed the scent\and saw this woman locked in the chambers and she was crying.\So...\So I wanted to help her out. response:	But the lock on the door was millennium cold iron
context: This is the Nine Heavens.\Why did you use crimson hellfire in the Celestial Palace?\I passed by that abandoned palace\and felt that fragrance was so familiar, so I followed the scent\and saw this woman locked in the chambers and she was crying.\So...\So I wanted to help her out.\But the lock on the door was millennium cold iron response:	and my powers could not break it.
context: Why did you use crimson hellfire in the Celestial Palace?\I passed by that abandoned palace\and felt that fragrance was so familiar, so I followed the scent\and saw this woman locked in the chambers and she was crying.\So...\So I wanted to help her out.\But the lock on the door was millennium cold iron\and my powers could not break it. response:	So you used fire to burn it off?
context: I passed by that abandoned palace\and felt that fragrance was so familiar, so I followed the scent\and saw this woman locked in the chambers and she was crying.\So...\So I wanted to help her out.\But the lock on the door was millennium cold iron\and my powers could not break it.\So you used fire to burn it off? response:	Didn't Your Majesty say crimson hellfire can exterminate all living things?
context: and felt that fragrance was so familiar, so I followed the scent\and saw this woman locked in the chambers and she was crying.\So...\So I wanted to help her out.\But the lock on the door was millennium cold iron\and my powers could not break it.\So you used fire to burn it off?\Didn't Your Majesty say crimson hellfire can exterminate all living things? response:	That is correct.
context: and saw this woman locked in the chambers and she was crying.\So...\So I wanted to help her out.\But the lock on the door was millennium cold iron\and my powers could not break it.\So you used fire to burn it off?\Didn't Your Majesty say crimson hellfire can exterminate all living things?\That is correct. response:	It can exterminate all living things.
context: So...\So I wanted to help her out.\But the lock on the door was millennium cold iron\and my powers could not break it.\So you used fire to burn it off?\Didn't Your Majesty say crimson hellfire can exterminate all living things?\That is correct.\It can exterminate all living things. response:	That is why you are unable to control the intensity of the fire.
context: So I wanted to help her out.\But the lock on the door was millennium cold iron\and my powers could not break it.\So you used fire to burn it off?\Didn't Your Majesty say crimson hellfire can exterminate all living things?\That is correct.\It can exterminate all living things.\That is why you are unable to control the intensity of the fire. response:	You wanted to burn the lock
context: But the lock on the door was millennium cold iron\and my powers could not break it.\So you used fire to burn it off?\Didn't Your Majesty say crimson hellfire can exterminate all living things?\That is correct.\It can exterminate all living things.\That is why you are unable to control the intensity of the fire.\You wanted to burn the lock response:	so naturally, the chamber would burn as well.
context: and my powers could not break it.\So you used fire to burn it off?\Didn't Your Majesty say crimson hellfire can exterminate all living things?\That is correct.\It can exterminate all living things.\That is why you are unable to control the intensity of the fire.\You wanted to burn the lock\so naturally, the chamber would burn as well. response:	Forget it.
context: So you used fire to burn it off?\Didn't Your Majesty say crimson hellfire can exterminate all living things?\That is correct.\It can exterminate all living things.\That is why you are unable to control the intensity of the fire.\You wanted to burn the lock\so naturally, the chamber would burn as well.\Forget it. response:	I just hope Heavenly Lord will not pursue this incident.
context: Didn't Your Majesty say crimson hellfire can exterminate all living things?\That is correct.\It can exterminate all living things.\That is why you are unable to control the intensity of the fire.\You wanted to burn the lock\so naturally, the chamber would burn as well.\Forget it.\I just hope Heavenly Lord will not pursue this incident. response:	Where is Ye Hua?
context: That is correct.\It can exterminate all living things.\That is why you are unable to control the intensity of the fire.\You wanted to burn the lock\so naturally, the chamber would burn as well.\Forget it.\I just hope Heavenly Lord will not pursue this incident.\Where is Ye Hua? response:	What is this place?
context: It can exterminate all living things.\That is why you are unable to control the intensity of the fire.\You wanted to burn the lock\so naturally, the chamber would burn as well.\Forget it.\I just hope Heavenly Lord will not pursue this incident.\Where is Ye Hua?\What is this place? response:	Do you feel better?
context: That is why you are unable to control the intensity of the fire.\You wanted to burn the lock\so naturally, the chamber would burn as well.\Forget it.\I just hope Heavenly Lord will not pursue this incident.\Where is Ye Hua?\What is this place?\Do you feel better? response:	Who are you?
context: You wanted to burn the lock\so naturally, the chamber would burn as well.\Forget it.\I just hope Heavenly Lord will not pursue this incident.\Where is Ye Hua?\What is this place?\Do you feel better?\Who are you? response:	I am Ghost Lord Li Jing.
context: so naturally, the chamber would burn as well.\Forget it.\I just hope Heavenly Lord will not pursue this incident.\Where is Ye Hua?\What is this place?\Do you feel better?\Who are you?\I am Ghost Lord Li Jing. response:	Just now, it was my mount who accidentally set the fire.
context: Forget it.\I just hope Heavenly Lord will not pursue this incident.\Where is Ye Hua?\What is this place?\Do you feel better?\Who are you?\I am Ghost Lord Li Jing.\Just now, it was my mount who accidentally set the fire. response:	I am truly sorry.
context: I just hope Heavenly Lord will not pursue this incident.\Where is Ye Hua?\What is this place?\Do you feel better?\Who are you?\I am Ghost Lord Li Jing.\Just now, it was my mount who accidentally set the fire.\I am truly sorry. response:	So it was a fire set by you.
context: Where is Ye Hua?\What is this place?\Do you feel better?\Who are you?\I am Ghost Lord Li Jing.\Just now, it was my mount who accidentally set the fire.\I am truly sorry.\So it was a fire set by you. response:	I thought they wanted to take my life.
context: What is this place?\Do you feel better?\Who are you?\I am Ghost Lord Li Jing.\Just now, it was my mount who accidentally set the fire.\I am truly sorry.\So it was a fire set by you.\I thought they wanted to take my life. response:	They?
context: Do you feel better?\Who are you?\I am Ghost Lord Li Jing.\Just now, it was my mount who accidentally set the fire.\I am truly sorry.\So it was a fire set by you.\I thought they wanted to take my life.\They? response:	How old are you?
context: Who are you?\I am Ghost Lord Li Jing.\Just now, it was my mount who accidentally set the fire.\I am truly sorry.\So it was a fire set by you.\I thought they wanted to take my life.\They?\How old are you? response:	70,300 years old.
context: I am Ghost Lord Li Jing.\Just now, it was my mount who accidentally set the fire.\I am truly sorry.\So it was a fire set by you.\I thought they wanted to take my life.\They?\How old are you?\70,300 years old. response:	70,300 years old?
context: Just now, it was my mount who accidentally set the fire.\I am truly sorry.\So it was a fire set by you.\I thought they wanted to take my life.\They?\How old are you?\70,300 years old.\70,300 years old? response:	Sister, the peach blossom scent on you smells so nice.
context: I am truly sorry.\So it was a fire set by you.\I thought they wanted to take my life.\They?\How old are you?\70,300 years old.\70,300 years old?\Sister, the peach blossom scent on you smells so nice. response:	Why would a mortal be living in the Celestial Palace?
context: So it was a fire set by you.\I thought they wanted to take my life.\They?\How old are you?\70,300 years old.\70,300 years old?\Sister, the peach blossom scent on you smells so nice.\Why would a mortal be living in the Celestial Palace? response:	I was seized by them.
context: I thought they wanted to take my life.\They?\How old are you?\70,300 years old.\70,300 years old?\Sister, the peach blossom scent on you smells so nice.\Why would a mortal be living in the Celestial Palace?\I was seized by them. response:	Have you seen Ye Hua?
context: They?\How old are you?\70,300 years old.\70,300 years old?\Sister, the peach blossom scent on you smells so nice.\Why would a mortal be living in the Celestial Palace?\I was seized by them.\Have you seen Ye Hua? response:	Where is he?
context: How old are you?\70,300 years old.\70,300 years old?\Sister, the peach blossom scent on you smells so nice.\Why would a mortal be living in the Celestial Palace?\I was seized by them.\Have you seen Ye Hua?\Where is he? response:	How is he?
context: 70,300 years old.\70,300 years old?\Sister, the peach blossom scent on you smells so nice.\Why would a mortal be living in the Celestial Palace?\I was seized by them.\Have you seen Ye Hua?\Where is he?\How is he? response:	Ye Hua?
context: 70,300 years old?\Sister, the peach blossom scent on you smells so nice.\Why would a mortal be living in the Celestial Palace?\I was seized by them.\Have you seen Ye Hua?\Where is he?\How is he?\Ye Hua? response:	Who are you to the Crown Prince?
context: Sister, the peach blossom scent on you smells so nice.\Why would a mortal be living in the Celestial Palace?\I was seized by them.\Have you seen Ye Hua?\Where is he?\How is he?\Ye Hua?\Who are you to the Crown Prince? response:	I am Crown Prince Ye Hua's mother, Consort Le Xu.
context: Why would a mortal be living in the Celestial Palace?\I was seized by them.\Have you seen Ye Hua?\Where is he?\How is he?\Ye Hua?\Who are you to the Crown Prince?\I am Crown Prince Ye Hua's mother, Consort Le Xu. response:	Greetings, Consort Le Xu.
context: I was seized by them.\Have you seen Ye Hua?\Where is he?\How is he?\Ye Hua?\Who are you to the Crown Prince?\I am Crown Prince Ye Hua's mother, Consort Le Xu.\Greetings, Consort Le Xu. response:	No need to stand on ceremony, Ghost Lord.
context: Have you seen Ye Hua?\Where is he?\How is he?\Ye Hua?\Who are you to the Crown Prince?\I am Crown Prince Ye Hua's mother, Consort Le Xu.\Greetings, Consort Le Xu.\No need to stand on ceremony, Ghost Lord. response:	I heard you saved someone of mine.
context: Where is he?\How is he?\Ye Hua?\Who are you to the Crown Prince?\I am Crown Prince Ye Hua's mother, Consort Le Xu.\Greetings, Consort Le Xu.\No need to stand on ceremony, Ghost Lord.\I heard you saved someone of mine. response:	I came to express my thanks
context: How is he?\Ye Hua?\Who are you to the Crown Prince?\I am Crown Prince Ye Hua's mother, Consort Le Xu.\Greetings, Consort Le Xu.\No need to stand on ceremony, Ghost Lord.\I heard you saved someone of mine.\I came to express my thanks response:	and take my person back.
context: Ye Hua?\Who are you to the Crown Prince?\I am Crown Prince Ye Hua's mother, Consort Le Xu.\Greetings, Consort Le Xu.\No need to stand on ceremony, Ghost Lord.\I heard you saved someone of mine.\I came to express my thanks\and take my person back. response:	This lady belongs to your palace?
