context: watashi ga umareta asa no machi yuki no naka ni umoreta response:	sore wa sore wa chiisai te de aozora wo aoida
context: A man who can't even buy a tiny flower like that can't possibly save a girl whom he loves.\dare wo nikundara ii Who am I supposed to hate?\I'm making excuses to substitute for the real problem.\nani wo oshikoroseba ii What emotions am I supposed to hold back?\I say that I want to save her, but in reality, I just don't want to be apart from her.\te wo furazu ni satte iku hou wa boku yori kanashii no kanaa Was the person who left without a goodbye the sadder of the two?\nee ima boku no mune wa haritsumete shimau bakari de Hey, all my heart can do now is hurt.\tada namida dake ga darashi naku ochiru no desu I'm just crying here pathetically. response:	kanashimi wa nami no you ni nando mo kurikaesurashii I hear sorrow repeats over and over like the waves.
context: dare wo nikundara ii Who am I supposed to hate?\I'm making excuses to substitute for the real problem.\nani wo oshikoroseba ii What emotions am I supposed to hold back?\I say that I want to save her, but in reality, I just don't want to be apart from her.\te wo furazu ni satte iku hou wa boku yori kanashii no kanaa Was the person who left without a goodbye the sadder of the two?\nee ima boku no mune wa haritsumete shimau bakari de Hey, all my heart can do now is hurt.\tada namida dake ga darashi naku ochiru no desu I'm just crying here pathetically.\kanashimi wa nami no you ni nando mo kurikaesurashii I hear sorrow repeats over and over like the waves. response:	warui tsume wo hagu toki mitai ni itsuka yukkuri hagarete iku no kanaa I wonder if it'll grow out on its own like a damaged fingernail?
context: I'm making excuses to substitute for the real problem.\nani wo oshikoroseba ii What emotions am I supposed to hold back?\I say that I want to save her, but in reality, I just don't want to be apart from her.\te wo furazu ni satte iku hou wa boku yori kanashii no kanaa Was the person who left without a goodbye the sadder of the two?\nee ima boku no mune wa haritsumete shimau bakari de Hey, all my heart can do now is hurt.\tada namida dake ga darashi naku ochiru no desu I'm just crying here pathetically.\kanashimi wa nami no you ni nando mo kurikaesurashii I hear sorrow repeats over and over like the waves.\warui tsume wo hagu toki mitai ni itsuka yukkuri hagarete iku no kanaa I wonder if it'll grow out on its own like a damaged fingernail? response:	arifurete iru kimochi nante sa
context: nani wo oshikoroseba ii What emotions am I supposed to hold back?\I say that I want to save her, but in reality, I just don't want to be apart from her.\te wo furazu ni satte iku hou wa boku yori kanashii no kanaa Was the person who left without a goodbye the sadder of the two?\nee ima boku no mune wa haritsumete shimau bakari de Hey, all my heart can do now is hurt.\tada namida dake ga darashi naku ochiru no desu I'm just crying here pathetically.\kanashimi wa nami no you ni nando mo kurikaesurashii I hear sorrow repeats over and over like the waves.\warui tsume wo hagu toki mitai ni itsuka yukkuri hagarete iku no kanaa I wonder if it'll grow out on its own like a damaged fingernail?\arifurete iru kimochi nante sa response:	It would be so much easier...
context: I say that I want to save her, but in reality, I just don't want to be apart from her.\te wo furazu ni satte iku hou wa boku yori kanashii no kanaa Was the person who left without a goodbye the sadder of the two?\nee ima boku no mune wa haritsumete shimau bakari de Hey, all my heart can do now is hurt.\tada namida dake ga darashi naku ochiru no desu I'm just crying here pathetically.\kanashimi wa nami no you ni nando mo kurikaesurashii I hear sorrow repeats over and over like the waves.\warui tsume wo hagu toki mitai ni itsuka yukkuri hagarete iku no kanaa I wonder if it'll grow out on its own like a damaged fingernail?\arifurete iru kimochi nante sa\It would be so much easier... response:	nanimo iwazu ni isso kieteshimaeba
context: te wo furazu ni satte iku hou wa boku yori kanashii no kanaa Was the person who left without a goodbye the sadder of the two?\nee ima boku no mune wa haritsumete shimau bakari de Hey, all my heart can do now is hurt.\tada namida dake ga darashi naku ochiru no desu I'm just crying here pathetically.\kanashimi wa nami no you ni nando mo kurikaesurashii I hear sorrow repeats over and over like the waves.\warui tsume wo hagu toki mitai ni itsuka yukkuri hagarete iku no kanaa I wonder if it'll grow out on its own like a damaged fingernail?\arifurete iru kimochi nante sa\It would be so much easier...\nanimo iwazu ni isso kieteshimaeba response:	raku ni nareru no ni
context: nee ima boku no mune wa haritsumete shimau bakari de Hey, all my heart can do now is hurt.\tada namida dake ga darashi naku ochiru no desu I'm just crying here pathetically.\kanashimi wa nami no you ni nando mo kurikaesurashii I hear sorrow repeats over and over like the waves.\warui tsume wo hagu toki mitai ni itsuka yukkuri hagarete iku no kanaa I wonder if it'll grow out on its own like a damaged fingernail?\arifurete iru kimochi nante sa\It would be so much easier...\nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni response:	sorezore no michi wo yuku sono wakaremichi
context: tada namida dake ga darashi naku ochiru no desu I'm just crying here pathetically.\kanashimi wa nami no you ni nando mo kurikaesurashii I hear sorrow repeats over and over like the waves.\warui tsume wo hagu toki mitai ni itsuka yukkuri hagarete iku no kanaa I wonder if it'll grow out on its own like a damaged fingernail?\arifurete iru kimochi nante sa\It would be so much easier...\nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi response:	At the crossroads where we split ways...
context: kanashimi wa nami no you ni nando mo kurikaesurashii I hear sorrow repeats over and over like the waves.\warui tsume wo hagu toki mitai ni itsuka yukkuri hagarete iku no kanaa I wonder if it'll grow out on its own like a damaged fingernail?\arifurete iru kimochi nante sa\It would be so much easier...\nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways... response:	mou nidoto au koto no nai deai wa kanashisugiru
context: warui tsume wo hagu toki mitai ni itsuka yukkuri hagarete iku no kanaa I wonder if it'll grow out on its own like a damaged fingernail?\arifurete iru kimochi nante sa\It would be so much easier...\nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru response:	tarinai kimochi wo mochiyotte
context: arifurete iru kimochi nante sa\It would be so much easier...\nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte response:	Despite adding the emotions that are lacking...
context: It would be so much easier...\nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte\Despite adding the emotions that are lacking... response:	atatameta saki kara hieteitte
context: nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte\Despite adding the emotions that are lacking...\atatameta saki kara hieteitte response:	sonna hazu naitte shinjiteru
context: raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte\Despite adding the emotions that are lacking...\atatameta saki kara hieteitte\sonna hazu naitte shinjiteru response:	ittai itsumade onaji kotoba wo kakaekondenda
context: sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte\Despite adding the emotions that are lacking...\atatameta saki kara hieteitte\sonna hazu naitte shinjiteru\ittai itsumade onaji kotoba wo kakaekondenda response:	Just how long am I going to brood over the same word?
context: At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte\Despite adding the emotions that are lacking...\atatameta saki kara hieteitte\sonna hazu naitte shinjiteru\ittai itsumade onaji kotoba wo kakaekondenda\Just how long am I going to brood over the same word? response:	kakekondenda
context: mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte\Despite adding the emotions that are lacking...\atatameta saki kara hieteitte\sonna hazu naitte shinjiteru\ittai itsumade onaji kotoba wo kakaekondenda\Just how long am I going to brood over the same word?\kakekondenda response:	How long...?
context: tarinai kimochi wo mochiyotte\Despite adding the emotions that are lacking...\atatameta saki kara hieteitte\sonna hazu naitte shinjiteru\ittai itsumade onaji kotoba wo kakaekondenda\Just how long am I going to brood over the same word?\kakekondenda\How long...? response:	Next episode: Once, when I was little, I saw God.
