context: What should I do? response:	Oh, you don't have to do anything.
context: All right, then. At least show me the script. How's it coming along?\No problem!\It's all up here. The script and the storyboards are all ready to go!\You don't have to think about a thing.\Well, that's just great.\You don't need to think about anything, either.\You just need to sit and stare out the window.\As long as you had a pleasant look on your face, you'd be as cute as Miss Asahina. response:	What?
context: No problem!\It's all up here. The script and the storyboards are all ready to go!\You don't have to think about a thing.\Well, that's just great.\You don't need to think about anything, either.\You just need to sit and stare out the window.\As long as you had a pleasant look on your face, you'd be as cute as Miss Asahina.\What? response:	Nothing.
context: It's all up here. The script and the storyboards are all ready to go!\You don't have to think about a thing.\Well, that's just great.\You don't need to think about anything, either.\You just need to sit and stare out the window.\As long as you had a pleasant look on your face, you'd be as cute as Miss Asahina.\What?\Nothing. response:	Okay, everyone. We're going to get fired up!
context: You don't have to think about a thing.\Well, that's just great.\You don't need to think about anything, either.\You just need to sit and stare out the window.\As long as you had a pleasant look on your face, you'd be as cute as Miss Asahina.\What?\Nothing.\Okay, everyone. We're going to get fired up! response:	You need to be idealistic if you want to capture any glory.
context: Well, that's just great.\You don't need to think about anything, either.\You just need to sit and stare out the window.\As long as you had a pleasant look on your face, you'd be as cute as Miss Asahina.\What?\Nothing.\Okay, everyone. We're going to get fired up!\You need to be idealistic if you want to capture any glory. response:	When you free yourself of your inhibitions, the latent abilities
context: You don't need to think about anything, either.\You just need to sit and stare out the window.\As long as you had a pleasant look on your face, you'd be as cute as Miss Asahina.\What?\Nothing.\Okay, everyone. We're going to get fired up!\You need to be idealistic if you want to capture any glory.\When you free yourself of your inhibitions, the latent abilities response:	within you will awaken, revealing unimaginable powers!
context: You just need to sit and stare out the window.\As long as you had a pleasant look on your face, you'd be as cute as Miss Asahina.\What?\Nothing.\Okay, everyone. We're going to get fired up!\You need to be idealistic if you want to capture any glory.\When you free yourself of your inhibitions, the latent abilities\within you will awaken, revealing unimaginable powers! response:	This isn't a counterattack like you'd see in a battle manga, you know...
context: As long as you had a pleasant look on your face, you'd be as cute as Miss Asahina.\What?\Nothing.\Okay, everyone. We're going to get fired up!\You need to be idealistic if you want to capture any glory.\When you free yourself of your inhibitions, the latent abilities\within you will awaken, revealing unimaginable powers!\This isn't a counterattack like you'd see in a battle manga, you know... response:	- It's a balloon! - Oh, you're right.
context: What?\Nothing.\Okay, everyone. We're going to get fired up!\You need to be idealistic if you want to capture any glory.\When you free yourself of your inhibitions, the latent abilities\within you will awaken, revealing unimaginable powers!\This isn't a counterattack like you'd see in a battle manga, you know...\- It's a balloon! - Oh, you're right. response:	- It's a balloon! - Oh, you're right. The next morning.
context: Nothing.\Okay, everyone. We're going to get fired up!\You need to be idealistic if you want to capture any glory.\When you free yourself of your inhibitions, the latent abilities\within you will awaken, revealing unimaginable powers!\This isn't a counterattack like you'd see in a battle manga, you know...\- It's a balloon! - Oh, you're right.\- It's a balloon! - Oh, you're right. The next morning. response:	As of today, we've fallen into a strange situation.
context: Okay, everyone. We're going to get fired up!\You need to be idealistic if you want to capture any glory.\When you free yourself of your inhibitions, the latent abilities\within you will awaken, revealing unimaginable powers!\This isn't a counterattack like you'd see in a battle manga, you know...\- It's a balloon! - Oh, you're right.\- It's a balloon! - Oh, you're right. The next morning.\As of today, we've fallen into a strange situation. response:	No, how can I put this?
context: You need to be idealistic if you want to capture any glory.\When you free yourself of your inhibitions, the latent abilities\within you will awaken, revealing unimaginable powers!\This isn't a counterattack like you'd see in a battle manga, you know...\- It's a balloon! - Oh, you're right.\- It's a balloon! - Oh, you're right. The next morning.\As of today, we've fallen into a strange situation.\No, how can I put this? response:	What did Haruhi say? Something like,
context: When you free yourself of your inhibitions, the latent abilities\within you will awaken, revealing unimaginable powers!\This isn't a counterattack like you'd see in a battle manga, you know...\- It's a balloon! - Oh, you're right.\- It's a balloon! - Oh, you're right. The next morning.\As of today, we've fallen into a strange situation.\No, how can I put this?\What did Haruhi say? Something like, response:	Mommy, how far will the balloon go? Huh? Huh? What did Haruhi say? Something like,
context: within you will awaken, revealing unimaginable powers!\This isn't a counterattack like you'd see in a battle manga, you know...\- It's a balloon! - Oh, you're right.\- It's a balloon! - Oh, you're right. The next morning.\As of today, we've fallen into a strange situation.\No, how can I put this?\What did Haruhi say? Something like,\Mommy, how far will the balloon go? Huh? Huh? What did Haruhi say? Something like, response:	Mommy, how far will the balloon go? Huh? Huh?
context: This isn't a counterattack like you'd see in a battle manga, you know...\- It's a balloon! - Oh, you're right.\- It's a balloon! - Oh, you're right. The next morning.\As of today, we've fallen into a strange situation.\No, how can I put this?\What did Haruhi say? Something like,\Mommy, how far will the balloon go? Huh? Huh? What did Haruhi say? Something like,\Mommy, how far will the balloon go? Huh? Huh? response:	Mommy, how far will the balloon go? Huh? Huh? When you free yourself of your inhibitions, the latent abilities
context: - It's a balloon! - Oh, you're right.\- It's a balloon! - Oh, you're right. The next morning.\As of today, we've fallen into a strange situation.\No, how can I put this?\What did Haruhi say? Something like,\Mommy, how far will the balloon go? Huh? Huh? What did Haruhi say? Something like,\Mommy, how far will the balloon go? Huh? Huh?\Mommy, how far will the balloon go? Huh? Huh? When you free yourself of your inhibitions, the latent abilities response:	Well, pretty far. When you free yourself of your inhibitions, the latent abilities
context: - It's a balloon! - Oh, you're right. The next morning.\As of today, we've fallen into a strange situation.\No, how can I put this?\What did Haruhi say? Something like,\Mommy, how far will the balloon go? Huh? Huh? What did Haruhi say? Something like,\Mommy, how far will the balloon go? Huh? Huh?\Mommy, how far will the balloon go? Huh? Huh? When you free yourself of your inhibitions, the latent abilities\Well, pretty far. When you free yourself of your inhibitions, the latent abilities response:	Well, pretty far.
context: As of today, we've fallen into a strange situation.\No, how can I put this?\What did Haruhi say? Something like,\Mommy, how far will the balloon go? Huh? Huh? What did Haruhi say? Something like,\Mommy, how far will the balloon go? Huh? Huh?\Mommy, how far will the balloon go? Huh? Huh? When you free yourself of your inhibitions, the latent abilities\Well, pretty far. When you free yourself of your inhibitions, the latent abilities\Well, pretty far. response:	Well, pretty far. Within you will awaken, revealing unimaginable powers!
context: No, how can I put this?\What did Haruhi say? Something like,\Mommy, how far will the balloon go? Huh? Huh? What did Haruhi say? Something like,\Mommy, how far will the balloon go? Huh? Huh?\Mommy, how far will the balloon go? Huh? Huh? When you free yourself of your inhibitions, the latent abilities\Well, pretty far. When you free yourself of your inhibitions, the latent abilities\Well, pretty far.\Well, pretty far. Within you will awaken, revealing unimaginable powers! response:	Within you will awaken, revealing unimaginable powers!
context: What did Haruhi say? Something like,\Mommy, how far will the balloon go? Huh? Huh? What did Haruhi say? Something like,\Mommy, how far will the balloon go? Huh? Huh?\Mommy, how far will the balloon go? Huh? Huh? When you free yourself of your inhibitions, the latent abilities\Well, pretty far. When you free yourself of your inhibitions, the latent abilities\Well, pretty far.\Well, pretty far. Within you will awaken, revealing unimaginable powers!\Within you will awaken, revealing unimaginable powers! response:	Huh? Pretty far?
context: Mommy, how far will the balloon go? Huh? Huh? What did Haruhi say? Something like,\Mommy, how far will the balloon go? Huh? Huh?\Mommy, how far will the balloon go? Huh? Huh? When you free yourself of your inhibitions, the latent abilities\Well, pretty far. When you free yourself of your inhibitions, the latent abilities\Well, pretty far.\Well, pretty far. Within you will awaken, revealing unimaginable powers!\Within you will awaken, revealing unimaginable powers!\Huh? Pretty far? response:	Huh? Pretty far? But Haruhi, the one gaining powers won't be you.
context: Mommy, how far will the balloon go? Huh? Huh?\Mommy, how far will the balloon go? Huh? Huh? When you free yourself of your inhibitions, the latent abilities\Well, pretty far. When you free yourself of your inhibitions, the latent abilities\Well, pretty far.\Well, pretty far. Within you will awaken, revealing unimaginable powers!\Within you will awaken, revealing unimaginable powers!\Huh? Pretty far?\Huh? Pretty far? But Haruhi, the one gaining powers won't be you. response:	But Haruhi, the one gaining powers won't be you.
context: Mommy, how far will the balloon go? Huh? Huh? When you free yourself of your inhibitions, the latent abilities\Well, pretty far. When you free yourself of your inhibitions, the latent abilities\Well, pretty far.\Well, pretty far. Within you will awaken, revealing unimaginable powers!\Within you will awaken, revealing unimaginable powers!\Huh? Pretty far?\Huh? Pretty far? But Haruhi, the one gaining powers won't be you.\But Haruhi, the one gaining powers won't be you. response:	And you won't even know it.
context: Well, pretty far. When you free yourself of your inhibitions, the latent abilities\Well, pretty far.\Well, pretty far. Within you will awaken, revealing unimaginable powers!\Within you will awaken, revealing unimaginable powers!\Huh? Pretty far?\Huh? Pretty far? But Haruhi, the one gaining powers won't be you.\But Haruhi, the one gaining powers won't be you.\And you won't even know it. response:	You're late!
context: Well, pretty far.\Well, pretty far. Within you will awaken, revealing unimaginable powers!\Within you will awaken, revealing unimaginable powers!\Huh? Pretty far?\Huh? Pretty far? But Haruhi, the one gaining powers won't be you.\But Haruhi, the one gaining powers won't be you.\And you won't even know it.\You're late! response:	It's not even nine yet.
context: Well, pretty far. Within you will awaken, revealing unimaginable powers!\Within you will awaken, revealing unimaginable powers!\Huh? Pretty far?\Huh? Pretty far? But Haruhi, the one gaining powers won't be you.\But Haruhi, the one gaining powers won't be you.\And you won't even know it.\You're late!\It's not even nine yet. response:	You're still last. As punishment, you're buying us lunch.
context: Within you will awaken, revealing unimaginable powers!\Huh? Pretty far?\Huh? Pretty far? But Haruhi, the one gaining powers won't be you.\But Haruhi, the one gaining powers won't be you.\And you won't even know it.\You're late!\It's not even nine yet.\You're still last. As punishment, you're buying us lunch. response:	Yeah, yeah.
context: Huh? Pretty far?\Huh? Pretty far? But Haruhi, the one gaining powers won't be you.\But Haruhi, the one gaining powers won't be you.\And you won't even know it.\You're late!\It's not even nine yet.\You're still last. As punishment, you're buying us lunch.\Yeah, yeah. response:	Well, I'll cover the bus fare! It's part of our necessary expenses!
context: Huh? Pretty far? But Haruhi, the one gaining powers won't be you.\But Haruhi, the one gaining powers won't be you.\And you won't even know it.\You're late!\It's not even nine yet.\You're still last. As punishment, you're buying us lunch.\Yeah, yeah.\Well, I'll cover the bus fare! It's part of our necessary expenses! response:	Thanks.
context: But Haruhi, the one gaining powers won't be you.\And you won't even know it.\You're late!\It's not even nine yet.\You're still last. As punishment, you're buying us lunch.\Yeah, yeah.\Well, I'll cover the bus fare! It's part of our necessary expenses!\Thanks. response:	Oh yeah!
context: And you won't even know it.\You're late!\It's not even nine yet.\You're still last. As punishment, you're buying us lunch.\Yeah, yeah.\Well, I'll cover the bus fare! It's part of our necessary expenses!\Thanks.\Oh yeah! response:	I need to put this on...
context: You're late!\It's not even nine yet.\You're still last. As punishment, you're buying us lunch.\Yeah, yeah.\Well, I'll cover the bus fare! It's part of our necessary expenses!\Thanks.\Oh yeah!\I need to put this on... response:	Why are you wearing your school uniform?
context: It's not even nine yet.\You're still last. As punishment, you're buying us lunch.\Yeah, yeah.\Well, I'll cover the bus fare! It's part of our necessary expenses!\Thanks.\Oh yeah!\I need to put this on...\Why are you wearing your school uniform? response:	She told me to wear it yesterday.
context: You're still last. As punishment, you're buying us lunch.\Yeah, yeah.\Well, I'll cover the bus fare! It's part of our necessary expenses!\Thanks.\Oh yeah!\I need to put this on...\Why are you wearing your school uniform?\She told me to wear it yesterday. response:	It's because I'm playing a high school student who has psychic powers.
context: Yeah, yeah.\Well, I'll cover the bus fare! It's part of our necessary expenses!\Thanks.\Oh yeah!\I need to put this on...\Why are you wearing your school uniform?\She told me to wear it yesterday.\It's because I'm playing a high school student who has psychic powers. response:	So you're just playing yourself.
context: Well, I'll cover the bus fare! It's part of our necessary expenses!\Thanks.\Oh yeah!\I need to put this on...\Why are you wearing your school uniform?\She told me to wear it yesterday.\It's because I'm playing a high school student who has psychic powers.\So you're just playing yourself. response:	All right, this works!
context: Thanks.\Oh yeah!\I need to put this on...\Why are you wearing your school uniform?\She told me to wear it yesterday.\It's because I'm playing a high school student who has psychic powers.\So you're just playing yourself.\All right, this works! response:	Okay, the bus stop is this way!
context: Oh yeah!\I need to put this on...\Why are you wearing your school uniform?\She told me to wear it yesterday.\It's because I'm playing a high school student who has psychic powers.\So you're just playing yourself.\All right, this works!\Okay, the bus stop is this way! response:	Super Director Okay, the bus stop is this way!
context: I need to put this on...\Why are you wearing your school uniform?\She told me to wear it yesterday.\It's because I'm playing a high school student who has psychic powers.\So you're just playing yourself.\All right, this works!\Okay, the bus stop is this way!\Super Director Okay, the bus stop is this way! response:	Super Director Come on, Kyon, hurry up!
context: Why are you wearing your school uniform?\She told me to wear it yesterday.\It's because I'm playing a high school student who has psychic powers.\So you're just playing yourself.\All right, this works!\Okay, the bus stop is this way!\Super Director Okay, the bus stop is this way!\Super Director Come on, Kyon, hurry up! response:	Come on, Kyon, hurry up!
context: She told me to wear it yesterday.\It's because I'm playing a high school student who has psychic powers.\So you're just playing yourself.\All right, this works!\Okay, the bus stop is this way!\Super Director Okay, the bus stop is this way!\Super Director Come on, Kyon, hurry up!\Come on, Kyon, hurry up! response:	After thirty minutes of being shaken by the bus
context: It's because I'm playing a high school student who has psychic powers.\So you're just playing yourself.\All right, this works!\Okay, the bus stop is this way!\Super Director Okay, the bus stop is this way!\Super Director Come on, Kyon, hurry up!\Come on, Kyon, hurry up!\After thirty minutes of being shaken by the bus response:	and thirty minutes of walking,
context: So you're just playing yourself.\All right, this works!\Okay, the bus stop is this way!\Super Director Okay, the bus stop is this way!\Super Director Come on, Kyon, hurry up!\Come on, Kyon, hurry up!\After thirty minutes of being shaken by the bus\and thirty minutes of walking, response:	we ended up in a place that would make you ask,
context: All right, this works!\Okay, the bus stop is this way!\Super Director Okay, the bus stop is this way!\Super Director Come on, Kyon, hurry up!\Come on, Kyon, hurry up!\After thirty minutes of being shaken by the bus\and thirty minutes of walking,\we ended up in a place that would make you ask, response:	Why did we come to a place no one wants to come to?
context: Okay, the bus stop is this way!\Super Director Okay, the bus stop is this way!\Super Director Come on, Kyon, hurry up!\Come on, Kyon, hurry up!\After thirty minutes of being shaken by the bus\and thirty minutes of walking,\we ended up in a place that would make you ask,\Why did we come to a place no one wants to come to? response:	Man, it's hot...
context: Super Director Okay, the bus stop is this way!\Super Director Come on, Kyon, hurry up!\Come on, Kyon, hurry up!\After thirty minutes of being shaken by the bus\and thirty minutes of walking,\we ended up in a place that would make you ask,\Why did we come to a place no one wants to come to?\Man, it's hot... response:	Umm...
context: Super Director Come on, Kyon, hurry up!\Come on, Kyon, hurry up!\After thirty minutes of being shaken by the bus\and thirty minutes of walking,\we ended up in a place that would make you ask,\Why did we come to a place no one wants to come to?\Man, it's hot...\Umm... response:	Would you like some of mine? If you don't mind that it's half-drunk...
context: Come on, Kyon, hurry up!\After thirty minutes of being shaken by the bus\and thirty minutes of walking,\we ended up in a place that would make you ask,\Why did we come to a place no one wants to come to?\Man, it's hot...\Umm...\Would you like some of mine? If you don't mind that it's half-drunk... response:	Half-drunk? Oh, thank you.
context: After thirty minutes of being shaken by the bus\and thirty minutes of walking,\we ended up in a place that would make you ask,\Why did we come to a place no one wants to come to?\Man, it's hot...\Umm...\Would you like some of mine? If you don't mind that it's half-drunk...\Half-drunk? Oh, thank you. response:	Take care of that later! You too, Mikuru!
context: and thirty minutes of walking,\we ended up in a place that would make you ask,\Why did we come to a place no one wants to come to?\Man, it's hot...\Umm...\Would you like some of mine? If you don't mind that it's half-drunk...\Half-drunk? Oh, thank you.\Take care of that later! You too, Mikuru! response:	There's no time to give our gofer a drink break!
context: we ended up in a place that would make you ask,\Why did we come to a place no one wants to come to?\Man, it's hot...\Umm...\Would you like some of mine? If you don't mind that it's half-drunk...\Half-drunk? Oh, thank you.\Take care of that later! You too, Mikuru!\There's no time to give our gofer a drink break! response:	Come on, we're going to start shooting. Get changed!
context: Why did we come to a place no one wants to come to?\Man, it's hot...\Umm...\Would you like some of mine? If you don't mind that it's half-drunk...\Half-drunk? Oh, thank you.\Take care of that later! You too, Mikuru!\There's no time to give our gofer a drink break!\Come on, we're going to start shooting. Get changed! response:	But...
context: Man, it's hot...\Umm...\Would you like some of mine? If you don't mind that it's half-drunk...\Half-drunk? Oh, thank you.\Take care of that later! You too, Mikuru!\There's no time to give our gofer a drink break!\Come on, we're going to start shooting. Get changed!\But... response:	It's fine! If you go far enough in, you won't run into anyone!
context: Umm...\Would you like some of mine? If you don't mind that it's half-drunk...\Half-drunk? Oh, thank you.\Take care of that later! You too, Mikuru!\There's no time to give our gofer a drink break!\Come on, we're going to start shooting. Get changed!\But...\It's fine! If you go far enough in, you won't run into anyone! response:	The half-drunk...
context: Would you like some of mine? If you don't mind that it's half-drunk...\Half-drunk? Oh, thank you.\Take care of that later! You too, Mikuru!\There's no time to give our gofer a drink break!\Come on, we're going to start shooting. Get changed!\But...\It's fine! If you go far enough in, you won't run into anyone!\The half-drunk... response:	- Don't peek. - Right.
context: Half-drunk? Oh, thank you.\Take care of that later! You too, Mikuru!\There's no time to give our gofer a drink break!\Come on, we're going to start shooting. Get changed!\But...\It's fine! If you go far enough in, you won't run into anyone!\The half-drunk...\- Don't peek. - Right. response:	Ta-dah! It's a color contact.
context: Take care of that later! You too, Mikuru!\There's no time to give our gofer a drink break!\Come on, we're going to start shooting. Get changed!\But...\It's fine! If you go far enough in, you won't run into anyone!\The half-drunk...\- Don't peek. - Right.\Ta-dah! It's a color contact. response:	Having different colored eyes is pretty important, you know!
context: There's no time to give our gofer a drink break!\Come on, we're going to start shooting. Get changed!\But...\It's fine! If you go far enough in, you won't run into anyone!\The half-drunk...\- Don't peek. - Right.\Ta-dah! It's a color contact.\Having different colored eyes is pretty important, you know! response:	One differently colored eye will increase the sense of mystery!
context: Come on, we're going to start shooting. Get changed!\But...\It's fine! If you go far enough in, you won't run into anyone!\The half-drunk...\- Don't peek. - Right.\Ta-dah! It's a color contact.\Having different colored eyes is pretty important, you know!\One differently colored eye will increase the sense of mystery! response:	It's symbolic!
context: But...\It's fine! If you go far enough in, you won't run into anyone!\The half-drunk...\- Don't peek. - Right.\Ta-dah! It's a color contact.\Having different colored eyes is pretty important, you know!\One differently colored eye will increase the sense of mystery!\It's symbolic! response:	And there's a secret in this blue eye of hers!
context: It's fine! If you go far enough in, you won't run into anyone!\The half-drunk...\- Don't peek. - Right.\Ta-dah! It's a color contact.\Having different colored eyes is pretty important, you know!\One differently colored eye will increase the sense of mystery!\It's symbolic!\And there's a secret in this blue eye of hers! response:	Well, it'd make no sense for her to just have a differently colored eye.
context: The half-drunk...\- Don't peek. - Right.\Ta-dah! It's a color contact.\Having different colored eyes is pretty important, you know!\One differently colored eye will increase the sense of mystery!\It's symbolic!\And there's a secret in this blue eye of hers!\Well, it'd make no sense for her to just have a differently colored eye. response:	So? What's the secret?
context: - Don't peek. - Right.\Ta-dah! It's a color contact.\Having different colored eyes is pretty important, you know!\One differently colored eye will increase the sense of mystery!\It's symbolic!\And there's a secret in this blue eye of hers!\Well, it'd make no sense for her to just have a differently colored eye.\So? What's the secret? response:	It's still a secret!
context: Ta-dah! It's a color contact.\Having different colored eyes is pretty important, you know!\One differently colored eye will increase the sense of mystery!\It's symbolic!\And there's a secret in this blue eye of hers!\Well, it'd make no sense for her to just have a differently colored eye.\So? What's the secret?\It's still a secret! response:	Come on, Mikuru, how long are you going to loaf about?
context: Having different colored eyes is pretty important, you know!\One differently colored eye will increase the sense of mystery!\It's symbolic!\And there's a secret in this blue eye of hers!\Well, it'd make no sense for her to just have a differently colored eye.\So? What's the secret?\It's still a secret!\Come on, Mikuru, how long are you going to loaf about? response:	Hey! Mikuru! Stop being so embarrassed!
context: One differently colored eye will increase the sense of mystery!\It's symbolic!\And there's a secret in this blue eye of hers!\Well, it'd make no sense for her to just have a differently colored eye.\So? What's the secret?\It's still a secret!\Come on, Mikuru, how long are you going to loaf about?\Hey! Mikuru! Stop being so embarrassed! response:	You just need to get into your character!
context: It's symbolic!\And there's a secret in this blue eye of hers!\Well, it'd make no sense for her to just have a differently colored eye.\So? What's the secret?\It's still a secret!\Come on, Mikuru, how long are you going to loaf about?\Hey! Mikuru! Stop being so embarrassed!\You just need to get into your character! response:	Okay, try running one more time.
context: And there's a secret in this blue eye of hers!\Well, it'd make no sense for her to just have a differently colored eye.\So? What's the secret?\It's still a secret!\Come on, Mikuru, how long are you going to loaf about?\Hey! Mikuru! Stop being so embarrassed!\You just need to get into your character!\Okay, try running one more time. response:	It looks like this is our opening sequence, worthy of celebration.
context: Well, it'd make no sense for her to just have a differently colored eye.\So? What's the secret?\It's still a secret!\Come on, Mikuru, how long are you going to loaf about?\Hey! Mikuru! Stop being so embarrassed!\You just need to get into your character!\Okay, try running one more time.\It looks like this is our opening sequence, worthy of celebration. response:	I thought that she'd at least write a script or something,
context: So? What's the secret?\It's still a secret!\Come on, Mikuru, how long are you going to loaf about?\Hey! Mikuru! Stop being so embarrassed!\You just need to get into your character!\Okay, try running one more time.\It looks like this is our opening sequence, worthy of celebration.\I thought that she'd at least write a script or something, response:	but Haruhi simply declared that there wasn't one.
context: It's still a secret!\Come on, Mikuru, how long are you going to loaf about?\Hey! Mikuru! Stop being so embarrassed!\You just need to get into your character!\Okay, try running one more time.\It looks like this is our opening sequence, worthy of celebration.\I thought that she'd at least write a script or something,\but Haruhi simply declared that there wasn't one. response:	We'd be in big trouble if I wrote it down and it got leaked.
context: Come on, Mikuru, how long are you going to loaf about?\Hey! Mikuru! Stop being so embarrassed!\You just need to get into your character!\Okay, try running one more time.\It looks like this is our opening sequence, worthy of celebration.\I thought that she'd at least write a script or something,\but Haruhi simply declared that there wasn't one.\We'd be in big trouble if I wrote it down and it got leaked. response:	That's the reason she gave.
context: Hey! Mikuru! Stop being so embarrassed!\You just need to get into your character!\Okay, try running one more time.\It looks like this is our opening sequence, worthy of celebration.\I thought that she'd at least write a script or something,\but Haruhi simply declared that there wasn't one.\We'd be in big trouble if I wrote it down and it got leaked.\That's the reason she gave. response:	I wonder when this turned into a Hong Kong flick.
context: You just need to get into your character!\Okay, try running one more time.\It looks like this is our opening sequence, worthy of celebration.\I thought that she'd at least write a script or something,\but Haruhi simply declared that there wasn't one.\We'd be in big trouble if I wrote it down and it got leaked.\That's the reason she gave.\I wonder when this turned into a Hong Kong flick. response:	Okay! Once more, like you did the third time!
context: Okay, try running one more time.\It looks like this is our opening sequence, worthy of celebration.\I thought that she'd at least write a script or something,\but Haruhi simply declared that there wasn't one.\We'd be in big trouble if I wrote it down and it got leaked.\That's the reason she gave.\I wonder when this turned into a Hong Kong flick.\Okay! Once more, like you did the third time! response:	Okay, next up is the fight scene between Mikuru and Yuki!
context: It looks like this is our opening sequence, worthy of celebration.\I thought that she'd at least write a script or something,\but Haruhi simply declared that there wasn't one.\We'd be in big trouble if I wrote it down and it got leaked.\That's the reason she gave.\I wonder when this turned into a Hong Kong flick.\Okay! Once more, like you did the third time!\Okay, next up is the fight scene between Mikuru and Yuki! response:	Mikuru, shoot at Yuki with all you've got!
context: I thought that she'd at least write a script or something,\but Haruhi simply declared that there wasn't one.\We'd be in big trouble if I wrote it down and it got leaked.\That's the reason she gave.\I wonder when this turned into a Hong Kong flick.\Okay! Once more, like you did the third time!\Okay, next up is the fight scene between Mikuru and Yuki!\Mikuru, shoot at Yuki with all you've got! response:	But didn't they say to not point these at people?
context: but Haruhi simply declared that there wasn't one.\We'd be in big trouble if I wrote it down and it got leaked.\That's the reason she gave.\I wonder when this turned into a Hong Kong flick.\Okay! Once more, like you did the third time!\Okay, next up is the fight scene between Mikuru and Yuki!\Mikuru, shoot at Yuki with all you've got!\But didn't they say to not point these at people? response:	It's all right. There's no way you'll hit her, Mikuru!
context: We'd be in big trouble if I wrote it down and it got leaked.\That's the reason she gave.\I wonder when this turned into a Hong Kong flick.\Okay! Once more, like you did the third time!\Okay, next up is the fight scene between Mikuru and Yuki!\Mikuru, shoot at Yuki with all you've got!\But didn't they say to not point these at people?\It's all right. There's no way you'll hit her, Mikuru! response:	And if it looks like she'd get hit, Yuki will be able to dodge it.
context: That's the reason she gave.\I wonder when this turned into a Hong Kong flick.\Okay! Once more, like you did the third time!\Okay, next up is the fight scene between Mikuru and Yuki!\Mikuru, shoot at Yuki with all you've got!\But didn't they say to not point these at people?\It's all right. There's no way you'll hit her, Mikuru!\And if it looks like she'd get hit, Yuki will be able to dodge it. response:	It's all right. Fire.
context: I wonder when this turned into a Hong Kong flick.\Okay! Once more, like you did the third time!\Okay, next up is the fight scene between Mikuru and Yuki!\Mikuru, shoot at Yuki with all you've got!\But didn't they say to not point these at people?\It's all right. There's no way you'll hit her, Mikuru!\And if it looks like she'd get hit, Yuki will be able to dodge it.\It's all right. Fire. response:	See? She said it's all right! Shoot her up!
context: Okay! Once more, like you did the third time!\Okay, next up is the fight scene between Mikuru and Yuki!\Mikuru, shoot at Yuki with all you've got!\But didn't they say to not point these at people?\It's all right. There's no way you'll hit her, Mikuru!\And if it looks like she'd get hit, Yuki will be able to dodge it.\It's all right. Fire.\See? She said it's all right! Shoot her up! response:	Oh yeah, don't fire them at the same time, but one after the other!
context: Okay, next up is the fight scene between Mikuru and Yuki!\Mikuru, shoot at Yuki with all you've got!\But didn't they say to not point these at people?\It's all right. There's no way you'll hit her, Mikuru!\And if it looks like she'd get hit, Yuki will be able to dodge it.\It's all right. Fire.\See? She said it's all right! Shoot her up!\Oh yeah, don't fire them at the same time, but one after the other! response:	That's one of the basics of two-gun fighting!
context: Mikuru, shoot at Yuki with all you've got!\But didn't they say to not point these at people?\It's all right. There's no way you'll hit her, Mikuru!\And if it looks like she'd get hit, Yuki will be able to dodge it.\It's all right. Fire.\See? She said it's all right! Shoot her up!\Oh yeah, don't fire them at the same time, but one after the other!\That's one of the basics of two-gun fighting! response:	Yeah. I guess this works.
context: But didn't they say to not point these at people?\It's all right. There's no way you'll hit her, Mikuru!\And if it looks like she'd get hit, Yuki will be able to dodge it.\It's all right. Fire.\See? She said it's all right! Shoot her up!\Oh yeah, don't fire them at the same time, but one after the other!\That's one of the basics of two-gun fighting!\Yeah. I guess this works. response:	Hey, Haruhi. How is this a movie? I have no idea what's going on.
context: It's all right. There's no way you'll hit her, Mikuru!\And if it looks like she'd get hit, Yuki will be able to dodge it.\It's all right. Fire.\See? She said it's all right! Shoot her up!\Oh yeah, don't fire them at the same time, but one after the other!\That's one of the basics of two-gun fighting!\Yeah. I guess this works.\Hey, Haruhi. How is this a movie? I have no idea what's going on. response:	That's fine! We'll just cut and paste it together during editing.
context: And if it looks like she'd get hit, Yuki will be able to dodge it.\It's all right. Fire.\See? She said it's all right! Shoot her up!\Oh yeah, don't fire them at the same time, but one after the other!\That's one of the basics of two-gun fighting!\Yeah. I guess this works.\Hey, Haruhi. How is this a movie? I have no idea what's going on.\That's fine! We'll just cut and paste it together during editing. response:	And who's going to do that? That cutting and pasting?
context: It's all right. Fire.\See? She said it's all right! Shoot her up!\Oh yeah, don't fire them at the same time, but one after the other!\That's one of the basics of two-gun fighting!\Yeah. I guess this works.\Hey, Haruhi. How is this a movie? I have no idea what's going on.\That's fine! We'll just cut and paste it together during editing.\And who's going to do that? That cutting and pasting? response:	At least put in some dialog.
context: See? She said it's all right! Shoot her up!\Oh yeah, don't fire them at the same time, but one after the other!\That's one of the basics of two-gun fighting!\Yeah. I guess this works.\Hey, Haruhi. How is this a movie? I have no idea what's going on.\That's fine! We'll just cut and paste it together during editing.\And who's going to do that? That cutting and pasting?\At least put in some dialog. response:	It's fine! If we have to, we'll mute the sound and record the dialog afterwards!
context: Oh yeah, don't fire them at the same time, but one after the other!\That's one of the basics of two-gun fighting!\Yeah. I guess this works.\Hey, Haruhi. How is this a movie? I have no idea what's going on.\That's fine! We'll just cut and paste it together during editing.\And who's going to do that? That cutting and pasting?\At least put in some dialog.\It's fine! If we have to, we'll mute the sound and record the dialog afterwards! response:	We have to put in sound effects and background music, anyways!
