context: dou ka please can you keep my se cret? response:	mu ga mu chuu da that's all right
context: Whoa! This year's really amazing!\I heard rumors, but to think that it's this grand...\Seems like it's their school's tradition.\I heard they've spent half a year preparing for this.\It's really noisy over there.\Could it be?!\They've shown up eh? UxMishi, that is.\Sakura- She's not here! response:	Kuuga! Here's something for you!
context: I heard rumors, but to think that it's this grand...\Seems like it's their school's tradition.\I heard they've spent half a year preparing for this.\It's really noisy over there.\Could it be?!\They've shown up eh? UxMishi, that is.\Sakura- She's not here!\Kuuga! Here's something for you! response:	Hey you're in the way!
context: Seems like it's their school's tradition.\I heard they've spent half a year preparing for this.\It's really noisy over there.\Could it be?!\They've shown up eh? UxMishi, that is.\Sakura- She's not here!\Kuuga! Here's something for you!\Hey you're in the way! response:	Sakura!
context: I heard they've spent half a year preparing for this.\It's really noisy over there.\Could it be?!\They've shown up eh? UxMishi, that is.\Sakura- She's not here!\Kuuga! Here's something for you!\Hey you're in the way!\Sakura! response:	Haven't I said it before? Be nice if you want me to like you.
context: It's really noisy over there.\Could it be?!\They've shown up eh? UxMishi, that is.\Sakura- She's not here!\Kuuga! Here's something for you!\Hey you're in the way!\Sakura!\Haven't I said it before? Be nice if you want me to like you. response:	Only those who can promise me that can follow me.
context: Could it be?!\They've shown up eh? UxMishi, that is.\Sakura- She's not here!\Kuuga! Here's something for you!\Hey you're in the way!\Sakura!\Haven't I said it before? Be nice if you want me to like you.\Only those who can promise me that can follow me. response:	Sakura! Shizuko!
context: They've shown up eh? UxMishi, that is.\Sakura- She's not here!\Kuuga! Here's something for you!\Hey you're in the way!\Sakura!\Haven't I said it before? Be nice if you want me to like you.\Only those who can promise me that can follow me.\Sakura! Shizuko! response:	So both of you were swept up to the first few rows?
context: Sakura- She's not here!\Kuuga! Here's something for you!\Hey you're in the way!\Sakura!\Haven't I said it before? Be nice if you want me to like you.\Only those who can promise me that can follow me.\Sakura! Shizuko!\So both of you were swept up to the first few rows? response:	Which means...
context: Kuuga! Here's something for you!\Hey you're in the way!\Sakura!\Haven't I said it before? Be nice if you want me to like you.\Only those who can promise me that can follow me.\Sakura! Shizuko!\So both of you were swept up to the first few rows?\Which means... response:	Beyond this sea of people, right?
context: Hey you're in the way!\Sakura!\Haven't I said it before? Be nice if you want me to like you.\Only those who can promise me that can follow me.\Sakura! Shizuko!\So both of you were swept up to the first few rows?\Which means...\Beyond this sea of people, right? response:	Seems like they were lining up for the performance,
context: Sakura!\Haven't I said it before? Be nice if you want me to like you.\Only those who can promise me that can follow me.\Sakura! Shizuko!\So both of you were swept up to the first few rows?\Which means...\Beyond this sea of people, right?\Seems like they were lining up for the performance, response:	and Sakura doesn't want to move now.
context: Haven't I said it before? Be nice if you want me to like you.\Only those who can promise me that can follow me.\Sakura! Shizuko!\So both of you were swept up to the first few rows?\Which means...\Beyond this sea of people, right?\Seems like they were lining up for the performance,\and Sakura doesn't want to move now. response:	I don't wanna move! I don't wanna!
context: Only those who can promise me that can follow me.\Sakura! Shizuko!\So both of you were swept up to the first few rows?\Which means...\Beyond this sea of people, right?\Seems like they were lining up for the performance,\and Sakura doesn't want to move now.\I don't wanna move! I don't wanna! response:	I don't wanna go further away from the stage!
context: Sakura! Shizuko!\So both of you were swept up to the first few rows?\Which means...\Beyond this sea of people, right?\Seems like they were lining up for the performance,\and Sakura doesn't want to move now.\I don't wanna move! I don't wanna!\I don't wanna go further away from the stage! response:	Please stay here!
context: So both of you were swept up to the first few rows?\Which means...\Beyond this sea of people, right?\Seems like they were lining up for the performance,\and Sakura doesn't want to move now.\I don't wanna move! I don't wanna!\I don't wanna go further away from the stage!\Please stay here! response:	I guess we won't be able to meet up with you guys,
context: Which means...\Beyond this sea of people, right?\Seems like they were lining up for the performance,\and Sakura doesn't want to move now.\I don't wanna move! I don't wanna!\I don't wanna go further away from the stage!\Please stay here!\I guess we won't be able to meet up with you guys, response:	so go ahead and enjoy yourselves!
context: Beyond this sea of people, right?\Seems like they were lining up for the performance,\and Sakura doesn't want to move now.\I don't wanna move! I don't wanna!\I don't wanna go further away from the stage!\Please stay here!\I guess we won't be able to meet up with you guys,\so go ahead and enjoy yourselves! response:	E-Eh? Shizuko-
context: Seems like they were lining up for the performance,\and Sakura doesn't want to move now.\I don't wanna move! I don't wanna!\I don't wanna go further away from the stage!\Please stay here!\I guess we won't be able to meet up with you guys,\so go ahead and enjoy yourselves!\E-Eh? Shizuko- response:	Alright, catch you later.
context: and Sakura doesn't want to move now.\I don't wanna move! I don't wanna!\I don't wanna go further away from the stage!\Please stay here!\I guess we won't be able to meet up with you guys,\so go ahead and enjoy yourselves!\E-Eh? Shizuko-\Alright, catch you later. response:	You say that, but...
context: I don't wanna move! I don't wanna!\I don't wanna go further away from the stage!\Please stay here!\I guess we won't be able to meet up with you guys,\so go ahead and enjoy yourselves!\E-Eh? Shizuko-\Alright, catch you later.\You say that, but... response:	Kuuga's changed recently, right?
context: I don't wanna go further away from the stage!\Please stay here!\I guess we won't be able to meet up with you guys,\so go ahead and enjoy yourselves!\E-Eh? Shizuko-\Alright, catch you later.\You say that, but...\Kuuga's changed recently, right? response:	The band has a different feel about them, too!
context: Please stay here!\I guess we won't be able to meet up with you guys,\so go ahead and enjoy yourselves!\E-Eh? Shizuko-\Alright, catch you later.\You say that, but...\Kuuga's changed recently, right?\The band has a different feel about them, too! response:	They seem so tense. It feels like there's a gap between them and their fans.
context: I guess we won't be able to meet up with you guys,\so go ahead and enjoy yourselves!\E-Eh? Shizuko-\Alright, catch you later.\You say that, but...\Kuuga's changed recently, right?\The band has a different feel about them, too!\They seem so tense. It feels like there's a gap between them and their fans. response:	But scandals involving the fans have faded away.
context: so go ahead and enjoy yourselves!\E-Eh? Shizuko-\Alright, catch you later.\You say that, but...\Kuuga's changed recently, right?\The band has a different feel about them, too!\They seem so tense. It feels like there's a gap between them and their fans.\But scandals involving the fans have faded away. response:	This is a good thing for their fans who are looking forward to their music.
context: E-Eh? Shizuko-\Alright, catch you later.\You say that, but...\Kuuga's changed recently, right?\The band has a different feel about them, too!\They seem so tense. It feels like there's a gap between them and their fans.\But scandals involving the fans have faded away.\This is a good thing for their fans who are looking forward to their music. response:	Kuuga certainly seemed different, like Sakura said.
context: Alright, catch you later.\You say that, but...\Kuuga's changed recently, right?\The band has a different feel about them, too!\They seem so tense. It feels like there's a gap between them and their fans.\But scandals involving the fans have faded away.\This is a good thing for their fans who are looking forward to their music.\Kuuga certainly seemed different, like Sakura said. response:	Although I'm still not sure if he's trustworthy.
context: You say that, but...\Kuuga's changed recently, right?\The band has a different feel about them, too!\They seem so tense. It feels like there's a gap between them and their fans.\But scandals involving the fans have faded away.\This is a good thing for their fans who are looking forward to their music.\Kuuga certainly seemed different, like Sakura said.\Although I'm still not sure if he's trustworthy. response:	I'm worried about her... So worried...
context: Kuuga's changed recently, right?\The band has a different feel about them, too!\They seem so tense. It feels like there's a gap between them and their fans.\But scandals involving the fans have faded away.\This is a good thing for their fans who are looking forward to their music.\Kuuga certainly seemed different, like Sakura said.\Although I'm still not sure if he's trustworthy.\I'm worried about her... So worried... response:	But I guess a person's opinions differ when seen from different angles.
context: The band has a different feel about them, too!\They seem so tense. It feels like there's a gap between them and their fans.\But scandals involving the fans have faded away.\This is a good thing for their fans who are looking forward to their music.\Kuuga certainly seemed different, like Sakura said.\Although I'm still not sure if he's trustworthy.\I'm worried about her... So worried...\But I guess a person's opinions differ when seen from different angles. response:	Still...
context: They seem so tense. It feels like there's a gap between them and their fans.\But scandals involving the fans have faded away.\This is a good thing for their fans who are looking forward to their music.\Kuuga certainly seemed different, like Sakura said.\Although I'm still not sure if he's trustworthy.\I'm worried about her... So worried...\But I guess a person's opinions differ when seen from different angles.\Still... response:	There's no use thinking about it now, huh?
context: But scandals involving the fans have faded away.\This is a good thing for their fans who are looking forward to their music.\Kuuga certainly seemed different, like Sakura said.\Although I'm still not sure if he's trustworthy.\I'm worried about her... So worried...\But I guess a person's opinions differ when seen from different angles.\Still...\There's no use thinking about it now, huh? response:	Shall we go and enjoy the festival?
context: This is a good thing for their fans who are looking forward to their music.\Kuuga certainly seemed different, like Sakura said.\Although I'm still not sure if he's trustworthy.\I'm worried about her... So worried...\But I guess a person's opinions differ when seen from different angles.\Still...\There's no use thinking about it now, huh?\Shall we go and enjoy the festival? response:	E-Enjoy?
context: Kuuga certainly seemed different, like Sakura said.\Although I'm still not sure if he's trustworthy.\I'm worried about her... So worried...\But I guess a person's opinions differ when seen from different angles.\Still...\There's no use thinking about it now, huh?\Shall we go and enjoy the festival?\E-Enjoy? response:	I still feel like I'm being led around by Usui...
context: Although I'm still not sure if he's trustworthy.\I'm worried about her... So worried...\But I guess a person's opinions differ when seen from different angles.\Still...\There's no use thinking about it now, huh?\Shall we go and enjoy the festival?\E-Enjoy?\I still feel like I'm being led around by Usui... response:	Never mind that, shall we enjoy ourselves?
context: I'm worried about her... So worried...\But I guess a person's opinions differ when seen from different angles.\Still...\There's no use thinking about it now, huh?\Shall we go and enjoy the festival?\E-Enjoy?\I still feel like I'm being led around by Usui...\Never mind that, shall we enjoy ourselves? response:	It's exactly like that! You always talk like that!
context: But I guess a person's opinions differ when seen from different angles.\Still...\There's no use thinking about it now, huh?\Shall we go and enjoy the festival?\E-Enjoy?\I still feel like I'm being led around by Usui...\Never mind that, shall we enjoy ourselves?\It's exactly like that! You always talk like that! response:	Let's enjoy Yumesaki's Festival, since we're already here!
context: Still...\There's no use thinking about it now, huh?\Shall we go and enjoy the festival?\E-Enjoy?\I still feel like I'm being led around by Usui...\Never mind that, shall we enjoy ourselves?\It's exactly like that! You always talk like that!\Let's enjoy Yumesaki's Festival, since we're already here! response:	Now you're switching to the spoilt brat tone!
context: There's no use thinking about it now, huh?\Shall we go and enjoy the festival?\E-Enjoy?\I still feel like I'm being led around by Usui...\Never mind that, shall we enjoy ourselves?\It's exactly like that! You always talk like that!\Let's enjoy Yumesaki's Festival, since we're already here!\Now you're switching to the spoilt brat tone! response:	You're annoying, so go be with Shizuko and Sakura!
context: Shall we go and enjoy the festival?\E-Enjoy?\I still feel like I'm being led around by Usui...\Never mind that, shall we enjoy ourselves?\It's exactly like that! You always talk like that!\Let's enjoy Yumesaki's Festival, since we're already here!\Now you're switching to the spoilt brat tone!\You're annoying, so go be with Shizuko and Sakura! response:	When is KameMushi's live performance ending?!
context: E-Enjoy?\I still feel like I'm being led around by Usui...\Never mind that, shall we enjoy ourselves?\It's exactly like that! You always talk like that!\Let's enjoy Yumesaki's Festival, since we're already here!\Now you're switching to the spoilt brat tone!\You're annoying, so go be with Shizuko and Sakura!\When is KameMushi's live performance ending?! response:	It's UxMishi! I hope Kuuga will sing his new song!
context: I still feel like I'm being led around by Usui...\Never mind that, shall we enjoy ourselves?\It's exactly like that! You always talk like that!\Let's enjoy Yumesaki's Festival, since we're already here!\Now you're switching to the spoilt brat tone!\You're annoying, so go be with Shizuko and Sakura!\When is KameMushi's live performance ending?!\It's UxMishi! I hope Kuuga will sing his new song! response:	Oh yeah, shouldn't you tell everyone that next episode's the last one?
context: Never mind that, shall we enjoy ourselves?\It's exactly like that! You always talk like that!\Let's enjoy Yumesaki's Festival, since we're already here!\Now you're switching to the spoilt brat tone!\You're annoying, so go be with Shizuko and Sakura!\When is KameMushi's live performance ending?!\It's UxMishi! I hope Kuuga will sing his new song!\Oh yeah, shouldn't you tell everyone that next episode's the last one? response:	I-Is it? Then I should do something befitting of the last episode.
context: It's exactly like that! You always talk like that!\Let's enjoy Yumesaki's Festival, since we're already here!\Now you're switching to the spoilt brat tone!\You're annoying, so go be with Shizuko and Sakura!\When is KameMushi's live performance ending?!\It's UxMishi! I hope Kuuga will sing his new song!\Oh yeah, shouldn't you tell everyone that next episode's the last one?\I-Is it? Then I should do something befitting of the last episode. response:	I wanna see your true self.
context: Let's enjoy Yumesaki's Festival, since we're already here!\Now you're switching to the spoilt brat tone!\You're annoying, so go be with Shizuko and Sakura!\When is KameMushi's live performance ending?!\It's UxMishi! I hope Kuuga will sing his new song!\Oh yeah, shouldn't you tell everyone that next episode's the last one?\I-Is it? Then I should do something befitting of the last episode.\I wanna see your true self. response:	Usui, you idiot!
