context: jou jou yuu jou ban jin ma ji kai chou response:	hai! i ccha i ma shou!
context: Could you be the referee?\Referee? For Go Soccer?\That's correct.\If I win this match, he'll have no choice but to become our advisor.\I'm going to win this!\Don't worry.\If you take a look at that, you'll be fine.\It might be my fault for not reading the book, response:	but I have no clue what these two are doing!
context: Referee? For Go Soccer?\That's correct.\If I win this match, he'll have no choice but to become our advisor.\I'm going to win this!\Don't worry.\If you take a look at that, you'll be fine.\It might be my fault for not reading the book,\but I have no clue what these two are doing! response:	Is this really Go Soccer?!
context: That's correct.\If I win this match, he'll have no choice but to become our advisor.\I'm going to win this!\Don't worry.\If you take a look at that, you'll be fine.\It might be my fault for not reading the book,\but I have no clue what these two are doing!\Is this really Go Soccer?! response:	Even if you had read it, you wouldn't understand.
context: If I win this match, he'll have no choice but to become our advisor.\I'm going to win this!\Don't worry.\If you take a look at that, you'll be fine.\It might be my fault for not reading the book,\but I have no clue what these two are doing!\Is this really Go Soccer?!\Even if you had read it, you wouldn't understand. response:	Ogi!
context: I'm going to win this!\Don't worry.\If you take a look at that, you'll be fine.\It might be my fault for not reading the book,\but I have no clue what these two are doing!\Is this really Go Soccer?!\Even if you had read it, you wouldn't understand.\Ogi! response:	Because they both started off with prohibited techniques,
context: Don't worry.\If you take a look at that, you'll be fine.\It might be my fault for not reading the book,\but I have no clue what these two are doing!\Is this really Go Soccer?!\Even if you had read it, you wouldn't understand.\Ogi!\Because they both started off with prohibited techniques, response:	they're in a high-level stand-off that ignores reason.
context: If you take a look at that, you'll be fine.\It might be my fault for not reading the book,\but I have no clue what these two are doing!\Is this really Go Soccer?!\Even if you had read it, you wouldn't understand.\Ogi!\Because they both started off with prohibited techniques,\they're in a high-level stand-off that ignores reason. response:	For example, that arm raised straight up.
context: It might be my fault for not reading the book,\but I have no clue what these two are doing!\Is this really Go Soccer?!\Even if you had read it, you wouldn't understand.\Ogi!\Because they both started off with prohibited techniques,\they're in a high-level stand-off that ignores reason.\For example, that arm raised straight up. response:	If you consider that a leg on a Go board,
context: but I have no clue what these two are doing!\Is this really Go Soccer?!\Even if you had read it, you wouldn't understand.\Ogi!\Because they both started off with prohibited techniques,\they're in a high-level stand-off that ignores reason.\For example, that arm raised straight up.\If you consider that a leg on a Go board, response:	then the opposition's stance is like the Go stones.
context: Is this really Go Soccer?!\Even if you had read it, you wouldn't understand.\Ogi!\Because they both started off with prohibited techniques,\they're in a high-level stand-off that ignores reason.\For example, that arm raised straight up.\If you consider that a leg on a Go board,\then the opposition's stance is like the Go stones. response:	It's like they're in perfect unison.
context: Even if you had read it, you wouldn't understand.\Ogi!\Because they both started off with prohibited techniques,\they're in a high-level stand-off that ignores reason.\For example, that arm raised straight up.\If you consider that a leg on a Go board,\then the opposition's stance is like the Go stones.\It's like they're in perfect unison. response:	The way he's holding the ball is deceptive.
context: Ogi!\Because they both started off with prohibited techniques,\they're in a high-level stand-off that ignores reason.\For example, that arm raised straight up.\If you consider that a leg on a Go board,\then the opposition's stance is like the Go stones.\It's like they're in perfect unison.\The way he's holding the ball is deceptive. response:	Based on my judgement, these two are...
context: Because they both started off with prohibited techniques,\they're in a high-level stand-off that ignores reason.\For example, that arm raised straight up.\If you consider that a leg on a Go board,\then the opposition's stance is like the Go stones.\It's like they're in perfect unison.\The way he's holding the ball is deceptive.\Based on my judgement, these two are... response:	I have no clue what he's saying!
context: they're in a high-level stand-off that ignores reason.\For example, that arm raised straight up.\If you consider that a leg on a Go board,\then the opposition's stance is like the Go stones.\It's like they're in perfect unison.\The way he's holding the ball is deceptive.\Based on my judgement, these two are...\I have no clue what he's saying! response:	They started moving!
context: For example, that arm raised straight up.\If you consider that a leg on a Go board,\then the opposition's stance is like the Go stones.\It's like they're in perfect unison.\The way he's holding the ball is deceptive.\Based on my judgement, these two are...\I have no clue what he's saying!\They started moving! response:	Oh no!
context: If you consider that a leg on a Go board,\then the opposition's stance is like the Go stones.\It's like they're in perfect unison.\The way he's holding the ball is deceptive.\Based on my judgement, these two are...\I have no clue what he's saying!\They started moving!\Oh no! response:	Be loved!
context: then the opposition's stance is like the Go stones.\It's like they're in perfect unison.\The way he's holding the ball is deceptive.\Based on my judgement, these two are...\I have no clue what he's saying!\They started moving!\Oh no!\Be loved! response:	Ogi, what is that supposed -
context: It's like they're in perfect unison.\The way he's holding the ball is deceptive.\Based on my judgement, these two are...\I have no clue what he's saying!\They started moving!\Oh no!\Be loved!\Ogi, what is that supposed - response:	Be quiet.
context: The way he's holding the ball is deceptive.\Based on my judgement, these two are...\I have no clue what he's saying!\They started moving!\Oh no!\Be loved!\Ogi, what is that supposed -\Be quiet. response:	Don't you get it?
context: Based on my judgement, these two are...\I have no clue what he's saying!\They started moving!\Oh no!\Be loved!\Ogi, what is that supposed -\Be quiet.\Don't you get it? response:	The grave atmosphere around them.
context: I have no clue what he's saying!\They started moving!\Oh no!\Be loved!\Ogi, what is that supposed -\Be quiet.\Don't you get it?\The grave atmosphere around them. response:	If they make a single mistake,
context: They started moving!\Oh no!\Be loved!\Ogi, what is that supposed -\Be quiet.\Don't you get it?\The grave atmosphere around them.\If they make a single mistake, response:	someone could die.
context: Oh no!\Be loved!\Ogi, what is that supposed -\Be quiet.\Don't you get it?\The grave atmosphere around them.\If they make a single mistake,\someone could die. response:	What in the world is going on?
context: Be loved!\Ogi, what is that supposed -\Be quiet.\Don't you get it?\The grave atmosphere around them.\If they make a single mistake,\someone could die.\What in the world is going on? response:	It's been a while since I've seen such a high-level battle!
context: Ogi, what is that supposed -\Be quiet.\Don't you get it?\The grave atmosphere around them.\If they make a single mistake,\someone could die.\What in the world is going on?\It's been a while since I've seen such a high-level battle! response:	Of course, the wind is rustling.
context: Be quiet.\Don't you get it?\The grave atmosphere around them.\If they make a single mistake,\someone could die.\What in the world is going on?\It's been a while since I've seen such a high-level battle!\Of course, the wind is rustling. response:	Oh no!
context: Don't you get it?\The grave atmosphere around them.\If they make a single mistake,\someone could die.\What in the world is going on?\It's been a while since I've seen such a high-level battle!\Of course, the wind is rustling.\Oh no! response:	That stance!
context: The grave atmosphere around them.\If they make a single mistake,\someone could die.\What in the world is going on?\It's been a while since I've seen such a high-level battle!\Of course, the wind is rustling.\Oh no!\That stance! response:	Could he be planning to do that in a field match?!
context: If they make a single mistake,\someone could die.\What in the world is going on?\It's been a while since I've seen such a high-level battle!\Of course, the wind is rustling.\Oh no!\That stance!\Could he be planning to do that in a field match?! response:	Is he insane?!
context: someone could die.\What in the world is going on?\It's been a while since I've seen such a high-level battle!\Of course, the wind is rustling.\Oh no!\That stance!\Could he be planning to do that in a field match?!\Is he insane?! response:	But I can't just stand by and watch in this situation.
context: What in the world is going on?\It's been a while since I've seen such a high-level battle!\Of course, the wind is rustling.\Oh no!\That stance!\Could he be planning to do that in a field match?!\Is he insane?!\But I can't just stand by and watch in this situation. response:	Father, I am going to use it.
context: It's been a while since I've seen such a high-level battle!\Of course, the wind is rustling.\Oh no!\That stance!\Could he be planning to do that in a field match?!\Is he insane?!\But I can't just stand by and watch in this situation.\Father, I am going to use it. response:	It's all for the sake of justice!
context: Of course, the wind is rustling.\Oh no!\That stance!\Could he be planning to do that in a field match?!\Is he insane?!\But I can't just stand by and watch in this situation.\Father, I am going to use it.\It's all for the sake of justice! response:	Shine a light...
context: Oh no!\That stance!\Could he be planning to do that in a field match?!\Is he insane?!\But I can't just stand by and watch in this situation.\Father, I am going to use it.\It's all for the sake of justice!\Shine a light... response:	Ogi forbidden style.
context: That stance!\Could he be planning to do that in a field match?!\Is he insane?!\But I can't just stand by and watch in this situation.\Father, I am going to use it.\It's all for the sake of justice!\Shine a light...\Ogi forbidden style. response:	Super Ogi!
context: Could he be planning to do that in a field match?!\Is he insane?!\But I can't just stand by and watch in this situation.\Father, I am going to use it.\It's all for the sake of justice!\Shine a light...\Ogi forbidden style.\Super Ogi! response:	Ogi Star!
context: Is he insane?!\But I can't just stand by and watch in this situation.\Father, I am going to use it.\It's all for the sake of justice!\Shine a light...\Ogi forbidden style.\Super Ogi!\Ogi Star! response:	This is it!
context: But I can't just stand by and watch in this situation.\Father, I am going to use it.\It's all for the sake of justice!\Shine a light...\Ogi forbidden style.\Super Ogi!\Ogi Star!\This is it! response:	Oh, Final Loved!
context: Father, I am going to use it.\It's all for the sake of justice!\Shine a light...\Ogi forbidden style.\Super Ogi!\Ogi Star!\This is it!\Oh, Final Loved! response:	Nice going!
context: It's all for the sake of justice!\Shine a light...\Ogi forbidden style.\Super Ogi!\Ogi Star!\This is it!\Oh, Final Loved!\Nice going! response:	You too!
context: Shine a light...\Ogi forbidden style.\Super Ogi!\Ogi Star!\This is it!\Oh, Final Loved!\Nice going!\You too! response:	Good heavens.
context: Ogi forbidden style.\Super Ogi!\Ogi Star!\This is it!\Oh, Final Loved!\Nice going!\You too!\Good heavens. response:	I started this club just to play around.
context: Super Ogi!\Ogi Star!\This is it!\Oh, Final Loved!\Nice going!\You too!\Good heavens.\I started this club just to play around. response:	This is...
context: Ogi Star!\This is it!\Oh, Final Loved!\Nice going!\You too!\Good heavens.\I started this club just to play around.\This is... response:	Get down when nobody's looking.
context: This is it!\Oh, Final Loved!\Nice going!\You too!\Good heavens.\I started this club just to play around.\This is...\Get down when nobody's looking. response:	No matter how much I get stepped on, like a phoenix, I shall come back.
context: Oh, Final Loved!\Nice going!\You too!\Good heavens.\I started this club just to play around.\This is...\Get down when nobody's looking.\No matter how much I get stepped on, like a phoenix, I shall come back. response:	That's me: Clay!
context: Nice going!\You too!\Good heavens.\I started this club just to play around.\This is...\Get down when nobody's looking.\No matter how much I get stepped on, like a phoenix, I shall come back.\That's me: Clay! response:	Scramble here!
context: You too!\Good heavens.\I started this club just to play around.\This is...\Get down when nobody's looking.\No matter how much I get stepped on, like a phoenix, I shall come back.\That's me: Clay!\Scramble here! response:	Today, I'll be changing into many different forms in order to fight with the kids!
context: Good heavens.\I started this club just to play around.\This is...\Get down when nobody's looking.\No matter how much I get stepped on, like a phoenix, I shall come back.\That's me: Clay!\Scramble here!\Today, I'll be changing into many different forms in order to fight with the kids! response:	Next time on Nichijou: Episode 20.
context: I started this club just to play around.\This is...\Get down when nobody's looking.\No matter how much I get stepped on, like a phoenix, I shall come back.\That's me: Clay!\Scramble here!\Today, I'll be changing into many different forms in order to fight with the kids!\Next time on Nichijou: Episode 20. response:	Very well, then! Kids, come at me!
