context: Pre! Preparation! response:	I'm not strong
context: You were spacing out, you see.\Watching you never gets boring.\Is that a compliment?\You're just really complicated.\What's up with that?\More importantly, if you'd like, we could go to the beach toge -\Hey, Takasu-kun, could you get that glass for me?\Ah, I'll wash it. response:	Sorry. What was that?
context: Watching you never gets boring.\Is that a compliment?\You're just really complicated.\What's up with that?\More importantly, if you'd like, we could go to the beach toge -\Hey, Takasu-kun, could you get that glass for me?\Ah, I'll wash it.\Sorry. What was that? response:	Nothing.
context: Is that a compliment?\You're just really complicated.\What's up with that?\More importantly, if you'd like, we could go to the beach toge -\Hey, Takasu-kun, could you get that glass for me?\Ah, I'll wash it.\Sorry. What was that?\Nothing. response:	Was it enough water?
context: You're just really complicated.\What's up with that?\More importantly, if you'd like, we could go to the beach toge -\Hey, Takasu-kun, could you get that glass for me?\Ah, I'll wash it.\Sorry. What was that?\Nothing.\Was it enough water? response:	How is it? Is it working?
context: What's up with that?\More importantly, if you'd like, we could go to the beach toge -\Hey, Takasu-kun, could you get that glass for me?\Ah, I'll wash it.\Sorry. What was that?\Nothing.\Was it enough water?\How is it? Is it working? response:	Pro... bably...
context: More importantly, if you'd like, we could go to the beach toge -\Hey, Takasu-kun, could you get that glass for me?\Ah, I'll wash it.\Sorry. What was that?\Nothing.\Was it enough water?\How is it? Is it working?\Pro... bably... response:	I see. That's good.
context: Hey, Takasu-kun, could you get that glass for me?\Ah, I'll wash it.\Sorry. What was that?\Nothing.\Was it enough water?\How is it? Is it working?\Pro... bably...\I see. That's good. response:	Seeing Aisaka in pain hurts me too.
context: Ah, I'll wash it.\Sorry. What was that?\Nothing.\Was it enough water?\How is it? Is it working?\Pro... bably...\I see. That's good.\Seeing Aisaka in pain hurts me too. response:	Oh right. If it hurts, would you like to lie down?
context: Sorry. What was that?\Nothing.\Was it enough water?\How is it? Is it working?\Pro... bably...\I see. That's good.\Seeing Aisaka in pain hurts me too.\Oh right. If it hurts, would you like to lie down? response:	You... have amazing cleaning techniques, don't you?
context: Nothing.\Was it enough water?\How is it? Is it working?\Pro... bably...\I see. That's good.\Seeing Aisaka in pain hurts me too.\Oh right. If it hurts, would you like to lie down?\You... have amazing cleaning techniques, don't you? response:	Well, I'm doing it all the time at work, after all.
context: Was it enough water?\How is it? Is it working?\Pro... bably...\I see. That's good.\Seeing Aisaka in pain hurts me too.\Oh right. If it hurts, would you like to lie down?\You... have amazing cleaning techniques, don't you?\Well, I'm doing it all the time at work, after all. response:	Takasu-kun's curry was prepared with splendour as well.
context: How is it? Is it working?\Pro... bably...\I see. That's good.\Seeing Aisaka in pain hurts me too.\Oh right. If it hurts, would you like to lie down?\You... have amazing cleaning techniques, don't you?\Well, I'm doing it all the time at work, after all.\Takasu-kun's curry was prepared with splendour as well. response:	No, not at all.
context: Pro... bably...\I see. That's good.\Seeing Aisaka in pain hurts me too.\Oh right. If it hurts, would you like to lie down?\You... have amazing cleaning techniques, don't you?\Well, I'm doing it all the time at work, after all.\Takasu-kun's curry was prepared with splendour as well.\No, not at all. response:	Oh, yeah!
context: I see. That's good.\Seeing Aisaka in pain hurts me too.\Oh right. If it hurts, would you like to lie down?\You... have amazing cleaning techniques, don't you?\Well, I'm doing it all the time at work, after all.\Takasu-kun's curry was prepared with splendour as well.\No, not at all.\Oh, yeah! response:	I'll give you something great as thanks for helping out!
context: Seeing Aisaka in pain hurts me too.\Oh right. If it hurts, would you like to lie down?\You... have amazing cleaning techniques, don't you?\Well, I'm doing it all the time at work, after all.\Takasu-kun's curry was prepared with splendour as well.\No, not at all.\Oh, yeah!\I'll give you something great as thanks for helping out! response:	Keep it a secret from everyone else.
context: Oh right. If it hurts, would you like to lie down?\You... have amazing cleaning techniques, don't you?\Well, I'm doing it all the time at work, after all.\Takasu-kun's curry was prepared with splendour as well.\No, not at all.\Oh, yeah!\I'll give you something great as thanks for helping out!\Keep it a secret from everyone else. response:	Takasu-kun, is the green tea flavour good?
context: You... have amazing cleaning techniques, don't you?\Well, I'm doing it all the time at work, after all.\Takasu-kun's curry was prepared with splendour as well.\No, not at all.\Oh, yeah!\I'll give you something great as thanks for helping out!\Keep it a secret from everyone else.\Takasu-kun, is the green tea flavour good? response:	Eh? Oh, yeah, it's good.
context: Well, I'm doing it all the time at work, after all.\Takasu-kun's curry was prepared with splendour as well.\No, not at all.\Oh, yeah!\I'll give you something great as thanks for helping out!\Keep it a secret from everyone else.\Takasu-kun, is the green tea flavour good?\Eh? Oh, yeah, it's good. response:	Not so much with the azuki one.
context: Takasu-kun's curry was prepared with splendour as well.\No, not at all.\Oh, yeah!\I'll give you something great as thanks for helping out!\Keep it a secret from everyone else.\Takasu-kun, is the green tea flavour good?\Eh? Oh, yeah, it's good.\Not so much with the azuki one. response:	Aren't the stars amazing?
context: No, not at all.\Oh, yeah!\I'll give you something great as thanks for helping out!\Keep it a secret from everyone else.\Takasu-kun, is the green tea flavour good?\Eh? Oh, yeah, it's good.\Not so much with the azuki one.\Aren't the stars amazing? response:	I-It's beautiful.
context: Oh, yeah!\I'll give you something great as thanks for helping out!\Keep it a secret from everyone else.\Takasu-kun, is the green tea flavour good?\Eh? Oh, yeah, it's good.\Not so much with the azuki one.\Aren't the stars amazing?\I-It's beautiful. response:	It's just the two of us.
context: I'll give you something great as thanks for helping out!\Keep it a secret from everyone else.\Takasu-kun, is the green tea flavour good?\Eh? Oh, yeah, it's good.\Not so much with the azuki one.\Aren't the stars amazing?\I-It's beautiful.\It's just the two of us. response:	Is this what you'd call a chance?
context: Keep it a secret from everyone else.\Takasu-kun, is the green tea flavour good?\Eh? Oh, yeah, it's good.\Not so much with the azuki one.\Aren't the stars amazing?\I-It's beautiful.\It's just the two of us.\Is this what you'd call a chance? response:	K-Kushieda, do you have boyfriend?
context: Takasu-kun, is the green tea flavour good?\Eh? Oh, yeah, it's good.\Not so much with the azuki one.\Aren't the stars amazing?\I-It's beautiful.\It's just the two of us.\Is this what you'd call a chance?\K-Kushieda, do you have boyfriend? response:	The seaweed spirit from earlier... Do you think it's still around?
context: Eh? Oh, yeah, it's good.\Not so much with the azuki one.\Aren't the stars amazing?\I-It's beautiful.\It's just the two of us.\Is this what you'd call a chance?\K-Kushieda, do you have boyfriend?\The seaweed spirit from earlier... Do you think it's still around? response:	Eh?
context: Not so much with the azuki one.\Aren't the stars amazing?\I-It's beautiful.\It's just the two of us.\Is this what you'd call a chance?\K-Kushieda, do you have boyfriend?\The seaweed spirit from earlier... Do you think it's still around?\Eh? response:	Takasu-kun, have you...
context: Aren't the stars amazing?\I-It's beautiful.\It's just the two of us.\Is this what you'd call a chance?\K-Kushieda, do you have boyfriend?\The seaweed spirit from earlier... Do you think it's still around?\Eh?\Takasu-kun, have you... response:	Huh? No, I haven't.
context: I-It's beautiful.\It's just the two of us.\Is this what you'd call a chance?\K-Kushieda, do you have boyfriend?\The seaweed spirit from earlier... Do you think it's still around?\Eh?\Takasu-kun, have you...\Huh? No, I haven't. response:	I believe that ghosts exist,
context: It's just the two of us.\Is this what you'd call a chance?\K-Kushieda, do you have boyfriend?\The seaweed spirit from earlier... Do you think it's still around?\Eh?\Takasu-kun, have you...\Huh? No, I haven't.\I believe that ghosts exist, response:	but I've never seen one,
context: Is this what you'd call a chance?\K-Kushieda, do you have boyfriend?\The seaweed spirit from earlier... Do you think it's still around?\Eh?\Takasu-kun, have you...\Huh? No, I haven't.\I believe that ghosts exist,\but I've never seen one, response:	and I don't believe the stories from people who have.
context: K-Kushieda, do you have boyfriend?\The seaweed spirit from earlier... Do you think it's still around?\Eh?\Takasu-kun, have you...\Huh? No, I haven't.\I believe that ghosts exist,\but I've never seen one,\and I don't believe the stories from people who have. response:	I see...
context: The seaweed spirit from earlier... Do you think it's still around?\Eh?\Takasu-kun, have you...\Huh? No, I haven't.\I believe that ghosts exist,\but I've never seen one,\and I don't believe the stories from people who have.\I see... response:	And then, you see, I think of something else the same way.
context: Eh?\Takasu-kun, have you...\Huh? No, I haven't.\I believe that ghosts exist,\but I've never seen one,\and I don't believe the stories from people who have.\I see...\And then, you see, I think of something else the same way. response:	I believe that one day, I'll be in love, get married, and be happy.
context: Takasu-kun, have you...\Huh? No, I haven't.\I believe that ghosts exist,\but I've never seen one,\and I don't believe the stories from people who have.\I see...\And then, you see, I think of something else the same way.\I believe that one day, I'll be in love, get married, and be happy. response:	But there's nobody who has had it spelt out like that, is there?
context: Huh? No, I haven't.\I believe that ghosts exist,\but I've never seen one,\and I don't believe the stories from people who have.\I see...\And then, you see, I think of something else the same way.\I believe that one day, I'll be in love, get married, and be happy.\But there's nobody who has had it spelt out like that, is there? response:	I think that the existence of people in the world who are meant to love one another is a bit far-fetched.
context: I believe that ghosts exist,\but I've never seen one,\and I don't believe the stories from people who have.\I see...\And then, you see, I think of something else the same way.\I believe that one day, I'll be in love, get married, and be happy.\But there's nobody who has had it spelt out like that, is there?\I think that the existence of people in the world who are meant to love one another is a bit far-fetched. response:	I mean, I can't see them.
context: but I've never seen one,\and I don't believe the stories from people who have.\I see...\And then, you see, I think of something else the same way.\I believe that one day, I'll be in love, get married, and be happy.\But there's nobody who has had it spelt out like that, is there?\I think that the existence of people in the world who are meant to love one another is a bit far-fetched.\I mean, I can't see them. response:	Ghosts don't really exist, so I'll never see one in my life,
context: and I don't believe the stories from people who have.\I see...\And then, you see, I think of something else the same way.\I believe that one day, I'll be in love, get married, and be happy.\But there's nobody who has had it spelt out like that, is there?\I think that the existence of people in the world who are meant to love one another is a bit far-fetched.\I mean, I can't see them.\Ghosts don't really exist, so I'll never see one in my life, response:	is how I have resigned myself.
context: I see...\And then, you see, I think of something else the same way.\I believe that one day, I'll be in love, get married, and be happy.\But there's nobody who has had it spelt out like that, is there?\I think that the existence of people in the world who are meant to love one another is a bit far-fetched.\I mean, I can't see them.\Ghosts don't really exist, so I'll never see one in my life,\is how I have resigned myself. response:	And because of that, there is no answer to your question.
context: And then, you see, I think of something else the same way.\I believe that one day, I'll be in love, get married, and be happy.\But there's nobody who has had it spelt out like that, is there?\I think that the existence of people in the world who are meant to love one another is a bit far-fetched.\I mean, I can't see them.\Ghosts don't really exist, so I'll never see one in my life,\is how I have resigned myself.\And because of that, there is no answer to your question. response:	What about Takasu-kun?
context: I believe that one day, I'll be in love, get married, and be happy.\But there's nobody who has had it spelt out like that, is there?\I think that the existence of people in the world who are meant to love one another is a bit far-fetched.\I mean, I can't see them.\Ghosts don't really exist, so I'll never see one in my life,\is how I have resigned myself.\And because of that, there is no answer to your question.\What about Takasu-kun? response:	Are you someone who can see ghosts?
context: But there's nobody who has had it spelt out like that, is there?\I think that the existence of people in the world who are meant to love one another is a bit far-fetched.\I mean, I can't see them.\Ghosts don't really exist, so I'll never see one in my life,\is how I have resigned myself.\And because of that, there is no answer to your question.\What about Takasu-kun?\Are you someone who can see ghosts? response:	I think... I want to see them.
context: I think that the existence of people in the world who are meant to love one another is a bit far-fetched.\I mean, I can't see them.\Ghosts don't really exist, so I'll never see one in my life,\is how I have resigned myself.\And because of that, there is no answer to your question.\What about Takasu-kun?\Are you someone who can see ghosts?\I think... I want to see them. response:	Because of that, I go to places with spirits and I watch scary DVDs.
context: I mean, I can't see them.\Ghosts don't really exist, so I'll never see one in my life,\is how I have resigned myself.\And because of that, there is no answer to your question.\What about Takasu-kun?\Are you someone who can see ghosts?\I think... I want to see them.\Because of that, I go to places with spirits and I watch scary DVDs. response:	You see, I think that...
context: Ghosts don't really exist, so I'll never see one in my life,\is how I have resigned myself.\And because of that, there is no answer to your question.\What about Takasu-kun?\Are you someone who can see ghosts?\I think... I want to see them.\Because of that, I go to places with spirits and I watch scary DVDs.\You see, I think that... response:	I think there are people who have seen them, but then tried to deny their existence,
context: is how I have resigned myself.\And because of that, there is no answer to your question.\What about Takasu-kun?\Are you someone who can see ghosts?\I think... I want to see them.\Because of that, I go to places with spirits and I watch scary DVDs.\You see, I think that...\I think there are people who have seen them, but then tried to deny their existence, response:	while on the other hand, there are those who put in an effort to finally be able to see them.
context: And because of that, there is no answer to your question.\What about Takasu-kun?\Are you someone who can see ghosts?\I think... I want to see them.\Because of that, I go to places with spirits and I watch scary DVDs.\You see, I think that...\I think there are people who have seen them, but then tried to deny their existence,\while on the other hand, there are those who put in an effort to finally be able to see them. response:	That's why I don't think you have to resign yourself to never seeing one in your life.
context: What about Takasu-kun?\Are you someone who can see ghosts?\I think... I want to see them.\Because of that, I go to places with spirits and I watch scary DVDs.\You see, I think that...\I think there are people who have seen them, but then tried to deny their existence,\while on the other hand, there are those who put in an effort to finally be able to see them.\That's why I don't think you have to resign yourself to never seeing one in your life. response:	Huh? What's that?!
context: Are you someone who can see ghosts?\I think... I want to see them.\Because of that, I go to places with spirits and I watch scary DVDs.\You see, I think that...\I think there are people who have seen them, but then tried to deny their existence,\while on the other hand, there are those who put in an effort to finally be able to see them.\That's why I don't think you have to resign yourself to never seeing one in your life.\Huh? What's that?! response:	A UFO?
context: I think... I want to see them.\Because of that, I go to places with spirits and I watch scary DVDs.\You see, I think that...\I think there are people who have seen them, but then tried to deny their existence,\while on the other hand, there are those who put in an effort to finally be able to see them.\That's why I don't think you have to resign yourself to never seeing one in your life.\Huh? What's that?!\A UFO? response:	That's a satellite.
context: Because of that, I go to places with spirits and I watch scary DVDs.\You see, I think that...\I think there are people who have seen them, but then tried to deny their existence,\while on the other hand, there are those who put in an effort to finally be able to see them.\That's why I don't think you have to resign yourself to never seeing one in your life.\Huh? What's that?!\A UFO?\That's a satellite. response:	A satellite...
context: You see, I think that...\I think there are people who have seen them, but then tried to deny their existence,\while on the other hand, there are those who put in an effort to finally be able to see them.\That's why I don't think you have to resign yourself to never seeing one in your life.\Huh? What's that?!\A UFO?\That's a satellite.\A satellite... response:	What? I thought it was a UFO.
context: I think there are people who have seen them, but then tried to deny their existence,\while on the other hand, there are those who put in an effort to finally be able to see them.\That's why I don't think you have to resign yourself to never seeing one in your life.\Huh? What's that?!\A UFO?\That's a satellite.\A satellite...\What? I thought it was a UFO. response:	I think it'd be great if you could see a ghost someday, Kushieda.
context: while on the other hand, there are those who put in an effort to finally be able to see them.\That's why I don't think you have to resign yourself to never seeing one in your life.\Huh? What's that?!\A UFO?\That's a satellite.\A satellite...\What? I thought it was a UFO.\I think it'd be great if you could see a ghost someday, Kushieda. response:	Because I think that there's a ghost out there that wants you to see it.
context: That's why I don't think you have to resign yourself to never seeing one in your life.\Huh? What's that?!\A UFO?\That's a satellite.\A satellite...\What? I thought it was a UFO.\I think it'd be great if you could see a ghost someday, Kushieda.\Because I think that there's a ghost out there that wants you to see it. response:	So that's why lots of strange things happened today, right?
context: Huh? What's that?!\A UFO?\That's a satellite.\A satellite...\What? I thought it was a UFO.\I think it'd be great if you could see a ghost someday, Kushieda.\Because I think that there's a ghost out there that wants you to see it.\So that's why lots of strange things happened today, right? response:	Huh?
context: A UFO?\That's a satellite.\A satellite...\What? I thought it was a UFO.\I think it'd be great if you could see a ghost someday, Kushieda.\Because I think that there's a ghost out there that wants you to see it.\So that's why lots of strange things happened today, right?\Huh? response:	The seaweed spirit is appealing to me!
context: That's a satellite.\A satellite...\What? I thought it was a UFO.\I think it'd be great if you could see a ghost someday, Kushieda.\Because I think that there's a ghost out there that wants you to see it.\So that's why lots of strange things happened today, right?\Huh?\The seaweed spirit is appealing to me! response:	What's with that, all of a sudden?
context: A satellite...\What? I thought it was a UFO.\I think it'd be great if you could see a ghost someday, Kushieda.\Because I think that there's a ghost out there that wants you to see it.\So that's why lots of strange things happened today, right?\Huh?\The seaweed spirit is appealing to me!\What's with that, all of a sudden? response:	Maybe I'll see them one day?
context: What? I thought it was a UFO.\I think it'd be great if you could see a ghost someday, Kushieda.\Because I think that there's a ghost out there that wants you to see it.\So that's why lots of strange things happened today, right?\Huh?\The seaweed spirit is appealing to me!\What's with that, all of a sudden?\Maybe I'll see them one day? response:	Huh?
context: I think it'd be great if you could see a ghost someday, Kushieda.\Because I think that there's a ghost out there that wants you to see it.\So that's why lots of strange things happened today, right?\Huh?\The seaweed spirit is appealing to me!\What's with that, all of a sudden?\Maybe I'll see them one day?\Huh? response:	Nothing!
context: Because I think that there's a ghost out there that wants you to see it.\So that's why lots of strange things happened today, right?\Huh?\The seaweed spirit is appealing to me!\What's with that, all of a sudden?\Maybe I'll see them one day?\Huh?\Nothing! response:	What a weirdo.
context: So that's why lots of strange things happened today, right?\Huh?\The seaweed spirit is appealing to me!\What's with that, all of a sudden?\Maybe I'll see them one day?\Huh?\Nothing!\What a weirdo. response:	Hey, Ryuuji. I think my stomach's all better.
context: Huh?\The seaweed spirit is appealing to me!\What's with that, all of a sudden?\Maybe I'll see them one day?\Huh?\Nothing!\What a weirdo.\Hey, Ryuuji. I think my stomach's all better. response:	Yeah, and...?
context: The seaweed spirit is appealing to me!\What's with that, all of a sudden?\Maybe I'll see them one day?\Huh?\Nothing!\What a weirdo.\Hey, Ryuuji. I think my stomach's all better.\Yeah, and...? response:	I'm so full!
context: What's with that, all of a sudden?\Maybe I'll see them one day?\Huh?\Nothing!\What a weirdo.\Hey, Ryuuji. I think my stomach's all better.\Yeah, and...?\I'm so full! response:	Somehow, even I...
context: Maybe I'll see them one day?\Huh?\Nothing!\What a weirdo.\Hey, Ryuuji. I think my stomach's all better.\Yeah, and...?\I'm so full!\Somehow, even I... response:	Hey.
context: Huh?\Nothing!\What a weirdo.\Hey, Ryuuji. I think my stomach's all better.\Yeah, and...?\I'm so full!\Somehow, even I...\Hey. response:	What should we do tomorrow?
context: Nothing!\What a weirdo.\Hey, Ryuuji. I think my stomach's all better.\Yeah, and...?\I'm so full!\Somehow, even I...\Hey.\What should we do tomorrow? response:	Tomorrow?
context: What a weirdo.\Hey, Ryuuji. I think my stomach's all better.\Yeah, and...?\I'm so full!\Somehow, even I...\Hey.\What should we do tomorrow?\Tomorrow? response:	I'm talking about that plan, obviously.
context: Hey, Ryuuji. I think my stomach's all better.\Yeah, and...?\I'm so full!\Somehow, even I...\Hey.\What should we do tomorrow?\Tomorrow?\I'm talking about that plan, obviously. response:	You're not doing your part properly at all.
context: Yeah, and...?\I'm so full!\Somehow, even I...\Hey.\What should we do tomorrow?\Tomorrow?\I'm talking about that plan, obviously.\You're not doing your part properly at all. response:	What about you?
context: I'm so full!\Somehow, even I...\Hey.\What should we do tomorrow?\Tomorrow?\I'm talking about that plan, obviously.\You're not doing your part properly at all.\What about you? response:	I'm the support this time around!
context: Somehow, even I...\Hey.\What should we do tomorrow?\Tomorrow?\I'm talking about that plan, obviously.\You're not doing your part properly at all.\What about you?\I'm the support this time around! response:	Sheesh, I'm so tired.
context: Hey.\What should we do tomorrow?\Tomorrow?\I'm talking about that plan, obviously.\You're not doing your part properly at all.\What about you?\I'm the support this time around!\Sheesh, I'm so tired. response:	Eh?
context: What should we do tomorrow?\Tomorrow?\I'm talking about that plan, obviously.\You're not doing your part properly at all.\What about you?\I'm the support this time around!\Sheesh, I'm so tired.\Eh? response:	I kept thinking about how happy I'd be after spending an entire day with Kitamura-kun,
context: Tomorrow?\I'm talking about that plan, obviously.\You're not doing your part properly at all.\What about you?\I'm the support this time around!\Sheesh, I'm so tired.\Eh?\I kept thinking about how happy I'd be after spending an entire day with Kitamura-kun, response:	but I was so nervous that I could've died an early death.
context: I'm talking about that plan, obviously.\You're not doing your part properly at all.\What about you?\I'm the support this time around!\Sheesh, I'm so tired.\Eh?\I kept thinking about how happy I'd be after spending an entire day with Kitamura-kun,\but I was so nervous that I could've died an early death. response:	You got that right.
context: You're not doing your part properly at all.\What about you?\I'm the support this time around!\Sheesh, I'm so tired.\Eh?\I kept thinking about how happy I'd be after spending an entire day with Kitamura-kun,\but I was so nervous that I could've died an early death.\You got that right. response:	Though when I'm with you, I'm completely fine...
context: What about you?\I'm the support this time around!\Sheesh, I'm so tired.\Eh?\I kept thinking about how happy I'd be after spending an entire day with Kitamura-kun,\but I was so nervous that I could've died an early death.\You got that right.\Though when I'm with you, I'm completely fine... response:	What's that supposed to mean?
context: I'm the support this time around!\Sheesh, I'm so tired.\Eh?\I kept thinking about how happy I'd be after spending an entire day with Kitamura-kun,\but I was so nervous that I could've died an early death.\You got that right.\Though when I'm with you, I'm completely fine...\What's that supposed to mean? response:	How rude!
context: Sheesh, I'm so tired.\Eh?\I kept thinking about how happy I'd be after spending an entire day with Kitamura-kun,\but I was so nervous that I could've died an early death.\You got that right.\Though when I'm with you, I'm completely fine...\What's that supposed to mean?\How rude! response:	It's so dumb.
context: Eh?\I kept thinking about how happy I'd be after spending an entire day with Kitamura-kun,\but I was so nervous that I could've died an early death.\You got that right.\Though when I'm with you, I'm completely fine...\What's that supposed to mean?\How rude!\It's so dumb. response:	This room is so big, yet we're sitting this close to each other...
context: I kept thinking about how happy I'd be after spending an entire day with Kitamura-kun,\but I was so nervous that I could've died an early death.\You got that right.\Though when I'm with you, I'm completely fine...\What's that supposed to mean?\How rude!\It's so dumb.\This room is so big, yet we're sitting this close to each other... response:	It's like the habits of being in a small apartment have stuck.
context: but I was so nervous that I could've died an early death.\You got that right.\Though when I'm with you, I'm completely fine...\What's that supposed to mean?\How rude!\It's so dumb.\This room is so big, yet we're sitting this close to each other...\It's like the habits of being in a small apartment have stuck. response:	Why, you...
context: You got that right.\Though when I'm with you, I'm completely fine...\What's that supposed to mean?\How rude!\It's so dumb.\This room is so big, yet we're sitting this close to each other...\It's like the habits of being in a small apartment have stuck.\Why, you... response:	Ryuuji...
context: Though when I'm with you, I'm completely fine...\What's that supposed to mean?\How rude!\It's so dumb.\This room is so big, yet we're sitting this close to each other...\It's like the habits of being in a small apartment have stuck.\Why, you...\Ryuuji... response:	I was thinking, you know...
context: What's that supposed to mean?\How rude!\It's so dumb.\This room is so big, yet we're sitting this close to each other...\It's like the habits of being in a small apartment have stuck.\Why, you...\Ryuuji...\I was thinking, you know... response:	That dream was rather...
context: How rude!\It's so dumb.\This room is so big, yet we're sitting this close to each other...\It's like the habits of being in a small apartment have stuck.\Why, you...\Ryuuji...\I was thinking, you know...\That dream was rather... response:	Huh? What's up?
context: It's so dumb.\This room is so big, yet we're sitting this close to each other...\It's like the habits of being in a small apartment have stuck.\Why, you...\Ryuuji...\I was thinking, you know...\That dream was rather...\Huh? What's up? response:	Nothing.
context: This room is so big, yet we're sitting this close to each other...\It's like the habits of being in a small apartment have stuck.\Why, you...\Ryuuji...\I was thinking, you know...\That dream was rather...\Huh? What's up?\Nothing. response:	I'm gonna sleep.
context: It's like the habits of being in a small apartment have stuck.\Why, you...\Ryuuji...\I was thinking, you know...\That dream was rather...\Huh? What's up?\Nothing.\I'm gonna sleep. response:	Huh? Yeah...
context: Why, you...\Ryuuji...\I was thinking, you know...\That dream was rather...\Huh? What's up?\Nothing.\I'm gonna sleep.\Huh? Yeah... response:	Good night.
context: Ryuuji...\I was thinking, you know...\That dream was rather...\Huh? What's up?\Nothing.\I'm gonna sleep.\Huh? Yeah...\Good night. response:	Huh? Did I put my bag here?
context: I was thinking, you know...\That dream was rather...\Huh? What's up?\Nothing.\I'm gonna sleep.\Huh? Yeah...\Good night.\Huh? Did I put my bag here? response:	What is this?
context: That dream was rather...\Huh? What's up?\Nothing.\I'm gonna sleep.\Huh? Yeah...\Good night.\Huh? Did I put my bag here?\What is this? response:	And it's somewhat slippery...
context: Huh? What's up?\Nothing.\I'm gonna sleep.\Huh? Yeah...\Good night.\Huh? Did I put my bag here?\What is this?\And it's somewhat slippery... response:	Ryuuji!
context: Nothing.\I'm gonna sleep.\Huh? Yeah...\Good night.\Huh? Did I put my bag here?\What is this?\And it's somewhat slippery...\Ryuuji! response:	What do you think this is?
context: I'm gonna sleep.\Huh? Yeah...\Good night.\Huh? Did I put my bag here?\What is this?\And it's somewhat slippery...\Ryuuji!\What do you think this is? response:	It was in my bag, yet when I touched it earlier, it was still warm.
context: Huh? Yeah...\Good night.\Huh? Did I put my bag here?\What is this?\And it's somewhat slippery...\Ryuuji!\What do you think this is?\It was in my bag, yet when I touched it earlier, it was still warm. response:	It's as if someone had just been wearing it...
context: Good night.\Huh? Did I put my bag here?\What is this?\And it's somewhat slippery...\Ryuuji!\What do you think this is?\It was in my bag, yet when I touched it earlier, it was still warm.\It's as if someone had just been wearing it... response:	My room's weird too!
context: Huh? Did I put my bag here?\What is this?\And it's somewhat slippery...\Ryuuji!\What do you think this is?\It was in my bag, yet when I touched it earlier, it was still warm.\It's as if someone had just been wearing it...\My room's weird too! response:	On my pillow, there was long hair -
context: What is this?\And it's somewhat slippery...\Ryuuji!\What do you think this is?\It was in my bag, yet when I touched it earlier, it was still warm.\It's as if someone had just been wearing it...\My room's weird too!\On my pillow, there was long hair - response:	W-What was that?
context: And it's somewhat slippery...\Ryuuji!\What do you think this is?\It was in my bag, yet when I touched it earlier, it was still warm.\It's as if someone had just been wearing it...\My room's weird too!\On my pillow, there was long hair -\W-What was that? response:	That was prob -
context: Ryuuji!\What do you think this is?\It was in my bag, yet when I touched it earlier, it was still warm.\It's as if someone had just been wearing it...\My room's weird too!\On my pillow, there was long hair -\W-What was that?\That was prob - response:	T-This is a dream, right?
context: What do you think this is?\It was in my bag, yet when I touched it earlier, it was still warm.\It's as if someone had just been wearing it...\My room's weird too!\On my pillow, there was long hair -\W-What was that?\That was prob -\T-This is a dream, right? response:	Yeah! It's a dream!
context: It was in my bag, yet when I touched it earlier, it was still warm.\It's as if someone had just been wearing it...\My room's weird too!\On my pillow, there was long hair -\W-What was that?\That was prob -\T-This is a dream, right?\Yeah! It's a dream! response:	It's a continuation of that dream where we're living in a dog house and giving birth to dogs!
context: It's as if someone had just been wearing it...\My room's weird too!\On my pillow, there was long hair -\W-What was that?\That was prob -\T-This is a dream, right?\Yeah! It's a dream!\It's a continuation of that dream where we're living in a dog house and giving birth to dogs! response:	Then, if we close our eyes, we'll wake up sometime, right?
context: My room's weird too!\On my pillow, there was long hair -\W-What was that?\That was prob -\T-This is a dream, right?\Yeah! It's a dream!\It's a continuation of that dream where we're living in a dog house and giving birth to dogs!\Then, if we close our eyes, we'll wake up sometime, right? response:	We'll wake up! We'll wake up!
context: On my pillow, there was long hair -\W-What was that?\That was prob -\T-This is a dream, right?\Yeah! It's a dream!\It's a continuation of that dream where we're living in a dog house and giving birth to dogs!\Then, if we close our eyes, we'll wake up sometime, right?\We'll wake up! We'll wake up! response:	Right?
context: W-What was that?\That was prob -\T-This is a dream, right?\Yeah! It's a dream!\It's a continuation of that dream where we're living in a dog house and giving birth to dogs!\Then, if we close our eyes, we'll wake up sometime, right?\We'll wake up! We'll wake up!\Right? response:	I'm scared! I'm scared! I'm scared!
context: That was prob -\T-This is a dream, right?\Yeah! It's a dream!\It's a continuation of that dream where we're living in a dog house and giving birth to dogs!\Then, if we close our eyes, we'll wake up sometime, right?\We'll wake up! We'll wake up!\Right?\I'm scared! I'm scared! I'm scared! response:	Horror movies are scary!
context: T-This is a dream, right?\Yeah! It's a dream!\It's a continuation of that dream where we're living in a dog house and giving birth to dogs!\Then, if we close our eyes, we'll wake up sometime, right?\We'll wake up! We'll wake up!\Right?\I'm scared! I'm scared! I'm scared!\Horror movies are scary! response:	Ghosts are scary! Monsters are scary!
context: Yeah! It's a dream!\It's a continuation of that dream where we're living in a dog house and giving birth to dogs!\Then, if we close our eyes, we'll wake up sometime, right?\We'll wake up! We'll wake up!\Right?\I'm scared! I'm scared! I'm scared!\Horror movies are scary!\Ghosts are scary! Monsters are scary! response:	Calm down, Kushieda!
context: It's a continuation of that dream where we're living in a dog house and giving birth to dogs!\Then, if we close our eyes, we'll wake up sometime, right?\We'll wake up! We'll wake up!\Right?\I'm scared! I'm scared! I'm scared!\Horror movies are scary!\Ghosts are scary! Monsters are scary!\Calm down, Kushieda! response:	But the scariest might be UFOs...
