context: The Second Plate response:	Episode 10
context: So...\Aw! You lost, huh?!\Who won?\Hayama.\Oh, Shiomi's disciple, huh.\Get it together, yeah?\It's like I lost to Shiomi.\Shit. response:	He's so upbeat when he's making fun of me.
context: Aw! You lost, huh?!\Who won?\Hayama.\Oh, Shiomi's disciple, huh.\Get it together, yeah?\It's like I lost to Shiomi.\Shit.\He's so upbeat when he's making fun of me. response:	What kind of parent feels happy
context: Who won?\Hayama.\Oh, Shiomi's disciple, huh.\Get it together, yeah?\It's like I lost to Shiomi.\Shit.\He's so upbeat when he's making fun of me.\What kind of parent feels happy response:	when their son loses?
context: Hayama.\Oh, Shiomi's disciple, huh.\Get it together, yeah?\It's like I lost to Shiomi.\Shit.\He's so upbeat when he's making fun of me.\What kind of parent feels happy\when their son loses? response:	Well, but to be fair,
context: Oh, Shiomi's disciple, huh.\Get it together, yeah?\It's like I lost to Shiomi.\Shit.\He's so upbeat when he's making fun of me.\What kind of parent feels happy\when their son loses?\Well, but to be fair, response:	if you can perfect fragrance, it's amazing.
context: Get it together, yeah?\It's like I lost to Shiomi.\Shit.\He's so upbeat when he's making fun of me.\What kind of parent feels happy\when their son loses?\Well, but to be fair,\if you can perfect fragrance, it's amazing. response:	No, that wasn't all there was to it.
context: It's like I lost to Shiomi.\Shit.\He's so upbeat when he's making fun of me.\What kind of parent feels happy\when their son loses?\Well, but to be fair,\if you can perfect fragrance, it's amazing.\No, that wasn't all there was to it. response:	In his dish...
context: Shit.\He's so upbeat when he's making fun of me.\What kind of parent feels happy\when their son loses?\Well, but to be fair,\if you can perfect fragrance, it's amazing.\No, that wasn't all there was to it.\In his dish... response:	Dad, I'm glad I left Yukihira.
context: He's so upbeat when he's making fun of me.\What kind of parent feels happy\when their son loses?\Well, but to be fair,\if you can perfect fragrance, it's amazing.\No, that wasn't all there was to it.\In his dish...\Dad, I'm glad I left Yukihira. response:	If I hadn't, I wouldn't have noticed all these things.
context: What kind of parent feels happy\when their son loses?\Well, but to be fair,\if you can perfect fragrance, it's amazing.\No, that wasn't all there was to it.\In his dish...\Dad, I'm glad I left Yukihira.\If I hadn't, I wouldn't have noticed all these things. response:	So, I'm going to explore the kind of cooking only I can do.
context: when their son loses?\Well, but to be fair,\if you can perfect fragrance, it's amazing.\No, that wasn't all there was to it.\In his dish...\Dad, I'm glad I left Yukihira.\If I hadn't, I wouldn't have noticed all these things.\So, I'm going to explore the kind of cooking only I can do. response:	If I don't do that,
context: Well, but to be fair,\if you can perfect fragrance, it's amazing.\No, that wasn't all there was to it.\In his dish...\Dad, I'm glad I left Yukihira.\If I hadn't, I wouldn't have noticed all these things.\So, I'm going to explore the kind of cooking only I can do.\If I don't do that, response:	there's no point in my carrying on the family business.
context: if you can perfect fragrance, it's amazing.\No, that wasn't all there was to it.\In his dish...\Dad, I'm glad I left Yukihira.\If I hadn't, I wouldn't have noticed all these things.\So, I'm going to explore the kind of cooking only I can do.\If I don't do that,\there's no point in my carrying on the family business. response:	Huh?
context: No, that wasn't all there was to it.\In his dish...\Dad, I'm glad I left Yukihira.\If I hadn't, I wouldn't have noticed all these things.\So, I'm going to explore the kind of cooking only I can do.\If I don't do that,\there's no point in my carrying on the family business.\Huh? response:	Now that I've said it,
context: In his dish...\Dad, I'm glad I left Yukihira.\If I hadn't, I wouldn't have noticed all these things.\So, I'm going to explore the kind of cooking only I can do.\If I don't do that,\there's no point in my carrying on the family business.\Huh?\Now that I've said it, response:	that doesn't sound that different from what I've been doing already.
context: Dad, I'm glad I left Yukihira.\If I hadn't, I wouldn't have noticed all these things.\So, I'm going to explore the kind of cooking only I can do.\If I don't do that,\there's no point in my carrying on the family business.\Huh?\Now that I've said it,\that doesn't sound that different from what I've been doing already. response:	Well...
context: If I hadn't, I wouldn't have noticed all these things.\So, I'm going to explore the kind of cooking only I can do.\If I don't do that,\there's no point in my carrying on the family business.\Huh?\Now that I've said it,\that doesn't sound that different from what I've been doing already.\Well... response:	Why not? Be that way.
context: So, I'm going to explore the kind of cooking only I can do.\If I don't do that,\there's no point in my carrying on the family business.\Huh?\Now that I've said it,\that doesn't sound that different from what I've been doing already.\Well...\Why not? Be that way. response:	Was that a yawn?
context: If I don't do that,\there's no point in my carrying on the family business.\Huh?\Now that I've said it,\that doesn't sound that different from what I've been doing already.\Well...\Why not? Be that way.\Was that a yawn? response:	Bye.
context: there's no point in my carrying on the family business.\Huh?\Now that I've said it,\that doesn't sound that different from what I've been doing already.\Well...\Why not? Be that way.\Was that a yawn?\Bye. response:	He's finally met someone his age
context: Huh?\Now that I've said it,\that doesn't sound that different from what I've been doing already.\Well...\Why not? Be that way.\Was that a yawn?\Bye.\He's finally met someone his age response:	who can blow who he is now out of the water, huh?
context: Now that I've said it,\that doesn't sound that different from what I've been doing already.\Well...\Why not? Be that way.\Was that a yawn?\Bye.\He's finally met someone his age\who can blow who he is now out of the water, huh? response:	That's right, Soma.
context: that doesn't sound that different from what I've been doing already.\Well...\Why not? Be that way.\Was that a yawn?\Bye.\He's finally met someone his age\who can blow who he is now out of the water, huh?\That's right, Soma. response:	Meet them.
context: Well...\Why not? Be that way.\Was that a yawn?\Bye.\He's finally met someone his age\who can blow who he is now out of the water, huh?\That's right, Soma.\Meet them. response:	Only through these encounters can a chef move forward.
context: Why not? Be that way.\Was that a yawn?\Bye.\He's finally met someone his age\who can blow who he is now out of the water, huh?\That's right, Soma.\Meet them.\Only through these encounters can a chef move forward. response:	If you face a dish on your own,
context: Was that a yawn?\Bye.\He's finally met someone his age\who can blow who he is now out of the water, huh?\That's right, Soma.\Meet them.\Only through these encounters can a chef move forward.\If you face a dish on your own, response:	you'll only see the same self as before.
context: Bye.\He's finally met someone his age\who can blow who he is now out of the water, huh?\That's right, Soma.\Meet them.\Only through these encounters can a chef move forward.\If you face a dish on your own,\you'll only see the same self as before. response:	My own cooking, huh...
context: He's finally met someone his age\who can blow who he is now out of the water, huh?\That's right, Soma.\Meet them.\Only through these encounters can a chef move forward.\If you face a dish on your own,\you'll only see the same self as before.\My own cooking, huh... response:	A Few Days Later
context: who can blow who he is now out of the water, huh?\That's right, Soma.\Meet them.\Only through these encounters can a chef move forward.\If you face a dish on your own,\you'll only see the same self as before.\My own cooking, huh...\A Few Days Later response:	Hiya!
context: That's right, Soma.\Meet them.\Only through these encounters can a chef move forward.\If you face a dish on your own,\you'll only see the same self as before.\My own cooking, huh...\A Few Days Later\Hiya! response:	Nikumi-cchi!
context: Meet them.\Only through these encounters can a chef move forward.\If you face a dish on your own,\you'll only see the same self as before.\My own cooking, huh...\A Few Days Later\Hiya!\Nikumi-cchi! response:	Thanks for the text.
context: Only through these encounters can a chef move forward.\If you face a dish on your own,\you'll only see the same self as before.\My own cooking, huh...\A Few Days Later\Hiya!\Nikumi-cchi!\Thanks for the text. response:	You got a shipment of good game meat?
context: If you face a dish on your own,\you'll only see the same self as before.\My own cooking, huh...\A Few Days Later\Hiya!\Nikumi-cchi!\Thanks for the text.\You got a shipment of good game meat? response:	Nice!
context: you'll only see the same self as before.\My own cooking, huh...\A Few Days Later\Hiya!\Nikumi-cchi!\Thanks for the text.\You got a shipment of good game meat?\Nice! response:	Looks tasty!
context: My own cooking, huh...\A Few Days Later\Hiya!\Nikumi-cchi!\Thanks for the text.\You got a shipment of good game meat?\Nice!\Looks tasty! response:	Here.
context: A Few Days Later\Hiya!\Nikumi-cchi!\Thanks for the text.\You got a shipment of good game meat?\Nice!\Looks tasty!\Here. response:	It's one of mine, but it looks good on you!
context: Hiya!\Nikumi-cchi!\Thanks for the text.\You got a shipment of good game meat?\Nice!\Looks tasty!\Here.\It's one of mine, but it looks good on you! response:	Oh, thanks, Megumi.
context: Nikumi-cchi!\Thanks for the text.\You got a shipment of good game meat?\Nice!\Looks tasty!\Here.\It's one of mine, but it looks good on you!\Oh, thanks, Megumi. response:	All right, let's start!
context: Thanks for the text.\You got a shipment of good game meat?\Nice!\Looks tasty!\Here.\It's one of mine, but it looks good on you!\Oh, thanks, Megumi.\All right, let's start! response:	Yeah!
context: You got a shipment of good game meat?\Nice!\Looks tasty!\Here.\It's one of mine, but it looks good on you!\Oh, thanks, Megumi.\All right, let's start!\Yeah! response:	How nice.
context: Nice!\Looks tasty!\Here.\It's one of mine, but it looks good on you!\Oh, thanks, Megumi.\All right, let's start!\Yeah!\How nice. response:	Lovely girls in a kitchen together in harmony.
context: Looks tasty!\Here.\It's one of mine, but it looks good on you!\Oh, thanks, Megumi.\All right, let's start!\Yeah!\How nice.\Lovely girls in a kitchen together in harmony. response:	It doesn't look so lovely when you actually look at it, though.
context: Here.\It's one of mine, but it looks good on you!\Oh, thanks, Megumi.\All right, let's start!\Yeah!\How nice.\Lovely girls in a kitchen together in harmony.\It doesn't look so lovely when you actually look at it, though. response:	By the way, where's Yukihira?
context: It's one of mine, but it looks good on you!\Oh, thanks, Megumi.\All right, let's start!\Yeah!\How nice.\Lovely girls in a kitchen together in harmony.\It doesn't look so lovely when you actually look at it, though.\By the way, where's Yukihira? response:	Oh, he's back there today.
context: Oh, thanks, Megumi.\All right, let's start!\Yeah!\How nice.\Lovely girls in a kitchen together in harmony.\It doesn't look so lovely when you actually look at it, though.\By the way, where's Yukihira?\Oh, he's back there today. response:	So, the mellow soy milk flavor
context: All right, let's start!\Yeah!\How nice.\Lovely girls in a kitchen together in harmony.\It doesn't look so lovely when you actually look at it, though.\By the way, where's Yukihira?\Oh, he's back there today.\So, the mellow soy milk flavor response:	enhances the gentle saltiness of the Pacific saury in a good way.
context: Yeah!\How nice.\Lovely girls in a kitchen together in harmony.\It doesn't look so lovely when you actually look at it, though.\By the way, where's Yukihira?\Oh, he's back there today.\So, the mellow soy milk flavor\enhances the gentle saltiness of the Pacific saury in a good way. response:	Still, crunchy pickled plums feel too cheap
context: How nice.\Lovely girls in a kitchen together in harmony.\It doesn't look so lovely when you actually look at it, though.\By the way, where's Yukihira?\Oh, he's back there today.\So, the mellow soy milk flavor\enhances the gentle saltiness of the Pacific saury in a good way.\Still, crunchy pickled plums feel too cheap response:	for me to want to eat them.
context: Lovely girls in a kitchen together in harmony.\It doesn't look so lovely when you actually look at it, though.\By the way, where's Yukihira?\Oh, he's back there today.\So, the mellow soy milk flavor\enhances the gentle saltiness of the Pacific saury in a good way.\Still, crunchy pickled plums feel too cheap\for me to want to eat them. response:	But you're shoveling it in like you like it!
context: It doesn't look so lovely when you actually look at it, though.\By the way, where's Yukihira?\Oh, he's back there today.\So, the mellow soy milk flavor\enhances the gentle saltiness of the Pacific saury in a good way.\Still, crunchy pickled plums feel too cheap\for me to want to eat them.\But you're shoveling it in like you like it! response:	Seconds.
context: By the way, where's Yukihira?\Oh, he's back there today.\So, the mellow soy milk flavor\enhances the gentle saltiness of the Pacific saury in a good way.\Still, crunchy pickled plums feel too cheap\for me to want to eat them.\But you're shoveling it in like you like it!\Seconds. response:	And you want another serving?
context: Oh, he's back there today.\So, the mellow soy milk flavor\enhances the gentle saltiness of the Pacific saury in a good way.\Still, crunchy pickled plums feel too cheap\for me to want to eat them.\But you're shoveling it in like you like it!\Seconds.\And you want another serving? response:	The cartoccio I made for you yesterday was better, though.
context: So, the mellow soy milk flavor\enhances the gentle saltiness of the Pacific saury in a good way.\Still, crunchy pickled plums feel too cheap\for me to want to eat them.\But you're shoveling it in like you like it!\Seconds.\And you want another serving?\The cartoccio I made for you yesterday was better, though. response:	Huh?!
context: enhances the gentle saltiness of the Pacific saury in a good way.\Still, crunchy pickled plums feel too cheap\for me to want to eat them.\But you're shoveling it in like you like it!\Seconds.\And you want another serving?\The cartoccio I made for you yesterday was better, though.\Huh?! response:	Then try making it again!
context: Still, crunchy pickled plums feel too cheap\for me to want to eat them.\But you're shoveling it in like you like it!\Seconds.\And you want another serving?\The cartoccio I made for you yesterday was better, though.\Huh?!\Then try making it again! response:	Let's compare!
context: for me to want to eat them.\But you're shoveling it in like you like it!\Seconds.\And you want another serving?\The cartoccio I made for you yesterday was better, though.\Huh?!\Then try making it again!\Let's compare! response:	Whatever, but why are you guys taste-testing at our place?
context: But you're shoveling it in like you like it!\Seconds.\And you want another serving?\The cartoccio I made for you yesterday was better, though.\Huh?!\Then try making it again!\Let's compare!\Whatever, but why are you guys taste-testing at our place? response:	I made tea!
context: Seconds.\And you want another serving?\The cartoccio I made for you yesterday was better, though.\Huh?!\Then try making it again!\Let's compare!\Whatever, but why are you guys taste-testing at our place?\I made tea! response:	What?!
context: And you want another serving?\The cartoccio I made for you yesterday was better, though.\Huh?!\Then try making it again!\Let's compare!\Whatever, but why are you guys taste-testing at our place?\I made tea!\What?! response:	You don't have to play hostess, Jun!
context: The cartoccio I made for you yesterday was better, though.\Huh?!\Then try making it again!\Let's compare!\Whatever, but why are you guys taste-testing at our place?\I made tea!\What?!\You don't have to play hostess, Jun! response:	And why're you offering such high-quality cookies?
context: Huh?!\Then try making it again!\Let's compare!\Whatever, but why are you guys taste-testing at our place?\I made tea!\What?!\You don't have to play hostess, Jun!\And why're you offering such high-quality cookies? response:	They'll be fine with cheap snacks!
context: Then try making it again!\Let's compare!\Whatever, but why are you guys taste-testing at our place?\I made tea!\What?!\You don't have to play hostess, Jun!\And why're you offering such high-quality cookies?\They'll be fine with cheap snacks! response:	Hey, we can hear you.
context: Let's compare!\Whatever, but why are you guys taste-testing at our place?\I made tea!\What?!\You don't have to play hostess, Jun!\And why're you offering such high-quality cookies?\They'll be fine with cheap snacks!\Hey, we can hear you. response:	You're a skinflint, and a nagger, too.
context: Whatever, but why are you guys taste-testing at our place?\I made tea!\What?!\You don't have to play hostess, Jun!\And why're you offering such high-quality cookies?\They'll be fine with cheap snacks!\Hey, we can hear you.\You're a skinflint, and a nagger, too. response:	The specialty... a dish that shows the chef's character.
context: I made tea!\What?!\You don't have to play hostess, Jun!\And why're you offering such high-quality cookies?\They'll be fine with cheap snacks!\Hey, we can hear you.\You're a skinflint, and a nagger, too.\The specialty... a dish that shows the chef's character. response:	That's because you're such a pig.
context: What?!\You don't have to play hostess, Jun!\And why're you offering such high-quality cookies?\They'll be fine with cheap snacks!\Hey, we can hear you.\You're a skinflint, and a nagger, too.\The specialty... a dish that shows the chef's character.\That's because you're such a pig. response:	What Hayama's cooking has, but mine doesn't.
context: You don't have to play hostess, Jun!\And why're you offering such high-quality cookies?\They'll be fine with cheap snacks!\Hey, we can hear you.\You're a skinflint, and a nagger, too.\The specialty... a dish that shows the chef's character.\That's because you're such a pig.\What Hayama's cooking has, but mine doesn't. response:	Hey!
context: And why're you offering such high-quality cookies?\They'll be fine with cheap snacks!\Hey, we can hear you.\You're a skinflint, and a nagger, too.\The specialty... a dish that shows the chef's character.\That's because you're such a pig.\What Hayama's cooking has, but mine doesn't.\Hey! response:	Don't cram them all into your mouth!
context: They'll be fine with cheap snacks!\Hey, we can hear you.\You're a skinflint, and a nagger, too.\The specialty... a dish that shows the chef's character.\That's because you're such a pig.\What Hayama's cooking has, but mine doesn't.\Hey!\Don't cram them all into your mouth! response:	Hayama!
context: Hey, we can hear you.\You're a skinflint, and a nagger, too.\The specialty... a dish that shows the chef's character.\That's because you're such a pig.\What Hayama's cooking has, but mine doesn't.\Hey!\Don't cram them all into your mouth!\Hayama! response:	I want to compare dishes.
context: You're a skinflint, and a nagger, too.\The specialty... a dish that shows the chef's character.\That's because you're such a pig.\What Hayama's cooking has, but mine doesn't.\Hey!\Don't cram them all into your mouth!\Hayama!\I want to compare dishes. response:	One Seared Pacific Saury Carpaccio, thanks.
context: The specialty... a dish that shows the chef's character.\That's because you're such a pig.\What Hayama's cooking has, but mine doesn't.\Hey!\Don't cram them all into your mouth!\Hayama!\I want to compare dishes.\One Seared Pacific Saury Carpaccio, thanks. response:	Make that two.
context: That's because you're such a pig.\What Hayama's cooking has, but mine doesn't.\Hey!\Don't cram them all into your mouth!\Hayama!\I want to compare dishes.\One Seared Pacific Saury Carpaccio, thanks.\Make that two. response:	Shut up. Go home.
context: What Hayama's cooking has, but mine doesn't.\Hey!\Don't cram them all into your mouth!\Hayama!\I want to compare dishes.\One Seared Pacific Saury Carpaccio, thanks.\Make that two.\Shut up. Go home. response:	Two on the double, yeah?
context: Hey!\Don't cram them all into your mouth!\Hayama!\I want to compare dishes.\One Seared Pacific Saury Carpaccio, thanks.\Make that two.\Shut up. Go home.\Two on the double, yeah? response:	You guys!
context: Don't cram them all into your mouth!\Hayama!\I want to compare dishes.\One Seared Pacific Saury Carpaccio, thanks.\Make that two.\Shut up. Go home.\Two on the double, yeah?\You guys! response:	Yukihira's crazy,
context: Hayama!\I want to compare dishes.\One Seared Pacific Saury Carpaccio, thanks.\Make that two.\Shut up. Go home.\Two on the double, yeah?\You guys!\Yukihira's crazy, response:	spending all that time with someone he lost to.
context: I want to compare dishes.\One Seared Pacific Saury Carpaccio, thanks.\Make that two.\Shut up. Go home.\Two on the double, yeah?\You guys!\Yukihira's crazy,\spending all that time with someone he lost to. response:	Yeah.
context: One Seared Pacific Saury Carpaccio, thanks.\Make that two.\Shut up. Go home.\Two on the double, yeah?\You guys!\Yukihira's crazy,\spending all that time with someone he lost to.\Yeah. response:	Isn't he frustrated by the results?
context: Make that two.\Shut up. Go home.\Two on the double, yeah?\You guys!\Yukihira's crazy,\spending all that time with someone he lost to.\Yeah.\Isn't he frustrated by the results? response:	I'm sure Soma-kun feels more frustrated than we'll ever know.
context: Shut up. Go home.\Two on the double, yeah?\You guys!\Yukihira's crazy,\spending all that time with someone he lost to.\Yeah.\Isn't he frustrated by the results?\I'm sure Soma-kun feels more frustrated than we'll ever know. response:	That's why he's there all the time.
context: Two on the double, yeah?\You guys!\Yukihira's crazy,\spending all that time with someone he lost to.\Yeah.\Isn't he frustrated by the results?\I'm sure Soma-kun feels more frustrated than we'll ever know.\That's why he's there all the time. response:	But to know who you really are,
context: You guys!\Yukihira's crazy,\spending all that time with someone he lost to.\Yeah.\Isn't he frustrated by the results?\I'm sure Soma-kun feels more frustrated than we'll ever know.\That's why he's there all the time.\But to know who you really are, response:	you must step outside the world you know.
context: Yukihira's crazy,\spending all that time with someone he lost to.\Yeah.\Isn't he frustrated by the results?\I'm sure Soma-kun feels more frustrated than we'll ever know.\That's why he's there all the time.\But to know who you really are,\you must step outside the world you know. response:	Even if that means facing the one who got the better of you.
context: spending all that time with someone he lost to.\Yeah.\Isn't he frustrated by the results?\I'm sure Soma-kun feels more frustrated than we'll ever know.\That's why he's there all the time.\But to know who you really are,\you must step outside the world you know.\Even if that means facing the one who got the better of you. response:	I'm sure the same goes for the girls, too.
context: Yeah.\Isn't he frustrated by the results?\I'm sure Soma-kun feels more frustrated than we'll ever know.\That's why he's there all the time.\But to know who you really are,\you must step outside the world you know.\Even if that means facing the one who got the better of you.\I'm sure the same goes for the girls, too. response:	They're trying their best to glean something from others,
context: Isn't he frustrated by the results?\I'm sure Soma-kun feels more frustrated than we'll ever know.\That's why he's there all the time.\But to know who you really are,\you must step outside the world you know.\Even if that means facing the one who got the better of you.\I'm sure the same goes for the girls, too.\They're trying their best to glean something from others, response:	just like Soma-kun.
context: I'm sure Soma-kun feels more frustrated than we'll ever know.\That's why he's there all the time.\But to know who you really are,\you must step outside the world you know.\Even if that means facing the one who got the better of you.\I'm sure the same goes for the girls, too.\They're trying their best to glean something from others,\just like Soma-kun. response:	Damn, we can't be left behind.
context: That's why he's there all the time.\But to know who you really are,\you must step outside the world you know.\Even if that means facing the one who got the better of you.\I'm sure the same goes for the girls, too.\They're trying their best to glean something from others,\just like Soma-kun.\Damn, we can't be left behind. response:	Let's do a taste-testing festival!
context: But to know who you really are,\you must step outside the world you know.\Even if that means facing the one who got the better of you.\I'm sure the same goes for the girls, too.\They're trying their best to glean something from others,\just like Soma-kun.\Damn, we can't be left behind.\Let's do a taste-testing festival! response:	You guys come, too!
context: you must step outside the world you know.\Even if that means facing the one who got the better of you.\I'm sure the same goes for the girls, too.\They're trying their best to glean something from others,\just like Soma-kun.\Damn, we can't be left behind.\Let's do a taste-testing festival!\You guys come, too! response:	Sure!
context: Even if that means facing the one who got the better of you.\I'm sure the same goes for the girls, too.\They're trying their best to glean something from others,\just like Soma-kun.\Damn, we can't be left behind.\Let's do a taste-testing festival!\You guys come, too!\Sure! response:	Let's do this!
context: I'm sure the same goes for the girls, too.\They're trying their best to glean something from others,\just like Soma-kun.\Damn, we can't be left behind.\Let's do a taste-testing festival!\You guys come, too!\Sure!\Let's do this! response:	Not my room again!
context: They're trying their best to glean something from others,\just like Soma-kun.\Damn, we can't be left behind.\Let's do a taste-testing festival!\You guys come, too!\Sure!\Let's do this!\Not my room again! response:	You too, Ibusaki!
context: just like Soma-kun.\Damn, we can't be left behind.\Let's do a taste-testing festival!\You guys come, too!\Sure!\Let's do this!\Not my room again!\You too, Ibusaki! response:	You're not going to go with them, Ibusaki-kun?
context: Damn, we can't be left behind.\Let's do a taste-testing festival!\You guys come, too!\Sure!\Let's do this!\Not my room again!\You too, Ibusaki!\You're not going to go with them, Ibusaki-kun? response:	Oh, maybe you want to join the girls?
context: Let's do a taste-testing festival!\You guys come, too!\Sure!\Let's do this!\Not my room again!\You too, Ibusaki!\You're not going to go with them, Ibusaki-kun?\Oh, maybe you want to join the girls? response:	You're a closet perv, I see.
context: You guys come, too!\Sure!\Let's do this!\Not my room again!\You too, Ibusaki!\You're not going to go with them, Ibusaki-kun?\Oh, maybe you want to join the girls?\You're a closet perv, I see. response:	Well, there's no huge rush, but...
context: Sure!\Let's do this!\Not my room again!\You too, Ibusaki!\You're not going to go with them, Ibusaki-kun?\Oh, maybe you want to join the girls?\You're a closet perv, I see.\Well, there's no huge rush, but... response:	Either way, first-years in our high school division can only relax for a short while.
context: Let's do this!\Not my room again!\You too, Ibusaki!\You're not going to go with them, Ibusaki-kun?\Oh, maybe you want to join the girls?\You're a closet perv, I see.\Well, there's no huge rush, but...\Either way, first-years in our high school division can only relax for a short while. response:	Why's that?
context: Not my room again!\You too, Ibusaki!\You're not going to go with them, Ibusaki-kun?\Oh, maybe you want to join the girls?\You're a closet perv, I see.\Well, there's no huge rush, but...\Either way, first-years in our high school division can only relax for a short while.\Why's that? response:	What do you mean?
context: You too, Ibusaki!\You're not going to go with them, Ibusaki-kun?\Oh, maybe you want to join the girls?\You're a closet perv, I see.\Well, there's no huge rush, but...\Either way, first-years in our high school division can only relax for a short while.\Why's that?\What do you mean? response:	Soon, you'll be tossed outside the academy.
context: You're not going to go with them, Ibusaki-kun?\Oh, maybe you want to join the girls?\You're a closet perv, I see.\Well, there's no huge rush, but...\Either way, first-years in our high school division can only relax for a short while.\Why's that?\What do you mean?\Soon, you'll be tossed outside the academy. response:	It's going to start.
context: Oh, maybe you want to join the girls?\You're a closet perv, I see.\Well, there's no huge rush, but...\Either way, first-years in our high school division can only relax for a short while.\Why's that?\What do you mean?\Soon, you'll be tossed outside the academy.\It's going to start. response:	The practical training program, The Stagiaire.
context: You're a closet perv, I see.\Well, there's no huge rush, but...\Either way, first-years in our high school division can only relax for a short while.\Why's that?\What do you mean?\Soon, you'll be tossed outside the academy.\It's going to start.\The practical training program, The Stagiaire. response:	The Stagiaire?
context: Well, there's no huge rush, but...\Either way, first-years in our high school division can only relax for a short while.\Why's that?\What do you mean?\Soon, you'll be tossed outside the academy.\It's going to start.\The practical training program, The Stagiaire.\The Stagiaire? response:	The Second Plate
context: Either way, first-years in our high school division can only relax for a short while.\Why's that?\What do you mean?\Soon, you'll be tossed outside the academy.\It's going to start.\The practical training program, The Stagiaire.\The Stagiaire?\The Second Plate response:	Next Episode: The Stagiaire
context: Why's that?\What do you mean?\Soon, you'll be tossed outside the academy.\It's going to start.\The practical training program, The Stagiaire.\The Stagiaire?\The Second Plate\Next Episode: The Stagiaire response:	Next time, The Stagiaire.
