context: /** TS by scol **/ response:	/** name move **/
context: I think he's just telling people he's drawing manga in order to attract attention.\Miyoshi was making fun of him, so I don't think he'll get too far.\Don't start slacking off just because midterms are over.\Your real test is going to be the high school entrance examination.\Please use these midterms as a base to think seriously about your future.\Yes sir.\Alright, then I'll begin the class.\Alright! I was able to polish up the story. response:	Let's get to the studio and work our asses off writing names!
context: Miyoshi was making fun of him, so I don't think he'll get too far.\Don't start slacking off just because midterms are over.\Your real test is going to be the high school entrance examination.\Please use these midterms as a base to think seriously about your future.\Yes sir.\Alright, then I'll begin the class.\Alright! I was able to polish up the story.\Let's get to the studio and work our asses off writing names! response:	Saikou?
context: Don't start slacking off just because midterms are over.\Your real test is going to be the high school entrance examination.\Please use these midterms as a base to think seriously about your future.\Yes sir.\Alright, then I'll begin the class.\Alright! I was able to polish up the story.\Let's get to the studio and work our asses off writing names!\Saikou? response:	Hey.
context: Your real test is going to be the high school entrance examination.\Please use these midterms as a base to think seriously about your future.\Yes sir.\Alright, then I'll begin the class.\Alright! I was able to polish up the story.\Let's get to the studio and work our asses off writing names!\Saikou?\Hey. response:	I guess there are a lot of guys like us trying to become mangaka.
context: Please use these midterms as a base to think seriously about your future.\Yes sir.\Alright, then I'll begin the class.\Alright! I was able to polish up the story.\Let's get to the studio and work our asses off writing names!\Saikou?\Hey.\I guess there are a lot of guys like us trying to become mangaka. response:	SUMMER TRAINING COURSE This Summer is Your Chance!!
context: Yes sir.\Alright, then I'll begin the class.\Alright! I was able to polish up the story.\Let's get to the studio and work our asses off writing names!\Saikou?\Hey.\I guess there are a lot of guys like us trying to become mangaka.\SUMMER TRAINING COURSE This Summer is Your Chance!! response:	Get Ahead by Improving hhYour Basic Skills!! - North Shirokita Prep
context: Alright, then I'll begin the class.\Alright! I was able to polish up the story.\Let's get to the studio and work our asses off writing names!\Saikou?\Hey.\I guess there are a lot of guys like us trying to become mangaka.\SUMMER TRAINING COURSE This Summer is Your Chance!!\Get Ahead by Improving hhYour Basic Skills!! - North Shirokita Prep response:	Maybe.
context: Alright! I was able to polish up the story.\Let's get to the studio and work our asses off writing names!\Saikou?\Hey.\I guess there are a lot of guys like us trying to become mangaka.\SUMMER TRAINING COURSE This Summer is Your Chance!!\Get Ahead by Improving hhYour Basic Skills!! - North Shirokita Prep\Maybe. response:	That guy, Niizuma Eiji, was only 15, and there's Ishizawa..
context: Let's get to the studio and work our asses off writing names!\Saikou?\Hey.\I guess there are a lot of guys like us trying to become mangaka.\SUMMER TRAINING COURSE This Summer is Your Chance!!\Get Ahead by Improving hhYour Basic Skills!! - North Shirokita Prep\Maybe.\That guy, Niizuma Eiji, was only 15, and there's Ishizawa.. response:	I don't really know where he's going.
context: Saikou?\Hey.\I guess there are a lot of guys like us trying to become mangaka.\SUMMER TRAINING COURSE This Summer is Your Chance!!\Get Ahead by Improving hhYour Basic Skills!! - North Shirokita Prep\Maybe.\That guy, Niizuma Eiji, was only 15, and there's Ishizawa..\I don't really know where he's going. response:	I don't mind going to North Yakusa High.
context: Hey.\I guess there are a lot of guys like us trying to become mangaka.\SUMMER TRAINING COURSE This Summer is Your Chance!!\Get Ahead by Improving hhYour Basic Skills!! - North Shirokita Prep\Maybe.\That guy, Niizuma Eiji, was only 15, and there's Ishizawa..\I don't really know where he's going.\I don't mind going to North Yakusa High. response:	North Yakusa?
context: I guess there are a lot of guys like us trying to become mangaka.\SUMMER TRAINING COURSE This Summer is Your Chance!!\Get Ahead by Improving hhYour Basic Skills!! - North Shirokita Prep\Maybe.\That guy, Niizuma Eiji, was only 15, and there's Ishizawa..\I don't really know where he's going.\I don't mind going to North Yakusa High.\North Yakusa? response:	It might be easy for a top-scorer like you, Shuujin,
context: SUMMER TRAINING COURSE This Summer is Your Chance!!\Get Ahead by Improving hhYour Basic Skills!! - North Shirokita Prep\Maybe.\That guy, Niizuma Eiji, was only 15, and there's Ishizawa..\I don't really know where he's going.\I don't mind going to North Yakusa High.\North Yakusa?\It might be easy for a top-scorer like you, Shuujin, response:	but this is the lowest level my dad will accept.
context: Get Ahead by Improving hhYour Basic Skills!! - North Shirokita Prep\Maybe.\That guy, Niizuma Eiji, was only 15, and there's Ishizawa..\I don't really know where he's going.\I don't mind going to North Yakusa High.\North Yakusa?\It might be easy for a top-scorer like you, Shuujin,\but this is the lowest level my dad will accept. response:	I want to set aside some time to just draw manga.
context: Maybe.\That guy, Niizuma Eiji, was only 15, and there's Ishizawa..\I don't really know where he's going.\I don't mind going to North Yakusa High.\North Yakusa?\It might be easy for a top-scorer like you, Shuujin,\but this is the lowest level my dad will accept.\I want to set aside some time to just draw manga. response:	All in order to become a mangaka, huh?
context: That guy, Niizuma Eiji, was only 15, and there's Ishizawa..\I don't really know where he's going.\I don't mind going to North Yakusa High.\North Yakusa?\It might be easy for a top-scorer like you, Shuujin,\but this is the lowest level my dad will accept.\I want to set aside some time to just draw manga.\All in order to become a mangaka, huh? response:	I've never thought of my time as being so precious before.
context: I don't really know where he's going.\I don't mind going to North Yakusa High.\North Yakusa?\It might be easy for a top-scorer like you, Shuujin,\but this is the lowest level my dad will accept.\I want to set aside some time to just draw manga.\All in order to become a mangaka, huh?\I've never thought of my time as being so precious before. response:	I've never gotten this much into anything before.
context: I don't mind going to North Yakusa High.\North Yakusa?\It might be easy for a top-scorer like you, Shuujin,\but this is the lowest level my dad will accept.\I want to set aside some time to just draw manga.\All in order to become a mangaka, huh?\I've never thought of my time as being so precious before.\I've never gotten this much into anything before. response:	But Saikou, are you sure you're okay going to a different high school from Azuki?
context: North Yakusa?\It might be easy for a top-scorer like you, Shuujin,\but this is the lowest level my dad will accept.\I want to set aside some time to just draw manga.\All in order to become a mangaka, huh?\I've never thought of my time as being so precious before.\I've never gotten this much into anything before.\But Saikou, are you sure you're okay going to a different high school from Azuki? response:	I don't know where she's going.
context: It might be easy for a top-scorer like you, Shuujin,\but this is the lowest level my dad will accept.\I want to set aside some time to just draw manga.\All in order to become a mangaka, huh?\I've never thought of my time as being so precious before.\I've never gotten this much into anything before.\But Saikou, are you sure you're okay going to a different high school from Azuki?\I don't know where she's going. response:	She might even wind up at an all-girls school.
context: but this is the lowest level my dad will accept.\I want to set aside some time to just draw manga.\All in order to become a mangaka, huh?\I've never thought of my time as being so precious before.\I've never gotten this much into anything before.\But Saikou, are you sure you're okay going to a different high school from Azuki?\I don't know where she's going.\She might even wind up at an all-girls school. response:	Ask her then.
context: I want to set aside some time to just draw manga.\All in order to become a mangaka, huh?\I've never thought of my time as being so precious before.\I've never gotten this much into anything before.\But Saikou, are you sure you're okay going to a different high school from Azuki?\I don't know where she's going.\She might even wind up at an all-girls school.\Ask her then. response:	No, I'll go to a different school.
context: All in order to become a mangaka, huh?\I've never thought of my time as being so precious before.\I've never gotten this much into anything before.\But Saikou, are you sure you're okay going to a different high school from Azuki?\I don't know where she's going.\She might even wind up at an all-girls school.\Ask her then.\No, I'll go to a different school. response:	That would be more... romantic!
context: I've never thought of my time as being so precious before.\I've never gotten this much into anything before.\But Saikou, are you sure you're okay going to a different high school from Azuki?\I don't know where she's going.\She might even wind up at an all-girls school.\Ask her then.\No, I'll go to a different school.\That would be more... romantic! response:	There it is!
context: I've never gotten this much into anything before.\But Saikou, are you sure you're okay going to a different high school from Azuki?\I don't know where she's going.\She might even wind up at an all-girls school.\Ask her then.\No, I'll go to a different school.\That would be more... romantic!\There it is! response:	The DNA of a romanticist!
context: But Saikou, are you sure you're okay going to a different high school from Azuki?\I don't know where she's going.\She might even wind up at an all-girls school.\Ask her then.\No, I'll go to a different school.\That would be more... romantic!\There it is!\The DNA of a romanticist! response:	GRADUATION
context: I don't know where she's going.\She might even wind up at an all-girls school.\Ask her then.\No, I'll go to a different school.\That would be more... romantic!\There it is!\The DNA of a romanticist!\GRADUATION response:	The next time we meet after graduating from middle school,
context: She might even wind up at an all-girls school.\Ask her then.\No, I'll go to a different school.\That would be more... romantic!\There it is!\The DNA of a romanticist!\GRADUATION\The next time we meet after graduating from middle school, response:	GRADUATION
context: Ask her then.\No, I'll go to a different school.\That would be more... romantic!\There it is!\The DNA of a romanticist!\GRADUATION\The next time we meet after graduating from middle school,\GRADUATION response:	will be when I am a mangaka, and Azuki is a seiyuu!
context: No, I'll go to a different school.\That would be more... romantic!\There it is!\The DNA of a romanticist!\GRADUATION\The next time we meet after graduating from middle school,\GRADUATION\will be when I am a mangaka, and Azuki is a seiyuu! response:	Do your best
context: That would be more... romantic!\There it is!\The DNA of a romanticist!\GRADUATION\The next time we meet after graduating from middle school,\GRADUATION\will be when I am a mangaka, and Azuki is a seiyuu!\Do your best response:	Until then, we'll just encourage one another through mail.
context: There it is!\The DNA of a romanticist!\GRADUATION\The next time we meet after graduating from middle school,\GRADUATION\will be when I am a mangaka, and Azuki is a seiyuu!\Do your best\Until then, we'll just encourage one another through mail. response:	That's right...
context: The DNA of a romanticist!\GRADUATION\The next time we meet after graduating from middle school,\GRADUATION\will be when I am a mangaka, and Azuki is a seiyuu!\Do your best\Until then, we'll just encourage one another through mail.\That's right... response:	Yeah.
context: GRADUATION\The next time we meet after graduating from middle school,\GRADUATION\will be when I am a mangaka, and Azuki is a seiyuu!\Do your best\Until then, we'll just encourage one another through mail.\That's right...\Yeah. response:	Hey, you don't have to try so hard to imitate your uncle.
context: The next time we meet after graduating from middle school,\GRADUATION\will be when I am a mangaka, and Azuki is a seiyuu!\Do your best\Until then, we'll just encourage one another through mail.\That's right...\Yeah.\Hey, you don't have to try so hard to imitate your uncle. response:	I want to.
context: GRADUATION\will be when I am a mangaka, and Azuki is a seiyuu!\Do your best\Until then, we'll just encourage one another through mail.\That's right...\Yeah.\Hey, you don't have to try so hard to imitate your uncle.\I want to. response:	I'm sure it's what Azuki wants too.
context: will be when I am a mangaka, and Azuki is a seiyuu!\Do your best\Until then, we'll just encourage one another through mail.\That's right...\Yeah.\Hey, you don't have to try so hard to imitate your uncle.\I want to.\I'm sure it's what Azuki wants too. response:	Saikou, are you even thinking about the possibility that Azuki might get a boyfriend in high school?
context: Do your best\Until then, we'll just encourage one another through mail.\That's right...\Yeah.\Hey, you don't have to try so hard to imitate your uncle.\I want to.\I'm sure it's what Azuki wants too.\Saikou, are you even thinking about the possibility that Azuki might get a boyfriend in high school? response:	I'm not.
context: Until then, we'll just encourage one another through mail.\That's right...\Yeah.\Hey, you don't have to try so hard to imitate your uncle.\I want to.\I'm sure it's what Azuki wants too.\Saikou, are you even thinking about the possibility that Azuki might get a boyfriend in high school?\I'm not. response:	I trust her.
context: That's right...\Yeah.\Hey, you don't have to try so hard to imitate your uncle.\I want to.\I'm sure it's what Azuki wants too.\Saikou, are you even thinking about the possibility that Azuki might get a boyfriend in high school?\I'm not.\I trust her. response:	You're going to North High, even if it means being apart from Azuki?
context: Yeah.\Hey, you don't have to try so hard to imitate your uncle.\I want to.\I'm sure it's what Azuki wants too.\Saikou, are you even thinking about the possibility that Azuki might get a boyfriend in high school?\I'm not.\I trust her.\You're going to North High, even if it means being apart from Azuki? response:	In order to have more time to write manga?
context: Hey, you don't have to try so hard to imitate your uncle.\I want to.\I'm sure it's what Azuki wants too.\Saikou, are you even thinking about the possibility that Azuki might get a boyfriend in high school?\I'm not.\I trust her.\You're going to North High, even if it means being apart from Azuki?\In order to have more time to write manga? response:	Yeah.
context: I want to.\I'm sure it's what Azuki wants too.\Saikou, are you even thinking about the possibility that Azuki might get a boyfriend in high school?\I'm not.\I trust her.\You're going to North High, even if it means being apart from Azuki?\In order to have more time to write manga?\Yeah. response:	Then I'll go to North High too.
context: I'm sure it's what Azuki wants too.\Saikou, are you even thinking about the possibility that Azuki might get a boyfriend in high school?\I'm not.\I trust her.\You're going to North High, even if it means being apart from Azuki?\In order to have more time to write manga?\Yeah.\Then I'll go to North High too. response:	Huh?!
context: Saikou, are you even thinking about the possibility that Azuki might get a boyfriend in high school?\I'm not.\I trust her.\You're going to North High, even if it means being apart from Azuki?\In order to have more time to write manga?\Yeah.\Then I'll go to North High too.\Huh?! response:	You should go to prep school!
context: I'm not.\I trust her.\You're going to North High, even if it means being apart from Azuki?\In order to have more time to write manga?\Yeah.\Then I'll go to North High too.\Huh?!\You should go to prep school! response:	If we're seriously trying to become mangaka,
context: I trust her.\You're going to North High, even if it means being apart from Azuki?\In order to have more time to write manga?\Yeah.\Then I'll go to North High too.\Huh?!\You should go to prep school!\If we're seriously trying to become mangaka, response:	it would be more convenient and time efficient for us to be in the same school.
context: You're going to North High, even if it means being apart from Azuki?\In order to have more time to write manga?\Yeah.\Then I'll go to North High too.\Huh?!\You should go to prep school!\If we're seriously trying to become mangaka,\it would be more convenient and time efficient for us to be in the same school. response:	I feel the same way you do.
context: In order to have more time to write manga?\Yeah.\Then I'll go to North High too.\Huh?!\You should go to prep school!\If we're seriously trying to become mangaka,\it would be more convenient and time efficient for us to be in the same school.\I feel the same way you do. response:	Besides, I was really happy to get this.
context: Yeah.\Then I'll go to North High too.\Huh?!\You should go to prep school!\If we're seriously trying to become mangaka,\it would be more convenient and time efficient for us to be in the same school.\I feel the same way you do.\Besides, I was really happy to get this. response:	I was going to try to get into a good university,
context: Then I'll go to North High too.\Huh?!\You should go to prep school!\If we're seriously trying to become mangaka,\it would be more convenient and time efficient for us to be in the same school.\I feel the same way you do.\Besides, I was really happy to get this.\I was going to try to get into a good university, response:	in case this mangaka thing didn't work out.
context: Huh?!\You should go to prep school!\If we're seriously trying to become mangaka,\it would be more convenient and time efficient for us to be in the same school.\I feel the same way you do.\Besides, I was really happy to get this.\I was going to try to get into a good university,\in case this mangaka thing didn't work out. response:	But it wouldn't be right to assign priority to a contingency plan.
context: You should go to prep school!\If we're seriously trying to become mangaka,\it would be more convenient and time efficient for us to be in the same school.\I feel the same way you do.\Besides, I was really happy to get this.\I was going to try to get into a good university,\in case this mangaka thing didn't work out.\But it wouldn't be right to assign priority to a contingency plan. response:	Shuujin?
context: If we're seriously trying to become mangaka,\it would be more convenient and time efficient for us to be in the same school.\I feel the same way you do.\Besides, I was really happy to get this.\I was going to try to get into a good university,\in case this mangaka thing didn't work out.\But it wouldn't be right to assign priority to a contingency plan.\Shuujin? response:	So North High, it's decided.
context: it would be more convenient and time efficient for us to be in the same school.\I feel the same way you do.\Besides, I was really happy to get this.\I was going to try to get into a good university,\in case this mangaka thing didn't work out.\But it wouldn't be right to assign priority to a contingency plan.\Shuujin?\So North High, it's decided. response:	Don't flunk the test, Saikou.
context: I feel the same way you do.\Besides, I was really happy to get this.\I was going to try to get into a good university,\in case this mangaka thing didn't work out.\But it wouldn't be right to assign priority to a contingency plan.\Shuujin?\So North High, it's decided.\Don't flunk the test, Saikou. response:	Yeah, no problem, then we can focus on manga.
context: Besides, I was really happy to get this.\I was going to try to get into a good university,\in case this mangaka thing didn't work out.\But it wouldn't be right to assign priority to a contingency plan.\Shuujin?\So North High, it's decided.\Don't flunk the test, Saikou.\Yeah, no problem, then we can focus on manga. response:	We can't keep letting our peers beat us.
context: I was going to try to get into a good university,\in case this mangaka thing didn't work out.\But it wouldn't be right to assign priority to a contingency plan.\Shuujin?\So North High, it's decided.\Don't flunk the test, Saikou.\Yeah, no problem, then we can focus on manga.\We can't keep letting our peers beat us. response:	You're right.
context: in case this mangaka thing didn't work out.\But it wouldn't be right to assign priority to a contingency plan.\Shuujin?\So North High, it's decided.\Don't flunk the test, Saikou.\Yeah, no problem, then we can focus on manga.\We can't keep letting our peers beat us.\You're right. response:	So our current rival is Niizuma Eiji.
context: But it wouldn't be right to assign priority to a contingency plan.\Shuujin?\So North High, it's decided.\Don't flunk the test, Saikou.\Yeah, no problem, then we can focus on manga.\We can't keep letting our peers beat us.\You're right.\So our current rival is Niizuma Eiji. response:	I heard something about Eiji getting assigned an editor...
context: Shuujin?\So North High, it's decided.\Don't flunk the test, Saikou.\Yeah, no problem, then we can focus on manga.\We can't keep letting our peers beat us.\You're right.\So our current rival is Niizuma Eiji.\I heard something about Eiji getting assigned an editor... response:	and being serialized at the time of his graduation.
context: So North High, it's decided.\Don't flunk the test, Saikou.\Yeah, no problem, then we can focus on manga.\We can't keep letting our peers beat us.\You're right.\So our current rival is Niizuma Eiji.\I heard something about Eiji getting assigned an editor...\and being serialized at the time of his graduation. response:	He already has an editor?
context: Don't flunk the test, Saikou.\Yeah, no problem, then we can focus on manga.\We can't keep letting our peers beat us.\You're right.\So our current rival is Niizuma Eiji.\I heard something about Eiji getting assigned an editor...\and being serialized at the time of his graduation.\He already has an editor? response:	He definitely got one.
context: Yeah, no problem, then we can focus on manga.\We can't keep letting our peers beat us.\You're right.\So our current rival is Niizuma Eiji.\I heard something about Eiji getting assigned an editor...\and being serialized at the time of his graduation.\He already has an editor?\He definitely got one. response:	He got one automatically when he won the prize.
context: We can't keep letting our peers beat us.\You're right.\So our current rival is Niizuma Eiji.\I heard something about Eiji getting assigned an editor...\and being serialized at the time of his graduation.\He already has an editor?\He definitely got one.\He got one automatically when he won the prize. response:	Even if he hadn't won, he could have just found an editor he was on good terms with.
context: You're right.\So our current rival is Niizuma Eiji.\I heard something about Eiji getting assigned an editor...\and being serialized at the time of his graduation.\He already has an editor?\He definitely got one.\He got one automatically when he won the prize.\Even if he hadn't won, he could have just found an editor he was on good terms with. response:	That's what my uncle was saying.
context: So our current rival is Niizuma Eiji.\I heard something about Eiji getting assigned an editor...\and being serialized at the time of his graduation.\He already has an editor?\He definitely got one.\He got one automatically when he won the prize.\Even if he hadn't won, he could have just found an editor he was on good terms with.\That's what my uncle was saying. response:	An editor, huh?
context: I heard something about Eiji getting assigned an editor...\and being serialized at the time of his graduation.\He already has an editor?\He definitely got one.\He got one automatically when he won the prize.\Even if he hadn't won, he could have just found an editor he was on good terms with.\That's what my uncle was saying.\An editor, huh? response:	It seems Eiji is getting ahead of us by leaps and bounds.
context: and being serialized at the time of his graduation.\He already has an editor?\He definitely got one.\He got one automatically when he won the prize.\Even if he hadn't won, he could have just found an editor he was on good terms with.\That's what my uncle was saying.\An editor, huh?\It seems Eiji is getting ahead of us by leaps and bounds. response:	And there are good and bad editors too,
context: He already has an editor?\He definitely got one.\He got one automatically when he won the prize.\Even if he hadn't won, he could have just found an editor he was on good terms with.\That's what my uncle was saying.\An editor, huh?\It seems Eiji is getting ahead of us by leaps and bounds.\And there are good and bad editors too, response:	so it doesn't seem like it'll be as simple as just getting one.
context: He definitely got one.\He got one automatically when he won the prize.\Even if he hadn't won, he could have just found an editor he was on good terms with.\That's what my uncle was saying.\An editor, huh?\It seems Eiji is getting ahead of us by leaps and bounds.\And there are good and bad editors too,\so it doesn't seem like it'll be as simple as just getting one. response:	It's not in our power to choose though,
context: He got one automatically when he won the prize.\Even if he hadn't won, he could have just found an editor he was on good terms with.\That's what my uncle was saying.\An editor, huh?\It seems Eiji is getting ahead of us by leaps and bounds.\And there are good and bad editors too,\so it doesn't seem like it'll be as simple as just getting one.\It's not in our power to choose though, response:	so whether or not we can find a good one...
context: Even if he hadn't won, he could have just found an editor he was on good terms with.\That's what my uncle was saying.\An editor, huh?\It seems Eiji is getting ahead of us by leaps and bounds.\And there are good and bad editors too,\so it doesn't seem like it'll be as simple as just getting one.\It's not in our power to choose though,\so whether or not we can find a good one... response:	Luck, huh?
context: That's what my uncle was saying.\An editor, huh?\It seems Eiji is getting ahead of us by leaps and bounds.\And there are good and bad editors too,\so it doesn't seem like it'll be as simple as just getting one.\It's not in our power to choose though,\so whether or not we can find a good one...\Luck, huh? response:	There are editors who do nothing but spew misguided criticism,
context: An editor, huh?\It seems Eiji is getting ahead of us by leaps and bounds.\And there are good and bad editors too,\so it doesn't seem like it'll be as simple as just getting one.\It's not in our power to choose though,\so whether or not we can find a good one...\Luck, huh?\There are editors who do nothing but spew misguided criticism, response:	or who just slack off after picking up the manuscript.
context: It seems Eiji is getting ahead of us by leaps and bounds.\And there are good and bad editors too,\so it doesn't seem like it'll be as simple as just getting one.\It's not in our power to choose though,\so whether or not we can find a good one...\Luck, huh?\There are editors who do nothing but spew misguided criticism,\or who just slack off after picking up the manuscript. response:	That sucks.
context: And there are good and bad editors too,\so it doesn't seem like it'll be as simple as just getting one.\It's not in our power to choose though,\so whether or not we can find a good one...\Luck, huh?\There are editors who do nothing but spew misguided criticism,\or who just slack off after picking up the manuscript.\That sucks. response:	Let me tell you a story I found a bit moving, about an editor.
context: so it doesn't seem like it'll be as simple as just getting one.\It's not in our power to choose though,\so whether or not we can find a good one...\Luck, huh?\There are editors who do nothing but spew misguided criticism,\or who just slack off after picking up the manuscript.\That sucks.\Let me tell you a story I found a bit moving, about an editor. response:	He told a newcomer that had some work published in another magazine your work has promise,
context: It's not in our power to choose though,\so whether or not we can find a good one...\Luck, huh?\There are editors who do nothing but spew misguided criticism,\or who just slack off after picking up the manuscript.\That sucks.\Let me tell you a story I found a bit moving, about an editor.\He told a newcomer that had some work published in another magazine your work has promise, response:	so write as much as you can and bring it here, and kept putting pressure on him to write more.
context: so whether or not we can find a good one...\Luck, huh?\There are editors who do nothing but spew misguided criticism,\or who just slack off after picking up the manuscript.\That sucks.\Let me tell you a story I found a bit moving, about an editor.\He told a newcomer that had some work published in another magazine your work has promise,\so write as much as you can and bring it here, and kept putting pressure on him to write more. response:	But when he finished reading through the tenth manuscript the newcomer brought him...
context: Luck, huh?\There are editors who do nothing but spew misguided criticism,\or who just slack off after picking up the manuscript.\That sucks.\Let me tell you a story I found a bit moving, about an editor.\He told a newcomer that had some work published in another magazine your work has promise,\so write as much as you can and bring it here, and kept putting pressure on him to write more.\But when he finished reading through the tenth manuscript the newcomer brought him... response:	He fed it through a shredder?!
context: There are editors who do nothing but spew misguided criticism,\or who just slack off after picking up the manuscript.\That sucks.\Let me tell you a story I found a bit moving, about an editor.\He told a newcomer that had some work published in another magazine your work has promise,\so write as much as you can and bring it here, and kept putting pressure on him to write more.\But when he finished reading through the tenth manuscript the newcomer brought him...\He fed it through a shredder?! response:	Why do you find that moving?
context: or who just slack off after picking up the manuscript.\That sucks.\Let me tell you a story I found a bit moving, about an editor.\He told a newcomer that had some work published in another magazine your work has promise,\so write as much as you can and bring it here, and kept putting pressure on him to write more.\But when he finished reading through the tenth manuscript the newcomer brought him...\He fed it through a shredder?!\Why do you find that moving? response:	That newcomer was always getting rejected after only having the first few pages of his manuscript read.
context: That sucks.\Let me tell you a story I found a bit moving, about an editor.\He told a newcomer that had some work published in another magazine your work has promise,\so write as much as you can and bring it here, and kept putting pressure on him to write more.\But when he finished reading through the tenth manuscript the newcomer brought him...\He fed it through a shredder?!\Why do you find that moving?\That newcomer was always getting rejected after only having the first few pages of his manuscript read. response:	So, he was happy that the editor had read his work to the end,
context: Let me tell you a story I found a bit moving, about an editor.\He told a newcomer that had some work published in another magazine your work has promise,\so write as much as you can and bring it here, and kept putting pressure on him to write more.\But when he finished reading through the tenth manuscript the newcomer brought him...\He fed it through a shredder?!\Why do you find that moving?\That newcomer was always getting rejected after only having the first few pages of his manuscript read.\So, he was happy that the editor had read his work to the end, response:	and he used the frustration of seeing his work shredded as a spring, and proceeded to become a popular artist.
context: He told a newcomer that had some work published in another magazine your work has promise,\so write as much as you can and bring it here, and kept putting pressure on him to write more.\But when he finished reading through the tenth manuscript the newcomer brought him...\He fed it through a shredder?!\Why do you find that moving?\That newcomer was always getting rejected after only having the first few pages of his manuscript read.\So, he was happy that the editor had read his work to the end,\and he used the frustration of seeing his work shredded as a spring, and proceeded to become a popular artist. response:	I guess it becomes a good story from there.
context: so write as much as you can and bring it here, and kept putting pressure on him to write more.\But when he finished reading through the tenth manuscript the newcomer brought him...\He fed it through a shredder?!\Why do you find that moving?\That newcomer was always getting rejected after only having the first few pages of his manuscript read.\So, he was happy that the editor had read his work to the end,\and he used the frustration of seeing his work shredded as a spring, and proceeded to become a popular artist.\I guess it becomes a good story from there. response:	Then, at the meeting to discuss his serialization,
context: But when he finished reading through the tenth manuscript the newcomer brought him...\He fed it through a shredder?!\Why do you find that moving?\That newcomer was always getting rejected after only having the first few pages of his manuscript read.\So, he was happy that the editor had read his work to the end,\and he used the frustration of seeing his work shredded as a spring, and proceeded to become a popular artist.\I guess it becomes a good story from there.\Then, at the meeting to discuss his serialization, response:	I'm sorry about that,
context: He fed it through a shredder?!\Why do you find that moving?\That newcomer was always getting rejected after only having the first few pages of his manuscript read.\So, he was happy that the editor had read his work to the end,\and he used the frustration of seeing his work shredded as a spring, and proceeded to become a popular artist.\I guess it becomes a good story from there.\Then, at the meeting to discuss his serialization,\I'm sorry about that, response:	but I thought that you would grow more if I didn't praise you.
context: Why do you find that moving?\That newcomer was always getting rejected after only having the first few pages of his manuscript read.\So, he was happy that the editor had read his work to the end,\and he used the frustration of seeing his work shredded as a spring, and proceeded to become a popular artist.\I guess it becomes a good story from there.\Then, at the meeting to discuss his serialization,\I'm sorry about that,\but I thought that you would grow more if I didn't praise you. response:	Thank you so much.
context: That newcomer was always getting rejected after only having the first few pages of his manuscript read.\So, he was happy that the editor had read his work to the end,\and he used the frustration of seeing his work shredded as a spring, and proceeded to become a popular artist.\I guess it becomes a good story from there.\Then, at the meeting to discuss his serialization,\I'm sorry about that,\but I thought that you would grow more if I didn't praise you.\Thank you so much. response:	Sounds like bullshit.
context: So, he was happy that the editor had read his work to the end,\and he used the frustration of seeing his work shredded as a spring, and proceeded to become a popular artist.\I guess it becomes a good story from there.\Then, at the meeting to discuss his serialization,\I'm sorry about that,\but I thought that you would grow more if I didn't praise you.\Thank you so much.\Sounds like bullshit. response:	That editor went on to become editor-in-chief.
context: and he used the frustration of seeing his work shredded as a spring, and proceeded to become a popular artist.\I guess it becomes a good story from there.\Then, at the meeting to discuss his serialization,\I'm sorry about that,\but I thought that you would grow more if I didn't praise you.\Thank you so much.\Sounds like bullshit.\That editor went on to become editor-in-chief. response:	That sounds like a manga plot.
context: I guess it becomes a good story from there.\Then, at the meeting to discuss his serialization,\I'm sorry about that,\but I thought that you would grow more if I didn't praise you.\Thank you so much.\Sounds like bullshit.\That editor went on to become editor-in-chief.\That sounds like a manga plot. response:	My uncle said most editors out there are just as passionate about manga as that.
context: Then, at the meeting to discuss his serialization,\I'm sorry about that,\but I thought that you would grow more if I didn't praise you.\Thank you so much.\Sounds like bullshit.\That editor went on to become editor-in-chief.\That sounds like a manga plot.\My uncle said most editors out there are just as passionate about manga as that. response:	That they all love manga.
context: I'm sorry about that,\but I thought that you would grow more if I didn't praise you.\Thank you so much.\Sounds like bullshit.\That editor went on to become editor-in-chief.\That sounds like a manga plot.\My uncle said most editors out there are just as passionate about manga as that.\That they all love manga. response:	Hey.
context: but I thought that you would grow more if I didn't praise you.\Thank you so much.\Sounds like bullshit.\That editor went on to become editor-in-chief.\That sounds like a manga plot.\My uncle said most editors out there are just as passionate about manga as that.\That they all love manga.\Hey. response:	Yeah?
context: Thank you so much.\Sounds like bullshit.\That editor went on to become editor-in-chief.\That sounds like a manga plot.\My uncle said most editors out there are just as passionate about manga as that.\That they all love manga.\Hey.\Yeah? response:	Wanna go meet an editor?
context: Sounds like bullshit.\That editor went on to become editor-in-chief.\That sounds like a manga plot.\My uncle said most editors out there are just as passionate about manga as that.\That they all love manga.\Hey.\Yeah?\Wanna go meet an editor? response:	If we call'em up and tell him we want to show him a manuscript, we could meet one.
context: That editor went on to become editor-in-chief.\That sounds like a manga plot.\My uncle said most editors out there are just as passionate about manga as that.\That they all love manga.\Hey.\Yeah?\Wanna go meet an editor?\If we call'em up and tell him we want to show him a manuscript, we could meet one. response:	Meet, but- We don't have a manuscript to bring yet.
context: That sounds like a manga plot.\My uncle said most editors out there are just as passionate about manga as that.\That they all love manga.\Hey.\Yeah?\Wanna go meet an editor?\If we call'em up and tell him we want to show him a manuscript, we could meet one.\Meet, but- We don't have a manuscript to bring yet. response:	Let's finish one up by the end of summer.
