context: Shinonome Institute response:	Nichijou ED
context: You just ripped off mine!\I didn't rip it off.\Yes, you did.\This kind of rip-off is known as homage.\You just admitted it!\Uwah! So cool!\Anything works for you?!\Well, how about this? response:	Glasses!
context: I didn't rip it off.\Yes, you did.\This kind of rip-off is known as homage.\You just admitted it!\Uwah! So cool!\Anything works for you?!\Well, how about this?\Glasses! response:	An intelligent and cool look that appeals to all women of any era!
context: Yes, you did.\This kind of rip-off is known as homage.\You just admitted it!\Uwah! So cool!\Anything works for you?!\Well, how about this?\Glasses!\An intelligent and cool look that appeals to all women of any era! response:	Glasses, huh?
context: This kind of rip-off is known as homage.\You just admitted it!\Uwah! So cool!\Anything works for you?!\Well, how about this?\Glasses!\An intelligent and cool look that appeals to all women of any era!\Glasses, huh? response:	Is his eyesight bad?
context: You just admitted it!\Uwah! So cool!\Anything works for you?!\Well, how about this?\Glasses!\An intelligent and cool look that appeals to all women of any era!\Glasses, huh?\Is his eyesight bad? response:	He should just wear contacts.
context: Uwah! So cool!\Anything works for you?!\Well, how about this?\Glasses!\An intelligent and cool look that appeals to all women of any era!\Glasses, huh?\Is his eyesight bad?\He should just wear contacts. response:	These two just don't get it!!
context: Anything works for you?!\Well, how about this?\Glasses!\An intelligent and cool look that appeals to all women of any era!\Glasses, huh?\Is his eyesight bad?\He should just wear contacts.\These two just don't get it!! response:	Then I'll do... this!
context: Well, how about this?\Glasses!\An intelligent and cool look that appeals to all women of any era!\Glasses, huh?\Is his eyesight bad?\He should just wear contacts.\These two just don't get it!!\Then I'll do... this! response:	They're underneath his ears!
context: Glasses!\An intelligent and cool look that appeals to all women of any era!\Glasses, huh?\Is his eyesight bad?\He should just wear contacts.\These two just don't get it!!\Then I'll do... this!\They're underneath his ears! response:	Anyhow, this is a rip-off too!
context: An intelligent and cool look that appeals to all women of any era!\Glasses, huh?\Is his eyesight bad?\He should just wear contacts.\These two just don't get it!!\Then I'll do... this!\They're underneath his ears!\Anyhow, this is a rip-off too! response:	Tsk, tsk, tsk... they're sunglasses.
context: Glasses, huh?\Is his eyesight bad?\He should just wear contacts.\These two just don't get it!!\Then I'll do... this!\They're underneath his ears!\Anyhow, this is a rip-off too!\Tsk, tsk, tsk... they're sunglasses. response:	Uwah! So cool.
context: Is his eyesight bad?\He should just wear contacts.\These two just don't get it!!\Then I'll do... this!\They're underneath his ears!\Anyhow, this is a rip-off too!\Tsk, tsk, tsk... they're sunglasses.\Uwah! So cool. response:	You're OK with it?!
context: He should just wear contacts.\These two just don't get it!!\Then I'll do... this!\They're underneath his ears!\Anyhow, this is a rip-off too!\Tsk, tsk, tsk... they're sunglasses.\Uwah! So cool.\You're OK with it?! response:	Then... how about this? A butler!
context: These two just don't get it!!\Then I'll do... this!\They're underneath his ears!\Anyhow, this is a rip-off too!\Tsk, tsk, tsk... they're sunglasses.\Uwah! So cool.\You're OK with it?!\Then... how about this? A butler! response:	From picking you up to serving you tea... you'll feel like a real lady.
context: Then I'll do... this!\They're underneath his ears!\Anyhow, this is a rip-off too!\Tsk, tsk, tsk... they're sunglasses.\Uwah! So cool.\You're OK with it?!\Then... how about this? A butler!\From picking you up to serving you tea... you'll feel like a real lady. response:	Feel the magic of Darjeeling!
context: They're underneath his ears!\Anyhow, this is a rip-off too!\Tsk, tsk, tsk... they're sunglasses.\Uwah! So cool.\You're OK with it?!\Then... how about this? A butler!\From picking you up to serving you tea... you'll feel like a real lady.\Feel the magic of Darjeeling! response:	Glasses again? I'm sorry, I don't really get it.
context: Anyhow, this is a rip-off too!\Tsk, tsk, tsk... they're sunglasses.\Uwah! So cool.\You're OK with it?!\Then... how about this? A butler!\From picking you up to serving you tea... you'll feel like a real lady.\Feel the magic of Darjeeling!\Glasses again? I'm sorry, I don't really get it. response:	She didn't listen to my advice about contacts...
context: Tsk, tsk, tsk... they're sunglasses.\Uwah! So cool.\You're OK with it?!\Then... how about this? A butler!\From picking you up to serving you tea... you'll feel like a real lady.\Feel the magic of Darjeeling!\Glasses again? I'm sorry, I don't really get it.\She didn't listen to my advice about contacts... response:	Mio-chan, you don't get it, do you?
context: Uwah! So cool.\You're OK with it?!\Then... how about this? A butler!\From picking you up to serving you tea... you'll feel like a real lady.\Feel the magic of Darjeeling!\Glasses again? I'm sorry, I don't really get it.\She didn't listen to my advice about contacts...\Mio-chan, you don't get it, do you? response:	You see, what's really cool is...
context: You're OK with it?!\Then... how about this? A butler!\From picking you up to serving you tea... you'll feel like a real lady.\Feel the magic of Darjeeling!\Glasses again? I'm sorry, I don't really get it.\She didn't listen to my advice about contacts...\Mio-chan, you don't get it, do you?\You see, what's really cool is... response:	It's floating!
context: Then... how about this? A butler!\From picking you up to serving you tea... you'll feel like a real lady.\Feel the magic of Darjeeling!\Glasses again? I'm sorry, I don't really get it.\She didn't listen to my advice about contacts...\Mio-chan, you don't get it, do you?\You see, what's really cool is...\It's floating! response:	No, hold on... this... it's running?!
context: From picking you up to serving you tea... you'll feel like a real lady.\Feel the magic of Darjeeling!\Glasses again? I'm sorry, I don't really get it.\She didn't listen to my advice about contacts...\Mio-chan, you don't get it, do you?\You see, what's really cool is...\It's floating!\No, hold on... this... it's running?! response:	Uwah! It looks so fast and cool!
context: Feel the magic of Darjeeling!\Glasses again? I'm sorry, I don't really get it.\She didn't listen to my advice about contacts...\Mio-chan, you don't get it, do you?\You see, what's really cool is...\It's floating!\No, hold on... this... it's running?!\Uwah! It looks so fast and cool! response:	I can't believe this!!!
context: Glasses again? I'm sorry, I don't really get it.\She didn't listen to my advice about contacts...\Mio-chan, you don't get it, do you?\You see, what's really cool is...\It's floating!\No, hold on... this... it's running?!\Uwah! It looks so fast and cool!\I can't believe this!!! response:	What cool is...
context: She didn't listen to my advice about contacts...\Mio-chan, you don't get it, do you?\You see, what's really cool is...\It's floating!\No, hold on... this... it's running?!\Uwah! It looks so fast and cool!\I can't believe this!!!\What cool is... response:	What cool is...
context: Mio-chan, you don't get it, do you?\You see, what's really cool is...\It's floating!\No, hold on... this... it's running?!\Uwah! It looks so fast and cool!\I can't believe this!!!\What cool is...\What cool is... response:	What cool is...
context: You see, what's really cool is...\It's floating!\No, hold on... this... it's running?!\Uwah! It looks so fast and cool!\I can't believe this!!!\What cool is...\What cool is...\What cool is... response:	Normally...
context: It's floating!\No, hold on... this... it's running?!\Uwah! It looks so fast and cool!\I can't believe this!!!\What cool is...\What cool is...\What cool is...\Normally... response:	If you think about it in a normal way...
context: No, hold on... this... it's running?!\Uwah! It looks so fast and cool!\I can't believe this!!!\What cool is...\What cool is...\What cool is...\Normally...\If you think about it in a normal way... response:	What cool is...
context: Uwah! It looks so fast and cool!\I can't believe this!!!\What cool is...\What cool is...\What cool is...\Normally...\If you think about it in a normal way...\What cool is... response:	this, right?
context: I can't believe this!!!\What cool is...\What cool is...\What cool is...\Normally...\If you think about it in a normal way...\What cool is...\this, right? response:	Oh no...
context: What cool is...\What cool is...\What cool is...\Normally...\If you think about it in a normal way...\What cool is...\this, right?\Oh no... response:	Just kidding!
context: What cool is...\What cool is...\Normally...\If you think about it in a normal way...\What cool is...\this, right?\Oh no...\Just kidding! response:	I drew this while I was listening to jazz music.
context: What cool is...\Normally...\If you think about it in a normal way...\What cool is...\this, right?\Oh no...\Just kidding!\I drew this while I was listening to jazz music. response:	Morning!
context: Normally...\If you think about it in a normal way...\What cool is...\this, right?\Oh no...\Just kidding!\I drew this while I was listening to jazz music.\Morning! response:	Ah! Sensei, good morning!
context: If you think about it in a normal way...\What cool is...\this, right?\Oh no...\Just kidding!\I drew this while I was listening to jazz music.\Morning!\Ah! Sensei, good morning! response:	Who are you calling Sensei?!
context: What cool is...\this, right?\Oh no...\Just kidding!\I drew this while I was listening to jazz music.\Morning!\Ah! Sensei, good morning!\Who are you calling Sensei?! response:	Well then, I'll hand out this morning's mini-test, so please pass them around.
context: this, right?\Oh no...\Just kidding!\I drew this while I was listening to jazz music.\Morning!\Ah! Sensei, good morning!\Who are you calling Sensei?!\Well then, I'll hand out this morning's mini-test, so please pass them around. response:	I'm done for...
context: Oh no...\Just kidding!\I drew this while I was listening to jazz music.\Morning!\Ah! Sensei, good morning!\Who are you calling Sensei?!\Well then, I'll hand out this morning's mini-test, so please pass them around.\I'm done for... response:	I wanted to keep secret the fact that I draw.
context: Just kidding!\I drew this while I was listening to jazz music.\Morning!\Ah! Sensei, good morning!\Who are you calling Sensei?!\Well then, I'll hand out this morning's mini-test, so please pass them around.\I'm done for...\I wanted to keep secret the fact that I draw. response:	I can't believe I drew a picture like that...
context: I drew this while I was listening to jazz music.\Morning!\Ah! Sensei, good morning!\Who are you calling Sensei?!\Well then, I'll hand out this morning's mini-test, so please pass them around.\I'm done for...\I wanted to keep secret the fact that I draw.\I can't believe I drew a picture like that... response:	Anyway, even though I lost control, only going to that level was a blessing amongst all the misfortune.
context: Morning!\Ah! Sensei, good morning!\Who are you calling Sensei?!\Well then, I'll hand out this morning's mini-test, so please pass them around.\I'm done for...\I wanted to keep secret the fact that I draw.\I can't believe I drew a picture like that...\Anyway, even though I lost control, only going to that level was a blessing amongst all the misfortune. response:	It was pretty close.
context: Ah! Sensei, good morning!\Who are you calling Sensei?!\Well then, I'll hand out this morning's mini-test, so please pass them around.\I'm done for...\I wanted to keep secret the fact that I draw.\I can't believe I drew a picture like that...\Anyway, even though I lost control, only going to that level was a blessing amongst all the misfortune.\It was pretty close. response:	Yukko's going to tease me for two or three days though...
context: Who are you calling Sensei?!\Well then, I'll hand out this morning's mini-test, so please pass them around.\I'm done for...\I wanted to keep secret the fact that I draw.\I can't believe I drew a picture like that...\Anyway, even though I lost control, only going to that level was a blessing amongst all the misfortune.\It was pretty close.\Yukko's going to tease me for two or three days though... response:	No, no! I have to keep my chin up and move forward.
context: Well then, I'll hand out this morning's mini-test, so please pass them around.\I'm done for...\I wanted to keep secret the fact that I draw.\I can't believe I drew a picture like that...\Anyway, even though I lost control, only going to that level was a blessing amongst all the misfortune.\It was pretty close.\Yukko's going to tease me for two or three days though...\No, no! I have to keep my chin up and move forward. response:	Mio-sensei, hurry up.
context: I'm done for...\I wanted to keep secret the fact that I draw.\I can't believe I drew a picture like that...\Anyway, even though I lost control, only going to that level was a blessing amongst all the misfortune.\It was pretty close.\Yukko's going to tease me for two or three days though...\No, no! I have to keep my chin up and move forward.\Mio-sensei, hurry up. response:	Um... begin!
context: I wanted to keep secret the fact that I draw.\I can't believe I drew a picture like that...\Anyway, even though I lost control, only going to that level was a blessing amongst all the misfortune.\It was pretty close.\Yukko's going to tease me for two or three days though...\No, no! I have to keep my chin up and move forward.\Mio-sensei, hurry up.\Um... begin! response:	Mio-sensei!
context: I can't believe I drew a picture like that...\Anyway, even though I lost control, only going to that level was a blessing amongst all the misfortune.\It was pretty close.\Yukko's going to tease me for two or three days though...\No, no! I have to keep my chin up and move forward.\Mio-sensei, hurry up.\Um... begin!\Mio-sensei! response:	Pleased to meet you, I'm onomatopoeia!
context: Anyway, even though I lost control, only going to that level was a blessing amongst all the misfortune.\It was pretty close.\Yukko's going to tease me for two or three days though...\No, no! I have to keep my chin up and move forward.\Mio-sensei, hurry up.\Um... begin!\Mio-sensei!\Pleased to meet you, I'm onomatopoeia! response:	You can't help but say'Cock-a-doodle-do' in Japanese even though it's not Japanese.
context: It was pretty close.\Yukko's going to tease me for two or three days though...\No, no! I have to keep my chin up and move forward.\Mio-sensei, hurry up.\Um... begin!\Mio-sensei!\Pleased to meet you, I'm onomatopoeia!\You can't help but say'Cock-a-doodle-do' in Japanese even though it's not Japanese. response:	The next Nichijou is the sixth. Look forward to it.
