context: dou ka please can you keep my se cret? response:	mu ga mu chuu da that's all right
context: What's wrong?\No...\Have a safe trip, master.\Have a safe trip, master!\Misa-chan!\I've got a spell that I'd like you to cast on me.\A Seeking spell!\Seeking spell? response:	You know, that cherry tree!
context: No...\Have a safe trip, master.\Have a safe trip, master!\Misa-chan!\I've got a spell that I'd like you to cast on me.\A Seeking spell!\Seeking spell?\You know, that cherry tree! response:	Hurry, cast on me!
context: Have a safe trip, master.\Have a safe trip, master!\Misa-chan!\I've got a spell that I'd like you to cast on me.\A Seeking spell!\Seeking spell?\You know, that cherry tree!\Hurry, cast on me! response:	I'll cast it, then.
context: Have a safe trip, master!\Misa-chan!\I've got a spell that I'd like you to cast on me.\A Seeking spell!\Seeking spell?\You know, that cherry tree!\Hurry, cast on me!\I'll cast it, then. response:	Derunpa Deronpa! You'll find it soon!
context: Misa-chan!\I've got a spell that I'd like you to cast on me.\A Seeking spell!\Seeking spell?\You know, that cherry tree!\Hurry, cast on me!\I'll cast it, then.\Derunpa Deronpa! You'll find it soon! response:	Aoi seems moody.
context: I've got a spell that I'd like you to cast on me.\A Seeking spell!\Seeking spell?\You know, that cherry tree!\Hurry, cast on me!\I'll cast it, then.\Derunpa Deronpa! You'll find it soon!\Aoi seems moody. response:	He's pouting about not being to get out to the floor.
context: A Seeking spell!\Seeking spell?\You know, that cherry tree!\Hurry, cast on me!\I'll cast it, then.\Derunpa Deronpa! You'll find it soon!\Aoi seems moody.\He's pouting about not being to get out to the floor. response:	I helped you with the outfits!
context: Seeking spell?\You know, that cherry tree!\Hurry, cast on me!\I'll cast it, then.\Derunpa Deronpa! You'll find it soon!\Aoi seems moody.\He's pouting about not being to get out to the floor.\I helped you with the outfits! response:	Yeah, yeah.
context: You know, that cherry tree!\Hurry, cast on me!\I'll cast it, then.\Derunpa Deronpa! You'll find it soon!\Aoi seems moody.\He's pouting about not being to get out to the floor.\I helped you with the outfits!\Yeah, yeah. response:	I even helped you with the acting!
context: Hurry, cast on me!\I'll cast it, then.\Derunpa Deronpa! You'll find it soon!\Aoi seems moody.\He's pouting about not being to get out to the floor.\I helped you with the outfits!\Yeah, yeah.\I even helped you with the acting! response:	Yeah, yeah.
context: I'll cast it, then.\Derunpa Deronpa! You'll find it soon!\Aoi seems moody.\He's pouting about not being to get out to the floor.\I helped you with the outfits!\Yeah, yeah.\I even helped you with the acting!\Yeah, yeah. response:	I looked so cute as Mimosa, too!
context: Derunpa Deronpa! You'll find it soon!\Aoi seems moody.\He's pouting about not being to get out to the floor.\I helped you with the outfits!\Yeah, yeah.\I even helped you with the acting!\Yeah, yeah.\I looked so cute as Mimosa, too! response:	You just butted in forcefully.
context: Aoi seems moody.\He's pouting about not being to get out to the floor.\I helped you with the outfits!\Yeah, yeah.\I even helped you with the acting!\Yeah, yeah.\I looked so cute as Mimosa, too!\You just butted in forcefully. response:	I wanted to show off on the floor!
context: He's pouting about not being to get out to the floor.\I helped you with the outfits!\Yeah, yeah.\I even helped you with the acting!\Yeah, yeah.\I looked so cute as Mimosa, too!\You just butted in forcefully.\I wanted to show off on the floor! response:	Enough of that!
context: I helped you with the outfits!\Yeah, yeah.\I even helped you with the acting!\Yeah, yeah.\I looked so cute as Mimosa, too!\You just butted in forcefully.\I wanted to show off on the floor!\Enough of that! response:	Anyway, why are you alone here on a holiday?
context: Yeah, yeah.\I even helped you with the acting!\Yeah, yeah.\I looked so cute as Mimosa, too!\You just butted in forcefully.\I wanted to show off on the floor!\Enough of that!\Anyway, why are you alone here on a holiday? response:	Go make some friends to play with!
context: I even helped you with the acting!\Yeah, yeah.\I looked so cute as Mimosa, too!\You just butted in forcefully.\I wanted to show off on the floor!\Enough of that!\Anyway, why are you alone here on a holiday?\Go make some friends to play with! response:	Why do I have to be lectured by you?!
context: Yeah, yeah.\I looked so cute as Mimosa, too!\You just butted in forcefully.\I wanted to show off on the floor!\Enough of that!\Anyway, why are you alone here on a holiday?\Go make some friends to play with!\Why do I have to be lectured by you?! response:	This place is not a playground.
context: I looked so cute as Mimosa, too!\You just butted in forcefully.\I wanted to show off on the floor!\Enough of that!\Anyway, why are you alone here on a holiday?\Go make some friends to play with!\Why do I have to be lectured by you?!\This place is not a playground. response:	Shut up! It doesn't matter to you whether I have friends or not!
context: You just butted in forcefully.\I wanted to show off on the floor!\Enough of that!\Anyway, why are you alone here on a holiday?\Go make some friends to play with!\Why do I have to be lectured by you?!\This place is not a playground.\Shut up! It doesn't matter to you whether I have friends or not! response:	I'm not the only one who's alone! Usui's alone all the time!
context: I wanted to show off on the floor!\Enough of that!\Anyway, why are you alone here on a holiday?\Go make some friends to play with!\Why do I have to be lectured by you?!\This place is not a playground.\Shut up! It doesn't matter to you whether I have friends or not!\I'm not the only one who's alone! Usui's alone all the time! response:	Don't say that!
context: Enough of that!\Anyway, why are you alone here on a holiday?\Go make some friends to play with!\Why do I have to be lectured by you?!\This place is not a playground.\Shut up! It doesn't matter to you whether I have friends or not!\I'm not the only one who's alone! Usui's alone all the time!\Don't say that! response:	I'm sure he doesn't have any friends at all!
context: Anyway, why are you alone here on a holiday?\Go make some friends to play with!\Why do I have to be lectured by you?!\This place is not a playground.\Shut up! It doesn't matter to you whether I have friends or not!\I'm not the only one who's alone! Usui's alone all the time!\Don't say that!\I'm sure he doesn't have any friends at all! response:	That's not true, right, Misa?
context: Go make some friends to play with!\Why do I have to be lectured by you?!\This place is not a playground.\Shut up! It doesn't matter to you whether I have friends or not!\I'm not the only one who's alone! Usui's alone all the time!\Don't say that!\I'm sure he doesn't have any friends at all!\That's not true, right, Misa? response:	Ah, his friends? Um...
context: Why do I have to be lectured by you?!\This place is not a playground.\Shut up! It doesn't matter to you whether I have friends or not!\I'm not the only one who's alone! Usui's alone all the time!\Don't say that!\I'm sure he doesn't have any friends at all!\That's not true, right, Misa?\Ah, his friends? Um... response:	Is Yukimura his friend? No, more like a pet.
context: This place is not a playground.\Shut up! It doesn't matter to you whether I have friends or not!\I'm not the only one who's alone! Usui's alone all the time!\Don't say that!\I'm sure he doesn't have any friends at all!\That's not true, right, Misa?\Ah, his friends? Um...\Is Yukimura his friend? No, more like a pet. response:	Is Kanou his friend...?
context: Shut up! It doesn't matter to you whether I have friends or not!\I'm not the only one who's alone! Usui's alone all the time!\Don't say that!\I'm sure he doesn't have any friends at all!\That's not true, right, Misa?\Ah, his friends? Um...\Is Yukimura his friend? No, more like a pet.\Is Kanou his friend...? response:	How about you?
context: I'm not the only one who's alone! Usui's alone all the time!\Don't say that!\I'm sure he doesn't have any friends at all!\That's not true, right, Misa?\Ah, his friends? Um...\Is Yukimura his friend? No, more like a pet.\Is Kanou his friend...?\How about you? response:	What are you to him?
context: Don't say that!\I'm sure he doesn't have any friends at all!\That's not true, right, Misa?\Ah, his friends? Um...\Is Yukimura his friend? No, more like a pet.\Is Kanou his friend...?\How about you?\What are you to him? response:	Geez, isn't that obvious enough?
context: I'm sure he doesn't have any friends at all!\That's not true, right, Misa?\Ah, his friends? Um...\Is Yukimura his friend? No, more like a pet.\Is Kanou his friend...?\How about you?\What are you to him?\Geez, isn't that obvious enough? response:	Just friends?
context: That's not true, right, Misa?\Ah, his friends? Um...\Is Yukimura his friend? No, more like a pet.\Is Kanou his friend...?\How about you?\What are you to him?\Geez, isn't that obvious enough?\Just friends? response:	No... It doesn't feel like that...
context: Ah, his friends? Um...\Is Yukimura his friend? No, more like a pet.\Is Kanou his friend...?\How about you?\What are you to him?\Geez, isn't that obvious enough?\Just friends?\No... It doesn't feel like that... response:	Rivals?
context: Is Yukimura his friend? No, more like a pet.\Is Kanou his friend...?\How about you?\What are you to him?\Geez, isn't that obvious enough?\Just friends?\No... It doesn't feel like that...\Rivals? response:	I thought so at first, but I'm not sure he thinks we are...
context: Is Kanou his friend...?\How about you?\What are you to him?\Geez, isn't that obvious enough?\Just friends?\No... It doesn't feel like that...\Rivals?\I thought so at first, but I'm not sure he thinks we are... response:	Thought? You used past tense just now.
context: How about you?\What are you to him?\Geez, isn't that obvious enough?\Just friends?\No... It doesn't feel like that...\Rivals?\I thought so at first, but I'm not sure he thinks we are...\Thought? You used past tense just now. response:	Let me change my question.
context: What are you to him?\Geez, isn't that obvious enough?\Just friends?\No... It doesn't feel like that...\Rivals?\I thought so at first, but I'm not sure he thinks we are...\Thought? You used past tense just now.\Let me change my question. response:	What is he to you now?
context: Geez, isn't that obvious enough?\Just friends?\No... It doesn't feel like that...\Rivals?\I thought so at first, but I'm not sure he thinks we are...\Thought? You used past tense just now.\Let me change my question.\What is he to you now? response:	What is he to me now...?
context: Just friends?\No... It doesn't feel like that...\Rivals?\I thought so at first, but I'm not sure he thinks we are...\Thought? You used past tense just now.\Let me change my question.\What is he to you now?\What is he to me now...? response:	W-Why are you here?!
context: No... It doesn't feel like that...\Rivals?\I thought so at first, but I'm not sure he thinks we are...\Thought? You used past tense just now.\Let me change my question.\What is he to you now?\What is he to me now...?\W-Why are you here?! response:	Is that wrong?
context: Rivals?\I thought so at first, but I'm not sure he thinks we are...\Thought? You used past tense just now.\Let me change my question.\What is he to you now?\What is he to me now...?\W-Why are you here?!\Is that wrong? response:	Yes! It's suspicious to hang out around here at this hour!
context: I thought so at first, but I'm not sure he thinks we are...\Thought? You used past tense just now.\Let me change my question.\What is he to you now?\What is he to me now...?\W-Why are you here?!\Is that wrong?\Yes! It's suspicious to hang out around here at this hour! response:	You'd be taken as a pervert! What are you thinking, you idiot?!
context: Thought? You used past tense just now.\Let me change my question.\What is he to you now?\What is he to me now...?\W-Why are you here?!\Is that wrong?\Yes! It's suspicious to hang out around here at this hour!\You'd be taken as a pervert! What are you thinking, you idiot?! response:	W-Why are you laughing?
context: Let me change my question.\What is he to you now?\What is he to me now...?\W-Why are you here?!\Is that wrong?\Yes! It's suspicious to hang out around here at this hour!\You'd be taken as a pervert! What are you thinking, you idiot?!\W-Why are you laughing? response:	It's funny to see a magical girl taking out the trash. Isn't there a spell for that?
context: What is he to you now?\What is he to me now...?\W-Why are you here?!\Is that wrong?\Yes! It's suspicious to hang out around here at this hour!\You'd be taken as a pervert! What are you thinking, you idiot?!\W-Why are you laughing?\It's funny to see a magical girl taking out the trash. Isn't there a spell for that? response:	Try casting another spell, like just now!
context: What is he to me now...?\W-Why are you here?!\Is that wrong?\Yes! It's suspicious to hang out around here at this hour!\You'd be taken as a pervert! What are you thinking, you idiot?!\W-Why are you laughing?\It's funny to see a magical girl taking out the trash. Isn't there a spell for that?\Try casting another spell, like just now! response:	Your face's really red, Ayuzawa.
context: W-Why are you here?!\Is that wrong?\Yes! It's suspicious to hang out around here at this hour!\You'd be taken as a pervert! What are you thinking, you idiot?!\W-Why are you laughing?\It's funny to see a magical girl taking out the trash. Isn't there a spell for that?\Try casting another spell, like just now!\Your face's really red, Ayuzawa. response:	Shut up!
context: Is that wrong?\Yes! It's suspicious to hang out around here at this hour!\You'd be taken as a pervert! What are you thinking, you idiot?!\W-Why are you laughing?\It's funny to see a magical girl taking out the trash. Isn't there a spell for that?\Try casting another spell, like just now!\Your face's really red, Ayuzawa.\Shut up! response:	Tonight's rather cold...
context: Yes! It's suspicious to hang out around here at this hour!\You'd be taken as a pervert! What are you thinking, you idiot?!\W-Why are you laughing?\It's funny to see a magical girl taking out the trash. Isn't there a spell for that?\Try casting another spell, like just now!\Your face's really red, Ayuzawa.\Shut up!\Tonight's rather cold... response:	Don't you feel cold? Wear a coat if you're gonna be out at this hour!
context: You'd be taken as a pervert! What are you thinking, you idiot?!\W-Why are you laughing?\It's funny to see a magical girl taking out the trash. Isn't there a spell for that?\Try casting another spell, like just now!\Your face's really red, Ayuzawa.\Shut up!\Tonight's rather cold...\Don't you feel cold? Wear a coat if you're gonna be out at this hour! response:	You sure like to worry about others, eh?
context: W-Why are you laughing?\It's funny to see a magical girl taking out the trash. Isn't there a spell for that?\Try casting another spell, like just now!\Your face's really red, Ayuzawa.\Shut up!\Tonight's rather cold...\Don't you feel cold? Wear a coat if you're gonna be out at this hour!\You sure like to worry about others, eh? response:	Is that wrong?!
context: It's funny to see a magical girl taking out the trash. Isn't there a spell for that?\Try casting another spell, like just now!\Your face's really red, Ayuzawa.\Shut up!\Tonight's rather cold...\Don't you feel cold? Wear a coat if you're gonna be out at this hour!\You sure like to worry about others, eh?\Is that wrong?! response:	I planned to walk home just like this, but I felt like seeing you.
context: Try casting another spell, like just now!\Your face's really red, Ayuzawa.\Shut up!\Tonight's rather cold...\Don't you feel cold? Wear a coat if you're gonna be out at this hour!\You sure like to worry about others, eh?\Is that wrong?!\I planned to walk home just like this, but I felt like seeing you. response:	Don't you have friends?
context: Your face's really red, Ayuzawa.\Shut up!\Tonight's rather cold...\Don't you feel cold? Wear a coat if you're gonna be out at this hour!\You sure like to worry about others, eh?\Is that wrong?!\I planned to walk home just like this, but I felt like seeing you.\Don't you have friends? response:	Do I look that solitary to you?
context: Shut up!\Tonight's rather cold...\Don't you feel cold? Wear a coat if you're gonna be out at this hour!\You sure like to worry about others, eh?\Is that wrong?!\I planned to walk home just like this, but I felt like seeing you.\Don't you have friends?\Do I look that solitary to you? response:	Don't tell me you heard what we said just now-
context: Tonight's rather cold...\Don't you feel cold? Wear a coat if you're gonna be out at this hour!\You sure like to worry about others, eh?\Is that wrong?!\I planned to walk home just like this, but I felt like seeing you.\Don't you have friends?\Do I look that solitary to you?\Don't tell me you heard what we said just now- response:	Speaking of that, I'm curious.
context: Don't you feel cold? Wear a coat if you're gonna be out at this hour!\You sure like to worry about others, eh?\Is that wrong?!\I planned to walk home just like this, but I felt like seeing you.\Don't you have friends?\Do I look that solitary to you?\Don't tell me you heard what we said just now-\Speaking of that, I'm curious. response:	About that last question- I want to know the answer.
context: You sure like to worry about others, eh?\Is that wrong?!\I planned to walk home just like this, but I felt like seeing you.\Don't you have friends?\Do I look that solitary to you?\Don't tell me you heard what we said just now-\Speaking of that, I'm curious.\About that last question- I want to know the answer. response:	Just what am I to you now?
context: Is that wrong?!\I planned to walk home just like this, but I felt like seeing you.\Don't you have friends?\Do I look that solitary to you?\Don't tell me you heard what we said just now-\Speaking of that, I'm curious.\About that last question- I want to know the answer.\Just what am I to you now? response:	Shut up!
context: I planned to walk home just like this, but I felt like seeing you.\Don't you have friends?\Do I look that solitary to you?\Don't tell me you heard what we said just now-\Speaking of that, I'm curious.\About that last question- I want to know the answer.\Just what am I to you now?\Shut up! response:	I see. So this is what you do when you can't lie.
context: Don't you have friends?\Do I look that solitary to you?\Don't tell me you heard what we said just now-\Speaking of that, I'm curious.\About that last question- I want to know the answer.\Just what am I to you now?\Shut up!\I see. So this is what you do when you can't lie. response:	Really, you're not honest with yourself.
context: Do I look that solitary to you?\Don't tell me you heard what we said just now-\Speaking of that, I'm curious.\About that last question- I want to know the answer.\Just what am I to you now?\Shut up!\I see. So this is what you do when you can't lie.\Really, you're not honest with yourself. response:	Shut up! It's embarrassing, you know?!
context: Don't tell me you heard what we said just now-\Speaking of that, I'm curious.\About that last question- I want to know the answer.\Just what am I to you now?\Shut up!\I see. So this is what you do when you can't lie.\Really, you're not honest with yourself.\Shut up! It's embarrassing, you know?! response:	How terrible of you.
context: Speaking of that, I'm curious.\About that last question- I want to know the answer.\Just what am I to you now?\Shut up!\I see. So this is what you do when you can't lie.\Really, you're not honest with yourself.\Shut up! It's embarrassing, you know?!\How terrible of you. response:	Just shut up already!
context: About that last question- I want to know the answer.\Just what am I to you now?\Shut up!\I see. So this is what you do when you can't lie.\Really, you're not honest with yourself.\Shut up! It's embarrassing, you know?!\How terrible of you.\Just shut up already! response:	I'll show you what my feelings are, then.
context: Just what am I to you now?\Shut up!\I see. So this is what you do when you can't lie.\Really, you're not honest with yourself.\Shut up! It's embarrassing, you know?!\How terrible of you.\Just shut up already!\I'll show you what my feelings are, then. response:	What are you doing?! Let me go!
context: Shut up!\I see. So this is what you do when you can't lie.\Really, you're not honest with yourself.\Shut up! It's embarrassing, you know?!\How terrible of you.\Just shut up already!\I'll show you what my feelings are, then.\What are you doing?! Let me go! response:	Stop it, you sexual harassing alien! If someone sees us like this-!
context: I see. So this is what you do when you can't lie.\Really, you're not honest with yourself.\Shut up! It's embarrassing, you know?!\How terrible of you.\Just shut up already!\I'll show you what my feelings are, then.\What are you doing?! Let me go!\Stop it, you sexual harassing alien! If someone sees us like this-! response:	Dorinpa, Dorunpa
context: Really, you're not honest with yourself.\Shut up! It's embarrassing, you know?!\How terrible of you.\Just shut up already!\I'll show you what my feelings are, then.\What are you doing?! Let me go!\Stop it, you sexual harassing alien! If someone sees us like this-!\Dorinpa, Dorunpa response:	Now you can't lie.
context: Shut up! It's embarrassing, you know?!\How terrible of you.\Just shut up already!\I'll show you what my feelings are, then.\What are you doing?! Let me go!\Stop it, you sexual harassing alien! If someone sees us like this-!\Dorinpa, Dorunpa\Now you can't lie. response:	I want you to tell me the truth.
context: How terrible of you.\Just shut up already!\I'll show you what my feelings are, then.\What are you doing?! Let me go!\Stop it, you sexual harassing alien! If someone sees us like this-!\Dorinpa, Dorunpa\Now you can't lie.\I want you to tell me the truth. response:	You're not even a magical girl...
context: Just shut up already!\I'll show you what my feelings are, then.\What are you doing?! Let me go!\Stop it, you sexual harassing alien! If someone sees us like this-!\Dorinpa, Dorunpa\Now you can't lie.\I want you to tell me the truth.\You're not even a magical girl... response:	How can you use spells?
context: I'll show you what my feelings are, then.\What are you doing?! Let me go!\Stop it, you sexual harassing alien! If someone sees us like this-!\Dorinpa, Dorunpa\Now you can't lie.\I want you to tell me the truth.\You're not even a magical girl...\How can you use spells? response:	As I thought, Misaki-chan is...
context: What are you doing?! Let me go!\Stop it, you sexual harassing alien! If someone sees us like this-!\Dorinpa, Dorunpa\Now you can't lie.\I want you to tell me the truth.\You're not even a magical girl...\How can you use spells?\As I thought, Misaki-chan is... response:	No! It has nothing to do with him!
context: Stop it, you sexual harassing alien! If someone sees us like this-!\Dorinpa, Dorunpa\Now you can't lie.\I want you to tell me the truth.\You're not even a magical girl...\How can you use spells?\As I thought, Misaki-chan is...\No! It has nothing to do with him! response:	It's here! I found it!
context: Dorinpa, Dorunpa\Now you can't lie.\I want you to tell me the truth.\You're not even a magical girl...\How can you use spells?\As I thought, Misaki-chan is...\No! It has nothing to do with him!\It's here! I found it! response:	I'm glad that it's still here. It's grown quite a bit, too.
context: Now you can't lie.\I want you to tell me the truth.\You're not even a magical girl...\How can you use spells?\As I thought, Misaki-chan is...\No! It has nothing to do with him!\It's here! I found it!\I'm glad that it's still here. It's grown quite a bit, too. response:	This... must be fate.
context: I want you to tell me the truth.\You're not even a magical girl...\How can you use spells?\As I thought, Misaki-chan is...\No! It has nothing to do with him!\It's here! I found it!\I'm glad that it's still here. It's grown quite a bit, too.\This... must be fate. response:	The event in Maid Latte this time was a bang!
context: You're not even a magical girl...\How can you use spells?\As I thought, Misaki-chan is...\No! It has nothing to do with him!\It's here! I found it!\I'm glad that it's still here. It's grown quite a bit, too.\This... must be fate.\The event in Maid Latte this time was a bang! response:	I was even knocked out by the magical juice!
context: How can you use spells?\As I thought, Misaki-chan is...\No! It has nothing to do with him!\It's here! I found it!\I'm glad that it's still here. It's grown quite a bit, too.\This... must be fate.\The event in Maid Latte this time was a bang!\I was even knocked out by the magical juice! response:	This is truly a fearsome heart-shocking event! Heart Attack!
context: As I thought, Misaki-chan is...\No! It has nothing to do with him!\It's here! I found it!\I'm glad that it's still here. It's grown quite a bit, too.\This... must be fate.\The event in Maid Latte this time was a bang!\I was even knocked out by the magical juice!\This is truly a fearsome heart-shocking event! Heart Attack! response:	I don't know what you guys are saying, but never mind.
context: No! It has nothing to do with him!\It's here! I found it!\I'm glad that it's still here. It's grown quite a bit, too.\This... must be fate.\The event in Maid Latte this time was a bang!\I was even knocked out by the magical juice!\This is truly a fearsome heart-shocking event! Heart Attack!\I don't know what you guys are saying, but never mind. response:	Misaki-chan!
context: It's here! I found it!\I'm glad that it's still here. It's grown quite a bit, too.\This... must be fate.\The event in Maid Latte this time was a bang!\I was even knocked out by the magical juice!\This is truly a fearsome heart-shocking event! Heart Attack!\I don't know what you guys are saying, but never mind.\Misaki-chan! response:	Ah! Misaki Misaki!
context: I'm glad that it's still here. It's grown quite a bit, too.\This... must be fate.\The event in Maid Latte this time was a bang!\I was even knocked out by the magical juice!\This is truly a fearsome heart-shocking event! Heart Attack!\I don't know what you guys are saying, but never mind.\Misaki-chan!\Ah! Misaki Misaki! response:	Misaki!
context: This... must be fate.\The event in Maid Latte this time was a bang!\I was even knocked out by the magical juice!\This is truly a fearsome heart-shocking event! Heart Attack!\I don't know what you guys are saying, but never mind.\Misaki-chan!\Ah! Misaki Misaki!\Misaki! response:	Misa-chan!
context: The event in Maid Latte this time was a bang!\I was even knocked out by the magical juice!\This is truly a fearsome heart-shocking event! Heart Attack!\I don't know what you guys are saying, but never mind.\Misaki-chan!\Ah! Misaki Misaki!\Misaki!\Misa-chan! response:	What's wrong?! Why is everyone calling for me?!
context: I was even knocked out by the magical juice!\This is truly a fearsome heart-shocking event! Heart Attack!\I don't know what you guys are saying, but never mind.\Misaki-chan!\Ah! Misaki Misaki!\Misaki!\Misa-chan!\What's wrong?! Why is everyone calling for me?! response:	I just wanted to circle around you!
context: This is truly a fearsome heart-shocking event! Heart Attack!\I don't know what you guys are saying, but never mind.\Misaki-chan!\Ah! Misaki Misaki!\Misaki!\Misa-chan!\What's wrong?! Why is everyone calling for me?!\I just wanted to circle around you! response:	There's a UxMishi live performance at the Cultural Festival!
context: I don't know what you guys are saying, but never mind.\Misaki-chan!\Ah! Misaki Misaki!\Misaki!\Misa-chan!\What's wrong?! Why is everyone calling for me?!\I just wanted to circle around you!\There's a UxMishi live performance at the Cultural Festival! response:	Haven't you learnt your lesson yet?
context: Misaki-chan!\Ah! Misaki Misaki!\Misaki!\Misa-chan!\What's wrong?! Why is everyone calling for me?!\I just wanted to circle around you!\There's a UxMishi live performance at the Cultural Festival!\Haven't you learnt your lesson yet? response:	I just wanted to call your name.
context: Ah! Misaki Misaki!\Misaki!\Misa-chan!\What's wrong?! Why is everyone calling for me?!\I just wanted to circle around you!\There's a UxMishi live performance at the Cultural Festival!\Haven't you learnt your lesson yet?\I just wanted to call your name. response:	Just what do you want me to do?!
