context: Genshiken response:	I woke up and as usual forgot my cell and missed the Express.
context: That's right.\Ugh, they're here too.\Oh, Kohsaka.\Are you happy?\You're too far away to tell...\Why're you here?\And are you laughing?\Ohh, let this end soon... response:	Okay, thank you very much!
context: Ugh, they're here too.\Oh, Kohsaka.\Are you happy?\You're too far away to tell...\Why're you here?\And are you laughing?\Ohh, let this end soon...\Okay, thank you very much! response:	Our next person is Maori Haru.
context: Oh, Kohsaka.\Are you happy?\You're too far away to tell...\Why're you here?\And are you laughing?\Ohh, let this end soon...\Okay, thank you very much!\Our next person is Maori Haru. response:	What are you filming?
context: Are you happy?\You're too far away to tell...\Why're you here?\And are you laughing?\Ohh, let this end soon...\Okay, thank you very much!\Our next person is Maori Haru.\What are you filming? response:	F-Filming...
context: You're too far away to tell...\Why're you here?\And are you laughing?\Ohh, let this end soon...\Okay, thank you very much!\Our next person is Maori Haru.\What are you filming?\F-Filming... response:	Spy camera!
context: Why're you here?\And are you laughing?\Ohh, let this end soon...\Okay, thank you very much!\Our next person is Maori Haru.\What are you filming?\F-Filming...\Spy camera! response:	Who is in charge here?
context: And are you laughing?\Ohh, let this end soon...\Okay, thank you very much!\Our next person is Maori Haru.\What are you filming?\F-Filming...\Spy camera!\Who is in charge here? response:	That's me...
context: Ohh, let this end soon...\Okay, thank you very much!\Our next person is Maori Haru.\What are you filming?\F-Filming...\Spy camera!\Who is in charge here?\That's me... response:	The executive committee will deal with this person, so please continue.
context: Okay, thank you very much!\Our next person is Maori Haru.\What are you filming?\F-Filming...\Spy camera!\Who is in charge here?\That's me...\The executive committee will deal with this person, so please continue. response:	Bring him along!
context: Our next person is Maori Haru.\What are you filming?\F-Filming...\Spy camera!\Who is in charge here?\That's me...\The executive committee will deal with this person, so please continue.\Bring him along! response:	Miss President...
context: What are you filming?\F-Filming...\Spy camera!\Who is in charge here?\That's me...\The executive committee will deal with this person, so please continue.\Bring him along!\Miss President... response:	Miss President. It's the president.
context: F-Filming...\Spy camera!\Who is in charge here?\That's me...\The executive committee will deal with this person, so please continue.\Bring him along!\Miss President...\Miss President. It's the president. response:	Miss President.
context: Spy camera!\Who is in charge here?\That's me...\The executive committee will deal with this person, so please continue.\Bring him along!\Miss President...\Miss President. It's the president.\Miss President. response:	Miss President.
context: Who is in charge here?\That's me...\The executive committee will deal with this person, so please continue.\Bring him along!\Miss President...\Miss President. It's the president.\Miss President.\Miss President. response:	Miss President!
context: That's me...\The executive committee will deal with this person, so please continue.\Bring him along!\Miss President...\Miss President. It's the president.\Miss President.\Miss President.\Miss President! response:	Miss President!
context: The executive committee will deal with this person, so please continue.\Bring him along!\Miss President...\Miss President. It's the president.\Miss President.\Miss President.\Miss President!\Miss President! response:	S-Say what? Miss President?
context: Bring him along!\Miss President...\Miss President. It's the president.\Miss President.\Miss President.\Miss President!\Miss President!\S-Say what? Miss President? response:	Congratulations, Saki!
context: Miss President...\Miss President. It's the president.\Miss President.\Miss President.\Miss President!\Miss President!\S-Say what? Miss President?\Congratulations, Saki! response:	O-Ohno?
context: Miss President. It's the president.\Miss President.\Miss President.\Miss President!\Miss President!\S-Say what? Miss President?\Congratulations, Saki!\O-Ohno? response:	That was just amazing!
context: Miss President.\Miss President.\Miss President!\Miss President!\S-Say what? Miss President?\Congratulations, Saki!\O-Ohno?\That was just amazing! response:	I'm not all that thrilled at praise from people like them.
context: Miss President.\Miss President!\Miss President!\S-Say what? Miss President?\Congratulations, Saki!\O-Ohno?\That was just amazing!\I'm not all that thrilled at praise from people like them. response:	The most important thing is to have fun wearing it yourself.
context: Miss President!\Miss President!\S-Say what? Miss President?\Congratulations, Saki!\O-Ohno?\That was just amazing!\I'm not all that thrilled at praise from people like them.\The most important thing is to have fun wearing it yourself. response:	Did you have fun?
context: Miss President!\S-Say what? Miss President?\Congratulations, Saki!\O-Ohno?\That was just amazing!\I'm not all that thrilled at praise from people like them.\The most important thing is to have fun wearing it yourself.\Did you have fun? response:	In terms of just clothes, I can't say it felt fun to wear this.
context: S-Say what? Miss President?\Congratulations, Saki!\O-Ohno?\That was just amazing!\I'm not all that thrilled at praise from people like them.\The most important thing is to have fun wearing it yourself.\Did you have fun?\In terms of just clothes, I can't say it felt fun to wear this. response:	But maybe, on the contrary...
context: Congratulations, Saki!\O-Ohno?\That was just amazing!\I'm not all that thrilled at praise from people like them.\The most important thing is to have fun wearing it yourself.\Did you have fun?\In terms of just clothes, I can't say it felt fun to wear this.\But maybe, on the contrary... response:	Right, right! You were totally the president.
context: O-Ohno?\That was just amazing!\I'm not all that thrilled at praise from people like them.\The most important thing is to have fun wearing it yourself.\Did you have fun?\In terms of just clothes, I can't say it felt fun to wear this.\But maybe, on the contrary...\Right, right! You were totally the president. response:	If you say so, I must have missed it.
context: That was just amazing!\I'm not all that thrilled at praise from people like them.\The most important thing is to have fun wearing it yourself.\Did you have fun?\In terms of just clothes, I can't say it felt fun to wear this.\But maybe, on the contrary...\Right, right! You were totally the president.\If you say so, I must have missed it. response:	Too bad.
context: I'm not all that thrilled at praise from people like them.\The most important thing is to have fun wearing it yourself.\Did you have fun?\In terms of just clothes, I can't say it felt fun to wear this.\But maybe, on the contrary...\Right, right! You were totally the president.\If you say so, I must have missed it.\Too bad. response:	Yeah...
context: The most important thing is to have fun wearing it yourself.\Did you have fun?\In terms of just clothes, I can't say it felt fun to wear this.\But maybe, on the contrary...\Right, right! You were totally the president.\If you say so, I must have missed it.\Too bad.\Yeah... response:	I might as well at least find out what the character I did is like.
context: Did you have fun?\In terms of just clothes, I can't say it felt fun to wear this.\But maybe, on the contrary...\Right, right! You were totally the president.\If you say so, I must have missed it.\Too bad.\Yeah...\I might as well at least find out what the character I did is like. response:	Guess I'll read those manga I borrowed.
context: In terms of just clothes, I can't say it felt fun to wear this.\But maybe, on the contrary...\Right, right! You were totally the president.\If you say so, I must have missed it.\Too bad.\Yeah...\I might as well at least find out what the character I did is like.\Guess I'll read those manga I borrowed. response:	By all means!
context: But maybe, on the contrary...\Right, right! You were totally the president.\If you say so, I must have missed it.\Too bad.\Yeah...\I might as well at least find out what the character I did is like.\Guess I'll read those manga I borrowed.\By all means! response:	Um, Miss Kasukabe? By all means!
context: Right, right! You were totally the president.\If you say so, I must have missed it.\Too bad.\Yeah...\I might as well at least find out what the character I did is like.\Guess I'll read those manga I borrowed.\By all means!\Um, Miss Kasukabe? By all means! response:	Um, Miss Kasukabe?
context: If you say so, I must have missed it.\Too bad.\Yeah...\I might as well at least find out what the character I did is like.\Guess I'll read those manga I borrowed.\By all means!\Um, Miss Kasukabe? By all means!\Um, Miss Kasukabe? response:	I'm with the student council, Could you come to our office?
context: Too bad.\Yeah...\I might as well at least find out what the character I did is like.\Guess I'll read those manga I borrowed.\By all means!\Um, Miss Kasukabe? By all means!\Um, Miss Kasukabe?\I'm with the student council, Could you come to our office? response:	The police are here about what happened and they'd like to question you...
context: Yeah...\I might as well at least find out what the character I did is like.\Guess I'll read those manga I borrowed.\By all means!\Um, Miss Kasukabe? By all means!\Um, Miss Kasukabe?\I'm with the student council, Could you come to our office?\The police are here about what happened and they'd like to question you... response:	Okay, I'll get changed and come over.
context: I might as well at least find out what the character I did is like.\Guess I'll read those manga I borrowed.\By all means!\Um, Miss Kasukabe? By all means!\Um, Miss Kasukabe?\I'm with the student council, Could you come to our office?\The police are here about what happened and they'd like to question you...\Okay, I'll get changed and come over. response:	Well, they want you to come right away, as you are.
context: Guess I'll read those manga I borrowed.\By all means!\Um, Miss Kasukabe? By all means!\Um, Miss Kasukabe?\I'm with the student council, Could you come to our office?\The police are here about what happened and they'd like to question you...\Okay, I'll get changed and come over.\Well, they want you to come right away, as you are. response:	Huh?
context: By all means!\Um, Miss Kasukabe? By all means!\Um, Miss Kasukabe?\I'm with the student council, Could you come to our office?\The police are here about what happened and they'd like to question you...\Okay, I'll get changed and come over.\Well, they want you to come right away, as you are.\Huh? response:	Hey, hold up. Is this necessary?
context: Um, Miss Kasukabe? By all means!\Um, Miss Kasukabe?\I'm with the student council, Could you come to our office?\The police are here about what happened and they'd like to question you...\Okay, I'll get changed and come over.\Well, they want you to come right away, as you are.\Huh?\Hey, hold up. Is this necessary? response:	Did Kitagawa set this up?
context: Um, Miss Kasukabe?\I'm with the student council, Could you come to our office?\The police are here about what happened and they'd like to question you...\Okay, I'll get changed and come over.\Well, they want you to come right away, as you are.\Huh?\Hey, hold up. Is this necessary?\Did Kitagawa set this up? response:	It's harassment, I swear it!
context: I'm with the student council, Could you come to our office?\The police are here about what happened and they'd like to question you...\Okay, I'll get changed and come over.\Well, they want you to come right away, as you are.\Huh?\Hey, hold up. Is this necessary?\Did Kitagawa set this up?\It's harassment, I swear it! response:	Saki!
context: The police are here about what happened and they'd like to question you...\Okay, I'll get changed and come over.\Well, they want you to come right away, as you are.\Huh?\Hey, hold up. Is this necessary?\Did Kitagawa set this up?\It's harassment, I swear it!\Saki! response:	In the end, she underwent police questioning in costume.
context: Okay, I'll get changed and come over.\Well, they want you to come right away, as you are.\Huh?\Hey, hold up. Is this necessary?\Did Kitagawa set this up?\It's harassment, I swear it!\Saki!\In the end, she underwent police questioning in costume. response:	Also, the policeman displayed quite an interest in said costume.
context: Well, they want you to come right away, as you are.\Huh?\Hey, hold up. Is this necessary?\Did Kitagawa set this up?\It's harassment, I swear it!\Saki!\In the end, she underwent police questioning in costume.\Also, the policeman displayed quite an interest in said costume. response:	In fact he asked more questions about it than the crime itself...
context: Huh?\Hey, hold up. Is this necessary?\Did Kitagawa set this up?\It's harassment, I swear it!\Saki!\In the end, she underwent police questioning in costume.\Also, the policeman displayed quite an interest in said costume.\In fact he asked more questions about it than the crime itself... response:	Never...
context: Hey, hold up. Is this necessary?\Did Kitagawa set this up?\It's harassment, I swear it!\Saki!\In the end, she underwent police questioning in costume.\Also, the policeman displayed quite an interest in said costume.\In fact he asked more questions about it than the crime itself...\Never... response:	I'll never cosplay again!
context: Did Kitagawa set this up?\It's harassment, I swear it!\Saki!\In the end, she underwent police questioning in costume.\Also, the policeman displayed quite an interest in said costume.\In fact he asked more questions about it than the crime itself...\Never...\I'll never cosplay again! response:	We took no detours or shortcuts...
context: It's harassment, I swear it!\Saki!\In the end, she underwent police questioning in costume.\Also, the policeman displayed quite an interest in said costume.\In fact he asked more questions about it than the crime itself...\Never...\I'll never cosplay again!\We took no detours or shortcuts... response:	Only vivid dreams extended deep into the shadows.
context: Saki!\In the end, she underwent police questioning in costume.\Also, the policeman displayed quite an interest in said costume.\In fact he asked more questions about it than the crime itself...\Never...\I'll never cosplay again!\We took no detours or shortcuts...\Only vivid dreams extended deep into the shadows. response:	We aren't quite grown up.
context: In the end, she underwent police questioning in costume.\Also, the policeman displayed quite an interest in said costume.\In fact he asked more questions about it than the crime itself...\Never...\I'll never cosplay again!\We took no detours or shortcuts...\Only vivid dreams extended deep into the shadows.\We aren't quite grown up. response:	Simple but complicated glistening like marbles.
context: Also, the policeman displayed quite an interest in said costume.\In fact he asked more questions about it than the crime itself...\Never...\I'll never cosplay again!\We took no detours or shortcuts...\Only vivid dreams extended deep into the shadows.\We aren't quite grown up.\Simple but complicated glistening like marbles. response:	The time we spied from there sparkled, even if nothing big happened.
context: In fact he asked more questions about it than the crime itself...\Never...\I'll never cosplay again!\We took no detours or shortcuts...\Only vivid dreams extended deep into the shadows.\We aren't quite grown up.\Simple but complicated glistening like marbles.\The time we spied from there sparkled, even if nothing big happened. response:	What we see from the marbles in our hands now is a little different...
context: Never...\I'll never cosplay again!\We took no detours or shortcuts...\Only vivid dreams extended deep into the shadows.\We aren't quite grown up.\Simple but complicated glistening like marbles.\The time we spied from there sparkled, even if nothing big happened.\What we see from the marbles in our hands now is a little different... response:	I don't see what the big deal is.
context: I'll never cosplay again!\We took no detours or shortcuts...\Only vivid dreams extended deep into the shadows.\We aren't quite grown up.\Simple but complicated glistening like marbles.\The time we spied from there sparkled, even if nothing big happened.\What we see from the marbles in our hands now is a little different...\I don't see what the big deal is. response:	After all, I did a good deed for you guys, so about those penalties...
context: We took no detours or shortcuts...\Only vivid dreams extended deep into the shadows.\We aren't quite grown up.\Simple but complicated glistening like marbles.\The time we spied from there sparkled, even if nothing big happened.\What we see from the marbles in our hands now is a little different...\I don't see what the big deal is.\After all, I did a good deed for you guys, so about those penalties... response:	That's apples and oranges.
context: Only vivid dreams extended deep into the shadows.\We aren't quite grown up.\Simple but complicated glistening like marbles.\The time we spied from there sparkled, even if nothing big happened.\What we see from the marbles in our hands now is a little different...\I don't see what the big deal is.\After all, I did a good deed for you guys, so about those penalties...\That's apples and oranges. response:	One must be punished for one's wrongdoing.
context: We aren't quite grown up.\Simple but complicated glistening like marbles.\The time we spied from there sparkled, even if nothing big happened.\What we see from the marbles in our hands now is a little different...\I don't see what the big deal is.\After all, I did a good deed for you guys, so about those penalties...\That's apples and oranges.\One must be punished for one's wrongdoing. response:	Anyway, the police want to commend you, but only if you go in costume.
context: Simple but complicated glistening like marbles.\The time we spied from there sparkled, even if nothing big happened.\What we see from the marbles in our hands now is a little different...\I don't see what the big deal is.\After all, I did a good deed for you guys, so about those penalties...\That's apples and oranges.\One must be punished for one's wrongdoing.\Anyway, the police want to commend you, but only if you go in costume. response:	Then I won't go!
context: The time we spied from there sparkled, even if nothing big happened.\What we see from the marbles in our hands now is a little different...\I don't see what the big deal is.\After all, I did a good deed for you guys, so about those penalties...\That's apples and oranges.\One must be punished for one's wrongdoing.\Anyway, the police want to commend you, but only if you go in costume.\Then I won't go! response:	Being discontinued really sucks, doesn't it?
context: What we see from the marbles in our hands now is a little different...\I don't see what the big deal is.\After all, I did a good deed for you guys, so about those penalties...\That's apples and oranges.\One must be punished for one's wrongdoing.\Anyway, the police want to commend you, but only if you go in costume.\Then I won't go!\Being discontinued really sucks, doesn't it? response:	What're you saying?
context: I don't see what the big deal is.\After all, I did a good deed for you guys, so about those penalties...\That's apples and oranges.\One must be punished for one's wrongdoing.\Anyway, the police want to commend you, but only if you go in costume.\Then I won't go!\Being discontinued really sucks, doesn't it?\What're you saying? response:	Did you see Gundam? Layzner? Yamato? Triton?
context: After all, I did a good deed for you guys, so about those penalties...\That's apples and oranges.\One must be punished for one's wrongdoing.\Anyway, the police want to commend you, but only if you go in costume.\Then I won't go!\Being discontinued really sucks, doesn't it?\What're you saying?\Did you see Gundam? Layzner? Yamato? Triton? response:	Well, yes, I saw them...
context: That's apples and oranges.\One must be punished for one's wrongdoing.\Anyway, the police want to commend you, but only if you go in costume.\Then I won't go!\Being discontinued really sucks, doesn't it?\What're you saying?\Did you see Gundam? Layzner? Yamato? Triton?\Well, yes, I saw them... response:	You hear talk about business proposals with the hopes of...
context: One must be punished for one's wrongdoing.\Anyway, the police want to commend you, but only if you go in costume.\Then I won't go!\Being discontinued really sucks, doesn't it?\What're you saying?\Did you see Gundam? Layzner? Yamato? Triton?\Well, yes, I saw them...\You hear talk about business proposals with the hopes of... response:	However!
context: Anyway, the police want to commend you, but only if you go in costume.\Then I won't go!\Being discontinued really sucks, doesn't it?\What're you saying?\Did you see Gundam? Layzner? Yamato? Triton?\Well, yes, I saw them...\You hear talk about business proposals with the hopes of...\However! response:	Series that were discontinued yet called masterpieces are not few.
context: Then I won't go!\Being discontinued really sucks, doesn't it?\What're you saying?\Did you see Gundam? Layzner? Yamato? Triton?\Well, yes, I saw them...\You hear talk about business proposals with the hopes of...\However!\Series that were discontinued yet called masterpieces are not few. response:	No! Rather the fact they're discontinued is proof they're masterpieces!
context: Being discontinued really sucks, doesn't it?\What're you saying?\Did you see Gundam? Layzner? Yamato? Triton?\Well, yes, I saw them...\You hear talk about business proposals with the hopes of...\However!\Series that were discontinued yet called masterpieces are not few.\No! Rather the fact they're discontinued is proof they're masterpieces! response:	Huzzah for discontinuation!
context: What're you saying?\Did you see Gundam? Layzner? Yamato? Triton?\Well, yes, I saw them...\You hear talk about business proposals with the hopes of...\However!\Series that were discontinued yet called masterpieces are not few.\No! Rather the fact they're discontinued is proof they're masterpieces!\Huzzah for discontinuation! response:	Huzzah!
context: Did you see Gundam? Layzner? Yamato? Triton?\Well, yes, I saw them...\You hear talk about business proposals with the hopes of...\However!\Series that were discontinued yet called masterpieces are not few.\No! Rather the fact they're discontinued is proof they're masterpieces!\Huzzah for discontinuation!\Huzzah! response:	Huzzah!
context: Well, yes, I saw them...\You hear talk about business proposals with the hopes of...\However!\Series that were discontinued yet called masterpieces are not few.\No! Rather the fact they're discontinued is proof they're masterpieces!\Huzzah for discontinuation!\Huzzah!\Huzzah! response:	Huzzah!
context: You hear talk about business proposals with the hopes of...\However!\Series that were discontinued yet called masterpieces are not few.\No! Rather the fact they're discontinued is proof they're masterpieces!\Huzzah for discontinuation!\Huzzah!\Huzzah!\Huzzah! response:	Huzzah!
