context: Another day in Kamogawa response:	Another day in Kamogawa
context: We have reports of yet another miracle resulting\from the abnormal meteorological phenomena which took place late last year.\With regard to the Polyhedron 1000-year problem and measures to deal with the impending collision\of Le Garite and De Metrio,\a detailed study conducted by a committee\noted a large change in the orbits of both planets...\Novumundus Chairman Asteria Lizamarie De Roschefall,\now also the committee's chairman, promised to make public all data. response:	Hello?
context: from the abnormal meteorological phenomena which took place late last year.\With regard to the Polyhedron 1000-year problem and measures to deal with the impending collision\of Le Garite and De Metrio,\a detailed study conducted by a committee\noted a large change in the orbits of both planets...\Novumundus Chairman Asteria Lizamarie De Roschefall,\now also the committee's chairman, promised to make public all data.\Hello? response:	Three days from now?
context: With regard to the Polyhedron 1000-year problem and measures to deal with the impending collision\of Le Garite and De Metrio,\a detailed study conducted by a committee\noted a large change in the orbits of both planets...\Novumundus Chairman Asteria Lizamarie De Roschefall,\now also the committee's chairman, promised to make public all data.\Hello?\Three days from now? response:	We can't. We're helping with setting up the shopping district for the summer festival.
context: of Le Garite and De Metrio,\a detailed study conducted by a committee\noted a large change in the orbits of both planets...\Novumundus Chairman Asteria Lizamarie De Roschefall,\now also the committee's chairman, promised to make public all data.\Hello?\Three days from now?\We can't. We're helping with setting up the shopping district for the summer festival. response:	And released a statement saying: It means everything's perfect now!
context: a detailed study conducted by a committee\noted a large change in the orbits of both planets...\Novumundus Chairman Asteria Lizamarie De Roschefall,\now also the committee's chairman, promised to make public all data.\Hello?\Three days from now?\We can't. We're helping with setting up the shopping district for the summer festival.\And released a statement saying: It means everything's perfect now! response:	May I ask your name again?
context: noted a large change in the orbits of both planets...\Novumundus Chairman Asteria Lizamarie De Roschefall,\now also the committee's chairman, promised to make public all data.\Hello?\Three days from now?\We can't. We're helping with setting up the shopping district for the summer festival.\And released a statement saying: It means everything's perfect now!\May I ask your name again? response:	And you're the Secretary-General of which United Nations?
context: Novumundus Chairman Asteria Lizamarie De Roschefall,\now also the committee's chairman, promised to make public all data.\Hello?\Three days from now?\We can't. We're helping with setting up the shopping district for the summer festival.\And released a statement saying: It means everything's perfect now!\May I ask your name again?\And you're the Secretary-General of which United Nations? response:	Hey Madoka!
context: now also the committee's chairman, promised to make public all data.\Hello?\Three days from now?\We can't. We're helping with setting up the shopping district for the summer festival.\And released a statement saying: It means everything's perfect now!\May I ask your name again?\And you're the Secretary-General of which United Nations?\Hey Madoka! response:	You're going to be late!
context: Hello?\Three days from now?\We can't. We're helping with setting up the shopping district for the summer festival.\And released a statement saying: It means everything's perfect now!\May I ask your name again?\And you're the Secretary-General of which United Nations?\Hey Madoka!\You're going to be late! response:	I know!
context: Three days from now?\We can't. We're helping with setting up the shopping district for the summer festival.\And released a statement saying: It means everything's perfect now!\May I ask your name again?\And you're the Secretary-General of which United Nations?\Hey Madoka!\You're going to be late!\I know! response:	I'm very sorry, but I have to get going.
context: We can't. We're helping with setting up the shopping district for the summer festival.\And released a statement saying: It means everything's perfect now!\May I ask your name again?\And you're the Secretary-General of which United Nations?\Hey Madoka!\You're going to be late!\I know!\I'm very sorry, but I have to get going. response:	Send me an e-mail with the details.
context: And released a statement saying: It means everything's perfect now!\May I ask your name again?\And you're the Secretary-General of which United Nations?\Hey Madoka!\You're going to be late!\I know!\I'm very sorry, but I have to get going.\Send me an e-mail with the details. response:	I promise we'll be there!
context: May I ask your name again?\And you're the Secretary-General of which United Nations?\Hey Madoka!\You're going to be late!\I know!\I'm very sorry, but I have to get going.\Send me an e-mail with the details.\I promise we'll be there! response:	Can't go anywhere in the Polyhedron without this!
context: And you're the Secretary-General of which United Nations?\Hey Madoka!\You're going to be late!\I know!\I'm very sorry, but I have to get going.\Send me an e-mail with the details.\I promise we'll be there!\Can't go anywhere in the Polyhedron without this! response:	I'm going!
context: Hey Madoka!\You're going to be late!\I know!\I'm very sorry, but I have to get going.\Send me an e-mail with the details.\I promise we'll be there!\Can't go anywhere in the Polyhedron without this!\I'm going! response:	You're late, Madoka.
context: You're going to be late!\I know!\I'm very sorry, but I have to get going.\Send me an e-mail with the details.\I promise we'll be there!\Can't go anywhere in the Polyhedron without this!\I'm going!\You're late, Madoka. response:	We were getting tired of waiting.
context: I know!\I'm very sorry, but I have to get going.\Send me an e-mail with the details.\I promise we'll be there!\Can't go anywhere in the Polyhedron without this!\I'm going!\You're late, Madoka.\We were getting tired of waiting. response:	Sorry about that!
context: I'm very sorry, but I have to get going.\Send me an e-mail with the details.\I promise we'll be there!\Can't go anywhere in the Polyhedron without this!\I'm going!\You're late, Madoka.\We were getting tired of waiting.\Sorry about that! response:	Hey!
context: Send me an e-mail with the details.\I promise we'll be there!\Can't go anywhere in the Polyhedron without this!\I'm going!\You're late, Madoka.\We were getting tired of waiting.\Sorry about that!\Hey! response:	Your lunch.
context: I promise we'll be there!\Can't go anywhere in the Polyhedron without this!\I'm going!\You're late, Madoka.\We were getting tired of waiting.\Sorry about that!\Hey!\Your lunch. response:	Oh, I forgot.
context: Can't go anywhere in the Polyhedron without this!\I'm going!\You're late, Madoka.\We were getting tired of waiting.\Sorry about that!\Hey!\Your lunch.\Oh, I forgot. response:	I made lunches for you two as well.
context: I'm going!\You're late, Madoka.\We were getting tired of waiting.\Sorry about that!\Hey!\Your lunch.\Oh, I forgot.\I made lunches for you two as well. response:	Thank you very much.
context: You're late, Madoka.\We were getting tired of waiting.\Sorry about that!\Hey!\Your lunch.\Oh, I forgot.\I made lunches for you two as well.\Thank you very much. response:	Can't do without this.
context: We were getting tired of waiting.\Sorry about that!\Hey!\Your lunch.\Oh, I forgot.\I made lunches for you two as well.\Thank you very much.\Can't do without this. response:	Bye, Uncle.
context: Sorry about that!\Hey!\Your lunch.\Oh, I forgot.\I made lunches for you two as well.\Thank you very much.\Can't do without this.\Bye, Uncle. response:	We'll be helping out at the Space Fireworks Festival,
context: Hey!\Your lunch.\Oh, I forgot.\I made lunches for you two as well.\Thank you very much.\Can't do without this.\Bye, Uncle.\We'll be helping out at the Space Fireworks Festival, response:	and then be at the De Metrio Nursing Home recreation meeting...
context: Your lunch.\Oh, I forgot.\I made lunches for you two as well.\Thank you very much.\Can't do without this.\Bye, Uncle.\We'll be helping out at the Space Fireworks Festival,\and then be at the De Metrio Nursing Home recreation meeting... response:	Don't forget our visit to the children's home in the Pa-Dros Star System.
context: Oh, I forgot.\I made lunches for you two as well.\Thank you very much.\Can't do without this.\Bye, Uncle.\We'll be helping out at the Space Fireworks Festival,\and then be at the De Metrio Nursing Home recreation meeting...\Don't forget our visit to the children's home in the Pa-Dros Star System. response:	We also have to attend a clean-up demonstration at the Intergalactic Debris Meeting.
context: I made lunches for you two as well.\Thank you very much.\Can't do without this.\Bye, Uncle.\We'll be helping out at the Space Fireworks Festival,\and then be at the De Metrio Nursing Home recreation meeting...\Don't forget our visit to the children's home in the Pa-Dros Star System.\We also have to attend a clean-up demonstration at the Intergalactic Debris Meeting. response:	I'll be coming home at...
context: Thank you very much.\Can't do without this.\Bye, Uncle.\We'll be helping out at the Space Fireworks Festival,\and then be at the De Metrio Nursing Home recreation meeting...\Don't forget our visit to the children's home in the Pa-Dros Star System.\We also have to attend a clean-up demonstration at the Intergalactic Debris Meeting.\I'll be coming home at... response:	I'm not sure, so I'll call you.
context: Can't do without this.\Bye, Uncle.\We'll be helping out at the Space Fireworks Festival,\and then be at the De Metrio Nursing Home recreation meeting...\Don't forget our visit to the children's home in the Pa-Dros Star System.\We also have to attend a clean-up demonstration at the Intergalactic Debris Meeting.\I'll be coming home at...\I'm not sure, so I'll call you. response:	Okay, be careful, now.
context: Bye, Uncle.\We'll be helping out at the Space Fireworks Festival,\and then be at the De Metrio Nursing Home recreation meeting...\Don't forget our visit to the children's home in the Pa-Dros Star System.\We also have to attend a clean-up demonstration at the Intergalactic Debris Meeting.\I'll be coming home at...\I'm not sure, so I'll call you.\Okay, be careful, now. response:	Oh, by the way.
context: We'll be helping out at the Space Fireworks Festival,\and then be at the De Metrio Nursing Home recreation meeting...\Don't forget our visit to the children's home in the Pa-Dros Star System.\We also have to attend a clean-up demonstration at the Intergalactic Debris Meeting.\I'll be coming home at...\I'm not sure, so I'll call you.\Okay, be careful, now.\Oh, by the way. response:	Everyone loved the song you girls sang
context: and then be at the De Metrio Nursing Home recreation meeting...\Don't forget our visit to the children's home in the Pa-Dros Star System.\We also have to attend a clean-up demonstration at the Intergalactic Debris Meeting.\I'll be coming home at...\I'm not sure, so I'll call you.\Okay, be careful, now.\Oh, by the way.\Everyone loved the song you girls sang response:	at the unveiling of the Tanpopo Children's Park.
context: Don't forget our visit to the children's home in the Pa-Dros Star System.\We also have to attend a clean-up demonstration at the Intergalactic Debris Meeting.\I'll be coming home at...\I'm not sure, so I'll call you.\Okay, be careful, now.\Oh, by the way.\Everyone loved the song you girls sang\at the unveiling of the Tanpopo Children's Park. response:	Woof!
context: We also have to attend a clean-up demonstration at the Intergalactic Debris Meeting.\I'll be coming home at...\I'm not sure, so I'll call you.\Okay, be careful, now.\Oh, by the way.\Everyone loved the song you girls sang\at the unveiling of the Tanpopo Children's Park.\Woof! response:	Roger that!
context: I'll be coming home at...\I'm not sure, so I'll call you.\Okay, be careful, now.\Oh, by the way.\Everyone loved the song you girls sang\at the unveiling of the Tanpopo Children's Park.\Woof!\Roger that! response:	Perfect!
context: I'm not sure, so I'll call you.\Okay, be careful, now.\Oh, by the way.\Everyone loved the song you girls sang\at the unveiling of the Tanpopo Children's Park.\Woof!\Roger that!\Perfect! response:	On the water's surface I see a light reflected that stirs my heart
context: Okay, be careful, now.\Oh, by the way.\Everyone loved the song you girls sang\at the unveiling of the Tanpopo Children's Park.\Woof!\Roger that!\Perfect!\On the water's surface I see a light reflected that stirs my heart response:	When we realized our bond,
context: Oh, by the way.\Everyone loved the song you girls sang\at the unveiling of the Tanpopo Children's Park.\Woof!\Roger that!\Perfect!\On the water's surface I see a light reflected that stirs my heart\When we realized our bond, response:	we were already deeply connected under the blue sky
context: Everyone loved the song you girls sang\at the unveiling of the Tanpopo Children's Park.\Woof!\Roger that!\Perfect!\On the water's surface I see a light reflected that stirs my heart\When we realized our bond,\we were already deeply connected under the blue sky response:	We had so much fun, as in a daze, that time seemed forgotten
context: at the unveiling of the Tanpopo Children's Park.\Woof!\Roger that!\Perfect!\On the water's surface I see a light reflected that stirs my heart\When we realized our bond,\we were already deeply connected under the blue sky\We had so much fun, as in a daze, that time seemed forgotten response:	I prayed that there would be no end to the way we lived
context: Woof!\Roger that!\Perfect!\On the water's surface I see a light reflected that stirs my heart\When we realized our bond,\we were already deeply connected under the blue sky\We had so much fun, as in a daze, that time seemed forgotten\I prayed that there would be no end to the way we lived response:	I won't forget our days together, although time goes by,
context: Roger that!\Perfect!\On the water's surface I see a light reflected that stirs my heart\When we realized our bond,\we were already deeply connected under the blue sky\We had so much fun, as in a daze, that time seemed forgotten\I prayed that there would be no end to the way we lived\I won't forget our days together, although time goes by, response:	and you are far from me now,
context: Perfect!\On the water's surface I see a light reflected that stirs my heart\When we realized our bond,\we were already deeply connected under the blue sky\We had so much fun, as in a daze, that time seemed forgotten\I prayed that there would be no end to the way we lived\I won't forget our days together, although time goes by,\and you are far from me now, response:	because you left behind a wonderful world
context: On the water's surface I see a light reflected that stirs my heart\When we realized our bond,\we were already deeply connected under the blue sky\We had so much fun, as in a daze, that time seemed forgotten\I prayed that there would be no end to the way we lived\I won't forget our days together, although time goes by,\and you are far from me now,\because you left behind a wonderful world response:	for me to wait in
