context: It wasn't supposed to be like this, head in my hands response:	Struggling to escape from this saturated world
context: at best you realize how trivial it all is,\but even that doesn't make you any smarter.\And yet, despite that, without love, life cannot exist.\Papa!\Uncle Kaishou!\Thank you!\Papa!\Once I saw the slips of paper inside the books that Takako sold off, response:	I broke the code right away.
context: but even that doesn't make you any smarter.\And yet, despite that, without love, life cannot exist.\Papa!\Uncle Kaishou!\Thank you!\Papa!\Once I saw the slips of paper inside the books that Takako sold off,\I broke the code right away. response:	Since it was so simple...
context: And yet, despite that, without love, life cannot exist.\Papa!\Uncle Kaishou!\Thank you!\Papa!\Once I saw the slips of paper inside the books that Takako sold off,\I broke the code right away.\Since it was so simple... response:	And then I found the children, buried under a fallen car.
context: Papa!\Uncle Kaishou!\Thank you!\Papa!\Once I saw the slips of paper inside the books that Takako sold off,\I broke the code right away.\Since it was so simple...\And then I found the children, buried under a fallen car. response:	Their lives weren't in danger,
context: Uncle Kaishou!\Thank you!\Papa!\Once I saw the slips of paper inside the books that Takako sold off,\I broke the code right away.\Since it was so simple...\And then I found the children, buried under a fallen car.\Their lives weren't in danger, response:	Hayami Seigen
context: Thank you!\Papa!\Once I saw the slips of paper inside the books that Takako sold off,\I broke the code right away.\Since it was so simple...\And then I found the children, buried under a fallen car.\Their lives weren't in danger,\Hayami Seigen response:	Director of the Security Bureau Metropolitan Police Dept.
context: Papa!\Once I saw the slips of paper inside the books that Takako sold off,\I broke the code right away.\Since it was so simple...\And then I found the children, buried under a fallen car.\Their lives weren't in danger,\Hayami Seigen\Director of the Security Bureau Metropolitan Police Dept. response:	but after considering Mrs. Yajima's state of mind,
context: Once I saw the slips of paper inside the books that Takako sold off,\I broke the code right away.\Since it was so simple...\And then I found the children, buried under a fallen car.\Their lives weren't in danger,\Hayami Seigen\Director of the Security Bureau Metropolitan Police Dept.\but after considering Mrs. Yajima's state of mind, response:	I had them placed in a child-care facility.
context: I broke the code right away.\Since it was so simple...\And then I found the children, buried under a fallen car.\Their lives weren't in danger,\Hayami Seigen\Director of the Security Bureau Metropolitan Police Dept.\but after considering Mrs. Yajima's state of mind,\I had them placed in a child-care facility. response:	Let me ask you one thing...
context: Since it was so simple...\And then I found the children, buried under a fallen car.\Their lives weren't in danger,\Hayami Seigen\Director of the Security Bureau Metropolitan Police Dept.\but after considering Mrs. Yajima's state of mind,\I had them placed in a child-care facility.\Let me ask you one thing... response:	Why do you reveal the truth?
context: And then I found the children, buried under a fallen car.\Their lives weren't in danger,\Hayami Seigen\Director of the Security Bureau Metropolitan Police Dept.\but after considering Mrs. Yajima's state of mind,\I had them placed in a child-care facility.\Let me ask you one thing...\Why do you reveal the truth? response:	For the souls...
context: Their lives weren't in danger,\Hayami Seigen\Director of the Security Bureau Metropolitan Police Dept.\but after considering Mrs. Yajima's state of mind,\I had them placed in a child-care facility.\Let me ask you one thing...\Why do you reveal the truth?\For the souls... response:	Is there always one truth?
context: Hayami Seigen\Director of the Security Bureau Metropolitan Police Dept.\but after considering Mrs. Yajima's state of mind,\I had them placed in a child-care facility.\Let me ask you one thing...\Why do you reveal the truth?\For the souls...\Is there always one truth? response:	Yajima Kazuko
context: Director of the Security Bureau Metropolitan Police Dept.\but after considering Mrs. Yajima's state of mind,\I had them placed in a child-care facility.\Let me ask you one thing...\Why do you reveal the truth?\For the souls...\Is there always one truth?\Yajima Kazuko response:	Yajima Akio
context: but after considering Mrs. Yajima's state of mind,\I had them placed in a child-care facility.\Let me ask you one thing...\Why do you reveal the truth?\For the souls...\Is there always one truth?\Yajima Kazuko\Yajima Akio response:	Yajima's Daughter
context: I had them placed in a child-care facility.\Let me ask you one thing...\Why do you reveal the truth?\For the souls...\Is there always one truth?\Yajima Kazuko\Yajima Akio\Yajima's Daughter response:	Yajima's Son
context: Let me ask you one thing...\Why do you reveal the truth?\For the souls...\Is there always one truth?\Yajima Kazuko\Yajima Akio\Yajima's Daughter\Yajima's Son response:	What's wrong?
context: Why do you reveal the truth?\For the souls...\Is there always one truth?\Yajima Kazuko\Yajima Akio\Yajima's Daughter\Yajima's Son\What's wrong? response:	You exceeded my expectations...
context: For the souls...\Is there always one truth?\Yajima Kazuko\Yajima Akio\Yajima's Daughter\Yajima's Son\What's wrong?\You exceeded my expectations... response:	Are you the one who stamped this book with Kaishou's ownership mark
context: Is there always one truth?\Yajima Kazuko\Yajima Akio\Yajima's Daughter\Yajima's Son\What's wrong?\You exceeded my expectations...\Are you the one who stamped this book with Kaishou's ownership mark response:	before giving it to Mr. Yajima?
context: Yajima Kazuko\Yajima Akio\Yajima's Daughter\Yajima's Son\What's wrong?\You exceeded my expectations...\Are you the one who stamped this book with Kaishou's ownership mark\before giving it to Mr. Yajima? response:	There's no fooling the Defeated Detective...
context: Yajima Akio\Yajima's Daughter\Yajima's Son\What's wrong?\You exceeded my expectations...\Are you the one who stamped this book with Kaishou's ownership mark\before giving it to Mr. Yajima?\There's no fooling the Defeated Detective... response:	Or maybe I'd better call you the Great Detective.
context: Yajima's Daughter\Yajima's Son\What's wrong?\You exceeded my expectations...\Are you the one who stamped this book with Kaishou's ownership mark\before giving it to Mr. Yajima?\There's no fooling the Defeated Detective...\Or maybe I'd better call you the Great Detective. response:	Why did you do this?
context: Yajima's Son\What's wrong?\You exceeded my expectations...\Are you the one who stamped this book with Kaishou's ownership mark\before giving it to Mr. Yajima?\There's no fooling the Defeated Detective...\Or maybe I'd better call you the Great Detective.\Why did you do this? response:	I'm a novelist.
context: What's wrong?\You exceeded my expectations...\Are you the one who stamped this book with Kaishou's ownership mark\before giving it to Mr. Yajima?\There's no fooling the Defeated Detective...\Or maybe I'd better call you the Great Detective.\Why did you do this?\I'm a novelist. response:	A novelist?
context: You exceeded my expectations...\Are you the one who stamped this book with Kaishou's ownership mark\before giving it to Mr. Yajima?\There's no fooling the Defeated Detective...\Or maybe I'd better call you the Great Detective.\Why did you do this?\I'm a novelist.\A novelist? response:	I write novels.
context: Are you the one who stamped this book with Kaishou's ownership mark\before giving it to Mr. Yajima?\There's no fooling the Defeated Detective...\Or maybe I'd better call you the Great Detective.\Why did you do this?\I'm a novelist.\A novelist?\I write novels. response:	Calls Himself a Novelist
context: before giving it to Mr. Yajima?\There's no fooling the Defeated Detective...\Or maybe I'd better call you the Great Detective.\Why did you do this?\I'm a novelist.\A novelist?\I write novels.\Calls Himself a Novelist response:	Prisoner
context: There's no fooling the Defeated Detective...\Or maybe I'd better call you the Great Detective.\Why did you do this?\I'm a novelist.\A novelist?\I write novels.\Calls Himself a Novelist\Prisoner response:	Not with a pen, but in reality...
context: Or maybe I'd better call you the Great Detective.\Why did you do this?\I'm a novelist.\A novelist?\I write novels.\Calls Himself a Novelist\Prisoner\Not with a pen, but in reality... response:	Due to the Great Detective's deductions,
context: Why did you do this?\I'm a novelist.\A novelist?\I write novels.\Calls Himself a Novelist\Prisoner\Not with a pen, but in reality...\Due to the Great Detective's deductions, response:	all of the mysteries were to be revealed
context: I'm a novelist.\A novelist?\I write novels.\Calls Himself a Novelist\Prisoner\Not with a pen, but in reality...\Due to the Great Detective's deductions,\all of the mysteries were to be revealed response:	and Yajima was supposed to kill his own wife.
context: A novelist?\I write novels.\Calls Himself a Novelist\Prisoner\Not with a pen, but in reality...\Due to the Great Detective's deductions,\all of the mysteries were to be revealed\and Yajima was supposed to kill his own wife. response:	And what did you try to set that up for?
context: I write novels.\Calls Himself a Novelist\Prisoner\Not with a pen, but in reality...\Due to the Great Detective's deductions,\all of the mysteries were to be revealed\and Yajima was supposed to kill his own wife.\And what did you try to set that up for? response:	Because that's the role of the Great Detective.
context: Calls Himself a Novelist\Prisoner\Not with a pen, but in reality...\Due to the Great Detective's deductions,\all of the mysteries were to be revealed\and Yajima was supposed to kill his own wife.\And what did you try to set that up for?\Because that's the role of the Great Detective. response:	No matter how cruel the end result will be,
context: Prisoner\Not with a pen, but in reality...\Due to the Great Detective's deductions,\all of the mysteries were to be revealed\and Yajima was supposed to kill his own wife.\And what did you try to set that up for?\Because that's the role of the Great Detective.\No matter how cruel the end result will be, response:	after all of the victims have been murdered,
context: Not with a pen, but in reality...\Due to the Great Detective's deductions,\all of the mysteries were to be revealed\and Yajima was supposed to kill his own wife.\And what did you try to set that up for?\Because that's the role of the Great Detective.\No matter how cruel the end result will be,\after all of the victims have been murdered, response:	the Great Detective wraps everything up with his brilliant deduction.
context: Due to the Great Detective's deductions,\all of the mysteries were to be revealed\and Yajima was supposed to kill his own wife.\And what did you try to set that up for?\Because that's the role of the Great Detective.\No matter how cruel the end result will be,\after all of the victims have been murdered,\the Great Detective wraps everything up with his brilliant deduction. response:	No matter how tragic the reason,
context: all of the mysteries were to be revealed\and Yajima was supposed to kill his own wife.\And what did you try to set that up for?\Because that's the role of the Great Detective.\No matter how cruel the end result will be,\after all of the victims have been murdered,\the Great Detective wraps everything up with his brilliant deduction.\No matter how tragic the reason, response:	the Great Detective exposes it all to the light of day.
context: and Yajima was supposed to kill his own wife.\And what did you try to set that up for?\Because that's the role of the Great Detective.\No matter how cruel the end result will be,\after all of the victims have been murdered,\the Great Detective wraps everything up with his brilliant deduction.\No matter how tragic the reason,\the Great Detective exposes it all to the light of day. response:	You were chosen by me...
context: And what did you try to set that up for?\Because that's the role of the Great Detective.\No matter how cruel the end result will be,\after all of the victims have been murdered,\the Great Detective wraps everything up with his brilliant deduction.\No matter how tragic the reason,\the Great Detective exposes it all to the light of day.\You were chosen by me... response:	In the pale morning mist, a whispered prayer
context: Because that's the role of the Great Detective.\No matter how cruel the end result will be,\after all of the victims have been murdered,\the Great Detective wraps everything up with his brilliant deduction.\No matter how tragic the reason,\the Great Detective exposes it all to the light of day.\You were chosen by me...\In the pale morning mist, a whispered prayer response:	I'm gonna follow this twisted landscape with you
context: No matter how cruel the end result will be,\after all of the victims have been murdered,\the Great Detective wraps everything up with his brilliant deduction.\No matter how tragic the reason,\the Great Detective exposes it all to the light of day.\You were chosen by me...\In the pale morning mist, a whispered prayer\I'm gonna follow this twisted landscape with you response:	Looking for the truth, a'lie' will do is it?
context: after all of the victims have been murdered,\the Great Detective wraps everything up with his brilliant deduction.\No matter how tragic the reason,\the Great Detective exposes it all to the light of day.\You were chosen by me...\In the pale morning mist, a whispered prayer\I'm gonna follow this twisted landscape with you\Looking for the truth, a'lie' will do is it? response:	Tracing it as if we can see through
context: the Great Detective wraps everything up with his brilliant deduction.\No matter how tragic the reason,\the Great Detective exposes it all to the light of day.\You were chosen by me...\In the pale morning mist, a whispered prayer\I'm gonna follow this twisted landscape with you\Looking for the truth, a'lie' will do is it?\Tracing it as if we can see through response:	Looking for, beyond words
context: No matter how tragic the reason,\the Great Detective exposes it all to the light of day.\You were chosen by me...\In the pale morning mist, a whispered prayer\I'm gonna follow this twisted landscape with you\Looking for the truth, a'lie' will do is it?\Tracing it as if we can see through\Looking for, beyond words response:	Like a falling feather
context: the Great Detective exposes it all to the light of day.\You were chosen by me...\In the pale morning mist, a whispered prayer\I'm gonna follow this twisted landscape with you\Looking for the truth, a'lie' will do is it?\Tracing it as if we can see through\Looking for, beyond words\Like a falling feather response:	Looking for, find it
context: You were chosen by me...\In the pale morning mist, a whispered prayer\I'm gonna follow this twisted landscape with you\Looking for the truth, a'lie' will do is it?\Tracing it as if we can see through\Looking for, beyond words\Like a falling feather\Looking for, find it response:	So we can cuddle close together here
context: In the pale morning mist, a whispered prayer\I'm gonna follow this twisted landscape with you\Looking for the truth, a'lie' will do is it?\Tracing it as if we can see through\Looking for, beyond words\Like a falling feather\Looking for, find it\So we can cuddle close together here response:	Looking for, unravel it
context: I'm gonna follow this twisted landscape with you\Looking for the truth, a'lie' will do is it?\Tracing it as if we can see through\Looking for, beyond words\Like a falling feather\Looking for, find it\So we can cuddle close together here\Looking for, unravel it response:	Like a tattered cloud
context: Looking for the truth, a'lie' will do is it?\Tracing it as if we can see through\Looking for, beyond words\Like a falling feather\Looking for, find it\So we can cuddle close together here\Looking for, unravel it\Like a tattered cloud response:	Looking for, find it
context: Tracing it as if we can see through\Looking for, beyond words\Like a falling feather\Looking for, find it\So we can cuddle close together here\Looking for, unravel it\Like a tattered cloud\Looking for, find it response:	So we can cuddle close together here
context: Looking for, beyond words\Like a falling feather\Looking for, find it\So we can cuddle close together here\Looking for, unravel it\Like a tattered cloud\Looking for, find it\So we can cuddle close together here response:	The next episode is inspired from...
context: Like a falling feather\Looking for, find it\So we can cuddle close together here\Looking for, unravel it\Like a tattered cloud\Looking for, find it\So we can cuddle close together here\The next episode is inspired from... response:	Not Meiji-era Ango Detective Stories or even a mystery story at all!
context: Looking for, find it\So we can cuddle close together here\Looking for, unravel it\Like a tattered cloud\Looking for, find it\So we can cuddle close together here\The next episode is inspired from...\Not Meiji-era Ango Detective Stories or even a mystery story at all! response:	The Retard...?
context: So we can cuddle close together here\Looking for, unravel it\Like a tattered cloud\Looking for, find it\So we can cuddle close together here\The next episode is inspired from...\Not Meiji-era Ango Detective Stories or even a mystery story at all!\The Retard...? response:	Oh. But I figured we were gonna do this one.
context: Looking for, unravel it\Like a tattered cloud\Looking for, find it\So we can cuddle close together here\The next episode is inspired from...\Not Meiji-era Ango Detective Stories or even a mystery story at all!\The Retard...?\Oh. But I figured we were gonna do this one. response:	We'd better take this opportunity to do it now,
context: Like a tattered cloud\Looking for, find it\So we can cuddle close together here\The next episode is inspired from...\Not Meiji-era Ango Detective Stories or even a mystery story at all!\The Retard...?\Oh. But I figured we were gonna do this one.\We'd better take this opportunity to do it now, response:	since it's not a word you can really say on TV these days.
context: Looking for, find it\So we can cuddle close together here\The next episode is inspired from...\Not Meiji-era Ango Detective Stories or even a mystery story at all!\The Retard...?\Oh. But I figured we were gonna do this one.\We'd better take this opportunity to do it now,\since it's not a word you can really say on TV these days. response:	Retard, retard!
context: So we can cuddle close together here\The next episode is inspired from...\Not Meiji-era Ango Detective Stories or even a mystery story at all!\The Retard...?\Oh. But I figured we were gonna do this one.\We'd better take this opportunity to do it now,\since it's not a word you can really say on TV these days.\Retard, retard! response:	Oh, don't dub in like idiot.
context: The next episode is inspired from...\Not Meiji-era Ango Detective Stories or even a mystery story at all!\The Retard...?\Oh. But I figured we were gonna do this one.\We'd better take this opportunity to do it now,\since it's not a word you can really say on TV these days.\Retard, retard!\Oh, don't dub in like idiot. response:	So anyway, it's not a mysterioso thing, but a war story.
context: Not Meiji-era Ango Detective Stories or even a mystery story at all!\The Retard...?\Oh. But I figured we were gonna do this one.\We'd better take this opportunity to do it now,\since it's not a word you can really say on TV these days.\Retard, retard!\Oh, don't dub in like idiot.\So anyway, it's not a mysterioso thing, but a war story. response:	How is this gonna be done?
context: The Retard...?\Oh. But I figured we were gonna do this one.\We'd better take this opportunity to do it now,\since it's not a word you can really say on TV these days.\Retard, retard!\Oh, don't dub in like idiot.\So anyway, it's not a mysterioso thing, but a war story.\How is this gonna be done? response:	Next time on UN-GO: Daydream.
context: Oh. But I figured we were gonna do this one.\We'd better take this opportunity to do it now,\since it's not a word you can really say on TV these days.\Retard, retard!\Oh, don't dub in like idiot.\So anyway, it's not a mysterioso thing, but a war story.\How is this gonna be done?\Next time on UN-GO: Daydream. response:	Episode 7
context: We'd better take this opportunity to do it now,\since it's not a word you can really say on TV these days.\Retard, retard!\Oh, don't dub in like idiot.\So anyway, it's not a mysterioso thing, but a war story.\How is this gonna be done?\Next time on UN-GO: Daydream.\Episode 7 response:	Daydream
context: since it's not a word you can really say on TV these days.\Retard, retard!\Oh, don't dub in like idiot.\So anyway, it's not a mysterioso thing, but a war story.\How is this gonna be done?\Next time on UN-GO: Daydream.\Episode 7\Daydream response:	Inspired by Ango Sakaguchi's Meijikaika Ango Torimonochou (Meiji-era Detective Stories) Foolish Apparition and The Retard
context: Retard, retard!\Oh, don't dub in like idiot.\So anyway, it's not a mysterioso thing, but a war story.\How is this gonna be done?\Next time on UN-GO: Daydream.\Episode 7\Daydream\Inspired by Ango Sakaguchi's Meijikaika Ango Torimonochou (Meiji-era Detective Stories) Foolish Apparition and The Retard response:	Huh?! I'm not in the next episode?!
context: Oh, don't dub in like idiot.\So anyway, it's not a mysterioso thing, but a war story.\How is this gonna be done?\Next time on UN-GO: Daydream.\Episode 7\Daydream\Inspired by Ango Sakaguchi's Meijikaika Ango Torimonochou (Meiji-era Detective Stories) Foolish Apparition and The Retard\Huh?! I'm not in the next episode?! response:	Hey! What's the deal with that?!
context: So anyway, it's not a mysterioso thing, but a war story.\How is this gonna be done?\Next time on UN-GO: Daydream.\Episode 7\Daydream\Inspired by Ango Sakaguchi's Meijikaika Ango Torimonochou (Meiji-era Detective Stories) Foolish Apparition and The Retard\Huh?! I'm not in the next episode?!\Hey! What's the deal with that?! response:	Hey! I wanna talk to someone in charge!
