context: It wasn't supposed to be like this, head in my hands response:	Struggling to escape from this saturated world
context: Refute him?\To what he said about people being able to give up their lives for other people.\I didn't believe in stuff like that.\People live with things they don't talk about hidden in their heart.\I thought my job was to bring those things to light...\You really are the Defeated Detective, Yuuki Shinjurou.\I thought maybe it would be you\who could destroy the wall we all sense, but cannot see... response:	Well, don't count on me!
context: To what he said about people being able to give up their lives for other people.\I didn't believe in stuff like that.\People live with things they don't talk about hidden in their heart.\I thought my job was to bring those things to light...\You really are the Defeated Detective, Yuuki Shinjurou.\I thought maybe it would be you\who could destroy the wall we all sense, but cannot see...\Well, don't count on me! response:	I know myself!
context: I didn't believe in stuff like that.\People live with things they don't talk about hidden in their heart.\I thought my job was to bring those things to light...\You really are the Defeated Detective, Yuuki Shinjurou.\I thought maybe it would be you\who could destroy the wall we all sense, but cannot see...\Well, don't count on me!\I know myself! response:	I'm a fool, and powerless, and... I can't do anything for anyone!
context: People live with things they don't talk about hidden in their heart.\I thought my job was to bring those things to light...\You really are the Defeated Detective, Yuuki Shinjurou.\I thought maybe it would be you\who could destroy the wall we all sense, but cannot see...\Well, don't count on me!\I know myself!\I'm a fool, and powerless, and... I can't do anything for anyone! response:	Shinjurou, what's wrong?
context: I thought my job was to bring those things to light...\You really are the Defeated Detective, Yuuki Shinjurou.\I thought maybe it would be you\who could destroy the wall we all sense, but cannot see...\Well, don't count on me!\I know myself!\I'm a fool, and powerless, and... I can't do anything for anyone!\Shinjurou, what's wrong? response:	You're not gonna quit being a detective, are you?
context: You really are the Defeated Detective, Yuuki Shinjurou.\I thought maybe it would be you\who could destroy the wall we all sense, but cannot see...\Well, don't count on me!\I know myself!\I'm a fool, and powerless, and... I can't do anything for anyone!\Shinjurou, what's wrong?\You're not gonna quit being a detective, are you? response:	After all, you're gonna let me eat lots of souls, right?!
context: I thought maybe it would be you\who could destroy the wall we all sense, but cannot see...\Well, don't count on me!\I know myself!\I'm a fool, and powerless, and... I can't do anything for anyone!\Shinjurou, what's wrong?\You're not gonna quit being a detective, are you?\After all, you're gonna let me eat lots of souls, right?! response:	Shinjurou...
context: who could destroy the wall we all sense, but cannot see...\Well, don't count on me!\I know myself!\I'm a fool, and powerless, and... I can't do anything for anyone!\Shinjurou, what's wrong?\You're not gonna quit being a detective, are you?\After all, you're gonna let me eat lots of souls, right?!\Shinjurou... response:	It's odd, isn't it?
context: Well, don't count on me!\I know myself!\I'm a fool, and powerless, and... I can't do anything for anyone!\Shinjurou, what's wrong?\You're not gonna quit being a detective, are you?\After all, you're gonna let me eat lots of souls, right?!\Shinjurou...\It's odd, isn't it? response:	Humans really are peculiar.
context: I know myself!\I'm a fool, and powerless, and... I can't do anything for anyone!\Shinjurou, what's wrong?\You're not gonna quit being a detective, are you?\After all, you're gonna let me eat lots of souls, right?!\Shinjurou...\It's odd, isn't it?\Humans really are peculiar. response:	Meaning that even with all the data in the world, you don't know?
context: I'm a fool, and powerless, and... I can't do anything for anyone!\Shinjurou, what's wrong?\You're not gonna quit being a detective, are you?\After all, you're gonna let me eat lots of souls, right?!\Shinjurou...\It's odd, isn't it?\Humans really are peculiar.\Meaning that even with all the data in the world, you don't know? response:	You thought that Shimada's heroic legend was a made up fairy tale.
context: Shinjurou, what's wrong?\You're not gonna quit being a detective, are you?\After all, you're gonna let me eat lots of souls, right?!\Shinjurou...\It's odd, isn't it?\Humans really are peculiar.\Meaning that even with all the data in the world, you don't know?\You thought that Shimada's heroic legend was a made up fairy tale. response:	But it was the truth.
context: You're not gonna quit being a detective, are you?\After all, you're gonna let me eat lots of souls, right?!\Shinjurou...\It's odd, isn't it?\Humans really are peculiar.\Meaning that even with all the data in the world, you don't know?\You thought that Shimada's heroic legend was a made up fairy tale.\But it was the truth. response:	The essence is unchanged.
context: After all, you're gonna let me eat lots of souls, right?!\Shinjurou...\It's odd, isn't it?\Humans really are peculiar.\Meaning that even with all the data in the world, you don't know?\You thought that Shimada's heroic legend was a made up fairy tale.\But it was the truth.\The essence is unchanged. response:	It's just something beautiful that's been sullied.
context: Shinjurou...\It's odd, isn't it?\Humans really are peculiar.\Meaning that even with all the data in the world, you don't know?\You thought that Shimada's heroic legend was a made up fairy tale.\But it was the truth.\The essence is unchanged.\It's just something beautiful that's been sullied. response:	Why are you with Inga?
context: It's odd, isn't it?\Humans really are peculiar.\Meaning that even with all the data in the world, you don't know?\You thought that Shimada's heroic legend was a made up fairy tale.\But it was the truth.\The essence is unchanged.\It's just something beautiful that's been sullied.\Why are you with Inga? response:	So he can feed me souls!
context: Humans really are peculiar.\Meaning that even with all the data in the world, you don't know?\You thought that Shimada's heroic legend was a made up fairy tale.\But it was the truth.\The essence is unchanged.\It's just something beautiful that's been sullied.\Why are you with Inga?\So he can feed me souls! response:	Inga!
context: Meaning that even with all the data in the world, you don't know?\You thought that Shimada's heroic legend was a made up fairy tale.\But it was the truth.\The essence is unchanged.\It's just something beautiful that's been sullied.\Why are you with Inga?\So he can feed me souls!\Inga! response:	Without having to kill anyone!
context: You thought that Shimada's heroic legend was a made up fairy tale.\But it was the truth.\The essence is unchanged.\It's just something beautiful that's been sullied.\Why are you with Inga?\So he can feed me souls!\Inga!\Without having to kill anyone! response:	I heard about how you and Inga met.
context: But it was the truth.\The essence is unchanged.\It's just something beautiful that's been sullied.\Why are you with Inga?\So he can feed me souls!\Inga!\Without having to kill anyone!\I heard about how you and Inga met. response:	I'm me!
context: The essence is unchanged.\It's just something beautiful that's been sullied.\Why are you with Inga?\So he can feed me souls!\Inga!\Without having to kill anyone!\I heard about how you and Inga met.\I'm me! response:	It would seem that in exchange for Inga not murdering anyone,
context: It's just something beautiful that's been sullied.\Why are you with Inga?\So he can feed me souls!\Inga!\Without having to kill anyone!\I heard about how you and Inga met.\I'm me!\It would seem that in exchange for Inga not murdering anyone, response:	you give him souls; people's truths.
context: Why are you with Inga?\So he can feed me souls!\Inga!\Without having to kill anyone!\I heard about how you and Inga met.\I'm me!\It would seem that in exchange for Inga not murdering anyone,\you give him souls; people's truths. response:	But that obviously means having him haunt you.
context: So he can feed me souls!\Inga!\Without having to kill anyone!\I heard about how you and Inga met.\I'm me!\It would seem that in exchange for Inga not murdering anyone,\you give him souls; people's truths.\But that obviously means having him haunt you. response:	So what?!
context: Inga!\Without having to kill anyone!\I heard about how you and Inga met.\I'm me!\It would seem that in exchange for Inga not murdering anyone,\you give him souls; people's truths.\But that obviously means having him haunt you.\So what?! response:	Isn't that giving up your own life for the sake of other people?
context: Without having to kill anyone!\I heard about how you and Inga met.\I'm me!\It would seem that in exchange for Inga not murdering anyone,\you give him souls; people's truths.\But that obviously means having him haunt you.\So what?!\Isn't that giving up your own life for the sake of other people? response:	I'm not that noble...
context: I heard about how you and Inga met.\I'm me!\It would seem that in exchange for Inga not murdering anyone,\you give him souls; people's truths.\But that obviously means having him haunt you.\So what?!\Isn't that giving up your own life for the sake of other people?\I'm not that noble... response:	In my mind, it's just about the same thing.
context: I'm me!\It would seem that in exchange for Inga not murdering anyone,\you give him souls; people's truths.\But that obviously means having him haunt you.\So what?!\Isn't that giving up your own life for the sake of other people?\I'm not that noble...\In my mind, it's just about the same thing. response:	Shall I give you the percentage?
context: It would seem that in exchange for Inga not murdering anyone,\you give him souls; people's truths.\But that obviously means having him haunt you.\So what?!\Isn't that giving up your own life for the sake of other people?\I'm not that noble...\In my mind, it's just about the same thing.\Shall I give you the percentage? response:	The real culprit?
context: you give him souls; people's truths.\But that obviously means having him haunt you.\So what?!\Isn't that giving up your own life for the sake of other people?\I'm not that noble...\In my mind, it's just about the same thing.\Shall I give you the percentage?\The real culprit? response:	Those two didn't kill each other?
context: But that obviously means having him haunt you.\So what?!\Isn't that giving up your own life for the sake of other people?\I'm not that noble...\In my mind, it's just about the same thing.\Shall I give you the percentage?\The real culprit?\Those two didn't kill each other? response:	It was actually quite simple.
context: So what?!\Isn't that giving up your own life for the sake of other people?\I'm not that noble...\In my mind, it's just about the same thing.\Shall I give you the percentage?\The real culprit?\Those two didn't kill each other?\It was actually quite simple. response:	As long as I wasn't looking at the illusion...
context: Isn't that giving up your own life for the sake of other people?\I'm not that noble...\In my mind, it's just about the same thing.\Shall I give you the percentage?\The real culprit?\Those two didn't kill each other?\It was actually quite simple.\As long as I wasn't looking at the illusion... response:	The real murderer's illusion is the idea
context: I'm not that noble...\In my mind, it's just about the same thing.\Shall I give you the percentage?\The real culprit?\Those two didn't kill each other?\It was actually quite simple.\As long as I wasn't looking at the illusion...\The real murderer's illusion is the idea response:	that those two snuck in so they could steal the gold bricks.
context: In my mind, it's just about the same thing.\Shall I give you the percentage?\The real culprit?\Those two didn't kill each other?\It was actually quite simple.\As long as I wasn't looking at the illusion...\The real murderer's illusion is the idea\that those two snuck in so they could steal the gold bricks. response:	That's true.
context: Shall I give you the percentage?\The real culprit?\Those two didn't kill each other?\It was actually quite simple.\As long as I wasn't looking at the illusion...\The real murderer's illusion is the idea\that those two snuck in so they could steal the gold bricks.\That's true. response:	Before the statue was transported, before they got inside of it,
context: The real culprit?\Those two didn't kill each other?\It was actually quite simple.\As long as I wasn't looking at the illusion...\The real murderer's illusion is the idea\that those two snuck in so they could steal the gold bricks.\That's true.\Before the statue was transported, before they got inside of it, response:	they were already murdered.
context: Those two didn't kill each other?\It was actually quite simple.\As long as I wasn't looking at the illusion...\The real murderer's illusion is the idea\that those two snuck in so they could steal the gold bricks.\That's true.\Before the statue was transported, before they got inside of it,\they were already murdered. response:	You're the only one...
context: It was actually quite simple.\As long as I wasn't looking at the illusion...\The real murderer's illusion is the idea\that those two snuck in so they could steal the gold bricks.\That's true.\Before the statue was transported, before they got inside of it,\they were already murdered.\You're the only one... response:	Why would I do something so heinous?!
context: As long as I wasn't looking at the illusion...\The real murderer's illusion is the idea\that those two snuck in so they could steal the gold bricks.\That's true.\Before the statue was transported, before they got inside of it,\they were already murdered.\You're the only one...\Why would I do something so heinous?! response:	Y-Yes, exactly!
context: The real murderer's illusion is the idea\that those two snuck in so they could steal the gold bricks.\That's true.\Before the statue was transported, before they got inside of it,\they were already murdered.\You're the only one...\Why would I do something so heinous?!\Y-Yes, exactly! response:	She has no motive!
context: that those two snuck in so they could steal the gold bricks.\That's true.\Before the statue was transported, before they got inside of it,\they were already murdered.\You're the only one...\Why would I do something so heinous?!\Y-Yes, exactly!\She has no motive! response:	As I said, it's simple.
context: That's true.\Before the statue was transported, before they got inside of it,\they were already murdered.\You're the only one...\Why would I do something so heinous?!\Y-Yes, exactly!\She has no motive!\As I said, it's simple. response:	Her purpose was the gold bricks.
context: Before the statue was transported, before they got inside of it,\they were already murdered.\You're the only one...\Why would I do something so heinous?!\Y-Yes, exactly!\She has no motive!\As I said, it's simple.\Her purpose was the gold bricks. response:	Oh, give me a break!
context: they were already murdered.\You're the only one...\Why would I do something so heinous?!\Y-Yes, exactly!\She has no motive!\As I said, it's simple.\Her purpose was the gold bricks.\Oh, give me a break! response:	During yesterday's party, you were the only one in the building.
context: You're the only one...\Why would I do something so heinous?!\Y-Yes, exactly!\She has no motive!\As I said, it's simple.\Her purpose was the gold bricks.\Oh, give me a break!\During yesterday's party, you were the only one in the building. response:	I was tired!
context: Why would I do something so heinous?!\Y-Yes, exactly!\She has no motive!\As I said, it's simple.\Her purpose was the gold bricks.\Oh, give me a break!\During yesterday's party, you were the only one in the building.\I was tired! response:	Even with all the ruckus outside, you didn't leave the building.
context: Y-Yes, exactly!\She has no motive!\As I said, it's simple.\Her purpose was the gold bricks.\Oh, give me a break!\During yesterday's party, you were the only one in the building.\I was tired!\Even with all the ruckus outside, you didn't leave the building. response:	Even though bodies fell out of the statue that you created?
context: She has no motive!\As I said, it's simple.\Her purpose was the gold bricks.\Oh, give me a break!\During yesterday's party, you were the only one in the building.\I was tired!\Even with all the ruckus outside, you didn't leave the building.\Even though bodies fell out of the statue that you created? response:	I didn't want to... be wrongly suspected!
context: As I said, it's simple.\Her purpose was the gold bricks.\Oh, give me a break!\During yesterday's party, you were the only one in the building.\I was tired!\Even with all the ruckus outside, you didn't leave the building.\Even though bodies fell out of the statue that you created?\I didn't want to... be wrongly suspected! response:	From where you were lying, you could clearly see Shimada Hakurou's back.
context: Her purpose was the gold bricks.\Oh, give me a break!\During yesterday's party, you were the only one in the building.\I was tired!\Even with all the ruckus outside, you didn't leave the building.\Even though bodies fell out of the statue that you created?\I didn't want to... be wrongly suspected!\From where you were lying, you could clearly see Shimada Hakurou's back. response:	My back?
context: Oh, give me a break!\During yesterday's party, you were the only one in the building.\I was tired!\Even with all the ruckus outside, you didn't leave the building.\Even though bodies fell out of the statue that you created?\I didn't want to... be wrongly suspected!\From where you were lying, you could clearly see Shimada Hakurou's back.\My back? response:	Corpses from a statue.
context: During yesterday's party, you were the only one in the building.\I was tired!\Even with all the ruckus outside, you didn't leave the building.\Even though bodies fell out of the statue that you created?\I didn't want to... be wrongly suspected!\From where you were lying, you could clearly see Shimada Hakurou's back.\My back?\Corpses from a statue. response:	A person with good sense would suspect robbery.
context: I was tired!\Even with all the ruckus outside, you didn't leave the building.\Even though bodies fell out of the statue that you created?\I didn't want to... be wrongly suspected!\From where you were lying, you could clearly see Shimada Hakurou's back.\My back?\Corpses from a statue.\A person with good sense would suspect robbery. response:	And so, it's only natural that you would look
context: Even with all the ruckus outside, you didn't leave the building.\Even though bodies fell out of the statue that you created?\I didn't want to... be wrongly suspected!\From where you were lying, you could clearly see Shimada Hakurou's back.\My back?\Corpses from a statue.\A person with good sense would suspect robbery.\And so, it's only natural that you would look response:	straight at the place where something precious was hidden, right?
context: Even though bodies fell out of the statue that you created?\I didn't want to... be wrongly suspected!\From where you were lying, you could clearly see Shimada Hakurou's back.\My back?\Corpses from a statue.\A person with good sense would suspect robbery.\And so, it's only natural that you would look\straight at the place where something precious was hidden, right? response:	You kept an eye on Mr. Shimada to see which way he would face.
context: I didn't want to... be wrongly suspected!\From where you were lying, you could clearly see Shimada Hakurou's back.\My back?\Corpses from a statue.\A person with good sense would suspect robbery.\And so, it's only natural that you would look\straight at the place where something precious was hidden, right?\You kept an eye on Mr. Shimada to see which way he would face. response:	But he didn't move at all.
context: From where you were lying, you could clearly see Shimada Hakurou's back.\My back?\Corpses from a statue.\A person with good sense would suspect robbery.\And so, it's only natural that you would look\straight at the place where something precious was hidden, right?\You kept an eye on Mr. Shimada to see which way he would face.\But he didn't move at all. response:	Youko...
context: My back?\Corpses from a statue.\A person with good sense would suspect robbery.\And so, it's only natural that you would look\straight at the place where something precious was hidden, right?\You kept an eye on Mr. Shimada to see which way he would face.\But he didn't move at all.\Youko... response:	You knew that the gold bricks hadn't been stolen yet...
context: Corpses from a statue.\A person with good sense would suspect robbery.\And so, it's only natural that you would look\straight at the place where something precious was hidden, right?\You kept an eye on Mr. Shimada to see which way he would face.\But he didn't move at all.\Youko...\You knew that the gold bricks hadn't been stolen yet... response:	I don't want any gold bricks!
context: A person with good sense would suspect robbery.\And so, it's only natural that you would look\straight at the place where something precious was hidden, right?\You kept an eye on Mr. Shimada to see which way he would face.\But he didn't move at all.\Youko...\You knew that the gold bricks hadn't been stolen yet...\I don't want any gold bricks! response:	I don't think that the three who died are any kind of heroes!
context: And so, it's only natural that you would look\straight at the place where something precious was hidden, right?\You kept an eye on Mr. Shimada to see which way he would face.\But he didn't move at all.\Youko...\You knew that the gold bricks hadn't been stolen yet...\I don't want any gold bricks!\I don't think that the three who died are any kind of heroes! response:	They were crying and screamed that they didn't want to die!
context: straight at the place where something precious was hidden, right?\You kept an eye on Mr. Shimada to see which way he would face.\But he didn't move at all.\Youko...\You knew that the gold bricks hadn't been stolen yet...\I don't want any gold bricks!\I don't think that the three who died are any kind of heroes!\They were crying and screamed that they didn't want to die! response:	They were just ordinary kids!
context: You kept an eye on Mr. Shimada to see which way he would face.\But he didn't move at all.\Youko...\You knew that the gold bricks hadn't been stolen yet...\I don't want any gold bricks!\I don't think that the three who died are any kind of heroes!\They were crying and screamed that they didn't want to die!\They were just ordinary kids! response:	That's why I helped with your plan!
context: But he didn't move at all.\Youko...\You knew that the gold bricks hadn't been stolen yet...\I don't want any gold bricks!\I don't think that the three who died are any kind of heroes!\They were crying and screamed that they didn't want to die!\They were just ordinary kids!\That's why I helped with your plan! response:	That's the only reason!
context: Youko...\You knew that the gold bricks hadn't been stolen yet...\I don't want any gold bricks!\I don't think that the three who died are any kind of heroes!\They were crying and screamed that they didn't want to die!\They were just ordinary kids!\That's why I helped with your plan!\That's the only reason! response:	I thought so, too.
context: You knew that the gold bricks hadn't been stolen yet...\I don't want any gold bricks!\I don't think that the three who died are any kind of heroes!\They were crying and screamed that they didn't want to die!\They were just ordinary kids!\That's why I helped with your plan!\That's the only reason!\I thought so, too. response:	That wasn't in the design.
context: I don't want any gold bricks!\I don't think that the three who died are any kind of heroes!\They were crying and screamed that they didn't want to die!\They were just ordinary kids!\That's why I helped with your plan!\That's the only reason!\I thought so, too.\That wasn't in the design. response:	I thought it was a message from the artist.
context: I don't think that the three who died are any kind of heroes!\They were crying and screamed that they didn't want to die!\They were just ordinary kids!\That's why I helped with your plan!\That's the only reason!\I thought so, too.\That wasn't in the design.\I thought it was a message from the artist. response:	But...
context: They were crying and screamed that they didn't want to die!\They were just ordinary kids!\That's why I helped with your plan!\That's the only reason!\I thought so, too.\That wasn't in the design.\I thought it was a message from the artist.\But... response:	It's human blood.
context: They were just ordinary kids!\That's why I helped with your plan!\That's the only reason!\I thought so, too.\That wasn't in the design.\I thought it was a message from the artist.\But...\It's human blood. response:	If the police check it out,
context: That's why I helped with your plan!\That's the only reason!\I thought so, too.\That wasn't in the design.\I thought it was a message from the artist.\But...\It's human blood.\If the police check it out, response:	I'm sure they'll find it belongs to one of the victims.
context: That's the only reason!\I thought so, too.\That wasn't in the design.\I thought it was a message from the artist.\But...\It's human blood.\If the police check it out,\I'm sure they'll find it belongs to one of the victims. response:	If they'd murdered each other inside the statue,
context: I thought so, too.\That wasn't in the design.\I thought it was a message from the artist.\But...\It's human blood.\If the police check it out,\I'm sure they'll find it belongs to one of the victims.\If they'd murdered each other inside the statue, response:	there's no way there would be a splash of blood on the outside.
context: That wasn't in the design.\I thought it was a message from the artist.\But...\It's human blood.\If the police check it out,\I'm sure they'll find it belongs to one of the victims.\If they'd murdered each other inside the statue,\there's no way there would be a splash of blood on the outside. response:	They were murdered outside of the statue, before it was transported.
context: I thought it was a message from the artist.\But...\It's human blood.\If the police check it out,\I'm sure they'll find it belongs to one of the victims.\If they'd murdered each other inside the statue,\there's no way there would be a splash of blood on the outside.\They were murdered outside of the statue, before it was transported. response:	The interior of the statue heats up in the daytime.
context: But...\It's human blood.\If the police check it out,\I'm sure they'll find it belongs to one of the victims.\If they'd murdered each other inside the statue,\there's no way there would be a splash of blood on the outside.\They were murdered outside of the statue, before it was transported.\The interior of the statue heats up in the daytime. response:	And so, figuring out the exact time of death would be impossible.
context: It's human blood.\If the police check it out,\I'm sure they'll find it belongs to one of the victims.\If they'd murdered each other inside the statue,\there's no way there would be a splash of blood on the outside.\They were murdered outside of the statue, before it was transported.\The interior of the statue heats up in the daytime.\And so, figuring out the exact time of death would be impossible. response:	The tear that I saw was also an illusion.
context: If the police check it out,\I'm sure they'll find it belongs to one of the victims.\If they'd murdered each other inside the statue,\there's no way there would be a splash of blood on the outside.\They were murdered outside of the statue, before it was transported.\The interior of the statue heats up in the daytime.\And so, figuring out the exact time of death would be impossible.\The tear that I saw was also an illusion. response:	What should we do?
context: I'm sure they'll find it belongs to one of the victims.\If they'd murdered each other inside the statue,\there's no way there would be a splash of blood on the outside.\They were murdered outside of the statue, before it was transported.\The interior of the statue heats up in the daytime.\And so, figuring out the exact time of death would be impossible.\The tear that I saw was also an illusion.\What should we do? response:	I'll leave it to you.
context: If they'd murdered each other inside the statue,\there's no way there would be a splash of blood on the outside.\They were murdered outside of the statue, before it was transported.\The interior of the statue heats up in the daytime.\And so, figuring out the exact time of death would be impossible.\The tear that I saw was also an illusion.\What should we do?\I'll leave it to you. response:	But I can't afford to let Mr. Shimada come off unscathed now.
context: there's no way there would be a splash of blood on the outside.\They were murdered outside of the statue, before it was transported.\The interior of the statue heats up in the daytime.\And so, figuring out the exact time of death would be impossible.\The tear that I saw was also an illusion.\What should we do?\I'll leave it to you.\But I can't afford to let Mr. Shimada come off unscathed now. response:	To be fooled by a beautiful woman... Some detective he is!
context: They were murdered outside of the statue, before it was transported.\The interior of the statue heats up in the daytime.\And so, figuring out the exact time of death would be impossible.\The tear that I saw was also an illusion.\What should we do?\I'll leave it to you.\But I can't afford to let Mr. Shimada come off unscathed now.\To be fooled by a beautiful woman... Some detective he is! response:	I suppose I owe you my thanks.
context: The interior of the statue heats up in the daytime.\And so, figuring out the exact time of death would be impossible.\The tear that I saw was also an illusion.\What should we do?\I'll leave it to you.\But I can't afford to let Mr. Shimada come off unscathed now.\To be fooled by a beautiful woman... Some detective he is!\I suppose I owe you my thanks. response:	I just came here to sully something that was beautiful.
context: And so, figuring out the exact time of death would be impossible.\The tear that I saw was also an illusion.\What should we do?\I'll leave it to you.\But I can't afford to let Mr. Shimada come off unscathed now.\To be fooled by a beautiful woman... Some detective he is!\I suppose I owe you my thanks.\I just came here to sully something that was beautiful. response:	Are you saying that woman is beautiful?
context: The tear that I saw was also an illusion.\What should we do?\I'll leave it to you.\But I can't afford to let Mr. Shimada come off unscathed now.\To be fooled by a beautiful woman... Some detective he is!\I suppose I owe you my thanks.\I just came here to sully something that was beautiful.\Are you saying that woman is beautiful? response:	Or that you still doubt the beauty of those young men giving up their lives?
context: What should we do?\I'll leave it to you.\But I can't afford to let Mr. Shimada come off unscathed now.\To be fooled by a beautiful woman... Some detective he is!\I suppose I owe you my thanks.\I just came here to sully something that was beautiful.\Are you saying that woman is beautiful?\Or that you still doubt the beauty of those young men giving up their lives? response:	Certainly, they died.
context: I'll leave it to you.\But I can't afford to let Mr. Shimada come off unscathed now.\To be fooled by a beautiful woman... Some detective he is!\I suppose I owe you my thanks.\I just came here to sully something that was beautiful.\Are you saying that woman is beautiful?\Or that you still doubt the beauty of those young men giving up their lives?\Certainly, they died. response:	But I'm alive. And so are you.
context: But I can't afford to let Mr. Shimada come off unscathed now.\To be fooled by a beautiful woman... Some detective he is!\I suppose I owe you my thanks.\I just came here to sully something that was beautiful.\Are you saying that woman is beautiful?\Or that you still doubt the beauty of those young men giving up their lives?\Certainly, they died.\But I'm alive. And so are you. response:	What are you trying to say?
context: To be fooled by a beautiful woman... Some detective he is!\I suppose I owe you my thanks.\I just came here to sully something that was beautiful.\Are you saying that woman is beautiful?\Or that you still doubt the beauty of those young men giving up their lives?\Certainly, they died.\But I'm alive. And so are you.\What are you trying to say? response:	People have given up their lives for others.
context: I suppose I owe you my thanks.\I just came here to sully something that was beautiful.\Are you saying that woman is beautiful?\Or that you still doubt the beauty of those young men giving up their lives?\Certainly, they died.\But I'm alive. And so are you.\What are you trying to say?\People have given up their lives for others. response:	But that doesn't say a damn thing about either one of us.
context: I just came here to sully something that was beautiful.\Are you saying that woman is beautiful?\Or that you still doubt the beauty of those young men giving up their lives?\Certainly, they died.\But I'm alive. And so are you.\What are you trying to say?\People have given up their lives for others.\But that doesn't say a damn thing about either one of us. response:	The only ones who are admirable... who are beautiful...
context: Are you saying that woman is beautiful?\Or that you still doubt the beauty of those young men giving up their lives?\Certainly, they died.\But I'm alive. And so are you.\What are you trying to say?\People have given up their lives for others.\But that doesn't say a damn thing about either one of us.\The only ones who are admirable... who are beautiful... response:	The rest of us are petty, and stupid, and vulgar...
context: Or that you still doubt the beauty of those young men giving up their lives?\Certainly, they died.\But I'm alive. And so are you.\What are you trying to say?\People have given up their lives for others.\But that doesn't say a damn thing about either one of us.\The only ones who are admirable... who are beautiful...\The rest of us are petty, and stupid, and vulgar... response:	That's all.
context: Certainly, they died.\But I'm alive. And so are you.\What are you trying to say?\People have given up their lives for others.\But that doesn't say a damn thing about either one of us.\The only ones who are admirable... who are beautiful...\The rest of us are petty, and stupid, and vulgar...\That's all. response:	You little...
context: But I'm alive. And so are you.\What are you trying to say?\People have given up their lives for others.\But that doesn't say a damn thing about either one of us.\The only ones who are admirable... who are beautiful...\The rest of us are petty, and stupid, and vulgar...\That's all.\You little... response:	The reason you didn't panic, even after finding out about the thieves...
context: What are you trying to say?\People have given up their lives for others.\But that doesn't say a damn thing about either one of us.\The only ones who are admirable... who are beautiful...\The rest of us are petty, and stupid, and vulgar...\That's all.\You little...\The reason you didn't panic, even after finding out about the thieves... response:	Inga.
context: People have given up their lives for others.\But that doesn't say a damn thing about either one of us.\The only ones who are admirable... who are beautiful...\The rest of us are petty, and stupid, and vulgar...\That's all.\You little...\The reason you didn't panic, even after finding out about the thieves...\Inga. response:	Really?
context: But that doesn't say a damn thing about either one of us.\The only ones who are admirable... who are beautiful...\The rest of us are petty, and stupid, and vulgar...\That's all.\You little...\The reason you didn't panic, even after finding out about the thieves...\Inga.\Really? response:	It was in front of you all the time. There was no need to lose your head.
context: The only ones who are admirable... who are beautiful...\The rest of us are petty, and stupid, and vulgar...\That's all.\You little...\The reason you didn't panic, even after finding out about the thieves...\Inga.\Really?\It was in front of you all the time. There was no need to lose your head. response:	In the pale morning mist, a whispered prayer
context: The rest of us are petty, and stupid, and vulgar...\That's all.\You little...\The reason you didn't panic, even after finding out about the thieves...\Inga.\Really?\It was in front of you all the time. There was no need to lose your head.\In the pale morning mist, a whispered prayer response:	I'm gonna follow this twisted landscape with you
context: That's all.\You little...\The reason you didn't panic, even after finding out about the thieves...\Inga.\Really?\It was in front of you all the time. There was no need to lose your head.\In the pale morning mist, a whispered prayer\I'm gonna follow this twisted landscape with you response:	Looking for the truth, a'lie' will do is it?
context: You little...\The reason you didn't panic, even after finding out about the thieves...\Inga.\Really?\It was in front of you all the time. There was no need to lose your head.\In the pale morning mist, a whispered prayer\I'm gonna follow this twisted landscape with you\Looking for the truth, a'lie' will do is it? response:	Tracing it as if we can see through
context: The reason you didn't panic, even after finding out about the thieves...\Inga.\Really?\It was in front of you all the time. There was no need to lose your head.\In the pale morning mist, a whispered prayer\I'm gonna follow this twisted landscape with you\Looking for the truth, a'lie' will do is it?\Tracing it as if we can see through response:	Looking for, beyond words
context: Inga.\Really?\It was in front of you all the time. There was no need to lose your head.\In the pale morning mist, a whispered prayer\I'm gonna follow this twisted landscape with you\Looking for the truth, a'lie' will do is it?\Tracing it as if we can see through\Looking for, beyond words response:	Like a falling feather
context: Really?\It was in front of you all the time. There was no need to lose your head.\In the pale morning mist, a whispered prayer\I'm gonna follow this twisted landscape with you\Looking for the truth, a'lie' will do is it?\Tracing it as if we can see through\Looking for, beyond words\Like a falling feather response:	Looking for, find it
context: It was in front of you all the time. There was no need to lose your head.\In the pale morning mist, a whispered prayer\I'm gonna follow this twisted landscape with you\Looking for the truth, a'lie' will do is it?\Tracing it as if we can see through\Looking for, beyond words\Like a falling feather\Looking for, find it response:	So we can cuddle close together here
context: In the pale morning mist, a whispered prayer\I'm gonna follow this twisted landscape with you\Looking for the truth, a'lie' will do is it?\Tracing it as if we can see through\Looking for, beyond words\Like a falling feather\Looking for, find it\So we can cuddle close together here response:	Looking for, unravel it
context: I'm gonna follow this twisted landscape with you\Looking for the truth, a'lie' will do is it?\Tracing it as if we can see through\Looking for, beyond words\Like a falling feather\Looking for, find it\So we can cuddle close together here\Looking for, unravel it response:	Like a tattered cloud
context: Looking for the truth, a'lie' will do is it?\Tracing it as if we can see through\Looking for, beyond words\Like a falling feather\Looking for, find it\So we can cuddle close together here\Looking for, unravel it\Like a tattered cloud response:	Looking for, find it
context: Tracing it as if we can see through\Looking for, beyond words\Like a falling feather\Looking for, find it\So we can cuddle close together here\Looking for, unravel it\Like a tattered cloud\Looking for, find it response:	So we can cuddle close together here
