context: jou jou yuu jou ban jin ma ji kai chou response:	hai! i ccha i ma shou!
context: Hey, Yukko.\Hey, Yukko.\Hey!\H-Hey, isn't that...\I'm back.\There were so many dogs.\Wow, you're sweating a lot!\Oh, right! response:	There was chocolate!
context: Hey, Yukko.\Hey!\H-Hey, isn't that...\I'm back.\There were so many dogs.\Wow, you're sweating a lot!\Oh, right!\There was chocolate! response:	Chocolate, chocolate, chocolate, chocolate, chocolate...
context: Hey!\H-Hey, isn't that...\I'm back.\There were so many dogs.\Wow, you're sweating a lot!\Oh, right!\There was chocolate!\Chocolate, chocolate, chocolate, chocolate, chocolate... response:	That being said, Aioi-san and Naganohara-san sure are late.
context: H-Hey, isn't that...\I'm back.\There were so many dogs.\Wow, you're sweating a lot!\Oh, right!\There was chocolate!\Chocolate, chocolate, chocolate, chocolate, chocolate...\That being said, Aioi-san and Naganohara-san sure are late. response:	I'm sure they came in this direction...
context: I'm back.\There were so many dogs.\Wow, you're sweating a lot!\Oh, right!\There was chocolate!\Chocolate, chocolate, chocolate, chocolate, chocolate...\That being said, Aioi-san and Naganohara-san sure are late.\I'm sure they came in this direction... response:	W-What is this?
context: There were so many dogs.\Wow, you're sweating a lot!\Oh, right!\There was chocolate!\Chocolate, chocolate, chocolate, chocolate, chocolate...\That being said, Aioi-san and Naganohara-san sure are late.\I'm sure they came in this direction...\W-What is this? response:	Buddy.
context: Wow, you're sweating a lot!\Oh, right!\There was chocolate!\Chocolate, chocolate, chocolate, chocolate, chocolate...\That being said, Aioi-san and Naganohara-san sure are late.\I'm sure they came in this direction...\W-What is this?\Buddy. response:	Little Buddy.
context: Oh, right!\There was chocolate!\Chocolate, chocolate, chocolate, chocolate, chocolate...\That being said, Aioi-san and Naganohara-san sure are late.\I'm sure they came in this direction...\W-What is this?\Buddy.\Little Buddy. response:	What exactly are they doing?!
context: There was chocolate!\Chocolate, chocolate, chocolate, chocolate, chocolate...\That being said, Aioi-san and Naganohara-san sure are late.\I'm sure they came in this direction...\W-What is this?\Buddy.\Little Buddy.\What exactly are they doing?! response:	Grandpa!
context: Chocolate, chocolate, chocolate, chocolate, chocolate...\That being said, Aioi-san and Naganohara-san sure are late.\I'm sure they came in this direction...\W-What is this?\Buddy.\Little Buddy.\What exactly are they doing?!\Grandpa! response:	People live by helping each other out, Takashi.
context: That being said, Aioi-san and Naganohara-san sure are late.\I'm sure they came in this direction...\W-What is this?\Buddy.\Little Buddy.\What exactly are they doing?!\Grandpa!\People live by helping each other out, Takashi. response:	The same is true about animals' hearts, Takashi.
context: I'm sure they came in this direction...\W-What is this?\Buddy.\Little Buddy.\What exactly are they doing?!\Grandpa!\People live by helping each other out, Takashi.\The same is true about animals' hearts, Takashi. response:	Don't take the bond between an animal and a human lightly, Takashi.
context: W-What is this?\Buddy.\Little Buddy.\What exactly are they doing?!\Grandpa!\People live by helping each other out, Takashi.\The same is true about animals' hearts, Takashi.\Don't take the bond between an animal and a human lightly, Takashi. response:	Grandpa...
context: Buddy.\Little Buddy.\What exactly are they doing?!\Grandpa!\People live by helping each other out, Takashi.\The same is true about animals' hearts, Takashi.\Don't take the bond between an animal and a human lightly, Takashi.\Grandpa... response:	I'm Kiyoshi.
context: Little Buddy.\What exactly are they doing?!\Grandpa!\People live by helping each other out, Takashi.\The same is true about animals' hearts, Takashi.\Don't take the bond between an animal and a human lightly, Takashi.\Grandpa...\I'm Kiyoshi. response:	I'm Melon Bread.
context: What exactly are they doing?!\Grandpa!\People live by helping each other out, Takashi.\The same is true about animals' hearts, Takashi.\Don't take the bond between an animal and a human lightly, Takashi.\Grandpa...\I'm Kiyoshi.\I'm Melon Bread. response:	Humans, do you prefer it with the taste of melon or without?
context: Grandpa!\People live by helping each other out, Takashi.\The same is true about animals' hearts, Takashi.\Don't take the bond between an animal and a human lightly, Takashi.\Grandpa...\I'm Kiyoshi.\I'm Melon Bread.\Humans, do you prefer it with the taste of melon or without? response:	Continue the debate over this for eternity.
context: People live by helping each other out, Takashi.\The same is true about animals' hearts, Takashi.\Don't take the bond between an animal and a human lightly, Takashi.\Grandpa...\I'm Kiyoshi.\I'm Melon Bread.\Humans, do you prefer it with the taste of melon or without?\Continue the debate over this for eternity. response:	Next time on Nichijou: Episode 23.
context: The same is true about animals' hearts, Takashi.\Don't take the bond between an animal and a human lightly, Takashi.\Grandpa...\I'm Kiyoshi.\I'm Melon Bread.\Humans, do you prefer it with the taste of melon or without?\Continue the debate over this for eternity.\Next time on Nichijou: Episode 23. response:	Look forward to it!
