context: J To catch them is my real test To train them is my cause J response:	J I will travel across the land Searching far and wide J
context: Thank you, Brock.\Char! Char!\You got a Pokemon and a new friend.\Yeah.\And so Charmander joins Ash and his friends on their journey.\Maybe getting lost isn't so bad after all,\especially when you're lost with your friends.\Of course, finding your way with your friends is even better. response:	Okay, guys, we got to rap some Pokemon.
context: Char! Char!\You got a Pokemon and a new friend.\Yeah.\And so Charmander joins Ash and his friends on their journey.\Maybe getting lost isn't so bad after all,\especially when you're lost with your friends.\Of course, finding your way with your friends is even better.\Okay, guys, we got to rap some Pokemon. response:	You just do the singing. I'll take care of the hard part.
context: You got a Pokemon and a new friend.\Yeah.\And so Charmander joins Ash and his friends on their journey.\Maybe getting lost isn't so bad after all,\especially when you're lost with your friends.\Of course, finding your way with your friends is even better.\Okay, guys, we got to rap some Pokemon.\You just do the singing. I'll take care of the hard part. response:	Let's get it on.
context: Yeah.\And so Charmander joins Ash and his friends on their journey.\Maybe getting lost isn't so bad after all,\especially when you're lost with your friends.\Of course, finding your way with your friends is even better.\Okay, guys, we got to rap some Pokemon.\You just do the singing. I'll take care of the hard part.\Let's get it on. response:	J I want to be the best there ever was J
context: And so Charmander joins Ash and his friends on their journey.\Maybe getting lost isn't so bad after all,\especially when you're lost with your friends.\Of course, finding your way with your friends is even better.\Okay, guys, we got to rap some Pokemon.\You just do the singing. I'll take care of the hard part.\Let's get it on.\J I want to be the best there ever was J response:	J To beat all the rest, yeah That's my cause J
context: Maybe getting lost isn't so bad after all,\especially when you're lost with your friends.\Of course, finding your way with your friends is even better.\Okay, guys, we got to rap some Pokemon.\You just do the singing. I'll take care of the hard part.\Let's get it on.\J I want to be the best there ever was J\J To beat all the rest, yeah That's my cause J response:	J Electrode, Diglett, Nidoran, Mankey Venusaur, Rattata, Fearow, Pidgey J
context: especially when you're lost with your friends.\Of course, finding your way with your friends is even better.\Okay, guys, we got to rap some Pokemon.\You just do the singing. I'll take care of the hard part.\Let's get it on.\J I want to be the best there ever was J\J To beat all the rest, yeah That's my cause J\J Electrode, Diglett, Nidoran, Mankey Venusaur, Rattata, Fearow, Pidgey J response:	J Seaking, Jolteon, Dragonite, Gastly Ponyta, Vaporeon, Poliwrath, Butterfree J
context: Of course, finding your way with your friends is even better.\Okay, guys, we got to rap some Pokemon.\You just do the singing. I'll take care of the hard part.\Let's get it on.\J I want to be the best there ever was J\J To beat all the rest, yeah That's my cause J\J Electrode, Diglett, Nidoran, Mankey Venusaur, Rattata, Fearow, Pidgey J\J Seaking, Jolteon, Dragonite, Gastly Ponyta, Vaporeon, Poliwrath, Butterfree J response:	J Catch'em, catch'em Gotta catch'em all, Pokemon! J
context: Okay, guys, we got to rap some Pokemon.\You just do the singing. I'll take care of the hard part.\Let's get it on.\J I want to be the best there ever was J\J To beat all the rest, yeah That's my cause J\J Electrode, Diglett, Nidoran, Mankey Venusaur, Rattata, Fearow, Pidgey J\J Seaking, Jolteon, Dragonite, Gastly Ponyta, Vaporeon, Poliwrath, Butterfree J\J Catch'em, catch'em Gotta catch'em all, Pokemon! J response:	J I'll search across the land Look far and wide J
context: You just do the singing. I'll take care of the hard part.\Let's get it on.\J I want to be the best there ever was J\J To beat all the rest, yeah That's my cause J\J Electrode, Diglett, Nidoran, Mankey Venusaur, Rattata, Fearow, Pidgey J\J Seaking, Jolteon, Dragonite, Gastly Ponyta, Vaporeon, Poliwrath, Butterfree J\J Catch'em, catch'em Gotta catch'em all, Pokemon! J\J I'll search across the land Look far and wide J response:	J Release from my hand The power that's inside J
context: Let's get it on.\J I want to be the best there ever was J\J To beat all the rest, yeah That's my cause J\J Electrode, Diglett, Nidoran, Mankey Venusaur, Rattata, Fearow, Pidgey J\J Seaking, Jolteon, Dragonite, Gastly Ponyta, Vaporeon, Poliwrath, Butterfree J\J Catch'em, catch'em Gotta catch'em all, Pokemon! J\J I'll search across the land Look far and wide J\J Release from my hand The power that's inside J response:	J Venomoth, Poliwag, Nidorino, Golduck Ivysaur, Grimer, Victreebel, Moltres J
context: J I want to be the best there ever was J\J To beat all the rest, yeah That's my cause J\J Electrode, Diglett, Nidoran, Mankey Venusaur, Rattata, Fearow, Pidgey J\J Seaking, Jolteon, Dragonite, Gastly Ponyta, Vaporeon, Poliwrath, Butterfree J\J Catch'em, catch'em Gotta catch'em all, Pokemon! J\J I'll search across the land Look far and wide J\J Release from my hand The power that's inside J\J Venomoth, Poliwag, Nidorino, Golduck Ivysaur, Grimer, Victreebel, Moltres J response:	J Nidoking, Farfetch'd, Abra, Jigglypuff Kingler, Rhyhorn, Clefable, Wigglytuff J
context: J To beat all the rest, yeah That's my cause J\J Electrode, Diglett, Nidoran, Mankey Venusaur, Rattata, Fearow, Pidgey J\J Seaking, Jolteon, Dragonite, Gastly Ponyta, Vaporeon, Poliwrath, Butterfree J\J Catch'em, catch'em Gotta catch'em all, Pokemon! J\J I'll search across the land Look far and wide J\J Release from my hand The power that's inside J\J Venomoth, Poliwag, Nidorino, Golduck Ivysaur, Grimer, Victreebel, Moltres J\J Nidoking, Farfetch'd, Abra, Jigglypuff Kingler, Rhyhorn, Clefable, Wigglytuff J response:	Thirty-two down! That's it for now!
context: J Electrode, Diglett, Nidoran, Mankey Venusaur, Rattata, Fearow, Pidgey J\J Seaking, Jolteon, Dragonite, Gastly Ponyta, Vaporeon, Poliwrath, Butterfree J\J Catch'em, catch'em Gotta catch'em all, Pokemon! J\J I'll search across the land Look far and wide J\J Release from my hand The power that's inside J\J Venomoth, Poliwag, Nidorino, Golduck Ivysaur, Grimer, Victreebel, Moltres J\J Nidoking, Farfetch'd, Abra, Jigglypuff Kingler, Rhyhorn, Clefable, Wigglytuff J\Thirty-two down! That's it for now! response:	Tune in tomorrow. We'll rap at you some more.
context: J Seaking, Jolteon, Dragonite, Gastly Ponyta, Vaporeon, Poliwrath, Butterfree J\J Catch'em, catch'em Gotta catch'em all, Pokemon! J\J I'll search across the land Look far and wide J\J Release from my hand The power that's inside J\J Venomoth, Poliwag, Nidorino, Golduck Ivysaur, Grimer, Victreebel, Moltres J\J Nidoking, Farfetch'd, Abra, Jigglypuff Kingler, Rhyhorn, Clefable, Wigglytuff J\Thirty-two down! That's it for now!\Tune in tomorrow. We'll rap at you some more. response:	There's 150, so watch Monday through Friday.
context: J Catch'em, catch'em Gotta catch'em all, Pokemon! J\J I'll search across the land Look far and wide J\J Release from my hand The power that's inside J\J Venomoth, Poliwag, Nidorino, Golduck Ivysaur, Grimer, Victreebel, Moltres J\J Nidoking, Farfetch'd, Abra, Jigglypuff Kingler, Rhyhorn, Clefable, Wigglytuff J\Thirty-two down! That's it for now!\Tune in tomorrow. We'll rap at you some more.\There's 150, so watch Monday through Friday. response:	J You'll catch'em all! J
context: J I'll search across the land Look far and wide J\J Release from my hand The power that's inside J\J Venomoth, Poliwag, Nidorino, Golduck Ivysaur, Grimer, Victreebel, Moltres J\J Nidoking, Farfetch'd, Abra, Jigglypuff Kingler, Rhyhorn, Clefable, Wigglytuff J\Thirty-two down! That's it for now!\Tune in tomorrow. We'll rap at you some more.\There's 150, so watch Monday through Friday.\J You'll catch'em all! J response:	J Catch'em, catch'em Gotta catch'em all J
context: J Release from my hand The power that's inside J\J Venomoth, Poliwag, Nidorino, Golduck Ivysaur, Grimer, Victreebel, Moltres J\J Nidoking, Farfetch'd, Abra, Jigglypuff Kingler, Rhyhorn, Clefable, Wigglytuff J\Thirty-two down! That's it for now!\Tune in tomorrow. We'll rap at you some more.\There's 150, so watch Monday through Friday.\J You'll catch'em all! J\J Catch'em, catch'em Gotta catch'em all J response:	J Gotta catch'em all, Pokemon! J
