context: The Second Plate response:	Episode 13
context: I was born into and grew up in.\This is my first dish for the new Yukihira.\Now, it's time to judge.\Will Yukihira Soma's dish make it to SHINO's menu?\No, it's too low-quality.\At least, if it stays what it is now.\It's fine enough to be served at some small-time restaurant you'll have in the future,\but it's a little lackluster to be served at Shinomiya Kojiro's restaurant. response:	But, still...
context: This is my first dish for the new Yukihira.\Now, it's time to judge.\Will Yukihira Soma's dish make it to SHINO's menu?\No, it's too low-quality.\At least, if it stays what it is now.\It's fine enough to be served at some small-time restaurant you'll have in the future,\but it's a little lackluster to be served at Shinomiya Kojiro's restaurant.\But, still... response:	How about it?
context: Now, it's time to judge.\Will Yukihira Soma's dish make it to SHINO's menu?\No, it's too low-quality.\At least, if it stays what it is now.\It's fine enough to be served at some small-time restaurant you'll have in the future,\but it's a little lackluster to be served at Shinomiya Kojiro's restaurant.\But, still...\How about it? response:	Please do!
context: Will Yukihira Soma's dish make it to SHINO's menu?\No, it's too low-quality.\At least, if it stays what it is now.\It's fine enough to be served at some small-time restaurant you'll have in the future,\but it's a little lackluster to be served at Shinomiya Kojiro's restaurant.\But, still...\How about it?\Please do! response:	Listen, in this case, you'd use sherry vinegar.
context: No, it's too low-quality.\At least, if it stays what it is now.\It's fine enough to be served at some small-time restaurant you'll have in the future,\but it's a little lackluster to be served at Shinomiya Kojiro's restaurant.\But, still...\How about it?\Please do!\Listen, in this case, you'd use sherry vinegar. response:	Add red wine only after you've deglazed the pan with the vinegar.
context: At least, if it stays what it is now.\It's fine enough to be served at some small-time restaurant you'll have in the future,\but it's a little lackluster to be served at Shinomiya Kojiro's restaurant.\But, still...\How about it?\Please do!\Listen, in this case, you'd use sherry vinegar.\Add red wine only after you've deglazed the pan with the vinegar. response:	Got it.
context: It's fine enough to be served at some small-time restaurant you'll have in the future,\but it's a little lackluster to be served at Shinomiya Kojiro's restaurant.\But, still...\How about it?\Please do!\Listen, in this case, you'd use sherry vinegar.\Add red wine only after you've deglazed the pan with the vinegar.\Got it. response:	Sherry vinegar is from Spain, huh.
context: but it's a little lackluster to be served at Shinomiya Kojiro's restaurant.\But, still...\How about it?\Please do!\Listen, in this case, you'd use sherry vinegar.\Add red wine only after you've deglazed the pan with the vinegar.\Got it.\Sherry vinegar is from Spain, huh. response:	Don't forget to skim the foam.
context: But, still...\How about it?\Please do!\Listen, in this case, you'd use sherry vinegar.\Add red wine only after you've deglazed the pan with the vinegar.\Got it.\Sherry vinegar is from Spain, huh.\Don't forget to skim the foam. response:	Got it!
context: How about it?\Please do!\Listen, in this case, you'd use sherry vinegar.\Add red wine only after you've deglazed the pan with the vinegar.\Got it.\Sherry vinegar is from Spain, huh.\Don't forget to skim the foam.\Got it! response:	Yes, Yukihira Soma passed.
context: Please do!\Listen, in this case, you'd use sherry vinegar.\Add red wine only after you've deglazed the pan with the vinegar.\Got it.\Sherry vinegar is from Spain, huh.\Don't forget to skim the foam.\Got it!\Yes, Yukihira Soma passed. response:	Well, thanks so much for teaching me until the sun came up.
context: Listen, in this case, you'd use sherry vinegar.\Add red wine only after you've deglazed the pan with the vinegar.\Got it.\Sherry vinegar is from Spain, huh.\Don't forget to skim the foam.\Got it!\Yes, Yukihira Soma passed.\Well, thanks so much for teaching me until the sun came up. response:	That's because you're a slow learner.
context: Add red wine only after you've deglazed the pan with the vinegar.\Got it.\Sherry vinegar is from Spain, huh.\Don't forget to skim the foam.\Got it!\Yes, Yukihira Soma passed.\Well, thanks so much for teaching me until the sun came up.\That's because you're a slow learner. response:	Thank you, Master Shinomiya!
context: Got it.\Sherry vinegar is from Spain, huh.\Don't forget to skim the foam.\Got it!\Yes, Yukihira Soma passed.\Well, thanks so much for teaching me until the sun came up.\That's because you're a slow learner.\Thank you, Master Shinomiya! response:	Stop it!
context: Sherry vinegar is from Spain, huh.\Don't forget to skim the foam.\Got it!\Yes, Yukihira Soma passed.\Well, thanks so much for teaching me until the sun came up.\That's because you're a slow learner.\Thank you, Master Shinomiya!\Stop it! response:	I'm no master.
context: Don't forget to skim the foam.\Got it!\Yes, Yukihira Soma passed.\Well, thanks so much for teaching me until the sun came up.\That's because you're a slow learner.\Thank you, Master Shinomiya!\Stop it!\I'm no master. response:	Master!
context: Got it!\Yes, Yukihira Soma passed.\Well, thanks so much for teaching me until the sun came up.\That's because you're a slow learner.\Thank you, Master Shinomiya!\Stop it!\I'm no master.\Master! response:	He called you master!
context: Yes, Yukihira Soma passed.\Well, thanks so much for teaching me until the sun came up.\That's because you're a slow learner.\Thank you, Master Shinomiya!\Stop it!\I'm no master.\Master!\He called you master! response:	You're so arrogant, letting someone call you master.
context: Well, thanks so much for teaching me until the sun came up.\That's because you're a slow learner.\Thank you, Master Shinomiya!\Stop it!\I'm no master.\Master!\He called you master!\You're so arrogant, letting someone call you master. response:	Shut up!
context: That's because you're a slow learner.\Thank you, Master Shinomiya!\Stop it!\I'm no master.\Master!\He called you master!\You're so arrogant, letting someone call you master.\Shut up! response:	I didn't make him do it!
context: Thank you, Master Shinomiya!\Stop it!\I'm no master.\Master!\He called you master!\You're so arrogant, letting someone call you master.\Shut up!\I didn't make him do it! response:	You can be more honest.
context: Stop it!\I'm no master.\Master!\He called you master!\You're so arrogant, letting someone call you master.\Shut up!\I didn't make him do it!\You can be more honest. response:	Yeah, you're actually happy about it.
context: I'm no master.\Master!\He called you master!\You're so arrogant, letting someone call you master.\Shut up!\I didn't make him do it!\You can be more honest.\Yeah, you're actually happy about it. response:	Oh.
context: Master!\He called you master!\You're so arrogant, letting someone call you master.\Shut up!\I didn't make him do it!\You can be more honest.\Yeah, you're actually happy about it.\Oh. response:	Yukihira.
context: He called you master!\You're so arrogant, letting someone call you master.\Shut up!\I didn't make him do it!\You can be more honest.\Yeah, you're actually happy about it.\Oh.\Yukihira. response:	Grab the First Seat in the Totsuki Elite Ten.
context: You're so arrogant, letting someone call you master.\Shut up!\I didn't make him do it!\You can be more honest.\Yeah, you're actually happy about it.\Oh.\Yukihira.\Grab the First Seat in the Totsuki Elite Ten. response:	Will do!
context: Shut up!\I didn't make him do it!\You can be more honest.\Yeah, you're actually happy about it.\Oh.\Yukihira.\Grab the First Seat in the Totsuki Elite Ten.\Will do! response:	I wonder how many will survive this year's Stagiaire.
context: I didn't make him do it!\You can be more honest.\Yeah, you're actually happy about it.\Oh.\Yukihira.\Grab the First Seat in the Totsuki Elite Ten.\Will do!\I wonder how many will survive this year's Stagiaire. response:	Along with the camp training,
context: You can be more honest.\Yeah, you're actually happy about it.\Oh.\Yukihira.\Grab the First Seat in the Totsuki Elite Ten.\Will do!\I wonder how many will survive this year's Stagiaire.\Along with the camp training, response:	it is where a large number of students are weeded out.
context: Yeah, you're actually happy about it.\Oh.\Yukihira.\Grab the First Seat in the Totsuki Elite Ten.\Will do!\I wonder how many will survive this year's Stagiaire.\Along with the camp training,\it is where a large number of students are weeded out. response:	Only those who are willing to face their own limits
context: Oh.\Yukihira.\Grab the First Seat in the Totsuki Elite Ten.\Will do!\I wonder how many will survive this year's Stagiaire.\Along with the camp training,\it is where a large number of students are weeded out.\Only those who are willing to face their own limits response:	and try to overcome them will grow and gain the fruits of their labor.
context: Yukihira.\Grab the First Seat in the Totsuki Elite Ten.\Will do!\I wonder how many will survive this year's Stagiaire.\Along with the camp training,\it is where a large number of students are weeded out.\Only those who are willing to face their own limits\and try to overcome them will grow and gain the fruits of their labor. response:	They are the Generation of Prodigies.
context: Grab the First Seat in the Totsuki Elite Ten.\Will do!\I wonder how many will survive this year's Stagiaire.\Along with the camp training,\it is where a large number of students are weeded out.\Only those who are willing to face their own limits\and try to overcome them will grow and gain the fruits of their labor.\They are the Generation of Prodigies. response:	Next!
context: Will do!\I wonder how many will survive this year's Stagiaire.\Along with the camp training,\it is where a large number of students are weeded out.\Only those who are willing to face their own limits\and try to overcome them will grow and gain the fruits of their labor.\They are the Generation of Prodigies.\Next! response:	Don't stop!
context: I wonder how many will survive this year's Stagiaire.\Along with the camp training,\it is where a large number of students are weeded out.\Only those who are willing to face their own limits\and try to overcome them will grow and gain the fruits of their labor.\They are the Generation of Prodigies.\Next!\Don't stop! response:	Keep moving!
context: Along with the camp training,\it is where a large number of students are weeded out.\Only those who are willing to face their own limits\and try to overcome them will grow and gain the fruits of their labor.\They are the Generation of Prodigies.\Next!\Don't stop!\Keep moving! response:	Yes, Kurokiba-san!
context: it is where a large number of students are weeded out.\Only those who are willing to face their own limits\and try to overcome them will grow and gain the fruits of their labor.\They are the Generation of Prodigies.\Next!\Don't stop!\Keep moving!\Yes, Kurokiba-san! response:	Cold Water
context: Only those who are willing to face their own limits\and try to overcome them will grow and gain the fruits of their labor.\They are the Generation of Prodigies.\Next!\Don't stop!\Keep moving!\Yes, Kurokiba-san!\Cold Water response:	My delinquent son turned over a brand-new leaf...
context: and try to overcome them will grow and gain the fruits of their labor.\They are the Generation of Prodigies.\Next!\Don't stop!\Keep moving!\Yes, Kurokiba-san!\Cold Water\My delinquent son turned over a brand-new leaf... response:	You guys behave, too!
context: They are the Generation of Prodigies.\Next!\Don't stop!\Keep moving!\Yes, Kurokiba-san!\Cold Water\My delinquent son turned over a brand-new leaf...\You guys behave, too! response:	Don't bother the other customers.
context: Next!\Don't stop!\Keep moving!\Yes, Kurokiba-san!\Cold Water\My delinquent son turned over a brand-new leaf...\You guys behave, too!\Don't bother the other customers. response:	Yes, Kurokiba-san!
context: Don't stop!\Keep moving!\Yes, Kurokiba-san!\Cold Water\My delinquent son turned over a brand-new leaf...\You guys behave, too!\Don't bother the other customers.\Yes, Kurokiba-san! response:	Aldini-kun, you should join in the new menu planning and development, too.
context: Keep moving!\Yes, Kurokiba-san!\Cold Water\My delinquent son turned over a brand-new leaf...\You guys behave, too!\Don't bother the other customers.\Yes, Kurokiba-san!\Aldini-kun, you should join in the new menu planning and development, too. response:	Okay, thank you.
context: Yes, Kurokiba-san!\Cold Water\My delinquent son turned over a brand-new leaf...\You guys behave, too!\Don't bother the other customers.\Yes, Kurokiba-san!\Aldini-kun, you should join in the new menu planning and development, too.\Okay, thank you. response:	I can't just keep lagging behind my brother.
context: Cold Water\My delinquent son turned over a brand-new leaf...\You guys behave, too!\Don't bother the other customers.\Yes, Kurokiba-san!\Aldini-kun, you should join in the new menu planning and development, too.\Okay, thank you.\I can't just keep lagging behind my brother. response:	Cute, cute, nervous, nervous!
context: My delinquent son turned over a brand-new leaf...\You guys behave, too!\Don't bother the other customers.\Yes, Kurokiba-san!\Aldini-kun, you should join in the new menu planning and development, too.\Okay, thank you.\I can't just keep lagging behind my brother.\Cute, cute, nervous, nervous! response:	Cute, cute, nervous, nervous!
context: You guys behave, too!\Don't bother the other customers.\Yes, Kurokiba-san!\Aldini-kun, you should join in the new menu planning and development, too.\Okay, thank you.\I can't just keep lagging behind my brother.\Cute, cute, nervous, nervous!\Cute, cute, nervous, nervous! response:	Excited, excited, sparkle, sparkle!
context: Don't bother the other customers.\Yes, Kurokiba-san!\Aldini-kun, you should join in the new menu planning and development, too.\Okay, thank you.\I can't just keep lagging behind my brother.\Cute, cute, nervous, nervous!\Cute, cute, nervous, nervous!\Excited, excited, sparkle, sparkle! response:	Excited, excited, sparkle, sparkle!
context: Yes, Kurokiba-san!\Aldini-kun, you should join in the new menu planning and development, too.\Okay, thank you.\I can't just keep lagging behind my brother.\Cute, cute, nervous, nervous!\Cute, cute, nervous, nervous!\Excited, excited, sparkle, sparkle!\Excited, excited, sparkle, sparkle! response:	Turn delicious!
context: Aldini-kun, you should join in the new menu planning and development, too.\Okay, thank you.\I can't just keep lagging behind my brother.\Cute, cute, nervous, nervous!\Cute, cute, nervous, nervous!\Excited, excited, sparkle, sparkle!\Excited, excited, sparkle, sparkle!\Turn delicious! response:	Turn delicious!
context: Okay, thank you.\I can't just keep lagging behind my brother.\Cute, cute, nervous, nervous!\Cute, cute, nervous, nervous!\Excited, excited, sparkle, sparkle!\Excited, excited, sparkle, sparkle!\Turn delicious!\Turn delicious! response:	Enjoy, ladies.
context: I can't just keep lagging behind my brother.\Cute, cute, nervous, nervous!\Cute, cute, nervous, nervous!\Excited, excited, sparkle, sparkle!\Excited, excited, sparkle, sparkle!\Turn delicious!\Turn delicious!\Enjoy, ladies. response:	Table 3 wants no onions and extra oil.
context: Cute, cute, nervous, nervous!\Cute, cute, nervous, nervous!\Excited, excited, sparkle, sparkle!\Excited, excited, sparkle, sparkle!\Turn delicious!\Turn delicious!\Enjoy, ladies.\Table 3 wants no onions and extra oil. response:	Table 8 wants extra large serving with less salt.
context: Cute, cute, nervous, nervous!\Excited, excited, sparkle, sparkle!\Excited, excited, sparkle, sparkle!\Turn delicious!\Turn delicious!\Enjoy, ladies.\Table 3 wants no onions and extra oil.\Table 8 wants extra large serving with less salt. response:	Table 9 wants a normal serving with cabbage and roast pork on top, plus half a serving of rice.
context: Excited, excited, sparkle, sparkle!\Excited, excited, sparkle, sparkle!\Turn delicious!\Turn delicious!\Enjoy, ladies.\Table 3 wants no onions and extra oil.\Table 8 wants extra large serving with less salt.\Table 9 wants a normal serving with cabbage and roast pork on top, plus half a serving of rice. response:	Table 11 wants hard noodles and extra bean sprouts!
context: Excited, excited, sparkle, sparkle!\Turn delicious!\Turn delicious!\Enjoy, ladies.\Table 3 wants no onions and extra oil.\Table 8 wants extra large serving with less salt.\Table 9 wants a normal serving with cabbage and roast pork on top, plus half a serving of rice.\Table 11 wants hard noodles and extra bean sprouts! response:	Table 12 needs a second serving of noodles, stat!
context: Turn delicious!\Turn delicious!\Enjoy, ladies.\Table 3 wants no onions and extra oil.\Table 8 wants extra large serving with less salt.\Table 9 wants a normal serving with cabbage and roast pork on top, plus half a serving of rice.\Table 11 wants hard noodles and extra bean sprouts!\Table 12 needs a second serving of noodles, stat! response:	I'm not going to give up!
context: Turn delicious!\Enjoy, ladies.\Table 3 wants no onions and extra oil.\Table 8 wants extra large serving with less salt.\Table 9 wants a normal serving with cabbage and roast pork on top, plus half a serving of rice.\Table 11 wants hard noodles and extra bean sprouts!\Table 12 needs a second serving of noodles, stat!\I'm not going to give up! response:	But, Ibusaki-kun... this restaurant's already...
context: Enjoy, ladies.\Table 3 wants no onions and extra oil.\Table 8 wants extra large serving with less salt.\Table 9 wants a normal serving with cabbage and roast pork on top, plus half a serving of rice.\Table 11 wants hard noodles and extra bean sprouts!\Table 12 needs a second serving of noodles, stat!\I'm not going to give up!\But, Ibusaki-kun... this restaurant's already... response:	Let me have the kitchen one last time!
context: Table 3 wants no onions and extra oil.\Table 8 wants extra large serving with less salt.\Table 9 wants a normal serving with cabbage and roast pork on top, plus half a serving of rice.\Table 11 wants hard noodles and extra bean sprouts!\Table 12 needs a second serving of noodles, stat!\I'm not going to give up!\But, Ibusaki-kun... this restaurant's already...\Let me have the kitchen one last time! response:	I'm going to turn this around!
context: Table 8 wants extra large serving with less salt.\Table 9 wants a normal serving with cabbage and roast pork on top, plus half a serving of rice.\Table 11 wants hard noodles and extra bean sprouts!\Table 12 needs a second serving of noodles, stat!\I'm not going to give up!\But, Ibusaki-kun... this restaurant's already...\Let me have the kitchen one last time!\I'm going to turn this around! response:	Are you sure?
context: Table 9 wants a normal serving with cabbage and roast pork on top, plus half a serving of rice.\Table 11 wants hard noodles and extra bean sprouts!\Table 12 needs a second serving of noodles, stat!\I'm not going to give up!\But, Ibusaki-kun... this restaurant's already...\Let me have the kitchen one last time!\I'm going to turn this around!\Are you sure? response:	You're going to take on serving the guests, too?
context: Table 11 wants hard noodles and extra bean sprouts!\Table 12 needs a second serving of noodles, stat!\I'm not going to give up!\But, Ibusaki-kun... this restaurant's already...\Let me have the kitchen one last time!\I'm going to turn this around!\Are you sure?\You're going to take on serving the guests, too? response:	You won't have the energy!
context: Table 12 needs a second serving of noodles, stat!\I'm not going to give up!\But, Ibusaki-kun... this restaurant's already...\Let me have the kitchen one last time!\I'm going to turn this around!\Are you sure?\You're going to take on serving the guests, too?\You won't have the energy! response:	Please, let me try.
context: I'm not going to give up!\But, Ibusaki-kun... this restaurant's already...\Let me have the kitchen one last time!\I'm going to turn this around!\Are you sure?\You're going to take on serving the guests, too?\You won't have the energy!\Please, let me try. response:	I want to be useful outside of the kitchen, as well!
context: But, Ibusaki-kun... this restaurant's already...\Let me have the kitchen one last time!\I'm going to turn this around!\Are you sure?\You're going to take on serving the guests, too?\You won't have the energy!\Please, let me try.\I want to be useful outside of the kitchen, as well! response:	Indeed.
context: Let me have the kitchen one last time!\I'm going to turn this around!\Are you sure?\You're going to take on serving the guests, too?\You won't have the energy!\Please, let me try.\I want to be useful outside of the kitchen, as well!\Indeed. response:	You are worthy of receiving the knowledge
context: I'm going to turn this around!\Are you sure?\You're going to take on serving the guests, too?\You won't have the energy!\Please, let me try.\I want to be useful outside of the kitchen, as well!\Indeed.\You are worthy of receiving the knowledge response:	I have cultivated and honed of how to ignite the fire.
context: Are you sure?\You're going to take on serving the guests, too?\You won't have the energy!\Please, let me try.\I want to be useful outside of the kitchen, as well!\Indeed.\You are worthy of receiving the knowledge\I have cultivated and honed of how to ignite the fire. response:	Okay!
context: You're going to take on serving the guests, too?\You won't have the energy!\Please, let me try.\I want to be useful outside of the kitchen, as well!\Indeed.\You are worthy of receiving the knowledge\I have cultivated and honed of how to ignite the fire.\Okay! response:	Delicious!
context: You won't have the energy!\Please, let me try.\I want to be useful outside of the kitchen, as well!\Indeed.\You are worthy of receiving the knowledge\I have cultivated and honed of how to ignite the fire.\Okay!\Delicious! response:	I thought you were just two-bit characters at first glance,
context: Please, let me try.\I want to be useful outside of the kitchen, as well!\Indeed.\You are worthy of receiving the knowledge\I have cultivated and honed of how to ignite the fire.\Okay!\Delicious!\I thought you were just two-bit characters at first glance, response:	but you have real skill!
context: I want to be useful outside of the kitchen, as well!\Indeed.\You are worthy of receiving the knowledge\I have cultivated and honed of how to ignite the fire.\Okay!\Delicious!\I thought you were just two-bit characters at first glance,\but you have real skill! response:	Don't underestimate us!
context: Indeed.\You are worthy of receiving the knowledge\I have cultivated and honed of how to ignite the fire.\Okay!\Delicious!\I thought you were just two-bit characters at first glance,\but you have real skill!\Don't underestimate us! response:	We strike fear into people's hearts!
context: You are worthy of receiving the knowledge\I have cultivated and honed of how to ignite the fire.\Okay!\Delicious!\I thought you were just two-bit characters at first glance,\but you have real skill!\Don't underestimate us!\We strike fear into people's hearts! response:	We are the Polar Star Force!
context: I have cultivated and honed of how to ignite the fire.\Okay!\Delicious!\I thought you were just two-bit characters at first glance,\but you have real skill!\Don't underestimate us!\We strike fear into people's hearts!\We are the Polar Star Force! response:	My!
context: Okay!\Delicious!\I thought you were just two-bit characters at first glance,\but you have real skill!\Don't underestimate us!\We strike fear into people's hearts!\We are the Polar Star Force!\My! response:	To think there'd be so much less left over
context: Delicious!\I thought you were just two-bit characters at first glance,\but you have real skill!\Don't underestimate us!\We strike fear into people's hearts!\We are the Polar Star Force!\My!\To think there'd be so much less left over response:	just because we added just a touch of seasoning!
context: I thought you were just two-bit characters at first glance,\but you have real skill!\Don't underestimate us!\We strike fear into people's hearts!\We are the Polar Star Force!\My!\To think there'd be so much less left over\just because we added just a touch of seasoning! response:	Yes, that's the power of spices.
context: but you have real skill!\Don't underestimate us!\We strike fear into people's hearts!\We are the Polar Star Force!\My!\To think there'd be so much less left over\just because we added just a touch of seasoning!\Yes, that's the power of spices. response:	SHINO's Tokyo: Grand Opening
context: Don't underestimate us!\We strike fear into people's hearts!\We are the Polar Star Force!\My!\To think there'd be so much less left over\just because we added just a touch of seasoning!\Yes, that's the power of spices.\SHINO's Tokyo: Grand Opening response:	Chef, I'd like to order another dish.
context: We strike fear into people's hearts!\We are the Polar Star Force!\My!\To think there'd be so much less left over\just because we added just a touch of seasoning!\Yes, that's the power of spices.\SHINO's Tokyo: Grand Opening\Chef, I'd like to order another dish. response:	Is there anything you'd recommend?
context: We are the Polar Star Force!\My!\To think there'd be so much less left over\just because we added just a touch of seasoning!\Yes, that's the power of spices.\SHINO's Tokyo: Grand Opening\Chef, I'd like to order another dish.\Is there anything you'd recommend? response:	Yes, there is something I'm confident you'll like.
context: My!\To think there'd be so much less left over\just because we added just a touch of seasoning!\Yes, that's the power of spices.\SHINO's Tokyo: Grand Opening\Chef, I'd like to order another dish.\Is there anything you'd recommend?\Yes, there is something I'm confident you'll like. response:	It's Quail Stuffed with Risotto and Egg, Cheeky Youngster Style.
context: To think there'd be so much less left over\just because we added just a touch of seasoning!\Yes, that's the power of spices.\SHINO's Tokyo: Grand Opening\Chef, I'd like to order another dish.\Is there anything you'd recommend?\Yes, there is something I'm confident you'll like.\It's Quail Stuffed with Risotto and Egg, Cheeky Youngster Style. response:	Stagiaire Complete
context: just because we added just a touch of seasoning!\Yes, that's the power of spices.\SHINO's Tokyo: Grand Opening\Chef, I'd like to order another dish.\Is there anything you'd recommend?\Yes, there is something I'm confident you'll like.\It's Quail Stuffed with Risotto and Egg, Cheeky Youngster Style.\Stagiaire Complete response:	I'm back!
context: Yes, that's the power of spices.\SHINO's Tokyo: Grand Opening\Chef, I'd like to order another dish.\Is there anything you'd recommend?\Yes, there is something I'm confident you'll like.\It's Quail Stuffed with Risotto and Egg, Cheeky Youngster Style.\Stagiaire Complete\I'm back! response:	Yukihira, so you're the first one back.
context: SHINO's Tokyo: Grand Opening\Chef, I'd like to order another dish.\Is there anything you'd recommend?\Yes, there is something I'm confident you'll like.\It's Quail Stuffed with Risotto and Egg, Cheeky Youngster Style.\Stagiaire Complete\I'm back!\Yukihira, so you're the first one back. response:	Oh, Fumio-san. It's been a while.
context: Chef, I'd like to order another dish.\Is there anything you'd recommend?\Yes, there is something I'm confident you'll like.\It's Quail Stuffed with Risotto and Egg, Cheeky Youngster Style.\Stagiaire Complete\I'm back!\Yukihira, so you're the first one back.\Oh, Fumio-san. It's been a while. response:	You're looking pretty good.
context: Is there anything you'd recommend?\Yes, there is something I'm confident you'll like.\It's Quail Stuffed with Risotto and Egg, Cheeky Youngster Style.\Stagiaire Complete\I'm back!\Yukihira, so you're the first one back.\Oh, Fumio-san. It's been a while.\You're looking pretty good. response:	Here, you've gotten a lot of mail.
context: Yes, there is something I'm confident you'll like.\It's Quail Stuffed with Risotto and Egg, Cheeky Youngster Style.\Stagiaire Complete\I'm back!\Yukihira, so you're the first one back.\Oh, Fumio-san. It's been a while.\You're looking pretty good.\Here, you've gotten a lot of mail. response:	Huh?
context: It's Quail Stuffed with Risotto and Egg, Cheeky Youngster Style.\Stagiaire Complete\I'm back!\Yukihira, so you're the first one back.\Oh, Fumio-san. It's been a while.\You're looking pretty good.\Here, you've gotten a lot of mail.\Huh? response:	Whoa!
context: Stagiaire Complete\I'm back!\Yukihira, so you're the first one back.\Oh, Fumio-san. It's been a while.\You're looking pretty good.\Here, you've gotten a lot of mail.\Huh?\Whoa! response:	Challenge
context: I'm back!\Yukihira, so you're the first one back.\Oh, Fumio-san. It's been a while.\You're looking pretty good.\Here, you've gotten a lot of mail.\Huh?\Whoa!\Challenge response:	What's this?
context: Yukihira, so you're the first one back.\Oh, Fumio-san. It's been a while.\You're looking pretty good.\Here, you've gotten a lot of mail.\Huh?\Whoa!\Challenge\What's this? response:	They're all Shokugeki challenges.
context: Oh, Fumio-san. It's been a while.\You're looking pretty good.\Here, you've gotten a lot of mail.\Huh?\Whoa!\Challenge\What's this?\They're all Shokugeki challenges. response:	Excuse me!
context: You're looking pretty good.\Here, you've gotten a lot of mail.\Huh?\Whoa!\Challenge\What's this?\They're all Shokugeki challenges.\Excuse me! response:	So you're back, Yukihira Soma!
context: Here, you've gotten a lot of mail.\Huh?\Whoa!\Challenge\What's this?\They're all Shokugeki challenges.\Excuse me!\So you're back, Yukihira Soma! response:	I'm a second-year in high school named Kabutoyama Tetsuji!
context: Huh?\Whoa!\Challenge\What's this?\They're all Shokugeki challenges.\Excuse me!\So you're back, Yukihira Soma!\I'm a second-year in high school named Kabutoyama Tetsuji! response:	High School 2nd-Year Kabutoyama Tetsuji Nickname: Iron Skewer
context: Whoa!\Challenge\What's this?\They're all Shokugeki challenges.\Excuse me!\So you're back, Yukihira Soma!\I'm a second-year in high school named Kabutoyama Tetsuji!\High School 2nd-Year Kabutoyama Tetsuji Nickname: Iron Skewer response:	I challenge you to a Shokugeki. Please accept!
context: Challenge\What's this?\They're all Shokugeki challenges.\Excuse me!\So you're back, Yukihira Soma!\I'm a second-year in high school named Kabutoyama Tetsuji!\High School 2nd-Year Kabutoyama Tetsuji Nickname: Iron Skewer\I challenge you to a Shokugeki. Please accept! response:	You first-years are on the same playing field as us upperclassmen now.
context: What's this?\They're all Shokugeki challenges.\Excuse me!\So you're back, Yukihira Soma!\I'm a second-year in high school named Kabutoyama Tetsuji!\High School 2nd-Year Kabutoyama Tetsuji Nickname: Iron Skewer\I challenge you to a Shokugeki. Please accept!\You first-years are on the same playing field as us upperclassmen now. response:	So
context: They're all Shokugeki challenges.\Excuse me!\So you're back, Yukihira Soma!\I'm a second-year in high school named Kabutoyama Tetsuji!\High School 2nd-Year Kabutoyama Tetsuji Nickname: Iron Skewer\I challenge you to a Shokugeki. Please accept!\You first-years are on the same playing field as us upperclassmen now.\So response:	Sure.
context: Excuse me!\So you're back, Yukihira Soma!\I'm a second-year in high school named Kabutoyama Tetsuji!\High School 2nd-Year Kabutoyama Tetsuji Nickname: Iron Skewer\I challenge you to a Shokugeki. Please accept!\You first-years are on the same playing field as us upperclassmen now.\So\Sure. response:	Let's do it now.
context: So you're back, Yukihira Soma!\I'm a second-year in high school named Kabutoyama Tetsuji!\High School 2nd-Year Kabutoyama Tetsuji Nickname: Iron Skewer\I challenge you to a Shokugeki. Please accept!\You first-years are on the same playing field as us upperclassmen now.\So\Sure.\Let's do it now. response:	Shokugeki
context: I'm a second-year in high school named Kabutoyama Tetsuji!\High School 2nd-Year Kabutoyama Tetsuji Nickname: Iron Skewer\I challenge you to a Shokugeki. Please accept!\You first-years are on the same playing field as us upperclassmen now.\So\Sure.\Let's do it now.\Shokugeki response:	Start
context: High School 2nd-Year Kabutoyama Tetsuji Nickname: Iron Skewer\I challenge you to a Shokugeki. Please accept!\You first-years are on the same playing field as us upperclassmen now.\So\Sure.\Let's do it now.\Shokugeki\Start response:	Erina-sama.
context: I challenge you to a Shokugeki. Please accept!\You first-years are on the same playing field as us upperclassmen now.\So\Sure.\Let's do it now.\Shokugeki\Start\Erina-sama. response:	Online Totsuki Sports Kabutoyama Tetsuji (High School 2nd Year) vs. Yukihira Soma (High School 1st Year)
context: You first-years are on the same playing field as us upperclassmen now.\So\Sure.\Let's do it now.\Shokugeki\Start\Erina-sama.\Online Totsuki Sports Kabutoyama Tetsuji (High School 2nd Year) vs. Yukihira Soma (High School 1st Year) response:	It's Shokugeki Flash News...
context: So\Sure.\Let's do it now.\Shokugeki\Start\Erina-sama.\Online Totsuki Sports Kabutoyama Tetsuji (High School 2nd Year) vs. Yukihira Soma (High School 1st Year)\It's Shokugeki Flash News... response:	Yukihira Soma!
context: Sure.\Let's do it now.\Shokugeki\Start\Erina-sama.\Online Totsuki Sports Kabutoyama Tetsuji (High School 2nd Year) vs. Yukihira Soma (High School 1st Year)\It's Shokugeki Flash News...\Yukihira Soma! response:	I want to cram as much knowledge and as many techniques into me as I can
context: Let's do it now.\Shokugeki\Start\Erina-sama.\Online Totsuki Sports Kabutoyama Tetsuji (High School 2nd Year) vs. Yukihira Soma (High School 1st Year)\It's Shokugeki Flash News...\Yukihira Soma!\I want to cram as much knowledge and as many techniques into me as I can response:	and keep battling at the Academy.
