context: OP response:	ED
context: Everyone, be alert!\Princess, we have information.\According to Galette's messenger, there's a super urgent message to be delivered to you.\All right, please let her in.\All right.\Your Highness, my deepest apology for my impudence,\but please listen to our wish!\Um, I'm sorry, response:	but I'm not the princess.
context: Princess, we have information.\According to Galette's messenger, there's a super urgent message to be delivered to you.\All right, please let her in.\All right.\Your Highness, my deepest apology for my impudence,\but please listen to our wish!\Um, I'm sorry,\but I'm not the princess. response:	Now, please don't move, okay?
context: According to Galette's messenger, there's a super urgent message to be delivered to you.\All right, please let her in.\All right.\Your Highness, my deepest apology for my impudence,\but please listen to our wish!\Um, I'm sorry,\but I'm not the princess.\Now, please don't move, okay? response:	How unfortunate.
context: All right, please let her in.\All right.\Your Highness, my deepest apology for my impudence,\but please listen to our wish!\Um, I'm sorry,\but I'm not the princess.\Now, please don't move, okay?\How unfortunate. response:	I'm really sorry for tricking you with my impersonation.
context: All right.\Your Highness, my deepest apology for my impudence,\but please listen to our wish!\Um, I'm sorry,\but I'm not the princess.\Now, please don't move, okay?\How unfortunate.\I'm really sorry for tricking you with my impersonation. response:	Well, I'll bring out some tea.
context: Your Highness, my deepest apology for my impudence,\but please listen to our wish!\Um, I'm sorry,\but I'm not the princess.\Now, please don't move, okay?\How unfortunate.\I'm really sorry for tricking you with my impersonation.\Well, I'll bring out some tea. response:	I will listen to everything you want to say, okay?
context: but please listen to our wish!\Um, I'm sorry,\but I'm not the princess.\Now, please don't move, okay?\How unfortunate.\I'm really sorry for tricking you with my impersonation.\Well, I'll bring out some tea.\I will listen to everything you want to say, okay? response:	That's Rico's signal!
context: Um, I'm sorry,\but I'm not the princess.\Now, please don't move, okay?\How unfortunate.\I'm really sorry for tricking you with my impersonation.\Well, I'll bring out some tea.\I will listen to everything you want to say, okay?\That's Rico's signal! response:	I can't believe they actually went and raided the princess.
context: but I'm not the princess.\Now, please don't move, okay?\How unfortunate.\I'm really sorry for tricking you with my impersonation.\Well, I'll bring out some tea.\I will listen to everything you want to say, okay?\That's Rico's signal!\I can't believe they actually went and raided the princess. response:	With this, it's confirmed.
context: Now, please don't move, okay?\How unfortunate.\I'm really sorry for tricking you with my impersonation.\Well, I'll bring out some tea.\I will listen to everything you want to say, okay?\That's Rico's signal!\I can't believe they actually went and raided the princess.\With this, it's confirmed. response:	Princess Leo is hiding something from me.
context: How unfortunate.\I'm really sorry for tricking you with my impersonation.\Well, I'll bring out some tea.\I will listen to everything you want to say, okay?\That's Rico's signal!\I can't believe they actually went and raided the princess.\With this, it's confirmed.\Princess Leo is hiding something from me. response:	In the midst of battle, she's always a person who fights fair and square.
context: I'm really sorry for tricking you with my impersonation.\Well, I'll bring out some tea.\I will listen to everything you want to say, okay?\That's Rico's signal!\I can't believe they actually went and raided the princess.\With this, it's confirmed.\Princess Leo is hiding something from me.\In the midst of battle, she's always a person who fights fair and square. response:	And that Princess Leo has gone this far for the Holy Swords.
context: Well, I'll bring out some tea.\I will listen to everything you want to say, okay?\That's Rico's signal!\I can't believe they actually went and raided the princess.\With this, it's confirmed.\Princess Leo is hiding something from me.\In the midst of battle, she's always a person who fights fair and square.\And that Princess Leo has gone this far for the Holy Swords. response:	She must have her reasons!
context: I will listen to everything you want to say, okay?\That's Rico's signal!\I can't believe they actually went and raided the princess.\With this, it's confirmed.\Princess Leo is hiding something from me.\In the midst of battle, she's always a person who fights fair and square.\And that Princess Leo has gone this far for the Holy Swords.\She must have her reasons! response:	That's why I must question her personally!
context: That's Rico's signal!\I can't believe they actually went and raided the princess.\With this, it's confirmed.\Princess Leo is hiding something from me.\In the midst of battle, she's always a person who fights fair and square.\And that Princess Leo has gone this far for the Holy Swords.\She must have her reasons!\That's why I must question her personally! response:	As the leader of Biscotti, as the owner of Excellead,
context: I can't believe they actually went and raided the princess.\With this, it's confirmed.\Princess Leo is hiding something from me.\In the midst of battle, she's always a person who fights fair and square.\And that Princess Leo has gone this far for the Holy Swords.\She must have her reasons!\That's why I must question her personally!\As the leader of Biscotti, as the owner of Excellead, response:	and, more importantly, as Millhiore, who loves Princess Leo more than anything in the world!
context: With this, it's confirmed.\Princess Leo is hiding something from me.\In the midst of battle, she's always a person who fights fair and square.\And that Princess Leo has gone this far for the Holy Swords.\She must have her reasons!\That's why I must question her personally!\As the leader of Biscotti, as the owner of Excellead,\and, more importantly, as Millhiore, who loves Princess Leo more than anything in the world! response:	Die!
context: Princess Leo is hiding something from me.\In the midst of battle, she's always a person who fights fair and square.\And that Princess Leo has gone this far for the Holy Swords.\She must have her reasons!\That's why I must question her personally!\As the leader of Biscotti, as the owner of Excellead,\and, more importantly, as Millhiore, who loves Princess Leo more than anything in the world!\Die! response:	Ugh!
context: In the midst of battle, she's always a person who fights fair and square.\And that Princess Leo has gone this far for the Holy Swords.\She must have her reasons!\That's why I must question her personally!\As the leader of Biscotti, as the owner of Excellead,\and, more importantly, as Millhiore, who loves Princess Leo more than anything in the world!\Die!\Ugh! response:	You're so popular, Hero!
context: And that Princess Leo has gone this far for the Holy Swords.\She must have her reasons!\That's why I must question her personally!\As the leader of Biscotti, as the owner of Excellead,\and, more importantly, as Millhiore, who loves Princess Leo more than anything in the world!\Die!\Ugh!\You're so popular, Hero! response:	Granaford's Defense Strategy
context: She must have her reasons!\That's why I must question her personally!\As the leader of Biscotti, as the owner of Excellead,\and, more importantly, as Millhiore, who loves Princess Leo more than anything in the world!\Die!\Ugh!\You're so popular, Hero!\Granaford's Defense Strategy response:	The next episode will be about us!
context: That's why I must question her personally!\As the leader of Biscotti, as the owner of Excellead,\and, more importantly, as Millhiore, who loves Princess Leo more than anything in the world!\Die!\Ugh!\You're so popular, Hero!\Granaford's Defense Strategy\The next episode will be about us! response:	This is annoying.
