context: It wasn't supposed to be like this, head in my hands response:	Struggling to escape from this saturated world
context: so even if he couldn't see her,\it shouldn't have been necessary for him to ask me.\So why did he ask?\Izawa Sayo!\It's because only your number isn't displayed!\He told me... He said he would get me out of here if I didn't say anything.\But I didn't understand what he was saying.\I'm shooting a movie. response:	I should've been able to film to the end...
context: it shouldn't have been necessary for him to ask me.\So why did he ask?\Izawa Sayo!\It's because only your number isn't displayed!\He told me... He said he would get me out of here if I didn't say anything.\But I didn't understand what he was saying.\I'm shooting a movie.\I should've been able to film to the end... response:	So why do I have to be cut from the movie?!
context: So why did he ask?\Izawa Sayo!\It's because only your number isn't displayed!\He told me... He said he would get me out of here if I didn't say anything.\But I didn't understand what he was saying.\I'm shooting a movie.\I should've been able to film to the end...\So why do I have to be cut from the movie?! response:	That's why I...
context: Izawa Sayo!\It's because only your number isn't displayed!\He told me... He said he would get me out of here if I didn't say anything.\But I didn't understand what he was saying.\I'm shooting a movie.\I should've been able to film to the end...\So why do I have to be cut from the movie?!\That's why I... response:	Even though he was trying to get you out of here!
context: It's because only your number isn't displayed!\He told me... He said he would get me out of here if I didn't say anything.\But I didn't understand what he was saying.\I'm shooting a movie.\I should've been able to film to the end...\So why do I have to be cut from the movie?!\That's why I...\Even though he was trying to get you out of here! response:	Maybe he felt sorry for you because you have a child...
context: He told me... He said he would get me out of here if I didn't say anything.\But I didn't understand what he was saying.\I'm shooting a movie.\I should've been able to film to the end...\So why do I have to be cut from the movie?!\That's why I...\Even though he was trying to get you out of here!\Maybe he felt sorry for you because you have a child... response:	No!
context: But I didn't understand what he was saying.\I'm shooting a movie.\I should've been able to film to the end...\So why do I have to be cut from the movie?!\That's why I...\Even though he was trying to get you out of here!\Maybe he felt sorry for you because you have a child...\No! response:	It was the streetcar!
context: I'm shooting a movie.\I should've been able to film to the end...\So why do I have to be cut from the movie?!\That's why I...\Even though he was trying to get you out of here!\Maybe he felt sorry for you because you have a child...\No!\It was the streetcar! response:	It moved! It moved...
context: I should've been able to film to the end...\So why do I have to be cut from the movie?!\That's why I...\Even though he was trying to get you out of here!\Maybe he felt sorry for you because you have a child...\No!\It was the streetcar!\It moved! It moved... response:	It struck and killed him!
context: So why do I have to be cut from the movie?!\That's why I...\Even though he was trying to get you out of here!\Maybe he felt sorry for you because you have a child...\No!\It was the streetcar!\It moved! It moved...\It struck and killed him! response:	War is a toy, isn't it?
context: That's why I...\Even though he was trying to get you out of here!\Maybe he felt sorry for you because you have a child...\No!\It was the streetcar!\It moved! It moved...\It struck and killed him!\War is a toy, isn't it? response:	And it isn't just me!
context: Even though he was trying to get you out of here!\Maybe he felt sorry for you because you have a child...\No!\It was the streetcar!\It moved! It moved...\It struck and killed him!\War is a toy, isn't it?\And it isn't just me! response:	It's you, too. And you!
context: Maybe he felt sorry for you because you have a child...\No!\It was the streetcar!\It moved! It moved...\It struck and killed him!\War is a toy, isn't it?\And it isn't just me!\It's you, too. And you! response:	We've all made war into a toy!
context: No!\It was the streetcar!\It moved! It moved...\It struck and killed him!\War is a toy, isn't it?\And it isn't just me!\It's you, too. And you!\We've all made war into a toy! response:	Tanimura Motoko
context: It was the streetcar!\It moved! It moved...\It struck and killed him!\War is a toy, isn't it?\And it isn't just me!\It's you, too. And you!\We've all made war into a toy!\Tanimura Motoko response:	Information Criminal
context: It moved! It moved...\It struck and killed him!\War is a toy, isn't it?\And it isn't just me!\It's you, too. And you!\We've all made war into a toy!\Tanimura Motoko\Information Criminal response:	Yada Sumie
context: It struck and killed him!\War is a toy, isn't it?\And it isn't just me!\It's you, too. And you!\We've all made war into a toy!\Tanimura Motoko\Information Criminal\Yada Sumie response:	Sex Offender
context: War is a toy, isn't it?\And it isn't just me!\It's you, too. And you!\We've all made war into a toy!\Tanimura Motoko\Information Criminal\Yada Sumie\Sex Offender response:	Izawa Sayo
context: And it isn't just me!\It's you, too. And you!\We've all made war into a toy!\Tanimura Motoko\Information Criminal\Yada Sumie\Sex Offender\Izawa Sayo response:	Terrorist
context: It's you, too. And you!\We've all made war into a toy!\Tanimura Motoko\Information Criminal\Yada Sumie\Sex Offender\Izawa Sayo\Terrorist response:	Is it that frustrating having to accept that this time
context: We've all made war into a toy!\Tanimura Motoko\Information Criminal\Yada Sumie\Sex Offender\Izawa Sayo\Terrorist\Is it that frustrating having to accept that this time response:	Chairman Kaishou's deductions were correct,
context: Tanimura Motoko\Information Criminal\Yada Sumie\Sex Offender\Izawa Sayo\Terrorist\Is it that frustrating having to accept that this time\Chairman Kaishou's deductions were correct, response:	and that Yuuki Shinjurou was innocent?
context: Information Criminal\Yada Sumie\Sex Offender\Izawa Sayo\Terrorist\Is it that frustrating having to accept that this time\Chairman Kaishou's deductions were correct,\and that Yuuki Shinjurou was innocent? response:	That's a terrible face.
context: Yada Sumie\Sex Offender\Izawa Sayo\Terrorist\Is it that frustrating having to accept that this time\Chairman Kaishou's deductions were correct,\and that Yuuki Shinjurou was innocent?\That's a terrible face. response:	Anyway, I'm going to stick around here a little longer.
context: Sex Offender\Izawa Sayo\Terrorist\Is it that frustrating having to accept that this time\Chairman Kaishou's deductions were correct,\and that Yuuki Shinjurou was innocent?\That's a terrible face.\Anyway, I'm going to stick around here a little longer. response:	I want to escape, but I can't pass up this chance...
context: Izawa Sayo\Terrorist\Is it that frustrating having to accept that this time\Chairman Kaishou's deductions were correct,\and that Yuuki Shinjurou was innocent?\That's a terrible face.\Anyway, I'm going to stick around here a little longer.\I want to escape, but I can't pass up this chance... response:	In the pale morning mist, a whispered prayer
context: Terrorist\Is it that frustrating having to accept that this time\Chairman Kaishou's deductions were correct,\and that Yuuki Shinjurou was innocent?\That's a terrible face.\Anyway, I'm going to stick around here a little longer.\I want to escape, but I can't pass up this chance...\In the pale morning mist, a whispered prayer response:	I'm gonna follow this twisted landscape with you
context: Is it that frustrating having to accept that this time\Chairman Kaishou's deductions were correct,\and that Yuuki Shinjurou was innocent?\That's a terrible face.\Anyway, I'm going to stick around here a little longer.\I want to escape, but I can't pass up this chance...\In the pale morning mist, a whispered prayer\I'm gonna follow this twisted landscape with you response:	Looking for the truth, a'lie' will do is it?
context: Chairman Kaishou's deductions were correct,\and that Yuuki Shinjurou was innocent?\That's a terrible face.\Anyway, I'm going to stick around here a little longer.\I want to escape, but I can't pass up this chance...\In the pale morning mist, a whispered prayer\I'm gonna follow this twisted landscape with you\Looking for the truth, a'lie' will do is it? response:	Tracing it as if we can see through
context: and that Yuuki Shinjurou was innocent?\That's a terrible face.\Anyway, I'm going to stick around here a little longer.\I want to escape, but I can't pass up this chance...\In the pale morning mist, a whispered prayer\I'm gonna follow this twisted landscape with you\Looking for the truth, a'lie' will do is it?\Tracing it as if we can see through response:	Looking for, beyond words
context: That's a terrible face.\Anyway, I'm going to stick around here a little longer.\I want to escape, but I can't pass up this chance...\In the pale morning mist, a whispered prayer\I'm gonna follow this twisted landscape with you\Looking for the truth, a'lie' will do is it?\Tracing it as if we can see through\Looking for, beyond words response:	Like a falling feather
context: Anyway, I'm going to stick around here a little longer.\I want to escape, but I can't pass up this chance...\In the pale morning mist, a whispered prayer\I'm gonna follow this twisted landscape with you\Looking for the truth, a'lie' will do is it?\Tracing it as if we can see through\Looking for, beyond words\Like a falling feather response:	Looking for, find it
context: I want to escape, but I can't pass up this chance...\In the pale morning mist, a whispered prayer\I'm gonna follow this twisted landscape with you\Looking for the truth, a'lie' will do is it?\Tracing it as if we can see through\Looking for, beyond words\Like a falling feather\Looking for, find it response:	So we can cuddle close together here
context: In the pale morning mist, a whispered prayer\I'm gonna follow this twisted landscape with you\Looking for the truth, a'lie' will do is it?\Tracing it as if we can see through\Looking for, beyond words\Like a falling feather\Looking for, find it\So we can cuddle close together here response:	Looking for, unravel it
context: I'm gonna follow this twisted landscape with you\Looking for the truth, a'lie' will do is it?\Tracing it as if we can see through\Looking for, beyond words\Like a falling feather\Looking for, find it\So we can cuddle close together here\Looking for, unravel it response:	Like a tattered cloud
context: Looking for the truth, a'lie' will do is it?\Tracing it as if we can see through\Looking for, beyond words\Like a falling feather\Looking for, find it\So we can cuddle close together here\Looking for, unravel it\Like a tattered cloud response:	Looking for, find it
context: Tracing it as if we can see through\Looking for, beyond words\Like a falling feather\Looking for, find it\So we can cuddle close together here\Looking for, unravel it\Like a tattered cloud\Looking for, find it response:	So we can cuddle close together here
context: Looking for, beyond words\Like a falling feather\Looking for, find it\So we can cuddle close together here\Looking for, unravel it\Like a tattered cloud\Looking for, find it\So we can cuddle close together here response:	Something's strange...
context: Like a falling feather\Looking for, find it\So we can cuddle close together here\Looking for, unravel it\Like a tattered cloud\Looking for, find it\So we can cuddle close together here\Something's strange... response:	Answer me. What do you want?
context: Looking for, find it\So we can cuddle close together here\Looking for, unravel it\Like a tattered cloud\Looking for, find it\So we can cuddle close together here\Something's strange...\Answer me. What do you want? response:	What do you want with Yuuki Shinjurou?
context: So we can cuddle close together here\Looking for, unravel it\Like a tattered cloud\Looking for, find it\So we can cuddle close together here\Something's strange...\Answer me. What do you want?\What do you want with Yuuki Shinjurou? response:	Resistance is futile.
context: Looking for, unravel it\Like a tattered cloud\Looking for, find it\So we can cuddle close together here\Something's strange...\Answer me. What do you want?\What do you want with Yuuki Shinjurou?\Resistance is futile. response:	People have no choice but to answer my question.
context: Like a tattered cloud\Looking for, find it\So we can cuddle close together here\Something's strange...\Answer me. What do you want?\What do you want with Yuuki Shinjurou?\Resistance is futile.\People have no choice but to answer my question. response:	Until then, you can't even call that mischievous kami!
context: Looking for, find it\So we can cuddle close together here\Something's strange...\Answer me. What do you want?\What do you want with Yuuki Shinjurou?\Resistance is futile.\People have no choice but to answer my question.\Until then, you can't even call that mischievous kami! response:	What do you want with Yuuki Shinjurou?
context: So we can cuddle close together here\Something's strange...\Answer me. What do you want?\What do you want with Yuuki Shinjurou?\Resistance is futile.\People have no choice but to answer my question.\Until then, you can't even call that mischievous kami!\What do you want with Yuuki Shinjurou? response:	He's my... Great Detective.
context: Something's strange...\Answer me. What do you want?\What do you want with Yuuki Shinjurou?\Resistance is futile.\People have no choice but to answer my question.\Until then, you can't even call that mischievous kami!\What do you want with Yuuki Shinjurou?\He's my... Great Detective. response:	I'm a novelist.
context: Answer me. What do you want?\What do you want with Yuuki Shinjurou?\Resistance is futile.\People have no choice but to answer my question.\Until then, you can't even call that mischievous kami!\What do you want with Yuuki Shinjurou?\He's my... Great Detective.\I'm a novelist. response:	I bring forth events onto the setting that is this reality.
context: What do you want with Yuuki Shinjurou?\Resistance is futile.\People have no choice but to answer my question.\Until then, you can't even call that mischievous kami!\What do you want with Yuuki Shinjurou?\He's my... Great Detective.\I'm a novelist.\I bring forth events onto the setting that is this reality. response:	That's my novel.
context: Resistance is futile.\People have no choice but to answer my question.\Until then, you can't even call that mischievous kami!\What do you want with Yuuki Shinjurou?\He's my... Great Detective.\I'm a novelist.\I bring forth events onto the setting that is this reality.\That's my novel. response:	And my novel needed a great detective.
context: People have no choice but to answer my question.\Until then, you can't even call that mischievous kami!\What do you want with Yuuki Shinjurou?\He's my... Great Detective.\I'm a novelist.\I bring forth events onto the setting that is this reality.\That's my novel.\And my novel needed a great detective. response:	I put him within my reach so I could polish my new work.
context: Until then, you can't even call that mischievous kami!\What do you want with Yuuki Shinjurou?\He's my... Great Detective.\I'm a novelist.\I bring forth events onto the setting that is this reality.\That's my novel.\And my novel needed a great detective.\I put him within my reach so I could polish my new work. response:	I've thought of all the plots I'll ever need!
context: What do you want with Yuuki Shinjurou?\He's my... Great Detective.\I'm a novelist.\I bring forth events onto the setting that is this reality.\That's my novel.\And my novel needed a great detective.\I put him within my reach so I could polish my new work.\I've thought of all the plots I'll ever need! response:	And so you had the guard cooperate with you
context: He's my... Great Detective.\I'm a novelist.\I bring forth events onto the setting that is this reality.\That's my novel.\And my novel needed a great detective.\I put him within my reach so I could polish my new work.\I've thought of all the plots I'll ever need!\And so you had the guard cooperate with you response:	in disguising Shinjurou as a prisoner.
context: I'm a novelist.\I bring forth events onto the setting that is this reality.\That's my novel.\And my novel needed a great detective.\I put him within my reach so I could polish my new work.\I've thought of all the plots I'll ever need!\And so you had the guard cooperate with you\in disguising Shinjurou as a prisoner. response:	And then I had that guard disposed of.
context: I bring forth events onto the setting that is this reality.\That's my novel.\And my novel needed a great detective.\I put him within my reach so I could polish my new work.\I've thought of all the plots I'll ever need!\And so you had the guard cooperate with you\in disguising Shinjurou as a prisoner.\And then I had that guard disposed of. response:	It's the detective's first case!
context: That's my novel.\And my novel needed a great detective.\I put him within my reach so I could polish my new work.\I've thought of all the plots I'll ever need!\And so you had the guard cooperate with you\in disguising Shinjurou as a prisoner.\And then I had that guard disposed of.\It's the detective's first case! response:	But he shouldn't have been able to solve the mystery.
context: And my novel needed a great detective.\I put him within my reach so I could polish my new work.\I've thought of all the plots I'll ever need!\And so you had the guard cooperate with you\in disguising Shinjurou as a prisoner.\And then I had that guard disposed of.\It's the detective's first case!\But he shouldn't have been able to solve the mystery. response:	Because if he did, the pleasant fantasy world would be destroyed.
context: I put him within my reach so I could polish my new work.\I've thought of all the plots I'll ever need!\And so you had the guard cooperate with you\in disguising Shinjurou as a prisoner.\And then I had that guard disposed of.\It's the detective's first case!\But he shouldn't have been able to solve the mystery.\Because if he did, the pleasant fantasy world would be destroyed. response:	In this world of illusion,
context: I've thought of all the plots I'll ever need!\And so you had the guard cooperate with you\in disguising Shinjurou as a prisoner.\And then I had that guard disposed of.\It's the detective's first case!\But he shouldn't have been able to solve the mystery.\Because if he did, the pleasant fantasy world would be destroyed.\In this world of illusion, response:	he embraced a mystery that he'd never be able to solve.
context: And so you had the guard cooperate with you\in disguising Shinjurou as a prisoner.\And then I had that guard disposed of.\It's the detective's first case!\But he shouldn't have been able to solve the mystery.\Because if he did, the pleasant fantasy world would be destroyed.\In this world of illusion,\he embraced a mystery that he'd never be able to solve. response:	He should've been mine!
context: in disguising Shinjurou as a prisoner.\And then I had that guard disposed of.\It's the detective's first case!\But he shouldn't have been able to solve the mystery.\Because if he did, the pleasant fantasy world would be destroyed.\In this world of illusion,\he embraced a mystery that he'd never be able to solve.\He should've been mine! response:	Too bad. There is no mystery that Yuuki Shinjurou can't solve.
context: And then I had that guard disposed of.\It's the detective's first case!\But he shouldn't have been able to solve the mystery.\Because if he did, the pleasant fantasy world would be destroyed.\In this world of illusion,\he embraced a mystery that he'd never be able to solve.\He should've been mine!\Too bad. There is no mystery that Yuuki Shinjurou can't solve. response:	Even if it means spilling his own blood...
context: It's the detective's first case!\But he shouldn't have been able to solve the mystery.\Because if he did, the pleasant fantasy world would be destroyed.\In this world of illusion,\he embraced a mystery that he'd never be able to solve.\He should've been mine!\Too bad. There is no mystery that Yuuki Shinjurou can't solve.\Even if it means spilling his own blood... response:	He always gives me the truth... the souls...
context: But he shouldn't have been able to solve the mystery.\Because if he did, the pleasant fantasy world would be destroyed.\In this world of illusion,\he embraced a mystery that he'd never be able to solve.\He should've been mine!\Too bad. There is no mystery that Yuuki Shinjurou can't solve.\Even if it means spilling his own blood...\He always gives me the truth... the souls... response:	What about Bettenou?
context: Because if he did, the pleasant fantasy world would be destroyed.\In this world of illusion,\he embraced a mystery that he'd never be able to solve.\He should've been mine!\Too bad. There is no mystery that Yuuki Shinjurou can't solve.\Even if it means spilling his own blood...\He always gives me the truth... the souls...\What about Bettenou? response:	You took her away, didn't you?
context: In this world of illusion,\he embraced a mystery that he'd never be able to solve.\He should've been mine!\Too bad. There is no mystery that Yuuki Shinjurou can't solve.\Even if it means spilling his own blood...\He always gives me the truth... the souls...\What about Bettenou?\You took her away, didn't you? response:	The way you always do...
context: he embraced a mystery that he'd never be able to solve.\He should've been mine!\Too bad. There is no mystery that Yuuki Shinjurou can't solve.\Even if it means spilling his own blood...\He always gives me the truth... the souls...\What about Bettenou?\You took her away, didn't you?\The way you always do... response:	If someone hadn't killed him, I might've killed him myself.
context: He should've been mine!\Too bad. There is no mystery that Yuuki Shinjurou can't solve.\Even if it means spilling his own blood...\He always gives me the truth... the souls...\What about Bettenou?\You took her away, didn't you?\The way you always do...\If someone hadn't killed him, I might've killed him myself. response:	Instead of going to all this trouble to look for the criminal,
context: Too bad. There is no mystery that Yuuki Shinjurou can't solve.\Even if it means spilling his own blood...\He always gives me the truth... the souls...\What about Bettenou?\You took her away, didn't you?\The way you always do...\If someone hadn't killed him, I might've killed him myself.\Instead of going to all this trouble to look for the criminal, response:	I'd rather hunt down the killer of Takeda Shingen,
context: Even if it means spilling his own blood...\He always gives me the truth... the souls...\What about Bettenou?\You took her away, didn't you?\The way you always do...\If someone hadn't killed him, I might've killed him myself.\Instead of going to all this trouble to look for the criminal,\I'd rather hunt down the killer of Takeda Shingen, response:	Note: Distinguished Daimyo in feudal Japan who has various stories surrounding his death
context: He always gives me the truth... the souls...\What about Bettenou?\You took her away, didn't you?\The way you always do...\If someone hadn't killed him, I might've killed him myself.\Instead of going to all this trouble to look for the criminal,\I'd rather hunt down the killer of Takeda Shingen,\Note: Distinguished Daimyo in feudal Japan who has various stories surrounding his death response:	who might've died of natural causes, suicide, or murder,
context: What about Bettenou?\You took her away, didn't you?\The way you always do...\If someone hadn't killed him, I might've killed him myself.\Instead of going to all this trouble to look for the criminal,\I'd rather hunt down the killer of Takeda Shingen,\Note: Distinguished Daimyo in feudal Japan who has various stories surrounding his death\who might've died of natural causes, suicide, or murder, response:	Shinjurou answered with a scowl.
context: You took her away, didn't you?\The way you always do...\If someone hadn't killed him, I might've killed him myself.\Instead of going to all this trouble to look for the criminal,\I'd rather hunt down the killer of Takeda Shingen,\Note: Distinguished Daimyo in feudal Japan who has various stories surrounding his death\who might've died of natural causes, suicide, or murder,\Shinjurou answered with a scowl. response:	Inspired by Sneering Demon from Ango Torimonochou,
context: The way you always do...\If someone hadn't killed him, I might've killed him myself.\Instead of going to all this trouble to look for the criminal,\I'd rather hunt down the killer of Takeda Shingen,\Note: Distinguished Daimyo in feudal Japan who has various stories surrounding his death\who might've died of natural causes, suicide, or murder,\Shinjurou answered with a scowl.\Inspired by Sneering Demon from Ango Torimonochou, response:	Next time on UN-GO: Kaishou Rinroku's Crime.
context: If someone hadn't killed him, I might've killed him myself.\Instead of going to all this trouble to look for the criminal,\I'd rather hunt down the killer of Takeda Shingen,\Note: Distinguished Daimyo in feudal Japan who has various stories surrounding his death\who might've died of natural causes, suicide, or murder,\Shinjurou answered with a scowl.\Inspired by Sneering Demon from Ango Torimonochou,\Next time on UN-GO: Kaishou Rinroku's Crime. response:	Episode 9
context: Instead of going to all this trouble to look for the criminal,\I'd rather hunt down the killer of Takeda Shingen,\Note: Distinguished Daimyo in feudal Japan who has various stories surrounding his death\who might've died of natural causes, suicide, or murder,\Shinjurou answered with a scowl.\Inspired by Sneering Demon from Ango Torimonochou,\Next time on UN-GO: Kaishou Rinroku's Crime.\Episode 9 response:	Kaishou Rinroku's Crime
context: I'd rather hunt down the killer of Takeda Shingen,\Note: Distinguished Daimyo in feudal Japan who has various stories surrounding his death\who might've died of natural causes, suicide, or murder,\Shinjurou answered with a scowl.\Inspired by Sneering Demon from Ango Torimonochou,\Next time on UN-GO: Kaishou Rinroku's Crime.\Episode 9\Kaishou Rinroku's Crime response:	Inspired by Sneering Demon and Red Trap from Ango Sakaguchi's Meijikaika Ango Torimonochou (Meiji-era Detective Stories)
context: Note: Distinguished Daimyo in feudal Japan who has various stories surrounding his death\who might've died of natural causes, suicide, or murder,\Shinjurou answered with a scowl.\Inspired by Sneering Demon from Ango Torimonochou,\Next time on UN-GO: Kaishou Rinroku's Crime.\Episode 9\Kaishou Rinroku's Crime\Inspired by Sneering Demon and Red Trap from Ango Sakaguchi's Meijikaika Ango Torimonochou (Meiji-era Detective Stories) response:	There's a reason I'm so sherious...
context: who might've died of natural causes, suicide, or murder,\Shinjurou answered with a scowl.\Inspired by Sneering Demon from Ango Torimonochou,\Next time on UN-GO: Kaishou Rinroku's Crime.\Episode 9\Kaishou Rinroku's Crime\Inspired by Sneering Demon and Red Trap from Ango Sakaguchi's Meijikaika Ango Torimonochou (Meiji-era Detective Stories)\There's a reason I'm so sherious... response:	I mean serious! I'm serious!
