context: = LOGO START = response:	= LOGO END =
context: but you do seem a bit different from the rabble around us.\It's very kind of you to praise me,\but can you wait a little longer before we shake hands?\You're not the kind to have sweaty palms.\You've been wearing that unreadable mask for some time now.\Then instead of asking about what you trade, can I ask something else?\Go ahead.\What would it cost to introduce me to him? response:	I don't need money or anything.
context: It's very kind of you to praise me,\but can you wait a little longer before we shake hands?\You're not the kind to have sweaty palms.\You've been wearing that unreadable mask for some time now.\Then instead of asking about what you trade, can I ask something else?\Go ahead.\What would it cost to introduce me to him?\I don't need money or anything. response:	But...
context: but can you wait a little longer before we shake hands?\You're not the kind to have sweaty palms.\You've been wearing that unreadable mask for some time now.\Then instead of asking about what you trade, can I ask something else?\Go ahead.\What would it cost to introduce me to him?\I don't need money or anything.\But... response:	How about you chat with me?
context: You're not the kind to have sweaty palms.\You've been wearing that unreadable mask for some time now.\Then instead of asking about what you trade, can I ask something else?\Go ahead.\What would it cost to introduce me to him?\I don't need money or anything.\But...\How about you chat with me? response:	What, I'm not lying.
context: You've been wearing that unreadable mask for some time now.\Then instead of asking about what you trade, can I ask something else?\Go ahead.\What would it cost to introduce me to him?\I don't need money or anything.\But...\How about you chat with me?\What, I'm not lying. response:	You may think it strange,
context: Then instead of asking about what you trade, can I ask something else?\Go ahead.\What would it cost to introduce me to him?\I don't need money or anything.\But...\How about you chat with me?\What, I'm not lying.\You may think it strange, response:	but to me, having someone to talk to without needing to hide my gender,
context: Go ahead.\What would it cost to introduce me to him?\I don't need money or anything.\But...\How about you chat with me?\What, I'm not lying.\You may think it strange,\but to me, having someone to talk to without needing to hide my gender, response:	especially another merchant, is worth more than Lima gold coins.
context: What would it cost to introduce me to him?\I don't need money or anything.\But...\How about you chat with me?\What, I'm not lying.\You may think it strange,\but to me, having someone to talk to without needing to hide my gender,\especially another merchant, is worth more than Lima gold coins. response:	Then it's worth less than Lumione silver.
context: I don't need money or anything.\But...\How about you chat with me?\What, I'm not lying.\You may think it strange,\but to me, having someone to talk to without needing to hide my gender,\especially another merchant, is worth more than Lima gold coins.\Then it's worth less than Lumione silver. response:	I'm a merchant.
context: But...\How about you chat with me?\What, I'm not lying.\You may think it strange,\but to me, having someone to talk to without needing to hide my gender,\especially another merchant, is worth more than Lima gold coins.\Then it's worth less than Lumione silver.\I'm a merchant. response:	Either way, money is most valuable.
context: How about you chat with me?\What, I'm not lying.\You may think it strange,\but to me, having someone to talk to without needing to hide my gender,\especially another merchant, is worth more than Lima gold coins.\Then it's worth less than Lumione silver.\I'm a merchant.\Either way, money is most valuable. response:	But,
context: What, I'm not lying.\You may think it strange,\but to me, having someone to talk to without needing to hide my gender,\especially another merchant, is worth more than Lima gold coins.\Then it's worth less than Lumione silver.\I'm a merchant.\Either way, money is most valuable.\But, response:	I don't know what kind of person your companion is.
context: You may think it strange,\but to me, having someone to talk to without needing to hide my gender,\especially another merchant, is worth more than Lima gold coins.\Then it's worth less than Lumione silver.\I'm a merchant.\Either way, money is most valuable.\But,\I don't know what kind of person your companion is. response:	If I could, I'd like to talk to her,
context: but to me, having someone to talk to without needing to hide my gender,\especially another merchant, is worth more than Lima gold coins.\Then it's worth less than Lumione silver.\I'm a merchant.\Either way, money is most valuable.\But,\I don't know what kind of person your companion is.\If I could, I'd like to talk to her, response:	but when someone gives you the cold shoulder, wine tastes bad.
context: especially another merchant, is worth more than Lima gold coins.\Then it's worth less than Lumione silver.\I'm a merchant.\Either way, money is most valuable.\But,\I don't know what kind of person your companion is.\If I could, I'd like to talk to her,\but when someone gives you the cold shoulder, wine tastes bad. response:	I don't think she would.
context: Then it's worth less than Lumione silver.\I'm a merchant.\Either way, money is most valuable.\But,\I don't know what kind of person your companion is.\If I could, I'd like to talk to her,\but when someone gives you the cold shoulder, wine tastes bad.\I don't think she would. response:	You sure?
context: I'm a merchant.\Either way, money is most valuable.\But,\I don't know what kind of person your companion is.\If I could, I'd like to talk to her,\but when someone gives you the cold shoulder, wine tastes bad.\I don't think she would.\You sure? response:	There's nothing you can understand less than a woman's heart.
context: Either way, money is most valuable.\But,\I don't know what kind of person your companion is.\If I could, I'd like to talk to her,\but when someone gives you the cold shoulder, wine tastes bad.\I don't think she would.\You sure?\There's nothing you can understand less than a woman's heart. response:	And I don't understand woman talk anyway.
context: But,\I don't know what kind of person your companion is.\If I could, I'd like to talk to her,\but when someone gives you the cold shoulder, wine tastes bad.\I don't think she would.\You sure?\There's nothing you can understand less than a woman's heart.\And I don't understand woman talk anyway. response:	Well, I am here to do business.
context: I don't know what kind of person your companion is.\If I could, I'd like to talk to her,\but when someone gives you the cold shoulder, wine tastes bad.\I don't think she would.\You sure?\There's nothing you can understand less than a woman's heart.\And I don't understand woman talk anyway.\Well, I am here to do business. response:	If it works out, I'd like someone to talk with.
context: If I could, I'd like to talk to her,\but when someone gives you the cold shoulder, wine tastes bad.\I don't think she would.\You sure?\There's nothing you can understand less than a woman's heart.\And I don't understand woman talk anyway.\Well, I am here to do business.\If it works out, I'd like someone to talk with. response:	I may not look it, but I'm
context: but when someone gives you the cold shoulder, wine tastes bad.\I don't think she would.\You sure?\There's nothing you can understand less than a woman's heart.\And I don't understand woman talk anyway.\Well, I am here to do business.\If it works out, I'd like someone to talk with.\I may not look it, but I'm response:	A talker and a sociable person.
context: I don't think she would.\You sure?\There's nothing you can understand less than a woman's heart.\And I don't understand woman talk anyway.\Well, I am here to do business.\If it works out, I'd like someone to talk with.\I may not look it, but I'm\A talker and a sociable person. response:	Yes, that's right.
context: You sure?\There's nothing you can understand less than a woman's heart.\And I don't understand woman talk anyway.\Well, I am here to do business.\If it works out, I'd like someone to talk with.\I may not look it, but I'm\A talker and a sociable person.\Yes, that's right. response:	As long as my companion doesn't get envious.
context: There's nothing you can understand less than a woman's heart.\And I don't understand woman talk anyway.\Well, I am here to do business.\If it works out, I'd like someone to talk with.\I may not look it, but I'm\A talker and a sociable person.\Yes, that's right.\As long as my companion doesn't get envious. response:	That's a difficult condition.
context: And I don't understand woman talk anyway.\Well, I am here to do business.\If it works out, I'd like someone to talk with.\I may not look it, but I'm\A talker and a sociable person.\Yes, that's right.\As long as my companion doesn't get envious.\That's a difficult condition. response:	Next episode: Wolf and Careless Negotiations
context: Well, I am here to do business.\If it works out, I'd like someone to talk with.\I may not look it, but I'm\A talker and a sociable person.\Yes, that's right.\As long as my companion doesn't get envious.\That's a difficult condition.\Next episode: Wolf and Careless Negotiations response:	Wolf and Careless Negotiations
context: If it works out, I'd like someone to talk with.\I may not look it, but I'm\A talker and a sociable person.\Yes, that's right.\As long as my companion doesn't get envious.\That's a difficult condition.\Next episode: Wolf and Careless Negotiations\Wolf and Careless Negotiations response:	soshite koi suru bokutachi wa
context: I may not look it, but I'm\A talker and a sociable person.\Yes, that's right.\As long as my companion doesn't get envious.\That's a difficult condition.\Next episode: Wolf and Careless Negotiations\Wolf and Careless Negotiations\soshite koi suru bokutachi wa response:	ai no temae de surechigau
context: A talker and a sociable person.\Yes, that's right.\As long as my companion doesn't get envious.\That's a difficult condition.\Next episode: Wolf and Careless Negotiations\Wolf and Careless Negotiations\soshite koi suru bokutachi wa\ai no temae de surechigau response:	tsutaetai noni damarikomu
context: Yes, that's right.\As long as my companion doesn't get envious.\That's a difficult condition.\Next episode: Wolf and Careless Negotiations\Wolf and Careless Negotiations\soshite koi suru bokutachi wa\ai no temae de surechigau\tsutaetai noni damarikomu response:	sakamichi wo sora he noboreba
context: As long as my companion doesn't get envious.\That's a difficult condition.\Next episode: Wolf and Careless Negotiations\Wolf and Careless Negotiations\soshite koi suru bokutachi wa\ai no temae de surechigau\tsutaetai noni damarikomu\sakamichi wo sora he noboreba response:	wakareyuku suisei no mizuumi
context: That's a difficult condition.\Next episode: Wolf and Careless Negotiations\Wolf and Careless Negotiations\soshite koi suru bokutachi wa\ai no temae de surechigau\tsutaetai noni damarikomu\sakamichi wo sora he noboreba\wakareyuku suisei no mizuumi response:	mikansei na bokutachi dakara
context: Next episode: Wolf and Careless Negotiations\Wolf and Careless Negotiations\soshite koi suru bokutachi wa\ai no temae de surechigau\tsutaetai noni damarikomu\sakamichi wo sora he noboreba\wakareyuku suisei no mizuumi\mikansei na bokutachi dakara response:	kizutsukezu ni irarenai
context: Wolf and Careless Negotiations\soshite koi suru bokutachi wa\ai no temae de surechigau\tsutaetai noni damarikomu\sakamichi wo sora he noboreba\wakareyuku suisei no mizuumi\mikansei na bokutachi dakara\kizutsukezu ni irarenai response:	dakishimetekuretara
context: soshite koi suru bokutachi wa\ai no temae de surechigau\tsutaetai noni damarikomu\sakamichi wo sora he noboreba\wakareyuku suisei no mizuumi\mikansei na bokutachi dakara\kizutsukezu ni irarenai\dakishimetekuretara response:	fureaeru ki ga suru
context: ai no temae de surechigau\tsutaetai noni damarikomu\sakamichi wo sora he noboreba\wakareyuku suisei no mizuumi\mikansei na bokutachi dakara\kizutsukezu ni irarenai\dakishimetekuretara\fureaeru ki ga suru response:	dakishimeaetara
context: tsutaetai noni damarikomu\sakamichi wo sora he noboreba\wakareyuku suisei no mizuumi\mikansei na bokutachi dakara\kizutsukezu ni irarenai\dakishimetekuretara\fureaeru ki ga suru\dakishimeaetara response:	ai suru hito ha kitto soba ni iru
context: sakamichi wo sora he noboreba\wakareyuku suisei no mizuumi\mikansei na bokutachi dakara\kizutsukezu ni irarenai\dakishimetekuretara\fureaeru ki ga suru\dakishimeaetara\ai suru hito ha kitto soba ni iru response:	taisetsu na mono wa itsumo soba ni aru
context: wakareyuku suisei no mizuumi\mikansei na bokutachi dakara\kizutsukezu ni irarenai\dakishimetekuretara\fureaeru ki ga suru\dakishimeaetara\ai suru hito ha kitto soba ni iru\taisetsu na mono wa itsumo soba ni aru response:	The two of us who fell for each other
context: mikansei na bokutachi dakara\kizutsukezu ni irarenai\dakishimetekuretara\fureaeru ki ga suru\dakishimeaetara\ai suru hito ha kitto soba ni iru\taisetsu na mono wa itsumo soba ni aru\The two of us who fell for each other response:	missed each other just before love
context: kizutsukezu ni irarenai\dakishimetekuretara\fureaeru ki ga suru\dakishimeaetara\ai suru hito ha kitto soba ni iru\taisetsu na mono wa itsumo soba ni aru\The two of us who fell for each other\missed each other just before love response:	I want to tell you but I keep quiet
context: dakishimetekuretara\fureaeru ki ga suru\dakishimeaetara\ai suru hito ha kitto soba ni iru\taisetsu na mono wa itsumo soba ni aru\The two of us who fell for each other\missed each other just before love\I want to tell you but I keep quiet response:	Take me, take me
context: fureaeru ki ga suru\dakishimeaetara\ai suru hito ha kitto soba ni iru\taisetsu na mono wa itsumo soba ni aru\The two of us who fell for each other\missed each other just before love\I want to tell you but I keep quiet\Take me, take me response:	to the perfect world
context: dakishimeaetara\ai suru hito ha kitto soba ni iru\taisetsu na mono wa itsumo soba ni aru\The two of us who fell for each other\missed each other just before love\I want to tell you but I keep quiet\Take me, take me\to the perfect world response:	If you climb the hill towards the sky
context: ai suru hito ha kitto soba ni iru\taisetsu na mono wa itsumo soba ni aru\The two of us who fell for each other\missed each other just before love\I want to tell you but I keep quiet\Take me, take me\to the perfect world\If you climb the hill towards the sky response:	there flows the comet river
context: taisetsu na mono wa itsumo soba ni aru\The two of us who fell for each other\missed each other just before love\I want to tell you but I keep quiet\Take me, take me\to the perfect world\If you climb the hill towards the sky\there flows the comet river response:	Because we're incomplete
context: The two of us who fell for each other\missed each other just before love\I want to tell you but I keep quiet\Take me, take me\to the perfect world\If you climb the hill towards the sky\there flows the comet river\Because we're incomplete response:	we can't avoid hurting each other
context: missed each other just before love\I want to tell you but I keep quiet\Take me, take me\to the perfect world\If you climb the hill towards the sky\there flows the comet river\Because we're incomplete\we can't avoid hurting each other response:	If you will embrace me
context: I want to tell you but I keep quiet\Take me, take me\to the perfect world\If you climb the hill towards the sky\there flows the comet river\Because we're incomplete\we can't avoid hurting each other\If you will embrace me response:	I feel like we'll touch
context: Take me, take me\to the perfect world\If you climb the hill towards the sky\there flows the comet river\Because we're incomplete\we can't avoid hurting each other\If you will embrace me\I feel like we'll touch response:	If you can embrace me
context: to the perfect world\If you climb the hill towards the sky\there flows the comet river\Because we're incomplete\we can't avoid hurting each other\If you will embrace me\I feel like we'll touch\If you can embrace me response:	Your beloved will surely be by your side
context: If you climb the hill towards the sky\there flows the comet river\Because we're incomplete\we can't avoid hurting each other\If you will embrace me\I feel like we'll touch\If you can embrace me\Your beloved will surely be by your side response:	Those important to you will always be by your side
context: there flows the comet river\Because we're incomplete\we can't avoid hurting each other\If you will embrace me\I feel like we'll touch\If you can embrace me\Your beloved will surely be by your side\Those important to you will always be by your side response:	OD
