context: TS response:	OP
context: nakitaku nattara omoidashite\damatte chikaiatta yakusoku wo\tabidatsu hinadori no uta\ima mo mada umaku tobenai keredo\meguri meguru toki wo koe\hitazura ni tsunaida te wo tadotte\kotoba wa\sora ni kieteku bakari da toshite mo response:	chirabaru hikari no naka de
context: damatte chikaiatta yakusoku wo\tabidatsu hinadori no uta\ima mo mada umaku tobenai keredo\meguri meguru toki wo koe\hitazura ni tsunaida te wo tadotte\kotoba wa\sora ni kieteku bakari da toshite mo\chirabaru hikari no naka de response:	mayowazu ni kimi wo sagashidaseru kara
context: tabidatsu hinadori no uta\ima mo mada umaku tobenai keredo\meguri meguru toki wo koe\hitazura ni tsunaida te wo tadotte\kotoba wa\sora ni kieteku bakari da toshite mo\chirabaru hikari no naka de\mayowazu ni kimi wo sagashidaseru kara response:	My heart is racing and beating loud
context: ima mo mada umaku tobenai keredo\meguri meguru toki wo koe\hitazura ni tsunaida te wo tadotte\kotoba wa\sora ni kieteku bakari da toshite mo\chirabaru hikari no naka de\mayowazu ni kimi wo sagashidaseru kara\My heart is racing and beating loud response:	But that feels cozily familiar
context: meguri meguru toki wo koe\hitazura ni tsunaida te wo tadotte\kotoba wa\sora ni kieteku bakari da toshite mo\chirabaru hikari no naka de\mayowazu ni kimi wo sagashidaseru kara\My heart is racing and beating loud\But that feels cozily familiar response:	Even if the wind is blowing hard
context: hitazura ni tsunaida te wo tadotte\kotoba wa\sora ni kieteku bakari da toshite mo\chirabaru hikari no naka de\mayowazu ni kimi wo sagashidaseru kara\My heart is racing and beating loud\But that feels cozily familiar\Even if the wind is blowing hard response:	Don't close your eyes and always look on ahead
context: kotoba wa\sora ni kieteku bakari da toshite mo\chirabaru hikari no naka de\mayowazu ni kimi wo sagashidaseru kara\My heart is racing and beating loud\But that feels cozily familiar\Even if the wind is blowing hard\Don't close your eyes and always look on ahead response:	If you feel like crying, remember
context: sora ni kieteku bakari da toshite mo\chirabaru hikari no naka de\mayowazu ni kimi wo sagashidaseru kara\My heart is racing and beating loud\But that feels cozily familiar\Even if the wind is blowing hard\Don't close your eyes and always look on ahead\If you feel like crying, remember response:	the promise we made together
context: chirabaru hikari no naka de\mayowazu ni kimi wo sagashidaseru kara\My heart is racing and beating loud\But that feels cozily familiar\Even if the wind is blowing hard\Don't close your eyes and always look on ahead\If you feel like crying, remember\the promise we made together response:	The young birds in the sky sing
context: mayowazu ni kimi wo sagashidaseru kara\My heart is racing and beating loud\But that feels cozily familiar\Even if the wind is blowing hard\Don't close your eyes and always look on ahead\If you feel like crying, remember\the promise we made together\The young birds in the sky sing response:	though they still can't fly well
context: My heart is racing and beating loud\But that feels cozily familiar\Even if the wind is blowing hard\Don't close your eyes and always look on ahead\If you feel like crying, remember\the promise we made together\The young birds in the sky sing\though they still can't fly well response:	Even if we go beyond the edge of time
context: But that feels cozily familiar\Even if the wind is blowing hard\Don't close your eyes and always look on ahead\If you feel like crying, remember\the promise we made together\The young birds in the sky sing\though they still can't fly well\Even if we go beyond the edge of time response:	I'll only follow you as we hold hands
context: Even if the wind is blowing hard\Don't close your eyes and always look on ahead\If you feel like crying, remember\the promise we made together\The young birds in the sky sing\though they still can't fly well\Even if we go beyond the edge of time\I'll only follow you as we hold hands response:	So I never let you go! My words
context: Don't close your eyes and always look on ahead\If you feel like crying, remember\the promise we made together\The young birds in the sky sing\though they still can't fly well\Even if we go beyond the edge of time\I'll only follow you as we hold hands\So I never let you go! My words response:	may get lost in the infinity of the sky,
context: If you feel like crying, remember\the promise we made together\The young birds in the sky sing\though they still can't fly well\Even if we go beyond the edge of time\I'll only follow you as we hold hands\So I never let you go! My words\may get lost in the infinity of the sky, response:	but among the glittering light
context: the promise we made together\The young birds in the sky sing\though they still can't fly well\Even if we go beyond the edge of time\I'll only follow you as we hold hands\So I never let you go! My words\may get lost in the infinity of the sky,\but among the glittering light response:	I can still find you without hesitation
context: The young birds in the sky sing\though they still can't fly well\Even if we go beyond the edge of time\I'll only follow you as we hold hands\So I never let you go! My words\may get lost in the infinity of the sky,\but among the glittering light\I can still find you without hesitation response:	My heart is racing and beating loud
context: though they still can't fly well\Even if we go beyond the edge of time\I'll only follow you as we hold hands\So I never let you go! My words\may get lost in the infinity of the sky,\but among the glittering light\I can still find you without hesitation\My heart is racing and beating loud response:	But that feels cozily familiar
context: Even if we go beyond the edge of time\I'll only follow you as we hold hands\So I never let you go! My words\may get lost in the infinity of the sky,\but among the glittering light\I can still find you without hesitation\My heart is racing and beating loud\But that feels cozily familiar response:	Even if the wind is blowing hard
context: I'll only follow you as we hold hands\So I never let you go! My words\may get lost in the infinity of the sky,\but among the glittering light\I can still find you without hesitation\My heart is racing and beating loud\But that feels cozily familiar\Even if the wind is blowing hard response:	Don't close your eyes and always look on ahead
context: So I never let you go! My words\may get lost in the infinity of the sky,\but among the glittering light\I can still find you without hesitation\My heart is racing and beating loud\But that feels cozily familiar\Even if the wind is blowing hard\Don't close your eyes and always look on ahead response:	If you feel like crying, remember
context: may get lost in the infinity of the sky,\but among the glittering light\I can still find you without hesitation\My heart is racing and beating loud\But that feels cozily familiar\Even if the wind is blowing hard\Don't close your eyes and always look on ahead\If you feel like crying, remember response:	the promise we made together
context: but among the glittering light\I can still find you without hesitation\My heart is racing and beating loud\But that feels cozily familiar\Even if the wind is blowing hard\Don't close your eyes and always look on ahead\If you feel like crying, remember\the promise we made together response:	The young birds in the sky sing
context: I can still find you without hesitation\My heart is racing and beating loud\But that feels cozily familiar\Even if the wind is blowing hard\Don't close your eyes and always look on ahead\If you feel like crying, remember\the promise we made together\The young birds in the sky sing response:	though they still can't fly well
context: My heart is racing and beating loud\But that feels cozily familiar\Even if the wind is blowing hard\Don't close your eyes and always look on ahead\If you feel like crying, remember\the promise we made together\The young birds in the sky sing\though they still can't fly well response:	Even if we go beyond the edge of time
context: But that feels cozily familiar\Even if the wind is blowing hard\Don't close your eyes and always look on ahead\If you feel like crying, remember\the promise we made together\The young birds in the sky sing\though they still can't fly well\Even if we go beyond the edge of time response:	I'll only follow you as we hold hands
context: Even if the wind is blowing hard\Don't close your eyes and always look on ahead\If you feel like crying, remember\the promise we made together\The young birds in the sky sing\though they still can't fly well\Even if we go beyond the edge of time\I'll only follow you as we hold hands response:	So I never let you go! My words
context: Don't close your eyes and always look on ahead\If you feel like crying, remember\the promise we made together\The young birds in the sky sing\though they still can't fly well\Even if we go beyond the edge of time\I'll only follow you as we hold hands\So I never let you go! My words response:	may get lost in the infinity of the sky,
context: If you feel like crying, remember\the promise we made together\The young birds in the sky sing\though they still can't fly well\Even if we go beyond the edge of time\I'll only follow you as we hold hands\So I never let you go! My words\may get lost in the infinity of the sky, response:	but among the glittering light
context: the promise we made together\The young birds in the sky sing\though they still can't fly well\Even if we go beyond the edge of time\I'll only follow you as we hold hands\So I never let you go! My words\may get lost in the infinity of the sky,\but among the glittering light response:	I can still find you without hesitation
