context: Pre! Preparation! response:	I'm not strong
context: Why is it always Takasu? Why?\Ow!\Why? Why? Why? Why is it always Takasu?\Quit it, you two!\It hasn't even been decided that I'm going to the vacation home yet!\As if that Tiger can win -\You don't know that until she tries!\Until she tries, response:	you can't be sure.
context: Ow!\Why? Why? Why? Why is it always Takasu?\Quit it, you two!\It hasn't even been decided that I'm going to the vacation home yet!\As if that Tiger can win -\You don't know that until she tries!\Until she tries,\you can't be sure. response:	That idiot. This time it's only meat.
context: Why? Why? Why? Why is it always Takasu?\Quit it, you two!\It hasn't even been decided that I'm going to the vacation home yet!\As if that Tiger can win -\You don't know that until she tries!\Until she tries,\you can't be sure.\That idiot. This time it's only meat. response:	Hey, hey!
context: Quit it, you two!\It hasn't even been decided that I'm going to the vacation home yet!\As if that Tiger can win -\You don't know that until she tries!\Until she tries,\you can't be sure.\That idiot. This time it's only meat.\Hey, hey! response:	How long are you going to keep us waiting?
context: It hasn't even been decided that I'm going to the vacation home yet!\As if that Tiger can win -\You don't know that until she tries!\Until she tries,\you can't be sure.\That idiot. This time it's only meat.\Hey, hey!\How long are you going to keep us waiting? response:	It's hot, you know!
context: As if that Tiger can win -\You don't know that until she tries!\Until she tries,\you can't be sure.\That idiot. This time it's only meat.\Hey, hey!\How long are you going to keep us waiting?\It's hot, you know! response:	Why isn't the Palmtop Tiger coming out?
context: You don't know that until she tries!\Until she tries,\you can't be sure.\That idiot. This time it's only meat.\Hey, hey!\How long are you going to keep us waiting?\It's hot, you know!\Why isn't the Palmtop Tiger coming out? response:	Who cares?
context: Until she tries,\you can't be sure.\That idiot. This time it's only meat.\Hey, hey!\How long are you going to keep us waiting?\It's hot, you know!\Why isn't the Palmtop Tiger coming out?\Who cares? response:	Just pretend that you only came here to look at that bikini.
context: you can't be sure.\That idiot. This time it's only meat.\Hey, hey!\How long are you going to keep us waiting?\It's hot, you know!\Why isn't the Palmtop Tiger coming out?\Who cares?\Just pretend that you only came here to look at that bikini. response:	You're right.
context: That idiot. This time it's only meat.\Hey, hey!\How long are you going to keep us waiting?\It's hot, you know!\Why isn't the Palmtop Tiger coming out?\Who cares?\Just pretend that you only came here to look at that bikini.\You're right. response:	Hey, we shouldn't make everyone wait this heat any longer...
context: Hey, hey!\How long are you going to keep us waiting?\It's hot, you know!\Why isn't the Palmtop Tiger coming out?\Who cares?\Just pretend that you only came here to look at that bikini.\You're right.\Hey, we shouldn't make everyone wait this heat any longer... response:	You're right.
context: How long are you going to keep us waiting?\It's hot, you know!\Why isn't the Palmtop Tiger coming out?\Who cares?\Just pretend that you only came here to look at that bikini.\You're right.\Hey, we shouldn't make everyone wait this heat any longer...\You're right. response:	What's this nonsense you're blabbering on about?
context: It's hot, you know!\Why isn't the Palmtop Tiger coming out?\Who cares?\Just pretend that you only came here to look at that bikini.\You're right.\Hey, we shouldn't make everyone wait this heat any longer...\You're right.\What's this nonsense you're blabbering on about? response:	Come, let's fight this out fair and square.
context: Why isn't the Palmtop Tiger coming out?\Who cares?\Just pretend that you only came here to look at that bikini.\You're right.\Hey, we shouldn't make everyone wait this heat any longer...\You're right.\What's this nonsense you're blabbering on about?\Come, let's fight this out fair and square. response:	Stupid Chihuahua, now re-dubbed Stupid Bikini!
context: Who cares?\Just pretend that you only came here to look at that bikini.\You're right.\Hey, we shouldn't make everyone wait this heat any longer...\You're right.\What's this nonsense you're blabbering on about?\Come, let's fight this out fair and square.\Stupid Chihuahua, now re-dubbed Stupid Bikini! response:	Oh, yeah!
context: Just pretend that you only came here to look at that bikini.\You're right.\Hey, we shouldn't make everyone wait this heat any longer...\You're right.\What's this nonsense you're blabbering on about?\Come, let's fight this out fair and square.\Stupid Chihuahua, now re-dubbed Stupid Bikini!\Oh, yeah! response:	Taiga!
context: You're right.\Hey, we shouldn't make everyone wait this heat any longer...\You're right.\What's this nonsense you're blabbering on about?\Come, let's fight this out fair and square.\Stupid Chihuahua, now re-dubbed Stupid Bikini!\Oh, yeah!\Taiga! response:	You're going to swim with that on?!
context: Hey, we shouldn't make everyone wait this heat any longer...\You're right.\What's this nonsense you're blabbering on about?\Come, let's fight this out fair and square.\Stupid Chihuahua, now re-dubbed Stupid Bikini!\Oh, yeah!\Taiga!\You're going to swim with that on?! response:	I thought she had armour on for a moment.
context: You're right.\What's this nonsense you're blabbering on about?\Come, let's fight this out fair and square.\Stupid Chihuahua, now re-dubbed Stupid Bikini!\Oh, yeah!\Taiga!\You're going to swim with that on?!\I thought she had armour on for a moment. response:	That's kinda cool.
context: What's this nonsense you're blabbering on about?\Come, let's fight this out fair and square.\Stupid Chihuahua, now re-dubbed Stupid Bikini!\Oh, yeah!\Taiga!\You're going to swim with that on?!\I thought she had armour on for a moment.\That's kinda cool. response:	Well then, the 50 metre freestyle, one-off swimming match!
context: Come, let's fight this out fair and square.\Stupid Chihuahua, now re-dubbed Stupid Bikini!\Oh, yeah!\Taiga!\You're going to swim with that on?!\I thought she had armour on for a moment.\That's kinda cool.\Well then, the 50 metre freestyle, one-off swimming match! response:	On your marks!
context: Stupid Chihuahua, now re-dubbed Stupid Bikini!\Oh, yeah!\Taiga!\You're going to swim with that on?!\I thought she had armour on for a moment.\That's kinda cool.\Well then, the 50 metre freestyle, one-off swimming match!\On your marks! response:	Get set!
context: Oh, yeah!\Taiga!\You're going to swim with that on?!\I thought she had armour on for a moment.\That's kinda cool.\Well then, the 50 metre freestyle, one-off swimming match!\On your marks!\Get set! response:	Whoa.
context: Taiga!\You're going to swim with that on?!\I thought she had armour on for a moment.\That's kinda cool.\Well then, the 50 metre freestyle, one-off swimming match!\On your marks!\Get set!\Whoa. response:	Hair's showing.
context: You're going to swim with that on?!\I thought she had armour on for a moment.\That's kinda cool.\Well then, the 50 metre freestyle, one-off swimming match!\On your marks!\Get set!\Whoa.\Hair's showing. response:	What?!
context: I thought she had armour on for a moment.\That's kinda cool.\Well then, the 50 metre freestyle, one-off swimming match!\On your marks!\Get set!\Whoa.\Hair's showing.\What?! response:	Cra -
context: That's kinda cool.\Well then, the 50 metre freestyle, one-off swimming match!\On your marks!\Get set!\Whoa.\Hair's showing.\What?!\Cra - response:	I can't believe it! I can't believe it!
context: Well then, the 50 metre freestyle, one-off swimming match!\On your marks!\Get set!\Whoa.\Hair's showing.\What?!\Cra -\I can't believe it! I can't believe it! response:	Whoa, now!
context: On your marks!\Get set!\Whoa.\Hair's showing.\What?!\Cra -\I can't believe it! I can't believe it!\Whoa, now! response:	The Palmtop Tiger used a delayed entrance strategy coupled with dangerous psychological tactics!
context: Get set!\Whoa.\Hair's showing.\What?!\Cra -\I can't believe it! I can't believe it!\Whoa, now!\The Palmtop Tiger used a delayed entrance strategy coupled with dangerous psychological tactics! response:	Damn you, mini-tiger!
context: Whoa.\Hair's showing.\What?!\Cra -\I can't believe it! I can't believe it!\Whoa, now!\The Palmtop Tiger used a delayed entrance strategy coupled with dangerous psychological tactics!\Damn you, mini-tiger! response:	Taiga!
context: Hair's showing.\What?!\Cra -\I can't believe it! I can't believe it!\Whoa, now!\The Palmtop Tiger used a delayed entrance strategy coupled with dangerous psychological tactics!\Damn you, mini-tiger!\Taiga! response:	Oh? An accident has occurred for the tiger?
context: What?!\Cra -\I can't believe it! I can't believe it!\Whoa, now!\The Palmtop Tiger used a delayed entrance strategy coupled with dangerous psychological tactics!\Damn you, mini-tiger!\Taiga!\Oh? An accident has occurred for the tiger? response:	This is a golden opportunity for Ami-tan!
context: Cra -\I can't believe it! I can't believe it!\Whoa, now!\The Palmtop Tiger used a delayed entrance strategy coupled with dangerous psychological tactics!\Damn you, mini-tiger!\Taiga!\Oh? An accident has occurred for the tiger?\This is a golden opportunity for Ami-tan! response:	Damn it!
context: I can't believe it! I can't believe it!\Whoa, now!\The Palmtop Tiger used a delayed entrance strategy coupled with dangerous psychological tactics!\Damn you, mini-tiger!\Taiga!\Oh? An accident has occurred for the tiger?\This is a golden opportunity for Ami-tan!\Damn it! response:	Are you okay? Did your leg cramp?
context: Whoa, now!\The Palmtop Tiger used a delayed entrance strategy coupled with dangerous psychological tactics!\Damn you, mini-tiger!\Taiga!\Oh? An accident has occurred for the tiger?\This is a golden opportunity for Ami-tan!\Damn it!\Are you okay? Did your leg cramp? response:	Idiot, let me go!
context: The Palmtop Tiger used a delayed entrance strategy coupled with dangerous psychological tactics!\Damn you, mini-tiger!\Taiga!\Oh? An accident has occurred for the tiger?\This is a golden opportunity for Ami-tan!\Damn it!\Are you okay? Did your leg cramp?\Idiot, let me go! response:	You can't go on like this!
context: Damn you, mini-tiger!\Taiga!\Oh? An accident has occurred for the tiger?\This is a golden opportunity for Ami-tan!\Damn it!\Are you okay? Did your leg cramp?\Idiot, let me go!\You can't go on like this! response:	I'm going!
context: Taiga!\Oh? An accident has occurred for the tiger?\This is a golden opportunity for Ami-tan!\Damn it!\Are you okay? Did your leg cramp?\Idiot, let me go!\You can't go on like this!\I'm going! response:	Aren't you happy?!
context: Oh? An accident has occurred for the tiger?\This is a golden opportunity for Ami-tan!\Damn it!\Are you okay? Did your leg cramp?\Idiot, let me go!\You can't go on like this!\I'm going!\Aren't you happy?! response:	Don't wha me!
context: This is a golden opportunity for Ami-tan!\Damn it!\Are you okay? Did your leg cramp?\Idiot, let me go!\You can't go on like this!\I'm going!\Aren't you happy?!\Don't wha me! response:	Your master's working hard for your sake!
context: Damn it!\Are you okay? Did your leg cramp?\Idiot, let me go!\You can't go on like this!\I'm going!\Aren't you happy?!\Don't wha me!\Your master's working hard for your sake! response:	Be more happy about it, you dumbass dog!
context: Are you okay? Did your leg cramp?\Idiot, let me go!\You can't go on like this!\I'm going!\Aren't you happy?!\Don't wha me!\Your master's working hard for your sake!\Be more happy about it, you dumbass dog! response:	Keep it up, Ami-chan!
context: Idiot, let me go!\You can't go on like this!\I'm going!\Aren't you happy?!\Don't wha me!\Your master's working hard for your sake!\Be more happy about it, you dumbass dog!\Keep it up, Ami-chan! response:	The tides have turned!
context: You can't go on like this!\I'm going!\Aren't you happy?!\Don't wha me!\Your master's working hard for your sake!\Be more happy about it, you dumbass dog!\Keep it up, Ami-chan!\The tides have turned! response:	All right, then! Go now!
context: I'm going!\Aren't you happy?!\Don't wha me!\Your master's working hard for your sake!\Be more happy about it, you dumbass dog!\Keep it up, Ami-chan!\The tides have turned!\All right, then! Go now! response:	I'll wag my tail or something for you!
context: Aren't you happy?!\Don't wha me!\Your master's working hard for your sake!\Be more happy about it, you dumbass dog!\Keep it up, Ami-chan!\The tides have turned!\All right, then! Go now!\I'll wag my tail or something for you! response:	And with that...
context: Don't wha me!\Your master's working hard for your sake!\Be more happy about it, you dumbass dog!\Keep it up, Ami-chan!\The tides have turned!\All right, then! Go now!\I'll wag my tail or something for you!\And with that... response:	Ami-tan!
context: Your master's working hard for your sake!\Be more happy about it, you dumbass dog!\Keep it up, Ami-chan!\The tides have turned!\All right, then! Go now!\I'll wag my tail or something for you!\And with that...\Ami-tan! response:	Don't push!
context: Be more happy about it, you dumbass dog!\Keep it up, Ami-chan!\The tides have turned!\All right, then! Go now!\I'll wag my tail or something for you!\And with that...\Ami-tan!\Don't push! response:	You idiot, that's dangerous!
context: Keep it up, Ami-chan!\The tides have turned!\All right, then! Go now!\I'll wag my tail or something for you!\And with that...\Ami-tan!\Don't push!\You idiot, that's dangerous! response:	Ryuuji!
context: The tides have turned!\All right, then! Go now!\I'll wag my tail or something for you!\And with that...\Ami-tan!\Don't push!\You idiot, that's dangerous!\Ryuuji! response:	Huh?
context: All right, then! Go now!\I'll wag my tail or something for you!\And with that...\Ami-tan!\Don't push!\You idiot, that's dangerous!\Ryuuji!\Huh? response:	Taiga?
context: I'll wag my tail or something for you!\And with that...\Ami-tan!\Don't push!\You idiot, that's dangerous!\Ryuuji!\Huh?\Taiga? response:	Takasu! Hey, Takasu! Are you all right?!
context: And with that...\Ami-tan!\Don't push!\You idiot, that's dangerous!\Ryuuji!\Huh?\Taiga?\Takasu! Hey, Takasu! Are you all right?! response:	Okay, he's breathing! Aisaka, take him to the infirmary quickly!
context: Ami-tan!\Don't push!\You idiot, that's dangerous!\Ryuuji!\Huh?\Taiga?\Takasu! Hey, Takasu! Are you all right?!\Okay, he's breathing! Aisaka, take him to the infirmary quickly! response:	Don't touch him!
context: Don't push!\You idiot, that's dangerous!\Ryuuji!\Huh?\Taiga?\Takasu! Hey, Takasu! Are you all right?!\Okay, he's breathing! Aisaka, take him to the infirmary quickly!\Don't touch him! response:	Taiga?
context: You idiot, that's dangerous!\Ryuuji!\Huh?\Taiga?\Takasu! Hey, Takasu! Are you all right?!\Okay, he's breathing! Aisaka, take him to the infirmary quickly!\Don't touch him!\Taiga? response:	But, Aisaka -
context: Ryuuji!\Huh?\Taiga?\Takasu! Hey, Takasu! Are you all right?!\Okay, he's breathing! Aisaka, take him to the infirmary quickly!\Don't touch him!\Taiga?\But, Aisaka - response:	Shut up!
context: Huh?\Taiga?\Takasu! Hey, Takasu! Are you all right?!\Okay, he's breathing! Aisaka, take him to the infirmary quickly!\Don't touch him!\Taiga?\But, Aisaka -\Shut up! response:	You're all idiots!
context: Taiga?\Takasu! Hey, Takasu! Are you all right?!\Okay, he's breathing! Aisaka, take him to the infirmary quickly!\Don't touch him!\Taiga?\But, Aisaka -\Shut up!\You're all idiots! response:	Why didn't you notice?
context: Takasu! Hey, Takasu! Are you all right?!\Okay, he's breathing! Aisaka, take him to the infirmary quickly!\Don't touch him!\Taiga?\But, Aisaka -\Shut up!\You're all idiots!\Why didn't you notice? response:	Why didn't you help him?
context: Okay, he's breathing! Aisaka, take him to the infirmary quickly!\Don't touch him!\Taiga?\But, Aisaka -\Shut up!\You're all idiots!\Why didn't you notice?\Why didn't you help him? response:	You all had your attention focused on the stupid bikini...
context: Don't touch him!\Taiga?\But, Aisaka -\Shut up!\You're all idiots!\Why didn't you notice?\Why didn't you help him?\You all had your attention focused on the stupid bikini... response:	Nobody was helping Ryuuji...
context: Taiga?\But, Aisaka -\Shut up!\You're all idiots!\Why didn't you notice?\Why didn't you help him?\You all had your attention focused on the stupid bikini...\Nobody was helping Ryuuji... response:	Ryuuji is mine!
context: But, Aisaka -\Shut up!\You're all idiots!\Why didn't you notice?\Why didn't you help him?\You all had your attention focused on the stupid bikini...\Nobody was helping Ryuuji...\Ryuuji is mine! response:	Nobody else touch him!
context: Shut up!\You're all idiots!\Why didn't you notice?\Why didn't you help him?\You all had your attention focused on the stupid bikini...\Nobody was helping Ryuuji...\Ryuuji is mine!\Nobody else touch him! response:	Um, you see,
context: You're all idiots!\Why didn't you notice?\Why didn't you help him?\You all had your attention focused on the stupid bikini...\Nobody was helping Ryuuji...\Ryuuji is mine!\Nobody else touch him!\Um, you see, response:	I decided to come along to your vacation home too.
context: Why didn't you notice?\Why didn't you help him?\You all had your attention focused on the stupid bikini...\Nobody was helping Ryuuji...\Ryuuji is mine!\Nobody else touch him!\Um, you see,\I decided to come along to your vacation home too. response:	What?!
context: Why didn't you help him?\You all had your attention focused on the stupid bikini...\Nobody was helping Ryuuji...\Ryuuji is mine!\Nobody else touch him!\Um, you see,\I decided to come along to your vacation home too.\What?! response:	I lost the competition, right?
context: You all had your attention focused on the stupid bikini...\Nobody was helping Ryuuji...\Ryuuji is mine!\Nobody else touch him!\Um, you see,\I decided to come along to your vacation home too.\What?!\I lost the competition, right? response:	And Ryuuji's going, right?
context: Nobody was helping Ryuuji...\Ryuuji is mine!\Nobody else touch him!\Um, you see,\I decided to come along to your vacation home too.\What?!\I lost the competition, right?\And Ryuuji's going, right? response:	I won't have anyone to tend to my daily needs, see?
context: Ryuuji is mine!\Nobody else touch him!\Um, you see,\I decided to come along to your vacation home too.\What?!\I lost the competition, right?\And Ryuuji's going, right?\I won't have anyone to tend to my daily needs, see? response:	That's why I've decided to co -
context: Nobody else touch him!\Um, you see,\I decided to come along to your vacation home too.\What?!\I lost the competition, right?\And Ryuuji's going, right?\I won't have anyone to tend to my daily needs, see?\That's why I've decided to co - response:	Wait a minute.
context: Um, you see,\I decided to come along to your vacation home too.\What?!\I lost the competition, right?\And Ryuuji's going, right?\I won't have anyone to tend to my daily needs, see?\That's why I've decided to co -\Wait a minute. response:	Ami-chan's getting confused by your incredibly selfish speech.
context: I decided to come along to your vacation home too.\What?!\I lost the competition, right?\And Ryuuji's going, right?\I won't have anyone to tend to my daily needs, see?\That's why I've decided to co -\Wait a minute.\Ami-chan's getting confused by your incredibly selfish speech. response:	Why not bring her? The more the merrier.
context: What?!\I lost the competition, right?\And Ryuuji's going, right?\I won't have anyone to tend to my daily needs, see?\That's why I've decided to co -\Wait a minute.\Ami-chan's getting confused by your incredibly selfish speech.\Why not bring her? The more the merrier. response:	Ah, I see.
context: I lost the competition, right?\And Ryuuji's going, right?\I won't have anyone to tend to my daily needs, see?\That's why I've decided to co -\Wait a minute.\Ami-chan's getting confused by your incredibly selfish speech.\Why not bring her? The more the merrier.\Ah, I see. response:	Could it be that Aisaka-san's worried about being separated from Takasu-kun?
context: And Ryuuji's going, right?\I won't have anyone to tend to my daily needs, see?\That's why I've decided to co -\Wait a minute.\Ami-chan's getting confused by your incredibly selfish speech.\Why not bring her? The more the merrier.\Ah, I see.\Could it be that Aisaka-san's worried about being separated from Takasu-kun? response:	After all, didn't you declare Ryuuji is mine!?
context: I won't have anyone to tend to my daily needs, see?\That's why I've decided to co -\Wait a minute.\Ami-chan's getting confused by your incredibly selfish speech.\Why not bring her? The more the merrier.\Ah, I see.\Could it be that Aisaka-san's worried about being separated from Takasu-kun?\After all, didn't you declare Ryuuji is mine!? response:	You're right, I'll admit it.
context: That's why I've decided to co -\Wait a minute.\Ami-chan's getting confused by your incredibly selfish speech.\Why not bring her? The more the merrier.\Ah, I see.\Could it be that Aisaka-san's worried about being separated from Takasu-kun?\After all, didn't you declare Ryuuji is mine!?\You're right, I'll admit it. response:	Because, I mean...
context: Wait a minute.\Ami-chan's getting confused by your incredibly selfish speech.\Why not bring her? The more the merrier.\Ah, I see.\Could it be that Aisaka-san's worried about being separated from Takasu-kun?\After all, didn't you declare Ryuuji is mine!?\You're right, I'll admit it.\Because, I mean... response:	That is, in other words...
context: Ami-chan's getting confused by your incredibly selfish speech.\Why not bring her? The more the merrier.\Ah, I see.\Could it be that Aisaka-san's worried about being separated from Takasu-kun?\After all, didn't you declare Ryuuji is mine!?\You're right, I'll admit it.\Because, I mean...\That is, in other words... response:	This guy's my dog, you see.
context: Why not bring her? The more the merrier.\Ah, I see.\Could it be that Aisaka-san's worried about being separated from Takasu-kun?\After all, didn't you declare Ryuuji is mine!?\You're right, I'll admit it.\Because, I mean...\That is, in other words...\This guy's my dog, you see. response:	As his owner, I have to take responsibility for him.
context: Ah, I see.\Could it be that Aisaka-san's worried about being separated from Takasu-kun?\After all, didn't you declare Ryuuji is mine!?\You're right, I'll admit it.\Because, I mean...\That is, in other words...\This guy's my dog, you see.\As his owner, I have to take responsibility for him. response:	I have to watch him so that he doesn't get all excited in other people's places.
context: Could it be that Aisaka-san's worried about being separated from Takasu-kun?\After all, didn't you declare Ryuuji is mine!?\You're right, I'll admit it.\Because, I mean...\That is, in other words...\This guy's my dog, you see.\As his owner, I have to take responsibility for him.\I have to watch him so that he doesn't get all excited in other people's places. response:	What? Were you expecting something else?
context: After all, didn't you declare Ryuuji is mine!?\You're right, I'll admit it.\Because, I mean...\That is, in other words...\This guy's my dog, you see.\As his owner, I have to take responsibility for him.\I have to watch him so that he doesn't get all excited in other people's places.\What? Were you expecting something else? response:	Not a thing. Nothing at all.
context: You're right, I'll admit it.\Because, I mean...\That is, in other words...\This guy's my dog, you see.\As his owner, I have to take responsibility for him.\I have to watch him so that he doesn't get all excited in other people's places.\What? Were you expecting something else?\Not a thing. Nothing at all. response:	All right. Let's decide on a schedule, then.
context: Because, I mean...\That is, in other words...\This guy's my dog, you see.\As his owner, I have to take responsibility for him.\I have to watch him so that he doesn't get all excited in other people's places.\What? Were you expecting something else?\Not a thing. Nothing at all.\All right. Let's decide on a schedule, then. response:	Let me see!
context: That is, in other words...\This guy's my dog, you see.\As his owner, I have to take responsibility for him.\I have to watch him so that he doesn't get all excited in other people's places.\What? Were you expecting something else?\Not a thing. Nothing at all.\All right. Let's decide on a schedule, then.\Let me see! response:	You see, around this time, I am packed with my part-time jobs,
context: This guy's my dog, you see.\As his owner, I have to take responsibility for him.\I have to watch him so that he doesn't get all excited in other people's places.\What? Were you expecting something else?\Not a thing. Nothing at all.\All right. Let's decide on a schedule, then.\Let me see!\You see, around this time, I am packed with my part-time jobs, response:	and around there I'm very busy with club activities.
context: As his owner, I have to take responsibility for him.\I have to watch him so that he doesn't get all excited in other people's places.\What? Were you expecting something else?\Not a thing. Nothing at all.\All right. Let's decide on a schedule, then.\Let me see!\You see, around this time, I am packed with my part-time jobs,\and around there I'm very busy with club activities. response:	Too bad we couldn't be all alone,
context: I have to watch him so that he doesn't get all excited in other people's places.\What? Were you expecting something else?\Not a thing. Nothing at all.\All right. Let's decide on a schedule, then.\Let me see!\You see, around this time, I am packed with my part-time jobs,\and around there I'm very busy with club activities.\Too bad we couldn't be all alone, response:	but there will be more opportunities.
context: What? Were you expecting something else?\Not a thing. Nothing at all.\All right. Let's decide on a schedule, then.\Let me see!\You see, around this time, I am packed with my part-time jobs,\and around there I'm very busy with club activities.\Too bad we couldn't be all alone,\but there will be more opportunities. response:	What?
context: Not a thing. Nothing at all.\All right. Let's decide on a schedule, then.\Let me see!\You see, around this time, I am packed with my part-time jobs,\and around there I'm very busy with club activities.\Too bad we couldn't be all alone,\but there will be more opportunities.\What? response:	And that was how the first semester of Takasu Ryuuji's second year of high school ended,
context: All right. Let's decide on a schedule, then.\Let me see!\You see, around this time, I am packed with my part-time jobs,\and around there I'm very busy with club activities.\Too bad we couldn't be all alone,\but there will be more opportunities.\What?\And that was how the first semester of Takasu Ryuuji's second year of high school ended, response:	and a stimulating summer break was about to begin.
context: Let me see!\You see, around this time, I am packed with my part-time jobs,\and around there I'm very busy with club activities.\Too bad we couldn't be all alone,\but there will be more opportunities.\What?\And that was how the first semester of Takasu Ryuuji's second year of high school ended,\and a stimulating summer break was about to begin. response:	Going with Kushieda to a vacation home...
context: You see, around this time, I am packed with my part-time jobs,\and around there I'm very busy with club activities.\Too bad we couldn't be all alone,\but there will be more opportunities.\What?\And that was how the first semester of Takasu Ryuuji's second year of high school ended,\and a stimulating summer break was about to begin.\Going with Kushieda to a vacation home... response:	I might be punished for achieving this happiness, Taiga!
context: and around there I'm very busy with club activities.\Too bad we couldn't be all alone,\but there will be more opportunities.\What?\And that was how the first semester of Takasu Ryuuji's second year of high school ended,\and a stimulating summer break was about to begin.\Going with Kushieda to a vacation home...\I might be punished for achieving this happiness, Taiga! response:	Kitamura-kun's thin, hazy, black seaweed...
context: Too bad we couldn't be all alone,\but there will be more opportunities.\What?\And that was how the first semester of Takasu Ryuuji's second year of high school ended,\and a stimulating summer break was about to begin.\Going with Kushieda to a vacation home...\I might be punished for achieving this happiness, Taiga!\Kitamura-kun's thin, hazy, black seaweed... response:	What?
