context: watashi ga umareta asa no machi yuki no naka ni umoreta response:	sore wa sore wa chiisai te de aozora wo aoida
context: At this rate, I'd be doing a poor job balancing both things.\I'd be inconveniencing the school as well.\I thought that I'd dedicate all of the next three years to Hagu's rehab.\But... to think that her prince would come back at a time like this...\Sensei, what if Hagu-chan...\What if she chooses Morita?\Well...\I'll travel. response:	I'll travel around the world, maybe even twice.
context: I'd be inconveniencing the school as well.\I thought that I'd dedicate all of the next three years to Hagu's rehab.\But... to think that her prince would come back at a time like this...\Sensei, what if Hagu-chan...\What if she chooses Morita?\Well...\I'll travel.\I'll travel around the world, maybe even twice. response:	It'll be a good opportunity.
context: I thought that I'd dedicate all of the next three years to Hagu's rehab.\But... to think that her prince would come back at a time like this...\Sensei, what if Hagu-chan...\What if she chooses Morita?\Well...\I'll travel.\I'll travel around the world, maybe even twice.\It'll be a good opportunity. response:	I'll travel around the world until I've had enough.
context: But... to think that her prince would come back at a time like this...\Sensei, what if Hagu-chan...\What if she chooses Morita?\Well...\I'll travel.\I'll travel around the world, maybe even twice.\It'll be a good opportunity.\I'll travel around the world until I've had enough. response:	Sensei... why won't you tell Hagu-chan?
context: Sensei, what if Hagu-chan...\What if she chooses Morita?\Well...\I'll travel.\I'll travel around the world, maybe even twice.\It'll be a good opportunity.\I'll travel around the world until I've had enough.\Sensei... why won't you tell Hagu-chan? response:	To Hagu? Say what?
context: What if she chooses Morita?\Well...\I'll travel.\I'll travel around the world, maybe even twice.\It'll be a good opportunity.\I'll travel around the world until I've had enough.\Sensei... why won't you tell Hagu-chan?\To Hagu? Say what? response:	Choose me.
context: Well...\I'll travel.\I'll travel around the world, maybe even twice.\It'll be a good opportunity.\I'll travel around the world until I've had enough.\Sensei... why won't you tell Hagu-chan?\To Hagu? Say what?\Choose me. response:	I can't say that...
context: I'll travel.\I'll travel around the world, maybe even twice.\It'll be a good opportunity.\I'll travel around the world until I've had enough.\Sensei... why won't you tell Hagu-chan?\To Hagu? Say what?\Choose me.\I can't say that... response:	Why not?
context: I'll travel around the world, maybe even twice.\It'll be a good opportunity.\I'll travel around the world until I've had enough.\Sensei... why won't you tell Hagu-chan?\To Hagu? Say what?\Choose me.\I can't say that...\Why not? response:	Even though you can abandon everything like this for her?
context: It'll be a good opportunity.\I'll travel around the world until I've had enough.\Sensei... why won't you tell Hagu-chan?\To Hagu? Say what?\Choose me.\I can't say that...\Why not?\Even though you can abandon everything like this for her? response:	I said it.
context: I'll travel around the world until I've had enough.\Sensei... why won't you tell Hagu-chan?\To Hagu? Say what?\Choose me.\I can't say that...\Why not?\Even though you can abandon everything like this for her?\I said it. response:	Even though I didn't even have a sliver of hope...
context: Sensei... why won't you tell Hagu-chan?\To Hagu? Say what?\Choose me.\I can't say that...\Why not?\Even though you can abandon everything like this for her?\I said it.\Even though I didn't even have a sliver of hope... response:	Even though I knew that it was hopeless...
context: To Hagu? Say what?\Choose me.\I can't say that...\Why not?\Even though you can abandon everything like this for her?\I said it.\Even though I didn't even have a sliver of hope...\Even though I knew that it was hopeless... response:	I still said it.
context: Choose me.\I can't say that...\Why not?\Even though you can abandon everything like this for her?\I said it.\Even though I didn't even have a sliver of hope...\Even though I knew that it was hopeless...\I still said it. response:	Sensei...
context: I can't say that...\Why not?\Even though you can abandon everything like this for her?\I said it.\Even though I didn't even have a sliver of hope...\Even though I knew that it was hopeless...\I still said it.\Sensei... response:	I'm going back to the hospital.
context: Why not?\Even though you can abandon everything like this for her?\I said it.\Even though I didn't even have a sliver of hope...\Even though I knew that it was hopeless...\I still said it.\Sensei...\I'm going back to the hospital. response:	Hagu might have come back.
context: Even though you can abandon everything like this for her?\I said it.\Even though I didn't even have a sliver of hope...\Even though I knew that it was hopeless...\I still said it.\Sensei...\I'm going back to the hospital.\Hagu might have come back. response:	arifurete iru kimochi nante sa
context: I said it.\Even though I didn't even have a sliver of hope...\Even though I knew that it was hopeless...\I still said it.\Sensei...\I'm going back to the hospital.\Hagu might have come back.\arifurete iru kimochi nante sa response:	It would be so much easier...
context: Even though I didn't even have a sliver of hope...\Even though I knew that it was hopeless...\I still said it.\Sensei...\I'm going back to the hospital.\Hagu might have come back.\arifurete iru kimochi nante sa\It would be so much easier... response:	nanimo iwazu ni isso kieteshimaeba
context: Even though I knew that it was hopeless...\I still said it.\Sensei...\I'm going back to the hospital.\Hagu might have come back.\arifurete iru kimochi nante sa\It would be so much easier...\nanimo iwazu ni isso kieteshimaeba response:	raku ni nareru no ni
context: I still said it.\Sensei...\I'm going back to the hospital.\Hagu might have come back.\arifurete iru kimochi nante sa\It would be so much easier...\nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni response:	sorezore no michi wo yuku sono wakaremichi
context: Sensei...\I'm going back to the hospital.\Hagu might have come back.\arifurete iru kimochi nante sa\It would be so much easier...\nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi response:	At the crossroads where we split ways...
context: I'm going back to the hospital.\Hagu might have come back.\arifurete iru kimochi nante sa\It would be so much easier...\nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways... response:	mou nidoto au koto no nai deai wa kanashisugiru
context: Hagu might have come back.\arifurete iru kimochi nante sa\It would be so much easier...\nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru response:	tarinai kimochi wo mochiyotte
context: arifurete iru kimochi nante sa\It would be so much easier...\nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte response:	Despite adding the emotions that are lacking...
context: It would be so much easier...\nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte\Despite adding the emotions that are lacking... response:	atatameta saki kara hieteitte
context: nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte\Despite adding the emotions that are lacking...\atatameta saki kara hieteitte response:	sonna hazu naitte shinjiteru
context: raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte\Despite adding the emotions that are lacking...\atatameta saki kara hieteitte\sonna hazu naitte shinjiteru response:	ittai itsumade onaji kotoba wo kakaekondenda
context: sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte\Despite adding the emotions that are lacking...\atatameta saki kara hieteitte\sonna hazu naitte shinjiteru\ittai itsumade onaji kotoba wo kakaekondenda response:	Just how long am I going to brood over the same word?
context: At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte\Despite adding the emotions that are lacking...\atatameta saki kara hieteitte\sonna hazu naitte shinjiteru\ittai itsumade onaji kotoba wo kakaekondenda\Just how long am I going to brood over the same word? response:	kakekondenda
context: mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte\Despite adding the emotions that are lacking...\atatameta saki kara hieteitte\sonna hazu naitte shinjiteru\ittai itsumade onaji kotoba wo kakaekondenda\Just how long am I going to brood over the same word?\kakekondenda response:	How long...?
context: tarinai kimochi wo mochiyotte\Despite adding the emotions that are lacking...\atatameta saki kara hieteitte\sonna hazu naitte shinjiteru\ittai itsumade onaji kotoba wo kakaekondenda\Just how long am I going to brood over the same word?\kakekondenda\How long...? response:	Next episode: Please give me your life.
