context: Pre! Preparation! response:	I'm not strong
context: What the hell is this?!\K-Kawashima?\Wow, that scared me. Geez, my shoe's all drench -\No!\Kawashima!\Ew, ew! Get it away!\Don't move!\Aah! It's climbing upwards! response:	Don't kick my face!
context: K-Kawashima?\Wow, that scared me. Geez, my shoe's all drench -\No!\Kawashima!\Ew, ew! Get it away!\Don't move!\Aah! It's climbing upwards!\Don't kick my face! response:	Ew! Ew!
context: Wow, that scared me. Geez, my shoe's all drench -\No!\Kawashima!\Ew, ew! Get it away!\Don't move!\Aah! It's climbing upwards!\Don't kick my face!\Ew! Ew! response:	Damn it!
context: No!\Kawashima!\Ew, ew! Get it away!\Don't move!\Aah! It's climbing upwards!\Don't kick my face!\Ew! Ew!\Damn it! response:	Okay, salvaged!
context: Kawashima!\Ew, ew! Get it away!\Don't move!\Aah! It's climbing upwards!\Don't kick my face!\Ew! Ew!\Damn it!\Okay, salvaged! response:	Right, it's all okay now.
context: Ew, ew! Get it away!\Don't move!\Aah! It's climbing upwards!\Don't kick my face!\Ew! Ew!\Damn it!\Okay, salvaged!\Right, it's all okay now. response:	Look, the frog has gone back home. See?
context: Don't move!\Aah! It's climbing upwards!\Don't kick my face!\Ew! Ew!\Damn it!\Okay, salvaged!\Right, it's all okay now.\Look, the frog has gone back home. See? response:	I don't want to do this any more!
context: Aah! It's climbing upwards!\Don't kick my face!\Ew! Ew!\Damn it!\Okay, salvaged!\Right, it's all okay now.\Look, the frog has gone back home. See?\I don't want to do this any more! response:	K-Kawashima?
context: Don't kick my face!\Ew! Ew!\Damn it!\Okay, salvaged!\Right, it's all okay now.\Look, the frog has gone back home. See?\I don't want to do this any more!\K-Kawashima? response:	Just kidding!
context: Ew! Ew!\Damn it!\Okay, salvaged!\Right, it's all okay now.\Look, the frog has gone back home. See?\I don't want to do this any more!\K-Kawashima?\Just kidding! response:	Did I fool you?
context: Damn it!\Okay, salvaged!\Right, it's all okay now.\Look, the frog has gone back home. See?\I don't want to do this any more!\K-Kawashima?\Just kidding!\Did I fool you? response:	It's starting to rain.
context: Okay, salvaged!\Right, it's all okay now.\Look, the frog has gone back home. See?\I don't want to do this any more!\K-Kawashima?\Just kidding!\Did I fool you?\It's starting to rain. response:	Ew, I'll get wet.
context: Right, it's all okay now.\Look, the frog has gone back home. See?\I don't want to do this any more!\K-Kawashima?\Just kidding!\Did I fool you?\It's starting to rain.\Ew, I'll get wet. response:	We've got to find shelter from the rain. Right, Takas - ?
context: Look, the frog has gone back home. See?\I don't want to do this any more!\K-Kawashima?\Just kidding!\Did I fool you?\It's starting to rain.\Ew, I'll get wet.\We've got to find shelter from the rain. Right, Takas - ? response:	Hey.
context: I don't want to do this any more!\K-Kawashima?\Just kidding!\Did I fool you?\It's starting to rain.\Ew, I'll get wet.\We've got to find shelter from the rain. Right, Takas - ?\Hey. response:	It's enough already, stop doing that.
context: K-Kawashima?\Just kidding!\Did I fool you?\It's starting to rain.\Ew, I'll get wet.\We've got to find shelter from the rain. Right, Takas - ?\Hey.\It's enough already, stop doing that. response:	Huh?
context: Just kidding!\Did I fool you?\It's starting to rain.\Ew, I'll get wet.\We've got to find shelter from the rain. Right, Takas - ?\Hey.\It's enough already, stop doing that.\Huh? response:	What are you talking about? I don't understand.
context: Did I fool you?\It's starting to rain.\Ew, I'll get wet.\We've got to find shelter from the rain. Right, Takas - ?\Hey.\It's enough already, stop doing that.\Huh?\What are you talking about? I don't understand. response:	I'm the one who doesn't get it.
context: It's starting to rain.\Ew, I'll get wet.\We've got to find shelter from the rain. Right, Takas - ?\Hey.\It's enough already, stop doing that.\Huh?\What are you talking about? I don't understand.\I'm the one who doesn't get it. response:	Why did you even bother coming out here to do this troublesome work?
context: Ew, I'll get wet.\We've got to find shelter from the rain. Right, Takas - ?\Hey.\It's enough already, stop doing that.\Huh?\What are you talking about? I don't understand.\I'm the one who doesn't get it.\Why did you even bother coming out here to do this troublesome work? response:	You don't get it? I see...
context: We've got to find shelter from the rain. Right, Takas - ?\Hey.\It's enough already, stop doing that.\Huh?\What are you talking about? I don't understand.\I'm the one who doesn't get it.\Why did you even bother coming out here to do this troublesome work?\You don't get it? I see... response:	So this approach doesn't work on Takasu-kun.
context: Hey.\It's enough already, stop doing that.\Huh?\What are you talking about? I don't understand.\I'm the one who doesn't get it.\Why did you even bother coming out here to do this troublesome work?\You don't get it? I see...\So this approach doesn't work on Takasu-kun. response:	I've known about the act for a while now, you know.
context: It's enough already, stop doing that.\Huh?\What are you talking about? I don't understand.\I'm the one who doesn't get it.\Why did you even bother coming out here to do this troublesome work?\You don't get it? I see...\So this approach doesn't work on Takasu-kun.\I've known about the act for a while now, you know. response:	You should be more, uh...
context: Huh?\What are you talking about? I don't understand.\I'm the one who doesn't get it.\Why did you even bother coming out here to do this troublesome work?\You don't get it? I see...\So this approach doesn't work on Takasu-kun.\I've known about the act for a while now, you know.\You should be more, uh... response:	With a face like that -
context: What are you talking about? I don't understand.\I'm the one who doesn't get it.\Why did you even bother coming out here to do this troublesome work?\You don't get it? I see...\So this approach doesn't work on Takasu-kun.\I've known about the act for a while now, you know.\You should be more, uh...\With a face like that - response:	You see, I...
context: I'm the one who doesn't get it.\Why did you even bother coming out here to do this troublesome work?\You don't get it? I see...\So this approach doesn't work on Takasu-kun.\I've known about the act for a while now, you know.\You should be more, uh...\With a face like that -\You see, I... response:	I can't get by without this faCade.
context: Why did you even bother coming out here to do this troublesome work?\You don't get it? I see...\So this approach doesn't work on Takasu-kun.\I've known about the act for a while now, you know.\You should be more, uh...\With a face like that -\You see, I...\I can't get by without this faCade. response:	You really don't understand my feelings, do you?
context: You don't get it? I see...\So this approach doesn't work on Takasu-kun.\I've known about the act for a while now, you know.\You should be more, uh...\With a face like that -\You see, I...\I can't get by without this faCade.\You really don't understand my feelings, do you? response:	Well, frankly...
context: So this approach doesn't work on Takasu-kun.\I've known about the act for a while now, you know.\You should be more, uh...\With a face like that -\You see, I...\I can't get by without this faCade.\You really don't understand my feelings, do you?\Well, frankly... response:	That's okay.
context: I've known about the act for a while now, you know.\You should be more, uh...\With a face like that -\You see, I...\I can't get by without this faCade.\You really don't understand my feelings, do you?\Well, frankly...\That's okay. response:	I mean, I'm an airhead after all!
context: You should be more, uh...\With a face like that -\You see, I...\I can't get by without this faCade.\You really don't understand my feelings, do you?\Well, frankly...\That's okay.\I mean, I'm an airhead after all! response:	Kawashima?
context: With a face like that -\You see, I...\I can't get by without this faCade.\You really don't understand my feelings, do you?\Well, frankly...\That's okay.\I mean, I'm an airhead after all!\Kawashima? response:	What's wrong? Hey, Kawashima!
context: You see, I...\I can't get by without this faCade.\You really don't understand my feelings, do you?\Well, frankly...\That's okay.\I mean, I'm an airhead after all!\Kawashima?\What's wrong? Hey, Kawashima! response:	Hey, what's up all of a sudden?
context: I can't get by without this faCade.\You really don't understand my feelings, do you?\Well, frankly...\That's okay.\I mean, I'm an airhead after all!\Kawashima?\What's wrong? Hey, Kawashima!\Hey, what's up all of a sudden? response:	If we're going to take shelter, we sho -
context: You really don't understand my feelings, do you?\Well, frankly...\That's okay.\I mean, I'm an airhead after all!\Kawashima?\What's wrong? Hey, Kawashima!\Hey, what's up all of a sudden?\If we're going to take shelter, we sho - response:	What are you doi - ?
context: Well, frankly...\That's okay.\I mean, I'm an airhead after all!\Kawashima?\What's wrong? Hey, Kawashima!\Hey, what's up all of a sudden?\If we're going to take shelter, we sho -\What are you doi - ? response:	That's yesterday's...
context: That's okay.\I mean, I'm an airhead after all!\Kawashima?\What's wrong? Hey, Kawashima!\Hey, what's up all of a sudden?\If we're going to take shelter, we sho -\What are you doi - ?\That's yesterday's... response:	Why is he here?
context: I mean, I'm an airhead after all!\Kawashima?\What's wrong? Hey, Kawashima!\Hey, what's up all of a sudden?\If we're going to take shelter, we sho -\What are you doi - ?\That's yesterday's...\Why is he here? response:	Well, to be honest,
context: Kawashima?\What's wrong? Hey, Kawashima!\Hey, what's up all of a sudden?\If we're going to take shelter, we sho -\What are you doi - ?\That's yesterday's...\Why is he here?\Well, to be honest, response:	that guy's a stalker.
context: What's wrong? Hey, Kawashima!\Hey, what's up all of a sudden?\If we're going to take shelter, we sho -\What are you doi - ?\That's yesterday's...\Why is he here?\Well, to be honest,\that guy's a stalker. response:	Sta - Why didn't you say anything?!
context: Hey, what's up all of a sudden?\If we're going to take shelter, we sho -\What are you doi - ?\That's yesterday's...\Why is he here?\Well, to be honest,\that guy's a stalker.\Sta - Why didn't you say anything?! response:	It...
context: If we're going to take shelter, we sho -\What are you doi - ?\That's yesterday's...\Why is he here?\Well, to be honest,\that guy's a stalker.\Sta - Why didn't you say anything?!\It... response:	It's frustrating.
context: What are you doi - ?\That's yesterday's...\Why is he here?\Well, to be honest,\that guy's a stalker.\Sta - Why didn't you say anything?!\It...\It's frustrating. response:	Frustrating?
context: That's yesterday's...\Why is he here?\Well, to be honest,\that guy's a stalker.\Sta - Why didn't you say anything?!\It...\It's frustrating.\Frustrating? response:	I don't want to admit it...
context: Why is he here?\Well, to be honest,\that guy's a stalker.\Sta - Why didn't you say anything?!\It...\It's frustrating.\Frustrating?\I don't want to admit it... response:	That my life is being thrown into chaos by guys like him...
context: Well, to be honest,\that guy's a stalker.\Sta - Why didn't you say anything?!\It...\It's frustrating.\Frustrating?\I don't want to admit it...\That my life is being thrown into chaos by guys like him... response:	I moved away because of him.
context: that guy's a stalker.\Sta - Why didn't you say anything?!\It...\It's frustrating.\Frustrating?\I don't want to admit it...\That my life is being thrown into chaos by guys like him...\I moved away because of him. response:	I didn't want to cause trouble for my parents.
context: Sta - Why didn't you say anything?!\It...\It's frustrating.\Frustrating?\I don't want to admit it...\That my life is being thrown into chaos by guys like him...\I moved away because of him.\I didn't want to cause trouble for my parents. response:	So I moved here on my own to live with my relatives.
context: It...\It's frustrating.\Frustrating?\I don't want to admit it...\That my life is being thrown into chaos by guys like him...\I moved away because of him.\I didn't want to cause trouble for my parents.\So I moved here on my own to live with my relatives. response:	I took a short break from my modelling job, yet...
context: It's frustrating.\Frustrating?\I don't want to admit it...\That my life is being thrown into chaos by guys like him...\I moved away because of him.\I didn't want to cause trouble for my parents.\So I moved here on my own to live with my relatives.\I took a short break from my modelling job, yet... response:	Now I've been chased all the way to this town!
context: Frustrating?\I don't want to admit it...\That my life is being thrown into chaos by guys like him...\I moved away because of him.\I didn't want to cause trouble for my parents.\So I moved here on my own to live with my relatives.\I took a short break from my modelling job, yet...\Now I've been chased all the way to this town! response:	Hey! Hey! Takasu-kun! Kawashima-san!
context: I don't want to admit it...\That my life is being thrown into chaos by guys like him...\I moved away because of him.\I didn't want to cause trouble for my parents.\So I moved here on my own to live with my relatives.\I took a short break from my modelling job, yet...\Now I've been chased all the way to this town!\Hey! Hey! Takasu-kun! Kawashima-san! response:	Hey!
context: That my life is being thrown into chaos by guys like him...\I moved away because of him.\I didn't want to cause trouble for my parents.\So I moved here on my own to live with my relatives.\I took a short break from my modelling job, yet...\Now I've been chased all the way to this town!\Hey! Hey! Takasu-kun! Kawashima-san!\Hey! response:	That's strange... They told us they went this way...
context: I moved away because of him.\I didn't want to cause trouble for my parents.\So I moved here on my own to live with my relatives.\I took a short break from my modelling job, yet...\Now I've been chased all the way to this town!\Hey! Hey! Takasu-kun! Kawashima-san!\Hey!\That's strange... They told us they went this way... response:	I don't care any more. Let's just go home, Minorin.
context: I didn't want to cause trouble for my parents.\So I moved here on my own to live with my relatives.\I took a short break from my modelling job, yet...\Now I've been chased all the way to this town!\Hey! Hey! Takasu-kun! Kawashima-san!\Hey!\That's strange... They told us they went this way...\I don't care any more. Let's just go home, Minorin. response:	Whoa!
context: So I moved here on my own to live with my relatives.\I took a short break from my modelling job, yet...\Now I've been chased all the way to this town!\Hey! Hey! Takasu-kun! Kawashima-san!\Hey!\That's strange... They told us they went this way...\I don't care any more. Let's just go home, Minorin.\Whoa! response:	Cute, mini-sized monster spotted!
context: I took a short break from my modelling job, yet...\Now I've been chased all the way to this town!\Hey! Hey! Takasu-kun! Kawashima-san!\Hey!\That's strange... They told us they went this way...\I don't care any more. Let's just go home, Minorin.\Whoa!\Cute, mini-sized monster spotted! response:	Wow, so cute! Lucky me!
context: Now I've been chased all the way to this town!\Hey! Hey! Takasu-kun! Kawashima-san!\Hey!\That's strange... They told us they went this way...\I don't care any more. Let's just go home, Minorin.\Whoa!\Cute, mini-sized monster spotted!\Wow, so cute! Lucky me! response:	Monster?
context: Hey! Hey! Takasu-kun! Kawashima-san!\Hey!\That's strange... They told us they went this way...\I don't care any more. Let's just go home, Minorin.\Whoa!\Cute, mini-sized monster spotted!\Wow, so cute! Lucky me!\Monster? response:	Taiga!
context: Hey!\That's strange... They told us they went this way...\I don't care any more. Let's just go home, Minorin.\Whoa!\Cute, mini-sized monster spotted!\Wow, so cute! Lucky me!\Monster?\Taiga! response:	Watch ou - !
context: That's strange... They told us they went this way...\I don't care any more. Let's just go home, Minorin.\Whoa!\Cute, mini-sized monster spotted!\Wow, so cute! Lucky me!\Monster?\Taiga!\Watch ou - ! response:	I don't recall having to be called monster by suspicious people like you.
context: I don't care any more. Let's just go home, Minorin.\Whoa!\Cute, mini-sized monster spotted!\Wow, so cute! Lucky me!\Monster?\Taiga!\Watch ou - !\I don't recall having to be called monster by suspicious people like you. response:	What is she doing? He's a stalker!
context: Whoa!\Cute, mini-sized monster spotted!\Wow, so cute! Lucky me!\Monster?\Taiga!\Watch ou - !\I don't recall having to be called monster by suspicious people like you.\What is she doing? He's a stalker! response:	And besides, with whose permission are you taking pictures in the first place?
context: Cute, mini-sized monster spotted!\Wow, so cute! Lucky me!\Monster?\Taiga!\Watch ou - !\I don't recall having to be called monster by suspicious people like you.\What is she doing? He's a stalker!\And besides, with whose permission are you taking pictures in the first place? response:	You're being really disgusting!
context: Wow, so cute! Lucky me!\Monster?\Taiga!\Watch ou - !\I don't recall having to be called monster by suspicious people like you.\What is she doing? He's a stalker!\And besides, with whose permission are you taking pictures in the first place?\You're being really disgusting! response:	Why can't I? It's not like it's the end of the world.
context: Monster?\Taiga!\Watch ou - !\I don't recall having to be called monster by suspicious people like you.\What is she doing? He's a stalker!\And besides, with whose permission are you taking pictures in the first place?\You're being really disgusting!\Why can't I? It's not like it's the end of the world. response:	Of course you can't.
context: Taiga!\Watch ou - !\I don't recall having to be called monster by suspicious people like you.\What is she doing? He's a stalker!\And besides, with whose permission are you taking pictures in the first place?\You're being really disgusting!\Why can't I? It's not like it's the end of the world.\Of course you can't. response:	I'll destroy that camera and its owner!
context: Watch ou - !\I don't recall having to be called monster by suspicious people like you.\What is she doing? He's a stalker!\And besides, with whose permission are you taking pictures in the first place?\You're being really disgusting!\Why can't I? It's not like it's the end of the world.\Of course you can't.\I'll destroy that camera and its owner! response:	Why are you running away, huh?!
context: I don't recall having to be called monster by suspicious people like you.\What is she doing? He's a stalker!\And besides, with whose permission are you taking pictures in the first place?\You're being really disgusting!\Why can't I? It's not like it's the end of the world.\Of course you can't.\I'll destroy that camera and its owner!\Why are you running away, huh?! response:	I told you to stop running!
context: What is she doing? He's a stalker!\And besides, with whose permission are you taking pictures in the first place?\You're being really disgusting!\Why can't I? It's not like it's the end of the world.\Of course you can't.\I'll destroy that camera and its owner!\Why are you running away, huh?!\I told you to stop running! response:	W-Wait, Taiga!
context: And besides, with whose permission are you taking pictures in the first place?\You're being really disgusting!\Why can't I? It's not like it's the end of the world.\Of course you can't.\I'll destroy that camera and its owner!\Why are you running away, huh?!\I told you to stop running!\W-Wait, Taiga! response:	That idiot...
context: You're being really disgusting!\Why can't I? It's not like it's the end of the world.\Of course you can't.\I'll destroy that camera and its owner!\Why are you running away, huh?!\I told you to stop running!\W-Wait, Taiga!\That idiot... response:	Why?
context: Why can't I? It's not like it's the end of the world.\Of course you can't.\I'll destroy that camera and its owner!\Why are you running away, huh?!\I told you to stop running!\W-Wait, Taiga!\That idiot...\Why? response:	Why isn't she scared?
context: Of course you can't.\I'll destroy that camera and its owner!\Why are you running away, huh?!\I told you to stop running!\W-Wait, Taiga!\That idiot...\Why?\Why isn't she scared? response:	I mean, that guy's a pervert!
context: I'll destroy that camera and its owner!\Why are you running away, huh?!\I told you to stop running!\W-Wait, Taiga!\That idiot...\Why?\Why isn't she scared?\I mean, that guy's a pervert! response:	Kawashima?
context: Why are you running away, huh?!\I told you to stop running!\W-Wait, Taiga!\That idiot...\Why?\Why isn't she scared?\I mean, that guy's a pervert!\Kawashima? response:	Why did I...
context: I told you to stop running!\W-Wait, Taiga!\That idiot...\Why?\Why isn't she scared?\I mean, that guy's a pervert!\Kawashima?\Why did I... response:	Why did I take a break from work, move out,
context: W-Wait, Taiga!\That idiot...\Why?\Why isn't she scared?\I mean, that guy's a pervert!\Kawashima?\Why did I...\Why did I take a break from work, move out, response:	even change schools, all because of that bastard?
context: That idiot...\Why?\Why isn't she scared?\I mean, that guy's a pervert!\Kawashima?\Why did I...\Why did I take a break from work, move out,\even change schools, all because of that bastard? response:	Getting all nervous, piling up stress, eating tons of candy...
context: Why?\Why isn't she scared?\I mean, that guy's a pervert!\Kawashima?\Why did I...\Why did I take a break from work, move out,\even change schools, all because of that bastard?\Getting all nervous, piling up stress, eating tons of candy... response:	This means that...
context: Why isn't she scared?\I mean, that guy's a pervert!\Kawashima?\Why did I...\Why did I take a break from work, move out,\even change schools, all because of that bastard?\Getting all nervous, piling up stress, eating tons of candy...\This means that... response:	and to Aisaka Taiga.
context: I mean, that guy's a pervert!\Kawashima?\Why did I...\Why did I take a break from work, move out,\even change schools, all because of that bastard?\Getting all nervous, piling up stress, eating tons of candy...\This means that...\and to Aisaka Taiga. response:	Takasu-kun.
context: Kawashima?\Why did I...\Why did I take a break from work, move out,\even change schools, all because of that bastard?\Getting all nervous, piling up stress, eating tons of candy...\This means that...\and to Aisaka Taiga.\Takasu-kun. response:	It's like you were saying earlier...
context: Why did I...\Why did I take a break from work, move out,\even change schools, all because of that bastard?\Getting all nervous, piling up stress, eating tons of candy...\This means that...\and to Aisaka Taiga.\Takasu-kun.\It's like you were saying earlier... response:	That I should stop putting on this faCade.
context: Why did I take a break from work, move out,\even change schools, all because of that bastard?\Getting all nervous, piling up stress, eating tons of candy...\This means that...\and to Aisaka Taiga.\Takasu-kun.\It's like you were saying earlier...\That I should stop putting on this faCade. response:	You told me I should do that, didn't you?
context: even change schools, all because of that bastard?\Getting all nervous, piling up stress, eating tons of candy...\This means that...\and to Aisaka Taiga.\Takasu-kun.\It's like you were saying earlier...\That I should stop putting on this faCade.\You told me I should do that, didn't you? response:	Well, yes...
context: Getting all nervous, piling up stress, eating tons of candy...\This means that...\and to Aisaka Taiga.\Takasu-kun.\It's like you were saying earlier...\That I should stop putting on this faCade.\You told me I should do that, didn't you?\Well, yes... response:	I got it now.
context: This means that...\and to Aisaka Taiga.\Takasu-kun.\It's like you were saying earlier...\That I should stop putting on this faCade.\You told me I should do that, didn't you?\Well, yes...\I got it now. response:	I got it.
context: and to Aisaka Taiga.\Takasu-kun.\It's like you were saying earlier...\That I should stop putting on this faCade.\You told me I should do that, didn't you?\Well, yes...\I got it now.\I got it. response:	I'm quitting the Ami-chan act.
context: Takasu-kun.\It's like you were saying earlier...\That I should stop putting on this faCade.\You told me I should do that, didn't you?\Well, yes...\I got it now.\I got it.\I'm quitting the Ami-chan act. response:	I'll quit it, I'll quit it! And then...!
context: It's like you were saying earlier...\That I should stop putting on this faCade.\You told me I should do that, didn't you?\Well, yes...\I got it now.\I got it.\I'm quitting the Ami-chan act.\I'll quit it, I'll quit it! And then...! response:	K-Kawashima?
context: That I should stop putting on this faCade.\You told me I should do that, didn't you?\Well, yes...\I got it now.\I got it.\I'm quitting the Ami-chan act.\I'll quit it, I'll quit it! And then...!\K-Kawashima? response:	And then I'll live on with this mean look!
context: You told me I should do that, didn't you?\Well, yes...\I got it now.\I got it.\I'm quitting the Ami-chan act.\I'll quit it, I'll quit it! And then...!\K-Kawashima?\And then I'll live on with this mean look! response:	I won't keep on getting beaten, either!
context: Well, yes...\I got it now.\I got it.\I'm quitting the Ami-chan act.\I'll quit it, I'll quit it! And then...!\K-Kawashima?\And then I'll live on with this mean look!\I won't keep on getting beaten, either! response:	Hey!
context: I got it now.\I got it.\I'm quitting the Ami-chan act.\I'll quit it, I'll quit it! And then...!\K-Kawashima?\And then I'll live on with this mean look!\I won't keep on getting beaten, either!\Hey! response:	Kawashima...
context: I got it.\I'm quitting the Ami-chan act.\I'll quit it, I'll quit it! And then...!\K-Kawashima?\And then I'll live on with this mean look!\I won't keep on getting beaten, either!\Hey!\Kawashima... response:	After that, Kawashima was amazing.
context: I'm quitting the Ami-chan act.\I'll quit it, I'll quit it! And then...!\K-Kawashima?\And then I'll live on with this mean look!\I won't keep on getting beaten, either!\Hey!\Kawashima...\After that, Kawashima was amazing. response:	She ran through the town with a form that would've put even the track club to shame.
context: I'll quit it, I'll quit it! And then...!\K-Kawashima?\And then I'll live on with this mean look!\I won't keep on getting beaten, either!\Hey!\Kawashima...\After that, Kawashima was amazing.\She ran through the town with a form that would've put even the track club to shame. response:	And then she recklessly smashed the frightened stalker's camera to pieces.
context: K-Kawashima?\And then I'll live on with this mean look!\I won't keep on getting beaten, either!\Hey!\Kawashima...\After that, Kawashima was amazing.\She ran through the town with a form that would've put even the track club to shame.\And then she recklessly smashed the frightened stalker's camera to pieces. response:	The stalker was terrified by the extreme change.
context: And then I'll live on with this mean look!\I won't keep on getting beaten, either!\Hey!\Kawashima...\After that, Kawashima was amazing.\She ran through the town with a form that would've put even the track club to shame.\And then she recklessly smashed the frightened stalker's camera to pieces.\The stalker was terrified by the extreme change. response:	And then...
context: I won't keep on getting beaten, either!\Hey!\Kawashima...\After that, Kawashima was amazing.\She ran through the town with a form that would've put even the track club to shame.\And then she recklessly smashed the frightened stalker's camera to pieces.\The stalker was terrified by the extreme change.\And then... response:	You liar! With this demonic appearance...
context: Hey!\Kawashima...\After that, Kawashima was amazing.\She ran through the town with a form that would've put even the track club to shame.\And then she recklessly smashed the frightened stalker's camera to pieces.\The stalker was terrified by the extreme change.\And then...\You liar! With this demonic appearance... response:	You're not the Ami-chan that I know!
context: Kawashima...\After that, Kawashima was amazing.\She ran through the town with a form that would've put even the track club to shame.\And then she recklessly smashed the frightened stalker's camera to pieces.\The stalker was terrified by the extreme change.\And then...\You liar! With this demonic appearance...\You're not the Ami-chan that I know! response:	You're not an angel! Your personality is horrible!
context: After that, Kawashima was amazing.\She ran through the town with a form that would've put even the track club to shame.\And then she recklessly smashed the frightened stalker's camera to pieces.\The stalker was terrified by the extreme change.\And then...\You liar! With this demonic appearance...\You're not the Ami-chan that I know!\You're not an angel! Your personality is horrible! response:	What of it?
context: She ran through the town with a form that would've put even the track club to shame.\And then she recklessly smashed the frightened stalker's camera to pieces.\The stalker was terrified by the extreme change.\And then...\You liar! With this demonic appearance...\You're not the Ami-chan that I know!\You're not an angel! Your personality is horrible!\What of it? response:	Ami-chan's cute either way.
context: And then she recklessly smashed the frightened stalker's camera to pieces.\The stalker was terrified by the extreme change.\And then...\You liar! With this demonic appearance...\You're not the Ami-chan that I know!\You're not an angel! Your personality is horrible!\What of it?\Ami-chan's cute either way. response:	Who cares about personalities?
context: The stalker was terrified by the extreme change.\And then...\You liar! With this demonic appearance...\You're not the Ami-chan that I know!\You're not an angel! Your personality is horrible!\What of it?\Ami-chan's cute either way.\Who cares about personalities? response:	Kawashima! Hey, are you all right?
context: And then...\You liar! With this demonic appearance...\You're not the Ami-chan that I know!\You're not an angel! Your personality is horrible!\What of it?\Ami-chan's cute either way.\Who cares about personalities?\Kawashima! Hey, are you all right? response:	Hey! Kawashima!
context: You liar! With this demonic appearance...\You're not the Ami-chan that I know!\You're not an angel! Your personality is horrible!\What of it?\Ami-chan's cute either way.\Who cares about personalities?\Kawashima! Hey, are you all right?\Hey! Kawashima! response:	I did it, Takasu-kun.
context: You're not the Ami-chan that I know!\You're not an angel! Your personality is horrible!\What of it?\Ami-chan's cute either way.\Who cares about personalities?\Kawashima! Hey, are you all right?\Hey! Kawashima!\I did it, Takasu-kun. response:	I see.
context: You're not an angel! Your personality is horrible!\What of it?\Ami-chan's cute either way.\Who cares about personalities?\Kawashima! Hey, are you all right?\Hey! Kawashima!\I did it, Takasu-kun.\I see. response:	But...
context: What of it?\Ami-chan's cute either way.\Who cares about personalities?\Kawashima! Hey, are you all right?\Hey! Kawashima!\I did it, Takasu-kun.\I see.\But... response:	That was so scary.
context: Ami-chan's cute either way.\Who cares about personalities?\Kawashima! Hey, are you all right?\Hey! Kawashima!\I did it, Takasu-kun.\I see.\But...\That was so scary. response:	Here, this'll warm you up.
context: Who cares about personalities?\Kawashima! Hey, are you all right?\Hey! Kawashima!\I did it, Takasu-kun.\I see.\But...\That was so scary.\Here, this'll warm you up. response:	This is honey-preserved kumquat.
context: Kawashima! Hey, are you all right?\Hey! Kawashima!\I did it, Takasu-kun.\I see.\But...\That was so scary.\Here, this'll warm you up.\This is honey-preserved kumquat. response:	I'm amazed you knew that. Taiga loves it.
context: Hey! Kawashima!\I did it, Takasu-kun.\I see.\But...\That was so scary.\Here, this'll warm you up.\This is honey-preserved kumquat.\I'm amazed you knew that. Taiga loves it. response:	Taiga? You call her by her first name, right?
context: I did it, Takasu-kun.\I see.\But...\That was so scary.\Here, this'll warm you up.\This is honey-preserved kumquat.\I'm amazed you knew that. Taiga loves it.\Taiga? You call her by her first name, right? response:	You're still suspicious of that?
context: I see.\But...\That was so scary.\Here, this'll warm you up.\This is honey-preserved kumquat.\I'm amazed you knew that. Taiga loves it.\Taiga? You call her by her first name, right?\You're still suspicious of that? response:	Isn't she great?
context: But...\That was so scary.\Here, this'll warm you up.\This is honey-preserved kumquat.\I'm amazed you knew that. Taiga loves it.\Taiga? You call her by her first name, right?\You're still suspicious of that?\Isn't she great? response:	Self-centred, always in a mess,
context: That was so scary.\Here, this'll warm you up.\This is honey-preserved kumquat.\I'm amazed you knew that. Taiga loves it.\Taiga? You call her by her first name, right?\You're still suspicious of that?\Isn't she great?\Self-centred, always in a mess, response:	and yet not even attempting to hide it...
context: Here, this'll warm you up.\This is honey-preserved kumquat.\I'm amazed you knew that. Taiga loves it.\Taiga? You call her by her first name, right?\You're still suspicious of that?\Isn't she great?\Self-centred, always in a mess,\and yet not even attempting to hide it... response:	And even so, she has friends. She's got Takasu-kun.
context: This is honey-preserved kumquat.\I'm amazed you knew that. Taiga loves it.\Taiga? You call her by her first name, right?\You're still suspicious of that?\Isn't she great?\Self-centred, always in a mess,\and yet not even attempting to hide it...\And even so, she has friends. She's got Takasu-kun. response:	Takasu-kun, what would you do if I showed you the real me?
context: I'm amazed you knew that. Taiga loves it.\Taiga? You call her by her first name, right?\You're still suspicious of that?\Isn't she great?\Self-centred, always in a mess,\and yet not even attempting to hide it...\And even so, she has friends. She's got Takasu-kun.\Takasu-kun, what would you do if I showed you the real me? response:	Huh?
context: Taiga? You call her by her first name, right?\You're still suspicious of that?\Isn't she great?\Self-centred, always in a mess,\and yet not even attempting to hide it...\And even so, she has friends. She's got Takasu-kun.\Takasu-kun, what would you do if I showed you the real me?\Huh? response:	Would you fall in love with me?
context: You're still suspicious of that?\Isn't she great?\Self-centred, always in a mess,\and yet not even attempting to hide it...\And even so, she has friends. She's got Takasu-kun.\Takasu-kun, what would you do if I showed you the real me?\Huh?\Would you fall in love with me? response:	K-Kawashima...
context: Isn't she great?\Self-centred, always in a mess,\and yet not even attempting to hide it...\And even so, she has friends. She's got Takasu-kun.\Takasu-kun, what would you do if I showed you the real me?\Huh?\Would you fall in love with me?\K-Kawashima... response:	Would you?
