context: OP response:	TS
context: makenai to ima mune ni chikatta\makenai to ima mune ni chikatta\kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara response:	kokorozashita tsukamitai yume ga arukara
context: makenai to ima mune ni chikatta\kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara response:	kokorozashita tsukamitai yume ga arukara
context: kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara response:	kokorozashita tsukamitai yume ga arukara
context: kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara response:	kokorozashita tsukamitai yume ga arukara
context: kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara response:	kokorozashita tsukamitai yume ga arukara
context: kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara response:	moyashite yuke jounetsu wo atsuku
context: kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara\moyashite yuke jounetsu wo atsuku response:	moyashite yuke jounetsu wo atsuku
context: kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku response:	moyashite yuke jounetsu wo atsuku
context: kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku response:	moyashite yuke jounetsu wo atsuku
context: kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku response:	moyashite yuke jounetsu wo atsuku
context: kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku response:	moyashite yuke jounetsu wo atsuku
context: kokorozashita tsukamitai yume ga arukara\kokorozashita tsukamitai yume ga arukara\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku response:	moyashite yuke jounetsu wo atsuku
context: kokorozashita tsukamitai yume ga arukara\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku response:	moyashite yuke jounetsu wo atsuku
context: moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku response:	moyashite yuke jounetsu wo atsuku
context: moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku response:	moyashite yuke jounetsu wo atsuku
context: moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku response:	moyashite yuke jounetsu wo atsuku
context: moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku response:	yume no tochuu de meguriau deai to wakare
context: moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\yume no tochuu de meguriau deai to wakare response:	yume no tochuu de meguriau deai to wakare
context: moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare response:	yume no tochuu de meguriau deai to wakare
context: moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare response:	yume no tochuu de meguriau deai to wakare
context: moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare response:	yume no tochuu de meguriau deai to wakare
context: moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare response:	yume no tochuu de meguriau deai to wakare
context: moyashite yuke jounetsu wo atsuku\moyashite yuke jounetsu wo atsuku\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare response:	yume no tochuu de meguriau deai to wakare
context: moyashite yuke jounetsu wo atsuku\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare response:	yume no tochuu de meguriau deai to wakare
context: yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare response:	yume no tochuu de meguriau deai to wakare
context: yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare response:	yume no tochuu de meguriau deai to wakare
context: yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare response:	yume no tochuu de meguriau deai to wakare
context: yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare response:	kimi ga oshietekureta boku dake ga motsu chikara
context: yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\kimi ga oshietekureta boku dake ga motsu chikara response:	kimi ga oshietekureta boku dake ga motsu chikara
context: yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara response:	kimi ga oshietekureta boku dake ga motsu chikara
context: yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara response:	kimi ga oshietekureta boku dake ga motsu chikara
context: yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara response:	kimi ga oshietekureta boku dake ga motsu chikara
context: yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara response:	kimi ga oshietekureta boku dake ga motsu chikara
context: yume no tochuu de meguriau deai to wakare\yume no tochuu de meguriau deai to wakare\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara response:	kimi ga oshietekureta boku dake ga motsu chikara
context: yume no tochuu de meguriau deai to wakare\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara response:	kimi ga oshietekureta boku dake ga motsu chikara
context: kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara response:	kimi ga oshietekureta boku dake ga motsu chikara
context: kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara response:	kimi ga oshietekureta boku dake ga motsu chikara
context: kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara response:	kimi ga oshietekureta boku dake ga motsu chikara
context: kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara response:	tachiagatteikundayo nando tsumazuitatte
context: kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\tachiagatteikundayo nando tsumazuitatte response:	tachiagatteikundayo nando tsumazuitatte
context: kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte response:	tachiagatteikundayo nando tsumazuitatte
context: kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte response:	tachiagatteikundayo nando tsumazuitatte
context: kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte response:	tachiagatteikundayo nando tsumazuitatte
context: kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte response:	tachiagatteikundayo nando tsumazuitatte
context: kimi ga oshietekureta boku dake ga motsu chikara\kimi ga oshietekureta boku dake ga motsu chikara\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte response:	tachiagatteikundayo nando tsumazuitatte
context: kimi ga oshietekureta boku dake ga motsu chikara\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte response:	tachiagatteikundayo nando tsumazuitatte
context: tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte response:	tachiagatteikundayo nando tsumazuitatte
context: tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte response:	tachiagatteikundayo nando tsumazuitatte
context: tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte response:	tachiagatteikundayo nando tsumazuitatte
context: tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte response:	Dream of life
context: tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\Dream of life response:	Dream of life
context: tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\Dream of life\Dream of life response:	Dream of life
context: tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\Dream of life\Dream of life\Dream of life response:	Dream of life
context: tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\Dream of life\Dream of life\Dream of life\Dream of life response:	Dream of life
context: tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\Dream of life\Dream of life\Dream of life\Dream of life\Dream of life response:	Dream of life
context: tachiagatteikundayo nando tsumazuitatte\tachiagatteikundayo nando tsumazuitatte\Dream of life\Dream of life\Dream of life\Dream of life\Dream of life\Dream of life response:	Dream of life
context: tachiagatteikundayo nando tsumazuitatte\Dream of life\Dream of life\Dream of life\Dream of life\Dream of life\Dream of life\Dream of life response:	Dream of life
context: Dream of life\Dream of life\Dream of life\Dream of life\Dream of life\Dream of life\Dream of life\Dream of life response:	Dream of life
context: Dream of life\Dream of life\Dream of life\Dream of life\Dream of life\Dream of life\Dream of life\Dream of life response:	Dream of life
context: Dream of life\Dream of life\Dream of life\Dream of life\Dream of life\Dream of life\Dream of life\Dream of life response:	Dream of life
context: Dream of life\Dream of life\Dream of life\Dream of life\Dream of life\Dream of life\Dream of life\Dream of life response:	The fight doesn't end until I fulfill my dream
context: Dream of life\Dream of life\Dream of life\Dream of life\Dream of life\Dream of life\Dream of life\The fight doesn't end until I fulfill my dream response:	I wonder how far I've come now?
context: Dream of life\Dream of life\Dream of life\Dream of life\Dream of life\Dream of life\The fight doesn't end until I fulfill my dream\I wonder how far I've come now? response:	In ten years, I'll be living the dream
context: Dream of life\Dream of life\Dream of life\Dream of life\Dream of life\The fight doesn't end until I fulfill my dream\I wonder how far I've come now?\In ten years, I'll be living the dream response:	It's the scenario I wrote for myself, so I'll have no regrets
context: Dream of life\Dream of life\Dream of life\Dream of life\The fight doesn't end until I fulfill my dream\I wonder how far I've come now?\In ten years, I'll be living the dream\It's the scenario I wrote for myself, so I'll have no regrets response:	But life isn't that easy, and it's full of obstacles
context: Dream of life\Dream of life\Dream of life\The fight doesn't end until I fulfill my dream\I wonder how far I've come now?\In ten years, I'll be living the dream\It's the scenario I wrote for myself, so I'll have no regrets\But life isn't that easy, and it's full of obstacles response:	Still, I swear to myself that I won't ever back down
context: Dream of life\Dream of life\The fight doesn't end until I fulfill my dream\I wonder how far I've come now?\In ten years, I'll be living the dream\It's the scenario I wrote for myself, so I'll have no regrets\But life isn't that easy, and it's full of obstacles\Still, I swear to myself that I won't ever back down response:	I have a dream that I absolutely want to achieve
context: Dream of life\The fight doesn't end until I fulfill my dream\I wonder how far I've come now?\In ten years, I'll be living the dream\It's the scenario I wrote for myself, so I'll have no regrets\But life isn't that easy, and it's full of obstacles\Still, I swear to myself that I won't ever back down\I have a dream that I absolutely want to achieve response:	So I fuel my passion until I succeed
context: The fight doesn't end until I fulfill my dream\I wonder how far I've come now?\In ten years, I'll be living the dream\It's the scenario I wrote for myself, so I'll have no regrets\But life isn't that easy, and it's full of obstacles\Still, I swear to myself that I won't ever back down\I have a dream that I absolutely want to achieve\So I fuel my passion until I succeed response:	There will be meetings and partings along the way
context: I wonder how far I've come now?\In ten years, I'll be living the dream\It's the scenario I wrote for myself, so I'll have no regrets\But life isn't that easy, and it's full of obstacles\Still, I swear to myself that I won't ever back down\I have a dream that I absolutely want to achieve\So I fuel my passion until I succeed\There will be meetings and partings along the way response:	But I'll simply believe in my strength that you've taught me
context: In ten years, I'll be living the dream\It's the scenario I wrote for myself, so I'll have no regrets\But life isn't that easy, and it's full of obstacles\Still, I swear to myself that I won't ever back down\I have a dream that I absolutely want to achieve\So I fuel my passion until I succeed\There will be meetings and partings along the way\But I'll simply believe in my strength that you've taught me response:	And rise back up again and again and again
context: It's the scenario I wrote for myself, so I'll have no regrets\But life isn't that easy, and it's full of obstacles\Still, I swear to myself that I won't ever back down\I have a dream that I absolutely want to achieve\So I fuel my passion until I succeed\There will be meetings and partings along the way\But I'll simply believe in my strength that you've taught me\And rise back up again and again and again response:	kurikaesu nibuku detarame na sekai
context: But life isn't that easy, and it's full of obstacles\Still, I swear to myself that I won't ever back down\I have a dream that I absolutely want to achieve\So I fuel my passion until I succeed\There will be meetings and partings along the way\But I'll simply believe in my strength that you've taught me\And rise back up again and again and again\kurikaesu nibuku detarame na sekai response:	urusakute mimi wo fusaida
context: Still, I swear to myself that I won't ever back down\I have a dream that I absolutely want to achieve\So I fuel my passion until I succeed\There will be meetings and partings along the way\But I'll simply believe in my strength that you've taught me\And rise back up again and again and again\kurikaesu nibuku detarame na sekai\urusakute mimi wo fusaida response:	nan no tame ni kizutsukeatteiruno?
context: I have a dream that I absolutely want to achieve\So I fuel my passion until I succeed\There will be meetings and partings along the way\But I'll simply believe in my strength that you've taught me\And rise back up again and again and again\kurikaesu nibuku detarame na sekai\urusakute mimi wo fusaida\nan no tame ni kizutsukeatteiruno? response:	zetsubou ni fushita kokoro no sumi
context: So I fuel my passion until I succeed\There will be meetings and partings along the way\But I'll simply believe in my strength that you've taught me\And rise back up again and again and again\kurikaesu nibuku detarame na sekai\urusakute mimi wo fusaida\nan no tame ni kizutsukeatteiruno?\zetsubou ni fushita kokoro no sumi response:	orikasanaru mujun no kage ni
context: There will be meetings and partings along the way\But I'll simply believe in my strength that you've taught me\And rise back up again and again and again\kurikaesu nibuku detarame na sekai\urusakute mimi wo fusaida\nan no tame ni kizutsukeatteiruno?\zetsubou ni fushita kokoro no sumi\orikasanaru mujun no kage ni response:	mune wo itamenagara
context: But I'll simply believe in my strength that you've taught me\And rise back up again and again and again\kurikaesu nibuku detarame na sekai\urusakute mimi wo fusaida\nan no tame ni kizutsukeatteiruno?\zetsubou ni fushita kokoro no sumi\orikasanaru mujun no kage ni\mune wo itamenagara response:	ashita wo yumemireruno?
context: And rise back up again and again and again\kurikaesu nibuku detarame na sekai\urusakute mimi wo fusaida\nan no tame ni kizutsukeatteiruno?\zetsubou ni fushita kokoro no sumi\orikasanaru mujun no kage ni\mune wo itamenagara\ashita wo yumemireruno? response:	ashita wo yumemireruno?
context: kurikaesu nibuku detarame na sekai\urusakute mimi wo fusaida\nan no tame ni kizutsukeatteiruno?\zetsubou ni fushita kokoro no sumi\orikasanaru mujun no kage ni\mune wo itamenagara\ashita wo yumemireruno?\ashita wo yumemireruno? response:	tooriame no ato ni mitsuketa niji wo motte
context: urusakute mimi wo fusaida\nan no tame ni kizutsukeatteiruno?\zetsubou ni fushita kokoro no sumi\orikasanaru mujun no kage ni\mune wo itamenagara\ashita wo yumemireruno?\ashita wo yumemireruno?\tooriame no ato ni mitsuketa niji wo motte response:	In this world, every day is dull and full of nonsense
context: nan no tame ni kizutsukeatteiruno?\zetsubou ni fushita kokoro no sumi\orikasanaru mujun no kage ni\mune wo itamenagara\ashita wo yumemireruno?\ashita wo yumemireruno?\tooriame no ato ni mitsuketa niji wo motte\In this world, every day is dull and full of nonsense response:	I cover my ears, trying to mute the noise
context: zetsubou ni fushita kokoro no sumi\orikasanaru mujun no kage ni\mune wo itamenagara\ashita wo yumemireruno?\ashita wo yumemireruno?\tooriame no ato ni mitsuketa niji wo motte\In this world, every day is dull and full of nonsense\I cover my ears, trying to mute the noise response:	Why do people hurt each other?
context: orikasanaru mujun no kage ni\mune wo itamenagara\ashita wo yumemireruno?\ashita wo yumemireruno?\tooriame no ato ni mitsuketa niji wo motte\In this world, every day is dull and full of nonsense\I cover my ears, trying to mute the noise\Why do people hurt each other? response:	In the contradictory, overlapping shadows
context: mune wo itamenagara\ashita wo yumemireruno?\ashita wo yumemireruno?\tooriame no ato ni mitsuketa niji wo motte\In this world, every day is dull and full of nonsense\I cover my ears, trying to mute the noise\Why do people hurt each other?\In the contradictory, overlapping shadows response:	on the recesses of my heart, fallen into despair
context: ashita wo yumemireruno?\ashita wo yumemireruno?\tooriame no ato ni mitsuketa niji wo motte\In this world, every day is dull and full of nonsense\I cover my ears, trying to mute the noise\Why do people hurt each other?\In the contradictory, overlapping shadows\on the recesses of my heart, fallen into despair response:	While carrying this pain in my chest,
