context: dou ka please can you keep my se cret? response:	mu ga mu chuu da that's all right
context: I'm sorry, but this is just how I look.\I'm staring hard to spot where you might have changed.\You won't get it.\Kuuga, I brought these for you today!\She's the only one who sees me for who I am.\You're serious about Sakura-\Stop right there!\You're being overprotective! response:	Just go play along with your boyfriend and leave us alone!
context: I'm staring hard to spot where you might have changed.\You won't get it.\Kuuga, I brought these for you today!\She's the only one who sees me for who I am.\You're serious about Sakura-\Stop right there!\You're being overprotective!\Just go play along with your boyfriend and leave us alone! response:	Boyfriend?!
context: You won't get it.\Kuuga, I brought these for you today!\She's the only one who sees me for who I am.\You're serious about Sakura-\Stop right there!\You're being overprotective!\Just go play along with your boyfriend and leave us alone!\Boyfriend?! response:	That stalker guy you mentioned.
context: Kuuga, I brought these for you today!\She's the only one who sees me for who I am.\You're serious about Sakura-\Stop right there!\You're being overprotective!\Just go play along with your boyfriend and leave us alone!\Boyfriend?!\That stalker guy you mentioned. response:	N-No! He's just a perverted alien stalker!
context: She's the only one who sees me for who I am.\You're serious about Sakura-\Stop right there!\You're being overprotective!\Just go play along with your boyfriend and leave us alone!\Boyfriend?!\That stalker guy you mentioned.\N-No! He's just a perverted alien stalker! response:	Wait, don't tell me he's still enduring it?
context: You're serious about Sakura-\Stop right there!\You're being overprotective!\Just go play along with your boyfriend and leave us alone!\Boyfriend?!\That stalker guy you mentioned.\N-No! He's just a perverted alien stalker!\Wait, don't tell me he's still enduring it? response:	What are you-
context: Stop right there!\You're being overprotective!\Just go play along with your boyfriend and leave us alone!\Boyfriend?!\That stalker guy you mentioned.\N-No! He's just a perverted alien stalker!\Wait, don't tell me he's still enduring it?\What are you- response:	You're not only clueless, but strict and violent as well.
context: You're being overprotective!\Just go play along with your boyfriend and leave us alone!\Boyfriend?!\That stalker guy you mentioned.\N-No! He's just a perverted alien stalker!\Wait, don't tell me he's still enduring it?\What are you-\You're not only clueless, but strict and violent as well. response:	I'd ditch you already if I were him.
context: Just go play along with your boyfriend and leave us alone!\Boyfriend?!\That stalker guy you mentioned.\N-No! He's just a perverted alien stalker!\Wait, don't tell me he's still enduring it?\What are you-\You're not only clueless, but strict and violent as well.\I'd ditch you already if I were him. response:	I wouldn't want to be with you either!
context: Boyfriend?!\That stalker guy you mentioned.\N-No! He's just a perverted alien stalker!\Wait, don't tell me he's still enduring it?\What are you-\You're not only clueless, but strict and violent as well.\I'd ditch you already if I were him.\I wouldn't want to be with you either! response:	How scary Catch ya later
context: That stalker guy you mentioned.\N-No! He's just a perverted alien stalker!\Wait, don't tell me he's still enduring it?\What are you-\You're not only clueless, but strict and violent as well.\I'd ditch you already if I were him.\I wouldn't want to be with you either!\How scary Catch ya later response:	What did he mean by'enduring'?
context: N-No! He's just a perverted alien stalker!\Wait, don't tell me he's still enduring it?\What are you-\You're not only clueless, but strict and violent as well.\I'd ditch you already if I were him.\I wouldn't want to be with you either!\How scary Catch ya later\What did he mean by'enduring'? response:	Sorry for the wait.
context: Wait, don't tell me he's still enduring it?\What are you-\You're not only clueless, but strict and violent as well.\I'd ditch you already if I were him.\I wouldn't want to be with you either!\How scary Catch ya later\What did he mean by'enduring'?\Sorry for the wait. response:	It was packed with people, so I had to wait.
context: What are you-\You're not only clueless, but strict and violent as well.\I'd ditch you already if I were him.\I wouldn't want to be with you either!\How scary Catch ya later\What did he mean by'enduring'?\Sorry for the wait.\It was packed with people, so I had to wait. response:	What's the matter?
context: You're not only clueless, but strict and violent as well.\I'd ditch you already if I were him.\I wouldn't want to be with you either!\How scary Catch ya later\What did he mean by'enduring'?\Sorry for the wait.\It was packed with people, so I had to wait.\What's the matter? response:	I-It's nothing...
context: I'd ditch you already if I were him.\I wouldn't want to be with you either!\How scary Catch ya later\What did he mean by'enduring'?\Sorry for the wait.\It was packed with people, so I had to wait.\What's the matter?\I-It's nothing... response:	Well, I've completed what I came here to do... I think.
context: I wouldn't want to be with you either!\How scary Catch ya later\What did he mean by'enduring'?\Sorry for the wait.\It was packed with people, so I had to wait.\What's the matter?\I-It's nothing...\Well, I've completed what I came here to do... I think. response:	Huh, you're not acting like your usual self.
context: How scary Catch ya later\What did he mean by'enduring'?\Sorry for the wait.\It was packed with people, so I had to wait.\What's the matter?\I-It's nothing...\Well, I've completed what I came here to do... I think.\Huh, you're not acting like your usual self. response:	It's not up to me to decide anyway.
context: What did he mean by'enduring'?\Sorry for the wait.\It was packed with people, so I had to wait.\What's the matter?\I-It's nothing...\Well, I've completed what I came here to do... I think.\Huh, you're not acting like your usual self.\It's not up to me to decide anyway. response:	Well, since we're done already, shall we head back?
context: Sorry for the wait.\It was packed with people, so I had to wait.\What's the matter?\I-It's nothing...\Well, I've completed what I came here to do... I think.\Huh, you're not acting like your usual self.\It's not up to me to decide anyway.\Well, since we're done already, shall we head back? response:	W-Wait! Since we're here already...
context: It was packed with people, so I had to wait.\What's the matter?\I-It's nothing...\Well, I've completed what I came here to do... I think.\Huh, you're not acting like your usual self.\It's not up to me to decide anyway.\Well, since we're done already, shall we head back?\W-Wait! Since we're here already... response:	I wanna stay on til' it ends...
context: What's the matter?\I-It's nothing...\Well, I've completed what I came here to do... I think.\Huh, you're not acting like your usual self.\It's not up to me to decide anyway.\Well, since we're done already, shall we head back?\W-Wait! Since we're here already...\I wanna stay on til' it ends... response:	Usui, are you still free?
context: I-It's nothing...\Well, I've completed what I came here to do... I think.\Huh, you're not acting like your usual self.\It's not up to me to decide anyway.\Well, since we're done already, shall we head back?\W-Wait! Since we're here already...\I wanna stay on til' it ends...\Usui, are you still free? response:	This is very unexpected indeed.
context: Well, I've completed what I came here to do... I think.\Huh, you're not acting like your usual self.\It's not up to me to decide anyway.\Well, since we're done already, shall we head back?\W-Wait! Since we're here already...\I wanna stay on til' it ends...\Usui, are you still free?\This is very unexpected indeed. response:	What's wrong?! I just felt like inviting you!
context: Huh, you're not acting like your usual self.\It's not up to me to decide anyway.\Well, since we're done already, shall we head back?\W-Wait! Since we're here already...\I wanna stay on til' it ends...\Usui, are you still free?\This is very unexpected indeed.\What's wrong?! I just felt like inviting you! response:	Fine! I'll just go there alone!
context: It's not up to me to decide anyway.\Well, since we're done already, shall we head back?\W-Wait! Since we're here already...\I wanna stay on til' it ends...\Usui, are you still free?\This is very unexpected indeed.\What's wrong?! I just felt like inviting you!\Fine! I'll just go there alone! response:	Alright.
context: Well, since we're done already, shall we head back?\W-Wait! Since we're here already...\I wanna stay on til' it ends...\Usui, are you still free?\This is very unexpected indeed.\What's wrong?! I just felt like inviting you!\Fine! I'll just go there alone!\Alright. response:	We cleared the trial and got this special invitation anyway.
context: W-Wait! Since we're here already...\I wanna stay on til' it ends...\Usui, are you still free?\This is very unexpected indeed.\What's wrong?! I just felt like inviting you!\Fine! I'll just go there alone!\Alright.\We cleared the trial and got this special invitation anyway. response:	So this is what they meant by special service...
context: I wanna stay on til' it ends...\Usui, are you still free?\This is very unexpected indeed.\What's wrong?! I just felt like inviting you!\Fine! I'll just go there alone!\Alright.\We cleared the trial and got this special invitation anyway.\So this is what they meant by special service... response:	You look perfect in that!
context: Usui, are you still free?\This is very unexpected indeed.\What's wrong?! I just felt like inviting you!\Fine! I'll just go there alone!\Alright.\We cleared the trial and got this special invitation anyway.\So this is what they meant by special service...\You look perfect in that! response:	Create your own special memories in this special uniform on this special night!
context: This is very unexpected indeed.\What's wrong?! I just felt like inviting you!\Fine! I'll just go there alone!\Alright.\We cleared the trial and got this special invitation anyway.\So this is what they meant by special service...\You look perfect in that!\Create your own special memories in this special uniform on this special night! response:	Please enjoy yourself!
context: What's wrong?! I just felt like inviting you!\Fine! I'll just go there alone!\Alright.\We cleared the trial and got this special invitation anyway.\So this is what they meant by special service...\You look perfect in that!\Create your own special memories in this special uniform on this special night!\Please enjoy yourself! response:	Romeo's waiting for you!
context: Fine! I'll just go there alone!\Alright.\We cleared the trial and got this special invitation anyway.\So this is what they meant by special service...\You look perfect in that!\Create your own special memories in this special uniform on this special night!\Please enjoy yourself!\Romeo's waiting for you! response:	Hey.
context: Alright.\We cleared the trial and got this special invitation anyway.\So this is what they meant by special service...\You look perfect in that!\Create your own special memories in this special uniform on this special night!\Please enjoy yourself!\Romeo's waiting for you!\Hey. response:	You look good, Juliet.
context: We cleared the trial and got this special invitation anyway.\So this is what they meant by special service...\You look perfect in that!\Create your own special memories in this special uniform on this special night!\Please enjoy yourself!\Romeo's waiting for you!\Hey.\You look good, Juliet. response:	Stop it! It's embarrassing!
context: So this is what they meant by special service...\You look perfect in that!\Create your own special memories in this special uniform on this special night!\Please enjoy yourself!\Romeo's waiting for you!\Hey.\You look good, Juliet.\Stop it! It's embarrassing! response:	Heard they're going to have fireworks in this event.
context: You look perfect in that!\Create your own special memories in this special uniform on this special night!\Please enjoy yourself!\Romeo's waiting for you!\Hey.\You look good, Juliet.\Stop it! It's embarrassing!\Heard they're going to have fireworks in this event. response:	Is that so?
context: Create your own special memories in this special uniform on this special night!\Please enjoy yourself!\Romeo's waiting for you!\Hey.\You look good, Juliet.\Stop it! It's embarrassing!\Heard they're going to have fireworks in this event.\Is that so? response:	Since we're here already, let's watch that.
context: Please enjoy yourself!\Romeo's waiting for you!\Hey.\You look good, Juliet.\Stop it! It's embarrassing!\Heard they're going to have fireworks in this event.\Is that so?\Since we're here already, let's watch that. response:	Yeah.
context: Romeo's waiting for you!\Hey.\You look good, Juliet.\Stop it! It's embarrassing!\Heard they're going to have fireworks in this event.\Is that so?\Since we're here already, let's watch that.\Yeah. response:	Good, this place seems to have the best view of the fireworks.
context: Hey.\You look good, Juliet.\Stop it! It's embarrassing!\Heard they're going to have fireworks in this event.\Is that so?\Since we're here already, let's watch that.\Yeah.\Good, this place seems to have the best view of the fireworks. response:	Is it fine to enter just like this?
context: You look good, Juliet.\Stop it! It's embarrassing!\Heard they're going to have fireworks in this event.\Is that so?\Since we're here already, let's watch that.\Yeah.\Good, this place seems to have the best view of the fireworks.\Is it fine to enter just like this? response:	It's fine as long as we don't mess it up.
context: Stop it! It's embarrassing!\Heard they're going to have fireworks in this event.\Is that so?\Since we're here already, let's watch that.\Yeah.\Good, this place seems to have the best view of the fireworks.\Is it fine to enter just like this?\It's fine as long as we don't mess it up. response:	What's wrong...
context: Heard they're going to have fireworks in this event.\Is that so?\Since we're here already, let's watch that.\Yeah.\Good, this place seems to have the best view of the fireworks.\Is it fine to enter just like this?\It's fine as long as we don't mess it up.\What's wrong... response:	N-Nothing's w-wrong...
context: Is that so?\Since we're here already, let's watch that.\Yeah.\Good, this place seems to have the best view of the fireworks.\Is it fine to enter just like this?\It's fine as long as we don't mess it up.\What's wrong...\N-Nothing's w-wrong... response:	Is it? Fine then.
context: Since we're here already, let's watch that.\Yeah.\Good, this place seems to have the best view of the fireworks.\Is it fine to enter just like this?\It's fine as long as we don't mess it up.\What's wrong...\N-Nothing's w-wrong...\Is it? Fine then. response:	Let's change places. Watching it from the campfire site might be better.
context: Yeah.\Good, this place seems to have the best view of the fireworks.\Is it fine to enter just like this?\It's fine as long as we don't mess it up.\What's wrong...\N-Nothing's w-wrong...\Is it? Fine then.\Let's change places. Watching it from the campfire site might be better. response:	A-Are you enduring this?
context: Good, this place seems to have the best view of the fireworks.\Is it fine to enter just like this?\It's fine as long as we don't mess it up.\What's wrong...\N-Nothing's w-wrong...\Is it? Fine then.\Let's change places. Watching it from the campfire site might be better.\A-Are you enduring this? response:	You mean the fireworks? Not really-
context: Is it fine to enter just like this?\It's fine as long as we don't mess it up.\What's wrong...\N-Nothing's w-wrong...\Is it? Fine then.\Let's change places. Watching it from the campfire site might be better.\A-Are you enduring this?\You mean the fireworks? Not really- response:	That's not what I meant...
context: It's fine as long as we don't mess it up.\What's wrong...\N-Nothing's w-wrong...\Is it? Fine then.\Let's change places. Watching it from the campfire site might be better.\A-Are you enduring this?\You mean the fireworks? Not really-\That's not what I meant... response:	Are you... enduring a lot of things just for me?
context: What's wrong...\N-Nothing's w-wrong...\Is it? Fine then.\Let's change places. Watching it from the campfire site might be better.\A-Are you enduring this?\You mean the fireworks? Not really-\That's not what I meant...\Are you... enduring a lot of things just for me? response:	Why do you think so?
context: N-Nothing's w-wrong...\Is it? Fine then.\Let's change places. Watching it from the campfire site might be better.\A-Are you enduring this?\You mean the fireworks? Not really-\That's not what I meant...\Are you... enduring a lot of things just for me?\Why do you think so? response:	Ehh... So you knew about it.
context: Is it? Fine then.\Let's change places. Watching it from the campfire site might be better.\A-Are you enduring this?\You mean the fireworks? Not really-\That's not what I meant...\Are you... enduring a lot of things just for me?\Why do you think so?\Ehh... So you knew about it. response:	So I was right? What were you-
context: Let's change places. Watching it from the campfire site might be better.\A-Are you enduring this?\You mean the fireworks? Not really-\That's not what I meant...\Are you... enduring a lot of things just for me?\Why do you think so?\Ehh... So you knew about it.\So I was right? What were you- response:	How cruel of you, Ayuzawa.
context: A-Are you enduring this?\You mean the fireworks? Not really-\That's not what I meant...\Are you... enduring a lot of things just for me?\Why do you think so?\Ehh... So you knew about it.\So I was right? What were you-\How cruel of you, Ayuzawa. response:	Do you want me to say it out?
context: You mean the fireworks? Not really-\That's not what I meant...\Are you... enduring a lot of things just for me?\Why do you think so?\Ehh... So you knew about it.\So I was right? What were you-\How cruel of you, Ayuzawa.\Do you want me to say it out? response:	I'll tell you if you answer my question.
context: That's not what I meant...\Are you... enduring a lot of things just for me?\Why do you think so?\Ehh... So you knew about it.\So I was right? What were you-\How cruel of you, Ayuzawa.\Do you want me to say it out?\I'll tell you if you answer my question. response:	What do you...
context: Are you... enduring a lot of things just for me?\Why do you think so?\Ehh... So you knew about it.\So I was right? What were you-\How cruel of you, Ayuzawa.\Do you want me to say it out?\I'll tell you if you answer my question.\What do you... response:	Why are you that bothered by me?
context: Why do you think so?\Ehh... So you knew about it.\So I was right? What were you-\How cruel of you, Ayuzawa.\Do you want me to say it out?\I'll tell you if you answer my question.\What do you...\Why are you that bothered by me? response:	There's no reason-
context: Ehh... So you knew about it.\So I was right? What were you-\How cruel of you, Ayuzawa.\Do you want me to say it out?\I'll tell you if you answer my question.\What do you...\Why are you that bothered by me?\There's no reason- response:	I don't know it myself, even if you ask me.
context: So I was right? What were you-\How cruel of you, Ayuzawa.\Do you want me to say it out?\I'll tell you if you answer my question.\What do you...\Why are you that bothered by me?\There's no reason-\I don't know it myself, even if you ask me. response:	You don't know, eh...
context: How cruel of you, Ayuzawa.\Do you want me to say it out?\I'll tell you if you answer my question.\What do you...\Why are you that bothered by me?\There's no reason-\I don't know it myself, even if you ask me.\You don't know, eh... response:	Do you know?
context: Do you want me to say it out?\I'll tell you if you answer my question.\What do you...\Why are you that bothered by me?\There's no reason-\I don't know it myself, even if you ask me.\You don't know, eh...\Do you know? response:	You always lie at times like this.
context: I'll tell you if you answer my question.\What do you...\Why are you that bothered by me?\There's no reason-\I don't know it myself, even if you ask me.\You don't know, eh...\Do you know?\You always lie at times like this. response:	W-What are you saying?!
context: What do you...\Why are you that bothered by me?\There's no reason-\I don't know it myself, even if you ask me.\You don't know, eh...\Do you know?\You always lie at times like this.\W-What are you saying?! response:	Why are you blushing so hard now?
context: Why are you that bothered by me?\There's no reason-\I don't know it myself, even if you ask me.\You don't know, eh...\Do you know?\You always lie at times like this.\W-What are you saying?!\Why are you blushing so hard now? response:	I'm not blushing-!
context: There's no reason-\I don't know it myself, even if you ask me.\You don't know, eh...\Do you know?\You always lie at times like this.\W-What are you saying?!\Why are you blushing so hard now?\I'm not blushing-! response:	Are you nervous?
context: I don't know it myself, even if you ask me.\You don't know, eh...\Do you know?\You always lie at times like this.\W-What are you saying?!\Why are you blushing so hard now?\I'm not blushing-!\Are you nervous? response:	I'm... I'm not!
context: You don't know, eh...\Do you know?\You always lie at times like this.\W-What are you saying?!\Why are you blushing so hard now?\I'm not blushing-!\Are you nervous?\I'm... I'm not! response:	Are you enduring as well?
context: Do you know?\You always lie at times like this.\W-What are you saying?!\Why are you blushing so hard now?\I'm not blushing-!\Are you nervous?\I'm... I'm not!\Are you enduring as well? response:	Sorry, I crossed the line.
context: You always lie at times like this.\W-What are you saying?!\Why are you blushing so hard now?\I'm not blushing-!\Are you nervous?\I'm... I'm not!\Are you enduring as well?\Sorry, I crossed the line. response:	I am.
context: W-What are you saying?!\Why are you blushing so hard now?\I'm not blushing-!\Are you nervous?\I'm... I'm not!\Are you enduring as well?\Sorry, I crossed the line.\I am. response:	I've been enduring!
context: Why are you blushing so hard now?\I'm not blushing-!\Are you nervous?\I'm... I'm not!\Are you enduring as well?\Sorry, I crossed the line.\I am.\I've been enduring! response:	Why must it be you?! I don't get it at all!
context: I'm not blushing-!\Are you nervous?\I'm... I'm not!\Are you enduring as well?\Sorry, I crossed the line.\I am.\I've been enduring!\Why must it be you?! I don't get it at all! response:	You're a pervert who annoys me all the time.
context: Are you nervous?\I'm... I'm not!\Are you enduring as well?\Sorry, I crossed the line.\I am.\I've been enduring!\Why must it be you?! I don't get it at all!\You're a pervert who annoys me all the time. response:	You're always running ahead of me and teasing me.
context: I'm... I'm not!\Are you enduring as well?\Sorry, I crossed the line.\I am.\I've been enduring!\Why must it be you?! I don't get it at all!\You're a pervert who annoys me all the time.\You're always running ahead of me and teasing me. response:	Ayuzawa!
context: Are you enduring as well?\Sorry, I crossed the line.\I am.\I've been enduring!\Why must it be you?! I don't get it at all!\You're a pervert who annoys me all the time.\You're always running ahead of me and teasing me.\Ayuzawa! response:	It's your fault!
context: Sorry, I crossed the line.\I am.\I've been enduring!\Why must it be you?! I don't get it at all!\You're a pervert who annoys me all the time.\You're always running ahead of me and teasing me.\Ayuzawa!\It's your fault! response:	Calm down! What are you saying-
context: I am.\I've been enduring!\Why must it be you?! I don't get it at all!\You're a pervert who annoys me all the time.\You're always running ahead of me and teasing me.\Ayuzawa!\It's your fault!\Calm down! What are you saying- response:	I wouldn't have realized it if not for that game!
context: I've been enduring!\Why must it be you?! I don't get it at all!\You're a pervert who annoys me all the time.\You're always running ahead of me and teasing me.\Ayuzawa!\It's your fault!\Calm down! What are you saying-\I wouldn't have realized it if not for that game! response:	I wanted to join hands with you since a long time ago!
context: Why must it be you?! I don't get it at all!\You're a pervert who annoys me all the time.\You're always running ahead of me and teasing me.\Ayuzawa!\It's your fault!\Calm down! What are you saying-\I wouldn't have realized it if not for that game!\I wanted to join hands with you since a long time ago! response:	One moment you're sexually harassing me, and then gone the next...
context: You're a pervert who annoys me all the time.\You're always running ahead of me and teasing me.\Ayuzawa!\It's your fault!\Calm down! What are you saying-\I wouldn't have realized it if not for that game!\I wanted to join hands with you since a long time ago!\One moment you're sexually harassing me, and then gone the next... response:	Just what are you thinking?
context: You're always running ahead of me and teasing me.\Ayuzawa!\It's your fault!\Calm down! What are you saying-\I wouldn't have realized it if not for that game!\I wanted to join hands with you since a long time ago!\One moment you're sexually harassing me, and then gone the next...\Just what are you thinking? response:	Why is my heart beating so fast?
context: Ayuzawa!\It's your fault!\Calm down! What are you saying-\I wouldn't have realized it if not for that game!\I wanted to join hands with you since a long time ago!\One moment you're sexually harassing me, and then gone the next...\Just what are you thinking?\Why is my heart beating so fast? response:	Why do I feel lonely when you leave me?
context: It's your fault!\Calm down! What are you saying-\I wouldn't have realized it if not for that game!\I wanted to join hands with you since a long time ago!\One moment you're sexually harassing me, and then gone the next...\Just what are you thinking?\Why is my heart beating so fast?\Why do I feel lonely when you leave me? response:	Why are you...
context: Calm down! What are you saying-\I wouldn't have realized it if not for that game!\I wanted to join hands with you since a long time ago!\One moment you're sexually harassing me, and then gone the next...\Just what are you thinking?\Why is my heart beating so fast?\Why do I feel lonely when you leave me?\Why are you... response:	You idiot, why do you always tease me?
context: I wouldn't have realized it if not for that game!\I wanted to join hands with you since a long time ago!\One moment you're sexually harassing me, and then gone the next...\Just what are you thinking?\Why is my heart beating so fast?\Why do I feel lonely when you leave me?\Why are you...\You idiot, why do you always tease me? response:	You're really sly, Ayuzawa.
context: I wanted to join hands with you since a long time ago!\One moment you're sexually harassing me, and then gone the next...\Just what are you thinking?\Why is my heart beating so fast?\Why do I feel lonely when you leave me?\Why are you...\You idiot, why do you always tease me?\You're really sly, Ayuzawa. response:	Just how much more are you gonna make me endure?
context: One moment you're sexually harassing me, and then gone the next...\Just what are you thinking?\Why is my heart beating so fast?\Why do I feel lonely when you leave me?\Why are you...\You idiot, why do you always tease me?\You're really sly, Ayuzawa.\Just how much more are you gonna make me endure? response:	I wanted to see your interesting expressions, that's why I teased you.
context: Just what are you thinking?\Why is my heart beating so fast?\Why do I feel lonely when you leave me?\Why are you...\You idiot, why do you always tease me?\You're really sly, Ayuzawa.\Just how much more are you gonna make me endure?\I wanted to see your interesting expressions, that's why I teased you. response:	Your sudden smiles always surprise me.
context: Why is my heart beating so fast?\Why do I feel lonely when you leave me?\Why are you...\You idiot, why do you always tease me?\You're really sly, Ayuzawa.\Just how much more are you gonna make me endure?\I wanted to see your interesting expressions, that's why I teased you.\Your sudden smiles always surprise me. response:	They're interesting, but dangerous enough to make my heart race.
context: Why do I feel lonely when you leave me?\Why are you...\You idiot, why do you always tease me?\You're really sly, Ayuzawa.\Just how much more are you gonna make me endure?\I wanted to see your interesting expressions, that's why I teased you.\Your sudden smiles always surprise me.\They're interesting, but dangerous enough to make my heart race. response:	I have been enduring a lot of things, and I can't phrase it short.
context: Why are you...\You idiot, why do you always tease me?\You're really sly, Ayuzawa.\Just how much more are you gonna make me endure?\I wanted to see your interesting expressions, that's why I teased you.\Your sudden smiles always surprise me.\They're interesting, but dangerous enough to make my heart race.\I have been enduring a lot of things, and I can't phrase it short. response:	Even now...
context: You idiot, why do you always tease me?\You're really sly, Ayuzawa.\Just how much more are you gonna make me endure?\I wanted to see your interesting expressions, that's why I teased you.\Your sudden smiles always surprise me.\They're interesting, but dangerous enough to make my heart race.\I have been enduring a lot of things, and I can't phrase it short.\Even now... response:	This is what's on my mind right now.
context: You're really sly, Ayuzawa.\Just how much more are you gonna make me endure?\I wanted to see your interesting expressions, that's why I teased you.\Your sudden smiles always surprise me.\They're interesting, but dangerous enough to make my heart race.\I have been enduring a lot of things, and I can't phrase it short.\Even now...\This is what's on my mind right now. response:	I love you, Ayuzawa.
context: Just how much more are you gonna make me endure?\I wanted to see your interesting expressions, that's why I teased you.\Your sudden smiles always surprise me.\They're interesting, but dangerous enough to make my heart race.\I have been enduring a lot of things, and I can't phrase it short.\Even now...\This is what's on my mind right now.\I love you, Ayuzawa. response:	You're really sly, Ayuzawa.
context: I wanted to see your interesting expressions, that's why I teased you.\Your sudden smiles always surprise me.\They're interesting, but dangerous enough to make my heart race.\I have been enduring a lot of things, and I can't phrase it short.\Even now...\This is what's on my mind right now.\I love you, Ayuzawa.\You're really sly, Ayuzawa. response:	Usui, you idiot...
context: Your sudden smiles always surprise me.\They're interesting, but dangerous enough to make my heart race.\I have been enduring a lot of things, and I can't phrase it short.\Even now...\This is what's on my mind right now.\I love you, Ayuzawa.\You're really sly, Ayuzawa.\Usui, you idiot... response:	I forgot we need aprons for today's lesson!
context: They're interesting, but dangerous enough to make my heart race.\I have been enduring a lot of things, and I can't phrase it short.\Even now...\This is what's on my mind right now.\I love you, Ayuzawa.\You're really sly, Ayuzawa.\Usui, you idiot...\I forgot we need aprons for today's lesson! response:	Don't worry!
context: I have been enduring a lot of things, and I can't phrase it short.\Even now...\This is what's on my mind right now.\I love you, Ayuzawa.\You're really sly, Ayuzawa.\Usui, you idiot...\I forgot we need aprons for today's lesson!\Don't worry! response:	Here's an apron I won from a postcard draw!
context: Even now...\This is what's on my mind right now.\I love you, Ayuzawa.\You're really sly, Ayuzawa.\Usui, you idiot...\I forgot we need aprons for today's lesson!\Don't worry!\Here's an apron I won from a postcard draw! response:	Someone will be happy if you wear this!
context: This is what's on my mind right now.\I love you, Ayuzawa.\You're really sly, Ayuzawa.\Usui, you idiot...\I forgot we need aprons for today's lesson!\Don't worry!\Here's an apron I won from a postcard draw!\Someone will be happy if you wear this! response:	Who will?!
context: I love you, Ayuzawa.\You're really sly, Ayuzawa.\Usui, you idiot...\I forgot we need aprons for today's lesson!\Don't worry!\Here's an apron I won from a postcard draw!\Someone will be happy if you wear this!\Who will?! response:	I wonder who
context: You're really sly, Ayuzawa.\Usui, you idiot...\I forgot we need aprons for today's lesson!\Don't worry!\Here's an apron I won from a postcard draw!\Someone will be happy if you wear this!\Who will?!\I wonder who response:	It's the quiet tea time before opening hours
context: Usui, you idiot...\I forgot we need aprons for today's lesson!\Don't worry!\Here's an apron I won from a postcard draw!\Someone will be happy if you wear this!\Who will?!\I wonder who\It's the quiet tea time before opening hours response:	Satsuki, I got thrown out again so I'll be counting on you!
context: I forgot we need aprons for today's lesson!\Don't worry!\Here's an apron I won from a postcard draw!\Someone will be happy if you wear this!\Who will?!\I wonder who\It's the quiet tea time before opening hours\Satsuki, I got thrown out again so I'll be counting on you! response:	Oh my
context: Don't worry!\Here's an apron I won from a postcard draw!\Someone will be happy if you wear this!\Who will?!\I wonder who\It's the quiet tea time before opening hours\Satsuki, I got thrown out again so I'll be counting on you!\Oh my response:	I need to be manlier!
context: Here's an apron I won from a postcard draw!\Someone will be happy if you wear this!\Who will?!\I wonder who\It's the quiet tea time before opening hours\Satsuki, I got thrown out again so I'll be counting on you!\Oh my\I need to be manlier! response:	He's my rival, after all!
context: Someone will be happy if you wear this!\Who will?!\I wonder who\It's the quiet tea time before opening hours\Satsuki, I got thrown out again so I'll be counting on you!\Oh my\I need to be manlier!\He's my rival, after all! response:	It's Usui, you know?
context: Who will?!\I wonder who\It's the quiet tea time before opening hours\Satsuki, I got thrown out again so I'll be counting on you!\Oh my\I need to be manlier!\He's my rival, after all!\It's Usui, you know? response:	I'll definitely make her look at me!
context: I wonder who\It's the quiet tea time before opening hours\Satsuki, I got thrown out again so I'll be counting on you!\Oh my\I need to be manlier!\He's my rival, after all!\It's Usui, you know?\I'll definitely make her look at me! response:	Be prepared for it, Misaki-chan!
context: It's the quiet tea time before opening hours\Satsuki, I got thrown out again so I'll be counting on you!\Oh my\I need to be manlier!\He's my rival, after all!\It's Usui, you know?\I'll definitely make her look at me!\Be prepared for it, Misaki-chan! response:	Morning, Misaki-chan!
context: Satsuki, I got thrown out again so I'll be counting on you!\Oh my\I need to be manlier!\He's my rival, after all!\It's Usui, you know?\I'll definitely make her look at me!\Be prepared for it, Misaki-chan!\Morning, Misaki-chan! response:	Don't eat bread crusts on your way to school!
context: Oh my\I need to be manlier!\He's my rival, after all!\It's Usui, you know?\I'll definitely make her look at me!\Be prepared for it, Misaki-chan!\Morning, Misaki-chan!\Don't eat bread crusts on your way to school! response:	I love you, Misa-chan
context: I need to be manlier!\He's my rival, after all!\It's Usui, you know?\I'll definitely make her look at me!\Be prepared for it, Misaki-chan!\Morning, Misaki-chan!\Don't eat bread crusts on your way to school!\I love you, Misa-chan response:	Misaki!
context: He's my rival, after all!\It's Usui, you know?\I'll definitely make her look at me!\Be prepared for it, Misaki-chan!\Morning, Misaki-chan!\Don't eat bread crusts on your way to school!\I love you, Misa-chan\Misaki! response:	Misaki!
context: It's Usui, you know?\I'll definitely make her look at me!\Be prepared for it, Misaki-chan!\Morning, Misaki-chan!\Don't eat bread crusts on your way to school!\I love you, Misa-chan\Misaki!\Misaki! response:	It's too heavy for you, Yukimura.
context: I'll definitely make her look at me!\Be prepared for it, Misaki-chan!\Morning, Misaki-chan!\Don't eat bread crusts on your way to school!\I love you, Misa-chan\Misaki!\Misaki!\It's too heavy for you, Yukimura. response:	This is interesting.
context: Be prepared for it, Misaki-chan!\Morning, Misaki-chan!\Don't eat bread crusts on your way to school!\I love you, Misa-chan\Misaki!\Misaki!\It's too heavy for you, Yukimura.\This is interesting. response:	Misa-chan, moe!
