context: The One-Eyed Transfer Student response:	Next Time
context: Next time on Aquarion Evol: Call of the Wild.\masatsu wo shiranai yasashisa de\kiri fukai mori ni mayou\futari sennen toozakaru\haiiro no haamonii\ai to jiyuu wa\naze deau koto dekinai\itsuka areno no tsuyu ni naru made response:	kokoro no omosa ai no omosa
context: masatsu wo shiranai yasashisa de\kiri fukai mori ni mayou\futari sennen toozakaru\haiiro no haamonii\ai to jiyuu wa\naze deau koto dekinai\itsuka areno no tsuyu ni naru made\kokoro no omosa ai no omosa response:	zenshin de kiiteita
context: kiri fukai mori ni mayou\futari sennen toozakaru\haiiro no haamonii\ai to jiyuu wa\naze deau koto dekinai\itsuka areno no tsuyu ni naru made\kokoro no omosa ai no omosa\zenshin de kiiteita response:	urei kedakai ushiro sugata
context: futari sennen toozakaru\haiiro no haamonii\ai to jiyuu wa\naze deau koto dekinai\itsuka areno no tsuyu ni naru made\kokoro no omosa ai no omosa\zenshin de kiiteita\urei kedakai ushiro sugata response:	anata no yume wo mamorinuketa nara
context: haiiro no haamonii\ai to jiyuu wa\naze deau koto dekinai\itsuka areno no tsuyu ni naru made\kokoro no omosa ai no omosa\zenshin de kiiteita\urei kedakai ushiro sugata\anata no yume wo mamorinuketa nara response:	tsuki ni aragau nagai furea
context: ai to jiyuu wa\naze deau koto dekinai\itsuka areno no tsuyu ni naru made\kokoro no omosa ai no omosa\zenshin de kiiteita\urei kedakai ushiro sugata\anata no yume wo mamorinuketa nara\tsuki ni aragau nagai furea response:	hajimaru mo sezu owaru monogatari
context: naze deau koto dekinai\itsuka areno no tsuyu ni naru made\kokoro no omosa ai no omosa\zenshin de kiiteita\urei kedakai ushiro sugata\anata no yume wo mamorinuketa nara\tsuki ni aragau nagai furea\hajimaru mo sezu owaru monogatari response:	sotto sora ni oku namida wa
context: itsuka areno no tsuyu ni naru made\kokoro no omosa ai no omosa\zenshin de kiiteita\urei kedakai ushiro sugata\anata no yume wo mamorinuketa nara\tsuki ni aragau nagai furea\hajimaru mo sezu owaru monogatari\sotto sora ni oku namida wa response:	mikan no symphonia
context: kokoro no omosa ai no omosa\zenshin de kiiteita\urei kedakai ushiro sugata\anata no yume wo mamorinuketa nara\tsuki ni aragau nagai furea\hajimaru mo sezu owaru monogatari\sotto sora ni oku namida wa\mikan no symphonia response:	anata dake ni kimi dake ni hoshi no yuigon
context: zenshin de kiiteita\urei kedakai ushiro sugata\anata no yume wo mamorinuketa nara\tsuki ni aragau nagai furea\hajimaru mo sezu owaru monogatari\sotto sora ni oku namida wa\mikan no symphonia\anata dake ni kimi dake ni hoshi no yuigon response:	anata ni aitai
context: urei kedakai ushiro sugata\anata no yume wo mamorinuketa nara\tsuki ni aragau nagai furea\hajimaru mo sezu owaru monogatari\sotto sora ni oku namida wa\mikan no symphonia\anata dake ni kimi dake ni hoshi no yuigon\anata ni aitai response:	With a compassion that never knew conflict
context: anata no yume wo mamorinuketa nara\tsuki ni aragau nagai furea\hajimaru mo sezu owaru monogatari\sotto sora ni oku namida wa\mikan no symphonia\anata dake ni kimi dake ni hoshi no yuigon\anata ni aitai\With a compassion that never knew conflict response:	The two got lost in the mist-covered forest
context: tsuki ni aragau nagai furea\hajimaru mo sezu owaru monogatari\sotto sora ni oku namida wa\mikan no symphonia\anata dake ni kimi dake ni hoshi no yuigon\anata ni aitai\With a compassion that never knew conflict\The two got lost in the mist-covered forest response:	and drifted apart a thousand years
context: hajimaru mo sezu owaru monogatari\sotto sora ni oku namida wa\mikan no symphonia\anata dake ni kimi dake ni hoshi no yuigon\anata ni aitai\With a compassion that never knew conflict\The two got lost in the mist-covered forest\and drifted apart a thousand years response:	An ash-grey harmony
context: sotto sora ni oku namida wa\mikan no symphonia\anata dake ni kimi dake ni hoshi no yuigon\anata ni aitai\With a compassion that never knew conflict\The two got lost in the mist-covered forest\and drifted apart a thousand years\An ash-grey harmony response:	Why must love and freedom
context: mikan no symphonia\anata dake ni kimi dake ni hoshi no yuigon\anata ni aitai\With a compassion that never knew conflict\The two got lost in the mist-covered forest\and drifted apart a thousand years\An ash-grey harmony\Why must love and freedom response:	be fated to never come together
context: anata dake ni kimi dake ni hoshi no yuigon\anata ni aitai\With a compassion that never knew conflict\The two got lost in the mist-covered forest\and drifted apart a thousand years\An ash-grey harmony\Why must love and freedom\be fated to never come together response:	until the day they are but dew in the wilds
context: anata ni aitai\With a compassion that never knew conflict\The two got lost in the mist-covered forest\and drifted apart a thousand years\An ash-grey harmony\Why must love and freedom\be fated to never come together\until the day they are but dew in the wilds response:	A soul is heavy, and love is heavy
context: With a compassion that never knew conflict\The two got lost in the mist-covered forest\and drifted apart a thousand years\An ash-grey harmony\Why must love and freedom\be fated to never come together\until the day they are but dew in the wilds\A soul is heavy, and love is heavy response:	I listened with all my being
context: The two got lost in the mist-covered forest\and drifted apart a thousand years\An ash-grey harmony\Why must love and freedom\be fated to never come together\until the day they are but dew in the wilds\A soul is heavy, and love is heavy\I listened with all my being response:	As you walked away, sad yet proud
context: and drifted apart a thousand years\An ash-grey harmony\Why must love and freedom\be fated to never come together\until the day they are but dew in the wilds\A soul is heavy, and love is heavy\I listened with all my being\As you walked away, sad yet proud response:	If only I had been able to defend your dreams
context: An ash-grey harmony\Why must love and freedom\be fated to never come together\until the day they are but dew in the wilds\A soul is heavy, and love is heavy\I listened with all my being\As you walked away, sad yet proud\If only I had been able to defend your dreams response:	A long flare reaches out against the moon
context: Why must love and freedom\be fated to never come together\until the day they are but dew in the wilds\A soul is heavy, and love is heavy\I listened with all my being\As you walked away, sad yet proud\If only I had been able to defend your dreams\A long flare reaches out against the moon response:	The story ends before it could even begin
context: be fated to never come together\until the day they are but dew in the wilds\A soul is heavy, and love is heavy\I listened with all my being\As you walked away, sad yet proud\If only I had been able to defend your dreams\A long flare reaches out against the moon\The story ends before it could even begin response:	The tears I shed quietly up to the sky
context: until the day they are but dew in the wilds\A soul is heavy, and love is heavy\I listened with all my being\As you walked away, sad yet proud\If only I had been able to defend your dreams\A long flare reaches out against the moon\The story ends before it could even begin\The tears I shed quietly up to the sky response:	form an incomplete symphony
context: A soul is heavy, and love is heavy\I listened with all my being\As you walked away, sad yet proud\If only I had been able to defend your dreams\A long flare reaches out against the moon\The story ends before it could even begin\The tears I shed quietly up to the sky\form an incomplete symphony response:	They are the will I leave in the stars to you, only to you
context: I listened with all my being\As you walked away, sad yet proud\If only I had been able to defend your dreams\A long flare reaches out against the moon\The story ends before it could even begin\The tears I shed quietly up to the sky\form an incomplete symphony\They are the will I leave in the stars to you, only to you response:	I want to see you
