context: Late Night Show response:	Late Night Show
context: That Pharaoh was so messed up...\Setting that aside,\It broke!\Wow!\How could this...\After all that happened, what did you expect... c'mon...\I'm an outrageous pig-like bastard.\I'm a worthless being, that's why I turned Anubis into trash... response:	Damn it, this is no good, let me die!
context: Setting that aside,\It broke!\Wow!\How could this...\After all that happened, what did you expect... c'mon...\I'm an outrageous pig-like bastard.\I'm a worthless being, that's why I turned Anubis into trash...\Damn it, this is no good, let me die! response:	Damn it, this is no good, let me die!
context: It broke!\Wow!\How could this...\After all that happened, what did you expect... c'mon...\I'm an outrageous pig-like bastard.\I'm a worthless being, that's why I turned Anubis into trash...\Damn it, this is no good, let me die!\Damn it, this is no good, let me die! response:	Damn it, this is no good, let me die!
context: Wow!\How could this...\After all that happened, what did you expect... c'mon...\I'm an outrageous pig-like bastard.\I'm a worthless being, that's why I turned Anubis into trash...\Damn it, this is no good, let me die!\Damn it, this is no good, let me die!\Damn it, this is no good, let me die! response:	Don't get so worked up!
context: How could this...\After all that happened, what did you expect... c'mon...\I'm an outrageous pig-like bastard.\I'm a worthless being, that's why I turned Anubis into trash...\Damn it, this is no good, let me die!\Damn it, this is no good, let me die!\Damn it, this is no good, let me die!\Don't get so worked up! response:	Anyone would blow up a pyramid or two...
context: After all that happened, what did you expect... c'mon...\I'm an outrageous pig-like bastard.\I'm a worthless being, that's why I turned Anubis into trash...\Damn it, this is no good, let me die!\Damn it, this is no good, let me die!\Damn it, this is no good, let me die!\Don't get so worked up!\Anyone would blow up a pyramid or two... response:	Die...
context: I'm an outrageous pig-like bastard.\I'm a worthless being, that's why I turned Anubis into trash...\Damn it, this is no good, let me die!\Damn it, this is no good, let me die!\Damn it, this is no good, let me die!\Don't get so worked up!\Anyone would blow up a pyramid or two...\Die... response:	Die...
context: I'm a worthless being, that's why I turned Anubis into trash...\Damn it, this is no good, let me die!\Damn it, this is no good, let me die!\Damn it, this is no good, let me die!\Don't get so worked up!\Anyone would blow up a pyramid or two...\Die...\Die... response:	Let me die...
context: Damn it, this is no good, let me die!\Damn it, this is no good, let me die!\Damn it, this is no good, let me die!\Don't get so worked up!\Anyone would blow up a pyramid or two...\Die...\Die...\Let me die... response:	That's right.
context: Damn it, this is no good, let me die!\Damn it, this is no good, let me die!\Don't get so worked up!\Anyone would blow up a pyramid or two...\Die...\Die...\Let me die...\That's right. response:	You two...
context: Damn it, this is no good, let me die!\Don't get so worked up!\Anyone would blow up a pyramid or two...\Die...\Die...\Let me die...\That's right.\You two... response:	Why are your cup sizes completely different?!
context: Don't get so worked up!\Anyone would blow up a pyramid or two...\Die...\Die...\Let me die...\That's right.\You two...\Why are your cup sizes completely different?! response:	Accomplished
context: Anyone would blow up a pyramid or two...\Die...\Die...\Let me die...\That's right.\You two...\Why are your cup sizes completely different?!\Accomplished response:	As punishment for ruining the pyramid, I'm confiscating all the souls you collected.
context: Die...\Die...\Let me die...\That's right.\You two...\Why are your cup sizes completely different?!\Accomplished\As punishment for ruining the pyramid, I'm confiscating all the souls you collected. response:	Damnit, no... Let me die.
context: Die...\Let me die...\That's right.\You two...\Why are your cup sizes completely different?!\Accomplished\As punishment for ruining the pyramid, I'm confiscating all the souls you collected.\Damnit, no... Let me die. response:	Damnit, no... Let me die.
context: Let me die...\That's right.\You two...\Why are your cup sizes completely different?!\Accomplished\As punishment for ruining the pyramid, I'm confiscating all the souls you collected.\Damnit, no... Let me die.\Damnit, no... Let me die. response:	Weapon Technician Alban Maka, and her partner, Soul Eater the Demon Scythe.
context: That's right.\You two...\Why are your cup sizes completely different?!\Accomplished\As punishment for ruining the pyramid, I'm confiscating all the souls you collected.\Damnit, no... Let me die.\Damnit, no... Let me die.\Weapon Technician Alban Maka, and her partner, Soul Eater the Demon Scythe. response:	Assassin, Black Star and the Dark Demon blade, Tsubaki.
context: You two...\Why are your cup sizes completely different?!\Accomplished\As punishment for ruining the pyramid, I'm confiscating all the souls you collected.\Damnit, no... Let me die.\Damnit, no... Let me die.\Weapon Technician Alban Maka, and her partner, Soul Eater the Demon Scythe.\Assassin, Black Star and the Dark Demon blade, Tsubaki. response:	The son of Shinigami-sama, Death the Kid and the twin pistols, Thompson Sisters.
context: Why are your cup sizes completely different?!\Accomplished\As punishment for ruining the pyramid, I'm confiscating all the souls you collected.\Damnit, no... Let me die.\Damnit, no... Let me die.\Weapon Technician Alban Maka, and her partner, Soul Eater the Demon Scythe.\Assassin, Black Star and the Dark Demon blade, Tsubaki.\The son of Shinigami-sama, Death the Kid and the twin pistols, Thompson Sisters. response:	The prologue is over.
context: Accomplished\As punishment for ruining the pyramid, I'm confiscating all the souls you collected.\Damnit, no... Let me die.\Damnit, no... Let me die.\Weapon Technician Alban Maka, and her partner, Soul Eater the Demon Scythe.\Assassin, Black Star and the Dark Demon blade, Tsubaki.\The son of Shinigami-sama, Death the Kid and the twin pistols, Thompson Sisters.\The prologue is over. response:	And now, the story begins.
context: As punishment for ruining the pyramid, I'm confiscating all the souls you collected.\Damnit, no... Let me die.\Damnit, no... Let me die.\Weapon Technician Alban Maka, and her partner, Soul Eater the Demon Scythe.\Assassin, Black Star and the Dark Demon blade, Tsubaki.\The son of Shinigami-sama, Death the Kid and the twin pistols, Thompson Sisters.\The prologue is over.\And now, the story begins. response:	And now, the story begins.
context: Damnit, no... Let me die.\Damnit, no... Let me die.\Weapon Technician Alban Maka, and her partner, Soul Eater the Demon Scythe.\Assassin, Black Star and the Dark Demon blade, Tsubaki.\The son of Shinigami-sama, Death the Kid and the twin pistols, Thompson Sisters.\The prologue is over.\And now, the story begins.\And now, the story begins. response:	That night, a man died.
context: Damnit, no... Let me die.\Weapon Technician Alban Maka, and her partner, Soul Eater the Demon Scythe.\Assassin, Black Star and the Dark Demon blade, Tsubaki.\The son of Shinigami-sama, Death the Kid and the twin pistols, Thompson Sisters.\The prologue is over.\And now, the story begins.\And now, the story begins.\That night, a man died. response:	That man's name was...
context: Weapon Technician Alban Maka, and her partner, Soul Eater the Demon Scythe.\Assassin, Black Star and the Dark Demon blade, Tsubaki.\The son of Shinigami-sama, Death the Kid and the twin pistols, Thompson Sisters.\The prologue is over.\And now, the story begins.\And now, the story begins.\That night, a man died.\That man's name was... response:	An excellent teacher called...
context: Assassin, Black Star and the Dark Demon blade, Tsubaki.\The son of Shinigami-sama, Death the Kid and the twin pistols, Thompson Sisters.\The prologue is over.\And now, the story begins.\And now, the story begins.\That night, a man died.\That man's name was...\An excellent teacher called... response:	Stabbed by a stranger.
context: The son of Shinigami-sama, Death the Kid and the twin pistols, Thompson Sisters.\The prologue is over.\And now, the story begins.\And now, the story begins.\That night, a man died.\That man's name was...\An excellent teacher called...\Stabbed by a stranger. response:	The Goddess of Freedom.
context: The prologue is over.\And now, the story begins.\And now, the story begins.\That night, a man died.\That man's name was...\An excellent teacher called...\Stabbed by a stranger.\The Goddess of Freedom. response:	Heart Pounding;
context: And now, the story begins.\And now, the story begins.\That night, a man died.\That man's name was...\An excellent teacher called...\Stabbed by a stranger.\The Goddess of Freedom.\Heart Pounding; response:	Supplementary Lessons in the graveyard?
context: And now, the story begins.\That night, a man died.\That man's name was...\An excellent teacher called...\Stabbed by a stranger.\The Goddess of Freedom.\Heart Pounding;\Supplementary Lessons in the graveyard? response:	Invoking Witch Hunting!
context: That night, a man died.\That man's name was...\An excellent teacher called...\Stabbed by a stranger.\The Goddess of Freedom.\Heart Pounding;\Supplementary Lessons in the graveyard?\Invoking Witch Hunting! response:	Post-offer Art Gallery, Number 3 Pharaoh.
context: That man's name was...\An excellent teacher called...\Stabbed by a stranger.\The Goddess of Freedom.\Heart Pounding;\Supplementary Lessons in the graveyard?\Invoking Witch Hunting!\Post-offer Art Gallery, Number 3 Pharaoh. response:	Drawn by Electro-Communication Producer, Yamanishi Taihei.
