context: watashi ga umareta asa no machi yuki no naka ni umoreta response:	sore wa sore wa chiisai te de aozora wo aoida
context: After talking about work until the very end, she was sucked into the gate.\When I peeked into her e-mails while cleaning up back at the office...\arifurete iru kimochi nante sa\It would be so much easier...\nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways... response:	mou nidoto au koto no nai deai wa kanashisugiru
context: When I peeked into her e-mails while cleaning up back at the office...\arifurete iru kimochi nante sa\It would be so much easier...\nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru response:	tarinai kimochi wo mochiyotte
context: arifurete iru kimochi nante sa\It would be so much easier...\nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte response:	Despite adding the emotions that are lacking...
context: It would be so much easier...\nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte\Despite adding the emotions that are lacking... response:	atatameta saki kara hieteitte
context: nanimo iwazu ni isso kieteshimaeba\raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte\Despite adding the emotions that are lacking...\atatameta saki kara hieteitte response:	sonna hazu naitte shinjiteru
context: raku ni nareru no ni\sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte\Despite adding the emotions that are lacking...\atatameta saki kara hieteitte\sonna hazu naitte shinjiteru response:	ittai itsumade onaji kotoba wo kakaekondenda
context: sorezore no michi wo yuku sono wakaremichi\At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte\Despite adding the emotions that are lacking...\atatameta saki kara hieteitte\sonna hazu naitte shinjiteru\ittai itsumade onaji kotoba wo kakaekondenda response:	Just how long am I going to brood over the same word?
context: At the crossroads where we split ways...\mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte\Despite adding the emotions that are lacking...\atatameta saki kara hieteitte\sonna hazu naitte shinjiteru\ittai itsumade onaji kotoba wo kakaekondenda\Just how long am I going to brood over the same word? response:	kakekondenda
context: mou nidoto au koto no nai deai wa kanashisugiru\tarinai kimochi wo mochiyotte\Despite adding the emotions that are lacking...\atatameta saki kara hieteitte\sonna hazu naitte shinjiteru\ittai itsumade onaji kotoba wo kakaekondenda\Just how long am I going to brood over the same word?\kakekondenda response:	How long...?
context: tarinai kimochi wo mochiyotte\Despite adding the emotions that are lacking...\atatameta saki kara hieteitte\sonna hazu naitte shinjiteru\ittai itsumade onaji kotoba wo kakaekondenda\Just how long am I going to brood over the same word?\kakekondenda\How long...? response:	Next episode: Suffering even though I'm happy.
