context: -OP- response:	-ED-
context: They then learn the black box in their head; is that bliss?\Just cross over, beyond the line of your limit\Let's go, take a step, and I mean this minute\Life's a bitch, so if it's easy, you're doing it wrong\Stop, which way is the world going? Then ignore it and go wherever (here we go)\There are things I could never have, things with time\Is there a reason I force my heart upon them?\I never tried to understand, I just forced it on them response:	I'm no better than those lifeless adults
context: Just cross over, beyond the line of your limit\Let's go, take a step, and I mean this minute\Life's a bitch, so if it's easy, you're doing it wrong\Stop, which way is the world going? Then ignore it and go wherever (here we go)\There are things I could never have, things with time\Is there a reason I force my heart upon them?\I never tried to understand, I just forced it on them\I'm no better than those lifeless adults response:	Even if it's just a pipe dream I could never have
context: Let's go, take a step, and I mean this minute\Life's a bitch, so if it's easy, you're doing it wrong\Stop, which way is the world going? Then ignore it and go wherever (here we go)\There are things I could never have, things with time\Is there a reason I force my heart upon them?\I never tried to understand, I just forced it on them\I'm no better than those lifeless adults\Even if it's just a pipe dream I could never have response:	But no one can put out the fire in my heart
context: Life's a bitch, so if it's easy, you're doing it wrong\Stop, which way is the world going? Then ignore it and go wherever (here we go)\There are things I could never have, things with time\Is there a reason I force my heart upon them?\I never tried to understand, I just forced it on them\I'm no better than those lifeless adults\Even if it's just a pipe dream I could never have\But no one can put out the fire in my heart response:	The black rain may pour hard and leave me drenched
context: Stop, which way is the world going? Then ignore it and go wherever (here we go)\There are things I could never have, things with time\Is there a reason I force my heart upon them?\I never tried to understand, I just forced it on them\I'm no better than those lifeless adults\Even if it's just a pipe dream I could never have\But no one can put out the fire in my heart\The black rain may pour hard and leave me drenched response:	But I know I can change, I will change myself
context: There are things I could never have, things with time\Is there a reason I force my heart upon them?\I never tried to understand, I just forced it on them\I'm no better than those lifeless adults\Even if it's just a pipe dream I could never have\But no one can put out the fire in my heart\The black rain may pour hard and leave me drenched\But I know I can change, I will change myself response:	This is my pride, what makes up my core
context: Is there a reason I force my heart upon them?\I never tried to understand, I just forced it on them\I'm no better than those lifeless adults\Even if it's just a pipe dream I could never have\But no one can put out the fire in my heart\The black rain may pour hard and leave me drenched\But I know I can change, I will change myself\This is my pride, what makes up my core response:	I won't let my fire be put out; not yet
context: I never tried to understand, I just forced it on them\I'm no better than those lifeless adults\Even if it's just a pipe dream I could never have\But no one can put out the fire in my heart\The black rain may pour hard and leave me drenched\But I know I can change, I will change myself\This is my pride, what makes up my core\I won't let my fire be put out; not yet response:	I'll keep going, and I'll never stop
context: I'm no better than those lifeless adults\Even if it's just a pipe dream I could never have\But no one can put out the fire in my heart\The black rain may pour hard and leave me drenched\But I know I can change, I will change myself\This is my pride, what makes up my core\I won't let my fire be put out; not yet\I'll keep going, and I'll never stop response:	Kimi to deatta no wa
context: Even if it's just a pipe dream I could never have\But no one can put out the fire in my heart\The black rain may pour hard and leave me drenched\But I know I can change, I will change myself\This is my pride, what makes up my core\I won't let my fire be put out; not yet\I'll keep going, and I'll never stop\Kimi to deatta no wa response:	Tada no guuzen ja nai
context: But no one can put out the fire in my heart\The black rain may pour hard and leave me drenched\But I know I can change, I will change myself\This is my pride, what makes up my core\I won't let my fire be put out; not yet\I'll keep going, and I'll never stop\Kimi to deatta no wa\Tada no guuzen ja nai response:	Kore wo unmei to yobunda
context: The black rain may pour hard and leave me drenched\But I know I can change, I will change myself\This is my pride, what makes up my core\I won't let my fire be put out; not yet\I'll keep going, and I'll never stop\Kimi to deatta no wa\Tada no guuzen ja nai\Kore wo unmei to yobunda response:	Sono hitomi ni utsuru
context: But I know I can change, I will change myself\This is my pride, what makes up my core\I won't let my fire be put out; not yet\I'll keep going, and I'll never stop\Kimi to deatta no wa\Tada no guuzen ja nai\Kore wo unmei to yobunda\Sono hitomi ni utsuru response:	Bokutachi ga kagayaite
context: This is my pride, what makes up my core\I won't let my fire be put out; not yet\I'll keep going, and I'll never stop\Kimi to deatta no wa\Tada no guuzen ja nai\Kore wo unmei to yobunda\Sono hitomi ni utsuru\Bokutachi ga kagayaite response:	Irareru youni zutto
context: I won't let my fire be put out; not yet\I'll keep going, and I'll never stop\Kimi to deatta no wa\Tada no guuzen ja nai\Kore wo unmei to yobunda\Sono hitomi ni utsuru\Bokutachi ga kagayaite\Irareru youni zutto response:	Mitsume tsuzukete
context: I'll keep going, and I'll never stop\Kimi to deatta no wa\Tada no guuzen ja nai\Kore wo unmei to yobunda\Sono hitomi ni utsuru\Bokutachi ga kagayaite\Irareru youni zutto\Mitsume tsuzukete response:	(Please be) Dakara moshi kono mune ga
context: Kimi to deatta no wa\Tada no guuzen ja nai\Kore wo unmei to yobunda\Sono hitomi ni utsuru\Bokutachi ga kagayaite\Irareru youni zutto\Mitsume tsuzukete\(Please be) Dakara moshi kono mune ga response:	(With me) Michi ni mayou hi ni wa
context: Tada no guuzen ja nai\Kore wo unmei to yobunda\Sono hitomi ni utsuru\Bokutachi ga kagayaite\Irareru youni zutto\Mitsume tsuzukete\(Please be) Dakara moshi kono mune ga\(With me) Michi ni mayou hi ni wa response:	Mirai e no tobira wo hiraite hoshii
context: Kore wo unmei to yobunda\Sono hitomi ni utsuru\Bokutachi ga kagayaite\Irareru youni zutto\Mitsume tsuzukete\(Please be) Dakara moshi kono mune ga\(With me) Michi ni mayou hi ni wa\Mirai e no tobira wo hiraite hoshii response:	Michinaru sekai e to
context: Sono hitomi ni utsuru\Bokutachi ga kagayaite\Irareru youni zutto\Mitsume tsuzukete\(Please be) Dakara moshi kono mune ga\(With me) Michi ni mayou hi ni wa\Mirai e no tobira wo hiraite hoshii\Michinaru sekai e to response:	Mai agarunda
context: Bokutachi ga kagayaite\Irareru youni zutto\Mitsume tsuzukete\(Please be) Dakara moshi kono mune ga\(With me) Michi ni mayou hi ni wa\Mirai e no tobira wo hiraite hoshii\Michinaru sekai e to\Mai agarunda response:	Dakara sono te hanasanaide (buddy)
context: Irareru youni zutto\Mitsume tsuzukete\(Please be) Dakara moshi kono mune ga\(With me) Michi ni mayou hi ni wa\Mirai e no tobira wo hiraite hoshii\Michinaru sekai e to\Mai agarunda\Dakara sono te hanasanaide (buddy) response:	Yume ga mezasu basho e
context: Mitsume tsuzukete\(Please be) Dakara moshi kono mune ga\(With me) Michi ni mayou hi ni wa\Mirai e no tobira wo hiraite hoshii\Michinaru sekai e to\Mai agarunda\Dakara sono te hanasanaide (buddy)\Yume ga mezasu basho e response:	Tsukanda kono kizuna
context: (Please be) Dakara moshi kono mune ga\(With me) Michi ni mayou hi ni wa\Mirai e no tobira wo hiraite hoshii\Michinaru sekai e to\Mai agarunda\Dakara sono te hanasanaide (buddy)\Yume ga mezasu basho e\Tsukanda kono kizuna response:	Nigiri shimete
context: (With me) Michi ni mayou hi ni wa\Mirai e no tobira wo hiraite hoshii\Michinaru sekai e to\Mai agarunda\Dakara sono te hanasanaide (buddy)\Yume ga mezasu basho e\Tsukanda kono kizuna\Nigiri shimete response:	Yume ga mezasu basho e
context: Mirai e no tobira wo hiraite hoshii\Michinaru sekai e to\Mai agarunda\Dakara sono te hanasanaide (buddy)\Yume ga mezasu basho e\Tsukanda kono kizuna\Nigiri shimete\Yume ga mezasu basho e response:	Te ni shita kono kizuna
context: Michinaru sekai e to\Mai agarunda\Dakara sono te hanasanaide (buddy)\Yume ga mezasu basho e\Tsukanda kono kizuna\Nigiri shimete\Yume ga mezasu basho e\Te ni shita kono kizuna response:	Nigiri shimete
context: Mai agarunda\Dakara sono te hanasanaide (buddy)\Yume ga mezasu basho e\Tsukanda kono kizuna\Nigiri shimete\Yume ga mezasu basho e\Te ni shita kono kizuna\Nigiri shimete response:	It wasn't by chance
context: Dakara sono te hanasanaide (buddy)\Yume ga mezasu basho e\Tsukanda kono kizuna\Nigiri shimete\Yume ga mezasu basho e\Te ni shita kono kizuna\Nigiri shimete\It wasn't by chance response:	that I met you.
context: Yume ga mezasu basho e\Tsukanda kono kizuna\Nigiri shimete\Yume ga mezasu basho e\Te ni shita kono kizuna\Nigiri shimete\It wasn't by chance\that I met you. response:	This is what they call fate.
context: Tsukanda kono kizuna\Nigiri shimete\Yume ga mezasu basho e\Te ni shita kono kizuna\Nigiri shimete\It wasn't by chance\that I met you.\This is what they call fate. response:	Reflected in your eyes is
context: Nigiri shimete\Yume ga mezasu basho e\Te ni shita kono kizuna\Nigiri shimete\It wasn't by chance\that I met you.\This is what they call fate.\Reflected in your eyes is response:	the way we keep on shining together.
context: Yume ga mezasu basho e\Te ni shita kono kizuna\Nigiri shimete\It wasn't by chance\that I met you.\This is what they call fate.\Reflected in your eyes is\the way we keep on shining together. response:	Let's keep our gazes locked
context: Te ni shita kono kizuna\Nigiri shimete\It wasn't by chance\that I met you.\This is what they call fate.\Reflected in your eyes is\the way we keep on shining together.\Let's keep our gazes locked response:	so it won't fade away.
context: Nigiri shimete\It wasn't by chance\that I met you.\This is what they call fate.\Reflected in your eyes is\the way we keep on shining together.\Let's keep our gazes locked\so it won't fade away. response:	(Please be) Maybe the day will come
context: It wasn't by chance\that I met you.\This is what they call fate.\Reflected in your eyes is\the way we keep on shining together.\Let's keep our gazes locked\so it won't fade away.\(Please be) Maybe the day will come response:	(With me) that we'll lose our way
context: that I met you.\This is what they call fate.\Reflected in your eyes is\the way we keep on shining together.\Let's keep our gazes locked\so it won't fade away.\(Please be) Maybe the day will come\(With me) that we'll lose our way response:	while looking for the door to the future.
context: This is what they call fate.\Reflected in your eyes is\the way we keep on shining together.\Let's keep our gazes locked\so it won't fade away.\(Please be) Maybe the day will come\(With me) that we'll lose our way\while looking for the door to the future. response:	Ready, ready, ready for the take off
context: Reflected in your eyes is\the way we keep on shining together.\Let's keep our gazes locked\so it won't fade away.\(Please be) Maybe the day will come\(With me) that we'll lose our way\while looking for the door to the future.\Ready, ready, ready for the take off response:	We'll soar high
context: the way we keep on shining together.\Let's keep our gazes locked\so it won't fade away.\(Please be) Maybe the day will come\(With me) that we'll lose our way\while looking for the door to the future.\Ready, ready, ready for the take off\We'll soar high response:	towards an unknown world.
context: Let's keep our gazes locked\so it won't fade away.\(Please be) Maybe the day will come\(With me) that we'll lose our way\while looking for the door to the future.\Ready, ready, ready for the take off\We'll soar high\towards an unknown world. response:	So don't let go of my hand. (Buddy)
context: so it won't fade away.\(Please be) Maybe the day will come\(With me) that we'll lose our way\while looking for the door to the future.\Ready, ready, ready for the take off\We'll soar high\towards an unknown world.\So don't let go of my hand. (Buddy) response:	Ready, ready, ready for the take off.
context: (Please be) Maybe the day will come\(With me) that we'll lose our way\while looking for the door to the future.\Ready, ready, ready for the take off\We'll soar high\towards an unknown world.\So don't let go of my hand. (Buddy)\Ready, ready, ready for the take off. response:	Hold on to the bonds we have
context: (With me) that we'll lose our way\while looking for the door to the future.\Ready, ready, ready for the take off\We'll soar high\towards an unknown world.\So don't let go of my hand. (Buddy)\Ready, ready, ready for the take off.\Hold on to the bonds we have response:	while aiming for
context: while looking for the door to the future.\Ready, ready, ready for the take off\We'll soar high\towards an unknown world.\So don't let go of my hand. (Buddy)\Ready, ready, ready for the take off.\Hold on to the bonds we have\while aiming for response:	the place of our dreams.
context: Ready, ready, ready for the take off\We'll soar high\towards an unknown world.\So don't let go of my hand. (Buddy)\Ready, ready, ready for the take off.\Hold on to the bonds we have\while aiming for\the place of our dreams. response:	Ready, ready, ready for the take off.
context: We'll soar high\towards an unknown world.\So don't let go of my hand. (Buddy)\Ready, ready, ready for the take off.\Hold on to the bonds we have\while aiming for\the place of our dreams.\Ready, ready, ready for the take off. response:	Hold on to the bonds we have
context: towards an unknown world.\So don't let go of my hand. (Buddy)\Ready, ready, ready for the take off.\Hold on to the bonds we have\while aiming for\the place of our dreams.\Ready, ready, ready for the take off.\Hold on to the bonds we have response:	while aiming for
context: So don't let go of my hand. (Buddy)\Ready, ready, ready for the take off.\Hold on to the bonds we have\while aiming for\the place of our dreams.\Ready, ready, ready for the take off.\Hold on to the bonds we have\while aiming for response:	the place of our dreams.
