context: Signs response:	Opening 1st Frame
context: omae wa omaedato iikirerunoka\suna no utsuwa wo kowashite koboreta\kokoro wo hirotte atsumerareruka\dareka no yobu koe ga\miminari ni kawatta\toki ga tomatta mitaida\saa me wo samase\fukai yami wo ore wa arukidashita response:	hayate mitai ni nigedashita
context: suna no utsuwa wo kowashite koboreta\kokoro wo hirotte atsumerareruka\dareka no yobu koe ga\miminari ni kawatta\toki ga tomatta mitaida\saa me wo samase\fukai yami wo ore wa arukidashita\hayate mitai ni nigedashita response:	ikita shikabane mitaidatta
context: kokoro wo hirotte atsumerareruka\dareka no yobu koe ga\miminari ni kawatta\toki ga tomatta mitaida\saa me wo samase\fukai yami wo ore wa arukidashita\hayate mitai ni nigedashita\ikita shikabane mitaidatta response:	oretachi wa kabe no soto e
context: dareka no yobu koe ga\miminari ni kawatta\toki ga tomatta mitaida\saa me wo samase\fukai yami wo ore wa arukidashita\hayate mitai ni nigedashita\ikita shikabane mitaidatta\oretachi wa kabe no soto e response:	mata aouze chizu ni nai bashode
context: miminari ni kawatta\toki ga tomatta mitaida\saa me wo samase\fukai yami wo ore wa arukidashita\hayate mitai ni nigedashita\ikita shikabane mitaidatta\oretachi wa kabe no soto e\mata aouze chizu ni nai bashode response:	If we suppose that I am not me,
context: toki ga tomatta mitaida\saa me wo samase\fukai yami wo ore wa arukidashita\hayate mitai ni nigedashita\ikita shikabane mitaidatta\oretachi wa kabe no soto e\mata aouze chizu ni nai bashode\If we suppose that I am not me, response:	Can you say with certainty that you are you?
context: saa me wo samase\fukai yami wo ore wa arukidashita\hayate mitai ni nigedashita\ikita shikabane mitaidatta\oretachi wa kabe no soto e\mata aouze chizu ni nai bashode\If we suppose that I am not me,\Can you say with certainty that you are you? response:	Will you be able to pick up after yourself
context: fukai yami wo ore wa arukidashita\hayate mitai ni nigedashita\ikita shikabane mitaidatta\oretachi wa kabe no soto e\mata aouze chizu ni nai bashode\If we suppose that I am not me,\Can you say with certainty that you are you?\Will you be able to pick up after yourself response:	Once your sand-like shell breaks and your heart crumbles?
context: hayate mitai ni nigedashita\ikita shikabane mitaidatta\oretachi wa kabe no soto e\mata aouze chizu ni nai bashode\If we suppose that I am not me,\Can you say with certainty that you are you?\Will you be able to pick up after yourself\Once your sand-like shell breaks and your heart crumbles? response:	I could hear someone calling
context: ikita shikabane mitaidatta\oretachi wa kabe no soto e\mata aouze chizu ni nai bashode\If we suppose that I am not me,\Can you say with certainty that you are you?\Will you be able to pick up after yourself\Once your sand-like shell breaks and your heart crumbles?\I could hear someone calling response:	But now my ears are just ringing
context: oretachi wa kabe no soto e\mata aouze chizu ni nai bashode\If we suppose that I am not me,\Can you say with certainty that you are you?\Will you be able to pick up after yourself\Once your sand-like shell breaks and your heart crumbles?\I could hear someone calling\But now my ears are just ringing response:	It's as if time has frozen
context: mata aouze chizu ni nai bashode\If we suppose that I am not me,\Can you say with certainty that you are you?\Will you be able to pick up after yourself\Once your sand-like shell breaks and your heart crumbles?\I could hear someone calling\But now my ears are just ringing\It's as if time has frozen response:	Now, wake up
context: If we suppose that I am not me,\Can you say with certainty that you are you?\Will you be able to pick up after yourself\Once your sand-like shell breaks and your heart crumbles?\I could hear someone calling\But now my ears are just ringing\It's as if time has frozen\Now, wake up response:	I began to walk through a deep dark abyss
context: Can you say with certainty that you are you?\Will you be able to pick up after yourself\Once your sand-like shell breaks and your heart crumbles?\I could hear someone calling\But now my ears are just ringing\It's as if time has frozen\Now, wake up\I began to walk through a deep dark abyss response:	As swift as a gale, I escaped for my life
context: Will you be able to pick up after yourself\Once your sand-like shell breaks and your heart crumbles?\I could hear someone calling\But now my ears are just ringing\It's as if time has frozen\Now, wake up\I began to walk through a deep dark abyss\As swift as a gale, I escaped for my life response:	I felt like a living corpse
context: Once your sand-like shell breaks and your heart crumbles?\I could hear someone calling\But now my ears are just ringing\It's as if time has frozen\Now, wake up\I began to walk through a deep dark abyss\As swift as a gale, I escaped for my life\I felt like a living corpse response:	We break out of our walls
context: I could hear someone calling\But now my ears are just ringing\It's as if time has frozen\Now, wake up\I began to walk through a deep dark abyss\As swift as a gale, I escaped for my life\I felt like a living corpse\We break out of our walls response:	To reunite in worlds we've yet to map
