context: OP response:	OP Kanji
context: I thought you'd definitely be happy.\Unfortunately I have no such strange fetishes!\Then should I remove them for you?\Of course.\Don't regret that choice.\Like hell I would!\You're being mean, Ojou-sama!\Why must you do such cruel things?! response:	Please take these chains off me quickly!
context: Unfortunately I have no such strange fetishes!\Then should I remove them for you?\Of course.\Don't regret that choice.\Like hell I would!\You're being mean, Ojou-sama!\Why must you do such cruel things?!\Please take these chains off me quickly! response:	Otherwise, I cannot kill this pervert!
context: Then should I remove them for you?\Of course.\Don't regret that choice.\Like hell I would!\You're being mean, Ojou-sama!\Why must you do such cruel things?!\Please take these chains off me quickly!\Otherwise, I cannot kill this pervert! response:	Don't be in such a rush, Subaru!
context: Of course.\Don't regret that choice.\Like hell I would!\You're being mean, Ojou-sama!\Why must you do such cruel things?!\Please take these chains off me quickly!\Otherwise, I cannot kill this pervert!\Don't be in such a rush, Subaru! response:	I'll be taking them off in a moment.
context: Don't regret that choice.\Like hell I would!\You're being mean, Ojou-sama!\Why must you do such cruel things?!\Please take these chains off me quickly!\Otherwise, I cannot kill this pervert!\Don't be in such a rush, Subaru!\I'll be taking them off in a moment. response:	H-Hey!
context: Like hell I would!\You're being mean, Ojou-sama!\Why must you do such cruel things?!\Please take these chains off me quickly!\Otherwise, I cannot kill this pervert!\Don't be in such a rush, Subaru!\I'll be taking them off in a moment.\H-Hey! response:	Hang on a second!
context: You're being mean, Ojou-sama!\Why must you do such cruel things?!\Please take these chains off me quickly!\Otherwise, I cannot kill this pervert!\Don't be in such a rush, Subaru!\I'll be taking them off in a moment.\H-Hey!\Hang on a second! response:	Let me tell you this, Jirou-kun.
context: Why must you do such cruel things?!\Please take these chains off me quickly!\Otherwise, I cannot kill this pervert!\Don't be in such a rush, Subaru!\I'll be taking them off in a moment.\H-Hey!\Hang on a second!\Let me tell you this, Jirou-kun. response:	It was I who saved you in the science lab when you were being hit repeatedly.
context: Please take these chains off me quickly!\Otherwise, I cannot kill this pervert!\Don't be in such a rush, Subaru!\I'll be taking them off in a moment.\H-Hey!\Hang on a second!\Let me tell you this, Jirou-kun.\It was I who saved you in the science lab when you were being hit repeatedly. response:	It was I who also stopped Subaru's rampage.
context: Otherwise, I cannot kill this pervert!\Don't be in such a rush, Subaru!\I'll be taking them off in a moment.\H-Hey!\Hang on a second!\Let me tell you this, Jirou-kun.\It was I who saved you in the science lab when you were being hit repeatedly.\It was I who also stopped Subaru's rampage. response:	So, do you understand your predicament a little more now?
context: Don't be in such a rush, Subaru!\I'll be taking them off in a moment.\H-Hey!\Hang on a second!\Let me tell you this, Jirou-kun.\It was I who saved you in the science lab when you were being hit repeatedly.\It was I who also stopped Subaru's rampage.\So, do you understand your predicament a little more now? response:	Yes.
context: I'll be taking them off in a moment.\H-Hey!\Hang on a second!\Let me tell you this, Jirou-kun.\It was I who saved you in the science lab when you were being hit repeatedly.\It was I who also stopped Subaru's rampage.\So, do you understand your predicament a little more now?\Yes. response:	I understand, Suzutsuki-san.
context: H-Hey!\Hang on a second!\Let me tell you this, Jirou-kun.\It was I who saved you in the science lab when you were being hit repeatedly.\It was I who also stopped Subaru's rampage.\So, do you understand your predicament a little more now?\Yes.\I understand, Suzutsuki-san. response:	Oh?
context: Hang on a second!\Let me tell you this, Jirou-kun.\It was I who saved you in the science lab when you were being hit repeatedly.\It was I who also stopped Subaru's rampage.\So, do you understand your predicament a little more now?\Yes.\I understand, Suzutsuki-san.\Oh? response:	What did you just say?
context: Let me tell you this, Jirou-kun.\It was I who saved you in the science lab when you were being hit repeatedly.\It was I who also stopped Subaru's rampage.\So, do you understand your predicament a little more now?\Yes.\I understand, Suzutsuki-san.\Oh?\What did you just say? response:	I didn't hear it clearly.
context: It was I who saved you in the science lab when you were being hit repeatedly.\It was I who also stopped Subaru's rampage.\So, do you understand your predicament a little more now?\Yes.\I understand, Suzutsuki-san.\Oh?\What did you just say?\I didn't hear it clearly. response:	Can you say it again?
context: It was I who also stopped Subaru's rampage.\So, do you understand your predicament a little more now?\Yes.\I understand, Suzutsuki-san.\Oh?\What did you just say?\I didn't hear it clearly.\Can you say it again? response:	Yes, ma'am.
context: So, do you understand your predicament a little more now?\Yes.\I understand, Suzutsuki-san.\Oh?\What did you just say?\I didn't hear it clearly.\Can you say it again?\Yes, ma'am. response:	Thank you very much for saving me, Suzutsuki-sama!
context: Yes.\I understand, Suzutsuki-san.\Oh?\What did you just say?\I didn't hear it clearly.\Can you say it again?\Yes, ma'am.\Thank you very much for saving me, Suzutsuki-sama! response:	This woman is definitely an S.
context: I understand, Suzutsuki-san.\Oh?\What did you just say?\I didn't hear it clearly.\Can you say it again?\Yes, ma'am.\Thank you very much for saving me, Suzutsuki-sama!\This woman is definitely an S. response:	Is this is the true character of the cutest girl in the academy?
context: Oh?\What did you just say?\I didn't hear it clearly.\Can you say it again?\Yes, ma'am.\Thank you very much for saving me, Suzutsuki-sama!\This woman is definitely an S.\Is this is the true character of the cutest girl in the academy? response:	No way...
context: What did you just say?\I didn't hear it clearly.\Can you say it again?\Yes, ma'am.\Thank you very much for saving me, Suzutsuki-sama!\This woman is definitely an S.\Is this is the true character of the cutest girl in the academy?\No way... response:	Please remove the chains, Ojou-sama!
context: I didn't hear it clearly.\Can you say it again?\Yes, ma'am.\Thank you very much for saving me, Suzutsuki-sama!\This woman is definitely an S.\Is this is the true character of the cutest girl in the academy?\No way...\Please remove the chains, Ojou-sama! response:	I have to stop this guy's vital signs right now!
context: Can you say it again?\Yes, ma'am.\Thank you very much for saving me, Suzutsuki-sama!\This woman is definitely an S.\Is this is the true character of the cutest girl in the academy?\No way...\Please remove the chains, Ojou-sama!\I have to stop this guy's vital signs right now! response:	It's your fault for wearing a girl's underwear when you are dressed as a boy!
context: Yes, ma'am.\Thank you very much for saving me, Suzutsuki-sama!\This woman is definitely an S.\Is this is the true character of the cutest girl in the academy?\No way...\Please remove the chains, Ojou-sama!\I have to stop this guy's vital signs right now!\It's your fault for wearing a girl's underwear when you are dressed as a boy! response:	How can I wear male underwear! It's so disgusting!
context: Thank you very much for saving me, Suzutsuki-sama!\This woman is definitely an S.\Is this is the true character of the cutest girl in the academy?\No way...\Please remove the chains, Ojou-sama!\I have to stop this guy's vital signs right now!\It's your fault for wearing a girl's underwear when you are dressed as a boy!\How can I wear male underwear! It's so disgusting! response:	At least cover your breasts with a chest binder.
context: This woman is definitely an S.\Is this is the true character of the cutest girl in the academy?\No way...\Please remove the chains, Ojou-sama!\I have to stop this guy's vital signs right now!\It's your fault for wearing a girl's underwear when you are dressed as a boy!\How can I wear male underwear! It's so disgusting!\At least cover your breasts with a chest binder. response:	I forgot to do so after PE class!
context: Is this is the true character of the cutest girl in the academy?\No way...\Please remove the chains, Ojou-sama!\I have to stop this guy's vital signs right now!\It's your fault for wearing a girl's underwear when you are dressed as a boy!\How can I wear male underwear! It's so disgusting!\At least cover your breasts with a chest binder.\I forgot to do so after PE class! response:	No thanks to you, I'm going to be fired as a butler!
context: No way...\Please remove the chains, Ojou-sama!\I have to stop this guy's vital signs right now!\It's your fault for wearing a girl's underwear when you are dressed as a boy!\How can I wear male underwear! It's so disgusting!\At least cover your breasts with a chest binder.\I forgot to do so after PE class!\No thanks to you, I'm going to be fired as a butler! response:	What will you do now?!
context: Please remove the chains, Ojou-sama!\I have to stop this guy's vital signs right now!\It's your fault for wearing a girl's underwear when you are dressed as a boy!\How can I wear male underwear! It's so disgusting!\At least cover your breasts with a chest binder.\I forgot to do so after PE class!\No thanks to you, I'm going to be fired as a butler!\What will you do now?! response:	I have to be Ojou-sama's butler no matter what!
context: I have to stop this guy's vital signs right now!\It's your fault for wearing a girl's underwear when you are dressed as a boy!\How can I wear male underwear! It's so disgusting!\At least cover your breasts with a chest binder.\I forgot to do so after PE class!\No thanks to you, I'm going to be fired as a butler!\What will you do now?!\I have to be Ojou-sama's butler no matter what! response:	It's all right, Subaru.
context: It's your fault for wearing a girl's underwear when you are dressed as a boy!\How can I wear male underwear! It's so disgusting!\At least cover your breasts with a chest binder.\I forgot to do so after PE class!\No thanks to you, I'm going to be fired as a butler!\What will you do now?!\I have to be Ojou-sama's butler no matter what!\It's all right, Subaru. response:	Why do you think I imprisoned Jirou-kun?
context: How can I wear male underwear! It's so disgusting!\At least cover your breasts with a chest binder.\I forgot to do so after PE class!\No thanks to you, I'm going to be fired as a butler!\What will you do now?!\I have to be Ojou-sama's butler no matter what!\It's all right, Subaru.\Why do you think I imprisoned Jirou-kun? response:	Of course, it's so that you won't have to quit being a butler.
context: At least cover your breasts with a chest binder.\I forgot to do so after PE class!\No thanks to you, I'm going to be fired as a butler!\What will you do now?!\I have to be Ojou-sama's butler no matter what!\It's all right, Subaru.\Why do you think I imprisoned Jirou-kun?\Of course, it's so that you won't have to quit being a butler. response:	Ummm...
context: I forgot to do so after PE class!\No thanks to you, I'm going to be fired as a butler!\What will you do now?!\I have to be Ojou-sama's butler no matter what!\It's all right, Subaru.\Why do you think I imprisoned Jirou-kun?\Of course, it's so that you won't have to quit being a butler.\Ummm... response:	Does that mean...
context: No thanks to you, I'm going to be fired as a butler!\What will you do now?!\I have to be Ojou-sama's butler no matter what!\It's all right, Subaru.\Why do you think I imprisoned Jirou-kun?\Of course, it's so that you won't have to quit being a butler.\Ummm...\Does that mean... response:	I heard from Subaru.
context: What will you do now?!\I have to be Ojou-sama's butler no matter what!\It's all right, Subaru.\Why do you think I imprisoned Jirou-kun?\Of course, it's so that you won't have to quit being a butler.\Ummm...\Does that mean...\I heard from Subaru. response:	When your nose bled, you said something about your body reacting.
context: I have to be Ojou-sama's butler no matter what!\It's all right, Subaru.\Why do you think I imprisoned Jirou-kun?\Of course, it's so that you won't have to quit being a butler.\Ummm...\Does that mean...\I heard from Subaru.\When your nose bled, you said something about your body reacting. response:	Jirou-kun, you have some special bodily reaction?
context: It's all right, Subaru.\Why do you think I imprisoned Jirou-kun?\Of course, it's so that you won't have to quit being a butler.\Ummm...\Does that mean...\I heard from Subaru.\When your nose bled, you said something about your body reacting.\Jirou-kun, you have some special bodily reaction? response:	Are you going to keep silent?
context: Why do you think I imprisoned Jirou-kun?\Of course, it's so that you won't have to quit being a butler.\Ummm...\Does that mean...\I heard from Subaru.\When your nose bled, you said something about your body reacting.\Jirou-kun, you have some special bodily reaction?\Are you going to keep silent? response:	I'm fine with that.
context: Of course, it's so that you won't have to quit being a butler.\Ummm...\Does that mean...\I heard from Subaru.\When your nose bled, you said something about your body reacting.\Jirou-kun, you have some special bodily reaction?\Are you going to keep silent?\I'm fine with that. response:	I'll hear directly from your body instead.
context: Ummm...\Does that mean...\I heard from Subaru.\When your nose bled, you said something about your body reacting.\Jirou-kun, you have some special bodily reaction?\Are you going to keep silent?\I'm fine with that.\I'll hear directly from your body instead. response:	H-Hey!
context: Does that mean...\I heard from Subaru.\When your nose bled, you said something about your body reacting.\Jirou-kun, you have some special bodily reaction?\Are you going to keep silent?\I'm fine with that.\I'll hear directly from your body instead.\H-Hey! response:	Please be quiet.
context: I heard from Subaru.\When your nose bled, you said something about your body reacting.\Jirou-kun, you have some special bodily reaction?\Are you going to keep silent?\I'm fine with that.\I'll hear directly from your body instead.\H-Hey!\Please be quiet. response:	I might accidentally injure your intestines.
context: When your nose bled, you said something about your body reacting.\Jirou-kun, you have some special bodily reaction?\Are you going to keep silent?\I'm fine with that.\I'll hear directly from your body instead.\H-Hey!\Please be quiet.\I might accidentally injure your intestines. response:	Don't tell me something scary as if it's nothing!
context: Jirou-kun, you have some special bodily reaction?\Are you going to keep silent?\I'm fine with that.\I'll hear directly from your body instead.\H-Hey!\Please be quiet.\I might accidentally injure your intestines.\Don't tell me something scary as if it's nothing! response:	You absolute pervert!
context: Are you going to keep silent?\I'm fine with that.\I'll hear directly from your body instead.\H-Hey!\Please be quiet.\I might accidentally injure your intestines.\Don't tell me something scary as if it's nothing!\You absolute pervert! response:	How dare you even get aroused by Ojou-sama and begin to get a nosebleed!
context: I'm fine with that.\I'll hear directly from your body instead.\H-Hey!\Please be quiet.\I might accidentally injure your intestines.\Don't tell me something scary as if it's nothing!\You absolute pervert!\How dare you even get aroused by Ojou-sama and begin to get a nosebleed! response:	I see.
context: I'll hear directly from your body instead.\H-Hey!\Please be quiet.\I might accidentally injure your intestines.\Don't tell me something scary as if it's nothing!\You absolute pervert!\How dare you even get aroused by Ojou-sama and begin to get a nosebleed!\I see. response:	Interesting.
context: H-Hey!\Please be quiet.\I might accidentally injure your intestines.\Don't tell me something scary as if it's nothing!\You absolute pervert!\How dare you even get aroused by Ojou-sama and begin to get a nosebleed!\I see.\Interesting. response:	You have a body that nosebleeds when a girl touches you?
context: Please be quiet.\I might accidentally injure your intestines.\Don't tell me something scary as if it's nothing!\You absolute pervert!\How dare you even get aroused by Ojou-sama and begin to get a nosebleed!\I see.\Interesting.\You have a body that nosebleeds when a girl touches you? response:	Huh?
context: I might accidentally injure your intestines.\Don't tell me something scary as if it's nothing!\You absolute pervert!\How dare you even get aroused by Ojou-sama and begin to get a nosebleed!\I see.\Interesting.\You have a body that nosebleeds when a girl touches you?\Huh? response:	Is that a form of allergic reaction?
context: Don't tell me something scary as if it's nothing!\You absolute pervert!\How dare you even get aroused by Ojou-sama and begin to get a nosebleed!\I see.\Interesting.\You have a body that nosebleeds when a girl touches you?\Huh?\Is that a form of allergic reaction? response:	Even if so, I've never heard of symptoms like yours.
context: You absolute pervert!\How dare you even get aroused by Ojou-sama and begin to get a nosebleed!\I see.\Interesting.\You have a body that nosebleeds when a girl touches you?\Huh?\Is that a form of allergic reaction?\Even if so, I've never heard of symptoms like yours. response:	Whatever it is, you are a chicken bastard who's too scared of having girls touch you, right?
context: How dare you even get aroused by Ojou-sama and begin to get a nosebleed!\I see.\Interesting.\You have a body that nosebleeds when a girl touches you?\Huh?\Is that a form of allergic reaction?\Even if so, I've never heard of symptoms like yours.\Whatever it is, you are a chicken bastard who's too scared of having girls touch you, right? response:	Right?
context: I see.\Interesting.\You have a body that nosebleeds when a girl touches you?\Huh?\Is that a form of allergic reaction?\Even if so, I've never heard of symptoms like yours.\Whatever it is, you are a chicken bastard who's too scared of having girls touch you, right?\Right? response:	Sakamachi Kinjirou-kun?
context: Interesting.\You have a body that nosebleeds when a girl touches you?\Huh?\Is that a form of allergic reaction?\Even if so, I've never heard of symptoms like yours.\Whatever it is, you are a chicken bastard who's too scared of having girls touch you, right?\Right?\Sakamachi Kinjirou-kun? response:	Sakama.. chi... Ki... n... jirou-kun?
context: You have a body that nosebleeds when a girl touches you?\Huh?\Is that a form of allergic reaction?\Even if so, I've never heard of symptoms like yours.\Whatever it is, you are a chicken bastard who's too scared of having girls touch you, right?\Right?\Sakamachi Kinjirou-kun?\Sakama.. chi... Ki... n... jirou-kun? response:	Sakama Chicken Jirou-kun?
context: Huh?\Is that a form of allergic reaction?\Even if so, I've never heard of symptoms like yours.\Whatever it is, you are a chicken bastard who's too scared of having girls touch you, right?\Right?\Sakamachi Kinjirou-kun?\Sakama.. chi... Ki... n... jirou-kun?\Sakama Chicken Jirou-kun? response:	Chicken-kun?
context: Is that a form of allergic reaction?\Even if so, I've never heard of symptoms like yours.\Whatever it is, you are a chicken bastard who's too scared of having girls touch you, right?\Right?\Sakamachi Kinjirou-kun?\Sakama.. chi... Ki... n... jirou-kun?\Sakama Chicken Jirou-kun?\Chicken-kun? response:	Nooo!
context: Even if so, I've never heard of symptoms like yours.\Whatever it is, you are a chicken bastard who's too scared of having girls touch you, right?\Right?\Sakamachi Kinjirou-kun?\Sakama.. chi... Ki... n... jirou-kun?\Sakama Chicken Jirou-kun?\Chicken-kun?\Nooo! response:	Quit that!
context: Whatever it is, you are a chicken bastard who's too scared of having girls touch you, right?\Right?\Sakamachi Kinjirou-kun?\Sakama.. chi... Ki... n... jirou-kun?\Sakama Chicken Jirou-kun?\Chicken-kun?\Nooo!\Quit that! response:	Don't call me by that name!
context: Right?\Sakamachi Kinjirou-kun?\Sakama.. chi... Ki... n... jirou-kun?\Sakama Chicken Jirou-kun?\Chicken-kun?\Nooo!\Quit that!\Don't call me by that name! response:	I'm cursed!
context: Sakamachi Kinjirou-kun?\Sakama.. chi... Ki... n... jirou-kun?\Sakama Chicken Jirou-kun?\Chicken-kun?\Nooo!\Quit that!\Don't call me by that name!\I'm cursed! response:	Having such an annoying word like Chicken imprinted in my own name!
context: Sakama.. chi... Ki... n... jirou-kun?\Sakama Chicken Jirou-kun?\Chicken-kun?\Nooo!\Quit that!\Don't call me by that name!\I'm cursed!\Having such an annoying word like Chicken imprinted in my own name! response:	Sakama... Chicken... Jirou...
context: Sakama Chicken Jirou-kun?\Chicken-kun?\Nooo!\Quit that!\Don't call me by that name!\I'm cursed!\Having such an annoying word like Chicken imprinted in my own name!\Sakama... Chicken... Jirou... response:	Like I told you, don't call me by my full name!
context: Chicken-kun?\Nooo!\Quit that!\Don't call me by that name!\I'm cursed!\Having such an annoying word like Chicken imprinted in my own name!\Sakama... Chicken... Jirou...\Like I told you, don't call me by my full name! response:	By the way, Jirou-kun...
context: Nooo!\Quit that!\Don't call me by that name!\I'm cursed!\Having such an annoying word like Chicken imprinted in my own name!\Sakama... Chicken... Jirou...\Like I told you, don't call me by my full name!\By the way, Jirou-kun... response:	Don't you want to cure your phobia?
context: Quit that!\Don't call me by that name!\I'm cursed!\Having such an annoying word like Chicken imprinted in my own name!\Sakama... Chicken... Jirou...\Like I told you, don't call me by my full name!\By the way, Jirou-kun...\Don't you want to cure your phobia? response:	That's...
context: Don't call me by that name!\I'm cursed!\Having such an annoying word like Chicken imprinted in my own name!\Sakama... Chicken... Jirou...\Like I told you, don't call me by my full name!\By the way, Jirou-kun...\Don't you want to cure your phobia?\That's... response:	If you want to, I will help you.
context: I'm cursed!\Having such an annoying word like Chicken imprinted in my own name!\Sakama... Chicken... Jirou...\Like I told you, don't call me by my full name!\By the way, Jirou-kun...\Don't you want to cure your phobia?\That's...\If you want to, I will help you. response:	Huh?
context: Having such an annoying word like Chicken imprinted in my own name!\Sakama... Chicken... Jirou...\Like I told you, don't call me by my full name!\By the way, Jirou-kun...\Don't you want to cure your phobia?\That's...\If you want to, I will help you.\Huh? response:	In exchange, I wish you not to tell anyone that Subaru is a girl.
context: Sakama... Chicken... Jirou...\Like I told you, don't call me by my full name!\By the way, Jirou-kun...\Don't you want to cure your phobia?\That's...\If you want to, I will help you.\Huh?\In exchange, I wish you not to tell anyone that Subaru is a girl. response:	On pain of death.
context: Like I told you, don't call me by my full name!\By the way, Jirou-kun...\Don't you want to cure your phobia?\That's...\If you want to, I will help you.\Huh?\In exchange, I wish you not to tell anyone that Subaru is a girl.\On pain of death. response:	If you keep this a secret, Father won't realise that his conditions have been broken.
context: By the way, Jirou-kun...\Don't you want to cure your phobia?\That's...\If you want to, I will help you.\Huh?\In exchange, I wish you not to tell anyone that Subaru is a girl.\On pain of death.\If you keep this a secret, Father won't realise that his conditions have been broken. response:	That's totally fraud.
context: Don't you want to cure your phobia?\That's...\If you want to, I will help you.\Huh?\In exchange, I wish you not to tell anyone that Subaru is a girl.\On pain of death.\If you keep this a secret, Father won't realise that his conditions have been broken.\That's totally fraud. response:	It'll be fine as long as we aren't found out.
context: That's...\If you want to, I will help you.\Huh?\In exchange, I wish you not to tell anyone that Subaru is a girl.\On pain of death.\If you keep this a secret, Father won't realise that his conditions have been broken.\That's totally fraud.\It'll be fine as long as we aren't found out. response:	What do you think?
context: If you want to, I will help you.\Huh?\In exchange, I wish you not to tell anyone that Subaru is a girl.\On pain of death.\If you keep this a secret, Father won't realise that his conditions have been broken.\That's totally fraud.\It'll be fine as long as we aren't found out.\What do you think? response:	Would you like to form a treaty with us?
context: Huh?\In exchange, I wish you not to tell anyone that Subaru is a girl.\On pain of death.\If you keep this a secret, Father won't realise that his conditions have been broken.\That's totally fraud.\It'll be fine as long as we aren't found out.\What do you think?\Would you like to form a treaty with us? response:	A treaty?
context: In exchange, I wish you not to tell anyone that Subaru is a girl.\On pain of death.\If you keep this a secret, Father won't realise that his conditions have been broken.\That's totally fraud.\It'll be fine as long as we aren't found out.\What do you think?\Would you like to form a treaty with us?\A treaty? response:	More like being accomplices!
context: On pain of death.\If you keep this a secret, Father won't realise that his conditions have been broken.\That's totally fraud.\It'll be fine as long as we aren't found out.\What do you think?\Would you like to form a treaty with us?\A treaty?\More like being accomplices! response:	How wonderful.
context: If you keep this a secret, Father won't realise that his conditions have been broken.\That's totally fraud.\It'll be fine as long as we aren't found out.\What do you think?\Would you like to form a treaty with us?\A treaty?\More like being accomplices!\How wonderful. response:	I love the sound of that...
context: That's totally fraud.\It'll be fine as long as we aren't found out.\What do you think?\Would you like to form a treaty with us?\A treaty?\More like being accomplices!\How wonderful.\I love the sound of that... response:	Having an interesting accomplice relationship would prevent me from getting bored.
context: It'll be fine as long as we aren't found out.\What do you think?\Would you like to form a treaty with us?\A treaty?\More like being accomplices!\How wonderful.\I love the sound of that...\Having an interesting accomplice relationship would prevent me from getting bored. response:	By the way, what if I break the treaty?
context: What do you think?\Would you like to form a treaty with us?\A treaty?\More like being accomplices!\How wonderful.\I love the sound of that...\Having an interesting accomplice relationship would prevent me from getting bored.\By the way, what if I break the treaty? response:	I'll have to resort to taking extreme measures just like Subaru did.
context: Would you like to form a treaty with us?\A treaty?\More like being accomplices!\How wonderful.\I love the sound of that...\Having an interesting accomplice relationship would prevent me from getting bored.\By the way, what if I break the treaty?\I'll have to resort to taking extreme measures just like Subaru did. response:	In about one month, an unidentifiable corpse will be found at the root of Mt. Fuji.
context: A treaty?\More like being accomplices!\How wonderful.\I love the sound of that...\Having an interesting accomplice relationship would prevent me from getting bored.\By the way, what if I break the treaty?\I'll have to resort to taking extreme measures just like Subaru did.\In about one month, an unidentifiable corpse will be found at the root of Mt. Fuji. response:	I-I got it!
context: More like being accomplices!\How wonderful.\I love the sound of that...\Having an interesting accomplice relationship would prevent me from getting bored.\By the way, what if I break the treaty?\I'll have to resort to taking extreme measures just like Subaru did.\In about one month, an unidentifiable corpse will be found at the root of Mt. Fuji.\I-I got it! response:	I'll go with your offer!
context: How wonderful.\I love the sound of that...\Having an interesting accomplice relationship would prevent me from getting bored.\By the way, what if I break the treaty?\I'll have to resort to taking extreme measures just like Subaru did.\In about one month, an unidentifiable corpse will be found at the root of Mt. Fuji.\I-I got it!\I'll go with your offer! response:	But is Konoe all right with this?
context: I love the sound of that...\Having an interesting accomplice relationship would prevent me from getting bored.\By the way, what if I break the treaty?\I'll have to resort to taking extreme measures just like Subaru did.\In about one month, an unidentifiable corpse will be found at the root of Mt. Fuji.\I-I got it!\I'll go with your offer!\But is Konoe all right with this? response:	I am Kanade-ojousama's butler!
context: Having an interesting accomplice relationship would prevent me from getting bored.\By the way, what if I break the treaty?\I'll have to resort to taking extreme measures just like Subaru did.\In about one month, an unidentifiable corpse will be found at the root of Mt. Fuji.\I-I got it!\I'll go with your offer!\But is Konoe all right with this?\I am Kanade-ojousama's butler! response:	I will follow her orders.
context: By the way, what if I break the treaty?\I'll have to resort to taking extreme measures just like Subaru did.\In about one month, an unidentifiable corpse will be found at the root of Mt. Fuji.\I-I got it!\I'll go with your offer!\But is Konoe all right with this?\I am Kanade-ojousama's butler!\I will follow her orders. response:	And...
context: I'll have to resort to taking extreme measures just like Subaru did.\In about one month, an unidentifiable corpse will be found at the root of Mt. Fuji.\I-I got it!\I'll go with your offer!\But is Konoe all right with this?\I am Kanade-ojousama's butler!\I will follow her orders.\And... response:	No, nothing.
context: In about one month, an unidentifiable corpse will be found at the root of Mt. Fuji.\I-I got it!\I'll go with your offer!\But is Konoe all right with this?\I am Kanade-ojousama's butler!\I will follow her orders.\And...\No, nothing. response:	So it's decided.
context: I-I got it!\I'll go with your offer!\But is Konoe all right with this?\I am Kanade-ojousama's butler!\I will follow her orders.\And...\No, nothing.\So it's decided. response:	By the way, Jirou-kun...
context: I'll go with your offer!\But is Konoe all right with this?\I am Kanade-ojousama's butler!\I will follow her orders.\And...\No, nothing.\So it's decided.\By the way, Jirou-kun... response:	What happens if you keep getting touched after you nose starts to bleed?
context: But is Konoe all right with this?\I am Kanade-ojousama's butler!\I will follow her orders.\And...\No, nothing.\So it's decided.\By the way, Jirou-kun...\What happens if you keep getting touched after you nose starts to bleed? response:	Huh?
context: I am Kanade-ojousama's butler!\I will follow her orders.\And...\No, nothing.\So it's decided.\By the way, Jirou-kun...\What happens if you keep getting touched after you nose starts to bleed?\Huh? response:	I think I'll faint from being unable to resist.
context: I will follow her orders.\And...\No, nothing.\So it's decided.\By the way, Jirou-kun...\What happens if you keep getting touched after you nose starts to bleed?\Huh?\I think I'll faint from being unable to resist. response:	Oh, really?
context: And...\No, nothing.\So it's decided.\By the way, Jirou-kun...\What happens if you keep getting touched after you nose starts to bleed?\Huh?\I think I'll faint from being unable to resist.\Oh, really? response:	This is an experiment.
context: No, nothing.\So it's decided.\By the way, Jirou-kun...\What happens if you keep getting touched after you nose starts to bleed?\Huh?\I think I'll faint from being unable to resist.\Oh, really?\This is an experiment. response:	For future reference, I have to know your body's limits.
context: So it's decided.\By the way, Jirou-kun...\What happens if you keep getting touched after you nose starts to bleed?\Huh?\I think I'll faint from being unable to resist.\Oh, really?\This is an experiment.\For future reference, I have to know your body's limits. response:	Quit it!
context: By the way, Jirou-kun...\What happens if you keep getting touched after you nose starts to bleed?\Huh?\I think I'll faint from being unable to resist.\Oh, really?\This is an experiment.\For future reference, I have to know your body's limits.\Quit it! response:	I only touched a little, but you let out such a cute voice.
context: What happens if you keep getting touched after you nose starts to bleed?\Huh?\I think I'll faint from being unable to resist.\Oh, really?\This is an experiment.\For future reference, I have to know your body's limits.\Quit it!\I only touched a little, but you let out such a cute voice. response:	H-Help me, Konoe!
context: Huh?\I think I'll faint from being unable to resist.\Oh, really?\This is an experiment.\For future reference, I have to know your body's limits.\Quit it!\I only touched a little, but you let out such a cute voice.\H-Help me, Konoe! response:	I am a butler, not a magician.
context: I think I'll faint from being unable to resist.\Oh, really?\This is an experiment.\For future reference, I have to know your body's limits.\Quit it!\I only touched a little, but you let out such a cute voice.\H-Help me, Konoe!\I am a butler, not a magician. response:	I can't slip out of these chains.
context: Oh, really?\This is an experiment.\For future reference, I have to know your body's limits.\Quit it!\I only touched a little, but you let out such a cute voice.\H-Help me, Konoe!\I am a butler, not a magician.\I can't slip out of these chains. response:	Hey, don't give some response like it's funny!
context: This is an experiment.\For future reference, I have to know your body's limits.\Quit it!\I only touched a little, but you let out such a cute voice.\H-Help me, Konoe!\I am a butler, not a magician.\I can't slip out of these chains.\Hey, don't give some response like it's funny! response:	Not there!
context: For future reference, I have to know your body's limits.\Quit it!\I only touched a little, but you let out such a cute voice.\H-Help me, Konoe!\I am a butler, not a magician.\I can't slip out of these chains.\Hey, don't give some response like it's funny!\Not there! response:	Nooo!
context: Quit it!\I only touched a little, but you let out such a cute voice.\H-Help me, Konoe!\I am a butler, not a magician.\I can't slip out of these chains.\Hey, don't give some response like it's funny!\Not there!\Nooo! response:	Nii-san, it's morning!
context: I only touched a little, but you let out such a cute voice.\H-Help me, Konoe!\I am a butler, not a magician.\I can't slip out of these chains.\Hey, don't give some response like it's funny!\Not there!\Nooo!\Nii-san, it's morning! response:	Get your ass out!
context: H-Help me, Konoe!\I am a butler, not a magician.\I can't slip out of these chains.\Hey, don't give some response like it's funny!\Not there!\Nooo!\Nii-san, it's morning!\Get your ass out! response:	Breakfast is ready so hurry up and come down.
context: I am a butler, not a magician.\I can't slip out of these chains.\Hey, don't give some response like it's funny!\Not there!\Nooo!\Nii-san, it's morning!\Get your ass out!\Breakfast is ready so hurry up and come down. response:	A morning just as always...
