context: Pre! Preparation! response:	I'm not strong
context: Where's Taiga-chan?\Don't know.\Can I take it to work?\Yaegashi-san's wife has run away from him.\I'm sure he'll be happy with it!\Ryuu-chan's food is really delicious!\I'll be going.\Guess I'll eat too. response:	Nice.
context: Don't know.\Can I take it to work?\Yaegashi-san's wife has run away from him.\I'm sure he'll be happy with it!\Ryuu-chan's food is really delicious!\I'll be going.\Guess I'll eat too.\Nice. response:	It's nice.
context: Can I take it to work?\Yaegashi-san's wife has run away from him.\I'm sure he'll be happy with it!\Ryuu-chan's food is really delicious!\I'll be going.\Guess I'll eat too.\Nice.\It's nice. response:	What is it?
context: Yaegashi-san's wife has run away from him.\I'm sure he'll be happy with it!\Ryuu-chan's food is really delicious!\I'll be going.\Guess I'll eat too.\Nice.\It's nice.\What is it? response:	If you're there, just come eat.
context: I'm sure he'll be happy with it!\Ryuu-chan's food is really delicious!\I'll be going.\Guess I'll eat too.\Nice.\It's nice.\What is it?\If you're there, just come eat. response:	She's probably just sulking over what happened at lunchtime.
context: Ryuu-chan's food is really delicious!\I'll be going.\Guess I'll eat too.\Nice.\It's nice.\What is it?\If you're there, just come eat.\She's probably just sulking over what happened at lunchtime. response:	As if I care about that.
context: I'll be going.\Guess I'll eat too.\Nice.\It's nice.\What is it?\If you're there, just come eat.\She's probably just sulking over what happened at lunchtime.\As if I care about that. response:	I will make the greatest lunch box in order to defeat Kitamura Miyo.
context: Guess I'll eat too.\Nice.\It's nice.\What is it?\If you're there, just come eat.\She's probably just sulking over what happened at lunchtime.\As if I care about that.\I will make the greatest lunch box in order to defeat Kitamura Miyo. response:	No matter what I must do.
context: Nice.\It's nice.\What is it?\If you're there, just come eat.\She's probably just sulking over what happened at lunchtime.\As if I care about that.\I will make the greatest lunch box in order to defeat Kitamura Miyo.\No matter what I must do. response:	For example, putting curry sauce inside frozen rice.
context: It's nice.\What is it?\If you're there, just come eat.\She's probably just sulking over what happened at lunchtime.\As if I care about that.\I will make the greatest lunch box in order to defeat Kitamura Miyo.\No matter what I must do.\For example, putting curry sauce inside frozen rice. response:	Or storing sashimi in a cooler box to put it on sushi rice, and call it kaisendon.
context: What is it?\If you're there, just come eat.\She's probably just sulking over what happened at lunchtime.\As if I care about that.\I will make the greatest lunch box in order to defeat Kitamura Miyo.\No matter what I must do.\For example, putting curry sauce inside frozen rice.\Or storing sashimi in a cooler box to put it on sushi rice, and call it kaisendon. response:	Or maybe something gaudy like a Ritz party...
context: If you're there, just come eat.\She's probably just sulking over what happened at lunchtime.\As if I care about that.\I will make the greatest lunch box in order to defeat Kitamura Miyo.\No matter what I must do.\For example, putting curry sauce inside frozen rice.\Or storing sashimi in a cooler box to put it on sushi rice, and call it kaisendon.\Or maybe something gaudy like a Ritz party... response:	Stop sounding like you enjoy eating food scraps!
context: She's probably just sulking over what happened at lunchtime.\As if I care about that.\I will make the greatest lunch box in order to defeat Kitamura Miyo.\No matter what I must do.\For example, putting curry sauce inside frozen rice.\Or storing sashimi in a cooler box to put it on sushi rice, and call it kaisendon.\Or maybe something gaudy like a Ritz party...\Stop sounding like you enjoy eating food scraps! response:	More please.
context: As if I care about that.\I will make the greatest lunch box in order to defeat Kitamura Miyo.\No matter what I must do.\For example, putting curry sauce inside frozen rice.\Or storing sashimi in a cooler box to put it on sushi rice, and call it kaisendon.\Or maybe something gaudy like a Ritz party...\Stop sounding like you enjoy eating food scraps!\More please. response:	Even more?!
context: I will make the greatest lunch box in order to defeat Kitamura Miyo.\No matter what I must do.\For example, putting curry sauce inside frozen rice.\Or storing sashimi in a cooler box to put it on sushi rice, and call it kaisendon.\Or maybe something gaudy like a Ritz party...\Stop sounding like you enjoy eating food scraps!\More please.\Even more?! response:	I mean -
context: No matter what I must do.\For example, putting curry sauce inside frozen rice.\Or storing sashimi in a cooler box to put it on sushi rice, and call it kaisendon.\Or maybe something gaudy like a Ritz party...\Stop sounding like you enjoy eating food scraps!\More please.\Even more?!\I mean - response:	Food scraps?
context: For example, putting curry sauce inside frozen rice.\Or storing sashimi in a cooler box to put it on sushi rice, and call it kaisendon.\Or maybe something gaudy like a Ritz party...\Stop sounding like you enjoy eating food scraps!\More please.\Even more?!\I mean -\Food scraps? response:	Leftovers?
context: Or storing sashimi in a cooler box to put it on sushi rice, and call it kaisendon.\Or maybe something gaudy like a Ritz party...\Stop sounding like you enjoy eating food scraps!\More please.\Even more?!\I mean -\Food scraps?\Leftovers? response:	I failed with the leftovers by making pork with egg.
context: Or maybe something gaudy like a Ritz party...\Stop sounding like you enjoy eating food scraps!\More please.\Even more?!\I mean -\Food scraps?\Leftovers?\I failed with the leftovers by making pork with egg. response:	Which means something totally new must...
context: Stop sounding like you enjoy eating food scraps!\More please.\Even more?!\I mean -\Food scraps?\Leftovers?\I failed with the leftovers by making pork with egg.\Which means something totally new must... response:	I see.
context: More please.\Even more?!\I mean -\Food scraps?\Leftovers?\I failed with the leftovers by making pork with egg.\Which means something totally new must...\I see. response:	That's it.
context: Even more?!\I mean -\Food scraps?\Leftovers?\I failed with the leftovers by making pork with egg.\Which means something totally new must...\I see.\That's it. response:	That's all I still can - Hm?
context: I mean -\Food scraps?\Leftovers?\I failed with the leftovers by making pork with egg.\Which means something totally new must...\I see.\That's it.\That's all I still can - Hm? response:	Are you faking it?
context: Food scraps?\Leftovers?\I failed with the leftovers by making pork with egg.\Which means something totally new must...\I see.\That's it.\That's all I still can - Hm?\Are you faking it? response:	Say whatever you want, Inko-chan.
context: Leftovers?\I failed with the leftovers by making pork with egg.\Which means something totally new must...\I see.\That's it.\That's all I still can - Hm?\Are you faking it?\Say whatever you want, Inko-chan. response:	I-In-Inzaghi.
context: I failed with the leftovers by making pork with egg.\Which means something totally new must...\I see.\That's it.\That's all I still can - Hm?\Are you faking it?\Say whatever you want, Inko-chan.\I-In-Inzaghi. response:	It doesn't matter at all.
context: Which means something totally new must...\I see.\That's it.\That's all I still can - Hm?\Are you faking it?\Say whatever you want, Inko-chan.\I-In-Inzaghi.\It doesn't matter at all. response:	Filippo Inzaghi.
context: I see.\That's it.\That's all I still can - Hm?\Are you faking it?\Say whatever you want, Inko-chan.\I-In-Inzaghi.\It doesn't matter at all.\Filippo Inzaghi. response:	Do you know him?
context: That's it.\That's all I still can - Hm?\Are you faking it?\Say whatever you want, Inko-chan.\I-In-Inzaghi.\It doesn't matter at all.\Filippo Inzaghi.\Do you know him? response:	Right.
context: That's all I still can - Hm?\Are you faking it?\Say whatever you want, Inko-chan.\I-In-Inzaghi.\It doesn't matter at all.\Filippo Inzaghi.\Do you know him?\Right. response:	I don't mind having to use a slightly dirty trick.
context: Are you faking it?\Say whatever you want, Inko-chan.\I-In-Inzaghi.\It doesn't matter at all.\Filippo Inzaghi.\Do you know him?\Right.\I don't mind having to use a slightly dirty trick. response:	I will... cross the line!
context: Say whatever you want, Inko-chan.\I-In-Inzaghi.\It doesn't matter at all.\Filippo Inzaghi.\Do you know him?\Right.\I don't mind having to use a slightly dirty trick.\I will... cross the line! response:	The Hayabusa bullet train debuted March fifth on the Touhoku Shinkansen line.
context: I-In-Inzaghi.\It doesn't matter at all.\Filippo Inzaghi.\Do you know him?\Right.\I don't mind having to use a slightly dirty trick.\I will... cross the line!\The Hayabusa bullet train debuted March fifth on the Touhoku Shinkansen line. response:	Leaving their parents and people living in northern - Hm?
context: It doesn't matter at all.\Filippo Inzaghi.\Do you know him?\Right.\I don't mind having to use a slightly dirty trick.\I will... cross the line!\The Hayabusa bullet train debuted March fifth on the Touhoku Shinkansen line.\Leaving their parents and people living in northern - Hm? response:	This smell...
context: Filippo Inzaghi.\Do you know him?\Right.\I don't mind having to use a slightly dirty trick.\I will... cross the line!\The Hayabusa bullet train debuted March fifth on the Touhoku Shinkansen line.\Leaving their parents and people living in northern - Hm?\This smell... response:	What's this?
context: Do you know him?\Right.\I don't mind having to use a slightly dirty trick.\I will... cross the line!\The Hayabusa bullet train debuted March fifth on the Touhoku Shinkansen line.\Leaving their parents and people living in northern - Hm?\This smell...\What's this? response:	This is... this sound... no, that can't be.
context: Right.\I don't mind having to use a slightly dirty trick.\I will... cross the line!\The Hayabusa bullet train debuted March fifth on the Touhoku Shinkansen line.\Leaving their parents and people living in northern - Hm?\This smell...\What's this?\This is... this sound... no, that can't be. response:	There's no way that can be true.
context: I don't mind having to use a slightly dirty trick.\I will... cross the line!\The Hayabusa bullet train debuted March fifth on the Touhoku Shinkansen line.\Leaving their parents and people living in northern - Hm?\This smell...\What's this?\This is... this sound... no, that can't be.\There's no way that can be true. response:	But...
context: I will... cross the line!\The Hayabusa bullet train debuted March fifth on the Touhoku Shinkansen line.\Leaving their parents and people living in northern - Hm?\This smell...\What's this?\This is... this sound... no, that can't be.\There's no way that can be true.\But... response:	Oh, a rice cooker.
context: The Hayabusa bullet train debuted March fifth on the Touhoku Shinkansen line.\Leaving their parents and people living in northern - Hm?\This smell...\What's this?\This is... this sound... no, that can't be.\There's no way that can be true.\But...\Oh, a rice cooker. response:	Really?
context: Leaving their parents and people living in northern - Hm?\This smell...\What's this?\This is... this sound... no, that can't be.\There's no way that can be true.\But...\Oh, a rice cooker.\Really? response:	A rice cooker?
context: This smell...\What's this?\This is... this sound... no, that can't be.\There's no way that can be true.\But...\Oh, a rice cooker.\Really?\A rice cooker? response:	No way.
context: What's this?\This is... this sound... no, that can't be.\There's no way that can be true.\But...\Oh, a rice cooker.\Really?\A rice cooker?\No way. response:	No wonder I smelled something good.
context: This is... this sound... no, that can't be.\There's no way that can be true.\But...\Oh, a rice cooker.\Really?\A rice cooker?\No way.\No wonder I smelled something good. response:	It really is a nice smell.
context: There's no way that can be true.\But...\Oh, a rice cooker.\Really?\A rice cooker?\No way.\No wonder I smelled something good.\It really is a nice smell. response:	I started to get hungry.
context: But...\Oh, a rice cooker.\Really?\A rice cooker?\No way.\No wonder I smelled something good.\It really is a nice smell.\I started to get hungry. response:	So, why did you do this, Takasu-kun?
context: Oh, a rice cooker.\Really?\A rice cooker?\No way.\No wonder I smelled something good.\It really is a nice smell.\I started to get hungry.\So, why did you do this, Takasu-kun? response:	Takasu?
context: Really?\A rice cooker?\No way.\No wonder I smelled something good.\It really is a nice smell.\I started to get hungry.\So, why did you do this, Takasu-kun?\Takasu? response:	Hey, hey, Taka-chan, don't go cooking rice in the classroom.
context: A rice cooker?\No way.\No wonder I smelled something good.\It really is a nice smell.\I started to get hungry.\So, why did you do this, Takasu-kun?\Takasu?\Hey, hey, Taka-chan, don't go cooking rice in the classroom. response:	What a joke!
context: No way.\No wonder I smelled something good.\It really is a nice smell.\I started to get hungry.\So, why did you do this, Takasu-kun?\Takasu?\Hey, hey, Taka-chan, don't go cooking rice in the classroom.\What a joke! response:	Wait up, everyone!
context: No wonder I smelled something good.\It really is a nice smell.\I started to get hungry.\So, why did you do this, Takasu-kun?\Takasu?\Hey, hey, Taka-chan, don't go cooking rice in the classroom.\What a joke!\Wait up, everyone! response:	You too, Sensei!
context: It really is a nice smell.\I started to get hungry.\So, why did you do this, Takasu-kun?\Takasu?\Hey, hey, Taka-chan, don't go cooking rice in the classroom.\What a joke!\Wait up, everyone!\You too, Sensei! response:	How can you know that I did that?
context: I started to get hungry.\So, why did you do this, Takasu-kun?\Takasu?\Hey, hey, Taka-chan, don't go cooking rice in the classroom.\What a joke!\Wait up, everyone!\You too, Sensei!\How can you know that I did that? response:	You're always blaming me!
context: So, why did you do this, Takasu-kun?\Takasu?\Hey, hey, Taka-chan, don't go cooking rice in the classroom.\What a joke!\Wait up, everyone!\You too, Sensei!\How can you know that I did that?\You're always blaming me! response:	There's no one else who would do something like this.
context: Takasu?\Hey, hey, Taka-chan, don't go cooking rice in the classroom.\What a joke!\Wait up, everyone!\You too, Sensei!\How can you know that I did that?\You're always blaming me!\There's no one else who would do something like this. response:	Yeah, that's right!
context: Hey, hey, Taka-chan, don't go cooking rice in the classroom.\What a joke!\Wait up, everyone!\You too, Sensei!\How can you know that I did that?\You're always blaming me!\There's no one else who would do something like this.\Yeah, that's right! response:	I'm the one who did it!
context: What a joke!\Wait up, everyone!\You too, Sensei!\How can you know that I did that?\You're always blaming me!\There's no one else who would do something like this.\Yeah, that's right!\I'm the one who did it! response:	Forgive me, Sensei!
context: Wait up, everyone!\You too, Sensei!\How can you know that I did that?\You're always blaming me!\There's no one else who would do something like this.\Yeah, that's right!\I'm the one who did it!\Forgive me, Sensei! response:	Anything but that!
context: You too, Sensei!\How can you know that I did that?\You're always blaming me!\There's no one else who would do something like this.\Yeah, that's right!\I'm the one who did it!\Forgive me, Sensei!\Anything but that! response:	Just a little, just a little longer and it will be cooked!
context: How can you know that I did that?\You're always blaming me!\There's no one else who would do something like this.\Yeah, that's right!\I'm the one who did it!\Forgive me, Sensei!\Anything but that!\Just a little, just a little longer and it will be cooked! response:	Don't do something so cruel!
context: You're always blaming me!\There's no one else who would do something like this.\Yeah, that's right!\I'm the one who did it!\Forgive me, Sensei!\Anything but that!\Just a little, just a little longer and it will be cooked!\Don't do something so cruel! response:	What?!
context: There's no one else who would do something like this.\Yeah, that's right!\I'm the one who did it!\Forgive me, Sensei!\Anything but that!\Just a little, just a little longer and it will be cooked!\Don't do something so cruel!\What?! response:	What's going on?!
context: Yeah, that's right!\I'm the one who did it!\Forgive me, Sensei!\Anything but that!\Just a little, just a little longer and it will be cooked!\Don't do something so cruel!\What?!\What's going on?! response:	Idiot.
context: I'm the one who did it!\Forgive me, Sensei!\Anything but that!\Just a little, just a little longer and it will be cooked!\Don't do something so cruel!\What?!\What's going on?!\Idiot. response:	I'm done for.
context: Forgive me, Sensei!\Anything but that!\Just a little, just a little longer and it will be cooked!\Don't do something so cruel!\What?!\What's going on?!\Idiot.\I'm done for. response:	Such a waste.
context: Anything but that!\Just a little, just a little longer and it will be cooked!\Don't do something so cruel!\What?!\What's going on?!\Idiot.\I'm done for.\Such a waste. response:	If you just turn the switch on once more,
context: Just a little, just a little longer and it will be cooked!\Don't do something so cruel!\What?!\What's going on?!\Idiot.\I'm done for.\Such a waste.\If you just turn the switch on once more, response:	it will probably work out some how.
context: Don't do something so cruel!\What?!\What's going on?!\Idiot.\I'm done for.\Such a waste.\If you just turn the switch on once more,\it will probably work out some how. response:	Cooking the rice again would ruin the taste.
context: What?!\What's going on?!\Idiot.\I'm done for.\Such a waste.\If you just turn the switch on once more,\it will probably work out some how.\Cooking the rice again would ruin the taste. response:	So what?
context: What's going on?!\Idiot.\I'm done for.\Such a waste.\If you just turn the switch on once more,\it will probably work out some how.\Cooking the rice again would ruin the taste.\So what? response:	You're already ruined anyway.
context: Idiot.\I'm done for.\Such a waste.\If you just turn the switch on once more,\it will probably work out some how.\Cooking the rice again would ruin the taste.\So what?\You're already ruined anyway. response:	The taste of autumn.
context: I'm done for.\Such a waste.\If you just turn the switch on once more,\it will probably work out some how.\Cooking the rice again would ruin the taste.\So what?\You're already ruined anyway.\The taste of autumn. response:	Maitake... Hiratake... Plenty of mushrooms.
context: Such a waste.\If you just turn the switch on once more,\it will probably work out some how.\Cooking the rice again would ruin the taste.\So what?\You're already ruined anyway.\The taste of autumn.\Maitake... Hiratake... Plenty of mushrooms. response:	I thought I could win by making freshly cooked rice with other ingredients.
context: If you just turn the switch on once more,\it will probably work out some how.\Cooking the rice again would ruin the taste.\So what?\You're already ruined anyway.\The taste of autumn.\Maitake... Hiratake... Plenty of mushrooms.\I thought I could win by making freshly cooked rice with other ingredients. response:	That's not a lunch box anymore.
context: it will probably work out some how.\Cooking the rice again would ruin the taste.\So what?\You're already ruined anyway.\The taste of autumn.\Maitake... Hiratake... Plenty of mushrooms.\I thought I could win by making freshly cooked rice with other ingredients.\That's not a lunch box anymore. response:	I know.
context: Cooking the rice again would ruin the taste.\So what?\You're already ruined anyway.\The taste of autumn.\Maitake... Hiratake... Plenty of mushrooms.\I thought I could win by making freshly cooked rice with other ingredients.\That's not a lunch box anymore.\I know. response:	I kept talking about rules, and then broke them myself.
context: So what?\You're already ruined anyway.\The taste of autumn.\Maitake... Hiratake... Plenty of mushrooms.\I thought I could win by making freshly cooked rice with other ingredients.\That's not a lunch box anymore.\I know.\I kept talking about rules, and then broke them myself. response:	I even lost because of that.
context: You're already ruined anyway.\The taste of autumn.\Maitake... Hiratake... Plenty of mushrooms.\I thought I could win by making freshly cooked rice with other ingredients.\That's not a lunch box anymore.\I know.\I kept talking about rules, and then broke them myself.\I even lost because of that. response:	Losing or breaking rules or anything aside,
context: The taste of autumn.\Maitake... Hiratake... Plenty of mushrooms.\I thought I could win by making freshly cooked rice with other ingredients.\That's not a lunch box anymore.\I know.\I kept talking about rules, and then broke them myself.\I even lost because of that.\Losing or breaking rules or anything aside, response:	you got carried away and destroyed yourself.
context: Maitake... Hiratake... Plenty of mushrooms.\I thought I could win by making freshly cooked rice with other ingredients.\That's not a lunch box anymore.\I know.\I kept talking about rules, and then broke them myself.\I even lost because of that.\Losing or breaking rules or anything aside,\you got carried away and destroyed yourself. response:	Here.
context: I thought I could win by making freshly cooked rice with other ingredients.\That's not a lunch box anymore.\I know.\I kept talking about rules, and then broke them myself.\I even lost because of that.\Losing or breaking rules or anything aside,\you got carried away and destroyed yourself.\Here. response:	I already knew I wouldn't be able to eat decently today...
context: That's not a lunch box anymore.\I know.\I kept talking about rules, and then broke them myself.\I even lost because of that.\Losing or breaking rules or anything aside,\you got carried away and destroyed yourself.\Here.\I already knew I wouldn't be able to eat decently today... response:	I will give that to you, a stupid dog lost in a dead end of thoughts.
context: I know.\I kept talking about rules, and then broke them myself.\I even lost because of that.\Losing or breaking rules or anything aside,\you got carried away and destroyed yourself.\Here.\I already knew I wouldn't be able to eat decently today...\I will give that to you, a stupid dog lost in a dead end of thoughts. response:	Is this...
context: I kept talking about rules, and then broke them myself.\I even lost because of that.\Losing or breaking rules or anything aside,\you got carried away and destroyed yourself.\Here.\I already knew I wouldn't be able to eat decently today...\I will give that to you, a stupid dog lost in a dead end of thoughts.\Is this... response:	You made this yourself?
context: I even lost because of that.\Losing or breaking rules or anything aside,\you got carried away and destroyed yourself.\Here.\I already knew I wouldn't be able to eat decently today...\I will give that to you, a stupid dog lost in a dead end of thoughts.\Is this...\You made this yourself? response:	Don't make fun of me!
context: Losing or breaking rules or anything aside,\you got carried away and destroyed yourself.\Here.\I already knew I wouldn't be able to eat decently today...\I will give that to you, a stupid dog lost in a dead end of thoughts.\Is this...\You made this yourself?\Don't make fun of me! response:	Even I can make something like rice balls if I try.
context: you got carried away and destroyed yourself.\Here.\I already knew I wouldn't be able to eat decently today...\I will give that to you, a stupid dog lost in a dead end of thoughts.\Is this...\You made this yourself?\Don't make fun of me!\Even I can make something like rice balls if I try. response:	I learned that from you.
context: Here.\I already knew I wouldn't be able to eat decently today...\I will give that to you, a stupid dog lost in a dead end of thoughts.\Is this...\You made this yourself?\Don't make fun of me!\Even I can make something like rice balls if I try.\I learned that from you. response:	It's hot!
context: I already knew I wouldn't be able to eat decently today...\I will give that to you, a stupid dog lost in a dead end of thoughts.\Is this...\You made this yourself?\Don't make fun of me!\Even I can make something like rice balls if I try.\I learned that from you.\It's hot! response:	Freshly cooked rice is like a deadly weapon!
context: I will give that to you, a stupid dog lost in a dead end of thoughts.\Is this...\You made this yourself?\Don't make fun of me!\Even I can make something like rice balls if I try.\I learned that from you.\It's hot!\Freshly cooked rice is like a deadly weapon! response:	Endure it!
context: Is this...\You made this yourself?\Don't make fun of me!\Even I can make something like rice balls if I try.\I learned that from you.\It's hot!\Freshly cooked rice is like a deadly weapon!\Endure it! response:	If the rice isn't hot, it's difficult to shape.
context: You made this yourself?\Don't make fun of me!\Even I can make something like rice balls if I try.\I learned that from you.\It's hot!\Freshly cooked rice is like a deadly weapon!\Endure it!\If the rice isn't hot, it's difficult to shape. response:	Here!
context: Don't make fun of me!\Even I can make something like rice balls if I try.\I learned that from you.\It's hot!\Freshly cooked rice is like a deadly weapon!\Endure it!\If the rice isn't hot, it's difficult to shape.\Here! response:	It's hot!
context: Even I can make something like rice balls if I try.\I learned that from you.\It's hot!\Freshly cooked rice is like a deadly weapon!\Endure it!\If the rice isn't hot, it's difficult to shape.\Here!\It's hot! response:	What?
context: I learned that from you.\It's hot!\Freshly cooked rice is like a deadly weapon!\Endure it!\If the rice isn't hot, it's difficult to shape.\Here!\It's hot!\What? response:	I don't want to give it to someone who doesn't need it.
context: It's hot!\Freshly cooked rice is like a deadly weapon!\Endure it!\If the rice isn't hot, it's difficult to shape.\Here!\It's hot!\What?\I don't want to give it to someone who doesn't need it. response:	I-I'll have it! I'm digging in.
context: Freshly cooked rice is like a deadly weapon!\Endure it!\If the rice isn't hot, it's difficult to shape.\Here!\It's hot!\What?\I don't want to give it to someone who doesn't need it.\I-I'll have it! I'm digging in. response:	How is it?
context: Endure it!\If the rice isn't hot, it's difficult to shape.\Here!\It's hot!\What?\I don't want to give it to someone who doesn't need it.\I-I'll have it! I'm digging in.\How is it? response:	What's the matter?
context: If the rice isn't hot, it's difficult to shape.\Here!\It's hot!\What?\I don't want to give it to someone who doesn't need it.\I-I'll have it! I'm digging in.\How is it?\What's the matter? response:	You're shaking.
context: Here!\It's hot!\What?\I don't want to give it to someone who doesn't need it.\I-I'll have it! I'm digging in.\How is it?\What's the matter?\You're shaking. response:	Too salty!
context: It's hot!\What?\I don't want to give it to someone who doesn't need it.\I-I'll have it! I'm digging in.\How is it?\What's the matter?\You're shaking.\Too salty! response:	Pouring dashi into it.
context: What?\I don't want to give it to someone who doesn't need it.\I-I'll have it! I'm digging in.\How is it?\What's the matter?\You're shaking.\Too salty!\Pouring dashi into it. response:	TL Note: Dashi: Japanese soup stock made from fish and kelp.
context: I don't want to give it to someone who doesn't need it.\I-I'll have it! I'm digging in.\How is it?\What's the matter?\You're shaking.\Too salty!\Pouring dashi into it.\TL Note: Dashi: Japanese soup stock made from fish and kelp. response:	This will decrease the saltiness.
context: I-I'll have it! I'm digging in.\How is it?\What's the matter?\You're shaking.\Too salty!\Pouring dashi into it.\TL Note: Dashi: Japanese soup stock made from fish and kelp.\This will decrease the saltiness. response:	Hurry, hurry!
context: How is it?\What's the matter?\You're shaking.\Too salty!\Pouring dashi into it.\TL Note: Dashi: Japanese soup stock made from fish and kelp.\This will decrease the saltiness.\Hurry, hurry! response:	Wait up.
context: What's the matter?\You're shaking.\Too salty!\Pouring dashi into it.\TL Note: Dashi: Japanese soup stock made from fish and kelp.\This will decrease the saltiness.\Hurry, hurry!\Wait up. response:	Let me add honeywort as well.
context: You're shaking.\Too salty!\Pouring dashi into it.\TL Note: Dashi: Japanese soup stock made from fish and kelp.\This will decrease the saltiness.\Hurry, hurry!\Wait up.\Let me add honeywort as well. response:	Here.
context: Too salty!\Pouring dashi into it.\TL Note: Dashi: Japanese soup stock made from fish and kelp.\This will decrease the saltiness.\Hurry, hurry!\Wait up.\Let me add honeywort as well.\Here. response:	I'm digging in!
context: Pouring dashi into it.\TL Note: Dashi: Japanese soup stock made from fish and kelp.\This will decrease the saltiness.\Hurry, hurry!\Wait up.\Let me add honeywort as well.\Here.\I'm digging in! response:	You should break it into smaller pieces first.
context: TL Note: Dashi: Japanese soup stock made from fish and kelp.\This will decrease the saltiness.\Hurry, hurry!\Wait up.\Let me add honeywort as well.\Here.\I'm digging in!\You should break it into smaller pieces first. response:	It's great!
context: This will decrease the saltiness.\Hurry, hurry!\Wait up.\Let me add honeywort as well.\Here.\I'm digging in!\You should break it into smaller pieces first.\It's great! response:	This is good.
context: Hurry, hurry!\Wait up.\Let me add honeywort as well.\Here.\I'm digging in!\You should break it into smaller pieces first.\It's great!\This is good. response:	The plum pickles accent it.
context: Wait up.\Let me add honeywort as well.\Here.\I'm digging in!\You should break it into smaller pieces first.\It's great!\This is good.\The plum pickles accent it. response:	I'm a genius!
context: Let me add honeywort as well.\Here.\I'm digging in!\You should break it into smaller pieces first.\It's great!\This is good.\The plum pickles accent it.\I'm a genius! response:	I see.
context: Here.\I'm digging in!\You should break it into smaller pieces first.\It's great!\This is good.\The plum pickles accent it.\I'm a genius!\I see. response:	That's right.
context: I'm digging in!\You should break it into smaller pieces first.\It's great!\This is good.\The plum pickles accent it.\I'm a genius!\I see.\That's right. response:	I'm a genius?
context: You should break it into smaller pieces first.\It's great!\This is good.\The plum pickles accent it.\I'm a genius!\I see.\That's right.\I'm a genius? response:	Indeed.
context: It's great!\This is good.\The plum pickles accent it.\I'm a genius!\I see.\That's right.\I'm a genius?\Indeed. response:	Apart from the first manga lunch box,
context: This is good.\The plum pickles accent it.\I'm a genius!\I see.\That's right.\I'm a genius?\Indeed.\Apart from the first manga lunch box, response:	no, that one included,
context: The plum pickles accent it.\I'm a genius!\I see.\That's right.\I'm a genius?\Indeed.\Apart from the first manga lunch box,\no, that one included, response:	Miyo-chan's lunch boxes were meant to make Kitamura happy.
context: I'm a genius!\I see.\That's right.\I'm a genius?\Indeed.\Apart from the first manga lunch box,\no, that one included,\Miyo-chan's lunch boxes were meant to make Kitamura happy. response:	The rice balls were according to Kitamura's request,
context: I see.\That's right.\I'm a genius?\Indeed.\Apart from the first manga lunch box,\no, that one included,\Miyo-chan's lunch boxes were meant to make Kitamura happy.\The rice balls were according to Kitamura's request, response:	and the onion soup was because she knew Kitamura had a meeting at lunchtime.
context: That's right.\I'm a genius?\Indeed.\Apart from the first manga lunch box,\no, that one included,\Miyo-chan's lunch boxes were meant to make Kitamura happy.\The rice balls were according to Kitamura's request,\and the onion soup was because she knew Kitamura had a meeting at lunchtime. response:	Everything was for Kitamura.
context: I'm a genius?\Indeed.\Apart from the first manga lunch box,\no, that one included,\Miyo-chan's lunch boxes were meant to make Kitamura happy.\The rice balls were according to Kitamura's request,\and the onion soup was because she knew Kitamura had a meeting at lunchtime.\Everything was for Kitamura. response:	But still, I...
context: Indeed.\Apart from the first manga lunch box,\no, that one included,\Miyo-chan's lunch boxes were meant to make Kitamura happy.\The rice balls were according to Kitamura's request,\and the onion soup was because she knew Kitamura had a meeting at lunchtime.\Everything was for Kitamura.\But still, I... response:	Thanks for the food.
context: Apart from the first manga lunch box,\no, that one included,\Miyo-chan's lunch boxes were meant to make Kitamura happy.\The rice balls were according to Kitamura's request,\and the onion soup was because she knew Kitamura had a meeting at lunchtime.\Everything was for Kitamura.\But still, I...\Thanks for the food. response:	The one who eats my lunch boxes...
context: no, that one included,\Miyo-chan's lunch boxes were meant to make Kitamura happy.\The rice balls were according to Kitamura's request,\and the onion soup was because she knew Kitamura had a meeting at lunchtime.\Everything was for Kitamura.\But still, I...\Thanks for the food.\The one who eats my lunch boxes... response:	Huh?
context: Miyo-chan's lunch boxes were meant to make Kitamura happy.\The rice balls were according to Kitamura's request,\and the onion soup was because she knew Kitamura had a meeting at lunchtime.\Everything was for Kitamura.\But still, I...\Thanks for the food.\The one who eats my lunch boxes...\Huh? response:	What are you talking about?
context: The rice balls were according to Kitamura's request,\and the onion soup was because she knew Kitamura had a meeting at lunchtime.\Everything was for Kitamura.\But still, I...\Thanks for the food.\The one who eats my lunch boxes...\Huh?\What are you talking about? response:	Just by eating a little I got even more hungry.
context: and the onion soup was because she knew Kitamura had a meeting at lunchtime.\Everything was for Kitamura.\But still, I...\Thanks for the food.\The one who eats my lunch boxes...\Huh?\What are you talking about?\Just by eating a little I got even more hungry. response:	I want to eat more.
context: Everything was for Kitamura.\But still, I...\Thanks for the food.\The one who eats my lunch boxes...\Huh?\What are you talking about?\Just by eating a little I got even more hungry.\I want to eat more. response:	Ah, pork cutlet might be good now!
context: But still, I...\Thanks for the food.\The one who eats my lunch boxes...\Huh?\What are you talking about?\Just by eating a little I got even more hungry.\I want to eat more.\Ah, pork cutlet might be good now! response:	Pork cutlets in tea.
