context: I had lost my way during my journey. response:	Only my soul was wandering, while I stood still.
context: No, not there.\Hey, wait!\What?!\Sorry.\I can't walk properly in this body.\No, I'm sorry.\It's been a while, Lawrence.\Yes, it has. response:	I'm sorry for coming since the market is closed, but I have an earnest request.
context: Hey, wait!\What?!\Sorry.\I can't walk properly in this body.\No, I'm sorry.\It's been a while, Lawrence.\Yes, it has.\I'm sorry for coming since the market is closed, but I have an earnest request. response:	I hear you've been asking at many places.
context: What?!\Sorry.\I can't walk properly in this body.\No, I'm sorry.\It's been a while, Lawrence.\Yes, it has.\I'm sorry for coming since the market is closed, but I have an earnest request.\I hear you've been asking at many places. response:	Is it because of the decline in armor?
context: Sorry.\I can't walk properly in this body.\No, I'm sorry.\It's been a while, Lawrence.\Yes, it has.\I'm sorry for coming since the market is closed, but I have an earnest request.\I hear you've been asking at many places.\Is it because of the decline in armor? response:	Yes, I failed because of my naive outlook.
context: I can't walk properly in this body.\No, I'm sorry.\It's been a while, Lawrence.\Yes, it has.\I'm sorry for coming since the market is closed, but I have an earnest request.\I hear you've been asking at many places.\Is it because of the decline in armor?\Yes, I failed because of my naive outlook. response:	Naive outlook? I guess there's also that.
context: No, I'm sorry.\It's been a while, Lawrence.\Yes, it has.\I'm sorry for coming since the market is closed, but I have an earnest request.\I hear you've been asking at many places.\Is it because of the decline in armor?\Yes, I failed because of my naive outlook.\Naive outlook? I guess there's also that. response:	But, well, no one else but God can predict the decline of goods.
context: It's been a while, Lawrence.\Yes, it has.\I'm sorry for coming since the market is closed, but I have an earnest request.\I hear you've been asking at many places.\Is it because of the decline in armor?\Yes, I failed because of my naive outlook.\Naive outlook? I guess there's also that.\But, well, no one else but God can predict the decline of goods. response:	It is unjust to blame yourself.
context: Yes, it has.\I'm sorry for coming since the market is closed, but I have an earnest request.\I hear you've been asking at many places.\Is it because of the decline in armor?\Yes, I failed because of my naive outlook.\Naive outlook? I guess there's also that.\But, well, no one else but God can predict the decline of goods.\It is unjust to blame yourself. response:	You have brought me profit before.
context: I'm sorry for coming since the market is closed, but I have an earnest request.\I hear you've been asking at many places.\Is it because of the decline in armor?\Yes, I failed because of my naive outlook.\Naive outlook? I guess there's also that.\But, well, no one else but God can predict the decline of goods.\It is unjust to blame yourself.\You have brought me profit before. response:	I thought I would help you if you were to ever be in trouble.
context: I hear you've been asking at many places.\Is it because of the decline in armor?\Yes, I failed because of my naive outlook.\Naive outlook? I guess there's also that.\But, well, no one else but God can predict the decline of goods.\It is unjust to blame yourself.\You have brought me profit before.\I thought I would help you if you were to ever be in trouble. response:	Then...
context: Is it because of the decline in armor?\Yes, I failed because of my naive outlook.\Naive outlook? I guess there's also that.\But, well, no one else but God can predict the decline of goods.\It is unjust to blame yourself.\You have brought me profit before.\I thought I would help you if you were to ever be in trouble.\Then... response:	However, I cannot see in your attitude a willingness to follow God's teachings and show sincerity.
context: Yes, I failed because of my naive outlook.\Naive outlook? I guess there's also that.\But, well, no one else but God can predict the decline of goods.\It is unjust to blame yourself.\You have brought me profit before.\I thought I would help you if you were to ever be in trouble.\Then...\However, I cannot see in your attitude a willingness to follow God's teachings and show sincerity. response:	U-Um...
context: Naive outlook? I guess there's also that.\But, well, no one else but God can predict the decline of goods.\It is unjust to blame yourself.\You have brought me profit before.\I thought I would help you if you were to ever be in trouble.\Then...\However, I cannot see in your attitude a willingness to follow God's teachings and show sincerity.\U-Um... response:	What do you mean?
context: But, well, no one else but God can predict the decline of goods.\It is unjust to blame yourself.\You have brought me profit before.\I thought I would help you if you were to ever be in trouble.\Then...\However, I cannot see in your attitude a willingness to follow God's teachings and show sincerity.\U-Um...\What do you mean? response:	You try to get others to sympathize and lend you money, but you walk around with a woman?!
context: It is unjust to blame yourself.\You have brought me profit before.\I thought I would help you if you were to ever be in trouble.\Then...\However, I cannot see in your attitude a willingness to follow God's teachings and show sincerity.\U-Um...\What do you mean?\You try to get others to sympathize and lend you money, but you walk around with a woman?! response:	Don't make light of us!
context: You have brought me profit before.\I thought I would help you if you were to ever be in trouble.\Then...\However, I cannot see in your attitude a willingness to follow God's teachings and show sincerity.\U-Um...\What do you mean?\You try to get others to sympathize and lend you money, but you walk around with a woman?!\Don't make light of us! response:	Idiot!
context: I thought I would help you if you were to ever be in trouble.\Then...\However, I cannot see in your attitude a willingness to follow God's teachings and show sincerity.\U-Um...\What do you mean?\You try to get others to sympathize and lend you money, but you walk around with a woman?!\Don't make light of us!\Idiot! response:	Don't just wander into the middle of the street!
context: Then...\However, I cannot see in your attitude a willingness to follow God's teachings and show sincerity.\U-Um...\What do you mean?\You try to get others to sympathize and lend you money, but you walk around with a woman?!\Don't make light of us!\Idiot!\Don't just wander into the middle of the street! response:	Why? Why is this happening?
context: However, I cannot see in your attitude a willingness to follow God's teachings and show sincerity.\U-Um...\What do you mean?\You try to get others to sympathize and lend you money, but you walk around with a woman?!\Don't make light of us!\Idiot!\Don't just wander into the middle of the street!\Why? Why is this happening? response:	Why?!
context: U-Um...\What do you mean?\You try to get others to sympathize and lend you money, but you walk around with a woman?!\Don't make light of us!\Idiot!\Don't just wander into the middle of the street!\Why? Why is this happening?\Why?! response:	Hey! Hey, are you okay?!
context: What do you mean?\You try to get others to sympathize and lend you money, but you walk around with a woman?!\Don't make light of us!\Idiot!\Don't just wander into the middle of the street!\Why? Why is this happening?\Why?!\Hey! Hey, are you okay?! response:	Your face is pale.
context: You try to get others to sympathize and lend you money, but you walk around with a woman?!\Don't make light of us!\Idiot!\Don't just wander into the middle of the street!\Why? Why is this happening?\Why?!\Hey! Hey, are you okay?!\Your face is pale. response:	Let's go back to the inn-
context: Don't make light of us!\Idiot!\Don't just wander into the middle of the street!\Why? Why is this happening?\Why?!\Hey! Hey, are you okay?!\Your face is pale.\Let's go back to the inn- response:	If I hadn't met yo-
context: Idiot!\Don't just wander into the middle of the street!\Why? Why is this happening?\Why?!\Hey! Hey, are you okay?!\Your face is pale.\Let's go back to the inn-\If I hadn't met yo- response:	I'm sorry...
context: Don't just wander into the middle of the street!\Why? Why is this happening?\Why?!\Hey! Hey, are you okay?!\Your face is pale.\Let's go back to the inn-\If I hadn't met yo-\I'm sorry... response:	I'm going back to the inn.
context: Why? Why is this happening?\Why?!\Hey! Hey, are you okay?!\Your face is pale.\Let's go back to the inn-\If I hadn't met yo-\I'm sorry...\I'm going back to the inn. response:	Seven apples on the witch's tree
context: Why?!\Hey! Hey, are you okay?!\Your face is pale.\Let's go back to the inn-\If I hadn't met yo-\I'm sorry...\I'm going back to the inn.\Seven apples on the witch's tree response:	With seven seeds to plant inside of me
context: Hey! Hey, are you okay?!\Your face is pale.\Let's go back to the inn-\If I hadn't met yo-\I'm sorry...\I'm going back to the inn.\Seven apples on the witch's tree\With seven seeds to plant inside of me response:	In spring time I grew a magic song
context: Your face is pale.\Let's go back to the inn-\If I hadn't met yo-\I'm sorry...\I'm going back to the inn.\Seven apples on the witch's tree\With seven seeds to plant inside of me\In spring time I grew a magic song response:	Then skipping along,
context: Let's go back to the inn-\If I hadn't met yo-\I'm sorry...\I'm going back to the inn.\Seven apples on the witch's tree\With seven seeds to plant inside of me\In spring time I grew a magic song\Then skipping along, response:	I sang the song to everyone
context: If I hadn't met yo-\I'm sorry...\I'm going back to the inn.\Seven apples on the witch's tree\With seven seeds to plant inside of me\In spring time I grew a magic song\Then skipping along,\I sang the song to everyone response:	I look at the world through apple eyes
context: I'm sorry...\I'm going back to the inn.\Seven apples on the witch's tree\With seven seeds to plant inside of me\In spring time I grew a magic song\Then skipping along,\I sang the song to everyone\I look at the world through apple eyes response:	And cut myself a slice of sunshine pie
context: I'm going back to the inn.\Seven apples on the witch's tree\With seven seeds to plant inside of me\In spring time I grew a magic song\Then skipping along,\I sang the song to everyone\I look at the world through apple eyes\And cut myself a slice of sunshine pie response:	I danced with the peanuts for the flies
context: Seven apples on the witch's tree\With seven seeds to plant inside of me\In spring time I grew a magic song\Then skipping along,\I sang the song to everyone\I look at the world through apple eyes\And cut myself a slice of sunshine pie\I danced with the peanuts for the flies response:	Till someone had told me
context: With seven seeds to plant inside of me\In spring time I grew a magic song\Then skipping along,\I sang the song to everyone\I look at the world through apple eyes\And cut myself a slice of sunshine pie\I danced with the peanuts for the flies\Till someone had told me response:	To say hello for every good-bye
context: In spring time I grew a magic song\Then skipping along,\I sang the song to everyone\I look at the world through apple eyes\And cut myself a slice of sunshine pie\I danced with the peanuts for the flies\Till someone had told me\To say hello for every good-bye response:	Saw some sugar stars
context: Then skipping along,\I sang the song to everyone\I look at the world through apple eyes\And cut myself a slice of sunshine pie\I danced with the peanuts for the flies\Till someone had told me\To say hello for every good-bye\Saw some sugar stars response:	I'll put them in a jar
context: I sang the song to everyone\I look at the world through apple eyes\And cut myself a slice of sunshine pie\I danced with the peanuts for the flies\Till someone had told me\To say hello for every good-bye\Saw some sugar stars\I'll put them in a jar response:	And we'll wish around the world
context: I look at the world through apple eyes\And cut myself a slice of sunshine pie\I danced with the peanuts for the flies\Till someone had told me\To say hello for every good-bye\Saw some sugar stars\I'll put them in a jar\And we'll wish around the world response:	Oh we'll wish around the world
context: And cut myself a slice of sunshine pie\I danced with the peanuts for the flies\Till someone had told me\To say hello for every good-bye\Saw some sugar stars\I'll put them in a jar\And we'll wish around the world\Oh we'll wish around the world response:	I'm a little wolf inside a cart
context: I danced with the peanuts for the flies\Till someone had told me\To say hello for every good-bye\Saw some sugar stars\I'll put them in a jar\And we'll wish around the world\Oh we'll wish around the world\I'm a little wolf inside a cart response:	You say,
context: Till someone had told me\To say hello for every good-bye\Saw some sugar stars\I'll put them in a jar\And we'll wish around the world\Oh we'll wish around the world\I'm a little wolf inside a cart\You say, response:	And off I go from June to May
context: To say hello for every good-bye\Saw some sugar stars\I'll put them in a jar\And we'll wish around the world\Oh we'll wish around the world\I'm a little wolf inside a cart\You say,\And off I go from June to May response:	Oh we'll wish around the world
context: Saw some sugar stars\I'll put them in a jar\And we'll wish around the world\Oh we'll wish around the world\I'm a little wolf inside a cart\You say,\And off I go from June to May\Oh we'll wish around the world response:	Let's wish around the world
context: I'll put them in a jar\And we'll wish around the world\Oh we'll wish around the world\I'm a little wolf inside a cart\You say,\And off I go from June to May\Oh we'll wish around the world\Let's wish around the world response:	Next, Wolf and the Great Plan
context: And we'll wish around the world\Oh we'll wish around the world\I'm a little wolf inside a cart\You say,\And off I go from June to May\Oh we'll wish around the world\Let's wish around the world\Next, Wolf and the Great Plan response:	Next, Wolf and the Great Plan
