context: Pre! Preparation! response:	I'm not strong
context: If it ends up costing money, I'll pay you later.\See you, Ryuuji.\Yeah.\Wait, did she just call me by my first name?\Yes, this is the Takasu residenc -\Get the hell over here! You're -\Yes?\You hung up, didn't you? response:	Come over where?
context: See you, Ryuuji.\Yeah.\Wait, did she just call me by my first name?\Yes, this is the Takasu residenc -\Get the hell over here! You're -\Yes?\You hung up, didn't you?\Come over where? response:	Huh?
context: Yeah.\Wait, did she just call me by my first name?\Yes, this is the Takasu residenc -\Get the hell over here! You're -\Yes?\You hung up, didn't you?\Come over where?\Huh? response:	The veranda, why?
context: Wait, did she just call me by my first name?\Yes, this is the Takasu residenc -\Get the hell over here! You're -\Yes?\You hung up, didn't you?\Come over where?\Huh?\The veranda, why? response:	How?!
context: Yes, this is the Takasu residenc -\Get the hell over here! You're -\Yes?\You hung up, didn't you?\Come over where?\Huh?\The veranda, why?\How?! response:	You said you'd do anything, just like a dog, right?
context: Get the hell over here! You're -\Yes?\You hung up, didn't you?\Come over where?\Huh?\The veranda, why?\How?!\You said you'd do anything, just like a dog, right? response:	Wait, that was the thing yesterday about Kitamura -
context: Yes?\You hung up, didn't you?\Come over where?\Huh?\The veranda, why?\How?!\You said you'd do anything, just like a dog, right?\Wait, that was the thing yesterday about Kitamura - response:	If you don't come, you know what will happen, don't you?
context: You hung up, didn't you?\Come over where?\Huh?\The veranda, why?\How?!\You said you'd do anything, just like a dog, right?\Wait, that was the thing yesterday about Kitamura -\If you don't come, you know what will happen, don't you? response:	I can show you what will happen if you want me to...
context: Come over where?\Huh?\The veranda, why?\How?!\You said you'd do anything, just like a dog, right?\Wait, that was the thing yesterday about Kitamura -\If you don't come, you know what will happen, don't you?\I can show you what will happen if you want me to... response:	Um, you see...
context: Huh?\The veranda, why?\How?!\You said you'd do anything, just like a dog, right?\Wait, that was the thing yesterday about Kitamura -\If you don't come, you know what will happen, don't you?\I can show you what will happen if you want me to...\Um, you see... response:	Wait ten more minutes!
context: The veranda, why?\How?!\You said you'd do anything, just like a dog, right?\Wait, that was the thing yesterday about Kitamura -\If you don't come, you know what will happen, don't you?\I can show you what will happen if you want me to...\Um, you see...\Wait ten more minutes! response:	The seasoned rice will be done in ten more minutes!
context: How?!\You said you'd do anything, just like a dog, right?\Wait, that was the thing yesterday about Kitamura -\If you don't come, you know what will happen, don't you?\I can show you what will happen if you want me to...\Um, you see...\Wait ten more minutes!\The seasoned rice will be done in ten more minutes! response:	Three?
context: You said you'd do anything, just like a dog, right?\Wait, that was the thing yesterday about Kitamura -\If you don't come, you know what will happen, don't you?\I can show you what will happen if you want me to...\Um, you see...\Wait ten more minutes!\The seasoned rice will be done in ten more minutes!\Three? response:	You want some too?
context: Wait, that was the thing yesterday about Kitamura -\If you don't come, you know what will happen, don't you?\I can show you what will happen if you want me to...\Um, you see...\Wait ten more minutes!\The seasoned rice will be done in ten more minutes!\Three?\You want some too? response:	Whoa.
context: If you don't come, you know what will happen, don't you?\I can show you what will happen if you want me to...\Um, you see...\Wait ten more minutes!\The seasoned rice will be done in ten more minutes!\Three?\You want some too?\Whoa. response:	Excuse me?
context: I can show you what will happen if you want me to...\Um, you see...\Wait ten more minutes!\The seasoned rice will be done in ten more minutes!\Three?\You want some too?\Whoa.\Excuse me? response:	Huh?
context: Um, you see...\Wait ten more minutes!\The seasoned rice will be done in ten more minutes!\Three?\You want some too?\Whoa.\Excuse me?\Huh? response:	It's open?
context: Wait ten more minutes!\The seasoned rice will be done in ten more minutes!\Three?\You want some too?\Whoa.\Excuse me?\Huh?\It's open? response:	What the hell is this smell?
context: The seasoned rice will be done in ten more minutes!\Three?\You want some too?\Whoa.\Excuse me?\Huh?\It's open?\What the hell is this smell? response:	Aisaka-san, I'm coming in.
context: Three?\You want some too?\Whoa.\Excuse me?\Huh?\It's open?\What the hell is this smell?\Aisaka-san, I'm coming in. response:	Something smells horrible.
context: You want some too?\Whoa.\Excuse me?\Huh?\It's open?\What the hell is this smell?\Aisaka-san, I'm coming in.\Something smells horrible. response:	Aisaka!
context: Whoa.\Excuse me?\Huh?\It's open?\What the hell is this smell?\Aisaka-san, I'm coming in.\Something smells horrible.\Aisaka! response:	Aisaka, Aisaka, Aisaka!
context: Excuse me?\Huh?\It's open?\What the hell is this smell?\Aisaka-san, I'm coming in.\Something smells horrible.\Aisaka!\Aisaka, Aisaka, Aisaka! response:	Your kitchen!
context: Huh?\It's open?\What the hell is this smell?\Aisaka-san, I'm coming in.\Something smells horrible.\Aisaka!\Aisaka, Aisaka, Aisaka!\Your kitchen! response:	Allow me to...!
context: It's open?\What the hell is this smell?\Aisaka-san, I'm coming in.\Something smells horrible.\Aisaka!\Aisaka, Aisaka, Aisaka!\Your kitchen!\Allow me to...! response:	Please, allow me to clean your kitchen!
context: What the hell is this smell?\Aisaka-san, I'm coming in.\Something smells horrible.\Aisaka!\Aisaka, Aisaka, Aisaka!\Your kitchen!\Allow me to...!\Please, allow me to clean your kitchen! response:	What, sleeping again?
context: Aisaka-san, I'm coming in.\Something smells horrible.\Aisaka!\Aisaka, Aisaka, Aisaka!\Your kitchen!\Allow me to...!\Please, allow me to clean your kitchen!\What, sleeping again? response:	She looks like she was hand crafted...
context: Something smells horrible.\Aisaka!\Aisaka, Aisaka, Aisaka!\Your kitchen!\Allow me to...!\Please, allow me to clean your kitchen!\What, sleeping again?\She looks like she was hand crafted... response:	The sleeping Aisaka really looked like a doll.
context: Aisaka!\Aisaka, Aisaka, Aisaka!\Your kitchen!\Allow me to...!\Please, allow me to clean your kitchen!\What, sleeping again?\She looks like she was hand crafted...\The sleeping Aisaka really looked like a doll. response:	The house had no trace of anyone really living there.
context: Aisaka, Aisaka, Aisaka!\Your kitchen!\Allow me to...!\Please, allow me to clean your kitchen!\What, sleeping again?\She looks like she was hand crafted...\The sleeping Aisaka really looked like a doll.\The house had no trace of anyone really living there. response:	It looked like it was part of someone's doll house.
context: Your kitchen!\Allow me to...!\Please, allow me to clean your kitchen!\What, sleeping again?\She looks like she was hand crafted...\The sleeping Aisaka really looked like a doll.\The house had no trace of anyone really living there.\It looked like it was part of someone's doll house. response:	But it was too large to be someone's doll house.
context: Allow me to...!\Please, allow me to clean your kitchen!\What, sleeping again?\She looks like she was hand crafted...\The sleeping Aisaka really looked like a doll.\The house had no trace of anyone really living there.\It looked like it was part of someone's doll house.\But it was too large to be someone's doll house. response:	It'll take fifteen minutes, I guess.
context: Please, allow me to clean your kitchen!\What, sleeping again?\She looks like she was hand crafted...\The sleeping Aisaka really looked like a doll.\The house had no trace of anyone really living there.\It looked like it was part of someone's doll house.\But it was too large to be someone's doll house.\It'll take fifteen minutes, I guess. response:	All right!
context: What, sleeping again?\She looks like she was hand crafted...\The sleeping Aisaka really looked like a doll.\The house had no trace of anyone really living there.\It looked like it was part of someone's doll house.\But it was too large to be someone's doll house.\It'll take fifteen minutes, I guess.\All right! response:	What's this...?
context: She looks like she was hand crafted...\The sleeping Aisaka really looked like a doll.\The house had no trace of anyone really living there.\It looked like it was part of someone's doll house.\But it was too large to be someone's doll house.\It'll take fifteen minutes, I guess.\All right!\What's this...? response:	Hey.
context: The sleeping Aisaka really looked like a doll.\The house had no trace of anyone really living there.\It looked like it was part of someone's doll house.\But it was too large to be someone's doll house.\It'll take fifteen minutes, I guess.\All right!\What's this...?\Hey. response:	I'm still at it, but it's a lot cleaner now isn't it?
context: The house had no trace of anyone really living there.\It looked like it was part of someone's doll house.\But it was too large to be someone's doll house.\It'll take fifteen minutes, I guess.\All right!\What's this...?\Hey.\I'm still at it, but it's a lot cleaner now isn't it? response:	It was horrid!
context: It looked like it was part of someone's doll house.\But it was too large to be someone's doll house.\It'll take fifteen minutes, I guess.\All right!\What's this...?\Hey.\I'm still at it, but it's a lot cleaner now isn't it?\It was horrid! response:	The water clogged up in the sink was rotten.
context: But it was too large to be someone's doll house.\It'll take fifteen minutes, I guess.\All right!\What's this...?\Hey.\I'm still at it, but it's a lot cleaner now isn't it?\It was horrid!\The water clogged up in the sink was rotten. response:	The drainage was awfully mouldy and all the waste was like hell spawn.
context: It'll take fifteen minutes, I guess.\All right!\What's this...?\Hey.\I'm still at it, but it's a lot cleaner now isn't it?\It was horrid!\The water clogged up in the sink was rotten.\The drainage was awfully mouldy and all the waste was like hell spawn. response:	And the room was full of dust -
context: All right!\What's this...?\Hey.\I'm still at it, but it's a lot cleaner now isn't it?\It was horrid!\The water clogged up in the sink was rotten.\The drainage was awfully mouldy and all the waste was like hell spawn.\And the room was full of dust - response:	Trespassing, forced cleaning...
context: What's this...?\Hey.\I'm still at it, but it's a lot cleaner now isn't it?\It was horrid!\The water clogged up in the sink was rotten.\The drainage was awfully mouldy and all the waste was like hell spawn.\And the room was full of dust -\Trespassing, forced cleaning... response:	You didn't go around marking the place, did you, dog?!
context: Hey.\I'm still at it, but it's a lot cleaner now isn't it?\It was horrid!\The water clogged up in the sink was rotten.\The drainage was awfully mouldy and all the waste was like hell spawn.\And the room was full of dust -\Trespassing, forced cleaning...\You didn't go around marking the place, did you, dog?! response:	Dog?
context: I'm still at it, but it's a lot cleaner now isn't it?\It was horrid!\The water clogged up in the sink was rotten.\The drainage was awfully mouldy and all the waste was like hell spawn.\And the room was full of dust -\Trespassing, forced cleaning...\You didn't go around marking the place, did you, dog?!\Dog? response:	I'll have to apologise to the other dogs.
context: It was horrid!\The water clogged up in the sink was rotten.\The drainage was awfully mouldy and all the waste was like hell spawn.\And the room was full of dust -\Trespassing, forced cleaning...\You didn't go around marking the place, did you, dog?!\Dog?\I'll have to apologise to the other dogs. response:	You're a mongrel of a dog.
context: The water clogged up in the sink was rotten.\The drainage was awfully mouldy and all the waste was like hell spawn.\And the room was full of dust -\Trespassing, forced cleaning...\You didn't go around marking the place, did you, dog?!\Dog?\I'll have to apologise to the other dogs.\You're a mongrel of a dog. response:	Mon-grel.
context: The drainage was awfully mouldy and all the waste was like hell spawn.\And the room was full of dust -\Trespassing, forced cleaning...\You didn't go around marking the place, did you, dog?!\Dog?\I'll have to apologise to the other dogs.\You're a mongrel of a dog.\Mon-grel. response:	What an ungrateful bitch, when other people have -
context: And the room was full of dust -\Trespassing, forced cleaning...\You didn't go around marking the place, did you, dog?!\Dog?\I'll have to apologise to the other dogs.\You're a mongrel of a dog.\Mon-grel.\What an ungrateful bitch, when other people have - response:	Hey, where's your table prayer?
context: Trespassing, forced cleaning...\You didn't go around marking the place, did you, dog?!\Dog?\I'll have to apologise to the other dogs.\You're a mongrel of a dog.\Mon-grel.\What an ungrateful bitch, when other people have -\Hey, where's your table prayer? response:	Dear god of rice and producers of this product, I thank you for this meal!
context: You didn't go around marking the place, did you, dog?!\Dog?\I'll have to apologise to the other dogs.\You're a mongrel of a dog.\Mon-grel.\What an ungrateful bitch, when other people have -\Hey, where's your table prayer?\Dear god of rice and producers of this product, I thank you for this meal! response:	Oh you...
context: Dog?\I'll have to apologise to the other dogs.\You're a mongrel of a dog.\Mon-grel.\What an ungrateful bitch, when other people have -\Hey, where's your table prayer?\Dear god of rice and producers of this product, I thank you for this meal!\Oh you... response:	Hey, your nose stopped dripping.
context: I'll have to apologise to the other dogs.\You're a mongrel of a dog.\Mon-grel.\What an ungrateful bitch, when other people have -\Hey, where's your table prayer?\Dear god of rice and producers of this product, I thank you for this meal!\Oh you...\Hey, your nose stopped dripping. response:	Yeah, since the room's all clean...
context: You're a mongrel of a dog.\Mon-grel.\What an ungrateful bitch, when other people have -\Hey, where's your table prayer?\Dear god of rice and producers of this product, I thank you for this meal!\Oh you...\Hey, your nose stopped dripping.\Yeah, since the room's all clean... response:	What did you just say?
context: Mon-grel.\What an ungrateful bitch, when other people have -\Hey, where's your table prayer?\Dear god of rice and producers of this product, I thank you for this meal!\Oh you...\Hey, your nose stopped dripping.\Yeah, since the room's all clean...\What did you just say? response:	Shut up!
context: What an ungrateful bitch, when other people have -\Hey, where's your table prayer?\Dear god of rice and producers of this product, I thank you for this meal!\Oh you...\Hey, your nose stopped dripping.\Yeah, since the room's all clean...\What did you just say?\Shut up! response:	Disoriented agreement.
context: Hey, where's your table prayer?\Dear god of rice and producers of this product, I thank you for this meal!\Oh you...\Hey, your nose stopped dripping.\Yeah, since the room's all clean...\What did you just say?\Shut up!\Disoriented agreement. response:	Surfacing misunderstandings.
context: Dear god of rice and producers of this product, I thank you for this meal!\Oh you...\Hey, your nose stopped dripping.\Yeah, since the room's all clean...\What did you just say?\Shut up!\Disoriented agreement.\Surfacing misunderstandings. response:	The power of genes.
context: Oh you...\Hey, your nose stopped dripping.\Yeah, since the room's all clean...\What did you just say?\Shut up!\Disoriented agreement.\Surfacing misunderstandings.\The power of genes. response:	Taiga, you...
context: Hey, your nose stopped dripping.\Yeah, since the room's all clean...\What did you just say?\Shut up!\Disoriented agreement.\Surfacing misunderstandings.\The power of genes.\Taiga, you... response:	You're one hell of a klutz.
context: Yeah, since the room's all clean...\What did you just say?\Shut up!\Disoriented agreement.\Surfacing misunderstandings.\The power of genes.\Taiga, you...\You're one hell of a klutz. response:	Shut up and rot.
