context: Confession from the Soul response:	Next Time
context: Help! Someone get me out of here!\The Infinity Punch flew through time itself.\That's not all.\I couldn't predict it with my Instant Prophecy.\Could it have traveled through time itself?\Just how powerful is Aquarion?\Good, Cayenne's team is okay!\But what did we do? response:	It was my fault.
context: The Infinity Punch flew through time itself.\That's not all.\I couldn't predict it with my Instant Prophecy.\Could it have traveled through time itself?\Just how powerful is Aquarion?\Good, Cayenne's team is okay!\But what did we do?\It was my fault. response:	I'm the one who came out and said I loved you.
context: That's not all.\I couldn't predict it with my Instant Prophecy.\Could it have traveled through time itself?\Just how powerful is Aquarion?\Good, Cayenne's team is okay!\But what did we do?\It was my fault.\I'm the one who came out and said I loved you. response:	That's why the forbidden power awakened
context: I couldn't predict it with my Instant Prophecy.\Could it have traveled through time itself?\Just how powerful is Aquarion?\Good, Cayenne's team is okay!\But what did we do?\It was my fault.\I'm the one who came out and said I loved you.\That's why the forbidden power awakened response:	and Evol went out of control.
context: Could it have traveled through time itself?\Just how powerful is Aquarion?\Good, Cayenne's team is okay!\But what did we do?\It was my fault.\I'm the one who came out and said I loved you.\That's why the forbidden power awakened\and Evol went out of control. response:	If I'd messed up, I could have killed everybody.
context: Just how powerful is Aquarion?\Good, Cayenne's team is okay!\But what did we do?\It was my fault.\I'm the one who came out and said I loved you.\That's why the forbidden power awakened\and Evol went out of control.\If I'd messed up, I could have killed everybody. response:	But that guy we saw...
context: Good, Cayenne's team is okay!\But what did we do?\It was my fault.\I'm the one who came out and said I loved you.\That's why the forbidden power awakened\and Evol went out of control.\If I'd messed up, I could have killed everybody.\But that guy we saw... response:	If that was really what happened 12,000 years ago,
context: But what did we do?\It was my fault.\I'm the one who came out and said I loved you.\That's why the forbidden power awakened\and Evol went out of control.\If I'd messed up, I could have killed everybody.\But that guy we saw...\If that was really what happened 12,000 years ago, response:	Apollo acted like an animal.
context: It was my fault.\I'm the one who came out and said I loved you.\That's why the forbidden power awakened\and Evol went out of control.\If I'd messed up, I could have killed everybody.\But that guy we saw...\If that was really what happened 12,000 years ago,\Apollo acted like an animal. response:	Just like that guy who's after Mikono.
context: I'm the one who came out and said I loved you.\That's why the forbidden power awakened\and Evol went out of control.\If I'd messed up, I could have killed everybody.\But that guy we saw...\If that was really what happened 12,000 years ago,\Apollo acted like an animal.\Just like that guy who's after Mikono. response:	Can I really fight against fate?
context: That's why the forbidden power awakened\and Evol went out of control.\If I'd messed up, I could have killed everybody.\But that guy we saw...\If that was really what happened 12,000 years ago,\Apollo acted like an animal.\Just like that guy who's after Mikono.\Can I really fight against fate? response:	Are you serious? Next week's the swimsuit episode?
context: and Evol went out of control.\If I'd messed up, I could have killed everybody.\But that guy we saw...\If that was really what happened 12,000 years ago,\Apollo acted like an animal.\Just like that guy who's after Mikono.\Can I really fight against fate?\Are you serious? Next week's the swimsuit episode? response:	Cayenne in red!
context: If I'd messed up, I could have killed everybody.\But that guy we saw...\If that was really what happened 12,000 years ago,\Apollo acted like an animal.\Just like that guy who's after Mikono.\Can I really fight against fate?\Are you serious? Next week's the swimsuit episode?\Cayenne in red! response:	Shrade in a wet shirt!
context: But that guy we saw...\If that was really what happened 12,000 years ago,\Apollo acted like an animal.\Just like that guy who's after Mikono.\Can I really fight against fate?\Are you serious? Next week's the swimsuit episode?\Cayenne in red!\Shrade in a wet shirt! response:	I'm definitely going to record this!
context: If that was really what happened 12,000 years ago,\Apollo acted like an animal.\Just like that guy who's after Mikono.\Can I really fight against fate?\Are you serious? Next week's the swimsuit episode?\Cayenne in red!\Shrade in a wet shirt!\I'm definitely going to record this! response:	Next time on Aquarion Evol: Rise Up, Life.
