context: Turn Man and Woman into a Hole New Word response:	Next Time
context: He's still waiting to fill those holes within you.\Mikono...\All right!\Big Bang Union Redux!\Go, Aquarion!\We're connected!\We're connected, and my world is expanding!\This is what Union really is... response:	Andy?
context: Mikono...\All right!\Big Bang Union Redux!\Go, Aquarion!\We're connected!\We're connected, and my world is expanding!\This is what Union really is...\Andy? response:	See? Andy is still with us!
context: All right!\Big Bang Union Redux!\Go, Aquarion!\We're connected!\We're connected, and my world is expanding!\This is what Union really is...\Andy?\See? Andy is still with us! response:	I can't believe it!
context: Big Bang Union Redux!\Go, Aquarion!\We're connected!\We're connected, and my world is expanding!\This is what Union really is...\Andy?\See? Andy is still with us!\I can't believe it! response:	But they repulsed each other so violently before!
context: Go, Aquarion!\We're connected!\We're connected, and my world is expanding!\This is what Union really is...\Andy?\See? Andy is still with us!\I can't believe it!\But they repulsed each other so violently before! response:	Is this Mikono's power, Fudo?
context: We're connected!\We're connected, and my world is expanding!\This is what Union really is...\Andy?\See? Andy is still with us!\I can't believe it!\But they repulsed each other so violently before!\Is this Mikono's power, Fudo? response:	Exactly. The power to connect.
context: We're connected, and my world is expanding!\This is what Union really is...\Andy?\See? Andy is still with us!\I can't believe it!\But they repulsed each other so violently before!\Is this Mikono's power, Fudo?\Exactly. The power to connect. response:	The power to connect...
context: This is what Union really is...\Andy?\See? Andy is still with us!\I can't believe it!\But they repulsed each other so violently before!\Is this Mikono's power, Fudo?\Exactly. The power to connect.\The power to connect... response:	The emotions Andy left behind...
context: Andy?\See? Andy is still with us!\I can't believe it!\But they repulsed each other so violently before!\Is this Mikono's power, Fudo?\Exactly. The power to connect.\The power to connect...\The emotions Andy left behind... response:	are filling me.
context: See? Andy is still with us!\I can't believe it!\But they repulsed each other so violently before!\Is this Mikono's power, Fudo?\Exactly. The power to connect.\The power to connect...\The emotions Andy left behind...\are filling me. response:	Aquarion Evol!
context: I can't believe it!\But they repulsed each other so violently before!\Is this Mikono's power, Fudo?\Exactly. The power to connect.\The power to connect...\The emotions Andy left behind...\are filling me.\Aquarion Evol! response:	Union is a type of magic that connects people together!
context: But they repulsed each other so violently before!\Is this Mikono's power, Fudo?\Exactly. The power to connect.\The power to connect...\The emotions Andy left behind...\are filling me.\Aquarion Evol!\Union is a type of magic that connects people together! response:	Of course! It takes the relationships between the Elements...
context: Is this Mikono's power, Fudo?\Exactly. The power to connect.\The power to connect...\The emotions Andy left behind...\are filling me.\Aquarion Evol!\Union is a type of magic that connects people together!\Of course! It takes the relationships between the Elements... response:	and creates new powers from their connections!
context: Exactly. The power to connect.\The power to connect...\The emotions Andy left behind...\are filling me.\Aquarion Evol!\Union is a type of magic that connects people together!\Of course! It takes the relationships between the Elements...\and creates new powers from their connections! response:	The Machine Angel!
context: The power to connect...\The emotions Andy left behind...\are filling me.\Aquarion Evol!\Union is a type of magic that connects people together!\Of course! It takes the relationships between the Elements...\and creates new powers from their connections!\The Machine Angel! response:	We'll destroy it right here!
context: The emotions Andy left behind...\are filling me.\Aquarion Evol!\Union is a type of magic that connects people together!\Of course! It takes the relationships between the Elements...\and creates new powers from their connections!\The Machine Angel!\We'll destroy it right here! response:	All weapons, ready!
context: are filling me.\Aquarion Evol!\Union is a type of magic that connects people together!\Of course! It takes the relationships between the Elements...\and creates new powers from their connections!\The Machine Angel!\We'll destroy it right here!\All weapons, ready! response:	I'm filling Andy's holes!
context: Aquarion Evol!\Union is a type of magic that connects people together!\Of course! It takes the relationships between the Elements...\and creates new powers from their connections!\The Machine Angel!\We'll destroy it right here!\All weapons, ready!\I'm filling Andy's holes! response:	Absolute Clam!
context: Union is a type of magic that connects people together!\Of course! It takes the relationships between the Elements...\and creates new powers from their connections!\The Machine Angel!\We'll destroy it right here!\All weapons, ready!\I'm filling Andy's holes!\Absolute Clam! response:	What happened?
context: Of course! It takes the relationships between the Elements...\and creates new powers from their connections!\The Machine Angel!\We'll destroy it right here!\All weapons, ready!\I'm filling Andy's holes!\Absolute Clam!\What happened? response:	What is this? What is happening?
context: and creates new powers from their connections!\The Machine Angel!\We'll destroy it right here!\All weapons, ready!\I'm filling Andy's holes!\Absolute Clam!\What happened?\What is this? What is happening? response:	It's filling in all the openings!
context: The Machine Angel!\We'll destroy it right here!\All weapons, ready!\I'm filling Andy's holes!\Absolute Clam!\What happened?\What is this? What is happening?\It's filling in all the openings! response:	The machine can't handle it!
context: We'll destroy it right here!\All weapons, ready!\I'm filling Andy's holes!\Absolute Clam!\What happened?\What is this? What is happening?\It's filling in all the openings!\The machine can't handle it! response:	Whoa...
context: All weapons, ready!\I'm filling Andy's holes!\Absolute Clam!\What happened?\What is this? What is happening?\It's filling in all the openings!\The machine can't handle it!\Whoa... response:	This is Mix's Element power.
context: I'm filling Andy's holes!\Absolute Clam!\What happened?\What is this? What is happening?\It's filling in all the openings!\The machine can't handle it!\Whoa...\This is Mix's Element power. response:	Filling the barrels causes the enemy's weapons to backfire,
context: Absolute Clam!\What happened?\What is this? What is happening?\It's filling in all the openings!\The machine can't handle it!\Whoa...\This is Mix's Element power.\Filling the barrels causes the enemy's weapons to backfire, response:	dealing damage proportionate to the strength of the attack.
context: What happened?\What is this? What is happening?\It's filling in all the openings!\The machine can't handle it!\Whoa...\This is Mix's Element power.\Filling the barrels causes the enemy's weapons to backfire,\dealing damage proportionate to the strength of the attack. response:	In one move, she fills their holes and digs their graves.
context: What is this? What is happening?\It's filling in all the openings!\The machine can't handle it!\Whoa...\This is Mix's Element power.\Filling the barrels causes the enemy's weapons to backfire,\dealing damage proportionate to the strength of the attack.\In one move, she fills their holes and digs their graves. response:	Humans are born from holes, and to holes they return.
context: It's filling in all the openings!\The machine can't handle it!\Whoa...\This is Mix's Element power.\Filling the barrels causes the enemy's weapons to backfire,\dealing damage proportionate to the strength of the attack.\In one move, she fills their holes and digs their graves.\Humans are born from holes, and to holes they return. response:	This is the power of the living grave!
context: The machine can't handle it!\Whoa...\This is Mix's Element power.\Filling the barrels causes the enemy's weapons to backfire,\dealing damage proportionate to the strength of the attack.\In one move, she fills their holes and digs their graves.\Humans are born from holes, and to holes they return.\This is the power of the living grave! response:	Jin!
context: Whoa...\This is Mix's Element power.\Filling the barrels causes the enemy's weapons to backfire,\dealing damage proportionate to the strength of the attack.\In one move, she fills their holes and digs their graves.\Humans are born from holes, and to holes they return.\This is the power of the living grave!\Jin! response:	I told you, I was digging holes to dump trash in for the principal!
context: This is Mix's Element power.\Filling the barrels causes the enemy's weapons to backfire,\dealing damage proportionate to the strength of the attack.\In one move, she fills their holes and digs their graves.\Humans are born from holes, and to holes they return.\This is the power of the living grave!\Jin!\I told you, I was digging holes to dump trash in for the principal! response:	I said I'm sorry, all right?
context: Filling the barrels causes the enemy's weapons to backfire,\dealing damage proportionate to the strength of the attack.\In one move, she fills their holes and digs their graves.\Humans are born from holes, and to holes they return.\This is the power of the living grave!\Jin!\I told you, I was digging holes to dump trash in for the principal!\I said I'm sorry, all right? response:	They say the more they fight...
context: dealing damage proportionate to the strength of the attack.\In one move, she fills their holes and digs their graves.\Humans are born from holes, and to holes they return.\This is the power of the living grave!\Jin!\I told you, I was digging holes to dump trash in for the principal!\I said I'm sorry, all right?\They say the more they fight... response:	You helped them, Mikono.
context: In one move, she fills their holes and digs their graves.\Humans are born from holes, and to holes they return.\This is the power of the living grave!\Jin!\I told you, I was digging holes to dump trash in for the principal!\I said I'm sorry, all right?\They say the more they fight...\You helped them, Mikono. response:	Huh?
context: Humans are born from holes, and to holes they return.\This is the power of the living grave!\Jin!\I told you, I was digging holes to dump trash in for the principal!\I said I'm sorry, all right?\They say the more they fight...\You helped them, Mikono.\Huh? response:	I think your connection power is incredible.
context: This is the power of the living grave!\Jin!\I told you, I was digging holes to dump trash in for the principal!\I said I'm sorry, all right?\They say the more they fight...\You helped them, Mikono.\Huh?\I think your connection power is incredible. response:	They were attracted to each other first.
context: Jin!\I told you, I was digging holes to dump trash in for the principal!\I said I'm sorry, all right?\They say the more they fight...\You helped them, Mikono.\Huh?\I think your connection power is incredible.\They were attracted to each other first. response:	My power doesn't do anything by itself.
context: I told you, I was digging holes to dump trash in for the principal!\I said I'm sorry, all right?\They say the more they fight...\You helped them, Mikono.\Huh?\I think your connection power is incredible.\They were attracted to each other first.\My power doesn't do anything by itself. response:	Your power isn't for a single person. It's for sharing with everyone.
context: I said I'm sorry, all right?\They say the more they fight...\You helped them, Mikono.\Huh?\I think your connection power is incredible.\They were attracted to each other first.\My power doesn't do anything by itself.\Your power isn't for a single person. It's for sharing with everyone. response:	I think it really fits you.
context: They say the more they fight...\You helped them, Mikono.\Huh?\I think your connection power is incredible.\They were attracted to each other first.\My power doesn't do anything by itself.\Your power isn't for a single person. It's for sharing with everyone.\I think it really fits you. response:	Ow ow ow!
context: You helped them, Mikono.\Huh?\I think your connection power is incredible.\They were attracted to each other first.\My power doesn't do anything by itself.\Your power isn't for a single person. It's for sharing with everyone.\I think it really fits you.\Ow ow ow! response:	Amata!
context: Huh?\I think your connection power is incredible.\They were attracted to each other first.\My power doesn't do anything by itself.\Your power isn't for a single person. It's for sharing with everyone.\I think it really fits you.\Ow ow ow!\Amata! response:	Amata!
context: I think your connection power is incredible.\They were attracted to each other first.\My power doesn't do anything by itself.\Your power isn't for a single person. It's for sharing with everyone.\I think it really fits you.\Ow ow ow!\Amata!\Amata! response:	Love is forbidden.
context: They were attracted to each other first.\My power doesn't do anything by itself.\Your power isn't for a single person. It's for sharing with everyone.\I think it really fits you.\Ow ow ow!\Amata!\Amata!\Love is forbidden. response:	So that's the island where the Rare Iguras are.
context: My power doesn't do anything by itself.\Your power isn't for a single person. It's for sharing with everyone.\I think it really fits you.\Ow ow ow!\Amata!\Amata!\Love is forbidden.\So that's the island where the Rare Iguras are. response:	Are you kidding? We're getting another new student?
context: Your power isn't for a single person. It's for sharing with everyone.\I think it really fits you.\Ow ow ow!\Amata!\Amata!\Love is forbidden.\So that's the island where the Rare Iguras are.\Are you kidding? We're getting another new student? response:	I can't wait to see him!
context: I think it really fits you.\Ow ow ow!\Amata!\Amata!\Love is forbidden.\So that's the island where the Rare Iguras are.\Are you kidding? We're getting another new student?\I can't wait to see him! response:	I can't decide if Amata's top or bottom with him, though...
context: Ow ow ow!\Amata!\Amata!\Love is forbidden.\So that's the island where the Rare Iguras are.\Are you kidding? We're getting another new student?\I can't wait to see him!\I can't decide if Amata's top or bottom with him, though... response:	Next time on Aquarion Evol: The One-Eyed Transfer Student.
